EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Charge Fouls Drawn,SecondChanceArc3FGM,BadPassOutOfBoundsTurnovers,Offensive Fouls,SecondChanceArc3Accuracy,Fg3aBlocked,Technical Free Throw Trips,BlockedShortMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,on,SecondChanceArc3PctAssisted,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Defensive 3 Seconds Violations,DefensiveGoaltends,Clear Path Fouls
1626153,1610612763,Delon Wright,Delon Wright,1626153,MEM,5328.0,89.0,-29,171.0,177,53.0,55.0,22.0,348,6.0,12.0,2.0,5.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,14.0,2.0,2.0,6.0,8.0,19.0,5.0,16.0,8.0,39.0,197,1.0,2.0,1.0,3.0,5.0,3.0,8.0,3.0,7.0,3.0,18.0,6.0,10.0,9.0,6.0,2.0,1.0,13.0,3.0,1.0,13.0,8.0,21.0,4.0,4.0,8.0,2.0,3.0,50.0,3.0,5.0,7.0,3.0,1.0,11.0,8.0,19.0,2.0,6.0,5.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,7.0,12.0,4.0,2.0,1.0,1.0,1.0,18.0,53.0,2.0,0.375,0.42857142857142855,0.6,0.3125,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42105263157894735,0.5,0.375,0.44285714285714284,0.5,0.5,0.47560975609756095,0.5,0.5294117647058824,0.45714285714285713,0.05263157894736842,0.08333333333333333,22.84263959390863,0.75,0.25,0.06818181818181818,0.09433962264150944,0.22580645161290322,0.07317073170731707,0.13333333333333333,0.0851063829787234,0.11764705882352941,0.13043478260869565,0.038461538461538464,0.13333333333333333,0.04,0.125,0.09090909090909091,0.22580645161290322,0.1,0.34285714285714286,0.5,0.5454545454545454,0.3333333333333333,0.2,0.2857142857142857,0.2857142857142857,0.5,0.05714285714285714,1.0,1.0,0.5,0.4,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.2,1.0,0.4,0.3333333333333333,0.4,0.06666666666666667,1.0,0.4,0.3333333333333333,0.8,0.23076923076923078,0.526725,0.5182,0.5037142857142857,0.10256410256410256,0.17391304347826086,0.1282051282051282,0.46153846153846156,3.2684210526315787,27.0,0.30994152046783624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627395,1610612763,Julian Washburn,Julian Washburn,1627395,MEM,15232.0,254.0,-22,496.0,506,179.0,170.0,66.0,1002,4.0,5.0,1.0,2.0,3.0,9.0,3.0,11.0,,,,2.0,2.0,13.0,2.0,1.0,5.0,11.0,24.0,5.0,24.0,3.0,40.0,550,3.0,5.0,,2.0,6.0,1.0,4.0,1.0,7.0,2.0,7.0,12.0,10.0,15.0,,4.0,1.0,12.0,2.0,1.0,9.0,5.0,14.0,3.0,2.0,7.0,1.0,1.0,33.0,5.0,3.0,19.0,11.0,3.0,33.0,8.0,41.0,,13.0,7.0,6.0,4.0,2.0,3.0,2.0,7.0,1.0,3.0,7.0,16.0,,5.0,4.0,1.0,1.0,1.0,1.0,2.0,7.0,179.0,,0.5454545454545454,0.6666666666666666,1.0,0.20833333333333334,,0.14285714285714285,0.21739130434782608,0.4583333333333333,0.6,0.25,0.3854166666666667,0.42857142857142855,0.22727272727272727,0.4,0.42857142857142855,0.2916666666666667,0.5,0.041666666666666664,,9.930313588850174,0.5714285714285714,0.23076923076923078,0.0873015873015873,0.019736842105263157,0.17272727272727273,0.046296296296296294,0.1271186440677966,0.03076923076923077,0.03508771929824561,,0.05,0.03571428571428571,0.06557377049180328,0.029411764705882353,0.1935483870967742,0.13793103448275862,,0.10416666666666667,0.8,0.8,0.5,0.1875,0.3333333333333333,0.375,0.3333333333333333,0.22916666666666666,0.2727272727272727,0.2727272727272727,1.0,0.2708333333333333,0.15384615384615385,0.15384615384615385,1.0,,,0.2857142857142857,0.18181818181818182,0.5,0.18181818181818182,,0.45454545454545453,0.2,0.6041666666666666,0.16666666666666666,0.5065489361702127,0.58395,0.51649,0.02040816326530612,0.04,0.15,0.175,11.595833333333333,25.620833333333337,0.36088709677419356,3.0,4.0,4.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.1111111111111111,0.02702702702702703,0.30434782608695654,0.5,0.20833333333333334,0.4,0.4,0.75,0.5714285714285714,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,9411.0,157.0,-54,307.0,309,105.0,78.0,39.0,616,17.0,25.0,4.0,6.0,7.0,15.0,,1.0,,,,,2.0,2.0,,2.0,2.0,24.0,46.0,2.0,3.0,14.0,68.0,358,7.0,10.0,,,23.0,5.0,12.0,2.0,2.0,9.0,25.0,28.0,20.0,6.0,,10.0,,2.0,2.0,2.0,5.0,3.0,8.0,3.0,,4.0,,1.0,19.0,4.0,12.0,14.0,10.0,,24.0,16.0,40.0,3.0,7.0,4.0,3.0,4.0,2.0,,2.0,4.0,,1.0,16.0,23.0,,25.0,21.0,9.0,3.0,4.0,4.0,4.0,25.0,105.0,3.0,0.5833333333333334,0.7368421052631579,1.0,0.6666666666666666,,1.0,0.6666666666666666,0.5217391304347826,0.7,0.4166666666666667,0.5510204081632653,0.7,0.5714285714285714,0.5862068965517241,0.7666666666666667,0.6578947368421053,0.061224489795918366,0.043478260869565216,0.08,17.415730337078653,1.0,,0.136986301369863,0.1188118811881188,0.208955223880597,0.057971014492753624,0.17142857142857143,0.09411764705882353,0.2,0.1388888888888889,0.057692307692307696,0.058823529411764705,0.1282051282051282,0.14285714285714285,0.15384615384615385,0.16666666666666666,0.15,0.5102040816326531,0.68,0.7391304347826086,0.5294117647058824,0.30612244897959184,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.02040816326530612,,,,0.04081632653061224,1.0,1.0,1.0,,,,0.42857142857142855,0.6666666666666666,,,0.14285714285714285,1.0,0.5714285714285714,1.0,0.49639081632653065,0.5763625,0.4625392857142857,0.16363636363636364,0.17307692307692307,0.3382352941176471,0.36764705882352944,6.219565217391303,24.599999999999998,0.34201954397394135,7.0,9.0,,6.0,,,1.0,,,3.0,2.0,,,0.38461538461538464,0.75,0.12244897959183673,,,,0.9,0.7777777777777778,,9.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628416,1610612763,Tyler Dorsey,Tyler Dorsey,1628416,MEM,3471.0,58.0,-39,113.0,118,46.0,44.0,14.0,231,7.0,12.0,1.0,4.0,1.0,2.0,,2.0,,,,1.0,3.0,10.0,,2.0,5.0,9.0,15.0,3.0,12.0,5.0,32.0,143,,1.0,,,,1.0,4.0,2.0,6.0,4.0,12.0,6.0,12.0,9.0,,,,10.0,3.0,2.0,,2.0,2.0,1.0,1.0,,,,6.0,,2.0,2.0,5.0,,7.0,2.0,9.0,,1.0,1.0,,,,,,,,,6.0,8.0,,3.0,5.0,1.0,2.0,,,,12.0,46.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.3333333333333333,0.25,0.6,,0.25,0.5,,0.4,0.5517241379310345,,0.5,0.4444444444444444,0.13333333333333333,0.16666666666666666,22.48062015503876,,,0.14705882352941177,0.05405405405405406,0.09523809523809523,,0.12727272727272726,0.03125,0.047619047619047616,0.08333333333333333,,,0.2,0.125,0.09090909090909091,0.06666666666666667,,0.4444444444444444,0.5833333333333334,0.7,0.42857142857142855,0.07407407407407407,0.5,0.5,,0.07407407407407407,,,,0.37037037037037035,0.3,0.3,1.0,,,,0.4,0.25,0.1,,0.5,0.4,0.8888888888888888,0.3,0.5502870370370371,0.3689,0.565145,0.037037037037037035,0.06666666666666667,,0.375,3.7600000000000002,25.23333333333333,0.40707964601769914,,1.0,1.0,1.0,,,,,,,,,,0.16666666666666666,,0.037037037037037035,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629139,1610612763,Yuta Watanabe,Yuta Watanabe,1629139,MEM,3685.0,61.0,17,127.0,126,56.0,45.0,18.0,253,3.0,5.0,,1.0,3.0,8.0,1.0,2.0,,,,,,4.0,,,2.0,6.0,16.0,1.0,6.0,4.0,19.0,128,2.0,3.0,,,4.0,2.0,6.0,,2.0,4.0,8.0,8.0,4.0,3.0,,2.0,,4.0,,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,2.0,5.0,2.0,,7.0,2.0,9.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,4.0,,3.0,4.0,1.0,1.0,,,,8.0,56.0,1.0,0.6666666666666666,0.8,1.0,0.16666666666666666,,,0.16666666666666666,0.375,0.6666666666666666,0.3333333333333333,0.3409090909090909,0.6666666666666666,0.25,0.3958333333333333,0.6666666666666666,0.4,0.2727272727272727,,,17.808219178082194,0.5,,0.06060606060606061,0.07407407407407407,0.19230769230769232,,0.11864406779661017,0.03508771929824561,0.1111111111111111,0.09090909090909091,,,0.08333333333333333,0.09090909090909091,,0.19047619047619047,,0.22727272727272727,0.6,0.6,1.0,0.36363636363636365,0.375,0.375,0.3333333333333333,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,,,,,,,0.125,,,,0.25,,0.5,,0.5102113636363637,0.54715,0.4958625,0.043478260869565216,0.058823529411764705,0.21052631578947367,0.42105263157894735,7.38125,24.766666666666666,0.4409448818897638,1.0,2.0,,3.0,,1.0,,,,,1.0,,,0.2,,0.13636363636363635,,,,0.6666666666666666,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202718,1610612763,Chandler Parsons,Chandler Parsons,202718,MEM,4813.0,80.0,3,154.0,154,53.0,49.0,19.0,308,5.0,11.0,1.0,3.0,,7.0,2.0,2.0,,,,,6.0,13.0,1.0,3.0,5.0,9.0,27.0,8.0,15.0,9.0,51.0,173,,2.0,1.0,1.0,5.0,1.0,8.0,3.0,5.0,4.0,15.0,8.0,10.0,15.0,9.0,,,13.0,6.0,,3.0,5.0,8.0,2.0,3.0,2.0,1.0,,21.0,,1.0,9.0,4.0,2.0,15.0,1.0,16.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,,7.0,,2.0,1.0,3.0,,8.0,9.0,3.0,2.0,1.0,1.0,1.0,15.0,53.0,2.0,0.4444444444444444,0.4444444444444444,0.625,0.5333333333333333,1.0,0.6,0.5333333333333333,0.3333333333333333,,0.125,0.5,0.5,0.4230769230769231,0.5543478260869565,0.625,0.5,0.35714285714285715,,,30.45977011494253,0.42857142857142855,0.5,0.12903225806451613,0.018518518518518517,0.21428571428571427,,0.1780821917808219,0.012345679012345678,0.045454545454545456,,,,0.125,,0.18181818181818182,0.2222222222222222,0.04,0.2619047619047619,0.45454545454545453,0.45454545454545453,0.8,0.16666666666666666,,,,0.047619047619047616,1.0,1.0,1.0,0.30952380952380953,0.46153846153846156,0.46153846153846156,0.5,,,0.3333333333333333,0.23076923076923078,0.3333333333333333,,,0.38461538461538464,0.6,0.6190476190476191,0.46153846153846156,0.5223511904761905,0.5249,0.49736923076923073,0.06818181818181818,0.10344827586206896,0.09803921568627451,0.29411764705882354,9.244444444444444,25.186666666666667,0.34415584415584416,,1.0,4.0,9.0,,,,,,1.0,,,,0.16666666666666666,1.0,0.21428571428571427,0.4444444444444444,0.4444444444444444,,0.3333333333333333,,,2.0,1.0,,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,
203200,1610612763,Justin Holiday,Justin Holiday,203200,MEM,7415.0,124.0,-27,240.0,247,67.0,67.0,27.0,487,6.0,9.0,1.0,1.0,,2.0,2.0,7.0,,1.0,1.0,3.0,4.0,15.0,1.0,2.0,6.0,9.0,24.0,6.0,22.0,4.0,40.0,269,1.0,2.0,,2.0,4.0,1.0,4.0,3.0,9.0,2.0,13.0,16.0,2.0,12.0,6.0,,,15.0,4.0,2.0,4.0,3.0,7.0,3.0,,4.0,,,17.0,1.0,1.0,5.0,11.0,3.0,19.0,2.0,21.0,,4.0,4.0,,5.0,4.0,,1.0,5.0,,1.0,2.0,6.0,,5.0,5.0,1.0,2.0,1.0,,1.0,13.0,67.0,1.0,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.2727272727272727,,0.3333333333333333,0.2727272727272727,0.375,0.5,0.25,0.391304347826087,0.25,0.4230769230769231,0.40625,0.4,0.4642857142857143,0.4782608695652174,0.08333333333333333,0.1111111111111111,19.11764705882353,1.0,0.42857142857142855,0.2,0.01282051282051282,0.08771929824561403,0.020833333333333332,0.14285714285714285,0.015873015873015872,,,0.02702702702702703,,0.14814814814814814,0.23076923076923078,0.26666666666666666,0.0851063829787234,,0.1956521739130435,0.6666666666666666,0.75,0.8333333333333334,0.043478260869565216,,,,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.32608695652173914,0.26666666666666666,0.2857142857142857,0.5,0.25,,0.25,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.6739130434782609,0.26666666666666666,0.5134555555555557,0.62945,0.510375,0.021739130434782608,0.041666666666666664,0.1,0.325,10.870833333333335,25.60454545454546,0.2791666666666667,1.0,1.0,3.0,13.0,,,,,,1.0,,,0.045454545454545456,0.1,1.0,0.2826086956521739,0.23076923076923078,0.25,1.0,0.25,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,0.045454545454545456,0.07692307692307693,0.06666666666666667,,,,,,,,,True,,,,,,,,
1628975,1610612763,Jevon Carter,Jevon Carter,1628975,MEM,6689.0,111.0,1,216.0,219,93.0,75.0,35.0,435,,8.0,,3.0,3.0,7.0,2.0,6.0,1.0,3.0,,3.0,8.0,19.0,4.0,2.0,9.0,5.0,23.0,10.0,25.0,11.0,51.0,240,2.0,5.0,4.0,7.0,16.0,,10.0,2.0,12.0,8.0,14.0,2.0,8.0,12.0,18.0,,1.0,18.0,8.0,3.0,8.0,3.0,11.0,3.0,,6.0,2.0,,25.0,1.0,3.0,6.0,8.0,,14.0,5.0,19.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,,5.0,1.0,3.0,4.0,10.0,,9.0,12.0,2.0,4.0,2.0,1.0,2.0,14.0,93.0,2.0,0.2,0.2,0.4,0.4,0.5714285714285714,0.16666666666666666,0.4166666666666667,0.21739130434782608,0.4,,0.4166666666666667,0.6666666666666666,0.13636363636363635,0.4722222222222222,0.6666666666666666,0.2692307692307692,0.5208333333333334,0.13043478260869565,0.25,22.957198443579767,0.6,,0.1509433962264151,0.04411764705882353,0.11764705882352941,0.020833333333333332,0.1346153846153846,0.034482758620689655,0.03571428571428571,0.08333333333333333,0.02857142857142857,,0.16,0.07142857142857142,0.21428571428571427,0.12195121951219512,0.038461538461538464,0.16666666666666666,,,,0.14583333333333334,0.42857142857142855,0.5,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,1.0,0.3958333333333333,0.42105263157894735,0.42105263157894735,0.25,0.25,0.3333333333333333,0.3333333333333333,0.13636363636363635,,0.13636363636363635,,0.4090909090909091,0.2222222222222222,0.6875,0.4444444444444444,0.48154042553191484,0.42993125,0.4685738095238096,0.04,0.08,0.3137254901960784,0.27450980392156865,10.334782608695653,27.096,0.4305555555555556,,,2.0,8.0,,,,,,2.0,2.0,0.14285714285714285,,0.1,1.0,0.16666666666666666,0.25,0.25,,,,,,,,,,3.0,1.0,1.0,0.75,,,1.0,,,,1.0,0.125,1.0,,,,,,True,,,,,,,,
203998,1610612763,Bruno Caboclo,Bruno Caboclo,203998,MEM,4501.0,75.0,-7,144.0,154,62.0,74.0,22.0,298,3.0,5.0,2.0,3.0,1.0,2.0,,4.0,,,,1.0,4.0,10.0,,2.0,4.0,4.0,8.0,4.0,14.0,8.0,28.0,165,,1.0,,,2.0,3.0,4.0,2.0,5.0,3.0,15.0,8.0,,12.0,,,1.0,9.0,4.0,1.0,3.0,,3.0,,,1.0,2.0,,6.0,2.0,1.0,3.0,4.0,1.0,8.0,3.0,11.0,,,,,4.0,,2.0,4.0,6.0,1.0,4.0,3.0,7.0,,5.0,8.0,2.0,1.0,3.0,1.0,4.0,15.0,62.0,1.0,1.0,1.0,1.0,0.2857142857142857,,0.4,0.3076923076923077,0.5,,0.75,0.45454545454545453,,0.6666666666666666,0.56,0.5,0.75,0.6363636363636364,0.125,0.2,18.128654970760234,0.6666666666666666,0.3333333333333333,0.09090909090909091,0.02702702702702703,0.10714285714285714,0.05263157894736842,0.09722222222222222,0.04,,,0.08,,0.1,0.06666666666666667,0.1111111111111111,0.13043478260869565,,0.22727272727272727,0.6,0.75,1.0,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,,,,0.45454545454545453,0.4,0.4,1.0,,,,0.3333333333333333,0.6666666666666666,0.1111111111111111,,0.4444444444444444,0.5,0.8636363636363636,0.4444444444444444,0.5420619047619047,0.6298,0.5732062499999999,0.125,0.2222222222222222,0.07142857142857142,0.5357142857142857,3.6,26.635714285714283,0.4305555555555556,,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,0.08333333333333333,,0.5,0.045454545454545456,,,,1.0,,,2.0,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,1.0,1.0,0.06666666666666667,,,True,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,4360.0,73.0,12,149.0,150,43.0,54.0,16.0,299,3.0,8.0,2.0,2.0,4.0,12.0,,2.0,,1.0,,,5.0,14.0,,3.0,7.0,9.0,24.0,5.0,16.0,12.0,45.0,149,1.0,2.0,,1.0,2.0,2.0,7.0,3.0,7.0,4.0,17.0,6.0,12.0,3.0,12.0,,,14.0,5.0,1.0,14.0,5.0,19.0,5.0,,5.0,7.0,2.0,43.0,,1.0,5.0,1.0,,6.0,1.0,7.0,1.0,6.0,3.0,3.0,6.0,6.0,1.0,,7.0,,2.0,1.0,2.0,,15.0,14.0,4.0,2.0,1.0,1.0,1.0,17.0,43.0,2.0,0.3333333333333333,0.3333333333333333,0.2,0.3125,,0.42857142857142855,0.3125,0.375,0.5,0.2857142857142857,0.4125,0.3333333333333333,0.4642857142857143,0.5,0.3333333333333333,0.53125,0.4,0.041666666666666664,0.125,30.58823529411765,0.8571428571428571,,0.02702702702702703,0.022727272727272728,0.14705882352941177,,0.08450704225352113,0.0136986301369863,,0.05263157894736842,,,,0.07692307692307693,,0.13636363636363635,0.04,0.2,0.375,0.42857142857142855,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,0.25,0.05,,,,0.35,0.35714285714285715,0.35714285714285715,0.2,0.3333333333333333,,,0.14285714285714285,1.0,,,0.5,0.42857142857142855,0.6,0.35714285714285715,0.49999874999999994,0.4839166666666666,0.4754285714285715,0.13953488372093023,0.15384615384615385,0.044444444444444446,0.37777777777777777,8.095833333333333,25.89375,0.28859060402684567,,1.0,2.0,4.0,,,1.0,,,,,,,0.16666666666666666,,0.1,0.5,0.5,0.5,0.3333333333333333,,,,,1.0,2.0,,,,,,,,,,,,,,,2.0,,0.11764705882352941,1.0,1.0,True,,,,,,,,
