EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,Charge Fouls Drawn,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Charge Fouls,BlockedLongMidRange,OffFTReboundPct,3SecondViolations,Corner3PctBlocked,on,HeaveMakes,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,19994.0,333,86,681,681,158.0,144,57,1362,25.0,31.0,5.0,5.0,3.0,1.0,1.0,7.0,16.0,1.0,2.0,3.0,6.0,20.0,1.0,2.0,2.0,5.0,26.0,35,13.0,36.0,3.0,94.0,680,1.0,3.0,3.0,5.0,6.0,4.0,8.0,22.0,40.0,12.0,39.0,1.0,19.0,6.0,12.0,17.0,29.0,8.0,9.0,11.0,1.0,75.0,1.0,27.0,20.0,2.0,49.0,1.0,50.0,1.0,12.0,8.0,4.0,6.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,12.0,2.0,21.0,41,1.0,1.0,12.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,22.0,158.0,1.0,0.7692307692307693,0.7692307692307693,1.0,0.3611111111111111,0.3333333333333333,0.5,0.37142857142857144,0.7428571428571429,0.8333333333333334,0.6408450704225352,0.5,0.7857142857142857,0.6527777777777778,0.5,0.7857142857142857,0.5070422535211268,11.320754716981131,0.5,0.1,0.09569377990430622,0.00625,0.225,0.14285714285714285,0.003663003663003663,0.01639344262295082,0.08139534883720931,0.12195121951219512,0.07317073170731707,0.20408163265306123,0.3181818181818182,0.03225806451612903,1.0,0.43661971830985913,0.8064516129032258,0.8064516129032258,0.76,0.04225352112676056,0.014084507042253521,1.0,1.0,1.0,0.22535211267605634,0.4375,0.4375,1.0,0.28169014084507044,0.3,0.3,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.35714285714285715,1.0,0.21428571428571427,0.6666666666666666,0.35714285714285715,0.4,0.9436619718309859,0.3157894736842105,0.5925678571428572,0.45015,0.6129038461538462,0.041666666666666664,0.08333333333333333,0.031914893617021274,0.23404255319148937,2.877142857142857,25.44722222222222,0.23201174743024963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,6216.0,104,-20,221,222,73.0,91,21,443,5.0,10.0,2.0,3.0,14.0,,1.0,2.0,8.0,,1.0,4.0,5.0,12.0,,1.0,2.0,4.0,11.0,25,7.0,20.0,7.0,50.0,261,,1.0,2.0,5.0,9.0,3.0,8.0,23.0,8.0,14.0,21.0,,12.0,5.0,10.0,1.0,11.0,1.0,,9.0,,23.0,1.0,7.0,10.0,,17.0,2.0,19.0,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,,,4.0,1.0,6.0,11,,,4.0,,,7.0,1.0,3.0,3.0,,,1.0,3.0,1.0,,23.0,73.0,2.0,0.36363636363636365,0.36363636363636365,1.0,0.35,,0.375,0.35,0.44,0.5555555555555556,0.4777777777777778,,0.5588235294117647,0.5208333333333334,0.5,0.6052631578947368,0.4444444444444444,21.052631578947366,0.5,,0.15625,0.017857142857142856,0.20588235294117646,0.17346938775510204,0.020833333333333332,0.043478260869565216,0.14814814814814814,0.1111111111111111,0.3,0.20689655172413793,0.2,0.043478260869565216,0.3333333333333333,0.2222222222222222,0.5,0.7142857142857143,0.6,0.3111111111111111,0.022222222222222223,,,,0.17777777777777778,0.25,0.25,1.0,0.26666666666666666,0.4166666666666667,0.4166666666666667,1.0,,1.0,,,0.17647058823529413,0.6666666666666666,0.23529411764705882,0.25,0.23529411764705882,0.5,0.6666666666666666,0.4166666666666667,0.5089766666666666,0.56475,0.4973882352941176,0.06382978723404255,0.1111111111111111,0.04,0.46,6.196000000000001,24.715,0.33031674208144796,6.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,0.16,0.3,0.07142857142857142,0.025,0.045454545454545456,0.42857142857142855,0.46153846153846156,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,19248.0,321,87,663,652,172.0,103,67,1315,21.0,42.0,5.0,8.0,59.0,6.0,13.0,4.0,8.0,1.0,2.0,4.0,21.0,51.0,1.0,4.0,4.0,14.0,47.0,114,25.0,59.0,44.0,213.0,662,1.0,5.0,11.0,7.0,23.0,6.0,18.0,43.0,16.0,78.0,42.0,,51.0,21.0,26.0,25.0,51.0,17.0,8.0,16.0,3.0,127.0,5.0,8.0,30.0,,38.0,6.0,44.0,3.0,15.0,14.0,1.0,16.0,8.0,10.0,13.0,3.0,6.0,,1.0,29.0,6.0,9.0,26,2.0,1.0,40.0,1.0,3.0,52.0,2.0,20.0,2.0,,,2.0,2.0,1.0,1.0,41.0,170.0,1.0,0.1702127659574468,0.17777777777777778,0.56,0.423728813559322,0.2,0.3333333333333333,0.423728813559322,0.41228070175438597,0.30434782608695654,0.4884393063583815,0.4230769230769231,0.3902439024390244,0.5382653061224489,0.39285714285714285,0.4479166666666667,0.34104046242774566,30.364372469635626,0.5517241379310345,,0.15151515151515152,0.03048780487804878,0.07017543859649122,0.12179487179487179,0.020905923344947737,0.028985507246376812,0.16,0.10666666666666667,0.20833333333333334,0.043478260869565216,0.18181818181818182,0.03409090909090909,0.5,0.24277456647398843,0.5,0.5833333333333334,0.2857142857142857,0.34104046242774566,0.07514450867052024,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.046242774566473986,0.5,0.5,1.0,0.2947976878612717,0.4117647058823529,0.42857142857142855,0.47619047619047616,0.07692307692307693,0.3076923076923077,0.25,,0.1951219512195122,0.625,0.0975609756097561,0.5,0.34146341463414637,0.2857142857142857,0.5838150289017341,0.4117647058823529,0.4807049132947978,0.48451000000000005,0.48140243902439034,0.11458333333333333,0.15151515151515152,0.051643192488262914,0.20187793427230047,7.642982456140351,25.477966101694918,0.2594268476621418,20.0,,11.0,10.0,7.0,1.0,1.0,4.0,,0.08771929824561403,0.14285714285714285,0.06779661016949153,0.008130081300813009,,0.3389830508474576,0.36363636363636365,0.05,3.0,4.0,4.0,8.0,33.0,4.0,2.0,1.0,2.0,2.0,1.0,3.0,0.5,0.03389830508474576,0.0392156862745098,0.045454545454545456,0.023255813953488372,0.3076923076923077,0.75,0.3333333333333333,0.03333333333333333,,,,,,,,,,,,True,,,,,
200757,1610612762,Thabo Sefolosha,Thabo Sefolosha,200757,UTA,36517.0,609,123,1252,1254,322.0,276,119,2506,26.0,44.0,8.0,14.0,16.0,4.0,11.0,21.0,47.0,5.0,6.0,14.0,13.0,31.0,,1.0,2.0,5.0,37.0,71,34.0,78.0,14.0,190.0,1279,1.0,6.0,11.0,10.0,20.0,8.0,19.0,51.0,60.0,14.0,99.0,,31.0,13.0,11.0,16.0,27.0,13.0,3.0,11.0,,70.0,4.0,30.0,70.0,15.0,115.0,8.0,123.0,,43.0,32.0,11.0,12.0,2.0,7.0,13.0,3.0,5.0,1.0,5.0,25.0,4.0,20.0,41,3.0,1.0,17.0,1.0,1.0,22.0,,8.0,4.0,1.0,1.0,3.0,5.0,4.0,,51.0,320.0,4.0,0.8108108108108109,0.8571428571428571,0.9705882352941176,0.4358974358974359,0.16666666666666666,0.42105263157894735,0.4358974358974359,0.5211267605633803,0.5,0.5906040268456376,0.3055555555555556,0.5641025641025641,0.59375,0.3055555555555556,0.5795454545454546,0.5234899328859061,13.347763347763347,0.48,0.4838709677419355,0.18041237113402062,0.013114754098360656,0.14285714285714285,0.16722408026755853,0.015151515151515152,,0.1597222222222222,0.17307692307692307,0.22727272727272727,0.12804878048780488,0.1956521739130435,,0.8,0.2953020134228188,0.5909090909090909,0.6341463414634146,0.8461538461538461,0.10738255033557047,0.0738255033557047,0.36363636363636365,0.36363636363636365,0.5,0.31543624161073824,0.44680851063829785,0.44680851063829785,1.0,0.2080536912751678,0.41935483870967744,0.41935483870967744,0.9230769230769231,0.2777777777777778,0.05555555555555555,,,0.358974358974359,0.5714285714285714,0.358974358974359,0.42857142857142855,0.1282051282051282,0.4,0.8187919463087249,0.41935483870967744,0.5477043624161075,0.49300384615384607,0.5768141025641027,0.050955414012738856,0.10126582278481013,0.05789473684210526,0.26842105263157895,6.0816901408450725,24.05128205128205,0.2571884984025559,7.0,,7.0,4.0,,4.0,,3.0,1.0,0.056338028169014086,0.06818181818181818,0.0625,0.017937219730941704,0.02097902097902098,0.4375,0.4666666666666667,0.8571428571428571,2.0,6.0,4.0,12.0,3.0,4.0,,,,,,2.0,0.3333333333333333,,,0.023809523809523808,0.0125,0.3333333333333333,0.3333333333333333,0.5,,1.0,1.0,0.017543859649122806,0.2,1.0,,,,,,,True,,,,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,17066.0,284,41,580,582,155.0,90,58,1162,50.0,66.0,10.0,15.0,10.0,1.0,3.0,,,,,,,,,,,,54.0,79,,,37.0,145.0,601,,,24.0,11.0,18.0,,,40.0,92.0,16.0,,,,,9.0,2.0,11.0,,2.0,6.0,3.0,24.0,17.0,35.0,34.0,3.0,72.0,24.0,96.0,1.0,5.0,5.0,,9.0,1.0,3.0,6.0,,6.0,,1.0,15.0,2.0,13.0,25,2.0,3.0,62.0,9.0,1.0,65.0,9.0,32.0,26.0,,,14.0,26.0,20.0,,40.0,153.0,2.0,0.8518518518518519,0.9583333333333334,,,,,,0.6835443037974683,0.6111111111111112,0.6835443037974683,0.6153846153846154,0.6111111111111112,0.677570093457944,0.631578947368421,0.6451612903225806,,18.88544891640867,0.6,0.3,0.19318181818181818,0.11564625850340136,0.3645833333333333,0.2536764705882353,0.0842911877394636,0.09090909090909091,0.171875,0.2318840579710145,0.16279069767441862,0.35135135135135137,0.4090909090909091,0.0625,0.7692307692307693,0.8354430379746836,0.7575757575757576,0.819672131147541,0.84,0.12658227848101267,0.0379746835443038,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,0.8333333333333334,0.6666666666666666,,,,,0.8354430379746836,,0.5599645569620253,0.5660272727272727,0.5372888888888888,0.3137254901960784,0.3137254901960784,0.16551724137931034,0.27586206896551724,2.5974683544303794,,0.2672413793103448,3.0,8.0,18.0,9.0,,5.0,2.0,5.0,11.0,0.11392405063291139,0.07575757575757576,0.4,0.043859649122807015,0.038461538461538464,0.3,0.5,1.0,8.0,12.0,8.0,13.0,,12.0,,,,,3.0,5.0,0.6153846153846154,,,0.16071428571428573,0.05555555555555555,0.9230769230769231,0.6666666666666666,0.25,,,,0.08,,,2.0,1.0,1.0,0.10526315789473684,,,True,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,721.0,12,-7,26,27,9.0,12,6,53,4.0,6.0,2.0,3.0,1.0,,1.0,,,,,,,,,,,,4.0,8,,,1.0,9.0,39,,,4.0,2.0,4.0,,,4.0,4.0,4.0,,,,,,1.0,1.0,1.0,,,,3.0,5.0,1.0,1.0,,2.0,5.0,7.0,3.0,1.0,1.0,,,,,,,,,,,,1.0,1,,,1.0,,,2.0,,1.0,,,,,,,,4.0,9.0,,0.5,1.0,,,,,,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,,26.470588235294116,,,0.25,0.38461538461538464,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.5,,0.5,,0.75,,0.75,0.6666666666666666,0.6666666666666666,0.5,0.125,0.125,,,,,,,,,,,,,,,,0.75,0.6666666666666666,,,,,0.75,,0.528875,0.5768666666666666,0.55,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,4.05,,0.34615384615384615,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,,4.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,1.0,0.6666666666666666,,,,,,,,,,,,,,True,,,,,
1628513,1610612762,Naz Mitrou-Long,Naz Mitrou-Long,1628513,UTA,1422.0,24,4,49,51,16.0,10,8,100,1.0,4.0,,,,,,,,,,,,3.0,,,,2.0,1.0,4,,3.0,2.0,4.0,59,,,,,,,2.0,2.0,,2.0,,,3.0,,5.0,2.0,7.0,1.0,1.0,4.0,1.0,16.0,,,,,,,,,1.0,,1.0,3.0,1.0,2.0,1.0,,1.0,,,4.0,,1.0,3,,,2.0,,,2.0,,1.0,1.0,,,1.0,1.0,1.0,,2.0,16.0,,,,,,,,,0.25,,0.14285714285714285,,,0.25,,0.3333333333333333,0.42857142857142855,20.689655172413794,0.75,,,,,,,,,,,,,,1.0,0.5714285714285714,0.25,0.25,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,1.0,,1.0,,0.5056428571428572,,0.50115,0.125,0.2,,0.5,2.175,27.433333333333334,0.32653061224489793,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,7113.0,119,-2,255,257,84.0,117,18,512,18.0,19.0,4.0,4.0,9.0,,3.0,,,,,,,,,,,,23.0,31,,,5.0,51.0,278,,,10.0,5.0,6.0,,,12.0,36.0,10.0,,,,,8.0,2.0,10.0,1.0,1.0,4.0,2.0,22.0,7.0,11.0,17.0,1.0,29.0,9.0,38.0,2.0,6.0,3.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,4.0,1.0,11.0,15,1.0,,13.0,1.0,1.0,11.0,1.0,4.0,16.0,,,7.0,16.0,10.0,,12.0,84.0,,0.782608695652174,0.9473684210526315,,,,,,0.7419354838709677,0.8333333333333334,0.7419354838709677,1.0,0.8333333333333334,0.7083333333333334,1.0,0.75,,14.492753623188406,0.75,0.125,0.2328767123287671,0.1206896551724138,0.25,0.23931623931623933,0.08256880733944955,0.08333333333333333,0.3333333333333333,0.15384615384615385,0.14285714285714285,0.2571428571428571,0.2222222222222222,0.25,0.625,0.6129032258064516,0.9473684210526315,0.9473684210526315,0.7777777777777778,0.2903225806451613,0.0967741935483871,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,0.6129032258064516,,0.5190612903225806,0.64416,0.5985833333333334,0.11764705882352941,0.11764705882352941,0.19607843137254902,0.23529411764705882,4.719354838709678,,0.32941176470588235,5.0,,2.0,,2.0,2.0,1.0,2.0,8.0,,,,0.0392156862745098,,0.5555555555555556,0.5555555555555556,0.8,5.0,5.0,5.0,5.0,,8.0,,,,,,2.0,1.0,,,0.16,0.09090909090909091,1.0,1.0,0.2,,,,0.1111111111111111,,,,,1.0,,,,True,,,,,
1628960,1610612762,Grayson Allen,Grayson Allen,1628960,UTA,6202.0,103,-27,220,225,67.0,91,19,445,6.0,15.0,2.0,7.0,13.0,5.0,7.0,4.0,10.0,,3.0,5.0,8.0,16.0,2.0,3.0,5.0,8.0,18.0,35,12.0,26.0,9.0,81.0,248,2.0,3.0,8.0,5.0,10.0,8.0,13.0,39.0,14.0,22.0,33.0,1.0,15.0,8.0,5.0,,5.0,,,3.0,,10.0,2.0,1.0,1.0,,2.0,2.0,4.0,2.0,1.0,,1.0,6.0,,5.0,7.0,2.0,1.0,1.0,3.0,13.0,2.0,5.0,12,,1.0,10.0,1.0,,11.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,39.0,67.0,2.0,0.3888888888888889,0.3888888888888889,0.9166666666666666,0.46153846153846156,0.6666666666666666,0.6153846153846154,0.48,0.5142857142857142,0.5,0.5901639344262295,1.0,0.7391304347826086,0.6136363636363636,1.0,0.75,0.4262295081967213,32.64462809917355,0.46153846153846156,,0.017857142857142856,0.03125,0.023255813953488372,0.020202020202020204,0.019230769230769232,0.038461538461538464,,,0.07142857142857142,0.02857142857142857,,0.07142857142857142,0.5,0.2459016393442623,0.4,0.46153846153846156,0.3333333333333333,0.21311475409836064,0.11475409836065574,0.7142857142857143,0.7142857142857143,0.6,0.16393442622950818,0.4,0.4,1.0,0.26229508196721313,0.5,0.5,0.875,,1.0,0.6666666666666666,1.0,0.30434782608695654,0.2857142857142857,0.21739130434782608,0.6,0.34782608695652173,0.625,0.6721311475409836,0.5333333333333333,0.4982658333333333,,0.5164,0.07692307692307693,0.1282051282051282,0.09876543209876543,0.48148148148148145,8.254285714285714,25.934615384615384,0.30454545454545456,7.0,2.0,5.0,2.0,2.0,,2.0,1.0,,0.05714285714285714,0.13333333333333333,,,,0.5384615384615384,0.5384615384615384,0.2857142857142857,,,,,3.0,,,,,,,1.0,,,,0.04,,,,,,,,,,,,,,,,,True,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,11613.0,194,93,391,387,74.0,56,37,778,38.0,51.0,7.0,11.0,17.0,5.0,11.0,,,,,,2.0,2.0,,,,,53.0,79,2.0,2.0,15.0,127.0,359,,,32.0,12.0,18.0,,,27.0,78.0,28.0,6.0,,2.0,2.0,9.0,9.0,18.0,1.0,8.0,8.0,,45.0,22.0,15.0,28.0,5.0,48.0,31.0,79.0,1.0,9.0,9.0,,4.0,3.0,3.0,7.0,,1.0,,1.0,11.0,1.0,11.0,19,1.0,1.0,22.0,,,27.0,5.0,14.0,17.0,,,8.0,17.0,10.0,,27.0,74.0,,0.7358490566037735,0.8863636363636364,1.0,1.0,,,1.0,0.6708860759493671,0.6666666666666666,0.691358024691358,0.625,0.6666666666666666,0.6902173913043478,0.6153846153846154,0.675,0.024691358024691357,23.953488372093023,0.36363636363636365,0.38461538461538464,0.2074074074074074,0.25287356321839083,0.22058823529411764,0.21182266009852216,0.21678321678321677,0.36,0.1956521739130435,0.2711864406779661,0.1,0.18867924528301888,0.3333333333333333,0.045454545454545456,0.5882352941176471,0.6296296296296297,0.7450980392156863,0.7755102040816326,0.631578947368421,0.20987654320987653,0.13580246913580246,0.45454545454545453,0.45454545454545453,1.0,,,,,0.024691358024691357,1.0,1.0,1.0,,,,,0.6111111111111112,0.6363636363636364,,,,,0.654320987654321,1.0,0.5252185185185185,0.5568157894736842,0.5169333333333334,0.15555555555555556,0.1590909090909091,0.25196850393700787,0.2125984251968504,4.91392405063291,24.4,0.18925831202046037,10.0,2.0,3.0,4.0,1.0,9.0,,2.0,9.0,0.05063291139240506,0.0392156862745098,0.11764705882352941,0.16071428571428573,0.2,0.5882352941176471,0.6666666666666666,1.0,13.0,21.0,15.0,24.0,,18.0,,,,,,2.0,0.625,,,0.2857142857142857,0.09523809523809523,0.875,0.6190476190476191,0.07692307692307693,,,,0.05,,,,1.0,,,1.0,,True,,,,,
