EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFtPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,FTDefRebounds,SecondChanceTurnovers,Charge Fouls,Offensive Fouls Drawn,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,OffensiveGoaltends,ShortMidRangePctBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,LongMidRangePctAssisted,3SecondViolations,Clear Path Fouls,FTOffRebounds,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,BlockedArc3,on,HeaveMakes,HeaveAttempts,LongMidRangePctBlocked
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,13533.0,226,26,454,446,95.0,148,46.0,900,10.0,13.0,1.0,1.0,3.0,4.0,13.0,28.0,4.0,8.0,2.0,6.0,1.0,1.0,14.0,41.0,4.0,8.0,16.0,27.0,49.0,16.0,47.0,25.0,127.0,464,2.0,6.0,1.0,5.0,7.0,4.0,8.0,8.0,16.0,17.0,49.0,2.0,52.0,3.0,45.0,41.0,14.0,22.0,28.0,50.0,20.0,8.0,17.0,3.0,2.0,128.0,3.0,2.0,16.0,15.0,31.0,5.0,36.0,1.0,12.0,11.0,1.0,23.0,8.0,19.0,11.0,1.0,4.0,1.0,34.0,7.0,4.0,15.0,3.0,1.0,24.0,2.0,2.0,29.0,2.0,3.0,3.0,2.0,8.0,3.0,1.0,2.0,3.0,2.0,1.0,49.0,95.0,2.0,8.0,0.037037037037037035,0.037037037037037035,0.0625,0.3404255319148936,0.2,0.5,0.3404255319148936,0.5510204081632653,0.3333333333333333,0.5,0.53125,0.3181818181818182,0.6666666666666666,0.5794392523364486,0.3181818181818182,0.7272727272727273,0.4895833333333333,28.031809145129223,0.6764705882352942,0.11904761904761904,0.030303030303030304,0.19047619047619047,0.020833333333333332,0.14761904761904762,0.023809523809523808,0.045454545454545456,0.1,0.017241379310344827,0.03571428571428571,0.12244897959183673,0.13043478260869565,0.0967741935483871,0.17543859649122806,0.2222222222222222,0.021739130434782608,0.6666666666666666,0.13541666666666666,0.7692307692307693,0.7692307692307693,0.1,0.2916666666666667,0.4642857142857143,0.4642857142857143,0.08333333333333333,0.5,0.5,0.0625,0.3333333333333333,0.3333333333333333,0.4270833333333333,0.34146341463414637,0.34146341463414637,0.07142857142857142,0.09090909090909091,1.0,0.09090909090909091,1.0,0.36363636363636365,0.16666666666666666,0.75,0.6666666666666666,0.5,0.625,0.34146341463414637,0.46859479166666684,0.47209,0.439275,0.050505050505050504,0.06,0.04081632653061224,0.05511811023622047,0.3858267716535433,8.581632653061222,25.755319148936174,0.2092511013215859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,18636.0,311,25,661,638,259.0,253,66.0,1299,13.0,17.0,2.0,4.0,4.0,6.0,5.0,9.0,1.0,6.0,15.0,33.0,3.0,7.0,19.0,81.0,8.0,6.0,30.0,19.0,32.0,34.0,114.0,13.0,153.0,707,3.0,5.0,4.0,15.0,19.0,6.0,12.0,12.0,41.0,7.0,55.0,22.0,16.0,93.0,9.0,81.0,19.0,8.0,8.0,16.0,4.0,4.0,8.0,,,40.0,4.0,4.0,13.0,22.0,38.0,8.0,46.0,3.0,6.0,5.0,1.0,11.0,1.0,6.0,5.0,3.0,5.0,,16.0,7.0,15.0,27.0,1.0,,13.0,,,16.0,3.0,1.0,7.0,,2.0,6.0,6.0,,6.0,4.0,,55.0,259.0,4.0,2.0,0.5789473684210527,0.6470588235294118,0.9117647058823529,0.2982456140350877,0.26666666666666666,0.2926829268292683,0.2982456140350877,0.59375,0.6,0.5,0.4794520547945205,0.45,0.4528301886792453,0.5,0.4523809523809524,0.4824561403508772,0.7808219178082192,22.795115332428765,0.6875,0.12154696132596685,0.044444444444444446,0.11504424778761062,0.01809954751131222,0.11904761904761904,0.02572347266881029,0.0425531914893617,0.1,0.023121387283236993,,0.12048192771084337,0.10606060606060606,0.15625,0.12048192771084337,0.1,0.03333333333333333,0.6666666666666666,0.11643835616438356,0.7647058823529411,0.8125,0.6923076923076923,0.06164383561643835,0.5555555555555556,0.5555555555555556,0.0410958904109589,0.16666666666666666,0.16666666666666666,0.22602739726027396,0.45454545454545453,0.45454545454545453,0.5547945205479452,0.2345679012345679,0.2375,0.8421052631578947,0.2,0.5,0.35,0.42857142857142855,0.4,0.11320754716981132,0.6666666666666666,0.5660377358490566,0.2,0.8972602739726028,0.2345679012345679,0.5381876712328766,0.568025,0.5343160377358491,0.04666666666666667,0.19444444444444445,,0.12418300653594772,0.35947712418300654,6.503125,25.176315789473676,0.3918305597579425,6.0,11.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,0.008771929824561403,0.03125,0.058823529411764705,0.012345679012345678,0.14285714285714285,0.030303030303030304,0.4,1.0,0.5,1.0,0.125,1.0,0.20754716981132076,0.5454545454545454,,,,,,,,,,,,,,,,True,,,
1627737,1610612745,Marquese Chriss,Marquese Chriss,1627737,HOU,4305.0,72,-23,157,153,90.0,73,25.0,310,8.0,15.0,1.0,2.0,4.0,7.0,,1.0,,,,2.0,,,1.0,8.0,,1.0,7.0,8.0,16.0,1.0,10.0,6.0,25.0,182,1.0,2.0,,,2.0,4.0,7.0,1.0,8.0,2.0,13.0,14.0,2.0,3.0,,8.0,1.0,3.0,3.0,6.0,3.0,,3.0,,,15.0,5.0,2.0,8.0,3.0,14.0,7.0,21.0,,2.0,1.0,1.0,3.0,1.0,2.0,6.0,,1.0,,9.0,3.0,7.0,13.0,,2.0,6.0,,1.0,7.0,1.0,,4.0,,,4.0,1.0,3.0,4.0,2.0,,13.0,90.0,1.0,,0.875,1.0,1.0,0.1,,0.125,0.1,0.5,0.5,0.5714285714285714,0.36538461538461536,0.5,0.36666666666666664,0.43103448275862066,0.5,0.40625,0.38461538461538464,20.43010752688172,0.3333333333333333,0.08571428571428572,0.07692307692307693,0.25,0.09803921568627451,0.16417910447761194,0.09090909090909091,0.05555555555555555,,0.05714285714285714,0.1875,0.09090909090909091,0.05,0.25,0.22727272727272727,0.3,,0.5,0.5769230769230769,0.5333333333333333,0.6666666666666666,0.875,0.038461538461538464,,,,,,0.07692307692307693,,,0.3076923076923077,0.125,0.125,1.0,1.0,0.5,,,,0.4666666666666667,0.5714285714285714,0.4666666666666667,0.14285714285714285,0.9615384615384616,0.125,0.5305076923076923,,0.5330166666666666,0.13793103448275862,0.21052631578947367,,0.08,0.52,2.4062499999999996,26.129999999999995,0.5732484076433121,,1.0,,,2.0,4.0,,3.0,3.0,1.0,,,0.25,0.2,,0.6,0.2,,,,,,,0.06666666666666667,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,
1629109,1610612745,Gary Clark,Gary Clark,1629109,HOU,38435.0,641,26,1313,1290,431.0,477,153.0,2603,8.0,10.0,3.0,3.0,2.0,4.0,1.0,3.0,,,7.0,41.0,2.0,7.0,34.0,97.0,10.0,9.0,22.0,9.0,13.0,41.0,138.0,7.0,148.0,1462,3.0,3.0,6.0,17.0,27.0,2.0,5.0,11.0,36.0,2.0,39.0,10.0,8.0,114.0,9.0,97.0,34.0,6.0,12.0,18.0,9.0,3.0,6.0,,,48.0,21.0,3.0,42.0,42.0,92.0,24.0,116.0,1.0,20.0,15.0,5.0,6.0,,5.0,1.0,,1.0,1.0,7.0,2.0,31.0,47.0,6.0,,18.0,,1.0,7.0,2.0,,2.0,1.0,1.0,24.0,15.0,8.0,26.0,14.0,1.0,39.0,431.0,2.0,1.0,0.5555555555555556,0.8333333333333334,0.926829268292683,0.2971014492753623,0.35294117647058826,0.3055555555555556,0.2971014492753623,0.6923076923076923,1.0,0.4,0.46688741721854304,0.6,0.45121951219512196,0.48366013071895425,0.6428571428571429,0.4642857142857143,0.9139072847682119,10.759919300605246,0.8571428571428571,0.116991643454039,0.015228426395939087,0.18340611353711792,0.04805491990846682,0.14285714285714285,0.03785488958990536,0.020618556701030927,,0.03498542274052478,0.09574468085106383,0.08053691275167785,0.125,0.17567567567567569,0.17365269461077845,0.20967741935483872,0.010309278350515464,0.5384615384615384,0.06622516556291391,0.8,0.8888888888888888,0.5,0.019867549668874173,0.3333333333333333,0.5,,,,0.271523178807947,0.17073170731707318,0.17073170731707318,0.6423841059602649,0.35051546391752575,0.3541666666666667,0.9117647058823529,0.15,1.0,0.35,0.2857142857142857,0.5,0.0975609756097561,0.5,0.5365853658536586,0.4090909090909091,0.9801324503311258,0.35051546391752575,0.5378850993377484,0.5580555555555555,0.5304170731707318,0.019736842105263157,0.15384615384615385,0.007194244604316547,0.18243243243243243,0.2635135135135135,3.0769230769230775,25.424637681159417,0.32825590251332826,2.0,14.0,4.0,3.0,6.0,2.0,1.0,8.0,,,8.0,0.007246376811594203,0.15384615384615385,0.1,0.010309278350515464,0.21052631578947367,0.013157894736842105,1.0,1.0,,1.0,0.4,1.0,0.34146341463414637,0.14285714285714285,,,0.3333333333333333,2.0,2.0,1.0,,,,,,,,,,True,,,
203487,1610612745,Michael Carter-Williams,Michael Carter-Williams,203487,HOU,4067.0,68,-21,153,147,79.0,83,28.0,300,4.0,10.0,,1.0,2.0,6.0,4.0,8.0,,1.0,,2.0,,,5.0,9.0,3.0,2.0,4.0,8.0,19.0,5.0,11.0,10.0,41.0,175,,2.0,1.0,3.0,4.0,5.0,10.0,2.0,4.0,6.0,22.0,2.0,14.0,9.0,6.0,9.0,5.0,4.0,7.0,11.0,5.0,2.0,4.0,,,29.0,1.0,,1.0,3.0,4.0,1.0,5.0,,3.0,1.0,2.0,2.0,,1.0,2.0,,1.0,2.0,4.0,1.0,6.0,12.0,1.0,,18.0,,1.0,18.0,2.0,,9.0,,1.0,3.0,,3.0,3.0,2.0,,22.0,79.0,3.0,1.0,0.125,0.125,0.6,0.45454545454545453,0.3333333333333333,0.5,0.45454545454545453,0.42105263157894735,,0.5,0.5166666666666667,0.3,0.5714285714285714,0.5394736842105263,0.3333333333333333,0.6111111111111112,0.36666666666666664,22.58064516129032,0.5,0.08823529411764706,,0.043478260869565216,0.01818181818181818,0.07017543859649122,0.011904761904761904,,,,0.06666666666666667,,0.11764705882352941,0.3333333333333333,0.0625,,,0.6666666666666666,0.3333333333333333,0.4,0.5,0.25,0.26666666666666666,0.5,0.5714285714285714,0.03333333333333333,,,0.06666666666666667,,,0.3,0.5555555555555556,0.5555555555555556,0.6,0.2,,,,0.6,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.5,0.7,0.5555555555555556,0.48470499999999994,0.401075,0.49540357142857144,0.24324324324324326,0.34615384615384615,,0.0975609756097561,0.5365853658536586,4.363157894736841,26.0,0.5163398692810458,,,1.0,1.0,,3.0,,,1.0,,3.0,,0.15789473684210525,0.2,,,,,,,,0.3333333333333333,1.0,,,,,0.125,,,,,,,,,,,,,True,,,
2546,1610612745,Carmelo Anthony,Carmelo Anthony,2546,HOU,4037.0,67,-13,129,126,29.0,67,18.0,255,1.0,4.0,,2.0,,2.0,1.0,5.0,3.0,5.0,,,,,3.0,12.0,1.0,,2.0,5.0,14.0,3.0,12.0,2.0,21.0,133,,2.0,,1.0,2.0,1.0,5.0,,2.0,2.0,4.0,8.0,2.0,9.0,,12.0,3.0,,1.0,1.0,,1.0,,,,3.0,3.0,1.0,3.0,5.0,10.0,4.0,14.0,1.0,,,,,,,2.0,,,,2.0,,2.0,7.0,,2.0,2.0,,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,29.0,2.0,1.0,0.8,0.8,1.0,0.25,,,0.25,0.35714285714285715,,0.2,0.36538461538461536,,0.14285714285714285,0.3888888888888889,0.25,0.25,0.46153846153846156,19.333333333333332,,0.125,0.047619047619047616,0.12,0.058823529411764705,0.12307692307692308,0.05555555555555555,0.125,,0.07317073170731707,,0.23529411764705882,0.07142857142857142,,0.11764705882352941,0.125,0.058823529411764705,1.0,0.15384615384615385,0.25,0.3333333333333333,1.0,0.19230769230769232,0.2,0.2,0.19230769230769232,0.6,0.6,,,,0.46153846153846156,0.25,0.25,1.0,0.6666666666666666,,,,0.3333333333333333,0.2857142857142857,,0.2857142857142857,,0.6153846153846154,0.25,0.48857115384615385,0.50115,0.4959285714285714,,,,0.09523809523809523,0.19047619047619047,10.77142857142857,26.316666666666666,0.2248062015503876,,,,2.0,,1.0,,2.0,,,1.0,,0.07142857142857142,0.25,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,
1628392,1610612745,Isaiah Hartenstein,Isaiah Hartenstein,1628392,HOU,7781.0,130,51,271,262,134.0,135,41.0,533,7.0,15.0,3.0,6.0,2.0,2.0,,3.0,,,1.0,1.0,,,1.0,2.0,,1.0,2.0,7.0,18.0,2.0,3.0,5.0,25.0,273,3.0,7.0,,,7.0,2.0,2.0,2.0,3.0,3.0,13.0,10.0,4.0,6.0,,2.0,1.0,3.0,6.0,9.0,5.0,1.0,2.0,,1.0,24.0,6.0,6.0,7.0,8.0,17.0,12.0,29.0,1.0,3.0,3.0,,1.0,1.0,,9.0,,1.0,1.0,10.0,4.0,10.0,29.0,6.0,3.0,6.0,,1.0,8.0,2.0,,4.0,,1.0,5.0,4.0,1.0,5.0,1.0,,13.0,134.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.3888888888888889,0.42857142857142855,1.0,0.47619047619047616,0.42857142857142855,1.0,0.5208333333333334,0.5,0.8125,0.14285714285714285,10.828025477707007,0.1,0.1111111111111111,0.15789473684210525,0.12962962962962962,0.06666666666666667,0.11904761904761904,0.09375,0.13043478260869565,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.125,0.09090909090909091,0.13333333333333333,0.12121212121212122,0.14285714285714285,0.1111111111111111,0.2,0.7142857142857143,0.4666666666666667,0.5384615384615384,0.7142857142857143,0.14285714285714285,,,,,,0.047619047619047616,1.0,1.0,0.09523809523809523,0.5,0.5,1.0,0.8571428571428571,0.5,,,,0.4,1.0,0.4,0.5,0.8571428571428571,0.5,0.5613428571428573,0.5918,0.5643,0.17391304347826086,0.2,,0.28,0.52,2.4388888888888887,25.03333333333333,0.4944649446494465,1.0,1.0,,1.0,4.0,3.0,,2.0,3.0,2.0,,,0.16666666666666666,0.13333333333333333,,0.3333333333333333,0.16666666666666666,,1.0,0.3333333333333333,,,,0.2,1.0,,,0.3333333333333333,,,,,2.0,,,,,,,,True,,,
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,14267.0,238,52,459,462,105.0,138,53.0,921,5.0,6.0,1.0,1.0,1.0,1.0,,2.0,,,7.0,15.0,2.0,2.0,3.0,9.0,,2.0,2.0,5.0,8.0,10.0,24.0,,40.0,534,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,6.0,,8.0,10.0,,30.0,,9.0,3.0,3.0,7.0,10.0,1.0,6.0,3.0,,,27.0,6.0,2.0,13.0,15.0,31.0,8.0,39.0,,9.0,4.0,5.0,3.0,2.0,3.0,5.0,,,,8.0,1.0,13.0,22.0,3.0,2.0,8.0,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,,,8.0,105.0,2.0,,1.0,1.0,1.0,0.4166666666666667,1.0,0.3333333333333333,0.4166666666666667,0.625,0.5,0.5,0.625,1.0,0.5,0.625,1.0,0.5,0.75,7.692307692307692,0.375,0.1079136690647482,0.03076923076923077,0.203125,0.03896103896103896,0.13793103448275862,0.0365296803652968,0.03225806451612903,,0.03278688524590164,0.0625,0.09803921568627451,0.14035087719298245,0.06451612903225806,0.2127659574468085,0.17647058823529413,,,0.1875,0.8333333333333334,0.8333333333333334,1.0,0.0625,,,,,,0.46875,0.4666666666666667,0.4666666666666667,0.28125,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,0.5,1.0,,0.125,1.0,0.25,1.0,0.9375,0.3333333333333333,0.560940625,0.579875,0.556175,,,,0.2,0.2,3.0875000000000004,24.48333333333333,0.22875816993464052,,4.0,,,,,,3.0,2.0,,1.0,,,,,0.2,0.038461538461538464,,1.0,1.0,1.0,,,0.5,,1.0,,,,,,,,1.0,,,,,,,True,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,13389.0,223,14,444,440,146.0,136,55.0,884,18.0,28.0,,,8.0,10.0,4.0,13.0,,3.0,2.0,5.0,,,18.0,66.0,8.0,5.0,21.0,22.0,44.0,20.0,71.0,18.0,122.0,518,1.0,2.0,3.0,8.0,12.0,9.0,14.0,6.0,24.0,4.0,40.0,12.0,32.0,45.0,15.0,66.0,18.0,7.0,9.0,16.0,4.0,5.0,6.0,1.0,,41.0,2.0,,8.0,9.0,17.0,3.0,20.0,,8.0,5.0,3.0,6.0,2.0,4.0,6.0,2.0,2.0,1.0,12.0,5.0,9.0,15.0,1.0,,21.0,1.0,1.0,24.0,,1.0,6.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,40.0,146.0,2.0,1.0,0.2727272727272727,0.2727272727272727,0.75,0.28169014084507044,0.375,0.25,0.28169014084507044,0.5,0.5,0.6428571428571429,0.45217391304347826,0.55,0.47368421052631576,0.484,0.5454545454545454,0.5,0.6173913043478261,26.915520628683694,0.5,0.07142857142857142,,0.0975609756097561,0.013513513513513514,0.08173076923076923,0.009216589861751152,,,0.00847457627118644,0.03333333333333333,0.020833333333333332,0.13043478260869565,0.0625,0.12280701754385964,0.04,,0.6666666666666666,0.24347826086956523,0.6428571428571429,0.75,0.2777777777777778,0.11304347826086956,0.3076923076923077,0.4,0.02608695652173913,,,0.043478260869565216,0.4,0.5,0.5739130434782609,0.2727272727272727,0.2727272727272727,0.7222222222222222,,,,,0.8,0.2631578947368421,0.8,0.5526315789473685,0.23809523809523808,0.8608695652173913,0.2727272727272727,0.5238482608695654,0.5200166666666667,0.5250513157894737,0.07317073170731707,0.12,0.0410958904109589,0.09836065573770492,0.32786885245901637,4.434090909090909,26.385915492957743,0.32882882882882886,1.0,3.0,3.0,1.0,,7.0,1.0,,,,1.0,0.014084507042253521,0.1590909090909091,0.14285714285714285,,,,0.25,1.0,,,0.375,1.0,0.07894736842105263,0.3333333333333333,1.0,,0.23076923076923078,,,,,,,1.0,1.0,0.2,0.0625,,,True,,,
202697,1610612745,Iman Shumpert,Iman Shumpert,202697,HOU,1386.0,23,-17,55,51,17.0,28,2.0,106,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,1.0,2.0,1.0,8.0,60,,,,,,,,,,,,2.0,2.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,3.0,,,2.0,4.0,7.0,,7.0,,,,,1.0,,,,,1.0,,1.0,1.0,3.0,4.0,,,2.0,,,2.0,,,1.0,,,,,,,,,,17.0,,,0.5,0.5,1.0,0.5,,,0.5,1.0,,,0.875,,,0.8,,,0.5,10.526315789473685,1.0,0.4,,0.15384615384615385,,0.2608695652173913,,,,,,0.6666666666666666,0.2,0.5,0.16666666666666666,,,,0.25,1.0,1.0,1.0,,,,0.25,1.0,1.0,0.25,1.0,1.0,0.25,,,,,,,,,,,,,0.75,,0.5766125,,,0.2,0.3333333333333333,,,,10.5,24.95,0.3090909090909091,,,,,,,,1.0,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,
