EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG3A,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,LongMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Fouls,Charge Fouls,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,OffTwoPtRebounds,OffRebounds,ShootingFouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimFGA,PenaltyArc3FGM,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,OffThreePtRebounds,2pt And 1 Free Throw Trips,Assisted3sPct,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,LostBallTurnovers,Loose Ball Fouls,BlockedCorner3,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SelfOReb,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PtsPutbacks,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,BadPassSteals,BlockedLongMidRange,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations
1626144,1610612752,Emmanuel Mudiay,Emmanuel Mudiay,1626144,NYK,202.0,3,-7.0,6,7,6,7.0,2.0,13,1.0,1.0,1,1.0,1,15,1.0,1.0,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,6,1.0,0.25,0.25,37.5,1.0,1.0,1.0,1.0,0.5018,0.5018,1.0,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626209,1610612752,Mario Hezonja,Mario Hezonja,1626209,NYK,1464.0,24,2.0,55,56,18,23.0,3.0,111,5.0,2.0,7,3.0,13,62,3.0,2.0,4,2.0,8.0,2.0,18.0,,,2.0,1.0,2.0,4.0,,4,18,,0.65,0.5,20.689655172413794,,0.625,0.6666666666666666,0.75,0.6085125,0.5604,0.3076923076923077,3.2857142857142856,0.32727272727272727,3.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,8.0,1.0,6.0,5.0,1.0,8.0,2.0,10.0,10.0,1.0,2.0,2.0,1.0,2.0,0.2,0.2,0.7142857142857143,0.3333333333333333,0.625,0.3333333333333333,0.125,0.14285714285714285,0.42105263157894735,0.30303030303030304,0.125,0.16666666666666666,0.25,0.7142857142857143,0.6,0.6,0.3333333333333333,0.25,1.0,1.0,0.125,0.2,0.2222222222222222,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612752,Luke Kornet,Luke Kornet,1628436,NYK,2192.0,37,-9.0,76,80,16,26.0,4.0,156,3.0,1.0,6,2.0,13,87,1.0,2.0,4,,3.0,,6.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,4,16,1.0,0.43333333333333335,0.6666666666666666,22.5,0.6666666666666666,0.21428571428571427,0.5,0.7857142857142857,0.5266928571428572,0.498275,0.3076923076923077,7.199999999999999,0.21052631578947367,3.0,,2.0,8.0,4.0,8.0,1.0,8.0,,8.0,3.0,2.0,1.0,2.0,4.0,6.0,9.0,1.0,1.0,1.0,,,1.0,1.0,0.6666666666666666,1.0,0.39285714285714285,0.5,0.5714285714285714,0.2,0.09090909090909091,0.14285714285714285,0.15384615384615385,0.2857142857142857,0.14285714285714285,,1.0,1.0,1.0,0.14285714285714285,,,0.5714285714285714,,,26.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,0.125,1.0,0.125,1.5,1.25,0.2,0.10344827586206896,0.5,0.1111111111111111,0.3333333333333333,0.07142857142857142,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,0.5,0.125,0.53445,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628656,1610612752,Billy Garrett,Billy Garrett,1628656,NYK,3806.0,63,-16.0,133,135,48,33.0,8.0,268,6.0,1.0,19,4.0,26,149,4.0,2.0,4,3.0,7.0,2.0,17.0,1.0,1.0,2.0,1.0,4.0,4.0,,4,48,,0.4482758620689655,0.2,21.98581560283688,0.5,0.2222222222222222,0.1111111111111111,0.5185185185185185,0.45794999999999997,0.43518888888888896,0.15384615384615385,11.068421052631578,0.3609022556390977,5.0,3.0,6.0,8.0,11.0,8.0,1.0,10.0,12.0,8.0,4.0,3.0,,1.0,1.0,3.0,3.0,,1.0,3.0,,2.0,0.45454545454545453,0.45454545454545453,0.5789473684210527,0.25,0.4074074074074074,0.1111111111111111,0.2962962962962963,0.027777777777777776,0.03125,0.029411764705882353,,0.1111111111111111,,0.1,0.8333333333333334,0.8333333333333334,0.8,0.2222222222222222,0.5,0.5,0.2962962962962963,0.06896551724137931,0.09523809523809523,25.900000000000002,1.0,3.0,7.0,,,,5.0,,,,,,5.0,,,,,3.0,,,,,1.0,1.0,,,,,,,,,,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,1.0,0.5555555555555556,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox,Kevin Knox,1628995,NYK,1181.0,20,-24.0,43,42,26,15.0,6.0,85,2.0,2.0,6,4.0,9,62,5.0,2.0,7,,,,,1.0,1.0,1.0,,4.0,7.0,1.0,7,26,1.0,0.45,0.4375,22.448979591836736,1.0,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.4631857142857143,0.46398333333333336,0.7777777777777778,7.1499999999999995,0.6046511627906976,,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,2.0,,,,,3.0,,,0.16666666666666666,0.2,0.35714285714285715,0.4166666666666667,0.14285714285714285,0.125,,0.058823529411764705,0.25,,,,,,,0.42857142857142855,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.375,25.1,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,,0.045454545454545456,,,,0.14285714285714285,,,,1.0,1.0,0.3333333333333333,1.0,,0.16666666666666666,1.0,0.5775,0.3333333333333333,,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.125,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627740,1610612752,Henry Ellenson,Henry Ellenson,1627740,NYK,3076.0,51,-5.0,106,107,34,21.0,5.0,213,7.0,2.0,13,5.0,29,106,3.0,3.0,15,,,,,1.0,,2.0,,6.0,7.0,,15,34,,0.6904761904761905,1.0714285714285714,20.72072072072072,0.5,0.3888888888888889,0.3333333333333333,0.6666666666666666,0.5375194444444444,0.5843833333333334,0.5172413793103449,4.738461538461538,0.32075471698113206,5.0,1.0,5.0,5.0,6.0,5.0,3.0,8.0,4.0,5.0,,,,7.0,4.0,11.0,11.0,1.0,1.0,5.0,,4.0,0.6666666666666666,0.6666666666666666,0.46153846153846156,1.0,0.6666666666666666,1.0,0.2777777777777778,0.12903225806451613,0.2916666666666667,0.2,0.16666666666666666,0.14285714285714285,0.35294117647058826,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.8,0.2777777777777778,0.2,0.2,0.2777777777777778,0.19047619047619047,0.25,26.24,2.0,,1.0,4.0,,,3.0,4.0,,,,2.0,3.0,,4.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,0.8,,0.8,0.5,0.5,,,,,0.5,0.05555555555555555,,,,0.8,0.8,,,1.0,0.5,0.8,0.6867,0.06896551724137931,,,,,,,,1.0,,,2.0,2.0,2.0,2.0,12.0,,,1.0,1.0,0.6666666666666666,,,,,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203098,1610612752,John Jenkins,John Jenkins,203098,NYK,3023.0,50,-3.0,107,108,30,22.0,4.0,215,1.0,1.0,5,4.0,17,106,2.0,2.0,4,1.0,6.0,1.0,13.0,1.0,1.0,3.0,1.0,3.0,5.0,,4,30,,0.6071428571428571,0.6666666666666666,15.315315315315313,0.3333333333333333,0.08333333333333333,0.5,0.6666666666666666,0.4864708333333334,0.41515,0.23529411764705882,10.059999999999999,0.2803738317757009,1.0,1.0,3.0,4.0,2.0,7.0,1.0,4.0,,4.0,5.0,4.0,1.0,3.0,3.0,7.0,8.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.4,0.5,0.5416666666666666,0.5,0.5833333333333334,0.1,0.10344827586206896,0.1016949152542373,0.05263157894736842,0.14285714285714285,0.1,0.1111111111111111,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.3333333333333333,0.21428571428571427,0.42857142857142855,24.971428571428568,1.0,,1.0,2.0,,,,3.0,,,,,,,2.0,,1.0,,,,,,,,0.42857142857142855,,0.42857142857142855,,,,0.021739130434782608,,,,0.08333333333333333,,,,0.5,0.5,,,1.0,,0.5,,,,,1.0,,,,,,,0.5,,,,,9.0,1.0,1.0,1.0,1.0,,0.2,0.3333333333333333,0.05,0.058823529411764705,1.0,,,,,,,,,,,,1.0,3.0,1.0,0.25,0.16666666666666666,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,1135.0,19,-21.0,41,40,20,5.0,4.0,81,3.0,1.0,4,,6,51,2.0,,2,,,,,2.0,1.0,2.0,1.0,2.0,,,2,20,,0.75,0.5,13.333333333333332,1.0,0.75,0.5,0.75,0.5899249999999999,0.5661,0.3333333333333333,4.6499999999999995,0.4878048780487805,3.0,,,,3.0,,1.0,4.0,2.0,,,,,1.0,4.0,5.0,7.0,,,4.0,,,0.6666666666666666,1.0,0.75,0.5,0.75,0.5,,0.4444444444444444,0.1111111111111111,0.2777777777777778,0.5,1.0,0.125,,1.0,1.0,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,,,1.0,1.0,0.07692307692307693,0.09090909090909091,,,1.0,0.25,,,,,,,,1.0,,,0.539,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,0.1111111111111111,0.125,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,0.14285714285714285,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,1258.0,21,-12.0,39,42,15,8.0,3.0,81,,,1,,6,49,,,3,1.0,1.0,1.0,3.0,,,,,,,,3,15,,0.3333333333333333,0.75,21.42857142857143,,,,0.8888888888888888,0.5451611111111111,0.576225,0.5,18.6,0.38461538461538464,,,,5.0,,8.0,,,,5.0,,,,2.0,1.0,3.0,3.0,,,,,,,,,,0.3333333333333333,0.75,0.8888888888888888,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.125,,0.4,,,,,,,,0.5555555555555556,,,24.5125,,,1.0,2.0,,,1.0,2.0,,,,,2.0,,2.0,,,,,,,,,,0.25,,0.25,,,,,,,,0.1111111111111111,,,,0.4,0.4,,,,0.5,0.4,,,,,,,,,,,,,,1.0,,1.0,6.0,,,,1.0,0.5,,,,,1.0,,,1.0,,,,,,,,,,3.0,,,,,0.3333333333333333,,,,,,,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,334.0,6,,12,10,6,5.0,,22,,,1,,2,12,1.0,,2,,,,,,,,,1.0,,,2,6,,1.0,1.0,8.333333333333334,,,,,0.3313,0.3313,1.0,22.0,0.5,,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.3333333333333333,0.4,0.5,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
