EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,Steals,BadPassSteals,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,OffRebounds,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,PenaltyFG3M,FTDefRebounds,LostBallSteals,BlockedShortMidRange,PenaltyFg3Pct,SecondChanceFg2Pct,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsPutbacks,OffTwoPtRebounds,SelfOReb,Loose Ball Fouls Drawn,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,on,LongMidRangeAssists,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,HeaveMakes,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls
203584,1610612756,Troy Daniels,Troy Daniels,203584,PHX,595.0,10,-9,21,22,5.0,9,2.0,43,1.0,1.0,,,,1.0,1.0,,1.0,,3.0,,1.0,,2.0,3.0,,4.0,1.0,5.0,31,,,1.0,,1.0,1.0,,,2.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,5.0,,,1.0,1.0,,,,,0.6666666666666666,1.0,0.2857142857142857,,1.0,0.3571428571428571,,1.0,0.5714285714285714,,,,30.43478260869565,,,,,0.1428571428571428,1.0,1.0,1.0,0.1428571428571428,1.0,1.0,0.1428571428571428,,,0.4285714285714285,,,,,1.0,,,,,,0.7142857142857143,,0.4608857142857142,0.38985,0.4003,0.1428571428571428,0.3333333333333333,,0.4,9.033333333333331,25.775,0.238095238095238,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,0.1428571428571428,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1629001,1610612756,De'Anthony Melton,De'Anthony Melton,1629001,PHX,229.0,4,-10,10,11,2.0,9,1.0,21,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,1.0,,,16,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,0.5,,,,18.181818181818183,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,1.0,0.5,,0.3818,,0.3366,,,,,10.0,26.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626158,1610612756,Richaun Holmes,Richaun Holmes,1626158,PHX,71020.0,1184,-172,2451,2443,827.0,1138,239.0,4894,179.0,249.0,63.0,53.0,73.0,42.0,111.0,1.0,5.0,,,,,,222.0,365.0,,,128.0,572.0,2767,79.0,,,118.0,68.0,103.0,,63.0,199.0,342.0,102.0,,,,29.0,37.0,23.0,60.0,20.0,3.0,19.0,8.0,143.0,107.0,217.0,332.0,13.0,8.0,39.0,4.0,5.0,2.0,52.0,15.0,109.0,194.0,27.0,18.0,151.0,175.0,27.0,81.0,20.0,199.0,826.0,25.0,20.0,0.7702702702702703,0.8814432989690721,,,,,0.6082191780821918,0.6601941747572816,0.6082191780821918,0.569620253164557,0.6601941747572816,0.6503416856492027,0.6210526315789474,0.7007042253521126,,0.0794520547945205,0.072289156626506,0.0990990990990991,17.94871794871795,0.25,0.155749636098981,0.1759927797833935,0.1569506726457399,0.6821917808219178,0.7188755020080321,0.7748917748917749,0.770949720670391,0.3041095890410959,0.3783783783783784,0.42,0.0136986301369863,0.2,0.2,,,,,0.7974683544303798,,,,0.7087378640776699,0.726027397260274,,0.6821917808219178,,0.5372054794520549,0.5437078125,0.5391660194174757,0.1933174224343675,0.1933174224343675,0.2062937062937063,0.3479020979020979,3.515068493150684,,0.3374133006935944,88.0,42.0,29.0,1.0,,6.0,78.0,52.0,79.0,41.0,0.2090261282660332,0.1488673139158576,0.2263610315186246,0.5189873417721519,,,38.0,115.0,0.084070796460177,0.1032315978456014,0.0840579710144927,0.1677419354838709,,,39.0,,,45.0,,22.0,13.0,22.0,,0.569620253164557,0.2244897959183673,0.0841121495327102,0.125,0.7857142857142857,,,,0.6190476190476191,,28.0,56.0,77.0,6.0,16.0,0.1163141993957704,0.1307692307692307,0.1169811320754717,0.0530973451327433,10.0,,,,,,,,,10.0,,,0.0875912408759124,False,10.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,70078.0,1168,-144,2494,2496,826.0,985,259.0,4990,125.0,202.0,33.0,38.0,61.0,37.0,100.0,14.0,29.0,51.0,156.0,6.0,18.0,52.0,176.0,331.0,67.0,206.0,121.0,674.0,2897,40.0,8.0,23.0,93.0,56.0,90.0,67.0,46.0,230.0,178.0,174.0,165.0,155.0,51.0,43.0,45.0,19.0,64.0,16.0,3.0,23.0,16.0,147.0,67.0,149.0,196.0,47.0,22.0,26.0,5.0,25.0,2.0,73.0,23.0,33.0,110.0,4.0,3.0,141.0,159.0,20.0,74.0,11.0,226.0,819.0,17.0,8.0,0.5056818181818182,0.5426829268292683,0.8208955223880597,0.3252427184466019,0.3478260869565217,0.3268292682926829,0.5317220543806647,0.6222222222222222,0.5148975791433892,0.5555555555555556,0.5859872611464968,0.5571192052980133,0.6283783783783784,0.6149732620320856,0.3836126629422718,0.1299093655589124,0.1237623762376237,0.18,24.195854181558257,0.6438356164383562,0.1046875,0.1256830601092896,0.099502487562189,0.3761638733705773,0.6188118811881188,0.7062146892655368,0.536,0.186219739292365,0.37,0.4512195121951219,0.0540037243947858,0.4827586206896552,0.4827586206896552,0.2905027932960894,0.3269230769230769,0.3290322580645161,0.803921568627451,0.5238095238095238,0.2857142857142857,0.3333333333333333,0.8333333333333334,0.3885350318471338,0.6229508196721312,0.3312101910828025,0.7597765363128491,0.3290322580645161,0.5386772471910114,0.57757875,0.5307329032258065,0.1298482293423271,0.1922077922077922,0.1379821958456973,0.3412462908011869,4.808157099697884,25.34320388349514,0.3311948676824378,71.0,57.0,38.0,6.0,4.0,9.0,36.0,30.0,39.0,19.0,0.1550218340611353,0.0833333333333333,0.1481481481481481,0.4871794871794871,50.0,15.0,9.0,47.0,0.0203160270880361,0.038843721770551,0.0150602409638554,0.1653543307086614,0.0931098696461825,0.0955414012738853,21.0,16.0,3.0,23.0,24.0,11.0,19.0,6.0,0.3582089552238806,0.575,0.1195652173913043,0.036036036036036,0.1775700934579439,0.3783783783783784,0.32,0.3265306122448979,0.875,0.6363636363636364,0.2,23.0,24.0,34.0,11.0,8.0,0.0512048192771084,0.064516129032258,0.0569395017793594,0.0450819672131147,6.0,2.0,5.0,21.0,0.0793650793650793,0.4,0.5,0.4038461538461538,36.0,3.0,3.0,0.0144230769230769,0.0148148148148148,False,6.0,2.0,3.0,2.0,,1.0,,2.0,0.3333333333333333,1.0,2.0,4.0,4.0,1.0,1.0,0.0097087378640776,0.02,0.0064102564102564,0.0412371134020618,0.5714285714285714,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,131636.0,2194,-318,4619,4599,1205.0,1565,447.0,9218,200.0,317.0,20.0,66.0,98.0,147.0,296.0,99.0,216.0,122.0,376.0,11.0,26.0,109.0,446.0,829.0,133.0,406.0,384.0,1675.0,5409,58.0,12.0,29.0,102.0,130.0,228.0,116.0,177.0,542.0,264.0,628.0,228.0,369.0,121.0,63.0,263.0,163.0,426.0,109.0,54.0,188.0,58.0,1015.0,117.0,224.0,263.0,164.0,111.0,92.0,14.0,53.0,6.0,256.0,72.0,69.0,197.0,8.0,17.0,380.0,444.0,39.0,171.0,44.0,540.0,1198.0,21.0,43.0,0.2959641255605381,0.3020594965675057,0.5714285714285714,0.3275862068965517,0.4137931034482758,0.33,0.5379975874547648,0.5701754385964912,0.522672064777328,0.5287356321839081,0.5305232558139535,0.5833919774806474,0.554945054945055,0.6181192660550459,0.3287449392712551,0.0759951749095295,0.1261829652996845,0.0709459459459459,32.62604633054312,0.640625,0.0959803117309269,0.1047247929858743,0.088235294117647,0.2566801619433198,0.6309148264984227,0.7220216606498195,0.365,0.2396761133603238,0.4966216216216216,0.5345454545454545,0.1748987854251012,0.4583333333333333,0.4626168224299065,0.3044534412955466,0.324468085106383,0.3306233062330623,0.5409836065573771,0.2298850574712643,0.2988505747126437,0.4230769230769231,0.8181818181818182,0.2848837209302325,0.673469387755102,0.3168604651162791,0.5854251012145749,0.3279132791327913,0.499821044045677,0.466969696969697,0.4928923076923077,0.1321713870733478,0.177939646201873,0.0608955223880597,0.3235820895522388,8.685524728588659,26.48103448275864,0.2608789781337952,98.0,56.0,37.0,9.0,3.0,16.0,13.0,7.0,13.0,6.0,0.1175059952038369,0.0890410958904109,0.1116207951070336,0.4615384615384615,30.0,7.0,17.0,39.0,0.0195627157652474,0.0183574879227053,0.0186625194401244,0.1277533039647577,0.0242914979757085,0.0203488372093023,12.0,11.0,1.0,28.0,35.0,9.0,19.0,4.0,0.3017241379310345,0.4827586206896552,0.0592105263157894,0.0221238938053097,0.1388888888888889,0.1904761904761904,0.3666666666666666,0.3793103448275862,0.9090909090909092,0.6,0.1428571428571428,10.0,18.0,21.0,9.0,5.0,0.0174854288093255,0.0166666666666666,0.0159817351598173,0.0158730158730158,10.0,1.0,3.0,34.0,0.0344827586206896,0.3333333333333333,1.0,0.3119266055045872,171.0,39.0,11.0,0.0264423076923076,0.0212014134275618,False,17.0,22.0,,,2.0,,1.0,,0.25,6.0,8.0,1.0,2.0,1.0,,0.0197044334975369,0.0333333333333333,0.0186170212765957,0.0091743119266055,0.3131313131313131,1.0,0.0092592592592592,,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,49576.0,826,-159,1739,1744,408.0,498,168.0,3483,60.0,79.0,17.0,11.0,18.0,6.0,15.0,,2.0,16.0,74.0,3.0,5.0,12.0,66.0,96.0,22.0,101.0,32.0,230.0,2012,17.0,3.0,5.0,51.0,12.0,22.0,19.0,15.0,57.0,90.0,42.0,66.0,74.0,16.0,3.0,30.0,26.0,56.0,22.0,4.0,20.0,7.0,138.0,85.0,149.0,183.0,22.0,13.0,15.0,,9.0,2.0,37.0,9.0,65.0,90.0,3.0,3.0,53.0,54.0,10.0,28.0,4.0,57.0,407.0,6.0,4.0,0.6818181818181818,0.8490566037735849,1.0,0.2178217821782178,0.6,0.2178217821782178,0.6875,0.5454545454545454,0.5025380710659898,0.8863636363636364,0.5121951219512195,0.5251141552511416,0.8793103448275862,0.5480769230769231,0.5126903553299492,0.03125,0.0379746835443038,,13.250517598343684,0.5945945945945946,0.1696606786427145,0.1542227662178702,0.1657142857142857,0.4010152284263959,0.759493670886076,0.7894736842105263,0.6666666666666666,0.0761421319796954,0.4,0.4,0.0101522842639593,,,0.3756345177664975,0.2162162162162162,0.2162162162162162,1.0,0.7727272727272727,0.2272727272727272,0.6,1.0,0.4390243902439024,0.6111111111111112,0.2926829268292683,0.9137055837563453,0.2162162162162162,0.5698530456852792,0.6091026315789473,0.570848780487805,0.1302325581395348,0.2456140350877192,0.2217391304347826,0.2478260869565217,2.4833333333333325,24.851485148514847,0.2346175963197239,41.0,18.0,15.0,2.0,,2.0,22.0,18.0,22.0,8.0,0.1297468354430379,0.171875,0.1417004048582996,0.3636363636363636,27.0,7.0,11.0,34.0,0.0300546448087431,0.0429835651074589,0.025830258302583,0.1714285714285714,0.1370558375634517,0.1707317073170731,15.0,6.0,2.0,15.0,6.0,23.0,3.0,4.0,0.3157894736842105,0.8823529411764706,0.3833333333333333,0.0421052631578947,0.0869565217391304,0.8333333333333334,0.2222222222222222,0.2307692307692307,1.0,0.8823529411764706,0.2857142857142857,12.0,26.0,23.0,5.0,4.0,0.0541176470588235,0.0588235294117647,0.0606060606060606,0.048076923076923,2.0,,,4.0,,,,0.3333333333333333,,5.0,,,0.0333333333333333,False,3.0,,,,,1.0,,1.0,0.0666666666666666,,1.0,,1.0,,,0.0099009900990099,0.037037037037037,,,,,,1.0,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,142881.0,2381,-377,4951,4968,1264.0,1535,470.0,9919,107.0,168.0,30.0,23.0,34.0,20.0,58.0,6.0,17.0,61.0,173.0,3.0,16.0,47.0,133.0,243.0,105.0,311.0,91.0,672.0,5697,33.0,7.0,32.0,67.0,30.0,49.0,87.0,35.0,173.0,190.0,76.0,303.0,172.0,61.0,26.0,122.0,47.0,169.0,31.0,16.0,88.0,24.0,385.0,102.0,205.0,260.0,43.0,32.0,23.0,5.0,11.0,2.0,66.0,13.0,92.0,195.0,3.0,4.0,101.0,112.0,16.0,48.0,10.0,173.0,1256.0,26.0,9.0,0.7142857142857143,0.753968253968254,0.961904761904762,0.337620578778135,0.21875,0.3387096774193548,0.5473251028806584,0.6122448979591837,0.5243682310469314,0.4538461538461538,0.5073529411764706,0.5585284280936454,0.4855072463768116,0.5548387096774193,0.5613718411552346,0.1069958847736625,0.125,0.0862068965517241,12.09031318281136,0.6515151515151515,0.0775075987841945,0.0885844748858447,0.0808988764044943,0.3032490974729241,0.6369047619047619,0.7278911564625851,0.7009345794392523,0.1046931407942238,0.3448275862068966,0.3773584905660377,0.0306859205776173,0.3529411764705882,0.3529411764705882,0.3122743682310469,0.3526011560693641,0.3567251461988304,0.9344262295081968,0.4615384615384615,0.2461538461538461,0.1875,1.0,0.25,0.6764705882352942,0.3455882352941176,0.8646209386281588,0.3546511627906977,0.5610627486437616,0.5681638888888889,0.5535133333333332,0.0884353741496598,0.1745454545454545,0.0997023809523809,0.2574404761904761,4.397530864197528,24.64501607717042,0.2553019592001616,92.0,128.0,78.0,,1.0,10.0,36.0,28.0,38.0,22.0,0.1052631578947368,0.074750830564784,0.101010101010101,0.5789473684210527,138.0,40.0,23.0,55.0,0.0244420828905419,0.0243362831858407,0.0287769784172661,0.0780669144981412,0.2490974729241877,0.2941176470588235,17.0,44.0,9.0,19.0,26.0,11.0,50.0,8.0,0.2988505747126437,0.5757575757575758,0.0718954248366013,0.0121951219512195,0.1215469613259668,0.75,0.3188405797101449,0.3259259259259259,1.0,0.5666666666666667,0.225,8.0,14.0,32.0,4.0,6.0,0.0242608036391205,0.0276134122287968,0.0119047619047619,0.0141843971631205,6.0,4.0,16.0,17.0,0.2461538461538461,0.25,1.0,0.3617021276595745,12.0,8.0,4.0,0.0127795527156549,0.0389610389610389,False,10.0,4.0,2.0,2.0,,,,2.0,0.5294117647058824,1.0,5.0,,2.0,2.0,,0.0160771704180064,0.0217391304347826,0.0115606936416184,,0.8333333333333334,,,,1.0
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,56020.0,934,-208,1906,1916,494.0,606,188.0,3822,47.0,75.0,5.0,15.0,22.0,15.0,46.0,10.0,31.0,35.0,116.0,3.0,8.0,33.0,72.0,152.0,39.0,130.0,36.0,297.0,2187,13.0,3.0,9.0,15.0,18.0,34.0,37.0,23.0,95.0,64.0,80.0,93.0,115.0,35.0,13.0,79.0,42.0,121.0,36.0,6.0,51.0,16.0,284.0,49.0,85.0,96.0,40.0,34.0,26.0,1.0,6.0,8.0,66.0,10.0,43.0,105.0,4.0,4.0,42.0,45.0,4.0,14.0,9.0,95.0,493.0,10.0,7.0,0.4444444444444444,0.4444444444444444,0.7948717948717948,0.3,0.3333333333333333,0.3023255813953488,0.4736842105263157,0.5294117647058824,0.4627659574468085,0.3409090909090909,0.5070422535211268,0.4917218543046358,0.3409090909090909,0.5588235294117647,0.4609929078014184,0.0855263157894736,0.1333333333333333,0.0434782608695652,17.23653395784543,0.6060606060606061,0.0938697318007662,0.0972716488730723,0.1297297297297297,0.2659574468085106,0.6266666666666667,0.7230769230769231,0.4893617021276595,0.1631205673758865,0.3260869565217391,0.3409090909090909,0.1099290780141844,0.3225806451612903,0.3333333333333333,0.4113475177304964,0.3017241379310345,0.3017241379310345,0.7714285714285715,0.2272727272727272,0.3636363636363636,0.375,1.0,0.3098591549295774,0.6818181818181818,0.4647887323943662,0.7269503546099291,0.3043478260869565,0.524465480427046,0.4935705882352941,0.5383814285714286,0.0511945392491467,0.0864197530864197,0.0505050505050505,0.3198653198653198,6.959210526315792,25.896923076923077,0.2591815320041972,33.0,32.0,20.0,1.0,,1.0,6.0,6.0,7.0,5.0,0.102803738317757,0.074235807860262,0.09765625,0.7142857142857143,14.0,4.0,5.0,11.0,0.0138504155124653,0.0122086570477247,0.0139372822299651,0.074074074074074,0.0496453900709219,0.056338028169014,2.0,4.0,2.0,3.0,12.0,3.0,12.0,,0.3243243243243243,0.2307692307692307,0.0545454545454545,0.0135135135135135,0.123076923076923,0.4,0.2857142857142857,0.2857142857142857,1.0,0.4,0.5,,,6.0,3.0,1.0,0.0111111111111111,0.0089285714285714,0.0097087378640776,0.0194805194805194,,,1.0,10.0,0.0454545454545454,,,0.303030303030303,24.0,9.0,1.0,0.0076335877862595,0.0181818181818181,False,12.0,,1.0,1.0,,1.0,,,0.5,1.0,,,2.0,,,,,,,0.3,,0.032258064516129,,
2037,1610612756,Jamal Crawford,Jamal Crawford,2037,PHX,69746.0,1162,-327,2483,2469,790.0,979,227.0,4952,11.0,22.0,1.0,3.0,8.0,31.0,73.0,63.0,137.0,56.0,158.0,6.0,12.0,55.0,105.0,232.0,64.0,193.0,87.0,489.0,2927,7.0,6.0,13.0,26.0,26.0,69.0,65.0,41.0,150.0,24.0,186.0,99.0,155.0,56.0,8.0,185.0,42.0,227.0,30.0,12.0,139.0,32.0,496.0,39.0,73.0,81.0,65.0,51.0,31.0,4.0,14.0,2.0,96.0,29.0,24.0,72.0,3.0,3.0,87.0,104.0,6.0,25.0,17.0,148.0,788.0,9.0,14.0,0.1142857142857142,0.1142857142857142,0.515625,0.3316062176165803,0.4615384615384615,0.3368421052631579,0.4525862068965517,0.3768115942028985,0.4729411764705882,0.6,0.4067164179104477,0.5181623931623932,0.5952380952380952,0.4775641025641026,0.4541176470588235,0.0344827586206896,0.0454545454545454,0.0273972602739726,20.45868219876229,0.6770833333333334,0.0602782071097372,0.0648994515539305,0.0434782608695652,0.0517647058823529,0.5,0.5238095238095238,0.2727272727272727,0.1717647058823529,0.4246575342465753,0.4366197183098591,0.3223529411764705,0.4598540145985401,0.4772727272727273,0.3717647058823529,0.3544303797468354,0.3544303797468354,0.4464285714285714,0.05,0.6,0.5,0.6666666666666666,0.0597014925373134,0.375,0.4104477611940298,0.5058823529411764,0.3612903225806451,0.4683496420047733,0.4679249999999999,0.4544751908396946,0.0753880266075388,0.099601593625498,0.0531697341513292,0.3067484662576687,14.094396551724133,26.217616580310874,0.3181635118807893,32.0,32.0,19.0,1.0,,6.0,11.0,8.0,12.0,5.0,0.0715883668903803,0.0538720538720538,0.0706521739130434,0.4166666666666667,35.0,10.0,4.0,8.0,0.0089887640449438,0.0072202166064981,0.006006006006006,0.0979020979020979,0.0823529411764705,0.0746268656716417,,8.0,,3.0,19.0,2.0,13.0,3.0,0.2923076923076923,0.4285714285714285,0.019047619047619,0.0178571428571428,0.0759493670886076,0.1290322580645161,0.2285714285714285,0.2285714285714285,1.0,,,2.0,,4.0,4.0,2.0,0.0060331825037707,0.0037593984962406,0.0128205128205128,0.017094017094017,3.0,,1.0,19.0,0.05,,,0.3454545454545454,93.0,18.0,9.0,0.045,,False,14.0,5.0,1.0,,,,,1.0,,3.0,,,,2.0,1.0,,,,,0.0793650793650793,,0.0364963503649635,,
204020,1610612756,Tyler Johnson,Tyler Johnson,204020,PHX,24346.0,406,-67,869,869,229.0,312,94.0,1738,16.0,28.0,2.0,5.0,8.0,10.0,31.0,2.0,10.0,13.0,37.0,2.0,6.0,8.0,28.0,69.0,18.0,56.0,34.0,144.0,1003,4.0,3.0,8.0,15.0,11.0,19.0,12.0,18.0,46.0,24.0,32.0,45.0,37.0,13.0,7.0,39.0,15.0,54.0,8.0,7.0,16.0,17.0,123.0,21.0,37.0,52.0,7.0,5.0,7.0,3.0,2.0,1.0,14.0,,16.0,25.0,3.0,,32.0,39.0,,12.0,7.0,46.0,226.0,5.0,6.0,0.4285714285714285,0.4615384615384615,0.8333333333333334,0.3214285714285714,0.375,0.3214285714285714,0.4057971014492754,0.5789473684210527,0.44,0.5416666666666666,0.4516129032258064,0.4965277777777778,0.5769230769230769,0.5609756097560976,0.448,0.1014492753623188,0.1071428571428571,0.1290322580645161,16.106014271151885,0.5,0.0972222222222222,0.0961038961038961,0.081081081081081,0.224,0.5714285714285714,0.64,0.5625,0.248,0.3225806451612903,0.3703703703703703,0.08,0.2,0.2,0.296,0.3513513513513513,0.3513513513513513,0.7692307692307693,0.1666666666666666,0.5,0.3333333333333333,1.0,0.2580645161290322,0.625,0.2580645161290322,0.672,0.3513513513513513,0.5202515999999999,0.51639375,0.5046854838709678,0.0875912408759124,0.1481481481481481,0.1041666666666666,0.3194444444444444,7.411594202898552,24.880357142857147,0.2635212888377445,16.0,14.0,12.0,,2.0,2.0,6.0,2.0,6.0,1.0,0.0946745562130177,0.0816326530612244,0.08,0.1666666666666666,19.0,4.0,8.0,15.0,0.048780487804878,0.0348027842227378,0.0512820512820512,0.1590909090909091,0.152,0.1290322580645161,2.0,5.0,,2.0,2.0,,2.0,4.0,0.1666666666666666,0.5,,0.0425531914893617,0.1363636363636363,0.3,0.2631578947368421,0.2941176470588235,1.0,1.0,,2.0,4.0,7.0,4.0,1.0,0.0262172284644194,0.0306122448979591,0.0283018867924528,0.0571428571428571,1.0,1.0,2.0,2.0,0.1666666666666666,0.5,1.0,0.25,9.0,2.0,,,0.0158730158730158,False,6.0,1.0,,,,,,,,,2.0,,1.0,,,0.0357142857142857,0.1052631578947368,,,,,,,
