EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,SelfOReb,LostBallSteals,Travels,Offensive Fouls Drawn,BlockedAtRim,SecondChanceFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,Technical Free Throw Trips,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,OffensiveGoaltends,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,BlockedLongMidRange,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,1713.0,29,3,56,57,23.0,17.0,9.0,113,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,10.0,59,1.0,2.0,2.0,1.0,2.0,1.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,6.0,1.0,7.0,1.0,1.0,2.0,8.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,6.0,23.0,2.0,1.0,1.0,0.6,0.5,0.42857142857142855,0.3333333333333333,0.5555555555555556,0.5,0.6,0.2857142857142857,15.384615384615383,0.3125,0.06666666666666667,0.1,0.23076923076923078,0.037037037037037035,0.125,0.75,0.16666666666666666,0.16666666666666666,0.125,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,0.5,0.3333333333333333,0.7142857142857143,0.5470785714285714,0.6468,0.6296,0.2,0.6,3.4799999999999995,25.0,0.4107142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626155,1610612764,Sam Dekker,Sam Dekker,1626155,WAS,7174.0,120,-17,255,257,103.0,76.0,28.0,512,12.0,18.0,3.0,,3.0,,3.0,1.0,,14.0,13.0,24.0,15.0,5.0,37.0,306,3.0,,6.0,1.0,8.0,6.0,1.0,6.0,16.0,13.0,7.0,8.0,4.0,17.0,5.0,3.0,6.0,12.0,8.0,20.0,4.0,6.0,4.0,8.0,2.0,,6.0,,1.0,9.0,1.0,6.0,103.0,1.0,0.6153846153846154,0.7272727272727273,0.5416666666666666,0.125,0.41025641025641024,0.17857142857142858,0.43023255813953487,0.75,0.1875,0.38461538461538464,17.375886524822697,0.09836065573770492,0.08196721311475409,0.075,0.0891089108910891,0.08,0.13043478260869565,0.043478260869565216,0.1111111111111111,0.18181818181818182,0.0967741935483871,0.46153846153846156,0.6666666666666666,0.7058823529411765,0.5833333333333334,0.07692307692307693,,,,0.02564102564102564,0.358974358974359,0.75,0.21428571428571427,,,0.8461538461538461,0.5492789473684212,0.56075,0.4866499999999999,0.16216216216216217,0.16216216216216217,4.7375,26.99333333333334,0.403921568627451,3.0,1.0,3.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,10.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,0.16666666666666666,0.14285714285714285,1.0,0.75,0.08333333333333333,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.07692307692307693,0.05,0.05555555555555555,0.030303030303030304,0.3333333333333333,1.0,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,0.25,0.42857142857142855,0.16666666666666666,0.15384615384615385,0.09523809523809523,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626184,1610612764,Chasson Randle,Chasson Randle,1626184,WAS,9048.0,151,-18,320,320,127.0,90.0,26.0,640,7.0,16.0,5.0,3.0,5.0,1.0,6.0,3.0,1.0,15.0,8.0,23.0,18.0,13.0,59.0,365,5.0,2.0,12.0,4.0,8.0,5.0,8.0,25.0,10.0,15.0,17.0,25.0,12.0,58.0,3.0,5.0,5.0,10.0,3.0,13.0,2.0,6.0,9.0,19.0,1.0,1.0,15.0,,1.0,21.0,3.0,24.0,126.0,2.0,0.625,0.625,0.34782608695652173,0.5,0.5609756097560976,0.6538461538461539,0.5784313725490197,0.75,0.6944444444444444,0.43902439024390244,16.473988439306357,0.0625,0.034482758620689655,0.07936507936507936,0.06993006993006994,0.021897810218978103,,0.05555555555555555,0.04,0.10526315789473684,0.09433962264150944,0.3902439024390244,0.4375,0.5,0.7142857142857143,0.14634146341463414,0.16666666666666666,0.16666666666666666,,0.07317073170731707,0.36585365853658536,0.7142857142857143,0.38461538461538464,0.6,0.07692307692307693,0.8292682926829268,0.5196719512195123,0.5303166666666667,0.5263653846153846,0.2033898305084746,0.423728813559322,4.256521739130435,26.044444444444444,0.396875,2.0,,1.0,9.0,2.0,3.0,4.0,10.0,2.0,2.0,3.0,6.0,21.0,,,9.0,2.0,8.0,4.0,2.0,3.0,,,2.0,1.0,4.0,,4.0,,,,1.0,,1.0,8.0,2.0,1.0,2.0,2.0,2.0,0.7,0.5555555555555556,0.6,0.5555555555555556,0.4,0.7142857142857143,0.08695652173913043,0.125,,0.6666666666666666,,,0.06060606060606061,0.03571428571428571,,,1.0,0.024390243902439025,,,,0.6,0.6,0.6666666666666666,0.4,0.2857142857142857,0.3076923076923077,0.75,0.6,0.16666666666666666,0.26666666666666666,1.0,2.0,2.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,6580.0,110,24,254,252,160.0,106.0,27.0,506,6.0,12.0,,4.0,8.0,1.0,12.0,2.0,1.0,9.0,10.0,29.0,11.0,4.0,36.0,237,,,6.0,6.0,19.0,6.0,2.0,20.0,12.0,9.0,8.0,11.0,7.0,25.0,3.0,8.0,8.0,17.0,4.0,21.0,2.0,9.0,4.0,10.0,,,7.0,,,8.0,2.0,20.0,160.0,2.0,0.6,0.6,0.3448275862068966,0.3157894736842105,0.4,0.36,0.4186046511627907,1.5,0.37037037037037035,0.275,18.571428571428573,0.13793103448275862,0.0410958904109589,0.1568627450980392,0.14678899082568808,0.03418803418803419,0.034482758620689655,0.09090909090909091,0.18518518518518517,0.1111111111111111,0.17073170731707318,0.3,0.5,0.6,0.6666666666666666,0.3,0.08333333333333333,0.1,,0.05,0.225,,0.32,0.5,0.04,0.575,0.47768750000000004,0.552,0.4952899999999999,0.16666666666666666,0.5555555555555556,7.968965517241379,25.509090909090904,0.6299212598425197,,3.0,5.0,3.0,1.0,2.0,5.0,4.0,,2.0,2.0,8.0,12.0,,,3.0,4.0,3.0,3.0,1.0,,1.0,1.0,5.0,3.0,7.0,1.0,3.0,,4.0,,5.0,1.0,2.0,3.0,,,,,3.0,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,,1.5,0.13793103448275862,0.16666666666666666,0.16666666666666666,0.7777777777777778,0.14285714285714285,0.022727272727272728,0.038461538461538464,0.05555555555555555,,0.14285714285714285,,0.125,0.6,0.6,0.6666666666666666,0.3333333333333333,0.375,1.0,,0.5,0.2,0.4,0.3333333333333333,0.07317073170731707,0.1,1.0,1.0,2.0,,,1.0,2.0,,1.0,,1.0,0.047619047619047616,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.1111111111111111,0.1,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,19968.0,333,-23,719,721,319.0,233.0,74.0,1440,21.0,31.0,7.0,12.0,17.0,12.0,28.0,7.0,5.0,28.0,51.0,95.0,35.0,28.0,160.0,813,12.0,3.0,13.0,24.0,43.0,24.0,15.0,87.0,38.0,27.0,21.0,30.0,19.0,69.0,4.0,19.0,15.0,34.0,6.0,40.0,8.0,15.0,12.0,26.0,,1.0,33.0,,,35.0,3.0,87.0,318.0,3.0,0.37254901960784315,0.40425531914893614,0.5368421052631579,0.5581395348837209,0.5076923076923077,0.5373134328358209,0.5555555555555556,0.40625,0.5878378378378378,0.2692307692307692,19.949811794228356,0.08196721311475409,0.020833333333333332,0.1357142857142857,0.10526315789473684,0.018633540372670808,0.03125,0.09210526315789473,0.028985507246376812,0.15789473684210525,0.13934426229508196,0.23846153846153847,0.6774193548387096,0.75,0.47619047619047616,0.2153846153846154,0.42857142857142855,0.48,0.16666666666666666,0.05384615384615385,0.2153846153846154,0.5,0.2537313432835821,0.7058823529411765,0.07462686567164178,0.5076923076923077,0.4683433070866141,0.43103499999999995,0.48173828125000007,0.08125,0.54375,10.221052631578946,27.02,0.44367176634214184,4.0,18.0,36.0,8.0,2.0,6.0,19.0,10.0,5.0,2.0,8.0,64.0,21.0,8.0,1.0,8.0,6.0,9.0,7.0,1.0,1.0,2.0,,13.0,7.0,7.0,2.0,3.0,1.0,4.0,2.0,7.0,2.0,6.0,17.0,6.0,4.0,7.0,5.0,3.0,0.7,0.2857142857142857,0.3333333333333333,0.29411764705882354,0.4166666666666667,0.35714285714285715,0.06315789473684211,0.0967741935483871,0.10714285714285714,0.4666666666666667,,0.015384615384615385,0.025974025974025976,,0.018867924528301886,,0.7142857142857143,0.27692307692307694,0.5,0.5,0.3888888888888889,0.2857142857142857,0.2962962962962963,0.625,0.5714285714285714,0.14285714285714285,0.2835820895522388,0.3157894736842105,0.2962962962962963,0.12056737588652482,0.16037735849056603,2.0,,,9.0,2.0,3.0,6.0,,4.0,2.0,,0.05263157894736842,0.2857142857142857,0.2857142857142857,1.0,0.25,,,,,1.0,1.0,0.02857142857142857,0.03571428571428571,0.1111111111111111,,,,2.0,1.0,1.0,1.0,0.4,,,,,,,,,True,,,,,,,
201145,1610612764,Jeff Green,Jeff Green,201145,WAS,6635.0,111,-34,233,239,88.0,73.0,28.0,472,14.0,15.0,2.0,7.0,8.0,2.0,9.0,5.0,1.0,12.0,18.0,29.0,17.0,17.0,65.0,293,2.0,1.0,5.0,7.0,10.0,5.0,10.0,24.0,22.0,11.0,4.0,8.0,3.0,20.0,3.0,6.0,6.0,13.0,5.0,18.0,3.0,5.0,4.0,7.0,,1.0,15.0,2.0,,18.0,,24.0,87.0,,0.6111111111111112,0.6470588235294118,0.6206896551724138,0.7,0.5217391304347826,0.4666666666666667,0.6018518518518519,0.625,0.6,0.3695652173913043,22.348484848484848,0.0967741935483871,0.05172413793103448,0.1276595744680851,0.11009174311926606,0.04716981132075472,0.0625,0.10344827586206896,0.17647058823529413,,0.13636363636363635,0.32608695652173914,0.9333333333333333,0.9333333333333333,0.7142857142857143,0.1956521739130435,0.2222222222222222,0.2857142857142857,0.5,0.10869565217391304,0.2608695652173913,0.6666666666666666,0.5333333333333333,0.875,0.06666666666666667,0.6956521739130435,0.5227122222222222,0.4703,0.549475,0.07692307692307693,0.36923076923076925,6.565517241379309,28.2,0.3776824034334764,2.0,2.0,5.0,3.0,1.0,,4.0,4.0,2.0,1.0,,14.0,9.0,2.0,1.0,3.0,2.0,4.0,3.0,,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,,,1.0,1.0,,2.0,10.0,4.0,1.0,4.0,2.0,,0.75,0.23529411764705882,,0.25,1.0,0.6666666666666666,0.06896551724137931,,0.2222222222222222,0.4,0.1,0.041666666666666664,0.08333333333333333,,0.05555555555555555,,0.5,0.10869565217391304,0.4,0.4,,0.25,0.25,0.6666666666666666,1.0,0.3333333333333333,0.26666666666666666,,0.2727272727272727,0.18518518518518517,0.2702702702702703,1.0,,,3.0,1.0,1.0,,,,3.0,,0.05,0.2,0.2,1.0,0.5,,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,7613.0,127,-31,273,273,139.0,101.0,35.0,546,25.0,39.0,1.0,14.0,24.0,2.0,6.0,3.0,1.0,17.0,34.0,57.0,20.0,17.0,106.0,351,3.0,,2.0,18.0,34.0,10.0,6.0,48.0,30.0,17.0,11.0,18.0,9.0,43.0,2.0,9.0,8.0,17.0,4.0,21.0,2.0,12.0,2.0,5.0,,,18.0,,,24.0,3.0,48.0,139.0,3.0,0.4411764705882353,0.4411764705882353,0.5964912280701754,0.5294117647058824,0.577922077922078,0.4772727272727273,0.603448275862069,0.25,0.4897959183673469,0.2597402597402597,31.73076923076923,0.10126582278481013,0.02857142857142857,0.1956521739130435,0.136,0.032520325203252036,,0.11764705882352941,0.06451612903225806,0.14285714285714285,0.1794871794871795,0.5064935064935064,0.6410256410256411,0.7142857142857143,0.48,0.07792207792207792,0.3333333333333333,0.3333333333333333,0.5,0.03896103896103896,0.22077922077922077,0.25,0.5454545454545454,0.5833333333333334,0.022727272727272728,0.7662337662337663,0.5267974025974026,0.4477,0.507684090909091,0.018867924528301886,0.4528301886792453,5.99298245614035,26.044999999999998,0.5091575091575091,,7.0,12.0,6.0,,2.0,9.0,7.0,1.0,1.0,2.0,38.0,12.0,,,6.0,4.0,7.0,6.0,,2.0,2.0,,4.0,,10.0,2.0,5.0,,5.0,,6.0,,2.0,9.0,2.0,1.0,2.0,1.0,1.0,0.5714285714285714,0.35,0.2,0.35,0.3333333333333333,0.25,0.07017543859649122,0.10256410256410256,,0.8333333333333334,,0.03773584905660377,0.06666666666666667,,0.047619047619047616,,0.5,0.15584415584415584,0.5833333333333334,0.5833333333333334,0.2857142857142857,0.35294117647058826,0.35294117647058826,0.6666666666666666,,,0.20454545454545456,0.2222222222222222,0.35294117647058826,0.10714285714285714,0.140625,1.0,,,9.0,1.0,2.0,4.0,,1.0,1.0,,0.0625,0.3333333333333333,0.3333333333333333,,,,,,1.0,,2.0,,,0.2857142857142857,0.25,,,,2.0,,,,,,,,,,,,True,,,,,,,
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,730.0,12,13,31,29,23.0,26.0,3.0,60,3.0,5.0,1.0,2.0,4.0,,,1.0,1.0,,3.0,5.0,1.0,,9.0,22,1.0,,,2.0,4.0,1.0,,7.0,4.0,,2.0,4.0,2.0,10.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,,,,,7.0,23.0,,0.6666666666666666,0.6666666666666666,0.6,0.5,0.75,0.7,0.75,,0.7,0.16666666666666666,20.588235294117645,0.25,0.1111111111111111,,0.09090909090909091,0.08333333333333333,,0.5,,,,0.8333333333333334,0.6,0.6,0.6666666666666666,,,,,0.16666666666666666,,1.0,0.8,0.5,0.2,1.0,0.7236250000000001,0.6718,0.70955,,0.7777777777777778,0.72,23.9,0.7419354838709677,,,,,,,,1.0,,,1.0,2.0,3.0,,,,,2.0,2.0,,,,,3.0,2.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,True,,,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,2078.0,35,16,74,76,47.0,36.0,9.0,150,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,5.0,8.0,3.0,15.0,82,2.0,,4.0,1.0,1.0,6.0,3.0,8.0,4.0,5.0,3.0,3.0,2.0,6.0,1.0,3.0,2.0,7.0,3.0,10.0,,,2.0,2.0,,,3.0,,,6.0,2.0,8.0,47.0,2.0,0.6666666666666666,1.0,0.6,1.0,0.46153846153846156,0.35714285714285715,0.46875,1.0,0.4444444444444444,0.6153846153846154,19.047619047619047,0.10526315789473684,0.07142857142857142,0.2,0.14705882352941177,0.0967741935483871,,0.125,0.125,,0.2,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,0.38461538461538464,0.5,0.14285714285714285,1.0,0.14285714285714285,0.8461538461538461,0.5139615384615385,0.42974999999999997,0.5457857142857142,0.26666666666666666,0.5333333333333333,5.74,25.25,0.6351351351351351,1.0,,,,,,5.0,2.0,2.0,,1.0,2.0,6.0,2.0,,,,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,1.0,,,,,,1.0,0.25,0.16666666666666666,0.25,1.0,1.0,,,,,0.6666666666666666,0.11764705882352941,0.1,,0.07692307692307693,0.25,,,,,,,,,1.0,,0.7142857142857143,,,0.07142857142857142,0.16666666666666666,2.0,,,,,1.0,1.0,,,,,0.125,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,True,,,,,,,
203953,1610612764,Jabari Parker,Jabari Parker,203953,WAS,9120.0,152,13,323,326,122.0,71.0,29.0,649,18.0,30.0,2.0,8.0,12.0,3.0,9.0,8.0,2.0,13.0,21.0,43.0,21.0,16.0,73.0,352,2.0,4.0,6.0,8.0,14.0,7.0,8.0,27.0,26.0,13.0,10.0,15.0,9.0,35.0,4.0,10.0,12.0,26.0,7.0,33.0,3.0,10.0,9.0,17.0,,2.0,17.0,,,21.0,,27.0,122.0,,0.6190476190476191,0.65,0.4883720930232558,0.5714285714285714,0.4453125,0.4523809523809524,0.49324324324324326,0.5,0.5192307692307693,0.328125,23.661971830985916,0.13186813186813187,0.043010752688172046,0.14705882352941177,0.13836477987421383,0.041379310344827586,0.06666666666666667,0.05405405405405406,0.22857142857142856,0.10526315789473684,0.1694915254237288,0.46875,0.6,0.6666666666666666,0.6666666666666666,0.140625,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.125,0.203125,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.09523809523809523,0.796875,0.54021484375,0.5157333333333333,0.5604238095238095,0.0821917808219178,0.3698630136986301,4.1000000000000005,24.728571428571428,0.37770897832817335,1.0,,4.0,2.0,1.0,,5.0,5.0,1.0,1.0,1.0,16.0,9.0,2.0,,2.0,5.0,5.0,5.0,,1.0,2.0,4.0,4.0,3.0,7.0,,4.0,1.0,3.0,,2.0,,1.0,11.0,5.0,1.0,5.0,4.0,,0.6,0.23809523809523808,0.14285714285714285,0.23809523809523808,0.5,0.3333333333333333,0.11627906976744186,0.1,0.2222222222222222,0.7,0.36363636363636365,0.038461538461538464,0.05405405405405406,,0.023809523809523808,0.1,0.8,0.0625,,,,0.15384615384615385,0.15384615384615385,,0.5,0.3333333333333333,0.23809523809523808,,0.15384615384615385,0.14864864864864866,0.20754716981132076,3.0,,,6.0,,1.0,1.0,,1.0,4.0,,0.03225806451612903,0.375,0.375,1.0,,,,,,,,,,,,,,1.0,,,,0.5,,1.0,1.0,0.07692307692307693,,,,,True,,,,,,,
