EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceArc3FGM,Travels,Charge Fouls,OffensiveGoaltends,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Clear Path Fouls,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,Technical Free Throw Trips,3SecondViolations,Corner3PctBlocked,on
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,402.0,7,-6,14,14,3.0,1,28,22,1.0,1,3.0,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,23884.0,398,8,815,817,183.0,188,1632,928,24.0,40,183.0,0.2245398773006135,99.0,49.0,62.0,5.0,8.0,8.0,11.0,9.0,16.0,2.0,11.0,2.0,9.0,1.0,2.0,1.0,1.0,22.0,58.0,6.0,3.0,9.0,60.0,89.0,24.0,67.0,15.0,207.0,6.0,9.0,1.0,8.0,2.0,17.0,8.0,13.0,4.0,10.0,2.0,30.0,94.0,26.0,72.0,8.0,1.0,57.0,22.0,2.0,1.0,6.0,10.0,16.0,7.0,3.0,2.0,2.0,2.0,42.0,8.0,5.0,2.0,19.0,26.0,3.0,48.0,15.0,63.0,1.0,11.0,8.0,3.0,8.0,2.0,6.0,6.0,1.0,2.0,1.0,14.0,1.0,2.0,4.0,2.0,29.0,1.0,2.0,1.0,19.0,4.0,1.0,10.0,1.0,1.0,8.0,1.0,1.0,3.0,1.0,4.0,9.0,8.0,30.0,4.0,1.0,0.7833333333333333,0.8392857142857143,1.0,0.3582089552238806,0.125,0.4,0.36363636363636365,0.6741573033707865,0.6666666666666666,0.6153846153846154,0.6153846153846154,0.4411764705882353,0.6086956521739131,0.6349693251533742,0.4722222222222222,0.625,0.42948717948717946,0.014925373134328358,0.02247191011235955,0.016129032258064516,0.09090909090909091,0.017241379310344827,19.176598049837487,0.5714285714285714,0.125,0.08,0.10655737704918032,0.023148148148148147,0.12582781456953643,0.05228758169934641,0.11392405063291139,0.03523035230352303,0.02247191011235955,0.029850746268656716,0.016666666666666666,0.056338028169014086,0.10588235294117647,0.10714285714285714,0.10666666666666667,0.11864406779661017,0.15151515151515152,0.014492753623188406,0.8888888888888888,0.3974358974358974,0.7903225806451613,0.8032786885245902,0.8163265306122449,0.10256410256410256,0.5625,0.5625,0.5555555555555556,0.07051282051282051,0.18181818181818182,0.2,1.0,0.057692307692307696,0.2222222222222222,0.2222222222222222,1.0,0.3717948717948718,0.3793103448275862,0.38596491228070173,1.0,0.47058823529411764,0.625,0.2,0.11764705882352941,0.5,1.0,0.35294117647058826,0.4782608695652174,0.7272727272727273,0.043478260869565216,1.0,0.391304347826087,0.3333333333333333,0.8269230769230769,0.38596491228070173,0.5585945161290323,0.550409090909091,0.5874045454545456,0.06790123456790123,0.10526315789473684,0.014925373134328358,0.0821256038647343,0.14492753623188406,4.648314606741573,25.350746268656714,,,,,,,,,,,,,,,,,True
202323,1610612757,Evan Turner,Evan Turner,202323,POR,96341.0,1606,30,3282,3291,957.0,952,6573,3682,61.0,110,946.0,0.2915904936014625,400.0,92.0,149.0,18.0,25.0,23.0,38.0,55.0,146.0,46.0,96.0,4.0,18.0,,1.0,,2.0,7.0,34.0,3.0,3.0,12.0,193.0,391.0,11.0,52.0,75.0,494.0,24.0,40.0,1.0,4.0,8.0,59.0,44.0,93.0,3.0,14.0,34.0,131.0,118.0,268.0,33.0,18.0,,34.0,7.0,27.0,,153.0,130.0,283.0,111.0,19.0,113.0,19.0,21.0,696.0,8.0,28.0,1.0,110.0,153.0,28.0,291.0,37.0,328.0,4.0,33.0,18.0,15.0,84.0,18.0,65.0,30.0,2.0,19.0,,114.0,5.0,29.0,5.0,3.0,105.0,,1.0,10.0,106.0,10.0,,44.0,,14.0,17.0,1.0,1.0,9.0,3.0,5.0,18.0,9.0,129.0,6.0,11.0,0.30569948186528495,0.32065217391304346,1.0,0.21153846153846154,0.25,0.21428571428571427,0.21153846153846154,0.4936061381074169,0.6,0.4731182795698925,0.4729119638826185,0.5795454545454546,0.4532710280373832,0.5030549898167006,0.6020408163265306,0.5,0.11738148984198646,,0.06905370843989769,0.12751677852348994,,,16.189456783516192,0.7368421052631579,0.2641509433962264,0.011111111111111112,0.16037735849056603,0.029978586723768737,0.1746031746031746,0.012779552715654952,0.16603535353535354,0.023076923076923078,0.04381443298969072,0.024734982332155476,0.015209125475285171,0.01289134438305709,0.1404494382022472,0.15282392026578073,0.1919191919191919,0.18497109826589594,0.12612612612612611,0.01932367149758454,0.5,0.3363431151241535,0.6174496644295302,0.7076923076923077,0.42391304347826086,0.3295711060948081,0.3767123287671233,0.39855072463768115,0.21818181818181817,0.21670428893905191,0.4791666666666667,0.4791666666666667,0.17391304347826086,0.040632054176072234,0.2222222222222222,0.2222222222222222,1.0,0.07674943566591422,0.20588235294117646,0.20588235294117646,1.0,0.5681818181818182,0.72,0.2777777777777778,0.022727272727272728,,,0.06818181818181818,0.35514018691588783,0.6052631578947368,0.018691588785046728,,0.11214953271028037,0.25,0.45372460496614,0.20588235294117646,0.4800746049661399,0.5217571428571428,0.46613457943925235,0.09224318658280922,0.10352941176470588,,0.1194331983805668,0.2651821862348178,8.353964194373402,24.525000000000002,1.0,3.0,2.0,1.0,0.0547945205479452,0.012048192771084338,0.3333333333333333,1.0,,,,,,,,,True
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,37500.0,625,-61,1244,1250,301.0,331,2494,1457,36.0,70,301.0,0.24196141479099678,133.0,42.0,57.0,10.0,16.0,13.0,17.0,8.0,18.0,6.0,15.0,6.0,13.0,,,1.0,3.0,32.0,75.0,2.0,4.0,12.0,56.0,90.0,38.0,88.0,29.0,255.0,11.0,18.0,1.0,2.0,7.0,32.0,15.0,26.0,5.0,15.0,12.0,57.0,90.0,22.0,105.0,8.0,1.0,74.0,32.0,4.0,,27.0,19.0,46.0,16.0,3.0,14.0,5.0,8.0,111.0,14.0,20.0,,52.0,69.0,7.0,128.0,34.0,162.0,2.0,9.0,6.0,3.0,11.0,2.0,6.0,12.0,1.0,5.0,,23.0,2.0,7.0,6.0,7.0,41.0,1.0,8.0,3.0,37.0,4.0,,16.0,,5.0,6.0,2.0,,3.0,1.0,2.0,8.0,4.0,57.0,3.0,4.0,0.8035714285714286,0.8653846153846154,0.9210526315789473,0.4318181818181818,0.5,0.3333333333333333,0.4367816091954023,0.6222222222222222,0.6111111111111112,0.5769230769230769,0.6348314606741573,0.625,0.5487804878048781,0.6538461538461539,0.6666666666666666,0.6063829787234043,0.4943820224719101,,0.044444444444444446,0.03508771929824561,,,15.533285612025768,0.4782608695652174,0.175,,0.20783132530120482,0.060240963855421686,0.20967741935483872,0.05363984674329502,0.20862068965517241,0.05733558178752108,0.058333333333333334,0.09259259259259259,0.028846153846153848,0.04888888888888889,0.23809523809523808,0.1875,0.2,0.22110552763819097,0.16326530612244897,0.025974025974025976,0.5,0.3202247191011236,0.7368421052631579,0.7636363636363637,0.8571428571428571,0.10112359550561797,0.4444444444444444,0.5,0.625,0.08426966292134831,0.4,0.4,0.6666666666666666,0.07303370786516854,0.46153846153846156,0.46153846153846156,1.0,0.42134831460674155,0.4266666666666667,0.4266666666666667,0.90625,0.8,0.625,0.6,,,,0.1,0.4146341463414634,0.7647058823529411,0.07317073170731707,0.3333333333333333,0.2926829268292683,0.3333333333333333,0.8146067415730337,0.43243243243243246,0.5383505649717515,0.57135,0.548815,0.08421052631578947,0.1568627450980392,,0.12549019607843137,0.2235294117647059,5.385555555555555,25.904545454545453,1.0,,1.0,1.0,0.1111111111111111,0.08333333333333333,0.5,1.0,9.0,1.0,2.0,2.0,2.0,,,,True
203917,1610612757,Nik Stauskas,Nik Stauskas,203917,POR,27898.0,465,-85,948,946,205.0,171,1894,1072,10.0,19,204.0,0.21624472573839662,94.0,26.0,44.0,3.0,5.0,3.0,8.0,8.0,15.0,9.0,22.0,3.0,11.0,,1.0,1.0,2.0,26.0,75.0,6.0,6.0,15.0,43.0,81.0,29.0,86.0,23.0,196.0,4.0,6.0,2.0,7.0,3.0,17.0,4.0,9.0,7.0,17.0,9.0,38.0,42.0,44.0,69.0,2.0,2.0,73.0,26.0,8.0,1.0,28.0,19.0,47.0,12.0,7.0,24.0,3.0,1.0,113.0,3.0,3.0,,19.0,28.0,2.0,49.0,6.0,55.0,3.0,11.0,7.0,4.0,22.0,4.0,15.0,10.0,1.0,7.0,3.0,32.0,,4.0,,2.0,25.0,,1.0,3.0,27.0,2.0,,8.0,2.0,3.0,3.0,,,,2.0,1.0,3.0,2.0,38.0,1.0,3.0,0.4883720930232558,0.5,0.7931034482758621,0.3372093023255814,0.2857142857142857,0.4117647058823529,0.34523809523809523,0.5308641975308642,0.6666666666666666,0.4444444444444444,0.5179640718562875,0.5384615384615384,0.5576923076923077,0.547752808988764,0.5666666666666667,0.5967741935483871,0.5149700598802395,0.011627906976744186,0.09876543209876543,0.18181818181818182,,0.013333333333333334,19.90521327014218,0.6875,0.07407407407407407,,0.1076923076923077,0.011152416356877323,0.10052910052910052,0.016129032258064516,0.10467706013363029,0.013186813186813187,0.020833333333333332,0.011494252873563218,,0.012658227848101266,0.07291666666666667,0.10344827586206896,0.15584415584415584,0.0963855421686747,0.13043478260869565,0.03614457831325301,0.6666666666666666,0.2634730538922156,0.5909090909090909,0.7222222222222222,0.5769230769230769,0.08982035928143713,0.5333333333333333,0.5333333333333333,0.375,0.1317365269461078,0.4090909090909091,0.4090909090909091,0.3333333333333333,0.0658682634730539,0.2727272727272727,0.2727272727272727,1.0,0.4491017964071856,0.3466666666666667,0.35135135135135137,0.7692307692307693,0.38461538461538464,0.6,0.6666666666666666,0.07692307692307693,,,0.46153846153846156,0.3076923076923077,0.375,0.07692307692307693,0.5,0.5769230769230769,0.4,0.7784431137724551,0.3561643835616438,0.5273216463414633,0.59435,0.5549891304347826,0.05714285714285714,0.09195402298850575,0.022727272727272728,0.08673469387755102,0.19387755102040816,7.743209876543211,25.94302325581395,2.0,,,,,0.03571428571428571,0.3333333333333333,,18.0,,,,,1.0,,,True
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,59998.0,1000,-14,2010,2019,534.0,460,4029,2259,74.0,134,533.0,0.2656716417910448,227.0,90.0,140.0,32.0,47.0,20.0,31.0,18.0,41.0,3.0,24.0,2.0,6.0,,1.0,,1.0,30.0,88.0,8.0,9.0,20.0,111.0,205.0,32.0,94.0,72.0,390.0,33.0,53.0,2.0,9.0,15.0,87.0,25.0,44.0,9.0,21.0,27.0,104.0,144.0,78.0,90.0,44.0,,88.0,30.0,20.0,,32.0,17.0,49.0,14.0,3.0,22.0,4.0,6.0,115.0,19.0,60.0,3.0,56.0,75.0,15.0,146.0,82.0,228.0,10.0,15.0,11.0,4.0,17.0,4.0,13.0,38.0,1.0,4.0,2.0,55.0,5.0,21.0,11.0,16.0,94.0,1.0,16.0,6.0,91.0,9.0,,43.0,,7.0,47.0,,,36.0,1.0,10.0,47.0,30.0,104.0,7.0,7.0,0.6486486486486487,0.8089887640449438,0.9375,0.3404255319148936,0.2222222222222222,0.42857142857142855,0.3404255319148936,0.5414634146341464,0.6226415094339622,0.5681818181818182,0.5317725752508361,0.5806451612903226,0.5923076923076923,0.5735294117647058,0.6214285714285714,0.65,0.31438127090301005,,0.0975609756097561,0.09285714285714286,0.041666666666666664,,17.416225749559082,0.3090909090909091,0.23809523809523808,0.058823529411764705,0.12417218543046357,0.10968921389396709,0.14105793450881612,0.0475,0.13086913086913088,0.08342133051742344,0.12385321100917432,0.10303030303030303,0.0975609756097561,0.05413105413105413,0.11739130434782609,0.11229946524064172,0.1443850267379679,0.1411042944785276,0.14084507042253522,0.07575757575757576,0.6382978723404256,0.4682274247491639,0.6428571428571429,0.7086614173228346,0.6444444444444445,0.13712374581939799,0.43902439024390244,0.5142857142857142,0.6111111111111112,0.0802675585284281,0.125,0.13043478260869565,1.0,0.020066889632107024,0.3333333333333333,0.3333333333333333,1.0,0.29431438127090304,0.3409090909090909,0.3409090909090909,0.9333333333333333,0.7580645161290323,0.6808510638297872,0.21875,0.016129032258064516,,,0.12903225806451613,0.47692307692307695,0.6451612903225806,0.015384615384615385,,0.3076923076923077,0.45,0.782608695652174,0.3409090909090909,0.5230826086956522,0.534808,0.5176615384615385,0.12912912912912913,0.1799163179916318,,0.2230769230769231,0.26666666666666666,4.641951219512196,25.260638297872344,2.0,7.0,5.0,1.0,0.14634146341463414,,0.25,1.0,6.0,,,,3.0,,1.0,,True
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,443.0,7,2,17,16,,13,33,19,2.0,2,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,1.0,,,,2.0,,,,,,,,2.0,,2.0,,,,1.0,,1.0,2.0,3.0,1.0,1.0,,,1.0,8.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,0.5,0.5,,,11.11111111111111,,,,0.25,0.5,,,0.125,0.16666666666666666,,,1.0,,,0.3333333333333333,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,0.5951,0.6067,,,,,1.0,,1.15,,,,,,,,,,,,1.0,,,,,,True
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,1557.0,26,-16,55,53,1.0,13,108,68,,1,1.0,0.01818181818181818,3.0,2.0,2.0,,,,,,3.0,2.0,4.0,1.0,1.0,,,,,1.0,4.0,,,1.0,4.0,9.0,2.0,5.0,,14.0,,,,,,,,,,1.0,,,4.0,4.0,6.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,0.4,,,0.4,0.4444444444444444,,,0.5,,,0.5,,,0.35714285714285715,,0.1111111111111111,,,,27.586206896551726,1.0,,,0.14285714285714285,,,,0.08333333333333333,,,,,,0.25,0.14285714285714285,,,,,,0.14285714285714285,1.0,1.0,,0.21428571428571427,,,,0.2857142857142857,0.5,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,1.0,,,,,,,,,,,,1.0,,0.5,0.25,0.44147142857142857,,0.31665,,,,,,11.466666666666667,24.74,,,,,0.3333333333333333,,,,,,,,,,,,True
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,592.0,10,5,22,22,,13,44,22,,1,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,,,,1.0,2.0,1.0,5.0,,5.0,,,,,,,,,,,,,,2.0,3.0,,,4.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.2,,,0.2,0.5,,,0.35714285714285715,,,0.35714285714285715,,,0.7142857142857143,,,,,,29.166666666666668,,,,,0.25,0.14285714285714285,,0.08333333333333333,0.1,,1.0,,,,,,0.2,,0.2,,,,,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,,,,,,,,,,,,,,,,,0.7142857142857143,,0.48732857142857144,,,,,,,,14.600000000000001,25.42,,,,,,,,,,,,,,,,,True
203552,1610612757,Seth Curry,Seth Curry,203552,POR,52088.0,868,27,1740,1737,390.0,309,3477,1918,26.0,53,388.0,0.22413793103448276,203.0,20.0,38.0,4.0,4.0,4.0,8.0,17.0,37.0,26.0,70.0,15.0,30.0,1.0,3.0,2.0,3.0,56.0,131.0,13.0,9.0,20.0,63.0,145.0,71.0,161.0,14.0,353.0,9.0,15.0,9.0,16.0,,45.0,10.0,22.0,11.0,23.0,7.0,60.0,50.0,76.0,174.0,4.0,,131.0,56.0,8.0,5.0,26.0,22.0,48.0,19.0,3.0,17.0,6.0,3.0,118.0,6.0,10.0,,36.0,30.0,1.0,67.0,16.0,83.0,1.0,16.0,9.0,7.0,18.0,5.0,15.0,14.0,3.0,3.0,1.0,32.0,5.0,4.0,1.0,,44.0,,2.0,6.0,19.0,1.0,1.0,6.0,2.0,1.0,3.0,1.0,1.0,,1.0,2.0,4.0,4.0,60.0,3.0,,0.3968253968253968,0.4098360655737705,0.8169014084507042,0.4409937888198758,0.5625,0.4782608695652174,0.4409937888198758,0.43448275862068964,0.6,0.45454545454545453,0.553921568627451,0.7258064516129032,0.5888888888888889,0.5623003194888179,0.7258064516129032,0.625,0.5261437908496732,0.031055900621118012,0.05517241379310345,0.18421052631578946,0.014285714285714285,0.03816793893129771,17.566191446028512,0.5625,0.02127659574468085,,0.05813953488372093,0.02032520325203252,0.10315186246418338,0.01791044776119403,0.07630057803468208,0.019347037484885126,0.029850746268656716,0.006756756756756757,0.02097902097902098,0.017361111111111112,0.01092896174863388,0.07317073170731707,0.09467455621301775,0.10884353741496598,0.07272727272727272,0.006369426751592357,1.0,0.12418300653594772,0.5263157894736842,0.6451612903225806,0.4,0.12091503267973856,0.4594594594594595,0.4594594594594595,0.29411764705882354,0.22875816993464052,0.37142857142857144,0.37681159420289856,0.46153846153846156,0.09803921568627451,0.5,0.5,0.9333333333333333,0.42810457516339867,0.42748091603053434,0.4444444444444444,0.7857142857142857,0.12903225806451613,1.0,0.5,0.0967741935483871,0.3333333333333333,1.0,0.41935483870967744,0.17777777777777778,0.5,0.06666666666666667,0.6666666666666666,0.4444444444444444,0.45,0.6503267973856209,0.42748091603053434,0.5000493464052289,0.49840714285714294,0.47735666666666665,0.02564102564102564,0.04,0.012345679012345678,0.1274787535410765,0.16997167138810199,11.525517241379312,25.223602484472057,8.0,3.0,1.0,,,0.02127659574468085,0.6153846153846154,1.0,39.0,,,,,2.0,,,True
