EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,on,HeaveMakes
1626158,1610612756,Richaun Holmes,Richaun Holmes,1626158,PHX,422.0,7,-11,15,18,13.0,12.0,2,33,1.0,1.0,1.0,1.0,2.0,2.0,21,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,13.0,1.0,1.0,0.5,0.5,0.5,11.76470588235294,0.4,0.5,1.0,1.0,1.0,0.5,0.5,0.5139,0.4677,0.4677,3.05,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626162,1610612756,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,PHX,35340.0,589,-37,1238,1235,365.0,416.0,142,2473,71.0,106.0,33.0,88.0,157.0,330.0,1407,26.0,34.0,74.0,3.0,80.0,109.0,18.0,48.0,360.0,0.42045454545454547,0.47435897435897434,0.5605095541401274,0.5434782608695652,0.579225352112676,22.782114975159686,0.075,0.4189723320158103,0.6698113207547169,0.7473684210526316,0.4647887323943662,0.13043478260869565,0.7984189723320159,0.5524831349206349,0.5881590909090909,0.5301807692307693,4.609554140127389,0.2948303715670436,16.0,22.0,21.0,27.0,10.0,7.0,18.0,6.0,20.0,1.0,3.0,2.0,6.0,27.0,76.0,4.0,9.0,12.0,26.0,33.0,96.0,55.0,16.0,5.0,12.0,15.0,62.0,24.0,14.0,32.0,20.0,110.0,102.0,81.0,18.0,20.0,1.0,75.0,27.0,17.0,1.0,22.0,8.0,30.0,6.0,2.0,11.0,8.0,3.0,68.0,7.0,19.0,3.0,41.0,36.0,29.0,5.0,35.0,25.0,10.0,25.0,2.0,13.0,12.0,2.0,12.0,3.0,1.0,37.0,3.0,11.0,1.0,2.0,1.0,65.0,3.0,2.0,3.0,76.0,11.0,1.0,34.0,2.0,6.0,16.0,2.0,1.0,13.0,1.0,3.0,18.0,8.0,1.0,1.0,106.0,5.0,3.0,0.8181818181818182,0.34375,0.4166666666666667,0.4375,0.3473684210526316,0.6153846153846154,0.7058823529411765,0.618421052631579,0.6818181818181818,0.6739130434782609,0.6875,0.3794466403162055,0.010416666666666666,0.10828025477707007,0.10377358490566038,0.18181818181818182,0.013157894736842105,0.6756756756756757,0.06382978723404255,0.11842105263157894,0.05322128851540616,0.1607843137254902,0.03255813953488372,0.13774597495527727,0.045454545454545456,0.08870967741935484,0.04081632653061224,0.023255813953488372,0.025806451612903226,0.05,0.13013698630136986,0.102803738317757,0.11764705882352941,0.14594594594594595,0.2,0.044642857142857144,0.4444444444444444,0.30303030303030304,0.37037037037037035,0.1,0.07114624505928854,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.07905138339920949,0.3,0.3,1.0,0.30039525691699603,0.35526315789473684,0.36,0.7777777777777778,0.5789473684210527,0.7272727272727273,0.25,0.07894736842105263,0.3333333333333333,1.0,0.23684210526315788,0.4444444444444444,0.75,0.4090909090909091,0.7777777777777778,0.09090909090909091,0.3333333333333333,0.3939393939393939,0.46153846153846156,0.36,0.12949640287769784,0.18888888888888888,0.02040816326530612,0.18787878787878787,0.3333333333333333,25.463541666666675,,,,,,,,True,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,88952.0,1483,-181,3085,3075,666.0,826.0,311,6160,132.0,203.0,185.0,286.0,536.0,1106.0,3623,44.0,120.0,172.0,3.0,138.0,164.0,50.0,139.0,661.0,0.3006993006993007,0.30824372759856633,0.5335820895522388,0.5249391727493917,0.5830670926517572,31.650710762982303,0.03333333333333333,0.24695863746958638,0.6502463054187192,0.7586206896551724,0.3787878787878788,0.22506082725060828,0.5948905109489051,0.5037437652811738,0.46273469387755095,0.49853653846153845,8.874626865671642,0.21588330632090763,11.0,15.0,36.0,51.0,87.0,67.0,148.0,9.0,21.0,1.0,2.0,1.0,4.0,88.0,265.0,9.0,18.0,21.0,61.0,97.0,286.0,243.0,23.0,10.0,20.0,6.0,82.0,68.0,22.0,65.0,102.0,304.0,400.0,165.0,126.0,14.0,2.0,263.0,88.0,44.0,5.0,184.0,112.0,296.0,78.0,34.0,131.0,38.0,15.0,704.0,10.0,15.0,1.0,74.0,61.0,26.0,5.0,42.0,29.0,13.0,107.0,19.0,75.0,46.0,7.0,32.0,1.0,3.0,153.0,5.0,35.0,5.0,7.0,8.0,245.0,3.0,4.0,11.0,282.0,26.0,16.0,112.0,6.0,25.0,7.0,,,3.0,,3.0,7.0,2.0,,,302.0,15.0,23.0,0.5670103092783505,0.33916083916083917,0.5,0.3384615384615385,0.3415492957746479,0.5227272727272727,0.5666666666666667,0.59375,0.5459459459459459,0.6136363636363636,0.6333333333333333,0.34793187347931875,0.017482517482517484,0.08208955223880597,0.14285714285714285,0.07567567567567568,0.01509433962264151,0.6993464052287581,0.014492753623188406,0.08005249343832022,0.018050541516245487,0.13028169014084506,0.017361111111111112,0.10150375939849623,0.017768301350390904,0.016025641025641024,0.019417475728155338,0.01904761904761905,0.01873536299765808,0.013422818791946308,0.07584269662921349,0.07450980392156863,0.09933774834437085,0.12413793103448276,0.15037593984962405,0.013089005235602094,0.2857142857142857,0.4702702702702703,0.5087719298245614,0.1839080459770115,0.18004866180048662,0.4527027027027027,0.4557823129251701,0.29850746268656714,0.025547445255474453,0.42857142857142855,0.45,0.8888888888888888,0.3223844282238443,0.3320754716981132,0.3371647509578544,0.5340909090909091,0.234375,0.7333333333333333,0.2727272727272727,0.03125,0.5,1.0,0.28125,0.5,0.7777777777777778,0.2756756756756757,0.7058823529411765,0.021621621621621623,0.25,0.32972972972972975,0.3442622950819672,0.33460076045627374,0.12910284463894967,0.18006430868167203,0.02054794520547945,0.07414104882459313,0.27486437613019893,26.21013986013986,1.0,1.0,0.006756756756756757,0.047619047619047616,,,,True,
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,80642.0,1344,-213,2779,2791,573.0,715.0,262,5570,50.0,84.0,30.0,66.0,126.0,375.0,3219,13.0,23.0,102.0,6.0,114.0,143.0,62.0,126.0,569.0,0.7727272727272727,0.8095238095238095,0.5238095238095238,0.5392156862745098,0.5668693009118541,12.183235867446394,0.08108108108108109,0.27450980392156865,0.5952380952380952,0.684931506849315,0.76,0.09803921568627451,0.8627450980392157,0.5597511437908497,0.5545194444444443,0.5463933823529412,4.853174603174605,0.20618927671824397,5.0,12.0,9.0,14.0,11.0,5.0,12.0,31.0,94.0,3.0,8.0,6.0,25.0,35.0,86.0,2.0,8.0,8.0,20.0,66.0,180.0,45.0,6.0,5.0,16.0,1.0,28.0,14.0,14.0,45.0,12.0,82.0,30.0,195.0,3.0,6.0,,86.0,35.0,15.0,3.0,81.0,23.0,104.0,17.0,6.0,56.0,18.0,7.0,231.0,10.0,19.0,,56.0,52.0,29.0,3.0,69.0,41.0,28.0,32.0,6.0,26.0,14.0,3.0,6.0,1.0,,46.0,5.0,5.0,,2.0,3.0,56.0,,3.0,8.0,57.0,8.0,2.0,26.0,1.0,4.0,20.0,2.0,2.0,15.0,,5.0,22.0,14.0,,,82.0,13.0,4.0,0.9848484848484849,0.36666666666666664,0.3125,0.3111111111111111,0.36666666666666664,0.46153846153846156,0.6086956521739131,0.46551724137931033,0.5147058823529411,0.4666666666666667,0.5466666666666666,0.5882352941176471,0.016666666666666666,0.11904761904761904,0.13095238095238096,0.13333333333333333,0.011627906976744186,0.6956521739130435,,0.07669616519174041,0.025232403718459494,0.10916179337231968,0.0199203187250996,0.0906801007556675,0.023107569721115537,0.031007751937984496,0.010135135135135136,0.04020100502512563,0.025210084033613446,0.006896551724137931,0.07744107744107744,0.07203389830508475,0.08275862068965517,0.10379746835443038,0.1271186440677966,0.019230769230769232,0.6363636363636364,0.36666666666666664,0.4230769230769231,0.8181818181818182,0.0392156862745098,0.4166666666666667,0.4166666666666667,0.8,0.30718954248366015,0.32978723404255317,0.33695652173913043,1.0,0.28104575163398693,0.4069767441860465,0.4117647058823529,0.9714285714285714,0.41379310344827586,0.4166666666666667,0.4,0.27586206896551724,0.375,1.0,0.27586206896551724,0.25,1.0,0.20588235294117646,0.6428571428571429,0.36764705882352944,0.24,0.29411764705882354,0.4,0.4069767441860465,0.08307692307692308,0.18055555555555555,0.0055248618784530384,0.07466666666666667,0.21866666666666668,24.368888888888893,,,,0.02127659574468085,1.0,,,True,
1629028,1610612756,Deandre Ayton,Deandre Ayton,1629028,PHX,130963.0,2183,-383,4514,4522,917.0,1206.0,441,9036,325.0,447.0,248.0,509.0,866.0,1159.0,5227,156.0,132.0,724.0,52.0,506.0,729.0,135.0,209.0,911.0,0.7111984282907662,0.851764705882353,0.5877598152424942,0.5850574712643678,0.6080797481636936,21.43567309604295,0.4126984126984127,0.5137931034482759,0.727069351230425,0.7756563245823389,0.72,0.2850574712643678,0.5183908045977011,0.5093360919540227,0.5606793893129772,0.5240864661654135,6.63221709006928,0.2031457687195392,87.0,125.0,51.0,75.0,123.0,61.0,171.0,,1.0,,,,,,3.0,,,,1.0,,4.0,141.0,106.0,,,20.0,232.0,86.0,,1.0,40.0,212.0,294.0,,,168.0,,3.0,,43.0,,65.0,60.0,125.0,44.0,16.0,39.0,14.0,12.0,310.0,52.0,171.0,,189.0,265.0,223.0,33.0,61.0,50.0,11.0,60.0,8.0,24.0,66.0,5.0,36.0,4.0,17.0,126.0,11.0,17.0,1.0,11.0,23.0,198.0,,15.0,2.0,189.0,24.0,,90.0,,17.0,65.0,2.0,2.0,31.0,,26.0,67.0,40.0,2.0,10.0,210.0,10.0,14.0,,,,,,0.6794871794871795,0.6515151515151515,0.6794871794871795,0.6466165413533834,0.6946107784431138,0.6751592356687898,0.004597701149425287,,0.049653579676674366,0.06263982102908278,0.05241935483870968,,0.47619047619047616,,0.23618538324420676,0.13390759592795615,0.22661870503597123,0.0638036809815951,0.23210633946830267,0.10659655831739961,0.1608695652173913,0.13991769547325103,0.08761329305135952,0.05536912751677853,0.0867579908675799,0.1951219512195122,0.2857142857142857,0.23660714285714285,0.23208722741433022,0.20833333333333334,0.10410094637223975,0.5970149253731343,0.4959677419354839,0.5234042553191489,0.6504065040650406,0.19655172413793104,0.3567251461988304,0.3609467455621302,0.7868852459016393,0.0011494252873563218,,,,0.0034482758620689655,,,,0.8012820512820513,0.696,0.09195402298850575,,,,,,,0.5639097744360902,0.68,,,0.007518796992481203,,,0.09615384615384616,0.09656652360515021,,0.2001725625539258,0.182916307161346,25.725,8.0,6.0,0.011695906432748537,,,1.0,,True,
1629059,1610612756,Elie Okobo,Elie Okobo,1629059,PHX,20746.0,346,-132,692,705,122.0,157.0,64,1397,12.0,22.0,15.0,21.0,50.0,84.0,778,2.0,3.0,10.0,1.0,32.0,35.0,17.0,42.0,122.0,0.23809523809523808,0.23809523809523808,0.42,0.4076086956521739,0.4375,15.483870967741936,0.06666666666666667,0.2391304347826087,0.5454545454545454,0.631578947368421,0.25,0.16304347826086957,0.6956521739130435,0.5246307692307693,0.5363749999999999,0.5278423076923077,7.704000000000002,0.17630057803468208,,1.0,1.0,1.0,4.0,5.0,13.0,2.0,6.0,,1.0,1.0,2.0,9.0,36.0,,3.0,4.0,9.0,11.0,42.0,9.0,,,4.0,,,3.0,5.0,11.0,2.0,23.0,32.0,30.0,3.0,,1.0,35.0,9.0,3.0,,33.0,15.0,48.0,13.0,2.0,20.0,4.0,9.0,111.0,,3.0,,13.0,18.0,3.0,1.0,14.0,10.0,4.0,15.0,5.0,13.0,9.0,,2.0,,1.0,24.0,,2.0,,2.0,2.0,7.0,,,,9.0,1.0,,4.0,,1.0,3.0,,,3.0,,,3.0,2.0,1.0,,23.0,2.0,1.0,0.9090909090909091,0.2619047619047619,,0.45454545454545453,0.2682926829268293,,1.0,,0.75,,0.7666666666666667,0.45652173913043476,,0.06,0.13636363636363635,,,0.625,,0.09944751381215469,0.013761467889908258,0.10236220472440945,,0.10064935064935066,0.008547008547008548,0.013513513513513514,0.023255813953488372,,,,0.05,0.20967741935483872,0.02564102564102564,0.07368421052631578,0.1875,0.017857142857142856,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.25,0.14130434782608695,0.38461538461538464,0.38461538461538464,0.2,0.06521739130434782,0.3333333333333333,0.3333333333333333,1.0,0.391304347826087,0.25,0.25,0.8888888888888888,0.16666666666666666,,,0.16666666666666666,,,0.5,,,0.07142857142857142,1.0,0.14285714285714285,0.5,0.6428571428571429,0.4444444444444444,0.2571428571428571,0.042105263157894736,0.07547169811320754,,,0.27380952380952384,26.350000000000005,,,,,,,,True,
1627733,1610612756,Dragan Bender,Dragan Bender,1627733,PHX,17808.0,297,-25,614,619,56.0,81.0,61,1233,14.0,17.0,1.0,14.0,20.0,58.0,695,2.0,1.0,18.0,6.0,49.0,54.0,24.0,33.0,56.0,0.6428571428571429,0.75,0.7,0.5288461538461539,0.5370370370370371,9.502923976608187,0.3333333333333333,0.3269230769230769,0.8235294117647058,0.875,0.6428571428571429,0.019230769230769232,0.9423076923076923,0.5775519230769229,0.5594125,0.5137,3.215,0.09120521172638436,2.0,2.0,,,,,2.0,3.0,9.0,,,,1.0,6.0,23.0,2.0,2.0,,,9.0,32.0,3.0,2.0,2.0,2.0,2.0,12.0,,,1.0,,,10.0,27.0,,4.0,,23.0,6.0,1.0,,12.0,12.0,24.0,9.0,3.0,8.0,2.0,2.0,60.0,1.0,4.0,,15.0,28.0,5.0,2.0,6.0,3.0,3.0,6.0,2.0,4.0,5.0,,2.0,,,11.0,,1.0,2.0,,1.0,9.0,,,,7.0,3.0,,5.0,,,5.0,,,4.0,,1.0,5.0,2.0,,,,,,1.0,0.28125,1.0,,0.28125,1.0,,1.25,,1.2,,0.6153846153846154,,0.05,0.058823529411764705,,,0.5454545454545454,,0.16568047337278108,0.024096385542168676,0.125,0.008620689655172414,0.14878892733564014,0.01773049645390071,0.03636363636363636,0.029411764705882353,,0.011904761904761904,,0.1411764705882353,0.14754098360655737,0.30434782608695654,0.15730337078651685,0.03225806451612903,0.07142857142857142,0.4,,,,0.038461538461538464,,,,0.17307692307692307,0.3333333333333333,0.3333333333333333,1.0,0.4423076923076923,0.2608695652173913,0.2608695652173913,1.0,0.5,1.0,,,,,0.5,1.0,1.0,,,0.5,,,,0.2608695652173913,0.09259259259259259,0.22727272727272727,,0.20689655172413793,,24.796875000000007,,,,,,,,True,
1628367,1610612756,Josh Jackson,Josh Jackson,1628367,PHX,52654.0,878,-133,1803,1815,295.0,491.0,185,3618,74.0,136.0,103.0,123.0,284.0,383.0,2051,35.0,33.0,130.0,7.0,104.0,142.0,37.0,93.0,294.0,0.5284552845528455,0.5603448275862069,0.43309859154929575,0.4532085561497326,0.4693627450980392,24.372230428360414,0.14,0.36363636363636365,0.5441176470588235,0.6115702479338843,0.5945945945945946,0.27540106951871657,0.6042780748663101,0.5115038770053477,0.5272870967741935,0.5156336363636363,6.826408450704224,0.16361619523017193,9.0,24.0,9.0,14.0,29.0,20.0,45.0,11.0,37.0,,1.0,4.0,9.0,20.0,53.0,2.0,7.0,6.0,13.0,31.0,90.0,44.0,12.0,2.0,8.0,6.0,36.0,13.0,10.0,22.0,8.0,64.0,116.0,78.0,15.0,14.0,,53.0,20.0,27.0,1.0,73.0,14.0,87.0,9.0,5.0,61.0,8.0,4.0,188.0,12.0,25.0,1.0,53.0,44.0,38.0,15.0,40.0,30.0,10.0,61.0,7.0,48.0,26.0,3.0,13.0,2.0,4.0,87.0,6.0,11.0,6.0,2.0,4.0,75.0,9.0,5.0,7.0,74.0,6.0,,39.0,,1.0,22.0,,,17.0,,4.0,22.0,12.0,,1.0,64.0,8.0,1.0,0.8387096774193549,0.34444444444444444,0.25,0.45454545454545453,0.34444444444444444,0.34285714285714286,0.3939393939393939,0.3488372093023256,0.509090909090909,0.391304347826087,0.5161290322580645,0.24064171122994651,0.011111111111111112,0.09507042253521127,0.11029411764705882,0.10679611650485436,,0.7011494252873564,0.02564102564102564,0.09843400447427293,0.04504504504504504,0.1531791907514451,0.04040404040404041,0.1223203026481715,0.04342723004694836,0.05025125628140704,0.06278026905829596,0.007518796992481203,0.037383177570093455,0.04819277108433735,0.08839779005524862,0.08092485549132948,0.15053763440860216,0.1634980988593156,0.12048192771084337,0.07853403141361257,0.5454545454545454,0.2815533980582524,0.31521739130434784,0.3793103448275862,0.12032085561497326,0.4444444444444444,0.45454545454545453,0.5,0.09893048128342247,0.2972972972972973,0.3055555555555556,1.0,0.14171122994652408,0.37735849056603776,0.37735849056603776,0.75,0.5581395348837209,0.375,0.1111111111111111,0.023255813953488372,,,0.16279069767441862,0.2857142857142857,0.5,0.2545454545454545,0.6428571428571429,0.16363636363636364,0.4444444444444444,0.23636363636363636,0.46153846153846156,0.37735849056603776,0.09582309582309582,0.12302839116719243,,0.09399477806788512,0.1671018276762402,24.69999999999999,1.0,,0.022222222222222223,0.02702702702702703,,,,True,
203933,1610612756,T.J. Warren,T.J. Warren,203933,PHX,54657.0,911,-169,1902,1888,411.0,522.0,186,3790,83.0,130.0,115.0,149.0,292.0,537.0,2226,23.0,63.0,166.0,6.0,91.0,109.0,40.0,84.0,408.0,0.5570469798657718,0.5804195804195804,0.5102739726027398,0.5560859188544153,0.5892070484581498,23.29867674858223,0.12244897959183673,0.31026252983293556,0.6384615384615384,0.7155172413793104,0.6506024096385542,0.2744630071599045,0.6133651551312649,0.5253258949880667,0.5038467741935484,0.5251758241758243,6.901712328767122,0.21608832807570977,8.0,13.0,19.0,33.0,49.0,17.0,47.0,18.0,38.0,1.0,4.0,4.0,9.0,38.0,89.0,5.0,9.0,8.0,19.0,56.0,127.0,71.0,8.0,6.0,13.0,6.0,40.0,31.0,12.0,28.0,18.0,116.0,132.0,159.0,9.0,12.0,,89.0,38.0,24.0,,20.0,26.0,46.0,16.0,10.0,15.0,1.0,4.0,118.0,3.0,15.0,,44.0,41.0,18.0,5.0,36.0,23.0,13.0,21.0,4.0,12.0,18.0,,9.0,,5.0,39.0,2.0,9.0,6.0,4.0,2.0,62.0,,2.0,1.0,87.0,10.0,3.0,38.0,4.0,4.0,14.0,1.0,1.0,8.0,,6.0,15.0,8.0,,1.0,114.0,8.0,2.0,0.9464285714285714,0.4409448818897638,0.46153846153846156,0.42857142857142855,0.4409448818897638,0.34782608695652173,0.49206349206349204,0.4722222222222222,0.5384615384615384,0.5128205128205128,0.58,0.3031026252983294,,0.0821917808219178,0.1076923076923077,0.06956521739130435,,0.5384615384615384,,0.08668076109936575,0.027124773960216998,0.14193548387096774,0.00909090909090909,0.10855683269476372,0.020385050962627407,0.042328042328042326,0.0330188679245283,,0.008097165991902834,0.012048192771084338,0.07352941176470588,0.12025316455696203,0.06306306306306306,0.13807531380753138,0.15492957746478872,0.026737967914438502,0.5333333333333333,0.4260869565217391,0.45794392523364486,0.4897959183673469,0.11217183770883055,0.3617021276595745,0.37777777777777777,0.29411764705882354,0.09069212410501193,0.47368421052631576,0.47368421052631576,0.9444444444444444,0.21241050119331742,0.42696629213483145,0.42696629213483145,0.9473684210526315,0.3611111111111111,0.6153846153846154,0.25,0.1111111111111111,0.25,1.0,0.25,0.5555555555555556,1.0,0.3626373626373626,0.5757575757575758,0.0989010989010989,0.4444444444444444,0.2087912087912088,0.42105263157894735,0.42696629213483145,0.09333333333333334,0.11875,0.03076923076923077,0.074487895716946,0.21601489757914338,25.073228346456695,,,0.0425531914893617,,,,1.0,True,
201583,1610612756,Ryan Anderson,Ryan Anderson,201583,PHX,11682.0,195,-18,386,388,60.0,72.0,29,774,6.0,9.0,2.0,10.0,20.0,45.0,427,3.0,2.0,8.0,,20.0,26.0,9.0,19.0,60.0,0.4,0.5,0.5,0.4166666666666667,0.46808510638297873,13.238770685579194,,0.21428571428571427,0.6666666666666666,0.8571428571428571,0.5,0.047619047619047616,0.7380952380952381,0.5246452380952382,0.610625,0.57053125,10.02,0.15544041450777202,2.0,3.0,2.0,2.0,,4.0,9.0,,3.0,,,,,5.0,19.0,1.0,3.0,1.0,6.0,5.0,22.0,10.0,2.0,1.0,3.0,1.0,8.0,2.0,1.0,6.0,3.0,10.0,12.0,15.0,,4.0,,19.0,5.0,4.0,1.0,9.0,5.0,14.0,3.0,2.0,7.0,1.0,1.0,33.0,2.0,4.0,,9.0,11.0,6.0,,2.0,,2.0,4.0,,4.0,5.0,,,,2.0,9.0,,3.0,,2.0,2.0,16.0,2.0,2.0,1.0,12.0,1.0,1.0,6.0,,,,,,,,,,,,,10.0,1.0,,1.0,0.22727272727272727,0.3333333333333333,0.16666666666666666,0.22727272727272727,0.6666666666666666,1.0,0.5833333333333334,0.4375,0.6666666666666666,0.5555555555555556,0.5238095238095238,0.045454545454545456,0.2,0.2222222222222222,,0.05263157894736842,0.4444444444444444,,0.1111111111111111,0.04,0.10227272727272728,0.027777777777777776,0.10695187165775401,0.03488372093023256,0.02,0.07142857142857142,0.045454545454545456,0.03571428571428571,,0.08888888888888889,0.08571428571428572,0.21052631578947367,0.10666666666666667,0.07692307692307693,,,,,,0.21428571428571427,0.4444444444444444,0.5714285714285714,0.25,0.07142857142857142,,,,0.4523809523809524,0.2631578947368421,0.2777777777777778,1.0,0.5,0.6666666666666666,,,,,0.5,0.3333333333333333,1.0,0.25,1.0,,,0.75,0.16666666666666666,0.2631578947368421,0.1276595744680851,0.24,,0.17777777777777778,0.2222222222222222,25.69545454545454,,,0.2222222222222222,,,,,True,
