EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFtPoints,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Travels,Charge Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsPutbacks,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,OffensiveGoaltends,OffAtRimReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,Charge Fouls,Offensive Fouls,DefensiveGoaltends,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,on,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Arc3PctBlocked
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,1480.0,25,19,55,55,23,25,3.0,110,4.0,5.0,2.0,2.0,3.0,1.0,4.0,9.0,2.0,10,49,2.0,3.0,4.0,8.0,3.0,3.0,3.0,6.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,23,1.0,1.0,1.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.6666666666666666,15.789473684210527,0.3,0.125,0.3333333333333333,0.25,1.0,0.5555555555555556,0.8,0.8,1.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,1.0,0.5555555555555556,0.5081222222222221,0.5752,0.2222222222222222,0.2222222222222222,0.4,5.077777777777778,0.41818181818181815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,1491.0,25,21,57,58,21,38,7.0,115,,,,,2.0,2.0,1.0,4.0,3.0,14,52,,1.0,9.0,,,1.0,,3.0,,3.0,5.0,1.0,1.0,2.0,,3.0,3.0,,,,,,,,9.0,21,,,,0.25,,0.6111111111111112,0.75,0.65,0.8,16.666666666666664,,0.13043478260869565,,,,,,,,0.2222222222222222,0.2222222222222222,,,0.5555555555555556,0.5098277777777778,0.54895,,,0.6428571428571429,14.65,0.3684210526315789,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,8.0,2.0,3.0,3.0,2.0,6.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6,0.5,1.0,1.0,0.5555555555555556,0.2,0.18181818181818182,0.07142857142857142,0.14285714285714285,0.25,0.2222222222222222,0.25,0.2,0.5,0.5,0.1111111111111111,0.4444444444444444,0.75,0.75,0.6666666666666666,0.5,1.0,1.0,0.25,0.5,1.0,0.75,0.38895,0.5714285714285714,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627812,1610612758,Yogi Ferrell,Yogi Ferrell,1627812,SAC,5596.0,93,-9,204,208,113,104,17.0,412,6.0,12.0,2.0,4.0,5.0,8.0,12.0,25.0,7.0,37,223,6.0,10.0,24.0,4.0,10.0,14.0,3.0,32.0,3.0,10.0,11.0,1.0,,4.0,,10.0,7.0,1.0,2.0,,,,,,24.0,113,,0.16666666666666666,0.16666666666666666,0.48,0.6,0.42857142857142855,0.6,0.47297297297297297,0.6764705882352942,17.857142857142854,0.06976744186046512,0.09574468085106383,0.030303030303030304,0.2,,0.34285714285714286,0.5,0.75,,0.14285714285714285,0.22857142857142856,0.26666666666666666,0.5,0.6285714285714286,0.49131285714285716,0.48682666666666663,0.05555555555555555,0.07692307692307693,0.6486486486486487,8.376,0.553921568627451,1.0,1.0,1.0,2.0,9.0,,1.0,2.0,4.0,2.0,10.0,2.0,3.0,,1.0,5.0,2.0,5.0,6.0,20.0,3.0,3.0,9.0,2.0,4.0,1.0,,6.0,1.0,1.0,,1.0,3.0,1.0,2.0,2.0,1.0,0.5,0.2,,0.4,0.2,0.6666666666666666,0.5,0.625,0.2857142857142857,0.11764705882352941,,0.011111111111111112,,,0.05263157894736842,0.06666666666666667,0.0625,0.2,0.25,0.02857142857142857,0.2571428571428571,0.2222222222222222,0.2222222222222222,0.5,0.25,,,0.06666666666666667,0.26666666666666666,0.5,0.2222222222222222,0.5111125000000001,0.13513513513513514,25.34,1.0,2.0,5.0,1.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.6666666666666666,0.25,0.018867924528301886,0.09090909090909091,0.23529411764705882,0.625,0.625,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628963,1610612758,Marvin Bagley III,Marvin Bagley III,1628963,SAC,1815.0,30,-8,69,74,45,45,8.0,143,4.0,5.0,3.0,3.0,3.0,,5.0,8.0,3.0,13,79,3.0,4.0,7.0,2.0,,2.0,,6.0,4.0,6.0,10.0,3.0,2.0,2.0,,2.0,4.0,,2.0,2.0,2.0,,2.0,,7.0,45,,0.2,0.3333333333333333,0.625,0.75,0.5555555555555556,0.6,0.5909090909090909,0.5833333333333334,19.48051948051948,0.2857142857142857,0.2222222222222222,0.3076923076923077,,,0.5555555555555556,0.8,0.8,,0.3333333333333333,,0.6,1.0,0.6666666666666666,0.5277944444444445,0.5767100000000001,0.18181818181818182,0.2,0.5384615384615384,4.3625,0.6521739130434783,1.0,,,,1.0,,,,1.0,,1.0,2.0,3.0,,,4.0,,1.0,1.0,8.0,,,1.0,,2.0,1.0,2.0,2.0,4.0,,,1.0,4.0,2.0,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.15384615384615385,0.13333333333333333,0.12903225806451613,0.09090909090909091,0.25,,1.0,,0.3333333333333333,0.5,,0.1111111111111111,,,,,,,,0.2,,,0.66585,0.3076923076923077,26.3,2.0,2.0,,,1.0,1.0,,,2.0,,1.0,3.0,2.0,,,0.125,,0.3333333333333333,0.75,,0.125,,0.5,,,,0.6666666666666666,1.0,4.0,1.0,1.0,2.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,9457.0,158,-17,349,356,175,181,33.0,705,4.0,8.0,1.0,3.0,5.0,10.0,8.0,23.0,8.0,75,398,3.0,11.0,37.0,14.0,1.0,4.0,,11.0,6.0,14.0,17.0,6.0,2.0,22.0,,7.0,12.0,,4.0,3.0,2.0,1.0,3.0,1.0,37.0,175,3.0,0.875,0.875,0.34782608695652173,0.2727272727272727,0.5234375,0.4852941176470588,0.5434782608695652,0.5,19.17098445595855,0.09090909090909091,0.09655172413793103,0.08,0.125,0.3333333333333333,0.125,0.5,0.5,1.0,0.078125,0.15625,0.08823529411764706,0.3333333333333333,0.765625,0.5284714285714285,0.5175621212121212,0.07246376811594203,0.14814814814814814,0.49333333333333335,10.660869565217393,0.501432664756447,,13.0,6.0,13.0,28.0,,1.0,8.0,17.0,17.0,41.0,,2.0,1.0,3.0,3.0,9.0,23.0,4.0,2.0,48.0,3.0,27.0,13.0,3.0,1.0,3.0,8.0,3.0,,,3.0,5.0,10.0,1.0,1.0,,0.9411764705882353,0.4146341463414634,0.3333333333333333,0.391304347826087,0.425,,0.3,0.3,0.640625,0.10126582278481013,0.046875,0.01948051948051948,0.06382978723404255,,0.06060606060606061,0.3,,,,0.203125,0.4375,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.2,,,0.17647058823529413,0.5,0.47058823529411764,0.48148148148148145,0.7149,0.04,25.434146341463418,,1.0,4.0,,2.0,2.0,1.0,,,,4.0,2.0,2.0,1.0,1.0,0.08695652173913043,,0.4,0.4,,,,,0.4,0.4,0.75,0.2,,,,1.0,1.0,1.0,,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.024390243902439025,0.07692307692307693,0.3076923076923077,0.3333333333333333,1.0,0.4,0.5,1.0,0.16666666666666666,0.023809523809523808,,,,,,,,,,,True,,,,,,,,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,1747.0,29,16,62,63,27,19,6.0,125,6.0,8.0,2.0,3.0,2.0,2.0,7.0,12.0,3.0,20,60,3.0,5.0,11.0,,5.0,6.0,5.0,13.0,,2.0,3.0,4.0,2.0,2.0,,5.0,4.0,2.0,2.0,,,,,,11.0,27,,,,0.5833333333333334,0.6,0.5666666666666667,0.75,0.625,0.7857142857142857,27.941176470588232,,0.07692307692307693,,,,0.5333333333333333,0.75,0.8571428571428571,,0.13333333333333333,0.13333333333333333,0.5,0.6666666666666666,0.7333333333333333,0.5490666666666666,0.5676416666666667,0.13333333333333333,0.16666666666666666,0.55,6.091666666666666,0.43548387096774194,1.0,,,1.0,3.0,,,1.0,1.0,1.0,3.0,,,,,,1.0,1.0,2.0,14.0,,3.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,3.0,,1.0,,1.0,,0.3333333333333333,,1.0,0.3333333333333333,,,,0.2,0.13333333333333333,,0.037037037037037035,,,0.2857142857142857,,,0.5,0.5,,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,1.0,0.3333333333333333,,,25.133333333333336,,,,,1.0,1.0,,,1.0,,2.0,2.0,2.0,,,0.08333333333333333,0.125,,0.6666666666666666,,0.05263157894736842,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.09090909090909091,,,,,,,,,True,,,,,,,,,,
1628382,1610612758,Justin Jackson,Justin Jackson,1628382,SAC,5087.0,85,-26,184,186,45,60,21.0,370,3.0,3.0,1.0,1.0,5.0,1.0,5.0,9.0,7.0,26,218,1.0,1.0,4.0,10.0,2.0,3.0,1.0,7.0,4.0,11.0,13.0,1.0,1.0,4.0,,10.0,8.0,,3.0,,,,,,4.0,45,,1.0,1.0,0.5555555555555556,1.0,0.6333333333333333,0.5,0.6842105263157895,0.6666666666666666,10.576923076923077,0.10256410256410256,0.13580246913580246,0.10344827586206896,0.1,,0.2,1.0,1.0,1.0,0.3333333333333333,0.06666666666666667,0.5,1.0,0.6,0.5181733333333334,0.6004499999999999,0.16666666666666666,0.25,0.15384615384615385,7.844444444444444,0.24456521739130435,1.0,2.0,,2.0,4.0,,,,1.0,3.0,6.0,1.0,1.0,,1.0,6.0,,1.0,2.0,,9.0,,4.0,2.0,1.0,1.0,,7.0,2.0,,,,3.0,1.0,,,1.0,1.0,0.5,,,0.5,1.0,0.5,0.75,0.4,0.16666666666666666,,0.023529411764705882,,,0.125,0.2,,0.2,0.2,0.13333333333333333,0.26666666666666666,0.5,0.5,1.0,,,,,0.5,,0.5,0.629725,0.23076923076923078,24.166666666666668,1.0,1.0,1.0,4.0,,,,1.0,2.0,,,3.0,,,1.0,,,,1.0,,0.037037037037037035,,0.1875,1.0,1.0,1.0,0.5,1.0,,3.0,1.0,1.0,,0.13333333333333333,1.0,1.0,,1.0,,,,,,,,0.5,0.5,1.0,0.5,,,,,1.0,,2.0,1.0,,,,,,,True,,,,,,,,,,
202357,1610612758,Nemanja Bjelica,Nemanja Bjelica,202357,SAC,1333.0,22,12,47,49,8,1,4.0,96,1.0,2.0,,,1.0,,1.0,3.0,2.0,7,47,,,,2.0,1.0,3.0,1.0,8.0,2.0,7.0,7.0,1.0,,2.0,,3.0,2.0,,1.0,,,,,,,8,,1.0,1.0,0.3333333333333333,,0.4166666666666667,,0.5,,17.307692307692307,0.2222222222222222,0.3181818181818182,,0.6666666666666666,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,0.8333333333333334,0.541775,,0.14285714285714285,0.25,,3.4,0.1702127659574468,,1.0,,1.0,2.0,,,,,1.0,3.0,,,,1.0,,,,,,3.0,,2.0,1.0,2.0,,,5.0,,,,2.0,2.0,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.5,0.38461538461538464,,,,,0.3333333333333333,0.2857142857142857,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,,,,0.5,0.60675,,24.566666666666666,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,True,,,,,,,,,,
202697,1610612758,Iman Shumpert,Iman Shumpert,202697,SAC,445.0,7,2,20,20,10,20,3.0,40,,,,,,,,,,9,22,,,9.0,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,9.0,10,,,,,,1.5,1.5,1.5,1.5,13.636363636363637,1.0,0.3333333333333333,1.0,,,,,,,,,,,1.0,0.50195,0.50195,,,1.0,,0.5,,1.0,1.0,2.0,2.0,,,2.0,2.0,3.0,3.0,,,,,,3.0,3.0,,,6.0,3.0,2.0,2.0,,,,,,,,,,,,,,0.6666666666666666,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,25.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,2846.0,47,-8,99,99,16,27,13.0,198,4.0,5.0,1.0,1.0,5.0,5.0,7.0,15.0,2.0,34,119,1.0,3.0,5.0,6.0,2.0,8.0,2.0,22.0,4.0,8.0,8.0,1.0,,1.0,,6.0,2.0,,1.0,1.0,1.0,,1.0,1.0,5.0,16,,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.3333333333333333,0.5517241379310345,0.5,0.5666666666666667,0.5,32.4561403508772,0.17391304347826086,0.1702127659574468,0.125,0.2857142857142857,1.0,0.1724137931034483,0.8,0.8,0.75,0.1724137931034483,0.1724137931034483,0.2,1.0,0.6551724137931034,0.4848862068965517,0.44089999999999996,0.03333333333333333,0.0625,0.14705882352941177,10.206666666666667,0.16161616161616163,3.0,2.0,,4.0,12.0,,,1.0,2.0,6.0,14.0,,,1.0,1.0,3.0,1.0,2.0,,8.0,15.0,3.0,12.0,4.0,6.0,1.0,,4.0,,,1.0,6.0,7.0,,1.0,,,0.8333333333333334,0.42857142857142855,1.0,0.5,0.42857142857142855,,1.5,1.5,0.4827586206896552,0.16666666666666666,,,,,0.25,,,0.6,0.6,0.06896551724137931,0.41379310344827586,0.3333333333333333,0.3333333333333333,0.75,,,,,0.4,0.5,0.3333333333333333,,0.08823529411764706,25.114285714285717,,,,,,5.0,,,,,1.0,1.0,,2.0,,,,,0.14285714285714285,,,,0.1111111111111111,,,,,,,1.0,,2.0,,,,2.0,1.0,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,True,,,,,,,,,,
