EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Steals,BadPassSteals,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShootingFouls,Fouls,on,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGA,SecondChanceFtPoints,SelfOReb,Charge Fouls Drawn,SelfORebPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PtsPutbacks,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,108.0,2.0,3,4,3.0,4,2.0,1.0,7,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,0.3518,0.3518,0.3518,1.0,1.0,12.9,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628417,1610612739,Jaron Blossomgame,Jaron Blossomgame,1628417,CLE,108.0,2.0,3,4,3.0,4,2.0,1.0,7,,1.0,,1.0,,1.0,,,,,1.0,,,,,,4,,,,,,,,,,20.0,1.0,,,0.3109,,0.3109,,,11.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628424,1610612739,Kobi Simmons,Kobi Simmons,1628424,CLE,108.0,2.0,3,4,3.0,4,2.0,1.0,7,,,,,,1.0,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,108.0,2.0,3,4,3.0,4,2.0,1.0,7,,,,2.0,2.0,1.0,,,,,2.0,2.0,,,,2.0,4,,,,,,,0.3333333333333333,,0.3333333333333333,60.0,,,,0.5603,,0.5603,,1.0,7.5,1.0,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629061,1610612739,Deng Adel,Deng Adel,1629061,CLE,102.0,2.0,1,3,3.0,3,2.0,1.0,6,,,,,,1.0,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612739,Alec Burks,Alec Burks,202692,CLE,6.0,,2,1,,1,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,20460.0,341.0,-146,686,663.0,172,178.0,72.0,1349,2.0,13.0,11.0,38.0,129.0,842.0,,2.0,15.0,3.0,9.0,30.0,6.0,6.0,4.0,30.0,172,0.2894736842105263,,0.3333333333333333,0.5042735042735043,0.625,0.48214285714285715,0.524390243902439,0.625,0.5,17.82437745740498,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.4874589743589744,0.47205,0.4521375,0.11627906976744186,0.23255813953488372,12.547368421052632,0.25072886297376096,24.0,48.0,52.0,0.1791044776119403,0.15492957746478872,0.16831683168316833,7.0,1.0,18.0,11.0,3.0,16.0,14.0,2.0,2.0,0.05982905982905983,0.15384615384615385,0.03571428571428571,0.7350427350427351,27.0,44.0,False,4.0,1.0,5.0,3.0,7.0,1.0,2.0,29.0,72.0,4.0,8.0,7.0,19.0,32.0,79.0,5.0,10.0,7.0,19.0,16.0,93.0,3.0,72.0,29.0,3.0,11.0,9.0,20.0,8.0,1.0,7.0,4.0,49.0,2.0,2.0,20.0,4.0,4.0,2.0,7.0,2.0,5.0,6.0,2.0,1.0,1.0,13.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,0.7272727272727273,0.7272727272727273,0.96875,0.4050632911392405,0.5,0.3684210526315789,0.4050632911392405,0.6752136752136753,0.07894736842105263,0.2857142857142857,0.07692307692307693,0.5384615384615384,0.25,0.13333333333333333,0.009478672985781991,0.012345679012345678,0.010723860589812333,0.015873015873015872,0.011363636363636364,0.015384615384615385,0.18518518518518517,0.1509433962264151,0.046511627906976744,0.21212121212121213,0.2,0.5714285714285714,0.8,1.0,0.2777777777777778,0.2777777777777778,0.8,0.05982905982905983,0.42857142857142855,0.42857142857142855,1.0,0.6153846153846154,0.4027777777777778,0.4027777777777778,0.9655172413793104,0.16666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,1.0,0.6785714285714286,0.3684210526315789,0.4027777777777778,0.04132231404958678,0.0975609756097561,0.0125,26.055696202531642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626150,1610612739,Andrew Harrison,Andrew Harrison,1626150,CLE,8624.0,144.0,-12,279,284.0,87,86.0,30.0,563,2.0,6.0,9.0,25.0,43.0,307.0,,,2.0,3.0,8.0,16.0,14.0,4.0,2.0,16.0,87,0.36,,0.375,0.34615384615384615,,0.34615384615384615,0.4673913043478261,1.0,0.5,17.72151898734177,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.4911371794871795,,0.4845538461538462,0.046511627906976744,0.37209302325581395,7.98,0.3118279569892473,7.0,11.0,15.0,0.1044776119402985,0.07801418439716312,0.11538461538461539,12.0,2.0,7.0,16.0,7.0,14.0,16.0,1.0,1.0,0.3076923076923077,0.1794871794871795,0.15384615384615385,0.6666666666666666,13.0,26.0,False,7.0,1.0,,1.0,3.0,,,2.0,11.0,,,1.0,4.0,3.0,14.0,,,1.0,5.0,4.0,3.0,6.0,11.0,2.0,2.0,10.0,7.0,17.0,6.0,1.0,6.0,4.0,41.0,2.0,2.0,4.0,,4.0,2.0,2.0,3.0,2.0,8.0,,,4.0,10.0,,2.0,1.0,,,,2.0,8.0,,2.0,2.0,,2.0,1.0,,,1.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.21428571428571427,,0.2,0.21428571428571427,0.358974358974359,0.08,0.16666666666666666,,0.2,,0.05405405405405406,0.025974025974025976,0.034482758620689655,0.02962962962962963,,0.09523809523809523,0.041666666666666664,,0.1111111111111111,,0.06666666666666667,0.5,0.5833333333333334,0.7,0.2857142857142857,,,,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.28205128205128205,0.18181818181818182,0.18181818181818182,,,,,,,,0.5,0.3076923076923077,0.25,0.18181818181818182,0.17777777777777778,0.25806451612903225,,25.49285714285714,1.0,2.0,1.0,3.0,0.04,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,146636.0,2444.0,-641,4898,4910.0,1138,1233.0,544.0,9808,41.0,120.0,230.0,470.0,991.0,5931.0,14.0,36.0,89.0,38.0,91.0,231.0,230.0,60.0,46.0,229.0,1122,0.48936170212765956,0.3888888888888889,0.4175824175824176,0.5035545023696683,0.5588235294117647,0.49157303370786515,0.5385869565217392,0.5855263157894737,0.5397196261682243,18.666425731839535,0.14218009478672985,0.3416666666666667,0.38317757009345793,0.5301969678953627,0.5243260416666667,0.5377387005649717,0.08980827447023208,0.2330978809283552,6.330425531914896,0.23233973050224582,153.0,312.0,357.0,0.16054564533053514,0.1296551724137931,0.1636615811373093,264.0,56.0,86.0,141.0,56.0,170.0,181.0,24.0,19.0,0.3127962085308057,0.1018957345971564,0.3146067415730337,0.7559241706161137,87.0,195.0,False,154.0,31.0,35.0,30.0,90.0,1.0,6.0,100.0,284.0,15.0,26.0,23.0,61.0,130.0,374.0,16.0,32.0,33.0,87.0,230.0,327.0,63.0,283.0,100.0,48.0,114.0,81.0,195.0,56.0,25.0,69.0,34.0,471.0,17.0,27.0,129.0,30.0,45.0,14.0,69.0,16.0,47.0,45.0,22.0,5.0,12.0,114.0,6.0,22.0,8.0,3.0,9.0,11.0,24.0,71.0,5.0,9.0,4.0,5.0,11.0,6.0,,,21.0,0.5,0.515695067264574,0.8384615384615385,0.34759358288770054,0.5,0.3793103448275862,0.3485254691689008,0.4431279620853081,0.10212765957446808,0.125,0.10833333333333334,0.6052631578947368,0.2631578947368421,0.10556464811783961,0.01830508474576271,0.018458197611292075,0.018363939899833055,0.02181818181818182,0.016042780748663103,0.019444444444444445,0.07922912205567452,0.11233480176211454,0.1362126245847176,0.15086206896551724,0.5454545454545454,0.5833333333333334,0.6666666666666666,0.538961038961039,0.4069767441860465,0.4166666666666667,0.2857142857142857,0.1066350710900474,0.3333333333333333,0.3333333333333333,0.9333333333333333,0.33649289099526064,0.352112676056338,0.35335689045936397,0.81,0.08823529411764706,0.16666666666666666,1.0,0.38235294117647056,0.5769230769230769,0.8666666666666667,0.5535714285714286,0.34269662921348315,0.3770491803278688,0.35335689045936397,0.08482142857142858,0.13733075435203096,0.013192612137203167,25.50748663101605,26.0,13.0,9.0,6.0,0.02102803738317757,0.14606741573033707,12.0,25.0,10.0,14.0,1.0,1.0,11.0,1.0,6.0,3.0,2.0,1.0,1.0,0.00267379679144385,0.023255813953488372,0.0035211267605633804,0.009345794392523364,0.016483516483516484,0.014925373134328358,0.5365853658536586,0.36764705882352944,0.48,0.3333333333333333,0.38461538461538464,,,,,,,
1628021,1610612739,David Nwaba,David Nwaba,1628021,CLE,59052.0,984.0,-77,1954,1967.0,469,576.0,252.0,3921,30.0,68.0,102.0,187.0,334.0,2260.0,17.0,27.0,47.0,18.0,37.0,65.0,104.0,36.0,20.0,65.0,465,0.5454545454545454,0.6296296296296297,0.4864864864864865,0.5267175572519084,0.6935483870967742,0.5106382978723404,0.5548172757475083,0.7121212121212122,0.5508474576271186,14.647137150466044,0.2595419847328244,0.4411764705882353,0.47619047619047616,0.5437852490421455,0.5750394736842107,0.561983695652174,0.1407185628742515,0.19461077844311378,4.058288770053474,0.24002047082906858,55.0,122.0,163.0,0.1371571072319202,0.13058419243986255,0.1305732484076433,116.0,28.0,3.0,58.0,17.0,69.0,85.0,2.0,2.0,0.44274809160305345,0.011450381679389313,0.5957446808510638,0.7290076335877863,43.0,106.0,False,72.0,15.0,,14.0,40.0,3.0,4.0,10.0,35.0,,,2.0,7.0,24.0,75.0,3.0,4.0,4.0,10.0,100.0,72.0,,34.0,10.0,26.0,30.0,24.0,54.0,20.0,4.0,22.0,7.0,132.0,17.0,24.0,59.0,8.0,41.0,16.0,17.0,5.0,11.0,12.0,6.0,,3.0,29.0,5.0,6.0,2.0,2.0,4.0,6.0,8.0,45.0,,17.0,8.0,7.0,17.0,9.0,,,13.0,0.49019607843137253,0.5376344086021505,1.0,0.32,0.75,0.4,0.32432432432432434,0.2862595419847328,0.13903743315508021,0.1724137931034483,0.07352941176470588,0.5862068965517241,0.13333333333333333,0.125,0.040336134453781515,0.04657534246575343,0.042708333333333334,0.03968253968253968,0.04424778761061947,0.050359712230215826,0.1301775147928994,0.08379888268156424,0.1774193548387097,0.16091954022988506,0.5294117647058824,0.6206896551724138,0.75,0.5138888888888888,,,,0.15267175572519084,0.35,0.3684210526315789,1.0,0.13358778625954199,0.2857142857142857,0.2857142857142857,1.0,0.12903225806451613,0.75,1.0,,,,0.5357142857142857,0.14893617021276595,0.2857142857142857,0.29411764705882354,0.1505016722408027,0.20089285714285715,,25.05066666666667,3.0,4.0,6.0,1.0,0.05660377358490566,0.06382978723404255,15.0,23.0,2.0,18.0,1.0,2.0,1.0,,,2.0,,,,0.02666666666666667,0.3333333333333333,,,0.03418803418803419,0.034482758620689655,0.43333333333333335,0.7419354838709677,0.6521739130434783,0.2,0.6666666666666666,2.0,0.05,,,,,
