EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGM,SecondChanceFG3M,Offensive Fouls,DefensiveGoaltends,SecondChanceFg3Pct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,LongMidRangeFGM,PtsUnassisted3s,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,Blocked3s,BlockedArc3,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,LongMidRangePctBlocked
1626147,1610612737,Justin Anderson,Justin Anderson,1626147,ATL,1773.0,30,7,60,61,32,35,7,121,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,62,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,32,1.0,0.6666666666666666,0.6666666666666666,0.6,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.2,0.5,9.859154929577466,0.09523809523809523,0.10526315789473684,0.2857142857142857,0.14285714285714285,0.06666666666666667,0.1,0.3333333333333333,0.4,0.2,0.5,1.0,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5714285714285714,0.46705,0.3871,0.36628333333333335,0.3333333333333333,6.16,23.85,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,11081.0,185,-77,386,401,168,184,42,787,17.0,30.0,5.0,5.0,4.0,11.0,3.0,5.0,2.0,13.0,21.0,44.0,18.0,70.0,478,5.0,7.0,13.0,20.0,11.0,20.0,22.0,13.0,5.0,7.0,16.0,1.0,,41.0,4.0,10.0,12.0,25.0,5.0,30.0,10.0,5.0,5.0,6.0,14.0,14.0,,8.0,7.0,8.0,3.0,168,1.0,0.47619047619047616,0.5263157894736842,0.4772727272727273,0.7142857142857143,0.4838709677419355,0.5555555555555556,0.49295774647887325,0.65,0.2903225806451613,0.11363636363636363,0.09090909090909091,19.77011494252874,0.10256410256410256,0.0392156862745098,0.20408163265306123,0.13253012048192772,0.028089887640449437,0.016129032258064516,0.10344827586206896,0.10810810810810811,0.17647058823529413,0.26666666666666666,0.375,0.4838709677419355,0.5666666666666667,0.6538461538461539,0.5294117647058824,0.1774193548387097,0.36363636363636365,0.4,0.04838709677419355,0.08064516129032258,0.20967741935483872,0.5555555555555556,1.0,0.6,0.06451612903225806,0.7741935483870968,0.5231935483870968,0.49909375,0.521425806451613,0.18571428571428572,4.715909090909091,25.605555555555558,0.43523316062176165,6.0,11.0,1.0,1.0,1.0,5.0,1.0,5.0,9.0,6.0,10.0,2.0,3.0,8.0,6.0,2.0,36.0,18.0,4.0,5.0,9.0,5.0,4.0,6.0,1.0,3.0,1.0,7.0,3.0,4.0,9.0,4.0,3.0,1.0,16.0,2.0,7.0,1.0,1.0,1.0,20.0,2.0,8.0,3.0,1.0,36.0,2.0,1.0,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.4,0.5483870967741935,0.5142857142857142,0.13333333333333333,0.4375,0.1875,0.013157894736842105,0.037037037037037035,0.09803921568627451,0.10344827586206896,0.038461538461538464,0.25,0.2,0.2,1.0,0.38461538461538464,0.38461538461538464,1.0,0.1111111111111111,0.1111111111111111,0.3548387096774194,0.5454545454545454,0.5,0.2903225806451613,0.5555555555555556,0.38461538461538464,0.11764705882352941,0.16,0.5142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1627816,1610612737,Alex Poythress,Alex Poythress,1627816,ATL,18295.0,305,-75,651,664,278,261,69,1315,30.0,53.0,10.0,19.0,1.0,3.0,2.0,18.0,6.0,5.0,31.0,58.0,23.0,107.0,756,10.0,21.0,24.0,26.0,9.0,44.0,18.0,5.0,7.0,6.0,17.0,3.0,1.0,45.0,19.0,15.0,23.0,47.0,29.0,76.0,4.0,3.0,1.0,23.0,47.0,28.0,,10.0,9.0,10.0,3.0,278,7.0,0.7096774193548387,0.9166666666666666,0.5344827586206896,0.47619047619047616,0.5493827160493827,0.4791666666666667,0.5691489361702128,0.48,0.2839506172839506,0.1206896551724138,0.3333333333333333,14.53804347826087,0.12234042553191489,0.10497237569060773,0.15463917525773196,0.13333333333333333,0.0935483870967742,0.12745098039215685,0.09615384615384616,0.1111111111111111,0.1527777777777778,0.16,0.3,0.654320987654321,0.5660377358490566,0.6382978723404256,0.7,0.037037037037037035,0.3333333333333333,0.5,0.024691358024691357,0.2222222222222222,0.06172839506172839,0.7916666666666666,0.5263157894736842,0.2,0.17142857142857143,0.9382716049382716,0.5891388888888888,0.5731263157894736,0.5998328571428571,0.22429906542056074,2.251724137931035,23.769565217391307,0.4270353302611367,17.0,25.0,8.0,3.0,3.0,1.0,,,3.0,9.0,18.0,3.0,1.0,17.0,3.0,11.0,54.0,27.0,14.0,1.0,11.0,9.0,2.0,2.0,10.0,9.0,5.0,1.0,3.0,,12.0,3.0,1.0,2.0,13.0,,7.0,,2.0,4.0,29.0,3.0,15.0,1.0,1.0,54.0,1.0,1.0,0.391304347826087,0.3333333333333333,0.391304347826087,0.6538461538461539,0.6142857142857143,0.6585365853658537,0.11320754716981132,0.07692307692307693,0.391304347826087,0.07751937984496124,0.044444444444444446,0.11392405063291139,0.15217391304347827,0.14705882352941177,1.0,0.4444444444444444,0.4444444444444444,1.0,0.2,0.2,1.0,0.125,,0.7142857142857143,0.68,0.5,0.08571428571428572,,0.2,0.16129032258064516,0.21428571428571427,0.5046728971962616,1.0,1.0,4.0,1.0,0.3333333333333333,0.037037037037037035,0.09523809523809523,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,886.0,15,-16,32,33,7,6,5,65,5.0,6.0,1.0,1.0,,,,1.0,1.0,1.0,5.0,6.0,2.0,13.0,50,1.0,1.0,3.0,3.0,2.0,8.0,2.0,,1.0,2.0,4.0,2.0,,10.0,4.0,,3.0,4.0,4.0,8.0,,,,1.0,2.0,3.0,,,,,,7,,0.8,1.0,0.8333333333333334,1.0,0.625,1.0,0.65,0.75,0.25,0.16666666666666666,,26.31578947368421,0.21428571428571427,0.36363636363636365,,0.16666666666666666,0.2222222222222222,0.4,0.25,0.16666666666666666,,,,0.75,0.8333333333333334,1.0,0.8,,,,,0.125,0.125,1.0,1.0,,0.2,1.0,0.6401285714285715,0.5609,0.6236999999999999,0.23076923076923078,1.2666666666666666,47.7,0.21875,3.0,3.0,,,,,,,1.0,,3.0,,1.0,3.0,,,6.0,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,5.0,1.0,3.0,,,6.0,,,,,,1.0,0.6,0.6,0.16666666666666666,,0.5,,,0.3333333333333333,,,,,,,,,,,,0.6,1.0,,0.2,,,0.3,0.375,0.46153846153846156,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202391,1610612737,Jeremy Lin,Jeremy Lin,202391,ATL,6970.0,116,-56,248,259,120,127,26,507,7.0,20.0,,1.0,1.0,5.0,3.0,3.0,1.0,20.0,10.0,28.0,23.0,75.0,293,,1.0,2.0,15.0,9.0,6.0,14.0,20.0,4.0,14.0,19.0,5.0,,43.0,3.0,5.0,9.0,14.0,4.0,18.0,7.0,3.0,4.0,12.0,16.0,25.0,,1.0,,1.0,1.0,120,3.0,0.3,0.3,0.35714285714285715,,0.5490196078431373,,0.6065573770491803,0.25,0.45098039215686275,0.14285714285714285,,26.334519572953734,0.125,0.04225352112676056,0.16129032258064516,0.13592233009708737,0.032520325203252036,0.044444444444444446,0.047619047619047616,0.15384615384615385,0.2,,1.0,0.39215686274509803,0.35,0.4375,0.14285714285714285,0.09803921568627451,0.2,0.2,0.058823529411764705,0.058823529411764705,0.39215686274509803,0.3333333333333333,,,0.041666666666666664,0.8431372549019608,0.5462225490196079,0.51645,0.537775,0.02666666666666667,4.617857142857143,25.59565217391304,0.4838709677419355,3.0,10.0,2.0,,1.0,10.0,2.0,5.0,8.0,12.0,19.0,2.0,2.0,5.0,6.0,10.0,38.0,30.0,,10.0,5.0,5.0,,9.0,1.0,,2.0,8.0,3.0,6.0,5.0,1.0,2.0,,13.0,,8.0,1.0,1.0,1.0,23.0,1.0,5.0,5.0,1.0,38.0,5.0,0.8333333333333334,0.5217391304347826,0.6666666666666666,0.5217391304347826,0.3333333333333333,0.5833333333333334,0.6333333333333333,0.2,0.6153846153846154,,0.019230769230769232,,0.034482758620689655,0.23529411764705882,0.08333333333333333,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.8,,0.6666666666666666,0.4166666666666667,0.3,1.0,0.3333333333333333,0.625,0.5,0.10714285714285714,0.15625,0.5066666666666667,,,,,,,0.03225806451612903,,,,2.0,6.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.041666666666666664,,,,,,,,,,,,,True,,,,,,,,
1628989,1610612737,Kevin Huerter,Kevin Huerter,1628989,ATL,7905.0,132,-36,277,284,129,102,30,561,4.0,11.0,1.0,2.0,4.0,10.0,2.0,4.0,4.0,16.0,8.0,23.0,20.0,42.0,319,1.0,3.0,5.0,8.0,10.0,10.0,6.0,16.0,4.0,5.0,12.0,,,31.0,2.0,6.0,17.0,24.0,6.0,30.0,3.0,2.0,1.0,4.0,9.0,6.0,,4.0,3.0,4.0,1.0,129,2.0,0.625,0.7142857142857143,0.34782608695652173,0.3333333333333333,0.46511627906976744,0.625,0.4772727272727273,0.625,0.46511627906976744,0.17391304347826086,0.2,15.047021943573668,0.19767441860465115,0.024096385542168676,0.13953488372093023,0.17829457364341086,0.0410958904109589,0.02,0.047619047619047616,0.25806451612903225,0.15151515151515152,0.1,0.25,0.2558139534883721,0.36363636363636365,0.4444444444444444,0.75,0.23255813953488372,0.4,0.5,0.046511627906976744,0.09302325581395349,0.37209302325581395,0.5,0.5,,0.2222222222222222,0.7209302325581395,0.5272674418604651,0.611,0.5312527777777779,0.11904761904761904,5.908695652173912,26.130000000000003,0.4657039711191336,1.0,3.0,1.0,,1.0,7.0,1.0,2.0,6.0,8.0,2.0,1.0,,4.0,3.0,,17.0,15.0,2.0,7.0,7.0,4.0,3.0,5.0,4.0,1.0,1.0,3.0,,3.0,1.0,,,,4.0,,1.0,,,1.0,3.0,1.0,2.0,,1.0,17.0,,0.625,0.4,0.3,0.4,0.5,0.4722222222222222,0.4722222222222222,0.18181818181818182,0.75,0.1111111111111111,0.06349206349206349,0.043478260869565216,0.17142857142857143,0.15,0.043478260869565216,0.5,0.25,0.25,1.0,0.4375,0.4375,0.5714285714285714,,0.25,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.4375,0.045454545454545456,0.08333333333333333,0.40476190476190477,,1.0,,,1.0,,0.075,,,,,9.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,
203473,1610612737,Dewayne Dedmon,Dewayne Dedmon,203473,ATL,2533.0,42,-23,84,88,31,33,6,172,5.0,8.0,,2.0,3.0,6.0,,1.0,,4.0,8.0,14.0,5.0,29.0,109,,2.0,,5.0,3.0,16.0,,4.0,1.0,1.0,1.0,,,2.0,2.0,2.0,7.0,10.0,3.0,13.0,,,,3.0,4.0,4.0,,2.0,1.0,2.0,1.0,31,,1.0,1.0,0.5714285714285714,,0.5789473684210527,,0.6590909090909091,,0.2631578947368421,0.07142857142857142,0.16666666666666666,26.881720430107524,0.28,0.10526315789473684,0.15384615384615385,0.23684210526315788,0.08333333333333333,0.18181818181818182,,0.25,0.18181818181818182,,0.5,0.42105263157894735,0.625,0.625,1.0,0.3157894736842105,0.5,0.6,,0.05263157894736842,0.21052631578947367,1.0,,,,0.6842105263157895,0.5158315789473684,0.5680499999999999,0.52344375,,3.992857142857143,25.14,0.36904761904761907,1.0,3.0,1.0,,,1.0,,1.0,3.0,2.0,7.0,,,1.0,1.0,4.0,9.0,6.0,,1.0,,,,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,3.0,,1.0,,,,7.0,1.0,2.0,2.0,1.0,9.0,2.0,1.0,0.4,0.3333333333333333,0.4,0.2,0.3125,0.45,,0.6666666666666666,0.3333333333333333,0.058823529411764705,,0.25,0.4,0.125,1.0,1.0,1.0,1.0,0.25,0.25,1.0,,,0.375,0.3333333333333333,,0.375,0.3333333333333333,0.25,0.1,0.13333333333333333,0.3103448275862069,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,8683.0,145,-19,316,313,92,98,38,629,14.0,25.0,2.0,2.0,7.0,13.0,5.0,2.0,1.0,25.0,21.0,43.0,27.0,80.0,369,2.0,3.0,8.0,15.0,5.0,12.0,30.0,25.0,3.0,24.0,39.0,2.0,,93.0,4.0,1.0,5.0,8.0,4.0,12.0,1.0,,1.0,2.0,9.0,23.0,,,,,,92,,0.2857142857142857,0.2857142857142857,0.4883720930232558,0.6666666666666666,0.42857142857142855,0.25,0.5,0.4,0.38571428571428573,0.06976744186046512,,27.85515320334262,0.056179775280898875,0.04878048780487805,0.021739130434782608,0.044444444444444446,0.027972027972027972,0.075,,,,0.07142857142857142,,0.35714285714285715,0.56,0.6363636363636364,0.2857142857142857,0.18571428571428572,0.5384615384615384,0.5384615384615384,0.07142857142857142,0.02857142857142857,0.35714285714285715,0.25,1.0,,0.05,0.7428571428571429,0.5164884057971013,0.5314599999999999,0.4998052631578948,0.1,6.186046511627908,27.377777777777776,0.2911392405063291,5.0,9.0,1.0,,1.0,5.0,5.0,,4.0,6.0,20.0,5.0,4.0,8.0,1.0,13.0,32.0,15.0,,5.0,15.0,4.0,11.0,22.0,,2.0,1.0,8.0,4.0,5.0,12.0,,3.0,1.0,20.0,1.0,7.0,1.0,1.0,1.0,25.0,4.0,8.0,6.0,,32.0,6.0,0.8333333333333334,0.2222222222222222,0.2,0.2222222222222222,0.5333333333333333,0.475,0.6153846153846154,0.12,0.4,0.15384615384615385,,,0.05263157894736842,0.125,0.025,0.2857142857142857,0.5,0.5,1.0,0.2,0.2,0.8,,0.625,0.45,0.5555555555555556,1.0,0.2,,0.2,0.10810810810810811,0.1702127659574468,0.4,,,2.0,,,0.05555555555555555,,,,,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
1629168,1610612737,BJ Johnson,BJ Johnson,1629168,ATL,1280.0,21,2,43,42,33,10,3,85,1.0,1.0,,,3.0,3.0,,1.0,1.0,1.0,4.0,4.0,2.0,11.0,48,,,,3.0,2.0,6.0,2.0,1.0,,,,,,,,1.0,3.0,4.0,,4.0,1.0,,1.0,,,1.0,,,,,,33,,0.75,0.75,1.0,,0.9166666666666666,,0.9166666666666666,,0.3333333333333333,,,15.217391304347826,0.21428571428571427,,0.25,0.2222222222222222,,,,0.1,,0.5,,0.16666666666666666,1.0,1.0,1.0,0.5,1.0,1.0,,0.16666666666666666,0.16666666666666666,,,,0.2,0.5,0.5058416666666666,,0.51659,,6.925000000000001,24.05,0.7674418604651163,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,9.0,3.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,9.0,,1.0,0.5,0.5,0.5,1.0,0.9,0.9,,,,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,1.0,1.0,,,0.2,1.0,,0.2,1.0,1.0,,,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
203458,1610612737,Alex Len,Alex Len,203458,ATL,5880.0,98,-4,213,211,66,54,22,424,6.0,15.0,1.0,3.0,1.0,8.0,1.0,8.0,3.0,1.0,7.0,24.0,9.0,29.0,247,1.0,4.0,6.0,9.0,3.0,10.0,4.0,1.0,3.0,6.0,10.0,1.0,,24.0,3.0,4.0,6.0,11.0,3.0,14.0,1.0,,1.0,5.0,12.0,7.0,2.0,9.0,5.0,9.0,5.0,66,1.0,0.7142857142857143,0.8333333333333334,0.2916666666666667,0.25,0.3484848484848485,0.5,0.3918918918918919,0.5,0.2727272727272727,0.125,0.25,18.565400843881857,0.09836065573770492,0.05263157894736842,0.125,0.10752688172043011,0.031578947368421054,0.06896551724137931,0.058823529411764705,,0.09090909090909091,0.2,0.5555555555555556,0.45454545454545453,0.4,0.42857142857142855,0.6666666666666666,0.24242424242424243,0.125,0.16666666666666666,0.030303030303030304,0.24242424242424243,0.030303030303030304,0.6,0.3333333333333333,,0.25,0.7272727272727273,0.5271348484848485,0.5422,0.49746666666666667,0.20689655172413793,4.116666666666666,23.68888888888889,0.30985915492957744,2.0,5.0,2.0,1.0,1.0,1.0,,,,3.0,6.0,1.0,1.0,3.0,1.0,4.0,13.0,9.0,2.0,1.0,4.0,4.0,,5.0,,1.0,1.0,2.0,,,5.0,,2.0,1.0,7.0,1.0,3.0,1.0,2.0,,8.0,,1.0,3.0,4.0,13.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.43333333333333335,0.06666666666666667,0.2857142857142857,0.14285714285714285,,,0.20833333333333334,0.05263157894736842,0.05,1.0,0.25,0.25,1.0,1.0,1.0,1.0,0.2,,0.4166666666666667,0.4,0.3333333333333333,,,1.0,0.029411764705882353,0.04,0.4482758620689655,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,
