EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFtPoints,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,PtsUnassisted3s,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceFtPoints,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,Blocked3s,BlockedCorner3,DefensiveGoaltends,on,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,3SecondViolations
1626209,1610612752,Mario Hezonja,Mario Hezonja,1626209,NYK,396.0,7,-11.0,13,13,4.0,2.0,26,1.0,1.0,15,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,26.666666666666668,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,0.4157,7.3,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,1272.0,21,-15.0,41,42,12.0,4.0,83,1.0,3.0,47,2.0,3.0,3.0,,,1.0,1.0,,,,,,12.0,15.555555555555555,,0.13333333333333333,0.15,,0.16666666666666666,0.5303416666666667,11.366666666666667,0.2926829268292683,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,9.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.2,0.1,1.0,0.25,0.16666666666666666,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.47740000000000005,0.3333333333333333,0.3333333333333333,24.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612752,Luke Kornet,Luke Kornet,1628436,NYK,861.0,14,-4.0,30,28,16.0,1.0,58,,,30,2.0,2.0,2.0,,,,,,,,,1.0,16.0,9.67741935483871,,0.2222222222222222,0.14285714285714285,0.4,,0.4872,,0.5333333333333333,18.0,,,,,,,3.0,1.0,,3.0,3.0,,,,,,1.0,3.0,,,3.0,,1.0,,2.0,,,3.0,,,,,,0.5,,1.5,0.5,,1.5,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5085,,1.0,27.400000000000002,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628439,1610612752,Isaiah Hicks,Isaiah Hicks,1628439,NYK,1940.0,32,-2.0,65,65,29.0,4.0,130,1.0,8.0,69,4.0,5.0,7.0,1.0,1.0,,1.0,,3.0,5.0,,5.0,29.0,15.942028985507248,1.0,0.18181818181818182,0.12903225806451613,0.125,0.125,0.5098374999999999,7.5625,0.4461538461538462,18.0,2.0,4.0,,2.0,3.0,,,,4.0,,12.0,,1.0,,2.0,3.0,,5.0,4.0,4.0,,1.0,2.0,1.0,5.0,,,5.0,0.5,0.5,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.6,,0.625,,,0.25,,,0.5,0.5,0.5,,,0.375,0.6666666666666666,0.6666666666666666,,,,,0.5,0.5874,,0.4166666666666667,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5,0.13333333333333333,0.06896551724137931,0.14285714285714285,0.16666666666666666,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.4312,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628995,1610612752,Kevin Knox,Kevin Knox,1628995,NYK,768.0,13,-14.0,25,26,12.0,2.0,51,,2.0,31,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,3.0,12.0,33.33333333333333,,0.16666666666666666,0.18181818181818182,0.3333333333333333,,0.576875,1.3,0.48,8.0,1.0,2.0,,,,1.0,3.0,1.0,1.0,4.0,5.0,,,,,,2.0,2.0,2.0,,3.0,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,0.5,,,0.16666666666666666,,,0.3125,,0.3333333333333333,0.6666666666666666,0.2,,,0.2,0.3333333333333333,0.5,0.5,,,,,,,0.16666666666666666,0.5,0.5,1.0,0.570375,,0.4,24.6,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,4.0,,2.0,,,,,,,,,,,,,,1.0,,,,,0.25,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203098,1610612752,John Jenkins,John Jenkins,203098,NYK,1183.0,20,10.0,40,39,17.0,2.0,79,,,39,2.0,3.0,5.0,,,,,,1.0,2.0,,1.0,17.0,14.285714285714286,,0.13333333333333333,0.1,0.2,,0.5529,,0.425,11.0,,,,,,1.0,4.0,1.0,,5.0,10.0,,,,,,1.0,4.0,,,4.0,,2.0,,4.0,,,4.0,,,,,,0.9,,1.5,0.8333333333333334,,1.0,1.0,,,1.0,,,,,,,,,,,0.2,0.8,1.0,1.0,0.56115,,0.4,24.88,3.0,1.0,3.0,1.0,6.0,3.0,2.0,,,0.6666666666666666,0.6,1.0,0.6,0.75,0.75,0.6666666666666666,1.0,0.75,,,,1.0,1.0,2.0,,1.0,2.0,,,2.0,,1.0,,,,,,1.0,,1.0,,0.11764705882352941,,,,,,,,,0.16666666666666666,1.0,,,,3.0,2.0,2.0,0.25,0.16666666666666666,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628443,1610612752,Kadeem Allen,Kadeem Allen,1628443,NYK,1303.0,22,4.0,45,45,29.0,2.0,90,2.0,4.0,49,3.0,5.0,5.0,,,1.0,1.0,1.0,,,,5.0,29.0,27.659574468085108,,0.25,0.2631578947368421,0.3333333333333333,0.25,0.4773625,6.275,0.6444444444444445,15.0,,2.0,,,,,4.0,3.0,,4.0,13.0,,,1.0,,1.0,3.0,8.0,,,4.0,2.0,3.0,2.0,8.0,2.0,,8.0,,,,,,0.5625,,0.75,0.5416666666666666,0.5,0.6666666666666666,0.5,0.2857142857142857,0.25,,0.3333333333333333,0.25,,,,,,,,,,0.5,0.75,0.75,0.5105875,0.07692307692307693,0.6153846153846154,25.25,3.0,2.0,3.0,2.0,9.0,3.0,1.0,,,1.0,0.75,0.6666666666666666,0.75,0.75,0.75,1.0,0.6666666666666666,0.75,,,1.0,4.0,2.0,1.0,,,,1.0,,8.0,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,0.25,,,0.2727272727272727,0.42857142857142855,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627740,1610612752,Henry Ellenson,Henry Ellenson,1627740,NYK,776.0,13,9.0,26,27,9.0,1.0,53,2.0,5.0,24,3.0,3.0,3.0,,,,,,1.0,1.0,,3.0,9.0,29.629629629629626,,0.25,0.21428571428571427,,0.2857142857142857,0.5611357142857143,4.34,0.34615384615384615,,1.0,3.0,,,,,2.0,2.0,1.0,2.0,10.0,,1.0,,1.0,1.0,2.0,9.0,2.0,,2.0,,,,,,,9.0,1.0,1.0,0.2,,1.0,0.5714285714285714,,1.3333333333333333,0.625,,1.5,0.2857142857142857,,0.375,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,,,0.2857142857142857,0.6666666666666666,0.7142857142857143,0.6430166666666667,,0.9,26.3,2.0,2.0,2.0,2.0,6.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,3.0,1.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,0.5,1.0,1.0,0.3333333333333333,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,266.0,4,,8,8,,1.0,16,,1.0,9,,,,1.0,1.0,,1.0,,,,,,,33.333333333333336,1.0,,,,,0.56145,1.6,,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,0.5,1.0,1.0,,,,,,,,0.5,,1.0,,,,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628656,1610612752,Billy Garrett,Billy Garrett,1628656,NYK,642.0,11,8.0,22,23,9.0,1.0,45,,2.0,20,,,,,,,,,,,,1.0,9.0,17.391304347826086,,,,,,0.4347833333333333,19.7,0.4090909090909091,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,2.0,,,2.0,,,0.5,,,0.3333333333333333,,,0.5,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.6666666666666666,0.5,0.5,,,0.3333333333333333,0.5,0.3333333333333333,0.442525,,0.5,25.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
