EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffAtRimReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,LostBallSteals,BlockedLongMidRange,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,OffLongMidRangeReboundPct,Technical Free Throw Trips,DefensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,BlockedArc3,3pt And 1 Free Throw Trips,on,LongMidRangePctBlocked,OffensiveGoaltends,Clear Path Fouls
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,16257.0,271,-13,592,583,281.0,251,64,1175,27.0,39.0,2.0,2.0,13.0,15.0,20.0,44.0,12.0,28.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,5.0,59.0,111.0,4.0,11.0,36.0,166.0,672,3.0,6.0,1.0,1.0,9.0,25.0,46.0,2.0,6.0,27.0,83.0,32.0,86.0,9.0,3.0,9.0,3.0,9.0,17.0,7.0,24.0,4.0,3.0,13.0,4.0,55.0,1.0,1.0,1.0,15.0,16.0,4.0,35.0,3.0,38.0,1.0,3.0,3.0,14.0,2.0,6.0,10.0,3.0,8.0,1.0,1.0,24.0,1.0,8.0,9.0,27.0,1.0,1.0,2.0,41.0,2.0,2.0,52.0,8.0,25.0,5.0,4.0,3.0,1.0,4.0,2.0,83.0,280.0,2.0,5.0,0.2711864406779661,0.2711864406779661,0.75,0.36363636363636365,1.0,0.3333333333333333,0.36363636363636365,0.5315315315315315,0.5,0.5434782608695652,0.5327868852459017,0.6428571428571429,0.5384615384615384,0.5763888888888888,0.5625,0.6102941176470589,0.09016393442622951,0.08108108108108109,0.10256410256410256,0.11363636363636363,25.377643504531722,0.5833333333333334,0.18181818181818182,0.03125,0.1032258064516129,0.00641025641025641,0.11450381679389313,0.00980392156862745,0.10839160839160839,0.007751937984496124,0.01639344262295082,0.012345679012345678,0.12,0.08888888888888889,0.08571428571428572,0.13333333333333333,0.038461538461538464,0.02040816326530612,0.5,0.319672131147541,0.6923076923076923,0.7714285714285715,0.37037037037037035,0.36065573770491804,0.45454545454545453,0.5128205128205128,0.25,0.22950819672131148,0.42857142857142855,0.42857142857142855,0.08333333333333333,0.01639344262295082,0.5,0.5,1.0,0.07377049180327869,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,1.0,0.28846153846153844,0.8666666666666667,0.019230769230769232,1.0,0.09615384615384616,0.2,0.4098360655737705,0.3333333333333333,0.4669258196721312,0.470375,0.4533442307692307,0.17985611510791366,0.1953125,0.05421686746987952,0.5,8.694594594594594,25.1,0.47466216216216217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,12537.0,209,-2,451,448,133.0,143,43,899,45.0,68.0,10.0,22.0,14.0,20.0,4.0,14.0,,2.0,,,,,,,,,,,49.0,84.0,,,31.0,129.0,465,10.0,24.0,,,25.0,14.0,24.0,,,11.0,39.0,76.0,22.0,,,,,10.0,7.0,2.0,9.0,1.0,1.0,3.0,1.0,20.0,4.0,22.0,,24.0,22.0,3.0,49.0,26.0,75.0,9.0,,,3.0,,,6.0,1.0,3.0,,,9.0,1.0,2.0,18.0,28.0,,2.0,4.0,34.0,4.0,,34.0,5.0,18.0,2.0,7.0,7.0,,8.0,6.0,37.0,132.0,1.0,,0.7755102040816326,0.926829268292683,,,,,,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.6515151515151515,0.4807692307692308,0.65,,0.11904761904761904,0.10294117647058823,0.21428571428571427,21.272365805168985,0.3333333333333333,0.23076923076923078,,0.18032786885245902,0.19298245614035087,0.22857142857142856,0.047058823529411764,0.2026431718061674,0.1306532663316583,0.15384615384615385,0.043478260869565216,0.1746031746031746,0.14705882352941177,0.24,0.19736842105263158,0.3103448275862069,0.36,0.75,0.8095238095238095,0.6617647058823529,0.7377049180327869,0.7555555555555555,0.16666666666666666,0.2857142857142857,0.36363636363636365,1.0,0.023809523809523808,,,,,,,,,,,,0.9166666666666666,0.45454545454545453,,,,,0.8333333333333334,0.7,,,,,0.8095238095238095,,0.5157190476190477,0.5641,0.5269583333333333,0.18556701030927836,0.18556701030927836,0.1937984496124031,0.3023255813953488,3.2761904761904765,,0.29490022172949004,5.0,16.0,3.0,1.0,1.0,1.0,1.0,0.3018867924528302,0.0625,,,,,,,,,,,,,,,,,,,,,True,,,
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,15567.0,259,-42,567,557,162.0,125,55,1124,15.0,28.0,1.0,5.0,4.0,9.0,2.0,7.0,1.0,3.0,2.0,3.0,,,1.0,2.0,11.0,34.0,4.0,9.0,18.0,38.0,13.0,37.0,5.0,80.0,660,2.0,6.0,1.0,2.0,7.0,5.0,12.0,5.0,11.0,3.0,28.0,16.0,20.0,33.0,6.0,34.0,11.0,3.0,38.0,18.0,56.0,15.0,3.0,30.0,4.0,130.0,5.0,6.0,,15.0,19.0,,34.0,11.0,45.0,3.0,9.0,4.0,12.0,5.0,11.0,7.0,,1.0,,1.0,19.0,2.0,6.0,11.0,24.0,,1.0,,12.0,,2.0,6.0,,2.0,1.0,5.0,3.0,1.0,5.0,3.0,28.0,160.0,4.0,1.0,0.4444444444444444,0.4444444444444444,0.8461538461538461,0.35135135135135137,0.5,0.45454545454545453,0.35135135135135137,0.47368421052631576,0.3333333333333333,0.4166666666666667,0.5,0.4375,0.5434782608695652,0.5128205128205128,0.4375,0.56,0.49333333333333335,0.07894736842105263,0.07142857142857142,0.14285714285714285,15.52,0.631578947368421,,,0.14393939393939395,0.04580152671755725,0.14285714285714285,0.043478260869565216,0.14345991561181434,0.044715447154471545,0.02631578947368421,0.045454545454545456,0.10714285714285714,0.14285714285714285,0.2222222222222222,0.15476190476190477,0.09523809523809523,0.07317073170731707,0.6,0.37333333333333335,0.5357142857142857,0.5769230769230769,0.4,0.09333333333333334,0.2857142857142857,0.3333333333333333,0.5,0.04,0.3333333333333333,0.3333333333333333,1.0,0.04,0.6666666666666666,0.6666666666666666,1.0,0.4533333333333333,0.3235294117647059,0.3235294117647059,0.8181818181818182,0.625,0.2,,,,,0.391304347826087,0.4444444444444444,0.08695652173913043,0.5,0.391304347826087,0.4444444444444444,0.8666666666666667,0.3235294117647059,0.5540486666666666,0.5923249999999999,0.5745869565217391,0.025974025974025976,0.05,0.0875,0.35,3.7657894736842104,25.54594594594595,0.2857142857142857,,,4.0,,,,,0.07246376811594203,0.037037037037037035,1.0,2.0,5.0,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,True,,,
202362,1610612747,Lance Stephenson,Lance Stephenson,202362,LAL,67363.0,1123,-110,2419,2405,714.0,743,258,4824,69.0,121.0,14.0,22.0,22.0,37.0,7.0,28.0,35.0,86.0,27.0,57.0,4.0,6.0,5.0,13.0,46.0,140.0,15.0,38.0,111.0,235.0,73.0,197.0,50.0,491.0,2697,18.0,33.0,6.0,18.0,60.0,29.0,67.0,20.0,51.0,24.0,142.0,72.0,150.0,171.0,48.0,135.0,46.0,18.0,99.0,41.0,140.0,30.0,11.0,74.0,16.0,321.0,12.0,20.0,,85.0,94.0,4.0,183.0,32.0,215.0,12.0,41.0,25.0,48.0,15.0,34.0,38.0,6.0,14.0,1.0,4.0,86.0,7.0,23.0,45.0,111.0,5.0,2.0,6.0,67.0,6.0,2.0,73.0,7.0,33.0,7.0,7.0,5.0,1.0,7.0,3.0,142.0,711.0,16.0,7.0,0.32432432432432434,0.34615384615384615,0.7808219178082192,0.37055837563451777,0.3333333333333333,0.39215686274509803,0.3802083333333333,0.4723404255319149,0.5454545454545454,0.43283582089552236,0.5104166666666666,0.5294117647058824,0.5,0.5279569892473118,0.5454545454545454,0.5378787878787878,0.45601851851851855,0.07659574468085106,0.09917355371900827,0.21428571428571427,20.369685767097966,0.5581395348837209,0.06349206349206349,,0.15112540192926044,0.03215434083601286,0.16865079365079366,0.024539877300613498,0.15896980461811722,0.0288028802880288,0.01951219512195122,0.02617801047120419,0.10861423220973783,0.15196078431372548,0.2251655629139073,0.1636828644501279,0.18584070796460178,0.0547945205479452,0.42857142857142855,0.2800925925925926,0.5702479338842975,0.6330275229357798,0.391304347826087,0.06481481481481481,0.25,0.3181818181818182,0.2857142857142857,0.19907407407407407,0.4069767441860465,0.4069767441860465,0.2,0.13194444444444445,0.47368421052631576,0.47368421052631576,0.9259259259259259,0.32407407407407407,0.32857142857142857,0.32857142857142857,0.6956521739130435,0.43137254901960786,0.6363636363636364,0.35714285714285715,0.11764705882352941,0.6666666666666666,0.75,0.3135593220338983,0.5945945945945946,0.11016949152542373,0.38461538461538464,0.3220338983050847,0.39473684210526316,0.7361111111111112,0.34074074074074073,0.5155089201877934,0.5245111111111114,0.506266371681416,0.07205240174672489,0.12643678160919541,0.12219959266802444,0.2892057026476578,8.685957446808512,25.999492385786795,0.29516329061595703,6.0,14.0,9.0,,,,,0.037037037037037035,0.018691588785046728,2.0,12.0,16.0,1.0,0.23529411764705882,0.16666666666666666,1.0,5.0,0.04081632653061224,,,,,,,,,,,,True,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,17457.0,291,22,634,621,184.0,182,58,1255,48.0,71.0,3.0,6.0,9.0,17.0,9.0,30.0,9.0,26.0,,2.0,,,,,20.0,53.0,4.0,18.0,66.0,127.0,20.0,55.0,49.0,241.0,683,5.0,10.0,3.0,5.0,25.0,16.0,34.0,4.0,18.0,21.0,65.0,44.0,88.0,21.0,39.0,53.0,20.0,8.0,43.0,27.0,70.0,19.0,8.0,34.0,5.0,167.0,2.0,3.0,,30.0,21.0,9.0,60.0,5.0,65.0,,13.0,9.0,17.0,9.0,13.0,16.0,2.0,4.0,,,33.0,,7.0,6.0,19.0,,2.0,5.0,53.0,,,71.0,7.0,32.0,6.0,3.0,3.0,,3.0,2.0,64.0,182.0,3.0,5.0,0.3333333333333333,0.34375,0.35,0.36363636363636365,0.6,0.2222222222222222,0.36363636363636365,0.5196850393700787,0.5,0.47058823529411764,0.5274725274725275,0.6333333333333333,0.4230769230769231,0.5610328638497653,0.6944444444444444,0.48484848484848486,0.3021978021978022,0.06299212598425197,0.11267605633802817,,35.24355300859599,0.5151515151515151,0.5294117647058824,,0.14,0.020689655172413793,0.23255813953488372,0.01652892561983471,0.1827956989247312,0.018796992481203006,0.023255813953488372,0.021739130434782608,0.10526315789473684,0.2,0.10526315789473684,0.24324324324324326,0.16666666666666666,,0.6666666666666666,0.3901098901098901,0.676056338028169,0.7619047619047619,0.375,0.16483516483516483,0.3,0.3,0.1111111111111111,0.14285714285714285,0.34615384615384615,0.34615384615384615,0.3333333333333333,0.01098901098901099,,,,0.29120879120879123,0.37735849056603776,0.37735849056603776,0.35,0.4,0.5,,,,,0.3269230769230769,0.5294117647058824,,,0.34615384615384615,0.2222222222222222,0.6923076923076923,0.37735849056603776,0.5001549450549452,0.47225,0.4782442307692308,0.15458937198067632,0.21052631578947367,0.1037344398340249,0.2697095435684647,6.703937007874016,26.59454545454546,0.2902208201892745,6.0,4.0,4.0,,,,,0.031746031746031744,,3.0,5.0,4.0,,0.3333333333333333,0.6,0.3333333333333333,,,2.0,1.0,,,,,,,,,,True,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,21683.0,361,-81,779,770,275.0,238,79,1549,48.0,64.0,6.0,8.0,20.0,27.0,21.0,42.0,2.0,8.0,6.0,18.0,,1.0,3.0,7.0,10.0,50.0,5.0,24.0,71.0,114.0,16.0,68.0,30.0,220.0,953,6.0,8.0,,6.0,14.0,27.0,44.0,8.0,31.0,21.0,99.0,86.0,56.0,42.0,6.0,50.0,10.0,6.0,16.0,7.0,23.0,4.0,3.0,14.0,2.0,53.0,3.0,6.0,,15.0,23.0,2.0,40.0,9.0,49.0,1.0,5.0,4.0,8.0,3.0,6.0,11.0,1.0,2.0,,3.0,19.0,3.0,4.0,12.0,27.0,1.0,,3.0,32.0,1.0,1.0,38.0,4.0,14.0,5.0,6.0,3.0,3.0,6.0,2.0,99.0,272.0,3.0,3.0,0.6056338028169014,0.6515151515151515,0.875,0.23529411764705882,,0.25806451612903225,0.23529411764705882,0.6228070175438597,0.75,0.6136363636363636,0.521978021978022,0.42857142857142855,0.52,0.5505050505050505,0.5,0.563953488372093,0.37362637362637363,0.05263157894736842,0.0625,0.047619047619047616,25.0,0.42105263157894735,0.10526315789473684,,0.11442786069651742,0.03314917127071823,0.10416666666666667,0.018292682926829267,0.11014492753623188,0.02608695652173913,0.017543859649122806,0.016666666666666666,0.0898876404494382,0.12,0.16216216216216217,0.11965811965811966,0.037037037037037035,0.011627906976744186,0.3333333333333333,0.3516483516483517,0.75,0.8,0.6041666666666666,0.23076923076923078,0.5,0.525,0.6190476190476191,0.04395604395604396,0.25,0.25,0.5,0.0989010989010989,0.3333333333333333,0.35294117647058826,1.0,0.27472527472527475,0.2,0.20408163265306123,0.8,0.5714285714285714,0.75,0.16666666666666666,0.07142857142857142,,,0.36,0.7407407407407407,0.09333333333333334,0.42857142857142855,0.32,0.20833333333333334,0.7252747252747253,0.2,0.505502197802198,0.5366272727272727,0.5093126666666666,0.07772020725388601,0.11290322580645161,0.06363636363636363,0.45,5.200877192982455,25.533823529411762,0.35301668806161746,2.0,10.0,,,,,,0.03529411764705882,0.022727272727272728,,5.0,1.0,,0.35714285714285715,,,,0.05128205128205128,2.0,,2.0,1.0,0.029411764705882353,0.05555555555555555,0.02,0.014492753623188406,,,,True,,,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,28472.0,475,-21,1036,1039,319.0,333,127,2075,21.0,37.0,1.0,2.0,4.0,12.0,3.0,9.0,,5.0,6.0,21.0,,2.0,2.0,5.0,21.0,71.0,6.0,13.0,24.0,51.0,27.0,92.0,10.0,139.0,1128,1.0,3.0,,7.0,2.0,5.0,18.0,8.0,18.0,3.0,37.0,30.0,18.0,72.0,9.0,70.0,21.0,8.0,17.0,17.0,34.0,8.0,9.0,12.0,4.0,85.0,5.0,6.0,1.0,27.0,37.0,4.0,68.0,12.0,80.0,2.0,19.0,15.0,9.0,2.0,6.0,11.0,2.0,3.0,1.0,3.0,20.0,1.0,4.0,15.0,38.0,2.0,1.0,,20.0,,5.0,13.0,3.0,6.0,2.0,10.0,4.0,5.0,12.0,6.0,36.0,317.0,7.0,,0.625,0.6521739130434783,0.8888888888888888,0.29347826086956524,,0.4444444444444444,0.2967032967032967,0.47058823529411764,0.3333333333333333,0.2777777777777778,0.45104895104895104,0.1,0.4722222222222222,0.46959459459459457,0.1,0.4868421052631579,0.6433566433566433,0.1568627450980392,0.1891891891891892,0.1111111111111111,14.23728813559322,0.45,0.15384615384615385,0.029411764705882353,0.12802768166089964,0.02097902097902098,0.1267605633802817,0.022935779816513763,0.12749003984063745,0.021825396825396824,0.023255813953488372,0.02976190476190476,0.11206896551724138,0.14705882352941177,0.1267605633802817,0.1402439024390244,0.08163265306122448,0.025,0.5,0.25874125874125875,0.5675675675675675,0.7,0.6190476190476191,0.06293706293706294,0.3333333333333333,0.375,0.6666666666666666,0.03496503496503497,,,,0.14685314685314685,0.2857142857142857,0.2857142857142857,1.0,0.4965034965034965,0.29577464788732394,0.29577464788732394,0.8571428571428571,0.2,0.5,,0.2,,,0.3333333333333333,0.3333333333333333,0.1388888888888889,0.4,0.3611111111111111,0.46153846153846156,0.9020979020979021,0.3,0.5455251773049645,0.5211,0.5151541666666667,0.0410958904109589,0.1111111111111111,0.014388489208633094,0.26618705035971224,4.656862745098039,25.47065217391305,0.3079150579150579,,2.0,1.0,2.0,,,,0.015384615384615385,,,5.0,4.0,1.0,0.5,,,1.0,0.02857142857142857,,,,,,,,,1.0,2.0,,True,,,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,22222.0,370,-103,798,789,198.0,244,94,1587,26.0,52.0,2.0,4.0,10.0,19.0,8.0,22.0,3.0,10.0,3.0,9.0,1.0,2.0,,2.0,7.0,29.0,2.0,7.0,37.0,84.0,10.0,38.0,7.0,111.0,911,2.0,5.0,1.0,4.0,9.0,13.0,26.0,2.0,9.0,2.0,34.0,20.0,54.0,15.0,15.0,29.0,7.0,8.0,58.0,53.0,111.0,37.0,16.0,37.0,12.0,275.0,3.0,7.0,,32.0,23.0,5.0,60.0,10.0,70.0,1.0,20.0,10.0,17.0,12.0,12.0,14.0,,5.0,,,31.0,1.0,5.0,10.0,26.0,1.0,,1.0,19.0,,1.0,12.0,2.0,5.0,2.0,1.0,1.0,,2.0,,34.0,198.0,2.0,2.0,0.2702702702702703,0.2777777777777778,0.5,0.2631578947368421,0.25,0.2222222222222222,0.2631578947368421,0.44047619047619047,0.4,0.5,0.4262295081967213,0.3888888888888889,0.45714285714285713,0.43700787401574803,0.4090909090909091,0.4594594594594595,0.3114754098360656,0.09523809523809523,0.11538461538461539,0.09090909090909091,17.53607103218646,0.5483870967741935,0.2631578947368421,,0.11274509803921569,0.031818181818181815,0.19631901840490798,0.016216216216216217,0.14986376021798364,0.024691358024691357,0.014705882352941176,0.02040816326530612,0.1134020618556701,0.07936507936507936,0.1590909090909091,0.19047619047619047,0.21621621621621623,0.015625,,0.4262295081967213,0.5,0.5652173913043478,0.2692307692307692,0.18032786885245902,0.36363636363636365,0.4,0.25,0.08196721311475409,0.3,0.3,0.3333333333333333,0.07377049180327869,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.23770491803278687,0.2413793103448276,0.2413793103448276,0.42857142857142855,0.4444444444444444,0.5,,0.2222222222222222,0.5,,0.5428571428571428,0.5263157894736842,0.05714285714285714,,0.2,0.2857142857142857,0.7377049180327869,0.2413793103448276,0.5006372950819673,0.5276625,0.49502714285714283,0.04,0.05747126436781609,0.08108108108108109,0.3063063063063063,5.901190476190477,25.576315789473686,0.24812030075187969,2.0,2.0,9.0,1.0,,,,0.028846153846153848,,,2.0,10.0,,0.2222222222222222,,,,0.0625,,,,,,,,,2.0,1.0,,True,,,
201563,1610612747,Michael Beasley,Michael Beasley,201563,LAL,10091.0,168,-49,355,361,107.0,83,31,716,32.0,44.0,4.0,5.0,10.0,13.0,12.0,32.0,2.0,7.0,1.0,3.0,,,,2.0,,5.0,,3.0,46.0,83.0,1.0,8.0,13.0,108.0,408,4.0,9.0,,,8.0,13.0,22.0,,5.0,6.0,32.0,46.0,46.0,3.0,,5.0,,5.0,13.0,2.0,15.0,,2.0,11.0,1.0,32.0,1.0,5.0,,10.0,18.0,1.0,29.0,6.0,35.0,2.0,5.0,3.0,6.0,4.0,2.0,10.0,2.0,4.0,,2.0,16.0,2.0,3.0,14.0,22.0,2.0,,,16.0,,,21.0,5.0,13.0,,7.0,5.0,2.0,8.0,6.0,32.0,107.0,2.0,,0.5,0.5348837209302325,1.0,0.125,,,0.125,0.5542168674698795,0.4444444444444444,0.5909090909090909,0.521978021978022,0.4444444444444444,0.48148148148148145,0.5454545454545454,0.4444444444444444,0.5333333333333333,0.08791208791208792,0.060240963855421686,0.045454545454545456,0.09375,29.26208651399491,0.375,0.14285714285714285,,0.19148936170212766,0.04950495049504951,0.11904761904761904,0.015625,0.15730337078651685,0.03636363636363636,0.07317073170731707,0.0196078431372549,0.1702127659574468,0.17391304347826086,0.25,0.07017543859649122,0.2222222222222222,0.05263157894736842,0.75,0.4835164835164835,0.7272727272727273,0.7619047619047619,0.5625,0.3516483516483517,0.375,0.41379310344827586,0.3333333333333333,0.07692307692307693,0.2857142857142857,0.2857142857142857,0.5,0.03296703296703297,0.3333333333333333,0.3333333333333333,1.0,0.054945054945054944,,,,0.5555555555555556,0.8,0.25,,,,0.48148148148148145,0.7692307692307693,0.07407407407407407,,0.1111111111111111,,0.5714285714285714,,0.48801208791208783,0.48852500000000004,0.49963703703703694,0.13131313131313133,0.14285714285714285,0.07407407407407407,0.2962962962962963,5.608433734939759,25.175,0.30140845070422534,,6.0,1.0,1.0,1.0,,,0.022222222222222223,,,,2.0,,,,,,0.06666666666666667,,,,,,,,,,,,True,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,40916.0,682,-108,1466,1452,426.0,465,158,2918,32.0,47.0,3.0,6.0,7.0,12.0,8.0,21.0,23.0,43.0,18.0,39.0,1.0,2.0,10.0,19.0,37.0,106.0,9.0,30.0,63.0,111.0,55.0,145.0,38.0,329.0,1668,6.0,12.0,4.0,11.0,27.0,15.0,27.0,19.0,49.0,23.0,110.0,92.0,34.0,153.0,12.0,106.0,37.0,7.0,21.0,12.0,33.0,9.0,3.0,16.0,4.0,78.0,4.0,9.0,1.0,32.0,26.0,2.0,60.0,14.0,74.0,6.0,20.0,15.0,13.0,4.0,8.0,8.0,,5.0,,,21.0,2.0,4.0,23.0,54.0,2.0,,,48.0,,13.0,44.0,4.0,16.0,3.0,5.0,2.0,3.0,6.0,3.0,110.0,425.0,9.0,3.0,0.7301587301587301,0.7540983606557377,0.9272727272727272,0.3793103448275862,0.36363636363636365,0.3877551020408163,0.3793103448275862,0.5675675675675675,0.5,0.5555555555555556,0.568359375,0.5217391304347826,0.5723684210526315,0.5974264705882353,0.5625,0.6352941176470588,0.56640625,0.06306306306306306,0.10638297872340426,0.09523809523809523,17.90953545232274,0.6190476190476191,0.06060606060606061,0.021739130434782608,0.07123287671232877,0.024128686327077747,0.11267605633802817,0.012578616352201259,0.08936825885978428,0.01881331403762663,0.016260162601626018,0.011673151750972763,0.06369426751592357,0.06666666666666667,0.09090909090909091,0.10697674418604651,0.13043478260869565,0.046875,0.5,0.18359375,0.6808510638297872,0.7619047619047619,0.6875,0.08203125,0.38095238095238093,0.42105263157894735,0.875,0.16796875,0.5348837209302325,0.5348837209302325,0.7391304347826086,0.15234375,0.46153846153846156,0.46153846153846156,0.9444444444444444,0.4140625,0.3490566037735849,0.3490566037735849,0.918918918918919,0.2608695652173913,0.5,,0.08695652173913043,0.5,1.0,0.15789473684210525,0.5833333333333334,0.25,0.5263157894736842,0.39473684210526316,0.3,0.75,0.3490566037735849,0.5268417647058826,0.48491764705882356,0.5199913333333331,0.07063197026022305,0.13008130081300814,0.08206686930091185,0.3343465045592705,9.420720720720722,25.171034482758625,0.29058663028649384,3.0,4.0,1.0,1.0,1.0,,,0.025,0.01639344262295082,3.0,9.0,5.0,,0.391304347826087,0.3333333333333333,1.0,,0.03333333333333333,6.0,1.0,,3.0,,,,0.02054794520547945,1.0,,2.0,True,,,
