EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,RecoveredBlocks,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,on,3SecondViolations,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,HeaveMakes
101133,1610612764,Ian Mahinmi,Ian Mahinmi,101133,WAS,3113.0,52,-11,111,110,39.0,27.0,14.0,221,6.0,13.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,14.0,3.0,7.0,19.0,125,1.0,6.0,2.0,4.0,1.0,3.0,2.0,4.0,6.0,10.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,7.0,3.0,5.0,8.0,7.0,15.0,2.0,7.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,6.0,39.0,2.0,2.0,0.8333333333333334,1.0,0.42857142857142855,0.16666666666666666,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.2,0.475,0.2857142857142857,0.42857142857142855,0.17647058823529413,0.3333333333333333,0.07142857142857142,0.07692307692307693,0.5,15.625,0.23809523809523808,0.175,0.13043478260869565,0.18181818181818182,0.11475409836065574,0.2631578947368421,0.2857142857142857,0.375,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.2,0.7647058823529411,0.46153846153846156,0.5,0.8333333333333334,0.058823529411764705,0.058823529411764705,0.11764705882352941,1.0,0.16666666666666666,0.6,0.3333333333333333,0.2,0.2,0.9411764705882353,0.5474823529411764,0.6041666666666666,0.59433,0.1111111111111111,0.13333333333333333,0.21052631578947367,0.3157894736842105,2.0214285714285714,25.5,0.35135135135135137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626155,1610612764,Sam Dekker,Sam Dekker,1626155,WAS,12202.0,203,-10,418,423,178.0,124.0,55.0,841,22.0,40.0,3.0,10.0,6.0,9.0,10.0,5.0,1.0,18.0,11.0,26.0,54.0,23.0,7.0,80.0,496,4.0,12.0,2.0,10.0,8.0,16.0,12.0,5.0,33.0,38.0,14.0,8.0,18.0,8.0,,10.0,8.0,18.0,6.0,8.0,1.0,44.0,12.0,8.0,10.0,21.0,16.0,37.0,5.0,8.0,,10.0,,1.0,15.0,1.0,7.0,1.0,33.0,178.0,,1.0,0.7307692307692307,0.8636363636363636,0.48148148148148145,0.3333333333333333,0.5,0.474025974025974,0.3333333333333333,0.5,0.47619047619047616,0.38461538461538464,0.515625,0.2987012987012987,,0.14814814814814814,0.05,,18.840579710144926,0.09803921568627451,0.10526315789473684,0.1111111111111111,0.10344827586206896,0.07653061224489796,0.08695652173913043,0.0975609756097561,0.125,0.1,0.045454545454545456,0.1,0.16666666666666666,0.5194805194805194,0.55,0.5789473684210527,0.7727272727272727,0.12987012987012986,0.06493506493506493,0.23376623376623376,0.8333333333333334,0.3,0.32142857142857145,0.6666666666666666,0.03571428571428571,0.39285714285714285,0.8181818181818182,0.5450785714285714,0.5795909090909092,0.5264464285714286,0.08433734939759036,0.11666666666666667,0.125,0.4125,3.411111111111111,25.43913043478261,0.4258373205741627,1.0,3.0,4.0,1.0,6.0,4.0,7.0,4.0,18.0,3.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.30434782608695654,0.3333333333333333,0.30434782608695654,0.6,0.2857142857142857,0.1875,0.06666666666666667,0.036585365853658534,0.14814814814814814,0.041666666666666664,0.05714285714285714,0.1,0.25,0.05194805194805195,0.75,0.75,0.6666666666666666,0.2,0.2,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.36363636363636365,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626184,1610612764,Chasson Randle,Chasson Randle,1626184,WAS,13330.0,222,-28,472,471,185.0,122.0,59.0,943,17.0,23.0,1.0,1.0,6.0,7.0,7.0,11.0,1.0,33.0,11.0,20.0,34.0,44.0,18.0,112.0,544,3.0,3.0,4.0,13.0,7.0,12.0,12.0,8.0,40.0,20.0,20.0,2.0,33.0,3.0,,11.0,6.0,17.0,3.0,8.0,2.0,40.0,2.0,5.0,5.0,10.0,3.0,13.0,14.0,31.0,,21.0,,1.0,23.0,1.0,9.0,2.0,40.0,185.0,1.0,2.0,0.5,0.5263157894736842,0.5882352941176471,1.0,0.5833333333333334,0.6025641025641025,0.9,0.6666666666666666,0.6363636363636364,0.9285714285714286,0.7142857142857143,0.5641025641025641,,0.08823529411764706,0.08695652173913043,,18.367346938775512,0.04716981132075472,0.016,0.052083333333333336,0.04950495049504951,0.013392857142857142,0.022727272727272728,,0.045454545454545456,0.02564102564102564,0.08695652173913043,0.06756756756756757,,0.2948717948717949,0.7391304347826086,0.8095238095238095,0.5882352941176471,0.08974358974358974,0.14102564102564102,0.4230769230769231,0.2,1.0,0.2916666666666667,0.8571428571428571,0.041666666666666664,0.4583333333333333,0.8589743589743589,0.5362621794871796,0.49395000000000006,0.5166395833333334,0.11627906976744186,0.21428571428571427,0.11607142857142858,0.35714285714285715,4.923529411764706,25.40909090909091,0.3919491525423729,2.0,1.0,4.0,4.0,14.0,6.0,18.0,6.0,42.0,12.0,14.0,3.0,1.0,1.0,,,1.0,10.0,6.0,4.0,6.0,3.0,5.0,1.0,3.0,1.0,11.0,2.0,7.0,,1.0,1.0,1.0,1.0,0.7777777777777778,0.4090909090909091,0.5,0.4090909090909091,0.14285714285714285,0.5454545454545454,,,0.010101010101010102,0.02702702702702703,0.013333333333333334,0.02702702702702703,0.2857142857142857,0.3333333333333333,0.05128205128205128,0.25,0.25,,0.36363636363636365,0.36363636363636365,1.0,0.42424242424242425,0.42424242424242425,0.7142857142857143,0.5454545454545454,0.42424242424242425,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.4,0.5,1.0,0.022727272727272728,,,,,,,,,,,,,,,,,,,True,,,,,
1627758,1610612764,Ron Baker,Ron Baker,1627758,WAS,252.0,4,-1,10,9,4.0,9.0,,19,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1628972,1610612764,Troy Brown Jr.,Troy Brown Jr.,1628972,WAS,43782.0,730,-1,1533,1534,524.0,390.0,179.0,3067,48.0,74.0,8.0,10.0,14.0,24.0,56.0,17.0,8.0,52.0,12.0,75.0,165.0,69.0,32.0,248.0,1726,10.0,12.0,1.0,30.0,22.0,56.0,20.0,9.0,74.0,90.0,60.0,6.0,51.0,24.0,2.0,57.0,23.0,80.0,19.0,39.0,8.0,183.0,18.0,58.0,50.0,110.0,35.0,145.0,33.0,56.0,1.0,41.0,1.0,2.0,47.0,7.0,24.0,3.0,72.0,522.0,6.0,2.0,0.6,0.625,0.45454545454545453,0.8333333333333334,0.39285714285714285,0.46153846153846156,0.90625,0.4276315789473684,0.4881889763779528,0.8823529411764706,0.45121951219512196,0.2948717948717949,0.028985507246376812,0.14545454545454545,0.14864864864864866,0.038461538461538464,16.303099885189436,0.1358695652173913,0.044444444444444446,0.1853035143769968,0.15859030837004406,0.048678720445062586,0.0392156862745098,0.05,0.12179487179487179,0.15079365079365079,0.13953488372093023,0.20242914979757085,0.12121212121212122,0.3162393162393162,0.6486486486486487,0.7619047619047619,0.7083333333333334,0.23931623931623933,0.07264957264957266,0.2222222222222222,0.625,0.8,0.3157894736842105,0.5833333333333334,0.10526315789473684,0.15789473684210525,0.6111111111111112,0.5004609442060086,0.51379375,0.4902953333333333,0.09561752988047809,0.13186813186813187,0.12096774193548387,0.29838709677419356,7.537575757575758,25.85072463768116,0.34181343770384864,14.0,13.0,35.0,7.0,15.0,4.0,22.0,7.0,66.0,,15.0,4.0,10.0,17.0,,2.0,5.0,21.0,14.0,7.0,23.0,12.0,7.0,2.0,11.0,,30.0,3.0,13.0,2.0,,5.0,1.0,5.0,1.0,0.3188405797101449,0.35,0.3235294117647059,0.19642857142857142,0.7666666666666667,0.04878048780487805,,0.054140127388535034,0.044642857142857144,0.058365758754863814,0.045871559633027525,0.25,0.3111111111111111,0.14957264957264957,0.37142857142857144,0.3939393939393939,0.46153846153846156,0.4117647058823529,0.4117647058823529,1.0,0.28846153846153844,0.3,1.0,0.3333333333333333,0.29411764705882354,2.0,3.0,3.0,4.0,2.0,1.0,3.0,,,,4.0,0.75,0.8,0.5,0.1875,0.6666666666666666,1.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.05714285714285714,0.03508771929824561,0.35714285714285715,0.0625,1.0,1.0,0.375,,,,,True,,,,,
1628421,1610612764,Devin Robinson,Devin Robinson,1628421,WAS,3799.0,63,-4,132,135,40.0,37.0,14.0,267,6.0,9.0,,1.0,3.0,3.0,6.0,,,1.0,,12.0,19.0,1.0,8.0,32.0,158,,1.0,,,4.0,4.0,,2.0,10.0,16.0,8.0,,1.0,,,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,5.0,6.0,11.0,3.0,14.0,5.0,8.0,2.0,10.0,1.0,1.0,12.0,2.0,6.0,1.0,10.0,40.0,,1.0,0.6666666666666666,0.6666666666666666,0.631578947368421,,1.0,0.6,,1.0,0.64,,1.0,0.05,,,,,16.666666666666668,0.18181818181818182,0.023255813953488372,0.21739130434782608,0.19642857142857142,0.046875,0.041666666666666664,,0.07142857142857142,0.1,0.4444444444444444,0.2777777777777778,,0.45,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3,,0.05,1.0,,0.75,1.0,,,0.5,0.5170649999999999,0.659,0.591875,0.25,0.2608695652173913,,0.3125,7.268421052631578,27.2,0.30303030303030304,4.0,2.0,4.0,,,,,,,,,,,2.0,,,1.0,4.0,,4.0,,,,,,,,,,,,4.0,1.0,4.0,,,,,,,,,0.09523809523809523,,0.1,0.125,0.6666666666666666,0.6666666666666666,0.2,0.5,0.5,,,,,,,,,,,,,,,,2.0,,,,3.0,,0.75,,,,,,,,,,3.0,,1.0,,,0.75,,,,,,,,,True,,,,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,3251.0,54,1,113,116,30.0,37.0,10.0,229,1.0,2.0,,,,1.0,3.0,2.0,2.0,10.0,4.0,3.0,12.0,12.0,3.0,24.0,123,,,,,,2.0,6.0,2.0,11.0,4.0,2.0,,10.0,,,2.0,1.0,3.0,,2.0,,7.0,1.0,,7.0,9.0,1.0,10.0,4.0,4.0,,4.0,,1.0,3.0,,1.0,,11.0,30.0,,,0.6666666666666666,0.6666666666666666,0.25,,,0.4375,,0.5625,0.46,,0.6111111111111112,0.5,,,,,24.59016393442623,0.2916666666666667,0.03333333333333333,,0.16666666666666666,0.020833333333333332,,,0.125,0.45454545454545453,0.2,,,0.08333333333333333,0.5,0.5,1.0,0.125,0.08333333333333333,0.4166666666666667,,,0.125,,0.25,0.5,0.5833333333333334,0.47038958333333336,,0.52315,0.04,0.07692307692307693,,0.4583333333333333,14.091666666666667,26.11666666666667,0.26548672566371684,1.0,1.0,7.0,2.0,3.0,1.0,5.0,3.0,15.0,,3.0,1.0,,,,2.0,1.0,4.0,4.0,,4.0,3.0,1.0,,1.0,1.0,5.0,1.0,,,,,,,1.0,0.4166666666666667,0.5,0.4166666666666667,,0.8,0.5,,,0.1,,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.14285714285714285,0.14285714285714285,,1.0,1.0,1.0,0.3,0.3,1.0,0.25,0.3,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,True,,,,,
203895,1610612764,Jordan McRae,Jordan McRae,203895,WAS,6580.0,110,24,254,252,160.0,106.0,27.0,506,3.0,5.0,1.0,1.0,3.0,4.0,15.0,2.0,1.0,12.0,10.0,13.0,32.0,14.0,14.0,49.0,237,2.0,4.0,3.0,7.0,9.0,19.0,11.0,10.0,37.0,2.0,24.0,4.0,12.0,3.0,,10.0,4.0,14.0,3.0,10.0,,32.0,2.0,9.0,6.0,15.0,3.0,18.0,4.0,10.0,,13.0,,,17.0,1.0,6.0,3.0,37.0,160.0,1.0,3.0,0.07692307692307693,0.09090909090909091,0.40625,0.5,0.47368421052631576,0.3804347826086957,0.4,0.45,0.4537037037037037,0.5,0.5138888888888888,0.30434782608695654,,0.09375,0.2,,21.071428571428573,0.10344827586206896,0.0273972602739726,0.17647058823529413,0.13761467889908258,0.02564102564102564,0.038461538461538464,0.034482758620689655,0.13636363636363635,0.037037037037037035,0.2222222222222222,0.17073170731707318,0.2,0.10869565217391304,0.6,0.75,,0.32608695652173914,0.043478260869565216,0.2608695652173913,0.2,1.0,0.13333333333333333,0.75,0.03333333333333333,0.3333333333333333,0.41304347826086957,0.4368177777777777,0.37685,0.44803620689655166,0.11764705882352941,0.16216216216216217,0.14285714285714285,0.7551020408163265,11.181249999999999,27.27857142857143,0.6299212598425197,7.0,3.0,12.0,,3.0,3.0,3.0,3.0,9.0,,3.0,1.0,,1.0,,,1.0,6.0,3.0,3.0,2.0,1.0,3.0,,1.0,1.0,5.0,,4.0,2.0,,2.0,1.0,3.0,1.0,0.21428571428571427,0.2727272727272727,0.21428571428571427,0.13333333333333333,0.4,,,0.022727272727272728,,0.02702702702702703,0.04,0.4666666666666667,0.5384615384615384,0.2608695652173913,0.25,0.25,,,,,0.25,0.25,1.0,0.3,0.25,,1.0,,1.0,,,1.0,,,,3.0,,1.0,,0.2,,,,,,,,1.0,,,,,0.14285714285714285,,,,,1.0,1.0,,,True,,,,,
1627780,1610612764,Gary Payton II,Gary Payton II,1627780,WAS,646.0,11,15,28,26,23.0,26.0,2.0,54,3.0,5.0,,1.0,2.0,4.0,,1.0,1.0,,,3.0,5.0,1.0,,9.0,18,,1.0,,,2.0,4.0,1.0,,7.0,4.0,2.0,,,,,1.0,2.0,3.0,2.0,1.0,,8.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,7.0,23.0,1.0,,0.6666666666666666,0.6666666666666666,0.6,,0.5,0.75,,0.7,0.75,,0.7,0.16666666666666666,,,,,23.333333333333336,0.25,0.125,,0.1,0.1,0.3333333333333333,,0.5,,,,,0.8333333333333334,0.6,0.6,0.6666666666666666,,0.16666666666666666,,1.0,,0.8,0.5,0.2,,1.0,0.7236250000000001,0.6718,0.70955,,,,0.7777777777777778,0.72,23.9,0.8214285714285714,,,,1.0,,,1.0,1.0,3.0,,,,,,,,,3.0,2.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,True,,,,,
201145,1610612764,Jeff Green,Jeff Green,201145,WAS,5802.0,97,9,201,195,60.0,33.0,21.0,396,8.0,8.0,3.0,3.0,2.0,2.0,6.0,3.0,,16.0,7.0,15.0,18.0,19.0,6.0,57.0,241,3.0,3.0,,6.0,2.0,2.0,7.0,,13.0,10.0,20.0,4.0,16.0,,,5.0,,5.0,,4.0,1.0,10.0,2.0,3.0,6.0,10.0,4.0,14.0,7.0,9.0,,6.0,1.0,,7.0,1.0,4.0,,13.0,59.0,,,0.3333333333333333,0.38461538461538464,0.8333333333333334,1.0,1.0,0.6891891891891891,0.6,0.7222222222222222,0.7125,0.6,0.7222222222222222,0.5135135135135135,,,,,20.0,0.13953488372093023,0.047619047619047616,0.08571428571428572,0.11538461538461539,0.047058823529411764,0.125,,0.10526315789473684,0.15384615384615385,0.18181818181818182,0.0967741935483871,,0.21621621621621623,1.0,1.0,0.5,0.16216216216216217,0.08108108108108109,0.43243243243243246,0.6,1.0,0.2222222222222222,1.0,,0.7777777777777778,0.7297297297297297,0.5158256756756758,0.5389666666666667,0.5440277777777778,0.1,0.19047619047619047,0.10526315789473684,0.22807017543859648,8.194444444444443,25.584210526315786,0.29850746268656714,4.0,3.0,4.0,1.0,6.0,3.0,7.0,3.0,21.0,,6.0,,,2.0,,1.0,,2.0,2.0,,3.0,1.0,2.0,,2.0,,5.0,2.0,1.0,,,2.0,,2.0,1.0,0.3684210526315789,0.42857142857142855,0.3684210526315789,,0.6,0.125,,0.046511627906976744,,0.05714285714285714,,0.6666666666666666,0.6666666666666666,0.10810810810810811,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.375,0.375,1.0,0.42857142857142855,0.375,,2.0,,2.0,2.0,,,,,,2.0,,1.0,0.3333333333333333,0.4,,,,,,,,2.0,,,,,,,,,,,,,,True,,,,,
