EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Technical Free Throw Trips,BlockedCorner3,Loose Ball Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,LongMidRangePctAssisted,Corner3PctBlocked,on,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips
1626147,1610612737,Justin Anderson,Justin Anderson,1626147,ATL,27802.0,463,-79.0,999,1029,366,478,102,2028,32.0,51.0,12.0,17.0,16.0,22.0,7.0,23.0,1.0,6.0,6.0,20.0,2.0,6.0,18.0,57.0,1.0,4.0,4.0,18.0,40.0,80.0,24.0,77.0,26.0,178.0,1145,12.0,21.0,1.0,4.0,27.0,18.0,34.0,6.0,24.0,15.0,69.0,42.0,38.0,66.0,6.0,20.0,1.0,56.0,18.0,8.0,1.0,12.0,11.0,23.0,8.0,3.0,7.0,3.0,2.0,57.0,6.0,18.0,26.0,29.0,5.0,60.0,24.0,84.0,5.0,22.0,14.0,8.0,11.0,3.0,6.0,12.0,1.0,5.0,3.0,23.0,2.0,7.0,23.0,48.0,3.0,1.0,28.0,2.0,1.0,2.0,35.0,4.0,16.0,1.0,2.0,12.0,1.0,1.0,10.0,2.0,13.0,6.0,1.0,69.0,363,10.0,1.0,0.525,0.7,0.9166666666666666,0.3116883116883117,0.25,0.25,0.3157894736842105,0.5,0.5714285714285714,0.5294117647058824,0.4840764331210191,0.54,0.46551724137931033,0.5174418604651163,0.54,0.5227272727272727,0.49044585987261147,0.012987012987012988,0.1,0.0784313725490196,0.17391304347826086,0.017543859649122806,17.333333333333332,0.4782608695652174,0.15151515151515152,0.11553784860557768,0.07725321888412018,0.12871287128712872,0.025,0.12141280353200883,0.0507399577167019,0.07317073170731707,0.1095890410958904,0.02702702702702703,0.0223463687150838,0.03278688524590164,0.10714285714285714,0.10256410256410256,0.14754098360655737,0.12658227848101267,0.13636363636363635,0.06097560975609756,0.46153846153846156,0.3248407643312102,0.6274509803921569,0.6808510638297872,0.5625,0.1464968152866242,0.30434782608695654,0.3684210526315789,0.42857142857142855,0.03821656050955414,0.16666666666666666,0.16666666666666666,0.12738853503184713,0.3,0.3,1.0,0.3630573248407643,0.3157894736842105,0.32142857142857145,0.8888888888888888,0.68,0.7058823529411765,0.08333333333333333,0.16,0.25,1.0,0.3793103448275862,0.7272727272727273,0.10344827586206896,0.3333333333333333,0.3103448275862069,0.2222222222222222,0.8152866242038217,0.32142857142857145,0.5487727564102566,0.523175,0.5694896551724138,0.1,0.17391304347826086,0.01282051282051282,0.15168539325842698,0.38764044943820225,4.362499999999999,25.56623376623376,0.3663663663663664,,,,,,,,,,,,,,,True,,,,,,,
1627738,1610612737,Deyonta Davis,Deyonta Davis,1627738,ATL,2541.0,42,7.0,93,91,21,47,9,184,7.0,8.0,2.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,7.0,9.0,,1.0,,14.0,85,2.0,2.0,,1.0,4.0,,1.0,,1.0,,,10.0,4.0,,,4.0,,,,,,,1.0,1.0,1.0,,,,,3.0,,3.0,4.0,5.0,3.0,12.0,3.0,15.0,,2.0,1.0,1.0,,1.0,,2.0,,,,2.0,,,2.0,4.0,,1.0,1.0,,,,2.0,,1.0,,,1.0,,,1.0,,1.0,,,,21,1.0,,0.7142857142857143,1.0,,,,,,0.7777777777777778,1.0,,0.7,0.6666666666666666,,0.6363636363636364,0.6666666666666666,,0.1,,,,,,12.264150943396226,,0.75,0.21739130434782608,0.10714285714285714,0.14814814814814814,,0.18,0.058823529411764705,0.125,0.14285714285714285,,,,0.25,0.3333333333333333,,0.15,0.14285714285714285,,,0.8,0.875,0.875,0.7142857142857143,,,,,0.1,,,0.1,,,,,,,,0.6666666666666666,1.0,,,,,0.5,,0.5,,,,0.9,,0.55022,0.5195666666666666,0.34535000000000005,0.09090909090909091,0.1,,0.2857142857142857,,3.3111111111111113,23.5,0.22580645161290322,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,
1627752,1610612737,Taurean Prince,Taurean Prince,1627752,ATL,2562.0,43,-11.0,91,99,10,25,5,190,1.0,3.0,,,,,2.0,2.0,,,2.0,4.0,,,1.0,4.0,,,1.0,1.0,3.0,5.0,3.0,8.0,8.0,23.0,121,,,,,,,,1.0,1.0,4.0,7.0,,6.0,9.0,,,,4.0,1.0,1.0,,4.0,4.0,8.0,2.0,2.0,4.0,,,20.0,,,1.0,2.0,,3.0,,3.0,,2.0,2.0,,1.0,1.0,,2.0,,1.0,,3.0,,,1.0,3.0,,,7.0,,1.0,1.0,11.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,4.0,8,,,,,1.0,0.375,,1.0,0.375,0.6,,,0.5769230769230769,,1.5,0.6470588235294118,,0.875,0.6153846153846154,,0.2,0.3333333333333333,,,20.61855670103093,0.3333333333333333,,0.13333333333333333,,0.045454545454545456,,0.08108108108108109,,,,,,,,0.16666666666666666,0.3333333333333333,0.058823529411764705,,,1.0,0.23076923076923078,0.3333333333333333,0.5,,0.15384615384615385,1.0,1.0,,,,,0.3076923076923077,0.5,0.5,1.0,0.3076923076923077,0.25,0.25,1.0,,,,,,,,,,,1.0,1.0,0.8461538461538461,0.25,0.5305291666666667,,0.56625,0.2,0.3333333333333333,0.1111111111111111,,0.30434782608695654,5.6,27.875,0.10989010989010989,,,1.0,1.0,,,,,,,,,,,True,,,,,,,
1629121,1610612737,Jaylen Adams,Jaylen Adams,1629121,ATL,4976.0,83,-33.0,179,188,51,87,14,367,2.0,6.0,,1.0,,2.0,1.0,4.0,2.0,2.0,1.0,3.0,,1.0,3.0,9.0,,1.0,2.0,2.0,5.0,12.0,4.0,12.0,4.0,26.0,216,,2.0,,2.0,,,3.0,2.0,3.0,2.0,8.0,4.0,6.0,9.0,3.0,,,9.0,3.0,2.0,,4.0,10.0,14.0,6.0,4.0,4.0,,,38.0,,3.0,7.0,2.0,,9.0,3.0,12.0,1.0,3.0,3.0,,6.0,3.0,4.0,4.0,,2.0,,10.0,,4.0,8.0,11.0,,1.0,5.0,,,1.0,5.0,,1.0,,1.0,,,,,,,,,8.0,51,,1.0,0.4,0.4,0.75,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.4166666666666667,,,0.4583333333333333,,0.5,0.5,,0.5714285714285714,0.5,,0.16666666666666666,,0.5,,18.461538461538463,0.6,,0.05263157894736842,0.06818181818181818,0.1891891891891892,,0.12,0.03614457831325301,0.03225806451612903,0.2222222222222222,,,,0.11764705882352941,,,0.1935483870967742,0.16666666666666666,0.08333333333333333,,0.25,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.25,0.5,1.0,0.08333333333333333,1.0,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,,,0.25,,,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,1.0,0.75,0.3333333333333333,0.5187645833333335,0.565175,0.4819833333333334,0.04,0.07692307692307693,,,0.3076923076923077,6.833333333333331,25.025000000000002,0.2849162011173184,1.0,0.25,1.0,,,,,,,,,,,,True,,,,,,,
1713,1610612737,Vince Carter,Vince Carter,1713,ATL,8732.0,146,-63.0,316,330,136,218,24,646,1.0,6.0,,,,1.0,2.0,5.0,,,5.0,8.0,2.0,3.0,4.0,26.0,,5.0,1.0,8.0,3.0,11.0,9.0,34.0,9.0,42.0,363,,,,6.0,,,2.0,3.0,11.0,5.0,14.0,2.0,4.0,24.0,3.0,,1.0,25.0,4.0,2.0,,6.0,3.0,9.0,2.0,1.0,6.0,,,21.0,1.0,,8.0,8.0,4.0,20.0,1.0,21.0,,3.0,1.0,2.0,3.0,3.0,2.0,5.0,,1.0,1.0,8.0,,2.0,3.0,11.0,,1.0,10.0,1.0,,,10.0,,4.0,,1.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,,12.0,134,4.0,,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.2647058823529412,,0.2727272727272727,0.2727272727272727,0.2727272727272727,,,0.36666666666666664,,0.34615384615384615,0.42,,0.4375,0.7555555555555555,,0.18181818181818182,0.3333333333333333,,,16.81159420289855,0.375,0.3076923076923077,0.0963855421686747,,0.11267605633802817,0.012658227848101266,0.1038961038961039,0.006711409395973154,,,,0.016129032258064516,,0.05555555555555555,0.13793103448275862,0.1111111111111111,0.11864406779661017,0.08333333333333333,,1.0,0.13333333333333333,0.16666666666666666,0.25,1.0,0.1111111111111111,0.4,0.4,,,,,0.17777777777777778,0.625,0.625,1.0,0.5777777777777777,0.15384615384615385,0.15384615384615385,0.75,,,,0.8333333333333334,,,0.07692307692307693,,0.23076923076923078,0.6666666666666666,0.6153846153846154,0.125,0.8888888888888888,0.16,0.5333068181818182,0.4776375,0.530875,0.08163265306122448,0.26666666666666666,,,0.3333333333333333,4.79090909090909,27.035294117647055,0.43037974683544306,1.0,0.16666666666666666,,,2.0,,,,,,,,,,True,,,,,,,
1627761,1610612737,DeAndre' Bembry,DeAndre' Bembry,1627761,ATL,12946.0,216,-49.0,460,488,221,260,48,948,21.0,36.0,3.0,5.0,10.0,14.0,3.0,12.0,1.0,2.0,2.0,6.0,1.0,3.0,2.0,12.0,,,1.0,7.0,25.0,50.0,4.0,18.0,15.0,77.0,511,3.0,5.0,1.0,1.0,9.0,11.0,20.0,2.0,10.0,6.0,34.0,24.0,26.0,9.0,3.0,2.0,,12.0,2.0,5.0,1.0,13.0,10.0,23.0,5.0,5.0,11.0,1.0,1.0,56.0,3.0,3.0,22.0,11.0,2.0,35.0,6.0,41.0,1.0,11.0,7.0,4.0,19.0,1.0,13.0,4.0,1.0,6.0,,23.0,,13.0,11.0,21.0,1.0,1.0,18.0,,,1.0,22.0,2.0,10.0,,2.0,6.0,,,5.0,1.0,6.0,3.0,,34.0,218,6.0,2.0,0.48,0.5,0.75,0.2222222222222222,1.0,0.2,0.2222222222222222,0.5,0.6,0.55,0.45588235294117646,0.75,0.4666666666666667,0.4935897435897436,0.75,0.5151515151515151,0.2647058823529412,0.05555555555555555,0.1,0.08333333333333333,0.16666666666666666,0.08333333333333333,19.498069498069498,0.8260869565217391,0.10526315789473684,0.10377358490566038,0.027522935779816515,0.2391304347826087,0.027522935779816515,0.16666666666666666,0.027522935779816515,0.04918032786885246,,,0.0273972602739726,0.027777777777777776,0.057692307692307696,0.11538461538461539,0.17857142857142858,0.23076923076923078,0.2857142857142857,0.03125,0.5,0.5294117647058824,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.17647058823529413,0.25,0.3,,0.029411764705882353,0.5,0.5,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.5,0.17647058823529413,0.16666666666666666,0.18181818181818182,1.0,0.8333333333333334,0.6,0.6666666666666666,,,,0.4666666666666667,0.7142857142857143,0.1,0.3333333333333333,0.23333333333333334,0.14285714285714285,0.7941176470588235,0.16666666666666666,0.5415654411764707,0.62584,0.5295516666666668,0.13157894736842105,0.1724137931034483,,0.11688311688311688,0.44155844155844154,3.835999999999999,25.23888888888889,0.48043478260869565,1.0,0.16666666666666666,,,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,
1628381,1610612737,John Collins,John Collins,1628381,ATL,9981.0,166,-4.0,367,371,87,123,38,738,34.0,43.0,9.0,11.0,7.0,9.0,5.0,13.0,1.0,4.0,3.0,5.0,,1.0,2.0,9.0,,,,2.0,40.0,60.0,5.0,14.0,14.0,109.0,416,9.0,13.0,,,19.0,8.0,13.0,,3.0,6.0,22.0,64.0,16.0,15.0,,12.0,,9.0,2.0,4.0,,10.0,5.0,15.0,4.0,1.0,8.0,2.0,,35.0,7.0,6.0,14.0,12.0,3.0,29.0,14.0,43.0,1.0,2.0,2.0,,6.0,1.0,2.0,3.0,1.0,4.0,1.0,9.0,,4.0,12.0,17.0,,,19.0,,1.0,1.0,20.0,4.0,11.0,,1.0,4.0,,,4.0,,4.0,3.0,,22.0,85,,1.0,0.8,0.9411764705882353,1.0,0.35714285714285715,,,0.35714285714285715,0.6666666666666666,0.6923076923076923,0.6153846153846154,0.6418918918918919,0.6923076923076923,0.5,0.6646341463414634,0.6785714285714286,0.5789473684210527,0.1891891891891892,,0.06666666666666667,0.046511627906976744,0.15384615384615385,,22.0873786407767,0.6666666666666666,0.2727272727272727,0.13043478260869565,0.0759493670886076,0.16279069767441862,0.07777777777777778,0.14606741573033707,0.07692307692307693,0.11764705882352941,0.0625,,0.07462686567164178,0.08695652173913043,0.1111111111111111,0.14285714285714285,0.15789473684210525,0.171875,0.13636363636363635,0.04,0.75,0.581081081081081,0.7906976744186046,0.8292682926829268,0.7647058823529411,0.17567567567567569,0.38461538461538464,0.45454545454545453,1.0,0.05405405405405406,0.25,0.25,0.06756756756756757,0.6,0.6,1.0,0.12162162162162163,0.2222222222222222,0.2222222222222222,1.0,0.8461538461538461,0.8181818181818182,0.2222222222222222,,,,0.5625,0.7777777777777778,0.0625,,0.125,,0.7702702702702703,0.2222222222222222,0.558606081081081,0.5247285714285714,0.5599999999999999,0.13580246913580246,0.16417910447761194,,0.1743119266055046,0.2018348623853211,4.264999999999999,24.571428571428566,0.23705722070844687,,,,,,,,,1.0,1.0,1.0,0.09090909090909091,1.0,,True,,,,,,,
1629027,1610612737,Trae Young,Trae Young,1629027,ATL,11827.0,197,-38.0,428,424,102,129,50,852,14.0,28.0,1.0,3.0,4.0,7.0,15.0,29.0,4.0,11.0,1.0,2.0,,1.0,6.0,38.0,,2.0,1.0,6.0,33.0,68.0,7.0,40.0,28.0,115.0,505,2.0,6.0,1.0,3.0,9.0,9.0,17.0,1.0,7.0,11.0,32.0,16.0,50.0,15.0,6.0,2.0,,38.0,6.0,5.0,1.0,36.0,25.0,61.0,13.0,12.0,32.0,4.0,,147.0,4.0,6.0,14.0,10.0,1.0,25.0,10.0,35.0,4.0,7.0,5.0,2.0,12.0,3.0,7.0,6.0,,5.0,1.0,18.0,1.0,9.0,4.0,9.0,,1.0,35.0,2.0,1.0,3.0,34.0,3.0,11.0,1.0,6.0,,,,,,,,,32.0,102,,5.0,0.24242424242424243,0.25,0.7142857142857143,0.175,0.3333333333333333,0.14285714285714285,0.175,0.4852941176470588,0.3333333333333333,0.5294117647058824,0.4027777777777778,0.3888888888888889,0.4375,0.4634146341463415,0.45,0.5333333333333333,0.37037037037037035,0.025,0.07352941176470588,0.10714285714285714,0.06896551724137931,0.02631578947368421,28.747433264887064,0.6666666666666666,0.07692307692307693,0.09259259259259259,0.05714285714285714,0.1590909090909091,0.03773584905660377,0.12244897959183673,0.04739336492890995,0.08,0.02857142857142857,0.05,0.025974025974025976,0.06896551724137931,0.06666666666666667,0.1794871794871795,,0.14754098360655737,0.18518518518518517,0.06557377049180328,,0.25925925925925924,0.5,0.56,0.21428571428571427,0.26851851851851855,0.5172413793103449,0.5555555555555556,0.2,0.10185185185185185,0.36363636363636365,0.36363636363636365,0.018518518518518517,0.5,0.5,1.0,0.35185185185185186,0.15789473684210525,0.16216216216216217,0.6666666666666666,0.3333333333333333,0.3333333333333333,,0.2222222222222222,,,0.2916666666666667,0.5714285714285714,0.041666666666666664,,0.25,0.16666666666666666,0.6296296296296297,0.15789473684210525,0.5114453703703703,0.5068666666666667,0.4793833333333333,0.10256410256410256,0.14473684210526316,0.024390243902439025,0.0782608695652174,0.2782608695652174,7.7441176470588236,27.777499999999996,0.2383177570093458,1.0,0.1111111111111111,1.0,,,1.0,1.0,1.0,2.0,,,,0.5,,True,,,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,6665.0,111,-34.0,242,254,87,143,29,496,10.0,18.0,,,4.0,8.0,1.0,7.0,3.0,9.0,5.0,13.0,,5.0,5.0,17.0,,,3.0,12.0,14.0,34.0,10.0,30.0,13.0,71.0,279,,2.0,,,2.0,6.0,13.0,3.0,17.0,8.0,29.0,6.0,22.0,24.0,6.0,,,17.0,5.0,4.0,,3.0,2.0,5.0,2.0,,3.0,,,12.0,,1.0,5.0,8.0,,13.0,1.0,14.0,,6.0,3.0,3.0,7.0,1.0,4.0,1.0,,3.0,,8.0,,5.0,7.0,12.0,,,13.0,,,,17.0,1.0,6.0,,3.0,5.0,,,5.0,,5.0,2.0,1.0,29.0,86,4.0,3.0,0.21428571428571427,0.21428571428571427,0.8,0.3333333333333333,,0.17647058823529413,0.3333333333333333,0.4117647058823529,,0.46153846153846156,0.453125,,0.35,0.4930555555555556,0.3333333333333333,0.4027777777777778,0.46875,,0.11764705882352941,0.16666666666666666,0.14285714285714285,,28.67383512544803,0.875,,0.1095890410958904,0.015873015873015872,0.11363636363636363,,0.1111111111111111,0.008130081300813009,,,0.09090909090909091,,,0.07317073170731707,0.1111111111111111,0.21428571428571427,0.11428571428571428,0.1111111111111111,,0.4,0.28125,0.5555555555555556,0.6666666666666666,0.1,0.109375,0.14285714285714285,0.16666666666666666,,0.140625,0.3333333333333333,0.3333333333333333,0.203125,0.38461538461538464,0.38461538461538464,1.0,0.265625,0.29411764705882354,0.29411764705882354,0.6,,,,,,,0.26666666666666666,0.5,0.16666666666666666,,0.4,0.25,0.75,0.29411764705882354,0.5308968253968254,0.4263,0.5123689655172413,0.08695652173913043,0.15384615384615385,,0.028169014084507043,0.4084507042253521,8.185294117647059,25.453333333333333,0.359504132231405,,,,,,,,,2.0,,,,0.6666666666666666,,True,,,,,,,
1629168,1610612737,BJ Johnson,BJ Johnson,1629168,ATL,526.0,9,-12.0,20,20,10,13,1,40,,1.0,,,,,,,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,7.0,25,,,,,,1.0,2.0,,1.0,,2.0,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,2.0,10,,,,,1.0,0.5,,,1.0,0.3333333333333333,,0.5,0.5,,0.3333333333333333,0.5833333333333334,,0.3333333333333333,0.4,,,,,,28.571428571428573,,,,,0.2,,0.2,,,,,,,,,,0.25,,,,0.2,,,,,,,,0.4,0.5,0.5,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,0.3333333333333333,,0.6,,0.492625,,0.36365000000000003,0.16666666666666666,0.25,,,0.2857142857142857,12.433333333333332,41.05,0.5,,,,,,,,,,,,,,,True,,,,,,,
