EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffLongMidRangeReboundPct,3SecondViolations,HeaveMakes,Corner3PctBlocked,on,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,34051.399999999994,568,-42,1201,1185,226,220.0,123,2386,29.0,52.0,2.0,2.0,11.0,15.0,43.0,85.0,33.0,71.0,9.0,18.0,1.0,2.0,6.0,39.0,133.0,7.0,10.0,9.0,26.0,105.0,208,48.0,151.0,41.0,395,1316,5.0,8.0,7.0,11.0,3.0,34.0,26.0,46.0,11.0,32.0,11.0,96.0,16.0,194.0,69.0,75.0,8.0,1.0,132.0,39.0,11.0,81.0,59.0,140.0,45.0,14.0,66.0,11.0,4.0,339.0,5.0,9.0,23.0,37.0,1.0,61,14.0,75,7.0,32.0,22.0,10.0,41.0,8.0,28.0,23.0,4.0,13.0,3.0,64.0,8.0,13.0,39.0,2.0,5.0,46.0,2.0,54.0,1.0,2.0,16.0,5.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,96.0,223,6.0,3.0,0.0761904761904762,0.07920792079207921,0.4791666666666667,0.31788079470198677,0.6363636363636364,0.34375,0.32,0.5048076923076923,0.625,0.5652173913043478,0.49303621169916434,0.8157894736842105,0.5448717948717948,0.5157068062827225,0.8095238095238095,0.5783132530120482,0.4206128133704735,0.052884615384615384,0.09615384615384616,0.03529411764705882,0.04225352112676056,33.18452380952381,0.640625,0.037037037037037035,0.1008174386920981,0.030821917808219176,0.11057692307692307,0.01773049645390071,0.10434782608695652,0.024390243902439025,0.03333333333333333,0.04504504504504504,0.012875536480686695,0.04081632653061224,0.09090909090909091,0.11188811188811189,0.09782608695652174,0.12179487179487179,0.07692307692307693,0.03608247422680412,0.6666666666666666,0.14484679665738162,0.5576923076923077,0.6170212765957447,0.06896551724137931,0.23676880222841226,0.5058823529411764,0.524390243902439,0.06976744186046512,0.1977715877437326,0.4647887323943662,0.4852941176470588,0.09090909090909091,0.05013927576601671,0.5,0.5,0.7777777777777778,0.37047353760445684,0.2932330827067669,0.2932330827067669,0.41025641025641024,0.10526315789473684,1.0,0.05263157894736842,0.5263157894736842,0.7,0.5714285714285714,0.19230769230769232,0.7333333333333333,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.34615384615384615,0.5654596100278552,0.29545454545454547,0.4922386871508382,0.5160107142857143,0.48003896103896115,0.055408970976253295,0.07174887892376682,0.03205128205128205,0.08607594936708861,0.2430379746835443,10.317307692307692,25.663576158940398,0.18817651956702747,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,28582.0,476,-16,1006,1008,280,371.0,130,2014,46.0,96.0,10.0,22.0,8.0,18.0,17.0,63.0,2.0,6.0,5.0,12.0,1.0,2.0,3.0,,4.0,,1.0,,1.0,65.0,165,5.0,16.0,41.0,186,1095,10.0,26.0,,2.0,6.0,26.0,13.0,37.0,2.0,4.0,14.0,46.0,90.0,40.0,15.0,,10.0,,4.0,,24.0,13.0,20.0,33.0,11.0,9.0,12.0,1.0,,86.0,8.0,19.0,29.0,48.0,12.0,89,27.0,116,4.0,19.0,11.0,8.0,15.0,1.0,5.0,7.0,4.0,10.0,,22.0,4.0,10.0,31.0,1.0,1.0,58.0,5.0,59.0,5.0,,30.0,,2.0,5.0,,,1.0,5.0,3.0,46.0,280,8.0,2.0,0.6923076923076923,0.75,1.0,0.3125,,0.5,0.3125,0.3939393939393939,0.38461538461538464,0.35135135135135137,0.4005524861878453,0.35714285714285715,0.3902439024390244,0.44711538461538464,0.40625,0.48936170212765956,0.08839779005524862,0.14545454545454545,0.15625,0.14285714285714285,,19.930675909878683,0.6818181818181818,0.3870967741935484,0.16216216216216217,0.06506849315068493,0.17261904761904762,0.03827751196172249,0.16594827586206898,0.05389221556886228,0.0967741935483871,0.059322033898305086,0.047337278106508875,,0.12871287128712872,0.13333333333333333,0.25333333333333335,0.18461538461538463,0.13157894736842105,0.046511627906976744,0.6,0.5303867403314917,0.4791666666666667,0.5679012345679012,0.6956521739130435,0.34806629834254144,0.2698412698412698,0.3148148148148148,0.6470588235294118,0.03314917127071823,0.3333333333333333,0.3333333333333333,1.0,0.06629834254143646,0.4166666666666667,0.4166666666666667,1.0,0.022099447513812154,,,,0.7857142857142857,0.45454545454545453,0.03571428571428571,0.03571428571428571,,,0.43902439024390244,0.4444444444444444,0.07317073170731707,0.6666666666666666,0.024390243902439025,,0.6187845303867403,,0.5049154696132596,0.5513315789473683,0.47613170731707316,0.14563106796116504,0.15789473684210525,,0.13978494623655913,0.24731182795698925,4.6842424242424245,23.53125,0.2783300198807157,3.0,3.0,3.0,4.0,0.4,,,,,,,,,,,,,,,,,True,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,2189.0,36,1,75,73,7,21.0,5,148,,,,,,,3.0,4.0,,1.0,,1.0,1.0,,1.0,3.0,4.0,,,,,3.0,5,3.0,5.0,,15,84,,,,1.0,,,,,,1.0,,,6.0,,9.0,,,,4.0,3.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,1.0,3,1.0,4,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,5.0,,,3.0,2.0,,,,,,,,,,,,,,7,1.0,,1.0,1.0,1.0,0.6,,,0.6,0.6,,,0.75,,,0.75,,,0.5,,,,,13.580246913580247,,1.0,0.05263157894736842,0.05263157894736842,0.0625,,0.05714285714285714,0.029411764705882353,,0.2,,,,0.08333333333333333,,0.08333333333333333,,0.25,,,,,,0.4,0.75,0.75,1.0,0.1,,,,0.1,,,,0.4,0.75,0.75,1.0,,,1.0,,,,,,1.0,,,,0.5,0.75,0.46229000000000003,0.5919,0.5919,,,,,,10.219999999999999,25.4,0.09333333333333334,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,67983.4,1133,4,2376,2360,621,726.0,273,4736,20.0,36.0,3.0,6.0,5.0,7.0,10.0,33.0,9.0,45.0,30.0,61.0,5.0,6.0,17.0,68.0,198.0,2.0,9.0,10.0,36.0,39.0,114,98.0,259.0,41.0,413,2574,6.0,11.0,5.0,14.0,7.0,34.0,10.0,25.0,16.0,53.0,16.0,84.0,68.0,10.0,291.0,3.0,4.0,2.0,196.0,68.0,8.0,31.0,15.0,46.0,10.0,5.0,21.0,7.0,3.0,107.0,6.0,9.0,62.0,65.0,5.0,132,16.0,148,7.0,23.0,14.0,9.0,13.0,6.0,10.0,33.0,5.0,3.0,5.0,46.0,14.0,41.0,102.0,4.0,6.0,39.0,5.0,56.0,,7.0,7.0,9.0,7.0,13.0,,,9.0,13.0,8.0,84.0,615,10.0,6.0,0.8717948717948718,0.918918918918919,0.9897959183673469,0.3783783783783784,0.35714285714285715,0.3018867924528302,0.38132295719844356,0.34210526315789475,0.5454545454545454,0.4,0.49865951742627346,0.54,0.4358974358974359,0.5203562340966921,0.5892857142857143,0.47674418604651164,0.6943699731903485,0.07017543859649122,0.1388888888888889,0.09090909090909091,,16.331845238095237,0.2826086956521739,0.08620689655172414,0.09129213483146068,0.015,0.1486810551558753,0.011131725417439703,0.112488928255093,0.013169446883230905,0.011363636363636364,0.02654867256637168,0.011363636363636364,0.010101010101010102,0.05785123966942149,0.09057971014492754,0.13402061855670103,0.15217391304347827,0.1368421052631579,0.031818181818181815,0.6153846153846154,0.09651474530831099,0.5555555555555556,0.6451612903225806,0.8,0.08847184986595175,0.30303030303030304,0.3333333333333333,0.9,0.12064343163538874,0.2,0.2,1.0,0.16353887399463807,0.4918032786885246,0.4918032786885246,0.9666666666666667,0.5308310991957105,0.3434343434343434,0.3469387755102041,1.0,0.24,0.5,0.2,0.36,0.2222222222222222,1.0,0.08974358974358974,0.7142857142857143,0.21794871794871795,0.35294117647058826,0.46153846153846156,0.2777777777777778,0.7908847184986595,0.3469387755102041,0.5239743935309975,0.49037000000000003,0.508707894736842,0.04145077720207254,0.05785123966942149,0.033962264150943396,0.08232445520581114,0.2033898305084746,10.78508771929825,25.450193050193043,0.26136363636363635,7.0,1.0,2.0,4.0,0.3333333333333333,6.0,,3.0,2.0,1.0,3.0,1.0,0.007722007722007722,0.010101010101010102,0.015384615384615385,0.6,1.0,,,,,True,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,34477.399999999994,575,-71,1210,1201,304,370.0,131,2411,36.0,59.0,5.0,9.0,9.0,20.0,5.0,25.0,5.0,6.0,7.0,12.0,1.0,3.0,4.0,34.0,85.0,4.0,5.0,7.0,14.0,46.0,90,41.0,97.0,33.0,248,1393,6.0,14.0,5.0,6.0,4.0,31.0,12.0,30.0,10.0,18.0,9.0,63.0,74.0,18.0,123.0,,4.0,,85.0,34.0,11.0,18.0,18.0,36.0,9.0,9.0,13.0,4.0,1.0,90.0,7.0,5.0,23.0,36.0,4.0,63,13.0,76,3.0,9.0,7.0,2.0,15.0,4.0,13.0,13.0,4.0,2.0,,28.0,3.0,28.0,66.0,1.0,2.0,42.0,5.0,39.0,3.0,2.0,14.0,2.0,3.0,4.0,,,1.0,4.0,2.0,61.0,298,6.0,2.0,0.8043478260869565,0.8409090909090909,1.0,0.422680412371134,0.8333333333333334,0.5555555555555556,0.422680412371134,0.5111111111111111,0.42857142857142855,0.4,0.5748663101604278,0.675,0.5625,0.6083743842364532,0.7380952380952381,0.5943396226415094,0.5187165775401069,0.12222222222222222,0.0847457627118644,0.24,,17.060561299852292,0.5357142857142857,0.11428571428571428,0.1037463976945245,0.017482517482517484,0.10900473933649289,0.02564102564102564,0.1057347670250896,0.02146690518783542,0.016129032258064516,0.01818181818181818,0.026785714285714284,0.02040816326530612,0.1111111111111111,0.07352941176470588,0.13829787234042554,0.11801242236024845,0.08,0.03488372093023256,0.5,0.3155080213903743,0.6101694915254238,0.6666666666666666,0.7777777777777778,0.13368983957219252,0.2,0.2631578947368421,0.8,0.03208556149732621,0.8333333333333334,0.8333333333333334,1.0,0.06417112299465241,0.5833333333333334,0.5833333333333334,1.0,0.45454545454545453,0.4,0.4146341463414634,1.0,0.45,0.5555555555555556,0.05,0.25,0.8,1.0,0.4166666666666667,0.45,0.08333333333333333,0.75,0.2916666666666667,0.5,0.8342245989304813,0.4,0.5373310160427807,0.5189181818181818,0.5330135416666666,0.08,0.13861386138613863,0.020202020202020204,0.125,0.2540322580645161,4.771111111111111,25.50618556701031,0.2512396694214876,4.0,2.0,4.0,3.0,0.4,2.0,1.0,1.0,3.0,1.0,,,0.030927835051546393,0.03529411764705882,0.03225806451612903,1.0,1.0,0.019230769230769232,,,,True,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,13308.0,222,59,477,474,138,158.0,59,951,28.0,46.0,2.0,3.0,5.0,9.0,13.0,30.0,1.0,8.0,2.0,4.0,,,,14.0,38.0,,1.0,2.0,11.0,42.0,84,16.0,42.0,21.0,153,481,5.0,8.0,,1.0,3.0,13.0,12.0,21.0,2.0,11.0,9.0,39.0,20.0,64.0,15.0,33.0,4.0,,38.0,14.0,6.0,15.0,16.0,31.0,13.0,3.0,9.0,5.0,1.0,78.0,1.0,4.0,10.0,20.0,,30,5.0,35,,8.0,4.0,4.0,15.0,3.0,11.0,4.0,,4.0,1.0,19.0,7.0,8.0,19.0,,,25.0,1.0,29.0,5.0,,16.0,,1.0,1.0,,,1.0,1.0,,39.0,138,3.0,1.0,0.23809523809523808,0.25,0.3125,0.38095238095238093,,0.18181818181818182,0.38095238095238093,0.5,0.625,0.5714285714285714,0.5238095238095238,0.5555555555555556,0.46875,0.5543478260869565,0.5909090909090909,0.5416666666666666,0.3333333333333333,0.07142857142857142,0.08695652173913043,0.06666666666666667,,28.754578754578755,0.7894736842105263,,0.13333333333333333,0.029850746268656716,0.10989010989010989,0.010309278350515464,0.12448132780082988,0.021645021645021644,0.05172413793103448,0.02040816326530612,0.012195121951219513,,0.11864406779661017,0.11320754716981132,0.18421052631578946,0.08571428571428572,0.19047619047619047,,,0.36507936507936506,0.6086956521739131,0.6666666666666666,0.25,0.23809523809523808,0.43333333333333335,0.4642857142857143,0.23076923076923078,0.06349206349206349,0.125,0.125,,0.031746031746031744,0.5,0.5,1.0,0.30158730158730157,0.3684210526315789,0.3684210526315789,0.21428571428571427,0.3333333333333333,0.6666666666666666,,0.1111111111111111,,,0.28125,0.5555555555555556,,,0.34375,0.18181818181818182,0.6984126984126984,0.3684210526315789,0.5130900793650793,0.48052857142857147,0.46974375000000007,0.11678832116788321,0.16842105263157894,,0.08496732026143791,0.2549019607843137,5.5130952380952385,25.20714285714286,0.2893081761006289,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,31847.0,531,48,1115,1101,263,275.0,116,2216,69.0,100.0,15.0,30.0,17.0,24.0,11.0,27.0,,1.0,2.0,12.0,1.0,1.0,4.0,,2.0,,1.0,,1.0,80.0,128,2.0,14.0,52.0,218,1219,18.0,36.0,,2.0,7.0,43.0,18.0,30.0,1.0,5.0,19.0,58.0,126.0,34.0,6.0,,32.0,,2.0,,7.0,10.0,18.0,28.0,16.0,2.0,4.0,4.0,2.0,74.0,13.0,39.0,33.0,66.0,11.0,110,52.0,162,8.0,9.0,9.0,,9.0,1.0,4.0,13.0,2.0,5.0,,22.0,1.0,36.0,60.0,3.0,6.0,69.0,,66.0,8.0,,29.0,,8.0,27.0,,,8.0,27.0,16.0,58.0,262,,8.0,0.7875,0.984375,1.0,0.14285714285714285,,0.2,0.14285714285714285,0.625,0.5,0.6,0.5845070422535211,0.47368421052631576,0.5571428571428572,0.6374269005847953,0.524390243902439,0.6444444444444445,0.09859154929577464,0.0546875,0.04,0.1111111111111111,,15.477145148356053,0.4090909090909091,0.55,0.18435754189944134,0.1482889733840304,0.1658291457286432,0.05241935483870968,0.17773788150807898,0.10176125244618395,0.21100917431192662,0.11403508771929824,0.050505050505050504,0.06,0.15827338129496402,0.20155038759689922,0.2,0.17647058823529413,0.13043478260869565,0.1509433962264151,0.5925925925925926,0.704225352112676,0.69,0.71875,0.7971014492753623,0.19014084507042253,0.4074074074074074,0.4583333333333333,0.7272727272727273,0.007042253521126761,,,,0.08450704225352113,0.16666666666666666,0.16666666666666666,1.0,0.014084507042253521,,,,0.7894736842105263,0.5,0.02631578947368421,0.02631578947368421,,,0.6857142857142857,0.7083333333333334,0.11428571428571428,0.25,0.02857142857142857,,0.8028169014084507,,0.5400577464788732,0.5392279411764707,0.5412142857142856,0.17791411042944785,0.19463087248322147,,0.19724770642201836,0.26605504587155965,3.0046875,23.214285714285715,0.2358744394618834,3.0,6.0,8.0,19.0,0.13333333333333333,,1.0,,,,,1.0,,,,,,0.075,,,,True,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,12326.0,205,32,443,441,116,102.0,49,884,24.0,38.0,2.0,5.0,7.0,13.0,4.0,7.0,,,3.0,9.0,1.0,,2.0,11.0,23.0,,,2.0,3.0,28.0,45,14.0,32.0,16.0,114,454,4.0,7.0,1.0,1.0,,11.0,7.0,14.0,2.0,5.0,7.0,27.0,30.0,26.0,36.0,6.0,6.0,,23.0,11.0,4.0,3.0,5.0,8.0,4.0,1.0,3.0,,,21.0,11.0,2.0,10.0,24.0,2.0,36,14.0,50,,13.0,11.0,2.0,6.0,,4.0,11.0,2.0,2.0,1.0,17.0,3.0,11.0,26.0,3.0,3.0,13.0,,20.0,,,9.0,,1.0,3.0,,,1.0,3.0,2.0,26.0,112,4.0,,0.5357142857142857,0.6,0.8571428571428571,0.4375,1.0,0.4,0.4375,0.6222222222222222,0.5714285714285714,0.5,0.6363636363636364,0.6875,0.5263157894736842,0.6551724137931034,0.6875,0.5625,0.4155844155844156,0.08888888888888889,0.07894736842105263,0.14285714285714285,,20.841683366733466,0.35294117647058826,0.16666666666666666,0.15286624203821655,0.021505376344086023,0.13513513513513514,0.10091743119266056,0.1471861471861472,0.06435643564356436,,0.03333333333333333,0.0963855421686747,0.11538461538461539,0.1,0.18,0.19148936170212766,0.11864406779661017,0.2,,0.6666666666666666,0.4935064935064935,0.631578947368421,0.6857142857142857,0.5416666666666666,0.09090909090909091,0.5714285714285714,0.6666666666666666,0.5,,,,,0.11688311688311688,0.3333333333333333,0.3333333333333333,1.0,0.2987012987012987,0.4782608695652174,0.4782608695652174,0.8181818181818182,0.625,0.4,0.125,,,,0.6842105263157895,0.5384615384615384,0.10526315789473684,,0.15789473684210525,0.6666666666666666,0.9090909090909091,0.4782608695652174,0.5736727272727272,0.5419833333333334,0.5824447368421053,0.10465116279069768,0.16666666666666666,,0.09649122807017543,0.23684210526315788,2.648888888888889,25.003125,0.2618510158013544,3.0,3.0,,2.0,,1.0,,1.0,,1.0,,1.0,,,0.08333333333333333,1.0,1.0,0.07142857142857142,,,,True,,,,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,13556.0,226,-6,476,467,103,132.0,50,943,6.0,11.0,,1.0,,,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,15.0,1.0,1.0,,1.0,9.0,17,7.0,19.0,9.0,48,519,,1.0,1.0,2.0,4.0,7.0,,1.0,1.0,2.0,2.0,5.0,18.0,,21.0,,,,15.0,5.0,1.0,6.0,5.0,11.0,3.0,2.0,3.0,2.0,1.0,27.0,2.0,5.0,4.0,9.0,,13,7.0,20,2.0,3.0,3.0,,10.0,3.0,9.0,6.0,,1.0,1.0,16.0,3.0,6.0,24.0,,2.0,19.0,6.0,14.0,2.0,,7.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,101,1.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.5,0.5,0.3684210526315789,0.5294117647058824,,,0.5416666666666666,0.5,0.5,0.5714285714285714,0.7,0.625,0.5277777777777778,0.058823529411764705,0.09090909090909091,,,10.80074487895717,0.625,,0.06976744186046512,0.04,0.046511627906976744,0.018018018018018018,0.06046511627906977,0.029661016949152543,0.05660377358490566,0.02127659574468085,0.02197802197802198,,0.07317073170731707,0.0851063829787234,0.04878048780487805,0.03076923076923077,0.09523809523809523,0.10526315789473684,0.5,0.3055555555555556,0.5454545454545454,0.6,1.0,0.1111111111111111,0.5,0.5,1.0,0.05555555555555555,0.5,0.5,1.0,0.1111111111111111,0.5,0.5,1.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,,0.8333333333333334,0.3333333333333333,0.5266166666666667,0.6189,0.5019833333333333,0.17073170731707318,0.3181818181818182,,0.14583333333333334,0.10416666666666667,4.852941176470588,25.00526315789474,0.21638655462184875,1.0,3.0,,,,,1.0,,,,,,,,,,,0.04,,,,True,,,,,
202334,1610612751,Ed Davis,Ed Davis,202334,BKN,29457.0,491,-17,1003,1015,249,327.0,127,2018,42.0,76.0,22.0,35.0,12.0,19.0,7.0,16.0,,,,,,,,,,,,,,49.0,92,,,30.0,128,1064,23.0,39.0,,,12.0,58.0,13.0,22.0,,,10.0,36.0,54.0,44.0,,,42.0,,,,9.0,6.0,11.0,17.0,11.0,,2.0,1.0,3.0,45.0,23.0,45.0,53.0,87.0,9.0,149,68.0,217,5.0,9.0,6.0,3.0,9.0,2.0,5.0,15.0,1.0,4.0,2.0,24.0,6.0,38.0,81.0,,9.0,57.0,3.0,51.0,3.0,,24.0,,3.0,8.0,,,1.0,8.0,6.0,36.0,248,9.0,3.0,0.5510204081632653,0.9642857142857143,,,,,,0.532608695652174,0.5897435897435898,0.5909090909090909,0.532608695652174,0.5897435897435898,0.5909090909090909,0.5517241379310345,0.6041666666666666,0.5625,,0.09782608695652174,0.09210526315789473,0.125,,12.173913043478262,0.375,0.3333333333333333,0.2871287128712871,0.1595744680851064,0.2789473684210526,0.10267857142857142,0.2839756592292089,0.13438735177865613,0.26356589147286824,0.10227272727272728,0.09844559585492228,0.12903225806451613,0.34831460674157305,0.224,0.3146067415730337,0.3197278911564626,0.13953488372093023,0.15625,0.75,0.8260869565217391,0.5526315789473685,0.6086956521739131,0.5,0.17391304347826086,0.4375,0.5,0.8571428571428571,,,,,,,,,,,,,0.8974358974358975,0.6285714285714286,,,,,0.8636363636363636,0.631578947368421,,,,,0.8260869565217391,,0.5372510869565218,0.5536757575757576,0.5739318181818182,0.21238938053097345,0.21238938053097345,,0.453125,0.28125,2.2097826086956514,,0.24825523429710866,2.0,12.0,14.0,7.0,0.09090909090909091,,,,,,,1.0,,,,,,0.03076923076923077,1.0,,,True,,,,,
