EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,HeaveAttempts,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,on
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,161.0,3,6,5,5,5,1,10,3,1.0,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,60313.0,1005,16,2065,2087,493,237,4152,2269,67.0,143,56.0,353,523.0,44.0,75.0,6.0,12.0,11.0,17.0,21.0,62.0,15.0,50.0,18.0,41.0,2.0,6.0,4.0,10.0,53.0,152.0,4.0,13.0,9.0,32.0,80.0,187.0,71.0,193.0,54.0,427.0,7.0,18.0,6.0,19.0,3.0,35.0,22.0,43.0,13.0,42.0,14.0,97.0,52.0,108.0,168.0,45.0,4.0,152.0,53.0,13.0,76.0,11.0,47.0,19.0,10.0,9.0,4.0,2.0,94.0,78.0,2.0,174.0,15.0,189.0,1.0,44.0,32.0,12.0,30.0,3.0,22.0,13.0,1.0,8.0,3.0,3.0,43.0,3.0,10.0,17.0,45.0,1.0,1.0,2.0,65.0,2.0,4.0,7.0,68.0,1.0,2.0,4.0,20.0,6.0,6.0,10.0,1.0,1.0,4.0,6.0,11.0,6.0,97.0,523.0,3.0,4.0,0.325,0.3333333333333333,0.7887323943661971,0.36787564766839376,0.3157894736842105,0.30952380952380953,0.36787564766839376,0.42780748663101603,0.3888888888888889,0.5116279069767442,0.49078947368421055,0.43243243243243246,0.48823529411764705,0.5171149144254279,0.44871794871794873,0.5161290322580645,0.5078947368421053,0.06951871657754011,0.10666666666666667,0.08064516129032258,19.281744335185977,0.6976744186046512,0.041666666666666664,0.04878048780487805,0.14233576642335766,0.007079646017699115,0.21709006928406466,0.020737327188940093,0.17533129459734964,0.013013013013013013,0.009900990099009901,0.009259259259259259,0.02318840579710145,0.011235955056179775,0.0958904109589041,0.11904761904761904,0.2689075630252101,0.21098265895953758,0.2413793103448276,0.004830917874396135,0.5454545454545454,0.19736842105263158,0.5866666666666667,0.6567164179104478,0.4772727272727273,0.1631578947368421,0.3387096774193548,0.3684210526315789,0.19047619047619047,0.13157894736842105,0.3,0.3,0.06666666666666667,0.10789473684210527,0.43902439024390244,0.43902439024390244,0.8888888888888888,0.4,0.34868421052631576,0.34868421052631576,0.7547169811320755,0.32432432432432434,0.5,0.3333333333333333,0.16216216216216217,0.3333333333333333,0.5,0.35135135135135137,0.3076923076923077,0.75,0.2,0.6470588235294118,0.11764705882352941,0.4,0.3764705882352941,0.28125,0.7052631578947368,0.34868421052631576,0.5098348284960422,0.5326683333333333,0.48808647058823545,0.06451612903225806,0.0970873786407767,0.030456852791878174,0.08196721311475409,0.22716627634660422,8.505882352941178,25.41243523316063,0.2532687651331719,,,,,,,,,,,,,,,True
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,114802.0,1913,65,3969,4007,967,426,7976,4330,43.0,100,35.0,243,1013.0,181.0,287.0,23.0,44.0,44.0,76.0,66.0,165.0,26.0,64.0,26.0,77.0,3.0,7.0,5.0,17.0,69.0,199.0,6.0,22.0,15.0,46.0,273.0,516.0,95.0,276.0,133.0,964.0,30.0,58.0,9.0,29.0,14.0,101.0,62.0,133.0,20.0,63.0,26.0,210.0,312.0,234.0,276.0,9.0,32.0,199.0,69.0,41.0,57.0,8.0,36.0,11.0,10.0,23.0,39.0,3.0,138.0,95.0,15.0,248.0,65.0,313.0,17.0,69.0,38.0,31.0,44.0,6.0,22.0,55.0,14.0,22.0,4.0,13.0,99.0,8.0,17.0,76.0,186.0,7.0,,9.0,171.0,4.0,4.0,5.0,202.0,22.0,,,100.0,,13.0,31.0,1.0,1.0,18.0,13.0,32.0,14.0,209.0,1006.0,17.0,12.0,0.5714285714285714,0.6070038910505836,0.968421052631579,0.3442028985507246,0.3103448275862069,0.31746031746031744,0.3442028985507246,0.5290697674418605,0.5172413793103449,0.46616541353383456,0.5246212121212122,0.5,0.46938775510204084,0.5458663646659117,0.5260416666666666,0.4751131221719457,0.3484848484848485,0.07945736434108527,0.09407665505226481,0.08484848484848485,22.082302675961323,0.4444444444444444,0.15306122448979592,0.03409090909090909,0.09196515004840271,0.0372848948374761,0.16083916083916083,0.027348394768133173,0.12321523003701745,0.03285638579756227,0.058355437665782495,0.03896103896103896,0.028528528528528527,0.022857142857142857,0.07692307692307693,0.08483290488431877,0.13157894736842105,0.1661676646706587,0.14210526315789473,0.04582210242587601,0.4375,0.36237373737373735,0.6306620209059234,0.6961538461538461,0.6298342541436464,0.20833333333333334,0.4,0.4370860927152318,0.4393939393939394,0.08080808080808081,0.40625,0.40625,0.5,0.09722222222222222,0.33766233766233766,0.34210526315789475,0.9615384615384616,0.25126262626262624,0.34673366834170855,0.3484848484848485,0.9710144927536232,0.5057471264367817,0.5227272727272727,0.2608695652173913,0.08045977011494253,0.42857142857142855,1.0,0.25287356321839083,0.2727272727272727,1.0,0.3877551020408163,0.5789473684210527,0.08673469387755102,0.29411764705882354,0.23469387755102042,0.32608695652173914,0.7108585858585859,0.34673366834170855,0.5265344696969696,0.5309370689655173,0.5084658163265305,0.11494252873563218,0.16835016835016836,,0.10477178423236515,0.21784232365145229,5.958914728682171,25.281521739130433,0.25522801713277904,2.0,10.0,0.007246376811594203,0.012987012987012988,0.005025125628140704,0.007042253521126761,,,,,,,,,True
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,17833.0,297,65,618,621,150,77,1239,638,9.0,18,8.0,45,138.0,13.0,20.0,2.0,2.0,2.0,3.0,3.0,7.0,2.0,4.0,8.0,21.0,1.0,1.0,1.0,2.0,7.0,25.0,3.0,3.0,1.0,5.0,18.0,31.0,15.0,46.0,16.0,97.0,2.0,2.0,4.0,4.0,6.0,22.0,3.0,5.0,2.0,7.0,7.0,19.0,26.0,10.0,45.0,,4.0,24.0,7.0,3.0,9.0,1.0,5.0,2.0,2.0,6.0,5.0,,11.0,13.0,3.0,27.0,11.0,38.0,,6.0,3.0,3.0,3.0,,2.0,4.0,,1.0,2.0,,7.0,,1.0,16.0,28.0,1.0,,1.0,16.0,1.0,4.0,,22.0,2.0,,,7.0,,5.0,2.0,,,2.0,,2.0,1.0,19.0,137.0,1.0,4.0,0.7222222222222222,0.8125,1.0,0.32608695652173914,1.0,0.2857142857142857,0.3333333333333333,0.5806451612903226,1.0,0.6,0.525974025974026,1.3333333333333333,0.5,0.5574712643678161,1.1,0.5588235294117647,0.5974025974025974,0.0967741935483871,0.05,0.2857142857142857,13.390313390313391,0.42857142857142855,0.1875,,0.07878787878787878,0.031446540880503145,0.07692307692307693,0.047619047619047616,0.07792207792207792,0.03859649122807018,0.07936507936507936,,0.044444444444444446,0.05555555555555555,0.08955223880597014,0.058823529411764705,0.1,0.08771929824561403,0.034482758620689655,,0.5,0.2597402597402597,0.65,0.6842105263157895,0.6923076923076923,0.09090909090909091,0.42857142857142855,0.6,0.6666666666666666,0.05194805194805195,0.5,0.5,1.0,0.2727272727272727,0.38095238095238093,0.42105263157894735,1.0,0.3246753246753247,0.28,0.2916666666666667,1.0,0.3333333333333333,1.0,,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,0.25,0.6666666666666666,0.16666666666666666,0.5,0.4166666666666667,0.2,0.8571428571428571,0.2916666666666667,0.5550486842105262,0.6314000000000001,0.555409090909091,0.08536585365853659,0.19444444444444445,,0.2268041237113402,0.1958762886597938,5.067741935483871,25.645652173913046,0.22330097087378642,3.0,1.0,0.06521739130434782,0.09523809523809523,0.04,,1.0,,,,,,,,True
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,7023.0,117,-28,245,255,84,27,500,278,,2,,4,75.0,13.0,17.0,2.0,5.0,4.0,6.0,1.0,1.0,,,,,,,,,,,,,,,14.0,18.0,,,5.0,33.0,2.0,5.0,,,,4.0,4.0,6.0,,,3.0,11.0,24.0,4.0,,,4.0,,,,2.0,,2.0,,,7.0,6.0,,8.0,7.0,2.0,17.0,13.0,30.0,,3.0,2.0,1.0,2.0,,1.0,5.0,2.0,1.0,,1.0,7.0,3.0,4.0,12.0,20.0,,,1.0,5.0,,,,6.0,,,,1.0,,2.0,16.0,2.0,1.0,7.0,9.0,18.0,7.0,11.0,75.0,2.0,1.0,0.8571428571428571,1.0,,,,,,0.7777777777777778,0.4,0.6666666666666666,0.7777777777777778,0.4,0.6666666666666666,0.7857142857142857,0.4,0.6875,,,,,10.181818181818182,0.2857142857142857,0.3333333333333333,,0.08860759493670886,0.1,0.16,0.12962962962962962,0.11627906976744186,0.11403508771929824,0.125,0.08333333333333333,0.11363636363636363,0.2,0.03333333333333333,0.13157894736842105,0.09090909090909091,0.16666666666666666,0.14285714285714285,,0.3888888888888889,0.9444444444444444,0.7647058823529411,0.7647058823529411,0.8461538461538461,0.05555555555555555,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.4,,,,,,,,1.0,0.6666666666666666,,,,,0.9444444444444444,,0.6305944444444446,0.6309,0.5869166666666666,0.05263157894736842,0.05263157894736842,,0.12121212121212122,0.3333333333333333,2.066666666666667,,0.30612244897959184,,1.0,,,,0.08333333333333333,,1.0,2.0,1.0,1.0,,,,True
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,10349.0,172,74,366,368,85,48,734,342,9.0,28,4.0,65,85.0,11.0,12.0,1.0,1.0,3.0,3.0,3.0,11.0,1.0,5.0,,1.0,,,,,12.0,19.0,2.0,3.0,5.0,9.0,15.0,28.0,12.0,20.0,8.0,74.0,1.0,1.0,2.0,3.0,,8.0,3.0,6.0,5.0,9.0,3.0,24.0,12.0,18.0,30.0,6.0,2.0,19.0,12.0,1.0,19.0,5.0,10.0,5.0,4.0,1.0,2.0,,8.0,12.0,,20.0,3.0,23.0,2.0,9.0,6.0,3.0,5.0,1.0,5.0,4.0,1.0,,,1.0,9.0,,1.0,7.0,20.0,,,,9.0,,1.0,1.0,9.0,1.0,,,4.0,,1.0,1.0,,,1.0,,1.0,1.0,24.0,85.0,2.0,1.0,0.4,0.42857142857142855,0.8333333333333334,0.6,0.6666666666666666,0.5555555555555556,0.6,0.5357142857142857,1.0,0.5,0.6875,1.0,0.7,0.7115384615384616,1.0,0.7058823529411765,0.4166666666666667,0.03571428571428571,,0.09090909090909091,14.523809523809524,0.5555555555555556,,,0.12371134020618557,0.02127659574468085,0.08421052631578947,0.013157894736842105,0.10416666666666667,0.01764705882352941,,0.05555555555555555,0.01694915254237288,,0.10638297872340426,0.13333333333333333,0.15,0.07894736842105263,0.10526315789473684,0.10526315789473684,1.0,0.25,0.9166666666666666,0.9166666666666666,0.45454545454545453,0.22916666666666666,0.2727272727272727,0.3,0.3333333333333333,0.10416666666666667,0.2,0.2,,0.020833333333333332,,,,0.3958333333333333,0.631578947368421,0.631578947368421,0.8333333333333334,0.25,1.0,,,,,0.75,0.6666666666666666,1.0,0.2,1.0,,,0.6,0.5555555555555556,0.6666666666666666,0.631578947368421,0.5194760416666665,0.517925,0.5167466666666667,0.0784313725490196,0.12903225806451613,,0.10810810810810811,0.32432432432432434,7.825,25.555000000000003,0.23224043715846995,,1.0,,,,,,,,,,,,,True
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,7376.0,123,5,255,261,83,27,516,285,6.0,9,5.0,24,102.0,10.0,12.0,1.0,3.0,6.0,7.0,,3.0,1.0,2.0,,1.0,,,,,2.0,7.0,,1.0,1.0,1.0,11.0,17.0,2.0,8.0,1.0,29.0,1.0,3.0,,1.0,,2.0,6.0,8.0,1.0,1.0,1.0,16.0,10.0,12.0,6.0,,2.0,7.0,2.0,,3.0,1.0,1.0,,2.0,6.0,4.0,,8.0,4.0,2.0,14.0,10.0,24.0,1.0,4.0,4.0,,2.0,2.0,2.0,9.0,1.0,,,1.0,11.0,1.0,3.0,11.0,22.0,,,3.0,3.0,,,,4.0,2.0,,,3.0,,,6.0,,,5.0,1.0,6.0,3.0,16.0,102.0,1.0,,0.45454545454545453,0.5,1.0,0.25,,1.0,0.25,0.6470588235294118,0.3333333333333333,0.75,0.56,0.25,0.8333333333333334,0.5576923076923077,0.25,0.8888888888888888,0.32,,,,13.167259786476867,0.18181818181818182,0.15384615384615385,,0.05333333333333334,0.07272727272727272,0.16,0.10714285714285714,0.096,0.09009009009009009,0.0625,,0.10416666666666667,0.125,,0.10344827586206896,0.05,0.15,0.2,0.08333333333333333,0.5,0.48,0.8333333333333334,0.8333333333333334,0.4,0.12,,,,0.08,0.5,0.5,1.0,0.04,,,,0.28,0.2857142857142857,0.2857142857142857,1.0,0.75,0.3333333333333333,,,,,0.25,,,0.7777777777777778,0.8571428571428571,,,0.1111111111111111,1.0,0.8,0.2857142857142857,0.510234,0.4695666666666667,0.5399499999999999,0.11538461538461539,0.16666666666666666,,0.06896551724137931,0.5517241379310345,4.870588235294118,25.599999999999998,0.4,,4.0,,,,0.25,,,1.0,,,,,,True
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,53025.0,884,76,1820,1817,403,194,3637,1948,30.0,64,20.0,158,406.0,66.0,108.0,11.0,15.0,11.0,23.0,15.0,58.0,30.0,80.0,15.0,32.0,1.0,3.0,3.0,7.0,29.0,83.0,5.0,9.0,4.0,16.0,111.0,246.0,44.0,115.0,67.0,421.0,16.0,22.0,6.0,12.0,4.0,54.0,19.0,49.0,7.0,23.0,26.0,85.0,114.0,108.0,123.0,9.0,12.0,83.0,29.0,19.0,34.0,10.0,26.0,6.0,2.0,8.0,21.0,,62.0,63.0,5.0,130.0,29.0,159.0,7.0,37.0,28.0,9.0,25.0,4.0,14.0,21.0,7.0,11.0,1.0,1.0,46.0,6.0,12.0,27.0,56.0,4.0,,1.0,68.0,,4.0,1.0,74.0,6.0,,4.0,31.0,,7.0,13.0,2.0,1.0,7.0,4.0,15.0,8.0,83.0,402.0,5.0,6.0,0.5135135135135135,0.5428571428571428,0.9318181818181818,0.3826086956521739,0.5,0.30434782608695654,0.3826086956521739,0.45121951219512196,0.7272727272727273,0.3877551020408163,0.4903047091412742,0.7352941176470589,0.4097222222222222,0.5305343511450382,0.7428571428571429,0.49411764705882355,0.3185595567867036,0.07723577235772358,0.10185185185185185,0.13793103448275862,21.488007831620166,0.5434782608695652,0.10638297872340426,,0.13291139240506328,0.043209876543209874,0.15270935960591134,0.020618556701030927,0.14204545454545456,0.03318077803203661,0.04419889502762431,0.04819277108433735,0.016129032258064516,0.038461538461538464,0.12234042553191489,0.1270718232044199,0.1619047619047619,0.14968152866242038,0.16304347826086957,0.038461538461538464,0.5333333333333333,0.29916897506925205,0.6111111111111112,0.6804123711340206,0.48484848484848486,0.16066481994459833,0.25862068965517243,0.3,0.5333333333333333,0.22160664819944598,0.375,0.375,0.5666666666666667,0.0886426592797784,0.46875,0.4838709677419355,1.0,0.2299168975069252,0.3493975903614458,0.35365853658536583,0.896551724137931,0.4411764705882353,0.7333333333333333,0.45454545454545453,0.08823529411764706,0.3333333333333333,1.0,0.2647058823529412,0.5555555555555556,0.8,0.3194444444444444,0.4782608695652174,0.09722222222222222,0.42857142857142855,0.2222222222222222,0.25,0.6177285318559557,0.3493975903614458,0.5049162049861496,0.5100636363636363,0.49168541666666665,0.08031088082901554,0.11439114391143912,,0.12826603325415678,0.20190023752969122,8.470731707317071,25.18,0.2230769230769231,2.0,3.0,0.017391304347826087,0.03125,0.012048192771084338,0.03597122302158273,,1.0,,,,2.0,,,True
202330,1610612738,Gordon Hayward,Gordon Hayward,202330,BOS,63702.0,1062,67,2213,2218,524,227,4431,2370,61.0,153,46.0,367,546.0,59.0,102.0,8.0,16.0,14.0,21.0,34.0,68.0,31.0,74.0,11.0,36.0,,3.0,3.0,5.0,28.0,102.0,,2.0,8.0,26.0,124.0,244.0,39.0,138.0,78.0,443.0,14.0,25.0,,5.0,3.0,31.0,30.0,56.0,11.0,31.0,40.0,133.0,138.0,110.0,93.0,24.0,12.0,102.0,28.0,17.0,92.0,15.0,64.0,20.0,8.0,13.0,13.0,,69.0,76.0,14.0,159.0,26.0,185.0,4.0,37.0,28.0,9.0,39.0,5.0,27.0,28.0,2.0,12.0,,4.0,67.0,7.0,15.0,24.0,59.0,4.0,,1.0,101.0,,5.0,4.0,97.0,9.0,,1.0,42.0,,11.0,11.0,,,8.0,3.0,11.0,9.0,131.0,543.0,2.0,9.0,0.5564516129032258,0.5847457627118644,0.7948717948717948,0.2826086956521739,,0.3548387096774194,0.2826086956521739,0.5081967213114754,0.56,0.5357142857142857,0.47774869109947643,0.4666666666666667,0.5344827586206896,0.5199530516431925,0.484375,0.6045454545454545,0.3612565445026178,0.06967213114754098,0.14705882352941177,0.029411764705882353,19.894864536999595,0.582089552238806,0.27450980392156865,,0.1349911190053286,0.021630615640599003,0.152317880794702,0.02869757174392936,0.14271653543307086,0.024667931688804556,0.034482758620689655,0.02242152466367713,0.030054644808743168,0.022988505747126436,0.11206896551724138,0.1320754716981132,0.18487394957983194,0.17318435754189945,0.07368421052631578,0.01990049751243781,0.8181818181818182,0.2670157068062827,0.5784313725490197,0.6781609195402298,0.6271186440677966,0.17801047120418848,0.5,0.5151515151515151,0.5294117647058824,0.193717277486911,0.4189189189189189,0.4189189189189189,0.45161290322580644,0.09424083769633508,0.3055555555555556,0.3055555555555556,1.0,0.2670157068062827,0.27450980392156865,0.27450980392156865,0.7142857142857143,0.5333333333333333,0.5,0.25,0.1,,,0.06666666666666667,,,0.2413793103448276,0.6666666666666666,0.05747126436781609,0.6,0.2988505747126437,0.3076923076923077,0.6282722513089005,0.27450980392156865,0.5140560209424085,0.4788020000000001,0.49731954022988495,0.10120481927710843,0.15162454873646208,,0.06997742663656885,0.3002257336343115,8.773360655737706,25.147826086956524,0.24672390420244011,,12.0,,,,0.005714285714285714,,,,,2.0,,,,True
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,43593.0,727,-84,1490,1531,352,169,3021,1744,19.0,47,11.0,113,375.0,36.0,58.0,4.0,9.0,9.0,14.0,18.0,52.0,22.0,43.0,1.0,14.0,,2.0,1.0,3.0,48.0,120.0,2.0,8.0,9.0,25.0,76.0,153.0,49.0,134.0,62.0,361.0,7.0,21.0,2.0,10.0,11.0,31.0,17.0,39.0,10.0,28.0,28.0,92.0,84.0,68.0,141.0,6.0,8.0,119.0,48.0,11.0,28.0,8.0,18.0,5.0,5.0,5.0,19.0,1.0,56.0,73.0,15.0,144.0,25.0,169.0,1.0,15.0,12.0,3.0,14.0,5.0,8.0,20.0,3.0,6.0,,4.0,34.0,3.0,11.0,45.0,75.0,1.0,,3.0,62.0,,10.0,4.0,68.0,4.0,,3.0,25.0,1.0,8.0,5.0,,,3.0,2.0,5.0,3.0,90.0,373.0,4.0,7.0,0.5526315789473685,0.5833333333333334,0.9591836734693877,0.3656716417910448,0.2,0.35714285714285715,0.3684210526315789,0.49673202614379086,0.3333333333333333,0.4358974358974359,0.5209059233449478,0.3225806451612903,0.47761194029850745,0.5646687697160884,0.40540540540540543,0.5481927710843374,0.46689895470383275,0.0718954248366013,0.10344827586206896,0.038461538461538464,20.930232558139537,0.4117647058823529,0.375,0.04,0.1848101265822785,0.04859335038363171,0.1830065359477124,0.015527950310559006,0.1840228245363766,0.033660589060308554,0.07092198581560284,0.04827586206896552,0.015810276679841896,0.014492753623188406,0.16352201257861634,0.20270270270270271,0.19318181818181818,0.18775510204081633,0.16393442622950818,0.006896551724137931,0.6,0.20209059233449478,0.6206896551724138,0.6923076923076923,0.5833333333333334,0.18118466898954705,0.34615384615384615,0.36,0.3888888888888889,0.14982578397212543,0.5116279069767442,0.55,0.6363636363636364,0.04878048780487805,0.07142857142857142,0.07142857142857142,1.0,0.4181184668989547,0.4,0.4,0.9583333333333334,0.2903225806451613,0.4444444444444444,,0.06451612903225806,,,0.25806451612903225,0.25,1.0,0.208955223880597,0.6428571428571429,0.04477611940298507,0.3333333333333333,0.373134328358209,0.36,0.6689895470383276,0.40336134453781514,0.49810611888111894,0.48952499999999993,0.47896212121212123,0.08414239482200647,0.14367816091954022,0.007407407407407408,0.08587257617728532,0.2548476454293629,8.97843137254902,25.85298507462687,0.2516778523489933,,4.0,,,,0.01904761904761905,1.0,,,,,,1.0,0.06976744186046512,True
