EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,PenaltyOffPossExcludingTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,LostBallTurnovers,Charge Fouls Drawn,Blocked3s,BlockedCorner3,ShortMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls Drawn,ShortMidRangeAssists,Clear Path Fouls,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls,LongMidRangePctBlocked,BlockedArc3,OffensiveGoaltends,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,BlockedLongMidRange,Defensive 3 Seconds Violations,3SecondViolations
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,4181.0,70,-25,151,152,103,95,16.0,303,14.0,7.0,,,16.0,,172,9.0,,,1.0,103,,0.0625,0.07142857142857142,12.5,0.875,,0.7777777777777778,,0.875,0.5843,0.5956333333333333,3.1812499999999995,,0.6821192052980133,11.0,2.0,4.0,6.0,,,,2.0,,,,,,,,,11.0,,3.0,25.0,2.0,4.0,,,2.0,6.0,6.0,,3.0,15.0,20.0,2.0,,2.0,,,1.0,,1.0,,,1.0,,2.0,5.0,2.0,,5.0,3.0,1.0,9.0,7.0,16.0,,2.0,2.0,,,1.0,,3.0,1.0,,3.0,1.0,2.0,10.0,13.0,1.0,,3.0,,5.0,1.0,3.0,,8.0,4.0,4.0,9.0,5.0,3.0,15.0,1.0,,0.9090909090909091,1.0,,,,,,0.6875,0.5,0.6666666666666666,0.6875,0.5,0.6666666666666666,0.6944444444444444,0.6,0.6818181818181818,,,,0.2,,0.075,0.05,0.16129032258064516,0.14285714285714285,0.11267605633802817,0.09333333333333334,,0.11764705882352941,,0.1,0.4,0.07142857142857142,,0.2222222222222222,0.19230769230769232,,,0.5555555555555556,0.7857142857142857,0.8461538461538461,0.9090909090909091,,,,,0.125,,,,,,,,,,,1.0,0.5,0.5,,,,,0.8571428571428571,,,,0.6003666666666666,0.16666666666666666,0.16666666666666666,0.24,0.6,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,
202681,1610612738,Kyrie Irving,Kyrie Irving,202681,BOS,3353.0,56,-11,115,117,51,39,16.0,232,10.0,7.0,15.0,6.0,20.0,17.0,131,9.0,7.0,15.0,,51,0.4594594594594595,,,31.57894736842105,0.2702702702702703,0.40540540540540543,0.4375,0.375,0.7297297297297297,0.5316770270270271,0.5717656249999999,5.755,25.629411764705885,0.4434782608695652,6.0,,,3.0,2.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,9.0,7.0,11.0,50.0,,1.0,2.0,3.0,1.0,7.0,4.0,1.0,7.0,18.0,4.0,14.0,15.0,,6.0,,7.0,3.0,10.0,2.0,1.0,5.0,1.0,23.0,1.0,,,5.0,2.0,,7.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,2.0,4.0,1.0,,9.0,,11.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,18.0,,3.0,0.2222222222222222,0.2222222222222222,0.7142857142857143,0.4117647058823529,0.6666666666666666,0.14285714285714285,0.4117647058823529,0.45,,0.4444444444444444,0.527027027027027,0.75,0.34375,0.575,0.75,0.47368421052631576,,,0.5,,,0.0625,,0.18518518518518517,0.03333333333333333,0.11864406779661017,0.015151515151515152,,,,0.043478260869565216,,,0.0625,0.25,0.2,0.14285714285714285,0.047619047619047616,1.0,0.6,0.6,0.3333333333333333,0.21621621621621623,0.25,0.25,,0.05405405405405406,0.5,0.5,,0.05405405405405406,0.5,0.5,1.0,0.4,0.4,0.6666666666666666,,,,0.25,0.5,0.5,1.0,0.42857142857142855,0.0625,0.16666666666666666,0.4,0.47357499999999997,0.02702702702702703,0.05,0.14,0.36,1.0,,6.0,,,,,,,1.0,1.0,,,1.0,,4.0,,,,,,True,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,3488.0,58,-33,123,130,57,47,10.0,253,4.0,1.0,8.0,5.0,13.0,10.0,145,5.0,6.0,8.0,1.0,56,0.43478260869565216,0.07692307692307693,,21.48148148148148,0.17391304347826086,0.34782608695652173,0.09090909090909091,0.45454545454545453,0.6086956521739131,0.4770086956521739,0.47694090909090914,8.907692307692306,25.840000000000003,0.4634146341463415,4.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,,2.0,,1.0,2.0,,1.0,1.0,6.0,2.0,2.0,20.0,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,7.0,6.0,6.0,6.0,2.0,2.0,,6.0,2.0,8.0,1.0,1.0,3.0,2.0,18.0,1.0,,,3.0,4.0,1.0,8.0,1.0,9.0,,4.0,2.0,2.0,3.0,,2.0,2.0,,,5.0,,2.0,,5.0,,2.0,2.0,,2.0,,,1.0,3.0,1.0,2.0,3.0,2.0,,7.0,1.0,1.0,0.5,0.6,1.0,0.2,,0.16666666666666666,0.2,0.46153846153846156,1.0,0.2,0.391304347826087,0.5,0.22727272727272727,0.4166666666666667,0.5,0.2916666666666667,,,0.6,0.25,,0.0975609756097561,,0.13636363636363635,0.034482758620689655,0.1111111111111111,0.015151515151515152,,,,0.041666666666666664,,0.15384615384615385,0.09090909090909091,,0.16666666666666666,,,0.6666666666666666,1.0,1.0,0.5,0.21739130434782608,0.2,0.25,,0.17391304347826086,0.25,0.25,1.0,0.08695652173913043,,,,0.25,0.25,1.0,0.5,1.0,,,0.5,,,1.0,0.09090909090909091,0.2,0.25,0.4752,,,0.1,0.35,,,,1.0,,,,0.2,,,,,,1.0,,,,,,,,True,,,,,,,
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,272.0,5,4,9,9,7,7,3.0,18,2.0,2.0,,,2.0,,8,2.0,,,,7,,,,21.428571428571427,1.0,,1.0,,1.0,0.5585,0.5585,1.2,,0.7777777777777778,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,3.0,1.0,2.0,,,,2.0,1.0,,1.0,3.0,,2.0,,2.0,,,,,,,,,,,1.0,2.0,,,1.0,,1.0,3.0,4.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,3.0,,1.0,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,0.2,0.4,,0.3333333333333333,0.16666666666666666,0.375,0.5,,1.0,0.5,,0.5,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,0.5,,,,0.5984,,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628464,1610612738,Daniel Theis,Daniel Theis,1628464,BOS,4595.0,77,30,158,157,107,67,23.0,315,5.0,5.0,2.0,2.0,9.0,3.0,141,6.0,2.0,2.0,1.0,107,0.25,0.1111111111111111,,8.695652173913043,0.4166666666666667,0.16666666666666666,0.625,0.25,0.6666666666666666,0.5129041666666666,0.5478,4.111111111111111,25.633333333333336,0.6772151898734177,5.0,2.0,2.0,5.0,,4.0,,,,1.0,,,1.0,,,1.0,5.0,1.0,6.0,19.0,2.0,3.0,,,2.0,6.0,5.0,1.0,4.0,17.0,6.0,4.0,3.0,4.0,1.0,,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,1.0,3.0,,5.0,8.0,2.0,15.0,4.0,19.0,,1.0,,1.0,,,,,,,,,,10.0,13.0,,,6.0,3.0,8.0,,2.0,2.0,5.0,3.0,2.0,5.0,4.0,,17.0,,2.0,0.6,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.8333333333333334,0.5416666666666666,0.6666666666666666,0.8125,0.59375,0.75,0.7727272727272727,,,,0.4,,0.18181818181818182,0.075,0.12195121951219512,0.03125,0.15294117647058825,0.05555555555555555,,0.13333333333333333,0.07692307692307693,0.034482758620689655,,0.17647058823529413,0.1111111111111111,0.3333333333333333,0.11764705882352941,0.14285714285714285,,0.8,1.0,1.0,0.6,0.3333333333333333,,,,,,,,0.08333333333333333,,,,0.5,0.5,1.0,0.6666666666666666,1.0,,,,,,1.0,,0.5,0.5,0.5944333333333334,0.14285714285714285,0.18181818181818182,0.3157894736842105,0.8947368421052632,,,,,,,,0.25,,,,,,1.0,,,,,,,,True,,,,,,,
202328,1610612738,Greg Monroe,Greg Monroe,202328,BOS,289.0,5,5,9,9,6,2,4.0,18,3.0,1.0,,,5.0,,9,3.0,,,1.0,6,,0.2,0.3333333333333333,38.46153846153846,0.6,,0.3333333333333333,,0.6,0.49286,0.4974,3.2,,0.6666666666666666,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,3.0,,,6.0,2.0,2.0,,,,4.0,2.0,,,4.0,,6.0,,4.0,,,1.0,,1.0,,,1.0,,2.0,,3.0,,,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,,,,,,,0.75,,,,0.75,1.0,1.0,,,,,,,,,1.0,,0.6666666666666666,1.0,,0.4,0.5,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,0.6563,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,32.0,1,-3,1,2,1,2,,3,,,,,,,3,,,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,1363.0,23,29,47,46,7,24,7.0,93,1.0,,9.0,,2.0,9.0,37,,,9.0,,7,0.8181818181818182,,,21.818181818181817,0.09090909090909091,0.8181818181818182,,,0.9090909090909091,0.5231227272727274,,6.85,28.066666666666666,0.14893617021276595,1.0,,,,1.0,1.0,,,,,,,4.0,,2.0,,2.0,4.0,1.0,17.0,,,,2.0,,,,,1.0,1.0,2.0,2.0,9.0,,4.0,,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,,,1.0,1.0,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,2.0,3.0,,,1.0,,2.0,,,1.0,,,,,,,1.0,,1.0,0.5,0.5,0.75,0.4444444444444444,,,0.4444444444444444,1.0,,,0.7272727272727273,,,0.7083333333333334,,0.5,,,,,,0.04,,0.08333333333333333,0.07142857142857142,0.05405405405405406,0.045454545454545456,,,,0.07692307692307693,,,,0.2,0.09090909090909091,,,,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,,,,,,,,,,0.4444444444444444,0.4444444444444444,0.75,,,,,1.0,,,,,,0.4444444444444444,0.4866,,,,0.058823529411764705,,,3.0,,,,,,,,,,,,,,,,,,,False,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,98659.0,1644,-13,3359,3373,854,877,380.0,6732,120.0,29.0,244.0,63.0,295.0,310.0,3648,73.0,78.0,244.0,25.0,849,0.512396694214876,0.0847457627118644,0.125,18.492251116364592,0.19834710743801653,0.4033057851239669,0.19205298013245034,0.41721854304635764,0.7107438016528925,0.5071848509933776,0.4856874172185431,8.17491525423729,25.47290322580645,0.2542423340279845,66.0,7.0,17.0,16.0,35.0,104.0,20.0,71.0,26.0,66.0,13.0,15.0,84.0,6.0,17.0,24.0,121.0,110.0,65.0,637.0,9.0,25.0,12.0,30.0,5.0,59.0,30.0,30.0,18.0,168.0,82.0,160.0,246.0,8.0,84.0,,114.0,100.0,214.0,80.0,20.0,68.0,17.0,528.0,17.0,11.0,2.0,141.0,108.0,3.0,252.0,30.0,282.0,3.0,61.0,46.0,15.0,45.0,3.0,29.0,20.0,2.0,5.0,65.0,4.0,14.0,32.0,94.0,3.0,1.0,99.0,4.0,82.0,3.0,25.0,9.0,20.0,10.0,10.0,21.0,8.0,,168.0,16.0,6.0,0.33884297520661155,0.3504273504273504,0.7454545454545455,0.3548387096774194,0.4,0.38461538461538464,0.3548387096774194,0.4101694915254237,0.36,0.410958904109589,0.4727272727272727,0.4909090909090909,0.4966887417218543,0.49453125,0.5086206896551724,0.5122699386503068,,,0.6923076923076923,0.037037037037037035,0.037037037037037035,0.12148481439820022,0.011434511434511435,0.19887165021156558,0.023545706371191136,0.155819774718398,0.0166270783847981,0.011527377521613832,0.017045454545454544,0.0038022813688212928,0.02443280977312391,0.020134228187919462,0.09116022099447514,0.1130952380952381,0.193717277486911,0.1945945945945946,0.21428571428571427,0.008849557522123894,0.38095238095238093,0.55,0.6285714285714286,0.4393939393939394,0.171900826446281,0.33653846153846156,0.3723404255319149,0.22857142857142856,0.11735537190082644,0.28169014084507044,0.28169014084507044,0.2,0.10909090909090909,0.3939393939393939,0.3939393939393939,0.8846153846153846,0.3442622950819672,0.3442622950819672,0.7023809523809523,0.3090909090909091,0.4117647058823529,0.14285714285714285,0.23636363636363636,0.3090909090909091,0.35294117647058826,0.8333333333333334,0.5517241379310345,0.09933774834437085,0.38095238095238093,0.3442622950819672,0.533089024390244,0.0491283676703645,0.07886435331230283,0.09262166405023547,0.26373626373626374,6.0,6.0,84.0,16.0,4.0,1.0,,0.09615384615384616,,0.46153846153846156,0.6666666666666666,0.4,14.0,29.0,,4.0,3.0,4.0,,1.0,,False,2.0,6.0,0.01910828025477707,,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,107426.0,1790,60,3714,3746,911,884,399.0,7460,268.0,71.0,183.0,39.0,482.0,256.0,4045,120.0,55.0,183.0,39.0,904,0.34688346883468835,0.08091286307053942,0.10074626865671642,21.915506481036967,0.36314363143631434,0.24796747967479674,0.4057142857142857,0.22285714285714286,0.7100271002710027,0.5261810975609754,0.5084097142857142,5.966597510373444,25.280859375000006,0.24528809908454496,165.0,22.0,43.0,39.0,61.0,153.0,25.0,61.0,22.0,73.0,6.0,16.0,65.0,6.0,19.0,14.0,251.0,87.0,129.0,892.0,29.0,57.0,8.0,25.0,14.0,96.0,54.0,18.0,25.0,187.0,292.0,210.0,252.0,32.0,65.0,1.0,56.0,38.0,94.0,30.0,8.0,36.0,9.0,226.0,23.0,38.0,3.0,126.0,84.0,11.0,221.0,64.0,285.0,17.0,63.0,36.0,27.0,38.0,6.0,19.0,50.0,12.0,12.0,88.0,6.0,14.0,74.0,177.0,8.0,10.0,163.0,4.0,192.0,20.0,95.0,12.0,28.0,17.0,11.0,29.0,12.0,,186.0,16.0,11.0,0.5816733067729084,0.6212765957446809,0.9655172413793104,0.33984375,0.32,0.32727272727272727,0.33984375,0.520746887966805,0.5087719298245614,0.45,0.5169376693766937,0.5,0.46285714285714286,0.5406060606060606,0.5274725274725275,0.46984924623115576,0.00390625,,0.4318181818181818,0.12941176470588237,0.038461538461538464,0.08768267223382047,0.03834510595358224,0.15594059405940594,0.02929936305732484,0.11891279728199321,0.03434684684684685,0.060941828254847646,0.03910614525139665,0.007352941176470588,0.030744336569579287,0.023952095808383235,0.07179487179487179,0.08055555555555556,0.12980769230769232,0.16401273885350318,0.12777777777777777,0.04857142857142857,0.41379310344827586,0.6156716417910447,0.6846473029045643,0.6363636363636364,0.2073170731707317,0.39869281045751637,0.4326241134751773,0.45901639344262296,0.08265582655826559,0.4098360655737705,0.4098360655737705,0.52,0.0989159891598916,0.3013698630136986,0.3055555555555556,0.9545454545454546,0.3551912568306011,0.3551912568306011,0.9692307692307692,0.524390243902439,0.5116279069767442,0.22727272727272727,0.07317073170731707,0.23170731707317074,0.3157894736842105,1.0,0.5492957746478874,0.09142857142857143,0.358974358974359,0.3551912568306011,0.5305973214285714,0.11685116851168512,0.17055655296229802,0.10762331838565023,0.20964125560538116,2.0,4.0,9.0,19.0,4.0,1.0,,0.0784313725490196,0.0136986301369863,0.3333333333333333,1.0,0.25,5.0,11.0,,,3.0,6.0,,1.0,,False,,,,,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,28006.0,467,95,957,962,182,250,105.0,1919,39.0,6.0,41.0,8.0,55.0,67.0,973,7.0,10.0,40.0,5.0,181,0.5491803278688525,0.09090909090909091,0.07692307692307693,13.994439295644115,0.319672131147541,0.3360655737704918,0.35294117647058826,0.47058823529411764,0.8688524590163934,0.565309090909091,0.5977750000000001,4.521818181818182,25.455223880597014,0.19017763845350052,29.0,5.0,7.0,4.0,4.0,10.0,3.0,6.0,9.0,26.0,1.0,2.0,12.0,3.0,5.0,1.0,36.0,21.0,23.0,158.0,5.0,7.0,3.0,6.0,8.0,27.0,5.0,3.0,7.0,26.0,54.0,18.0,63.0,10.0,12.0,2.0,9.0,8.0,17.0,7.0,1.0,5.0,2.0,42.0,12.0,10.0,,21.0,20.0,5.0,46.0,22.0,68.0,4.0,9.0,5.0,4.0,5.0,1.0,4.0,9.0,2.0,,14.0,,3.0,20.0,34.0,1.0,1.0,26.0,4.0,33.0,3.0,13.0,5.0,2.0,2.0,,3.0,1.0,,26.0,1.0,4.0,0.75,0.8709677419354839,1.0,0.31343283582089554,0.5,0.3,0.3181818181818182,0.6545454545454545,0.7142857142857143,0.7142857142857143,0.5532786885245902,0.7307692307692307,0.5588235294117647,0.5766423357664233,0.75,0.5909090909090909,0.029850746268656716,0.024390243902439025,0.35714285714285715,0.22727272727272727,,0.07722007722007722,0.04048582995951417,0.0945945945945946,0.05714285714285714,0.08523908523908524,0.04814004376367615,0.07526881720430108,0.02247191011235955,0.015384615384615385,0.05161290322580645,0.07272727272727272,0.08411214953271028,0.04081632653061224,0.12962962962962962,0.09770114942528736,0.08333333333333333,0.06896551724137931,0.3333333333333333,0.7435897435897436,0.8055555555555556,0.7586206896551724,0.08196721311475409,0.4,0.5,0.5,0.04918032786885246,0.5,0.5,1.0,0.21311475409836064,0.34615384615384615,0.36,1.0,0.2926829268292683,0.3,1.0,0.5384615384615384,0.7142857142857143,,0.07692307692307693,0.38461538461538464,0.6,1.0,0.6666666666666666,0.11764705882352941,0.125,0.3,0.5670714285714286,0.09848484848484848,0.2,0.17088607594936708,0.16455696202531644,,2.0,,1.0,2.0,1.0,,0.2,0.038461538461538464,,,1.0,1.0,2.0,,,2.0,2.0,,1.0,,False,,,,1.0,,,
1629057,1610612738,Robert Williams III,Robert Williams III,1629057,BOS,12789.0,213,-25,433,446,131,111,46.0,879,32.0,8.0,,,35.0,,466,8.0,,,3.0,131,,0.08571428571428572,0.09375,9.611451942740286,0.9142857142857143,,1.0,,0.9142857142857143,0.5983,0.5401125,2.4,,0.302540415704388,24.0,4.0,9.0,4.0,1.0,2.0,,1.0,,,,,,,,,25.0,,6.0,56.0,4.0,10.0,,,,8.0,4.0,,4.0,12.0,42.0,8.0,,8.0,,,5.0,1.0,6.0,,1.0,3.0,2.0,13.0,10.0,10.0,,20.0,20.0,5.0,45.0,20.0,65.0,,7.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,3.0,4.0,14.0,23.0,,1.0,9.0,1.0,10.0,,3.0,2.0,27.0,15.0,11.0,31.0,14.0,3.0,12.0,1.0,1.0,0.84,1.0,,,,,,0.7142857142857143,0.4,0.5,0.7142857142857143,0.4,0.5,0.7,0.4,0.5,,,0.42857142857142855,0.625,,0.13513513513513514,0.08695652173913043,0.2222222222222222,0.1,0.16806722689075632,0.09302325581395349,0.13636363636363635,0.06666666666666667,0.038461538461538464,0.1,0.1,0.14285714285714285,0.13636363636363635,0.10526315789473684,0.20588235294117646,0.2727272727272727,,0.45161290322580644,0.75,0.8275862068965517,0.8333333333333334,0.05714285714285714,0.5,0.5,1.0,0.02857142857142857,,,,,,,,,,,0.9,0.4444444444444444,,,,,,0.5,,,,0.56918,0.07894736842105263,0.07894736842105263,0.14285714285714285,0.21428571428571427,,,,2.0,,4.0,1.0,,,,,,,,,,,,,3.0,,False,,,,,1.0,1.0,
202954,1610612738,Brad Wanamaker,Brad Wanamaker,202954,BOS,14018.0,234,62,492,487,78,95,54.0,979,17.0,3.0,21.0,4.0,44.0,22.0,478,5.0,4.0,21.0,2.0,78,0.3333333333333333,0.045454545454545456,,15.135135135135135,0.25757575757575757,0.3181818181818182,0.3333333333333333,0.4444444444444444,0.5909090909090909,0.5181174242424242,0.5659944444444444,8.256818181818183,25.63181818181818,0.15853658536585366,13.0,1.0,1.0,2.0,9.0,16.0,5.0,11.0,,1.0,,,10.0,2.0,3.0,2.0,27.0,10.0,12.0,96.0,2.0,2.0,2.0,3.0,,10.0,3.0,2.0,4.0,16.0,26.0,28.0,24.0,2.0,10.0,,24.0,10.0,34.0,7.0,3.0,9.0,7.0,78.0,,1.0,,9.0,19.0,,28.0,1.0,29.0,1.0,10.0,7.0,3.0,7.0,2.0,6.0,6.0,1.0,2.0,13.0,,1.0,10.0,24.0,1.0,1.0,14.0,,13.0,3.0,8.0,,2.0,2.0,,2.0,1.0,,16.0,1.0,,0.48148148148148145,0.5,0.8,0.45454545454545453,0.6666666666666666,0.5,0.45454545454545453,0.6136363636363636,1.0,0.6,0.6363636363636364,1.0,0.6666666666666666,0.676056338028169,1.0,0.7272727272727273,,,0.5384615384615384,,,0.13380281690140844,0.007518796992481203,0.08181818181818182,,0.1111111111111111,0.00425531914893617,,0.021739130434782608,,,,0.10344827586206896,0.1568627450980392,0.15151515151515152,0.06666666666666667,0.15,0.037037037037037035,0.5,0.7647058823529411,0.7647058823529411,0.5384615384615384,0.24242424242424243,0.5625,0.6428571428571429,0.4444444444444444,0.16666666666666666,0.45454545454545453,0.45454545454545453,0.4,0.015151515151515152,,,,0.47619047619047616,0.47619047619047616,0.8,0.2,1.0,,,0.6,0.6666666666666666,1.0,0.6666666666666666,,0.5,0.47619047619047616,0.49251666666666666,0.11267605633802817,0.16326530612244897,0.10416666666666667,0.16666666666666666,,,6.0,1.0,,,,0.125,,,,,1.0,8.0,,,,,,,,False,,,,,,,
1628408,1610612738,PJ Dozier,PJ Dozier,1628408,BOS,1306.0,22,21,45,44,10,19,6.0,89,3.0,,4.0,1.0,5.0,5.0,36,,1.0,4.0,,10,0.5,,,21.153846153846153,0.3,0.4,,1.0,0.8,0.538405,0.52995,4.8,25.5,0.2222222222222222,2.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,2.0,,1.0,5.0,1.0,1.0,,,1.0,3.0,,,,,,4.0,,2.0,,,3.0,1.0,4.0,,1.0,2.0,,9.0,,3.0,,3.0,2.0,,5.0,3.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.4,1.0,,0.2,1.0,,0.22727272727272727,0.75,,,,,,,0.09523809523809523,0.5,0.2727272727272727,,0.15625,0.13636363636363635,,0.6666666666666666,1.0,,,0.125,,0.2,0.3,,0.125,,0.6666666666666666,0.6666666666666666,,0.2,,,,,,,,0.1,,,,,,,1.0,1.0,,,,,,,,,,0.4276,0.09090909090909091,0.16666666666666666,0.6,,,,,,,,,,,,,,,1.0,,,,,,,,False,,,,,,,
