EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,Corner3Assists,SelfOReb,Steals,BadPassSteals,StepOutOfBoundsTurnovers,DefensiveGoaltends,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,LostBallSteals,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,Charge Fouls Drawn,3SecondViolations,Corner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,LongMidRangePctBlocked,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,on,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,FTOffRebounds,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,798.0,13,-16.0,27,26,15.0,17.0,6.0,53,1.0,2.0,,1.0,1.0,,,,1.0,,,,,1.0,2.0,,1.0,2.0,1.0,3.0,1.0,2.0,3.0,8.0,41,,,1.0,1.0,1.0,2.0,3.0,8.0,,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,5.0,,1.0,1.0,,,,,8.0,15.0,,1.0,,,0.5,0.5,0.5,0.3333333333333333,1.0,0.5,0.8333333333333334,0.5,0.7,0.4,0.3333333333333333,0.5,,24.24242424242424,1.0,,,,,,,,,,,,,,,0.4,0.5,1.0,,,,,0.2,,,,,,0.4,0.5,0.5,,,0.3333333333333333,1.0,,,0.6666666666666666,0.5,0.8,0.5,0.51733,,0.5193833333333333,0.1666666666666666,0.25,1.0,6.233333333333333,28.5,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,899.0,15,-9.0,31,29,10.0,21.0,7.0,60,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,,,,,,3.0,,,2.0,5.0,8.0,,3.0,3.0,13.0,41,2.0,,2.0,3.0,,2.0,1.0,5.0,4.0,6.0,,3.0,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,2.0,,4.0,,1.0,1.0,,,,,5.0,10.0,,1.0,0.4,0.4,,,,0.625,0.6666666666666666,0.4545454545454545,0.4,0.5,0.4166666666666667,0.2727272727272727,0.125,0.3333333333333333,,36.8421052631579,,,,,,,,,,,,,,,,0.2727272727272727,0.3333333333333333,0.5,1.0,0.1818181818181818,0.5,0.5,0.2727272727272727,1.0,1.0,,,,0.2727272727272727,,,1.0,,0.4,0.5,,,0.4,,0.5454545454545454,,0.5099318181818182,0.6354,0.54823,0.0833333333333333,0.1111111111111111,0.3846153846153846,9.7375,25.866666666666664,0.3225806451612903,1.0,1.0,1.0,3.0,,,1.0,,,,,,,0.5,0.5,0.5,,,,1.0,,0.5,0.2307692307692307,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,89.0,1,,2,3,2.0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,371.0,6,-12.0,13,12,3.0,12.0,4.0,25,,1.0,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,22,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,16.666666666666668,1.0,,,,0.5,,0.25,,,,,,,0.5,,0.5,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.51895,,0.6281,,,,4.05,,0.2307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,1221.0,20,-16.0,42,41,10.0,5.0,1.0,83,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,2.0,,,55,,,,,,,,,,,,2.0,,,2.0,,2.0,,1.0,,4.0,,,1.0,1.0,1.0,3.0,,3.0,,1.0,,3.0,,,3.0,,,2.0,5.0,2.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.6666666666666666,,,,13.953488372093023,,1.0,0.1428571428571428,,0.1111111111111111,,0.125,,,,0.25,,,0.1111111111111111,,,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,,,,,,,,0.6666666666666666,,0.4514333333333333,,,,,,4.0,25.2,0.238095238095238,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,,,,,,,False,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,76686.0,1278,102.0,2628,2620,554.0,568.0,312.0,5248,122.0,164.0,29.0,20.0,28.0,18.0,41.0,11.0,29.0,10.0,41.0,4.0,9.0,48.0,134.0,12.0,6.0,20.0,151.0,234.0,58.0,175.0,47.0,523.0,2920,34.0,17.0,23.0,40.0,10.0,29.0,12.0,88.0,228.0,74.0,15.0,133.0,48.0,15.0,26.0,25.0,51.0,19.0,17.0,6.0,127.0,20.0,30.0,54.0,94.0,8.0,156.0,53.0,209.0,20.0,5.0,13.0,23.0,7.0,2.0,43.0,5.0,6.0,60.0,116.0,81.0,4.0,67.0,10.0,32.0,5.0,26.0,16.0,9.0,30.0,88.0,552.0,12.0,3.0,0.7549668874172185,0.8444444444444444,0.3314285714285714,0.3448275862068966,0.3333333333333333,0.6452991452991453,0.575,0.5819070904645477,0.5507246376811594,0.5983981693363845,0.5714285714285714,0.4278728606356968,0.0641025641025641,0.0670731707317073,0.048780487804878,15.977318212141428,0.4651162790697674,0.1428571428571428,0.1163366336633663,0.0429184549356223,0.1184210526315789,0.0387596899224806,0.1170886075949367,0.0411522633744856,0.0471698113207547,0.0426008968609865,0.0977198697068403,0.1032028469750889,0.1590909090909091,0.1187845303867403,0.1170212765957446,0.4009779951100244,0.7439024390243902,0.7973856209150327,0.7622950819672131,0.1002444987775061,0.4390243902439024,0.4615384615384615,0.0709046454767726,0.3793103448275862,0.4074074074074074,0.1002444987775061,0.2439024390243902,0.25,0.3276283618581907,0.3582089552238806,0.3609022556390977,0.5686274509803921,0.2352941176470588,0.4057971014492754,0.7142857142857143,0.1304347826086956,0.4444444444444444,0.2898550724637681,0.3,0.8288508557457213,0.3609022556390977,0.5555265931372549,0.5475242857142858,0.547672794117647,0.0787037037037037,0.125,0.1682600382409178,4.662393162393162,25.03428571428572,0.2108066971080669,20.0,21.0,11.0,65.0,159.0,32.0,6.0,6.0,30.0,23.0,1.0,2.0,0.913793103448276,0.6176470588235294,0.5294117647058824,0.5701754385964912,0.0415335463258785,0.0142857142857142,0.0333333333333333,0.7222222222222222,0.8958333333333334,0.6896551724137931,0.124282982791587,7.0,6.0,5.0,5.0,21.0,0.0402298850574712,0.7,6.0,,1.0,2.0,0.0114285714285714,0.024390243902439,2.0,4.0,3.0,0.2352941176470588,0.1666666666666666,1.0,1.0,0.0689655172413793,,0.15,False,3.0,3.0,0.0074626865671641,2.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,0.0491803278688524,0.7272727272727273,0.0980392156862745,0.4,1.0,0.0113636363636363,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,74021.3,1234,25.0,2489,2498,713.0,654.0,281.0,4987,109.0,171.0,56.0,25.0,42.0,24.0,53.0,3.0,26.0,3.0,10.0,1.0,2.0,32.0,100.0,9.0,11.0,22.0,136.0,250.0,35.0,110.0,86.0,463.0,2787,66.0,11.0,32.0,59.0,12.0,24.0,35.0,135.0,178.0,94.0,9.0,100.0,32.0,26.0,44.0,22.0,66.0,19.0,31.0,4.0,154.0,27.0,73.0,79.0,99.0,19.0,197.0,104.0,301.0,27.0,4.0,17.0,45.0,10.0,7.0,72.0,8.0,23.0,89.0,164.0,115.0,7.0,117.0,13.0,52.0,13.0,57.0,47.0,9.0,57.0,135.0,712.0,12.0,11.0,0.6544117647058824,0.8018018018018018,0.3181818181818182,0.5,0.3181818181818182,0.544,0.5423728813559322,0.5236111111111111,0.6024096385542169,0.5618932038834952,0.6490384615384616,0.3055555555555556,0.104,0.1052631578947368,0.1320754716981132,17.15703651187522,0.375,0.2567567567567567,0.1299212598425196,0.1109422492401215,0.1628865979381443,0.0543259557344064,0.1427425821972734,0.0865800865800865,0.115,0.0578703703703703,0.1103448275862069,0.1271186440677966,0.1567796610169491,0.1687344913151365,0.1341463414634146,0.475,0.6374269005847953,0.7124183006535948,0.6605504587155964,0.1472222222222222,0.4528301886792453,0.5217391304347826,0.0722222222222222,0.1153846153846153,0.12,0.0277777777777777,0.3,0.3,0.2777777777777778,0.32,0.32,0.7272727272727273,0.1168831168831168,0.5060240963855421,0.5952380952380952,0.0240963855421686,0.5,0.2650602409638554,0.5,0.7805555555555556,0.32,0.5215730555555554,0.5375377049180328,0.5149192771084339,0.1303258145363408,0.1799307958477508,0.2915766738660907,4.5136,25.25818181818183,0.2864604258738449,39.0,42.0,16.0,109.0,96.0,50.0,3.0,11.0,22.0,13.0,3.0,,0.9142857142857144,0.6363636363636364,0.6038961038961039,0.6337209302325582,0.1139705882352941,0.0307692307692307,0.06875,0.5833333333333334,0.90625,0.6964285714285714,0.2354211663066954,9.0,12.0,20.0,19.0,35.0,0.1021505376344086,0.6140350877192983,1.0,1.0,1.0,,,,2.0,3.0,6.0,0.2727272727272727,0.2222222222222222,1.0,1.0,0.0384615384615384,,0.2564102564102564,False,9.0,2.0,,1.0,2.0,,4.0,,,,,,1.0,4.0,0.0606060606060606,1.0,0.0259740259740259,0.5,1.0,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,51883.0,865,-69.0,1755,1748,450.0,472.0,191.0,3503,63.0,84.0,21.0,20.0,27.0,11.0,26.0,8.0,20.0,7.0,14.0,1.0,3.0,42.0,94.0,2.0,6.0,15.0,82.0,130.0,49.0,108.0,41.0,352.0,2038,25.0,2.0,22.0,36.0,7.0,18.0,18.0,83.0,134.0,30.0,9.0,93.0,42.0,6.0,43.0,31.0,74.0,26.0,24.0,9.0,179.0,18.0,29.0,76.0,92.0,11.0,179.0,47.0,226.0,19.0,4.0,11.0,22.0,8.0,1.0,41.0,5.0,11.0,48.0,104.0,53.0,5.0,49.0,4.0,19.0,8.0,7.0,4.0,2.0,9.0,83.0,447.0,9.0,7.0,0.8170731707317073,0.8933333333333333,0.4537037037037037,0.3888888888888889,0.4579439252336448,0.6307692307692307,0.6111111111111112,0.6533613445378151,0.6018518518518519,0.6743295019157088,0.6587301587301587,0.453781512605042,0.0461538461538461,0.0357142857142857,0.1153846153846153,15.2250885179565,0.4634146341463415,0.2037037037037037,0.2062780269058296,0.0631808278867102,0.2202898550724637,0.0498614958448753,0.2123893805309734,0.0573170731707317,0.0748299319727891,0.047923322683706,0.2137931034482758,0.1986754966887417,0.2066666666666666,0.2296296296296296,0.1866666666666666,0.3529411764705882,0.75,0.7777777777777778,0.8412698412698413,0.1092436974789916,0.4230769230769231,0.4782608695652174,0.0840336134453781,0.4,0.4,0.0588235294117647,0.5,0.5,0.3949579831932773,0.4468085106382978,0.4468085106382978,0.7777777777777778,0.074074074074074,0.5,0.7407407407407407,0.0555555555555555,0.3333333333333333,0.2777777777777778,0.4,0.8067226890756303,0.4516129032258064,0.5442267932489453,0.5626021739130435,0.5644339622641509,0.075098814229249,0.1310344827586207,0.2357954545454545,5.014615384615385,25.798148148148144,0.2564102564102564,14.0,16.0,7.0,42.0,138.0,14.0,5.0,2.0,12.0,8.0,,2.0,0.9387755102040816,0.64,0.6481481481481481,0.6774193548387096,0.0604395604395604,0.0625,0.0204081632653061,0.7272727272727273,0.9285714285714286,0.6666666666666666,0.1193181818181818,4.0,10.0,11.0,13.0,5.0,0.0538461538461538,0.5555555555555556,1.0,,1.0,,,,1.0,1.0,2.0,0.5,0.5,1.0,1.0,,,0.5,False,10.0,3.0,,,,1.0,,1.0,,,2.0,,1.0,2.0,,0.75,,,,,2.0
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,141616.0,2360,358.0,4904,4886,1172.0,1180.0,624.0,9790,144.0,261.0,24.0,35.0,65.0,119.0,259.0,136.0,270.0,21.0,42.0,6.0,11.0,146.0,400.0,40.0,31.0,81.0,399.0,790.0,167.0,442.0,156.0,1455.0,5404,65.0,47.0,88.0,176.0,37.0,92.0,57.0,344.0,284.0,514.0,135.0,399.0,146.0,61.0,122.0,84.0,206.0,63.0,93.0,16.0,496.0,24.0,36.0,95.0,117.0,8.0,220.0,62.0,282.0,58.0,11.0,39.0,47.0,19.0,11.0,105.0,8.0,25.0,81.0,171.0,164.0,10.0,188.0,18.0,77.0,17.0,26.0,17.0,7.0,28.0,341.0,1157.0,10.0,15.0,0.3558897243107769,0.3622448979591837,0.3778280542986425,0.4021739130434782,0.3786848072562358,0.5050632911392405,0.5,0.5271915584415584,0.5354477611940298,0.5536938309215537,0.5733333333333334,0.3587662337662338,0.0772151898734177,0.1532567049808429,0.0694980694980695,25.101787927066734,0.5523809523809524,0.064,0.0770243581303489,0.0257142857142857,0.1111111111111111,0.0254777070063694,0.0893007582139848,0.0256191289496157,0.0330969267139479,0.0268199233716475,0.0686274509803921,0.0848861283643892,0.080188679245283,0.1145374449339207,0.0977011494252873,0.2118506493506493,0.5517241379310345,0.6515837104072398,0.4513888888888889,0.2102272727272727,0.4594594594594595,0.4937759336099585,0.2191558441558441,0.5037037037037037,0.5093632958801498,0.034090909090909,0.5,0.5121951219512195,0.3246753246753247,0.365,0.3659147869674185,0.2142857142857142,0.3571428571428571,0.2425373134328358,0.5384615384615384,0.0410447761194029,0.5454545454545454,0.3022388059701492,0.382716049382716,0.5706168831168831,0.3659147869674185,0.4963327782290819,0.4969864197530865,0.4895191011235955,0.0640432098765432,0.0906949352179034,0.2364261168384879,9.654177215189875,25.47081447963801,0.2389885807504078,13.0,35.0,21.0,121.0,366.0,14.0,21.0,20.0,55.0,40.0,5.0,,0.7305389221556886,0.5384615384615384,0.4464285714285714,0.491869918699187,0.021875,0.0188679245283018,0.0335570469798657,0.2857142857142857,0.6917808219178082,0.5416666666666666,0.0831615120274914,15.0,3.0,12.0,3.0,16.0,0.0237388724035608,0.5714285714285714,,,1.0,2.0,0.004524886877828,0.0238095238095238,7.0,10.0,3.0,0.2127659574468085,0.175,0.7142857142857143,2.0,0.0111111111111111,2.0,0.6153846153846154,False,13.0,2.0,0.0025,3.0,7.0,1.0,2.0,,1.0,6.0,2.0,2.0,,,0.0202020202020202,0.3161764705882353,0.0625,0.4285714285714285,1.0,0.0134228187919463,
203552,1610612757,Seth Curry,Seth Curry,203552,POR,79799.0,1330,138.0,2707,2680,752.0,592.0,320.0,5387,31.0,55.0,5.0,11.0,17.0,23.0,45.0,43.0,99.0,24.0,50.0,5.0,10.0,82.0,189.0,16.0,14.0,37.0,97.0,199.0,106.0,239.0,42.0,554.0,2931,20.0,22.0,23.0,43.0,19.0,47.0,23.0,126.0,88.0,106.0,51.0,189.0,82.0,8.0,37.0,27.0,64.0,21.0,23.0,7.0,155.0,13.0,13.0,44.0,42.0,1.0,87.0,26.0,113.0,31.0,9.0,24.0,26.0,7.0,8.0,57.0,8.0,10.0,39.0,93.0,72.0,9.0,50.0,3.0,14.0,8.0,10.0,1.0,4.0,12.0,120.0,744.0,11.0,4.0,0.4536082474226804,0.4631578947368421,0.4435146443514644,0.4042553191489361,0.4435146443514644,0.4874371859296482,0.5348837209302325,0.5844748858447488,0.5722222222222222,0.6023965141612201,0.6237623762376238,0.545662100456621,0.0402010050251256,0.1272727272727272,,16.731517509727627,0.543859649122807,0.0142857142857142,0.053639846743295,0.0179063360881542,0.0834914611005692,0.0242990654205607,0.065648854961832,0.0206185567010309,0.0094339622641509,0.0262008733624454,0.0246478873239436,0.0653061224489796,0.0748031496062992,0.0853932584269663,0.073170731707317,0.1255707762557077,0.5636363636363636,0.6458333333333334,0.4193548387096774,0.1027397260273972,0.5111111111111111,0.5111111111111111,0.2260273972602739,0.4343434343434343,0.4387755102040816,0.1141552511415525,0.48,0.48,0.4315068493150685,0.4338624338624338,0.4456521739130434,0.119047619047619,0.3809523809523809,0.1888888888888888,0.6470588235294118,0.1111111111111111,0.5,0.4111111111111111,0.3783783783783784,0.6712328767123288,0.4338624338624338,0.5009845890410962,0.4893783333333334,0.4831244444444443,0.0376940133037694,0.0666666666666666,0.2274368231046931,11.643718592964824,25.1916317991632,0.277798300701884,4.0,13.0,2.0,64.0,267.0,4.0,6.0,1.0,36.0,21.0,2.0,,0.839622641509434,0.65,0.7380952380952381,0.7441860465116279,0.0220125786163522,0.0129870129870129,0.0046082949308755,0.391304347826087,0.8048780487804879,0.8,0.1155234657039711,15.0,4.0,3.0,1.0,5.0,0.0204081632653061,0.4166666666666667,1.0,,0.9583333333333334,5.0,0.0209205020920502,,10.0,12.0,,0.5454545454545454,0.625,1.0,5.0,0.0101010101010101,2.0,0.5,False,7.0,3.0,0.0264550264550264,2.0,6.0,,,,1.0,3.0,2.0,2.0,,,,0.5116279069767442,0.1428571428571428,0.3333333333333333,1.0,0.0124481327800829,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,118052.0,1968,442.0,4096,4087,988.0,925.0,518.0,8183,307.0,521.0,169.0,68.0,125.0,73.0,183.0,37.0,91.0,,2.0,,1.0,3.0,27.0,2.0,2.0,7.0,417.0,795.0,3.0,29.0,282.0,1125.0,4430,199.0,2.0,94.0,189.0,2.0,8.0,99.0,293.0,548.0,286.0,,27.0,3.0,66.0,171.0,62.0,233.0,52.0,123.0,16.0,528.0,72.0,164.0,175.0,305.0,24.0,504.0,243.0,747.0,86.0,10.0,52.0,81.0,34.0,12.0,167.0,13.0,36.0,130.0,250.0,307.0,9.0,365.0,31.0,161.0,38.0,102.0,79.0,23.0,103.0,290.0,977.0,28.0,32.0,0.657074340527578,0.7762039660056658,0.1034482758620689,0.25,0.1034482758620689,0.5245283018867924,0.4973544973544973,0.5115291262135923,0.4923857868020304,0.5670362903225806,0.5700389105058365,0.0351941747572815,0.0830188679245283,0.1017274472168906,0.0655737704918032,24.54391175222741,0.5149700598802395,0.2553191489361702,0.2392156862745098,0.1387478849407783,0.25,0.096,0.2430379746835443,0.1221532091097308,0.1117647058823529,0.0864600326264274,0.2072936660268714,0.2512195121951219,0.2732558139534883,0.2561837455830388,0.2238805970149253,0.6322815533980582,0.5892514395393474,0.655982905982906,0.6612377850162866,0.2220873786407767,0.3989071038251366,0.4269005847953216,0.1104368932038835,0.4065934065934066,0.4111111111111111,0.0024271844660194,,,0.0327669902912621,0.1111111111111111,0.1111111111111111,0.8407960199004975,0.0099502487562189,0.6345177664974619,0.544,0.0050761421319796,,0.0355329949238578,0.2857142857142857,0.6674757281553398,0.1111111111111111,0.5115492718446604,0.5225116883116884,0.5226446700507614,0.1687631027253668,0.174054054054054,0.2604444444444444,4.994591194968554,25.42413793103448,0.2412109375,83.0,95.0,70.0,260.0,9.0,128.0,10.0,46.0,71.0,45.0,,1.0,1.0,0.4773869346733668,0.472636815920398,0.5306122448979592,0.1823104693140794,0.1386861313868613,0.1385542168674698,0.5753424657534246,1.0,0.4911242603550296,0.2311111111111111,26.0,19.0,36.0,40.0,56.0,0.0868055555555555,0.5436893203883495,,4.0,,,,,,,10.0,,,,,0.0109890109890109,,0.1927710843373494,False,32.0,5.0,,,,,7.0,,,,1.0,1.0,1.0,6.0,0.0897435897435897,0.7837837837837838,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,92791.0,1547,32.0,3156,3170,915.0,925.0,387.0,6326,90.0,144.0,25.0,22.0,37.0,54.0,143.0,43.0,90.0,4.0,17.0,,2.0,7.0,33.0,3.0,3.0,12.0,187.0,377.0,11.0,50.0,70.0,477.0,3566,40.0,4.0,40.0,87.0,3.0,14.0,32.0,121.0,118.0,256.0,,33.0,7.0,26.0,148.0,122.0,270.0,106.0,108.0,19.0,662.0,8.0,27.0,103.0,146.0,26.0,275.0,36.0,311.0,82.0,16.0,63.0,27.0,19.0,3.0,109.0,5.0,28.0,59.0,102.0,99.0,9.0,100.0,10.0,41.0,14.0,16.0,8.0,5.0,17.0,119.0,904.0,5.0,11.0,0.3155080213903743,0.3314606741573033,0.22,0.2142857142857142,0.22,0.4960212201591512,0.4597701149425287,0.4765807962529274,0.4405940594059406,0.5052966101694916,0.4879032258064516,0.117096018735363,0.0689655172413793,0.125,0.0559440559440559,16.143373159210892,0.7522935779816514,0.26,0.158008658008658,0.0303370786516853,0.1713810316139767,0.0131578947368421,0.1632786885245901,0.0233644859813084,0.0259259259259259,0.0132575757575757,0.136231884057971,0.1493055555555555,0.1924398625429553,0.1797979797979798,0.1320754716981132,0.3372365339578454,0.625,0.7142857142857143,0.4333333333333333,0.3348946135831381,0.3776223776223776,0.4,0.2107728337236534,0.4777777777777778,0.4777777777777778,0.0398126463700234,0.2352941176470588,0.2352941176470588,0.0772833723653395,0.2121212121212121,0.2121212121212121,0.5681818181818182,0.0681818181818181,0.3663366336633663,0.5945945945945946,0.0198019801980198,,0.1188118811881188,0.25,0.4543325526932084,0.2121212121212121,0.4788183840749414,0.5217571428571428,0.4642712871287129,0.0895196506550218,0.1004901960784313,0.2536687631027253,8.329708222811673,24.544,0.2899239543726236,18.0,24.0,7.0,58.0,33.0,18.0,16.0,4.0,30.0,16.0,,,1.0,0.6,0.5795454545454546,0.6041666666666666,0.0432432432432432,0.0125,0.0201005025125628,0.2222222222222222,1.0,0.72,0.1215932914046121,14.0,5.0,3.0,1.0,9.0,0.016,0.5294117647058824,,,1.0,,,,1.0,1.0,2.0,0.25,0.3333333333333333,1.0,3.0,,,0.2777777777777778,False,21.0,2.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,0.0116279069767441,0.1860465116279069,0.0227272727272727,,,,
