EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,Charge Fouls Drawn,SecondChanceFg3Pct,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,PenaltyFg3Pct,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Charge Fouls,PenaltyCorner3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyCorner3Accuracy,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,on,StepOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,FTOffRebounds,BlockedArc3,Arc3PctBlocked,OffFTReboundPct,BlockedLongMidRange,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,46.0,1,2.0,2,1,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,9215.0,154,-43.0,312,310,35.0,622,88.0,100.0,15.0,25.0,4.0,9.0,3.0,5.0,2.0,8.0,3.0,10.0,3.0,20.0,43.0,3.0,11.0,51.0,368.0,5.0,10.0,10.0,5.0,12.0,3.0,13.0,30.0,10.0,6.0,3.0,2.0,13.0,9.0,22.0,5.0,4.0,7.0,2.0,4.0,53.0,2.0,11.0,17.0,12.0,2.0,31.0,13.0,44.0,2.0,8.0,2.0,6.0,4.0,2.0,4.0,2.0,8.0,1.0,11.0,26.0,4.0,3.0,15.0,2.0,13.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,13.0,88.0,3.0,2.0,0.75,0.8823529411764706,0.4651162790697674,0.5,0.4166666666666667,0.4347826086956521,0.5,0.4166666666666667,0.4903846153846153,0.5,0.4642857142857143,0.0652173913043478,0.0465116279069767,0.04,0.1,16.901408450704228,0.5,0.25,0.1875,0.1208791208791208,0.288135593220339,0.0317460317460317,0.2357723577235772,0.0844155844155844,0.1428571428571428,0.2272727272727272,0.0294117647058823,0.0363636363636363,0.1904761904761904,0.125,0.2631578947368421,0.3061224489795918,0.2,0.0833333333333333,1.0,0.5434782608695652,0.6,0.625,0.7333333333333333,0.1739130434782608,0.25,0.25,1.0,0.217391304347826,0.3,0.3333333333333333,0.6666666666666666,0.0652173913043478,0.9,0.4444444444444444,0.4166666666666667,0.6,0.6086956521739131,0.5129163043478261,0.5617666666666667,0.4896916666666667,0.1,0.1063829787234042,0.196078431372549,0.2549019607843137,6.732558139534884,26.03333333333333,0.282051282051282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201588,1610612739,George Hill,George Hill,201588,CLE,1101.0,18,1.0,41,36,4.0,77,1.0,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,46.0,,,,,,,,2.0,,,2.0,,2.0,,2.0,,,2.0,,,4.0,,,2.0,,,2.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,0.5,,,0.625,,,0.625,,,0.5,,,,13.636363636363637,0.5,,,,0.2,,0.1111111111111111,,,,,,,,,0.2222222222222222,,,,,,,,,,,,0.5,0.5,0.5,1.0,0.5,,,,,0.5,0.4926999999999999,,,,,,,18.65,26.15,0.024390243902439,1.0,1.0,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,3488.0,58,3.0,123,115,16.0,238,32.0,37.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,10.0,3.0,6.0,5.0,11.0,21.0,6.0,2.0,27.0,139.0,1.0,3.0,5.0,2.0,3.0,,4.0,14.0,8.0,,5.0,,2.0,3.0,5.0,3.0,,,1.0,1.0,13.0,,2.0,1.0,4.0,,5.0,2.0,7.0,1.0,,,,1.0,1.0,,,1.0,1.0,,5.0,2.0,,3.0,1.0,2.0,,1.0,,,,,,4.0,32.0,2.0,,0.6363636363636364,0.6363636363636364,0.5238095238095238,0.3333333333333333,0.6666666666666666,0.4629629629629629,0.625,0.3333333333333333,0.4821428571428571,0.625,0.3333333333333333,0.2222222222222222,,,,20.567375886524825,1.0,,0.1538461538461538,0.064516129032258,0.037037037037037,,0.0943396226415094,0.0338983050847457,0.3333333333333333,0.0625,,,0.2,0.125,0.2,0.0454545454545454,,0.0666666666666666,,0.1851851851851851,1.0,1.0,0.8,0.3703703703703703,0.3,0.3,0.3333333333333333,0.2222222222222222,0.5,0.5,0.6666666666666666,0.1851851851851851,0.25,1.0,0.1666666666666666,1.0,0.4074074074074074,0.4670611111111111,0.5099666666666667,0.4980583333333333,0.0357142857142857,0.0454545454545454,0.1851851851851851,0.1481481481481481,9.523809523809524,26.51666666666667,0.2601626016260163,1.0,1.0,3.0,1.0,,1.0,0.1666666666666666,0.1666666666666666,0.2,0.2,1.0,0.2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.037037037037037,1.0,0.25,1.0,1.0,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,15074.0,251,-40.0,514,508,65.0,1022,146.0,169.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,13.0,41.0,10.0,22.0,54.0,13.0,108.0,574.0,3.0,3.0,14.0,3.0,6.0,7.0,22.0,16.0,4.0,,41.0,2.0,16.0,1.0,17.0,1.0,,11.0,3.0,2.0,35.0,,,10.0,16.0,3.0,29.0,,29.0,,3.0,2.0,1.0,10.0,8.0,7.0,2.0,17.0,4.0,8.0,22.0,1.0,3.0,16.0,1.0,16.0,,1.0,3.0,1.0,1.0,2.0,,22.0,146.0,2.0,2.0,0.8,0.8,0.4545454545454545,1.0,0.5,0.625,0.8571428571428571,0.4166666666666667,0.6481481481481481,0.8571428571428571,0.475,0.7105263157894737,0.0909090909090909,0.25,,16.440677966101696,0.5882352941176471,0.2142857142857142,0.1311475409836065,,0.0961538461538461,,0.1150442477876106,,,,,,0.1025641025641025,0.18,0.0909090909090909,0.0875,0.125,,,0.0526315789473684,0.75,1.0,1.0,0.0657894736842105,0.8,1.0,0.75,0.1710526315789473,0.2307692307692307,0.2307692307692307,0.6666666666666666,0.5394736842105263,0.2857142857142857,1.0,0.0555555555555555,1.0,0.7631578947368421,0.4940782894736841,0.47406,0.4598305555555555,0.0384615384615384,0.0434782608695652,0.1296296296296296,0.2037037037037037,14.159090909090912,25.6,0.2840466926070039,17.0,25.0,75.0,17.0,1.0,1.0,0.4629629629629629,0.4629629629629629,0.4146341463414634,0.4146341463414634,1.0,0.4146341463414634,13.0,3.0,1.0,3.0,9.0,2.0,4.0,12.0,4.0,0.5,0.1710526315789473,1.0,0.4285714285714285,0.3333333333333333,1.0,0.1666666666666666,0.5,8.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,0.25,0.2,0.6153846153846154,0.6153846153846154,1.0,0.1428571428571428,1.0,1.0,0.3333333333333333,0.0363636363636363,,,,,,,,,,,,,,True,,,,,,,,,,,,
1626150,1610612739,Andrew Harrison,Andrew Harrison,1626150,CLE,3532.0,59,-7.0,114,117,14.0,231,26.0,30.0,3.0,5.0,,,,1.0,1.0,3.0,,4.0,3.0,4.0,12.0,4.0,6.0,14.0,126.0,,,2.0,1.0,4.0,2.0,4.0,,8.0,,3.0,,2.0,3.0,5.0,3.0,,,2.0,,13.0,1.0,1.0,2.0,2.0,,4.0,2.0,6.0,,1.0,,1.0,1.0,1.0,3.0,,4.0,1.0,3.0,7.0,,,4.0,,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,4.0,26.0,1.0,1.0,,,0.3333333333333333,,0.25,0.25,,0.1666666666666666,0.3684210526315789,1.0,0.2857142857142857,0.25,,,,17.557251908396946,0.25,,0.0555555555555555,0.0303030303030303,0.0833333333333333,0.037037037037037,0.0666666666666666,0.0333333333333333,,0.1428571428571428,,0.0434782608695652,,0.1111111111111111,,0.0588235294117647,0.1428571428571428,,1.0,0.3125,0.6,0.6,,0.1875,0.3333333333333333,0.3333333333333333,,0.25,,,,0.1875,,,0.1666666666666666,,0.5625,0.495178125,,0.4803083333333333,0.1111111111111111,0.1428571428571428,0.1428571428571428,0.2857142857142857,9.866666666666664,25.575,0.2280701754385964,,,,,,,,,,,,,1.0,,,,2.0,,,2.0,1.0,,0.0625,,,,,,0.3333333333333333,,,,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,3220.0,54,-20.0,116,110,13.0,226,47.0,43.0,5.0,5.0,,,2.0,2.0,,,,1.0,10.0,5.0,6.0,12.0,5.0,27.0,141.0,,,,2.0,2.0,1.0,11.0,2.0,8.0,,10.0,,1.0,4.0,5.0,4.0,,1.0,,,14.0,,1.0,6.0,5.0,,11.0,1.0,12.0,,2.0,2.0,,1.0,1.0,2.0,,3.0,,6.0,8.0,,,6.0,,7.0,1.0,4.0,,,,,,11.0,47.0,,,0.2,0.2,0.8333333333333334,,1.0,0.6111111111111112,,0.5555555555555556,0.6428571428571429,,0.55,0.6666666666666666,,,,18.75,0.3333333333333333,,0.217391304347826,0.0384615384615384,0.3529411764705882,,0.275,0.0178571428571428,,,0.0833333333333333,,,0.2727272727272727,0.2857142857142857,0.4285714285714285,,,,0.2777777777777778,1.0,1.0,0.2,,,,,0.0555555555555555,,,,0.5555555555555556,,,0.2222222222222222,1.0,0.9444444444444444,0.5574249999999998,0.65265,0.5485777777777777,0.1904761904761904,0.4444444444444444,,0.4074074074074074,4.183333333333333,25.325,0.4051724137931034,4.0,4.0,12.0,4.0,,1.0,0.3333333333333333,0.3333333333333333,0.4,0.4,1.0,0.4,2.0,1.0,,1.0,6.0,,2.0,7.0,,,0.1111111111111111,,0.5,,,0.1111111111111111,0.6666666666666666,,,1.0,2.0,,2.0,,,,,,,0.2857142857142857,,,,,0.5,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,11385.0,190,-53.0,386,386,52.0,772,106.0,116.0,15.0,27.0,7.0,9.0,,4.0,10.0,24.0,13.0,25.0,33.0,38.0,76.0,37.0,17.0,123.0,430.0,7.0,12.0,16.0,2.0,14.0,9.0,25.0,18.0,58.0,10.0,33.0,7.0,7.0,8.0,15.0,4.0,4.0,6.0,1.0,,38.0,2.0,10.0,10.0,4.0,,14.0,12.0,26.0,5.0,4.0,3.0,1.0,8.0,5.0,6.0,3.0,14.0,3.0,6.0,15.0,1.0,1.0,16.0,1.0,18.0,,7.0,,,,,,25.0,106.0,2.0,,0.2368421052631578,0.2727272727272727,0.5,0.5833333333333334,0.1428571428571428,0.4690265486725664,0.5,0.2962962962962963,0.5082644628099173,0.5333333333333333,0.4032258064516129,0.3274336283185841,0.0921052631578947,0.1111111111111111,0.04,30.13392857142857,0.5714285714285714,,0.0412371134020618,0.0793650793650793,0.131578947368421,0.0259740259740259,0.0809248554913294,0.0591133004926108,0.1,0.1379310344827586,0.0212765957446808,0.0303030303030303,,0.054054054054054,0.0769230769230769,0.1206896551724138,0.1666666666666666,0.087719298245614,,0.2389380530973451,0.5555555555555556,0.625,0.2,0.2123893805309734,0.4166666666666667,0.4761904761904761,0.1,0.2212389380530973,0.52,0.5416666666666666,0.3846153846153846,0.2920353982300885,0.6428571428571429,0.7777777777777778,0.1481481481481481,,0.5663716814159292,0.4791681415929203,0.5193230769230769,0.4614555555555555,0.0743801652892562,0.0843373493975903,0.1300813008130081,0.2032520325203252,8.793421052631578,25.5,0.2746113989637305,8.0,10.0,15.0,8.0,2.0,0.5,0.2702702702702703,0.2702702702702703,0.2424242424242424,0.2424242424242424,0.375,0.2424242424242424,4.0,3.0,,2.0,10.0,,2.0,13.0,,,0.0353982300884955,0.1428571428571428,0.1428571428571428,,,0.1111111111111111,0.3703703703703703,2.0,,,3.0,2.0,4.0,,1.0,,2.0,,,0.3076923076923077,0.125,0.5,0.5,1.0,,,,0.3,0.0526315789473684,1.0,2.0,1.0,15.0,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,3739.0,62,4.0,126,124,14.0,250,31.0,44.0,7.0,12.0,3.0,6.0,1.0,3.0,1.0,4.0,,,,8.0,16.0,,5.0,21.0,122.0,3.0,6.0,8.0,2.0,5.0,2.0,6.0,10.0,6.0,4.0,,2.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,6.0,3.0,11.0,,14.0,7.0,21.0,1.0,,,,4.0,,2.0,4.0,6.0,1.0,3.0,9.0,1.0,2.0,9.0,1.0,6.0,,3.0,,1.0,1.0,1.0,1.0,6.0,31.0,1.0,,0.625,0.8333333333333334,0.5,0.5,0.4,0.5,0.5,0.4,0.5526315789473685,0.5714285714285714,0.5,,0.125,0.1666666666666666,,17.482517482517483,0.6666666666666666,,0.2682926829268293,0.1578947368421052,0.1071428571428571,0.0526315789473684,0.2028985507246377,0.1228070175438596,0.3076923076923077,,0.1538461538461538,0.0625,0.3846153846153846,0.1666666666666666,0.3,0.1333333333333333,0.0769230769230769,0.1666666666666666,1.0,0.75,0.5833333333333334,0.7,0.7142857142857143,0.25,0.25,0.25,,,,,,,1.0,0.5,0.6,0.3333333333333333,0.75,0.5453375,0.62285,0.52508,0.1578947368421052,0.1578947368421052,0.3809523809523809,0.2857142857142857,3.0875000000000004,,0.246031746031746,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628021,1610612739,David Nwaba,David Nwaba,1628021,CLE,4217.0,70,-5.0,137,141,19.0,278,45.0,45.0,6.0,13.0,1.0,1.0,1.0,2.0,1.0,3.0,,,4.0,7.0,16.0,7.0,13.0,27.0,146.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,6.0,8.0,2.0,4.0,3.0,1.0,,1.0,,,1.0,,,2.0,,2.0,4.0,6.0,2.0,12.0,2.0,14.0,1.0,2.0,2.0,,,,,,,,2.0,4.0,,,15.0,,19.0,1.0,9.0,1.0,2.0,1.0,2.0,2.0,6.0,45.0,,1.0,0.4285714285714285,0.5,0.4375,1.0,0.3333333333333333,0.3043478260869565,1.0,0.25,0.421875,0.75,0.4285714285714285,0.3043478260869565,0.1875,0.1538461538461538,,20.0,,0.3333333333333333,0.1578947368421052,0.0384615384615384,0.1333333333333333,,0.1470588235294117,0.0266666666666666,0.0909090909090909,,,,0.1666666666666666,0.1666666666666666,0.125,0.0952380952380952,0.2222222222222222,0.0769230769230769,1.0,0.5652173913043478,0.4615384615384615,0.5454545454545454,0.3333333333333333,0.1304347826086956,0.3333333333333333,0.5,1.0,,,,,0.1739130434782608,1.0,1.0,0.5,0.5,0.8695652173913043,0.5777565217391304,0.614,0.6074125,0.2903225806451613,0.375,0.1111111111111111,0.2222222222222222,2.5937500000000004,24.957142857142856,0.3284671532846715,,,,,,,,,,,,,3.0,,,,1.0,,,1.0,,,0.1304347826086956,,,,,,0.25,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,2.0,,,1.0,,,,,True,,,,,,,,,,,,
