EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,Travels,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGA,PenaltyFtPoints,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeFGM,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Charge Fouls,SecondChanceAtRimPctAssisted,on,HeaveAttempts,LongMidRangeAssists,FTOffRebounds,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,3SecondViolations,OffensiveGoaltends
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,518.0,9,8.0,19,17,11,1.0,36,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,14.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,11,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.25,30.0,0.5,0.2,0.1428571428571428,0.5,0.75,0.6666666666666666,0.6666666666666666,0.5,0.25,1.0,1.0,1.0,0.6666666666666666,1.0,0.5614875,0.5759,0.5,1.0,1.4666666666666668,26.6,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,4099.0,68,-27.0,155,155,93,13.0,310,7.0,8.0,,,2.0,2.0,10.0,7.0,11.0,15.0,22.0,161.0,,,3.0,2.0,4.0,10.0,14.0,,,10.0,2.0,2.0,16.0,3.0,3.0,1.0,4.0,2.0,3.0,,10.0,93,1.0,1.0,0.6363636363636364,,0.5,0.3846153846153846,1.5,0.4545454545454545,0.3928571428571428,1.5,0.4166666666666667,0.5769230769230769,19.047619047619047,0.75,0.0425531914893617,0.0273972602739726,0.0625,0.3076923076923077,0.875,0.875,1.0,0.3846153846153846,,,0.1818181818181818,1.0,0.8846153846153846,0.5250057692307692,0.4947227272727272,0.1363636363636363,0.4545454545454545,4.236363636363636,25.55333333333333,0.6,79.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,7.0,2.0,2.0,1.0,1.0,2.0,7.0,3.0,3.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,16.0,6.0,8.0,14.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.5,0.1333333333333333,1.0,0.2857142857142857,0.1333333333333333,0.0666666666666666,0.2,0.1666666666666666,0.1363636363636363,0.1521739130434782,0.032258064516129,0.1052631578947368,0.2307692307692307,0.1875,0.1470588235294117,0.1,1.0,0.0769230769230769,0.0384615384615384,0.1923076923076923,0.2,0.2,0.5,1.0,1.0,0.6363636363636364,0.2857142857142857,0.2,0.4806,0.074074074074074,0.0909090909090909,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627748,1610612749,Thon Maker,Thon Maker,1627748,MIL,3739.0,62,-21.0,141,141,69,17.0,282,7.0,13.0,2.0,3.0,3.0,6.0,6.0,7.0,15.0,12.0,25.0,145.0,2.0,4.0,4.0,3.0,6.0,7.0,10.0,4.0,4.0,6.0,1.0,4.0,18.0,,,,,,6.0,,7.0,69,0.7142857142857143,1.0,0.4666666666666667,0.5,0.5,0.4259259259259259,0.4,0.2307692307692307,0.4166666666666667,0.4,0.2333333333333333,0.4444444444444444,18.75,,0.0232558139534883,0.0526315789473684,0.0833333333333333,0.4814814814814814,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.2222222222222222,0.6,0.6666666666666666,0.4615384615384615,0.5,0.925925925925926,0.5372537037037036,0.5476653846153846,0.16,0.28,2.873333333333333,25.05,0.4893617021276595,70.0,1.0,1.0,6.0,2.0,,1.0,,3.0,3.0,2.0,,1.0,,7.0,9.0,,2.0,,,,,,,,,,5.0,7.0,14.0,1.0,,,6.0,7.0,6.0,,1.0,,2.0,4.0,,4.0,1.0,2.0,1.0,0.25,,,0.25,,,0.1666666666666666,0.1219512195121951,0.144578313253012,,0.1176470588235294,0.2727272727272727,0.1428571428571428,0.09375,0.2222222222222222,0.25,0.037037037037037,0.037037037037037,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.2,,0.2307692307692307,,0.3333333333333333,0.5926666666666667,0.0357142857142857,0.0625,,1.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.1333333333333333,0.1538461538461538,0.6666666666666666,0.0909090909090909,0.0476190476190476,0.2857142857142857,0.0666666666666666,0.1666666666666666,0.1666666666666666,1.0,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,3946.0,66,-7.0,148,151,67,18.0,299,5.0,7.0,,2.0,2.0,3.0,8.0,7.0,12.0,14.0,34.0,145.0,,3.0,5.0,2.0,4.0,13.0,8.0,6.0,,8.0,5.0,6.0,17.0,4.0,2.0,1.0,5.0,3.0,3.0,,13.0,67,0.5714285714285714,0.5714285714285714,0.5833333333333334,,0.5,0.5576923076923077,0.375,0.5,0.5862068965517241,0.5,0.5416666666666666,0.5384615384615384,20.35928143712575,0.8,0.1162790697674418,0.08,0.2,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.6,0.3076923076923077,0.5,,0.3,0.6666666666666666,0.8076923076923077,0.5106980769230769,0.5403849999999999,0.1470588235294117,0.3823529411764705,4.766666666666668,25.06428571428572,0.4527027027027027,77.0,4.0,1.0,6.0,,,,,3.0,5.0,5.0,1.0,1.0,2.0,6.0,15.0,,,,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,5.0,6.0,11.0,,,,3.0,8.0,6.0,,3.0,,,1.0,,1.0,1.0,,1.0,0.3571428571428571,1.0,0.3333333333333333,0.3571428571428571,,,0.12,0.1219512195121951,0.1208791208791208,0.0909090909090909,0.15,,0.1764705882352941,0.1212121212121212,0.125,1.0,0.1538461538461538,0.0384615384615384,0.2307692307692307,,,,,,0.3,,,0.62985,0.1034482758620689,0.2,,5.0,3.0,3.0,1.0,1.0,,1.0,,,,,1.0,,,0.0833333333333333,,,0.03125,,,0.0769230769230769,0.8333333333333334,0.8333333333333334,1.0,0.3,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.25,0.2,0.5,0.6666666666666666,0.5,0.25,1.0,1.0,0.6666666666666666,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203521,1610612749,Matthew Dellavedova,Matthew Dellavedova,203521,MIL,5837.0,97,-13.0,219,219,108,23.0,438,,3.0,,,,,10.0,2.0,8.0,11.0,20.0,216.0,,,,,3.0,3.0,,4.0,,10.0,,,10.0,6.0,6.0,5.0,11.0,6.0,6.0,1.0,3.0,108,,,0.25,,,0.4210526315789473,,0.2142857142857142,0.4761904761904761,,0.2142857142857142,0.5789473684210527,13.16872427983539,0.5454545454545454,,,,0.1578947368421052,,,,0.5263157894736842,,,,,0.7368421052631579,0.4904736842105263,0.4562785714285714,,0.15,8.45,26.44545454545455,0.4931506849315068,102.0,2.0,3.0,1.0,4.0,,1.0,1.0,4.0,4.0,4.0,,1.0,1.0,4.0,12.0,,4.0,,19.0,10.0,29.0,8.0,2.0,18.0,1.0,68.0,3.0,7.0,10.0,2.0,1.0,,2.0,9.0,4.0,,2.0,,,,,,,,1.0,0.3636363636363636,,0.25,0.3636363636363636,,,0.1044776119402985,0.0535714285714285,0.08130081300813,,0.0909090909090909,0.15,0.08,0.0666666666666666,,,0.1052631578947368,0.1578947368421052,0.0526315789473684,0.4,0.4,1.0,1.0,,0.5714285714285714,0.25,0.4,,0.0952380952380952,0.2,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,0.5,0.5,,,,,,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,424.0,7,-10.0,15,14,7,3.0,29,1.0,2.0,,,1.0,1.0,4.0,1.0,2.0,4.0,2.0,22.0,,,,1.0,1.0,2.0,,2.0,,4.0,,,,,,,,,,,2.0,7,,,0.5,,1.0,0.1666666666666666,,0.3333333333333333,0.1666666666666666,,0.3333333333333333,0.6666666666666666,33.333333333333336,,,,,0.3333333333333333,0.5,1.0,,0.6666666666666666,,,0.3333333333333333,1.0,1.0,0.5027916666666666,0.5191666666666667,,1.0,2.25,26.625,0.4666666666666667,5.0,,,,,,1.0,,2.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,0.4287,,,,,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203503,1610612749,Tony Snell,Tony Snell,203503,MIL,2762.0,46,-14.0,105,103,50,8.0,208,2.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,6.0,9.0,14.0,104.0,1.0,1.0,2.0,1.0,3.0,7.0,2.0,2.0,,5.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,,7.0,50,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3125,0.4117647058823529,0.5,0.3888888888888889,0.6,16.8141592920354,0.5,0.0333333333333333,0.0217391304347826,,0.2666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.375,0.3333333333333333,0.8666666666666667,0.5341699999999999,0.553225,0.1428571428571428,0.5,6.083333333333333,25.41111111111111,0.4761904761904761,30.0,1.0,1.0,4.0,1.0,,1.0,,1.0,2.0,4.0,,1.0,1.0,5.0,6.0,,1.0,,3.0,1.0,4.0,1.0,,3.0,,9.0,2.0,2.0,4.0,1.0,1.0,,,1.0,4.0,,2.0,,,1.0,,1.0,1.0,,1.0,0.2222222222222222,,0.2,0.2222222222222222,,,0.0666666666666666,0.074074074074074,0.0701754385964912,0.05,0.1428571428571428,,0.0714285714285714,0.0952380952380952,,1.0,0.0666666666666666,0.0666666666666666,0.2666666666666666,0.2,0.2,1.0,0.5,,0.125,,0.2,0.52275,0.1176470588235294,0.25,,1.0,4.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.25,0.25,1.0,0.5,,,,1.0,,,,,,,,,,,,,0.25,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,102.0,2,1.0,3,3,1,2.0,6,,,,,,,,,,1.0,,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1,,,,,,,,,,,,1.0,20.0,,0.5,0.5,0.5,,,,,,,,,,1.0,0.56265,,,,,23.3,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,1432.0,24,18.0,53,52,21,4.0,105,6.0,8.0,,,4.0,4.0,,6.0,9.0,1.0,16.0,36.0,,,1.0,4.0,5.0,8.0,6.0,6.0,,,,,11.0,,,3.0,3.0,,6.0,,8.0,21,0.5,0.5,0.6666666666666666,,0.8,0.6,,0.6666666666666666,0.6153846153846154,0.5,0.6666666666666666,0.1,28.070175438596493,,,,,0.8,0.75,0.8571428571428571,0.5,,,,0.6666666666666666,1.0,0.9,0.6031500000000001,0.5850833333333334,0.0625,0.5,2.466666666666667,23.7,0.3962264150943396,13.0,1.0,,1.0,,,,,,,4.0,,,,1.0,,,,,,4.0,4.0,1.0,3.0,,,12.0,5.0,5.0,11.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,3.0,1.0,,,,,,,,,,,,,,0.2777777777777778,0.3571428571428571,0.3125,,0.1428571428571428,0.5,0.2857142857142857,0.3333333333333333,0.5,,0.1,,0.1,,,,,,,,,,0.3076923076923077,0.2727272727272727,0.5,,1.0,,1.0,,1.0,,,,,,,,,0.1111111111111111,0.125,1.0,,,,,,,,0.1666666666666666,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,353.0,6,-5.0,11,11,2,,22,2.0,5.0,,,,1.0,,2.0,5.0,,4.0,11.0,,,,,1.0,,4.0,,,,,,,,,,,,,,,2,1.0,1.0,0.4,,,0.4,,,0.4,,,,38.46153846153846,,,,,1.0,0.4,0.5,1.0,,,,1.0,,1.0,0.56608,0.4255,,,1.6200000000000003,,0.1818181818181818,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
