EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted3s,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFG2A,Arc3PctBlocked,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg2Pct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,FTOffRebounds,OffFTReboundPct,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,9847.0,164,-29,346,340,127.0,169.0,29.0,686,6.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,9.0,1.0,2.0,2.0,4.0,14.0,1.0,4.0,8.0,10,8.0,23.0,1.0,41.0,382,1.0,1.0,1.0,3.0,6.0,11.0,12.0,4.0,24.0,1.0,13.0,4.0,7.0,8.0,15.0,4.0,4.0,6.0,1.0,38.0,13.0,10.0,23.0,23.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,14.0,18.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,127.0,0.75,0.75,1.0,0.34782608695652173,0.5,0.36363636363636365,0.8,1.0,0.6060606060606061,0.7857142857142857,0.6029411764705882,0.7857142857142857,0.696969696969697,11.140583554376658,0.375,0.1388888888888889,0.20634920634920634,0.17037037037037037,0.15151515151515152,0.3333333333333333,0.21568627450980393,0.16666666666666666,0.21212121212121213,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.06060606060606061,0.5,0.5,1.0,0.030303030303030304,1.0,1.0,1.0,0.2727272727272727,0.4444444444444444,0.4444444444444444,1.0,0.42424242424242425,0.2857142857142857,0.2857142857142857,1.0,1.0,0.14285714285714285,1.0,0.2857142857142857,1.0,0.5714285714285714,0.25,0.9090909090909091,0.3076923076923077,0.5261,0.51855,0.029411764705882353,0.09090909090909091,0.2682926829268293,5.450000000000001,26.256521739130434,0.3670520231213873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,12496.0,208,-58,439,451,189.0,242.0,32.0,890,14.0,22.0,6.0,10.0,10.0,18.0,,1.0,7.0,20.0,2.0,3.0,10.0,14.0,31.0,6.0,12.0,24.0,41,21.0,51.0,13.0,124.0,526,6.0,10.0,16.0,9.0,22.0,52.0,24.0,24.0,57.0,,31.0,14.0,14.0,3.0,17.0,3.0,,11.0,2.0,37.0,9.0,19.0,32.0,38.0,2.0,1.0,1.0,4.0,1.0,4.0,6.0,1.0,,2.0,10.0,,4.0,13.0,28.0,,8.0,,14.0,7.0,2.0,1.0,2.0,52.0,189.0,0.5,0.5,0.9047619047619048,0.4117647058823529,0.4090909090909091,0.4117647058823529,0.5853658536585366,0.625,0.6032608695652174,0.618421052631579,0.634020618556701,0.65,0.5543478260869565,22.478991596638657,0.4,0.15079365079365079,0.11538461538461539,0.13725490196078433,0.19230769230769232,0.1111111111111111,0.12903225806451613,0.0625,0.2391304347826087,0.6363636363636364,0.8235294117647058,0.6428571428571429,0.1956521739130435,0.5555555555555556,0.625,0.3,0.010869565217391304,,,,0.21739130434782608,0.35,0.3684210526315789,1.0,0.33695652173913043,0.45161290322580644,0.45161290322580644,0.8571428571428571,0.3333333333333333,0.2631578947368421,0.6,0.2631578947368421,0.3,0.3157894736842105,0.5,0.7934782608695652,0.45161290322580644,0.5151907608695653,0.5141907894736842,0.07291666666666667,0.15555555555555556,0.41935483870967744,5.312195121951219,24.496078431372542,0.4305239179954442,1.0,1.0,4.0,2.0,2.0,8.0,5.0,6.0,7.0,1.0,1.0,4.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3333333333333333,0.5,0.5714285714285714,0.0196078431372549,0.17073170731707318,0.22727272727272727,0.1111111111111111,0.05,0.3076923076923077,0.022222222222222223,0.047058823529411764,0.03428571428571429,0.06666666666666667,0.057692307692307696,0.030303030303030304,0.1276595744680851,0.02564102564102564,0.5,0.5,1.0,0.6666666666666666,0.25,1.0,0.47655000000000003,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,2797.0,47,-12,93,95,21.0,29.0,7.0,188,6.0,8.0,1.0,2.0,4.0,12.0,3.0,3.0,,2.0,,,,4.0,9.0,1.0,2.0,13.0,23,4.0,11.0,2.0,40.0,109,,4.0,6.0,1.0,2.0,13.0,4.0,22.0,6.0,,9.0,4.0,2.0,4.0,6.0,2.0,2.0,,1.0,16.0,3.0,1.0,4.0,5.0,3.0,3.0,,2.0,1.0,1.0,1.0,,1.0,,3.0,1.0,,,3.0,,1.0,,2.0,1.0,1.0,1.0,1.0,13.0,21.0,0.15384615384615385,0.15384615384615385,0.5,0.36363636363636365,0.5,0.36363636363636365,0.5652173913043478,0.6666666666666666,0.5588235294117647,0.6875,0.5714285714285714,0.7222222222222222,0.3235294117647059,36.89320388349515,0.6666666666666666,0.03571428571428571,0.17647058823529413,0.08888888888888889,,0.125,0.18181818181818182,0.16666666666666666,0.23529411764705882,0.75,0.8571428571428571,0.16666666666666666,0.35294117647058826,0.3333333333333333,0.36363636363636365,,0.08823529411764706,1.0,1.0,0.3333333333333333,0.058823529411764705,,,,0.2647058823529412,0.4444444444444444,0.5,0.5,,0.25,0.5,,,0.25,0.5,0.5588235294117647,0.4444444444444444,0.4464808823529411,0.4192875,0.02857142857142857,0.041666666666666664,0.325,7.339130434782609,25.072727272727274,0.22580645161290322,,,,,,,2.0,6.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,0.09090909090909091,0.08695652173913043,0.125,0.08333333333333333,,,,0.05555555555555555,0.024390243902439025,,,0.16666666666666666,,0.07692307692307693,1.0,,,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628960,1610612762,Grayson Allen,Grayson Allen,1628960,UTA,10224.0,170,-67,363,371,170.0,183.0,28.0,734,10.0,18.0,4.0,7.0,5.0,12.0,5.0,11.0,5.0,13.0,2.0,3.0,7.0,12.0,31.0,7.0,19.0,20.0,41,17.0,44.0,24.0,115.0,440,8.0,5.0,10.0,10.0,26.0,58.0,18.0,22.0,48.0,,31.0,12.0,8.0,3.0,11.0,2.0,1.0,5.0,3.0,25.0,5.0,7.0,12.0,14.0,1.0,1.0,,9.0,1.0,7.0,8.0,1.0,2.0,3.0,17.0,1.0,5.0,10.0,17.0,1.0,24.0,2.0,32.0,10.0,,,1.0,58.0,170.0,0.45,0.45,0.9411764705882353,0.38636363636363635,0.38461538461538464,0.38636363636363635,0.4878048780487805,0.5,0.5352941176470588,0.5555555555555556,0.575,0.6170212765957447,0.5176470588235295,29.62025316455696,0.5294117647058824,0.07446808510638298,0.07575757575757576,0.075,0.11363636363636363,0.045454545454545456,0.09259259259259259,,0.21176470588235294,0.5555555555555556,0.5882352941176471,0.4,0.1411764705882353,0.4166666666666667,0.4166666666666667,0.2,0.12941176470588237,0.45454545454545453,0.45454545454545453,0.8,0.15294117647058825,0.38461538461538464,0.38461538461538464,1.0,0.36470588235294116,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.2222222222222222,0.19444444444444445,0.5714285714285714,0.19444444444444445,0.42857142857142855,0.5277777777777778,0.3684210526315789,0.7294117647058823,0.3870967741935484,0.5148958823529413,0.5304694444444444,0.10752688172043011,0.20408163265306123,0.5043478260869565,8.40731707317073,25.318181818181817,0.46831955922865015,,3.0,6.0,3.0,,9.0,18.0,3.0,1.0,,,1.0,1.0,,2.0,1.0,2.0,,1.0,2.0,,7.0,,1.0,3.0,0.375,0.5,0.5,,0.024390243902439025,0.05555555555555555,,,,0.013888888888888888,0.012658227848101266,0.013245033112582781,0.043478260869565216,0.02,,0.03571428571428571,0.02127659574468085,1.0,,,0.6666666666666666,0.5,1.0,0.5320333333333332,0.0782608695652174,1.0,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,19198.0,320,-51,678,685,272.0,351.0,56.0,1363,38.0,49.0,12.0,15.0,12.0,20.0,,3.0,,,,,,,,,,50.0,72,,,19.0,119.0,776,,18.0,24.0,,,45.0,72.0,28.0,,,,,13.0,15.0,28.0,9.0,6.0,7.0,4.0,71.0,26.0,34.0,63.0,90.0,10.0,7.0,3.0,6.0,,2.0,7.0,2.0,4.0,1.0,13.0,2.0,7.0,26.0,36.0,4.0,26.0,2.0,30.0,11.0,31.0,16.0,31.0,45.0,272.0,0.72,0.9230769230769231,,,,,0.6944444444444444,0.75,0.6944444444444444,0.75,0.6918604651162791,0.7258064516129032,,13.32436069986541,0.46153846153846156,0.18888888888888888,0.21311475409836064,0.1986754966887417,0.225,0.13513513513513514,0.2,0.25925925925925924,0.6805555555555556,0.7755102040816326,0.8444444444444444,0.7105263157894737,0.2777777777777778,0.6,0.6,0.75,0.041666666666666664,,,,,,,,,,,,,0.625,0.8,,,,,0.6805555555555556,,0.5208583333333333,0.5129875,0.13580246913580246,0.13580246913580246,0.37815126050420167,3.8569444444444443,,0.40117994100294985,,,,,1.0,31.0,9.0,,4.0,,2.0,4.0,23.0,3.0,27.0,4.0,,,2.0,2.0,,5.0,14.0,21.0,2.0,,0.75,0.7380952380952381,,0.05555555555555555,0.08163265306122448,,,0.14285714285714285,0.16312056737588654,0.02877697841726619,0.09642857142857143,0.12962962962962962,0.011111111111111112,0.061224489795918366,0.1746031746031746,0.2222222222222222,0.6774193548387096,,,,,,0.6037222222222223,0.2605042016806723,20.0,,,,5.0,13.0,18.0,15.0,22.0,4.0,1.0,1.0,0.75,0.2,0.11764705882352941,0.9,0.7222222222222222,0.15384615384615385,,,,True,,,,,,,,,,
203957,1610612762,Dante Exum,Dante Exum,203957,UTA,6704.0,112,25,238,235,111.0,148.0,18.0,473,15.0,26.0,5.0,13.0,4.0,11.0,1.0,1.0,1.0,4.0,,,2.0,1.0,3.0,,2.0,20.0,38,2.0,7.0,21.0,67.0,237,,10.0,21.0,,4.0,31.0,18.0,22.0,6.0,,3.0,1.0,13.0,10.0,23.0,7.0,3.0,9.0,2.0,56.0,6.0,5.0,11.0,14.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,,1.0,2.0,9.0,,5.0,2.0,8.0,1.0,19.0,1.0,28.0,10.0,,,,31.0,111.0,0.45,0.45,1.0,0.2857142857142857,,0.2857142857142857,0.5263157894736842,0.47619047619047616,0.5111111111111111,0.4,0.5677966101694916,0.484375,0.15555555555555556,26.356589147286822,0.4444444444444444,0.09803921568627451,0.1111111111111111,0.10476190476190476,,0.18181818181818182,0.1388888888888889,0.05555555555555555,0.5777777777777777,0.5769230769230769,0.6,0.5333333333333333,0.24444444444444444,0.36363636363636365,0.4,0.25,0.022222222222222223,1.0,1.0,,0.08888888888888889,0.25,0.25,1.0,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,,0.52,0.38461538461538464,0.08,,0.08,,0.7333333333333333,0.3333333333333333,0.5204677777777778,0.502158,0.18181818181818182,0.20833333333333334,0.4626865671641791,3.844736842105263,23.97142857142857,0.46638655462184875,,,,,,4.0,11.0,,2.0,,2.0,1.0,2.0,,3.0,3.0,,1.0,,,,4.0,,,1.0,,1.0,1.0,,0.05263157894736842,0.038461538461538464,0.09090909090909091,,,0.04878048780487805,0.02,0.03296703296703297,0.05555555555555555,,0.058823529411764705,0.17647058823529413,0.14285714285714285,,,,,,,0.47540000000000004,0.05970149253731343,2.0,,,,4.0,2.0,2.0,2.0,,,,,1.0,0.05,,1.0,1.0,1.0,,,,True,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,6164.0,103,2,217,221,67.0,86.0,17.0,438,2.0,5.0,,,,4.0,,2.0,1.0,3.0,1.0,1.0,2.0,7.0,14.0,2.0,6.0,2.0,11,8.0,17.0,6.0,34.0,224,2.0,,2.0,3.0,8.0,15.0,2.0,2.0,15.0,,14.0,7.0,15.0,6.0,21.0,5.0,1.0,11.0,4.0,48.0,10.0,7.0,17.0,17.0,5.0,2.0,3.0,7.0,2.0,5.0,8.0,2.0,2.0,1.0,15.0,,3.0,1.0,7.0,2.0,6.0,,7.0,2.0,,,,15.0,67.0,0.5,0.5,0.625,0.47058823529411764,0.375,0.47058823529411764,0.18181818181818182,,0.5,0.45,0.532258064516129,0.5384615384615384,0.6071428571428571,19.491525423728813,0.4666666666666667,0.10294117647058823,0.2631578947368421,0.16037735849056603,0.09090909090909091,0.25,0.25806451612903225,0.2857142857142857,0.17857142857142858,0.4,0.4,0.5,0.14285714285714285,,,,0.07142857142857142,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.5714285714285714,0.5,,,0.2,0.5,0.6,0.3333333333333333,0.7857142857142857,0.5,0.5137303571428572,0.516985,0.06666666666666667,0.15384615384615385,0.4411764705882353,6.581818181818182,25.276470588235295,0.3087557603686636,1.0,,1.0,1.0,,3.0,6.0,9.0,,,,,,,,,1.0,,,,1.0,1.0,,,,0.5,0.75,0.75,,,,,,,,,,,,,0.07407407407407407,,,1.0,1.0,0.5,,,0.65835,0.08823529411764706,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,2623.0,44,33,99,93,24.0,45.0,5.0,192,,,,,1.0,1.0,2.0,3.0,4.0,5.0,,,1.0,,6.0,,,3.0,4,4.0,11.0,1.0,19.0,87,,1.0,1.0,,1.0,2.0,6.0,,12.0,,6.0,,2.0,2.0,4.0,1.0,1.0,,1.0,10.0,2.0,4.0,6.0,6.0,,,,1.0,,1.0,1.0,,,,2.0,,,1.0,5.0,1.0,,,1.0,,,,1.0,2.0,24.0,1.0,1.0,1.0,0.36363636363636365,,0.36363636363636365,0.75,1.0,0.6,0.5,0.6,0.5,0.7333333333333333,16.037735849056602,0.5,0.13793103448275862,0.09090909090909091,0.11764705882352941,0.1111111111111111,0.16666666666666666,0.11764705882352941,,,,,,0.06666666666666667,1.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.8,0.8,1.0,0.4,,,,,,,0.5,,,,0.7333333333333333,,0.5068466666666667,0.5123,,,0.10526315789473684,17.75,24.736363636363638,0.24242424242424243,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,0.09090909090909091,,,,,,,,,,,,0.14285714285714285,,1.0,,,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,516.0,9,-10,18,19,,19.0,3.0,37,,3.0,,,,,,,,,,,,,,,,,3,,,,,29,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,17.391304347826086,,0.16666666666666666,,0.14285714285714285,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5540666666666666,,,,,1.4000000000000001,,,,,,,,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,0.25,,0.18181818181818182,,,,,0.6666666666666666,,,,,,,0.6274,,2.0,,,,,,2.0,,,1.0,,,,0.5,,1.0,,,,,,True,,,,,,,,,,
1628513,1610612762,Naz Mitrou-Long,Naz Mitrou-Long,1628513,UTA,3620.0,60,-27,123,127,59.0,55.0,13.0,250,2.0,6.0,,1.0,,,,,,2.0,,,2.0,2.0,7.0,1.0,2.0,2.0,6,2.0,9.0,,10.0,161,,,1.0,1.0,4.0,3.0,2.0,2.0,,,7.0,2.0,4.0,3.0,7.0,1.0,2.0,4.0,,17.0,1.0,2.0,3.0,4.0,,,,4.0,,3.0,1.0,,1.0,,5.0,,,3.0,6.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,59.0,0.5,0.5,,0.2222222222222222,0.25,0.2222222222222222,0.3333333333333333,,0.3333333333333333,0.3,0.3333333333333333,0.3,0.6,14.388489208633095,0.8,0.04878048780487805,0.05555555555555555,0.05084745762711865,0.043478260869565216,0.1,0.07692307692307693,,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,0.13333333333333333,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,,,0.2,,0.4,,0.4,0.5,1.0,0.2857142857142857,0.5212133333333334,0.53894,,,0.3,2.1,25.655555555555555,0.4796747967479675,,,,,,,,6.0,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.037037037037037035,0.017857142857142856,,0.05263157894736842,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,
