EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,Arc3PctBlocked,SecondChanceArc3PctAssisted,on,BlockedArc3,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,5157.0,86,6.0,189,187,84.0,67.0,17.0,376,8.0,10.0,3.0,4.0,3.0,5.0,5.0,6.0,1.0,3.0,3.0,8.0,3.0,4.0,14.0,19.0,3.0,8.0,11.0,48.0,197,3.0,4.0,1.0,7.0,6.0,8.0,3.0,4.0,6.0,27.0,18.0,10.0,6.0,3.0,6.0,8.0,3.0,3.0,1.0,4.0,1.0,3.0,9.0,3.0,1.0,5.0,9.0,1.0,15.0,4.0,19.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,11.0,1.0,1.0,15.0,3.0,8.0,1.0,3.0,2.0,1.0,3.0,2.0,27.0,81.0,1.0,0.6428571428571429,0.8181818181818182,0.6666666666666666,0.375,0.75,0.375,0.7368421052631579,0.75,0.75,0.6851851851851852,0.75,0.875,0.7272727272727273,0.875,0.9,0.2962962962962963,17.224880382775122,0.3333333333333333,0.1,0.2,0.16981132075471697,0.05660377358490566,0.16129032258064516,0.16666666666666666,0.03488372093023256,0.11764705882352941,0.047619047619047616,0.16666666666666666,0.18181818181818182,0.15384615384615385,0.11538461538461539,0.4,0.1,0.6666666666666666,0.37037037037037035,0.8,0.8,0.5,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.8,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.2962962962962963,0.375,0.375,0.6666666666666666,1.0,0.75,0.4166666666666667,0.6,0.3333333333333333,0.75,0.6666666666666666,0.375,0.47634999999999994,0.5222333333333333,0.47232499999999994,0.25,0.3333333333333333,0.14583333333333334,0.5625,6.842105263157895,26.275,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,26797.0,447,47.0,913,918,209.0,193.0,96.0,1831,64.0,91.0,13.0,22.0,12.0,20.0,22.0,46.0,12.0,37.0,3.0,4.0,1.0,1.0,98.0,174.0,3.0,6.0,41.0,246.0,964,15.0,24.0,12.0,42.0,21.0,34.0,1.0,1.0,14.0,59.0,132.0,64.0,9.0,,22.0,4.0,3.0,47.0,19.0,66.0,15.0,27.0,151.0,35.0,2.0,49.0,78.0,10.0,137.0,42.0,179.0,8.0,12.0,11.0,1.0,18.0,4.0,33.0,1.0,5.0,51.0,10.0,30.0,70.0,58.0,9.0,3.0,52.0,4.0,24.0,4.0,8.0,5.0,3.0,8.0,5.0,59.0,208.0,4.0,0.673469387755102,0.7586206896551724,1.0,0.5,1.0,0.5,0.5632183908045977,0.625,0.6176470588235294,0.5694444444444444,0.6,0.6428571428571429,0.6029411764705882,0.65625,0.686046511627907,0.03333333333333333,25.0,0.35294117647058826,0.3448275862068966,0.07692307692307693,0.3263598326359833,0.13513513513513514,0.2692307692307692,0.3016627078384798,0.10101010101010101,0.18681318681318682,0.023529411764705882,0.3888888888888889,0.2894736842105263,0.2876712328767123,0.2589928057553957,0.3023255813953488,0.11764705882352941,0.625,0.5055555555555555,0.7032967032967034,0.7529411764705882,0.6875,0.25555555555555554,0.4782608695652174,0.5116279069767442,0.5,0.20555555555555555,0.32432432432432434,0.3333333333333333,0.9166666666666666,0.022222222222222223,0.75,0.75,1.0,0.88,0.5909090909090909,0.5714285714285714,0.6,0.02857142857142857,1.0,0.5388888888888889,0.75,0.48372222222222216,0.5705770833333333,0.48395428571428567,0.12,0.12371134020618557,0.17073170731707318,0.23983739837398374,6.703448275862071,25.53333333333333,0.2289156626506024,2.0,1.0,1.0,10.0,4.0,6.0,14.0,5.0,13.0,6.0,4.0,4.0,16.0,14.0,1.0,2.0,1.0,8.0,0.05747126436781609,0.06593406593406594,0.06521739130434782,0.02702702702702703,0.0364963503649635,0.1927710843373494,0.04716981132075472,0.011111111111111112,0.07692307692307693,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,8110.0,135,1.0,295,289,96.0,133.0,31.0,584,7.0,15.0,2.0,3.0,,2.0,1.0,3.0,3.0,4.0,4.0,14.0,1.0,7.0,11.0,22.0,7.0,20.0,8.0,51.0,301,2.0,3.0,1.0,8.0,,4.0,1.0,8.0,4.0,7.0,10.0,12.0,18.0,3.0,4.0,14.0,4.0,6.0,1.0,7.0,,3.0,15.0,4.0,,1.0,3.0,,4.0,4.0,8.0,1.0,6.0,5.0,1.0,3.0,1.0,3.0,,1.0,6.0,3.0,8.0,12.0,12.0,1.0,,14.0,3.0,7.0,,3.0,2.0,1.0,3.0,1.0,7.0,96.0,,0.45454545454545453,0.5555555555555556,0.8571428571428571,0.35,0.125,0.35,0.5,0.6666666666666666,,0.5119047619047619,0.5833333333333334,0.125,0.5425531914893617,0.5714285714285714,0.25,0.47619047619047616,16.012084592145015,0.5,,,0.03529411764705882,0.04819277108433735,0.017543859649122806,0.028169014084507043,0.029197080291970802,0.07692307692307693,0.041666666666666664,,0.03225806451612903,0.09523809523809523,0.022727272727272728,,0.045454545454545456,0.3333333333333333,0.35714285714285715,0.4666666666666667,0.5,0.7142857142857143,0.07142857142857142,0.3333333333333333,0.5,,0.09523809523809523,0.75,0.75,,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.75,0.5,0.6666666666666666,0.16666666666666666,,0.5833333333333334,0.14285714285714285,0.8333333333333334,0.2857142857142857,0.5438011904761905,0.5784166666666667,0.4781791666666666,0.1702127659574468,0.2692307692307692,0.1568627450980392,0.13725490196078433,5.013636363636364,25.589999999999996,0.3254237288135593,6.0,1.0,3.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,1.0,0.09090909090909091,0.06666666666666667,0.3333333333333333,,,0.030303030303030304,,0.14285714285714285,,0.16666666666666666,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.047619047619047616,,,,,,,,,,,,,,,,,True,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,38747.0,646,102.0,1355,1351,391.0,408.0,144.0,2706,30.0,52.0,2.0,3.0,7.0,13.0,14.0,38.0,18.0,45.0,38.0,111.0,12.0,37.0,62.0,135.0,43.0,127.0,41.0,294.0,1391,3.0,6.0,2.0,14.0,14.0,35.0,15.0,46.0,23.0,96.0,48.0,76.0,102.0,27.0,,110.0,38.0,66.0,21.0,87.0,12.0,39.0,195.0,2.0,,29.0,32.0,1.0,62.0,5.0,67.0,2.0,21.0,16.0,5.0,27.0,4.0,13.0,2.0,8.0,40.0,8.0,31.0,71.0,58.0,1.0,13.0,50.0,6.0,16.0,10.0,12.0,5.0,5.0,13.0,8.0,94.0,387.0,6.0,0.3870967741935484,0.3870967741935484,0.7906976744186046,0.33858267716535434,0.32608695652173914,0.3412698412698413,0.45925925925925926,0.5,0.4,0.48282442748091603,0.3157894736842105,0.4506172839506173,0.5176678445229682,0.35,0.5053191489361702,0.4847328244274809,21.32013201320132,0.675,0.025,,0.08488063660477453,0.0051813471502590676,0.10780669144981413,0.09442724458204334,0.008291873963515755,0.014184397163120567,,0.06802721088435375,0.06153846153846154,0.14,0.10144927536231885,0.12903225806451613,0.014492753623188406,0.6153846153846154,0.1984732824427481,0.5769230769230769,0.6666666666666666,0.43333333333333335,0.1450381679389313,0.3684210526315789,0.4117647058823529,0.2857142857142857,0.1717557251908397,0.4,0.4,0.3888888888888889,0.42366412213740456,0.34234234234234234,0.34234234234234234,0.7631578947368421,0.15789473684210525,0.6666666666666666,0.16049382716049382,0.5384615384615384,0.4567901234567901,0.32432432432432434,0.683206106870229,0.34545454545454546,0.5037451923076923,0.49016785714285716,0.49174936708860756,0.06227106227106227,0.1103448275862069,0.047619047619047616,0.32653061224489793,9.233333333333333,26.751968503937004,0.28856088560885607,16.0,5.0,13.0,11.0,9.0,18.0,9.0,3.0,19.0,3.0,,1.0,2.0,3.0,3.0,,,6.0,0.08148148148148149,0.1346153846153846,0.10526315789473684,,0.013824884792626729,,0.011976047904191617,0.061068702290076333,0.5,0.2631578947368421,5.0,1.0,9.0,8.0,2.0,,1.0,1.0,0.15384615384615385,0.3125,0.3333333333333333,1.0,0.2,1.0,0.42105263157894735,0.1111111111111111,0.0078125,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.007874015748031496,0.0625,0.02,0.125,0.3333333333333333,,,True,,,,
201936,1610612754,Tyreke Evans,Tyreke Evans,201936,IND,6903.0,115,-5.0,237,241,56.0,62.0,27.0,478,11.0,26.0,,1.0,2.0,4.0,2.0,9.0,2.0,10.0,3.0,11.0,2.0,4.0,15.0,45.0,3.0,11.0,7.0,46.0,257,,1.0,,,3.0,9.0,2.0,4.0,3.0,15.0,6.0,24.0,6.0,3.0,,11.0,3.0,12.0,3.0,15.0,2.0,6.0,33.0,1.0,,10.0,8.0,,18.0,2.0,20.0,,3.0,1.0,2.0,4.0,2.0,7.0,1.0,2.0,11.0,5.0,3.0,10.0,11.0,,1.0,12.0,2.0,6.0,1.0,3.0,3.0,,3.0,2.0,15.0,53.0,1.0,0.2,0.2,0.6666666666666666,0.2727272727272727,0.5,0.2727272727272727,0.3333333333333333,,0.3333333333333333,0.3482142857142857,,0.46153846153846156,0.3770491803278688,,0.5,0.19642857142857142,26.666666666666664,0.36363636363636365,,,0.12121212121212122,0.011627906976744186,0.16666666666666666,0.14285714285714285,0.01818181818181818,0.02857142857142857,,0.11538461538461539,0.047619047619047616,0.21052631578947367,0.16279069767441862,0.17647058823529413,,0.6666666666666666,0.4642857142857143,0.4230769230769231,0.5238095238095238,0.2727272727272727,0.16071428571428573,0.2222222222222222,0.2857142857142857,,0.17857142857142858,0.2,0.2,,0.19642857142857142,0.2727272727272727,0.2727272727272727,0.6666666666666666,1.0,,0.3076923076923077,0.5,0.3076923076923077,0.5,0.6607142857142857,0.2727272727272727,0.49268392857142856,0.6419,0.4528576923076923,0.1,0.12244897959183673,,0.32608695652173914,6.7155555555555555,25.936363636363634,0.23628691983122363,,,,7.0,1.0,4.0,2.0,1.0,2.0,2.0,,,1.0,2.0,,,,1.0,0.15555555555555556,0.19230769230769232,0.2222222222222222,,0.041666666666666664,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,25903.0,432,100.0,897,900,239.0,234.0,88.0,1797,20.0,31.0,2.0,2.0,6.0,8.0,14.0,36.0,13.0,31.0,13.0,33.0,2.0,9.0,47.0,98.0,15.0,39.0,9.0,148.0,915,4.0,8.0,,11.0,21.0,32.0,2.0,9.0,3.0,51.0,26.0,68.0,42.0,3.0,,32.0,13.0,60.0,34.0,94.0,25.0,41.0,222.0,8.0,,32.0,30.0,2.0,64.0,10.0,74.0,2.0,21.0,16.0,5.0,10.0,4.0,9.0,,1.0,19.0,5.0,8.0,23.0,24.0,4.0,5.0,10.0,,3.0,2.0,5.0,4.0,,5.0,4.0,51.0,238.0,2.0,0.2765957446808511,0.2765957446808511,0.9333333333333333,0.38461538461538464,0.2222222222222222,0.39473684210526316,0.47959183673469385,0.5,0.65625,0.5072992700729927,0.55,0.5853658536585366,0.5211267605633803,0.55,0.5930232558139535,0.2846715328467153,16.2134944612286,0.5263157894736842,0.06896551724137931,,0.11235955056179775,0.03361344537815126,0.2077922077922078,0.14726840855106887,0.025906735751295335,0.045454545454545456,0.0273972602739726,0.10476190476190476,0.07526881720430108,0.17391304347826086,0.1885245901639344,0.28125,0.031746031746031744,0.8,0.22627737226277372,0.6451612903225806,0.7407407407407407,0.25,0.26277372262773724,0.3888888888888889,0.42424242424242425,0.35714285714285715,0.22627737226277372,0.41935483870967744,0.41935483870967744,0.23076923076923078,0.24087591240875914,0.3939393939393939,0.40625,1.0,0.2,1.0,0.1951219512195122,0.75,0.21951219512195122,0.2222222222222222,0.5109489051094891,0.40625,0.4850174074074075,0.44773125,0.4449820512820514,0.02142857142857143,0.0297029702970297,0.07432432432432433,0.34459459459459457,9.380612244897959,27.171794871794873,0.26644370122630995,6.0,,2.0,7.0,9.0,10.0,9.0,2.0,9.0,2.0,2.0,2.0,2.0,,,,,4.0,0.07142857142857142,0.12903225806451613,0.08333333333333333,,0.013513513513513514,0.025974025974025976,0.017543859649122806,0.043795620437956206,0.5,,2.0,,,2.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,,,0.2,,,,1.0,1.0,1.0,,,,1.0,,0.02564102564102564,,,0.5,,0.030303030303030304,1.0,True,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,11982.0,200,51.0,415,416,109.0,83.0,43.0,831,19.0,28.0,1.0,2.0,7.0,9.0,5.0,14.0,5.0,7.0,7.0,20.0,1.0,7.0,29.0,49.0,10.0,27.0,17.0,105.0,413,3.0,5.0,1.0,7.0,11.0,15.0,2.0,8.0,5.0,33.0,34.0,24.0,30.0,,,20.0,7.0,15.0,9.0,24.0,6.0,9.0,57.0,2.0,,11.0,13.0,4.0,28.0,3.0,31.0,,5.0,4.0,1.0,7.0,3.0,6.0,,5.0,13.0,2.0,2.0,11.0,17.0,,1.0,20.0,1.0,7.0,3.0,,,,1.0,1.0,29.0,105.0,1.0,0.5862068965517241,0.5862068965517241,1.0,0.37037037037037035,0.25,0.37037037037037035,0.5918367346938775,0.6,0.7333333333333333,0.5789473684210527,0.42857142857142855,0.6086956521739131,0.611764705882353,0.4375,0.6346153846153846,0.35526315789473684,21.120689655172416,0.5384615384615384,0.2857142857142857,,0.11206896551724138,0.017391304347826087,0.12790697674418605,0.1188118811881188,0.016574585635359115,0.043478260869565216,,0.09803921568627451,0.10256410256410256,0.15384615384615385,0.140625,0.09090909090909091,,1.0,0.3684210526315789,0.6785714285714286,0.7916666666666666,0.631578947368421,0.18421052631578946,0.35714285714285715,0.35714285714285715,0.2,0.09210526315789473,0.7142857142857143,0.7142857142857143,0.8,0.2631578947368421,0.35,0.35,1.0,0.2857142857142857,0.5,0.391304347826087,0.7777777777777778,0.30434782608695654,0.14285714285714285,0.7236842105263158,0.35,0.5324230263157894,0.44089166666666674,0.5047347826086956,0.08536585365853659,0.12727272727272726,0.06666666666666667,0.3142857142857143,5.842857142857143,25.922222222222224,0.26265060240963856,7.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,,3.0,0.08163265306122448,0.14285714285714285,,,0.015151515151515152,,,0.09210526315789473,1.0,0.14285714285714285,3.0,,1.0,1.0,,,,,,0.42857142857142855,0.42857142857142855,1.0,,,0.14285714285714285,0.043478260869565216,,1.0,,,,1.0,1.0,1.0,,,,,0.06666666666666667,,1.0,,,True,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,27967.0,466,57.0,970,969,271.0,268.0,105.0,1939,34.0,47.0,5.0,6.0,5.0,7.0,11.0,16.0,12.0,27.0,19.0,47.0,3.0,8.0,57.0,90.0,30.0,74.0,28.0,232.0,1013,8.0,11.0,2.0,30.0,10.0,12.0,5.0,15.0,3.0,38.0,100.0,14.0,90.0,,10.0,47.0,19.0,18.0,7.0,25.0,7.0,12.0,57.0,6.0,,13.0,13.0,3.0,29.0,9.0,38.0,3.0,4.0,2.0,2.0,9.0,1.0,9.0,1.0,2.0,18.0,6.0,16.0,36.0,20.0,,1.0,33.0,3.0,10.0,,5.0,3.0,2.0,5.0,3.0,38.0,268.0,,0.8771929824561403,0.9615384615384616,1.0,0.40540540540540543,0.3333333333333333,0.40540540540540543,0.6333333333333333,0.7272727272727273,0.8333333333333334,0.6219512195121951,0.8235294117647058,0.6481481481481481,0.6514285714285715,0.8333333333333334,0.6607142857142857,0.45121951219512196,17.837338262476894,0.5,0.125,,0.04744525547445255,0.02181818181818182,0.06842105263157895,0.05603448275862069,0.021176470588235293,0.02,0.023809523809523808,0.0673076923076923,0.010752688172043012,0.06493506493506493,0.07534246575342465,0.045454545454545456,0.04225352112676056,0.6,0.2865853658536585,0.723404255319149,0.7906976744186046,0.8823529411764706,0.0975609756097561,0.6875,0.6875,0.7272727272727273,0.16463414634146342,0.4444444444444444,0.4444444444444444,1.0,0.2865853658536585,0.40425531914893614,0.40425531914893614,1.0,0.35294117647058826,0.8333333333333334,0.25925925925925924,0.7142857142857143,0.2962962962962963,0.375,0.7378048780487805,0.40425531914893614,0.5279865853658535,0.5429624999999999,0.5489962962962962,0.08,0.10309278350515463,0.12931034482758622,0.16379310344827586,7.818888888888889,25.441891891891895,0.2793814432989691,27.0,2.0,6.0,4.0,,4.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,4.0,,,,2.0,0.044444444444444446,0.0851063829787234,,,0.02,0.02197802197802198,0.008547008547008548,0.16463414634146342,0.2,0.11764705882352941,11.0,2.0,7.0,4.0,4.0,,,4.0,0.6666666666666666,0.4074074074074074,0.4230769230769231,1.0,1.0,1.0,0.23529411764705882,0.25925925925925924,0.05128205128205128,2.0,2.0,,1.0,4.0,,,,,0.013513513513513514,0.037037037037037035,0.06060606060606061,0.5,0.2857142857142857,,1.0,True,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,277.0,5,6.0,10,10,,,,20,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,8,,,,,,,,,,,,2.0,,,,,,1.0,2.0,3.0,1.0,1.0,8.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,10.0,,,,,,0.3333333333333333,0.2,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.4369,,,,,,,18.7,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,15229.0,254,45.0,546,535,187.0,227.0,62.0,1081,40.0,53.0,13.0,18.0,12.0,15.0,16.0,36.0,1.0,3.0,3.0,14.0,2.0,5.0,57.0,92.0,5.0,20.0,8.0,137.0,541,14.0,20.0,1.0,29.0,20.0,31.0,2.0,6.0,3.0,49.0,72.0,42.0,12.0,3.0,18.0,14.0,3.0,6.0,3.0,9.0,3.0,3.0,21.0,14.0,,16.0,25.0,3.0,44.0,20.0,64.0,3.0,6.0,6.0,,4.0,1.0,4.0,2.0,4.0,8.0,2.0,9.0,15.0,10.0,,,15.0,3.0,8.0,1.0,11.0,6.0,3.0,11.0,8.0,49.0,187.0,1.0,0.631578947368421,0.75,0.8,0.25,0.3333333333333333,0.25,0.6195652173913043,0.7,0.6451612903225806,0.5758928571428571,0.7,0.6216216216216216,0.5805084745762712,0.6904761904761905,0.6282051282051282,0.17857142857142858,20.48780487804878,0.5,0.23076923076923078,,0.16233766233766234,0.08860759493670886,0.1553398058252427,0.15953307392996108,0.0796812749003984,0.11538461538461539,0.07317073170731707,0.09523809523809523,0.18867924528301888,0.23684210526315788,0.15584415584415584,0.15384615384615385,0.06666666666666667,0.7272727272727273,0.4732142857142857,0.7547169811320755,0.7843137254901961,0.575,0.32142857142857145,0.4444444444444444,0.48484848484848486,0.8125,0.026785714285714284,0.3333333333333333,0.3333333333333333,,0.125,0.21428571428571427,0.21428571428571427,0.6666666666666666,0.9,0.7222222222222222,0.40540540540540543,0.8,0.13513513513513514,0.4,0.6517857142857143,0.21428571428571427,0.5313598214285714,0.5579733333333333,0.5092054054054055,0.06837606837606838,0.08247422680412371,0.2116788321167883,0.35766423357664234,4.482608695652174,25.76,0.3424908424908425,6.0,,,5.0,,2.0,1.0,6.0,,,1.0,1.0,,,,,,3.0,0.05434782608695652,0.03773584905660377,0.08333333333333333,,0.06451612903225806,0.07692307692307693,0.05333333333333334,0.05357142857142857,0.3076923076923077,,2.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.02702702702702703,,,,,,,,,2.0,,,,0.1111111111111111,,,,,True,,,,
