EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Blocked3s,BlockedArc3,3SecondViolations,DefFTReboundPct,Charge Fouls Drawn,Fg3aBlocked,FTOffRebounds,Charge Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,OffensiveGoaltends,DefensiveGoaltends,Clear Path Fouls,on,BlockedCorner3,HeaveMakes
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,46744.0,779,42,1582,1569,305.0,304,173.0,3151,53.0,87.0,3.0,8.0,16.0,21.0,46.0,104.0,34.0,82.0,7.0,18.0,3.0,5.0,3.0,6.0,56.0,163.0,3.0,19.0,11.0,30.0,133.0,273.0,63.0,181.0,52.0,507.0,1717,5.0,15.0,6.0,24.0,2.0,30.0,27.0,51.0,14.0,36.0,20.0,116.0,54.0,212.0,120.0,69.0,2.0,1.0,162.0,56.0,7.0,96.0,61.0,157.0,50.0,11.0,84.0,10.0,2.0,375.0,2.0,8.0,39.0,44.0,83.0,10.0,93.0,4.0,35.0,26.0,9.0,48.0,11.0,25.0,28.0,7.0,23.0,1.0,1.0,76.0,4.0,13.0,17.0,46.0,2.0,6.0,58.0,1.0,4.0,65.0,7.0,13.0,21.0,1.0,7.0,7.0,5.0,1.0,1.0,7.0,3.0,116.0,300.0,4.0,6.0,0.20300751879699247,0.20454545454545456,0.6349206349206349,0.34806629834254144,0.25,0.3888888888888889,0.35,0.48717948717948717,0.3333333333333333,0.5294117647058824,0.501101321585903,0.358974358974359,0.5517241379310345,0.5189075630252101,0.3717948717948718,0.578125,0.3986784140969163,0.02564102564102564,0.011494252873563218,0.028846153846153848,0.036585365853658534,30.52631578947368,0.631578947368421,0.08712871287128712,0.018823529411764704,0.14028776978417265,0.005698005698005698,0.10600255427841634,0.01288659793814433,0.015706806282722512,0.03184713375796178,0.006993006993006993,0.07960199004975124,0.10227272727272728,0.078125,0.14418604651162792,0.12698412698412698,0.016129032258064516,0.42857142857142855,0.19162995594713655,0.6091954022988506,0.6162790697674418,0.2830188679245283,0.2290748898678414,0.4423076923076923,0.45544554455445546,0.15217391304347827,0.18061674008810572,0.4146341463414634,0.43037974683544306,0.14705882352941177,0.039647577092511016,0.3888888888888889,0.3888888888888889,1.0,0.3590308370044053,0.34355828220858897,0.34355828220858897,0.5892857142857143,0.20512820512820512,0.375,0.1282051282051282,0.6,1.0,0.48717948717948717,0.15789473684210525,0.6666666666666666,0.2413793103448276,0.7619047619047619,0.06896551724137931,0.5,0.3448275862068966,0.36666666666666664,0.5903083700440529,0.345679012345679,0.4928677704194261,0.5196928571428573,0.4971616279069767,0.046908315565031986,0.07317073170731707,0.005494505494505495,0.05917159763313609,0.22879684418145957,9.47802197802198,25.75082872928176,0.19279393173198484,,,,,,,,,,,,,,,,,,,,,,True,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,8700.0,145,9,304,306,109.0,148,32.0,610,25.0,41.0,2.0,4.0,10.0,15.0,3.0,16.0,,3.0,,3.0,,,,1.0,,,,,,,28.0,60.0,,3.0,21.0,77.0,338,2.0,6.0,,,2.0,6.0,10.0,22.0,,1.0,8.0,28.0,44.0,12.0,,,4.0,,,,6.0,5.0,10.0,15.0,7.0,3.0,4.0,1.0,,40.0,2.0,9.0,10.0,12.0,26.0,11.0,37.0,2.0,7.0,7.0,,3.0,,1.0,6.0,1.0,2.0,,,9.0,,2.0,6.0,18.0,1.0,4.0,24.0,1.0,3.0,33.0,1.0,,14.0,,3.0,4.0,2.0,,2.0,5.0,2.0,26.0,106.0,2.0,1.0,0.7857142857142857,0.8461538461538461,,,,,,0.4666666666666667,0.3333333333333333,0.45454545454545453,0.4444444444444444,0.3333333333333333,0.43478260869565216,0.4873417721518987,0.42857142857142855,0.4666666666666667,0.047619047619047616,0.1,0.0975609756097561,0.125,,25.958702064896755,0.3333333333333333,0.1643835616438356,0.11842105263157894,0.18518518518518517,0.03389830508474576,0.1732283464566929,0.08148148148148149,0.10526315789473684,0.17857142857142858,0.04081632653061224,0.047619047619047616,0.14814814814814814,0.28,0.175,0.21428571428571427,0.07142857142857142,0.4,0.6507936507936508,0.6097560975609756,0.6756756756756757,0.8,0.25396825396825395,0.1875,0.21428571428571427,0.6666666666666666,0.047619047619047616,,,,0.047619047619047616,,,,,,,,0.6666666666666666,0.5,,,,,,,0.6521739130434783,0.6666666666666666,0.043478260869565216,,,,0.6984126984126984,,0.5074238095238096,0.5159,0.5092543478260869,0.18421052631578946,0.1917808219178082,,0.07792207792207792,0.36363636363636365,4.12,23.166666666666668,0.35855263157894735,4.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,,,,True,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,3952.0,66,55,145,142,64.0,53,16.0,287,,1.0,,,,,,1.0,,,1.0,4.0,,,,1.0,6.0,11.0,1.0,1.0,1.0,3.0,,2.0,7.0,15.0,,21.0,125,,,1.0,1.0,,3.0,,,1.0,4.0,,3.0,,,21.0,,,,11.0,6.0,1.0,2.0,,2.0,,,2.0,,,4.0,1.0,,5.0,6.0,11.0,1.0,12.0,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,4.0,,,1.0,,,,,,,,,,,,,,,3.0,64.0,1.0,,,,1.0,0.4666666666666667,1.0,0.25,0.4666666666666667,,,,0.6176470588235294,1.5,0.375,0.6176470588235294,1.5,0.375,0.8823529411764706,0.5,,1.0,,10.975609756097562,,0.15,,0.2,0.030303030303030304,0.16923076923076924,0.015625,,,0.03571428571428571,,0.2631578947368421,0.09090909090909091,0.2,0.2,,,0.058823529411764705,,,,0.058823529411764705,,,,,,,,0.23529411764705882,0.25,0.25,1.0,0.6470588235294118,0.5454545454545454,0.5454545454545454,1.0,,,,,,1.0,1.0,1.0,,,0.25,,0.75,0.3333333333333333,0.9411764705882353,0.5454545454545454,0.5177705882352942,0.58575,0.464475,,,,0.14285714285714285,0.14285714285714285,5.949999999999999,25.44666666666667,0.4413793103448276,,,,,,1.0,,,,,,,,,,,,,,,,True,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,14081.0,235,63,496,480,130.0,102,46.0,976,21.0,35.0,,4.0,6.0,7.0,1.0,8.0,1.0,4.0,4.0,8.0,,,2.0,2.0,8.0,18.0,,2.0,1.0,2.0,23.0,47.0,12.0,26.0,22.0,104.0,520,,6.0,,2.0,2.0,2.0,6.0,8.0,3.0,4.0,10.0,31.0,26.0,20.0,33.0,3.0,,,18.0,8.0,5.0,7.0,4.0,11.0,4.0,,5.0,1.0,1.0,26.0,3.0,4.0,5.0,20.0,27.0,8.0,35.0,,8.0,6.0,2.0,8.0,2.0,3.0,12.0,3.0,5.0,,4.0,20.0,2.0,1.0,8.0,22.0,2.0,,21.0,3.0,2.0,27.0,1.0,,10.0,,4.0,6.0,5.0,1.0,,6.0,3.0,31.0,128.0,1.0,4.0,0.5652173913043478,0.5652173913043478,0.9166666666666666,0.46153846153846156,,0.75,0.46153846153846156,0.48936170212765956,,0.75,0.5616438356164384,,0.875,0.6046511627906976,0.1111111111111111,0.8611111111111112,0.3561643835616438,0.10638297872340426,0.08571428571428572,0.25,,19.0990990990991,0.4,0.13986013986013987,0.03508771929824561,0.05813953488372093,0.030927835051546393,0.1091703056768559,0.03317535545023697,0.016666666666666666,0.029411764705882353,0.0379746835443038,0.09433962264150944,0.19642857142857142,0.11764705882352941,0.07462686567164178,,,0.5,0.4794520547945205,0.6,0.65625,0.5714285714285714,0.1095890410958904,0.125,0.16666666666666666,,0.0547945205479452,0.25,0.25,1.0,0.1095890410958904,0.5,0.5714285714285714,1.0,0.2465753424657534,0.4444444444444444,0.47058823529411764,0.875,0.5,,,,,0.25,,,0.5833333333333334,0.8571428571428571,0.16666666666666666,1.0,0.16666666666666666,0.5,0.8356164383561644,0.4444444444444444,0.5478164383561644,0.47395000000000004,0.5860958333333334,0.12195121951219512,0.17857142857142858,,0.019230769230769232,0.2980769230769231,4.065957446808511,24.838461538461537,0.2620967741935484,2.0,,,,0.18181818181818182,,2.0,1.0,2.0,1.0,0.07692307692307693,0.125,0.05555555555555555,0.07142857142857142,0.1,,,,,,,True,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,73173.0,1220,35,2486,2482,669.0,633,275.0,4968,34.0,57.0,5.0,10.0,7.0,12.0,5.0,14.0,9.0,17.0,14.0,33.0,3.0,8.0,2.0,6.0,39.0,118.0,4.0,6.0,12.0,30.0,48.0,88.0,53.0,151.0,32.0,287.0,2758,9.0,15.0,7.0,14.0,11.0,50.0,9.0,18.0,14.0,36.0,12.0,72.0,84.0,12.0,159.0,,6.0,,118.0,39.0,11.0,46.0,37.0,83.0,28.0,9.0,36.0,8.0,2.0,203.0,14.0,16.0,46.0,67.0,121.0,34.0,155.0,2.0,36.0,25.0,11.0,26.0,7.0,23.0,17.0,,3.0,,1.0,43.0,4.0,7.0,52.0,131.0,15.0,6.0,72.0,6.0,11.0,46.0,3.0,,19.0,1.0,5.0,15.0,13.0,,2.0,16.0,9.0,72.0,660.0,12.0,5.0,0.875,0.9333333333333333,1.0,0.3509933774834437,0.5,0.3888888888888889,0.3509933774834437,0.5454545454545454,0.6,0.5,0.5334728033472803,0.6724137931034483,0.5555555555555556,0.551923076923077,0.6944444444444444,0.5806451612903226,0.6317991631799164,0.125,0.15789473684210525,0.14285714285714285,,10.733262486716258,0.6046511627906976,0.09266943291839558,0.025974025974025976,0.1031390134529148,0.02527075812274368,0.09666381522668947,0.02564102564102564,0.031914893617021274,0.012987012987012988,0.03146067415730337,0.10294117647058823,0.09774436090225563,0.07027027027027027,0.10734463276836158,0.08695652173913043,0.016129032258064516,0.5625,0.2384937238493724,0.5964912280701754,0.7083333333333334,0.8529411764705882,0.058577405857740586,0.35714285714285715,0.4166666666666667,1.0,0.07112970711297072,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.13807531380753138,0.42424242424242425,0.42424242424242425,1.0,0.49372384937238495,0.3305084745762712,0.3305084745762712,1.0,0.3448275862068966,0.5,0.27586206896551724,0.375,1.0,0.20689655172413793,0.6666666666666666,1.0,0.2222222222222222,0.5833333333333334,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4,0.8702928870292888,0.3305084745762712,0.5300286610878662,0.5419916666666666,0.5239703703703704,0.0784313725490196,0.18269230769230768,0.006622516556291391,0.17421602787456447,0.2508710801393728,5.88409090909091,25.384105960264897,0.26910699919549474,8.0,1.0,1.0,,0.125,8.0,,4.0,2.0,,,,,0.0547945205479452,0.038834951456310676,1.0,0.4,,,,,True,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,28464.0,474,-6,966,972,251.0,266,113.0,1938,44.0,81.0,5.0,8.0,15.0,24.0,27.0,61.0,3.0,10.0,3.0,7.0,,,,,25.0,63.0,1.0,8.0,5.0,14.0,74.0,152.0,28.0,70.0,47.0,279.0,1081,7.0,13.0,1.0,8.0,6.0,23.0,25.0,42.0,5.0,14.0,13.0,78.0,44.0,104.0,33.0,51.0,2.0,,63.0,25.0,13.0,38.0,31.0,69.0,24.0,7.0,27.0,8.0,3.0,169.0,4.0,9.0,23.0,31.0,55.0,13.0,68.0,7.0,19.0,11.0,8.0,14.0,1.0,11.0,14.0,4.0,3.0,1.0,4.0,28.0,1.0,7.0,15.0,32.0,1.0,1.0,59.0,4.0,3.0,72.0,8.0,,34.0,,6.0,4.0,3.0,,1.0,5.0,1.0,78.0,251.0,3.0,5.0,0.2972972972972973,0.3013698630136986,0.39285714285714285,0.4,0.125,0.35714285714285715,0.4,0.4868421052631579,0.5384615384615384,0.5952380952380952,0.5225225225225225,0.40476190476190477,0.5803571428571429,0.5492125984251969,0.46,0.6,0.3153153153153153,0.08552631578947369,0.12345679012345678,0.04918032786885246,,25.474254742547426,0.5,0.1054421768707483,0.03614457831325301,0.13855421686746988,0.01762114537444934,0.11739130434782609,0.0273109243697479,0.023809523809523808,0.06521739130434782,0.015957446808510637,0.07407407407407407,0.07476635514018691,0.189873417721519,0.11764705882352941,0.23333333333333334,0.0660377358490566,0.2,0.36486486486486486,0.5432098765432098,0.6197183098591549,0.38636363636363635,0.2747747747747748,0.4426229508196721,0.46551724137931033,0.14814814814814814,0.04504504504504504,0.3,0.3,0.3333333333333333,0.03153153153153153,0.42857142857142855,0.42857142857142855,1.0,0.28378378378378377,0.3968253968253968,0.3968253968253968,0.32,0.38095238095238093,0.625,,,,0.38095238095238093,0.125,,0.42857142857142855,0.625,,,0.25,0.35714285714285715,0.6801801801801802,0.3968253968253968,0.5077867117117119,0.5521545454545455,0.4802258928571429,0.13709677419354838,0.19101123595505617,,0.08243727598566308,0.27956989247311825,5.445394736842106,25.52142857142857,0.2598343685300207,1.0,1.0,1.0,,0.04,2.0,,,3.0,,,,,,,,0.2,0.02564102564102564,,,,True,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,13556.0,226,-6,476,467,103.0,132,50.0,943,4.0,11.0,1.0,2.0,,,,4.0,1.0,7.0,6.0,12.0,,,,3.0,16.0,41.0,,2.0,3.0,7.0,5.0,22.0,22.0,53.0,7.0,83.0,519,1.0,2.0,,2.0,1.0,3.0,1.0,2.0,3.0,10.0,3.0,14.0,8.0,2.0,66.0,,2.0,,41.0,16.0,3.0,4.0,4.0,8.0,3.0,1.0,3.0,1.0,,20.0,1.0,1.0,16.0,18.0,37.0,2.0,39.0,2.0,3.0,2.0,1.0,,1.0,,7.0,3.0,,1.0,1.0,7.0,1.0,1.0,11.0,24.0,,,5.0,,1.0,9.0,,2.0,2.0,1.0,,,,,,,,14.0,101.0,1.0,,0.8,1.0,1.0,0.41509433962264153,,0.3,0.41509433962264153,0.22727272727272727,0.5,0.5,0.5066666666666667,0.25,0.4583333333333333,0.5192307692307693,0.25,0.5,0.7066666666666667,0.13636363636363635,0.18181818181818182,0.25,,15.828677839851023,,0.13953488372093023,0.008,0.18604651162790697,0.009009009009009009,0.15813953488372093,0.00847457627118644,,0.02127659574468085,0.01098901098901099,0.07317073170731707,0.1276595744680851,0.21951219512195122,0.16923076923076924,0.23809523809523808,0.044444444444444446,,0.14666666666666667,0.36363636363636365,0.4444444444444444,0.75,0.05333333333333334,,,,0.09333333333333334,0.14285714285714285,0.14285714285714285,1.0,0.16,0.5,0.5,1.0,0.5466666666666666,0.3902439024390244,0.3902439024390244,1.0,0.5,0.5,,,,0.5,,,,,0.25,,0.5833333333333334,0.42857142857142855,0.8533333333333334,0.3902439024390244,0.52749,0.5093,0.5156416666666667,0.038461538461538464,0.08333333333333333,0.018518518518518517,0.03614457831325301,0.1686746987951807,8.586363636363638,25.356603773584908,0.21638655462184875,3.0,,,,0.3,,,,1.0,,,,,,,,,,,,,True,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,35742.0,596,-16,1227,1221,438.0,436,129.0,2448,57.0,87.0,3.0,4.0,17.0,29.0,22.0,55.0,4.0,9.0,7.0,21.0,1.0,4.0,3.0,7.0,28.0,115.0,4.0,12.0,15.0,54.0,83.0,151.0,35.0,136.0,115.0,386.0,1398,4.0,6.0,5.0,16.0,9.0,32.0,27.0,53.0,18.0,61.0,66.0,174.0,16.0,150.0,57.0,48.0,4.0,4.0,111.0,28.0,11.0,47.0,40.0,87.0,24.0,16.0,35.0,9.0,3.0,214.0,5.0,2.0,13.0,26.0,39.0,7.0,46.0,5.0,12.0,10.0,2.0,24.0,13.0,13.0,28.0,4.0,11.0,,3.0,52.0,3.0,13.0,14.0,48.0,1.0,6.0,109.0,,12.0,133.0,14.0,2.0,54.0,5.0,13.0,2.0,2.0,,,2.0,1.0,165.0,429.0,9.0,8.0,0.0963855421686747,0.09876543209876543,0.5428571428571428,0.25735294117647056,0.3125,0.29508196721311475,0.26515151515151514,0.5496688741721855,0.6666666666666666,0.5094339622641509,0.4721254355400697,0.5227272727272727,0.47368421052631576,0.5597667638483965,0.6153846153846154,0.5918367346938775,0.4738675958188153,0.0728476821192053,0.04597701149425287,0.12727272727272726,,28.643944887599712,0.46153846153846156,0.07951070336391437,0.0072992700729927005,0.06074766355140187,0.017543859649122806,0.07208872458410351,0.012522361359570662,,0.019230769230769232,0.017699115044247787,0.056451612903225805,0.07692307692307693,0.11627906976744186,0.06358381502890173,0.04878048780487805,0.034482758620689655,0.5,0.30313588850174217,0.6551724137931034,0.6867469879518072,0.08771929824561403,0.1916376306620209,0.4,0.4583333333333333,0.045454545454545456,0.0313588850174216,0.4444444444444444,0.4444444444444444,0.5,0.07317073170731707,0.3333333333333333,0.35,0.7142857142857143,0.40069686411149824,0.24347826086956523,0.24347826086956523,0.5,0.18181818181818182,0.75,0.18181818181818182,0.25,1.0,0.5454545454545454,0.3333333333333333,0.75,0.2543859649122807,0.5862068965517241,0.06140350877192982,0.42857142857142855,0.47368421052631576,0.2777777777777778,0.7770034843205574,0.25225225225225223,0.49355865724381626,0.486276923076923,0.4759459090909092,0.1787878787878788,0.28272251308900526,0.03597122302158273,0.08290155440414508,0.45077720207253885,4.950993377483445,26.494117647058818,0.3569682151589242,,,,,,,1.0,,2.0,,0.007352941176470588,0.047619047619047616,,,,2.0,,0.01694915254237288,,,,True,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,37522.0,625,23,1280,1271,300.0,294,139.0,2551,46.0,72.0,2.0,7.0,14.0,21.0,12.0,28.0,,4.0,8.0,20.0,1.0,2.0,,3.0,48.0,97.0,5.0,7.0,9.0,19.0,58.0,104.0,56.0,117.0,30.0,314.0,1424,5.0,12.0,6.0,9.0,4.0,32.0,18.0,28.0,9.0,22.0,7.0,70.0,90.0,26.0,168.0,,4.0,,97.0,48.0,20.0,33.0,21.0,54.0,17.0,4.0,25.0,4.0,4.0,129.0,8.0,10.0,23.0,34.0,59.0,20.0,79.0,3.0,8.0,5.0,3.0,22.0,3.0,16.0,15.0,2.0,6.0,1.0,4.0,37.0,5.0,12.0,23.0,56.0,7.0,3.0,32.0,,3.0,38.0,3.0,1.0,14.0,2.0,3.0,2.0,1.0,,1.0,2.0,,70.0,291.0,7.0,3.0,0.7758620689655172,0.8035714285714286,1.0,0.47863247863247865,0.6666666666666666,0.4090909090909091,0.47863247863247865,0.5576923076923077,0.4166666666666667,0.6428571428571429,0.6425339366515838,0.6666666666666666,0.63,0.6603375527426161,0.6956521739130435,0.6363636363636364,0.5294117647058824,0.19230769230769232,0.19444444444444445,0.21428571428571427,,18.909592822636302,0.5945945945945946,0.08900523560209424,0.03322259136212625,0.09956709956709957,0.027777777777777776,0.0929853181076672,0.030560271646859084,0.034482758620689655,0.027522935779816515,0.025423728813559324,0.07746478873239436,0.1103448275862069,0.07368421052631578,0.09836065573770492,0.10416666666666667,0.03529411764705882,,0.3257918552036199,0.6388888888888888,0.7931034482758621,0.782608695652174,0.12669683257918551,0.42857142857142855,0.5454545454545454,0.75,0.01809954751131222,,,,0.09049773755656108,0.4,0.4,1.0,0.43891402714932126,0.4948453608247423,0.5,1.0,0.3333333333333333,0.2857142857142857,0.09523809523809523,0.5,1.0,0.3333333333333333,0.7142857142857143,1.0,0.42,0.6666666666666666,0.06,,0.38,0.47368421052631576,0.8552036199095022,0.4948453608247423,0.5297812217194567,0.503357142857143,0.504232,0.06837606837606838,0.12173913043478261,0.01680672268907563,0.10191082802547771,0.2229299363057325,3.8951923076923074,25.477777777777778,0.234375,2.0,,,,0.05555555555555555,,1.0,2.0,1.0,1.0,0.008547008547008548,,0.010309278350515464,0.05263157894736842,0.0425531914893617,,0.5,0.038461538461538464,,,,True,,
201960,1610612751,DeMarre Carroll,DeMarre Carroll,201960,BKN,26938.0,449,-23,900,917,252.0,230,117.0,1817,19.0,33.0,8.0,11.0,6.0,9.0,9.0,28.0,4.0,12.0,13.0,34.0,1.0,4.0,4.0,9.0,12.0,51.0,,2.0,2.0,8.0,32.0,73.0,25.0,85.0,37.0,176.0,1019,9.0,17.0,1.0,6.0,1.0,22.0,9.0,19.0,6.0,17.0,22.0,58.0,32.0,32.0,75.0,,14.0,,51.0,12.0,8.0,8.0,5.0,13.0,4.0,1.0,6.0,2.0,,31.0,11.0,7.0,31.0,32.0,67.0,18.0,85.0,3.0,6.0,4.0,2.0,7.0,1.0,2.0,7.0,,5.0,1.0,1.0,14.0,4.0,5.0,13.0,36.0,3.0,3.0,33.0,2.0,3.0,48.0,2.0,,18.0,,7.0,1.0,1.0,,,1.0,1.0,55.0,249.0,4.0,5.0,0.5,0.64,1.0,0.29411764705882354,0.16666666666666666,0.35294117647058826,0.29411764705882354,0.4383561643835616,0.5294117647058824,0.47368421052631576,0.439873417721519,0.45652173913043476,0.5,0.4861878453038674,0.4583333333333333,0.5686274509803921,0.5379746835443038,0.1095890410958904,0.12121212121212122,0.10714285714285714,0.08333333333333333,18.768046198267562,0.5,0.12549019607843137,0.030973451327433628,0.1901840490797546,0.052884615384615384,0.1507177033492823,0.041474654377880185,0.021052631578947368,0.03333333333333333,0.05063291139240506,0.08490566037735849,0.10869565217391304,0.22807017543859648,0.16541353383458646,0.3,0.03225806451612903,1.0,0.2088607594936709,0.5757575757575758,0.6551724137931034,0.3684210526315789,0.17721518987341772,0.32142857142857145,0.36,0.6666666666666666,0.0759493670886076,0.3333333333333333,0.36363636363636365,0.75,0.21518987341772153,0.38235294117647056,0.38235294117647056,1.0,0.3227848101265823,0.23529411764705882,0.23529411764705882,1.0,0.4782608695652174,0.7272727272727273,0.17391304347826086,0.25,1.0,0.08695652173913043,,,0.25,0.6666666666666666,0.25,0.4444444444444444,0.2222222222222222,0.25,0.7468354430379747,0.23529411764705882,0.5152151898734177,0.47450714285714285,0.5229680555555556,0.10344827586206896,0.20224719101123595,,0.125,0.32954545454545453,7.156164383561643,24.737647058823534,0.28,4.0,,,,0.15384615384615385,,,,1.0,,,,,,0.04878048780487805,,0.125,0.06,,,,True,,
