EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg2Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Loose Ball Fouls Drawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,BlockedCorner3,DefensiveGoaltends,on,3SecondViolations,Corner3PctBlocked,Clear Path Fouls
101139,1610612763,CJ Miles,CJ Miles,101139,MEM,10134.0,169,32,357,356,126,143,40,713,4.0,9.0,4.0,2.0,6.0,5.0,9.0,4.0,9.0,3.0,5.0,15.0,37.0,3.0,7.0,6.0,13.0,11.0,24,19.0,46.0,8.0,87.0,371,3.0,7.0,9.0,2.0,8.0,9.0,18.0,2.0,33.0,14.0,8.0,57.0,37.0,15.0,3.0,8.0,2.0,10.0,1.0,1.0,8.0,22.0,1.0,5.0,6.0,11.0,1.0,12.0,6.0,6.0,2.0,1.0,4.0,1.0,6.0,3.0,5.0,9.0,1.0,2.0,7.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,33.0,125,1.0,1.0,0.6363636363636364,0.6363636363636364,1.0,0.41304347826086957,0.42857142857142855,0.5,0.41304347826086957,0.4583333333333333,0.25,0.5642857142857143,0.6428571428571429,0.5961538461538461,0.5878378378378378,0.6428571428571429,0.6111111111111112,0.6571428571428571,0.125,0.3333333333333333,20.0,0.3333333333333333,0.06060606060606061,0.06666666666666667,0.014705882352941176,0.06321839080459771,0.006024096385542169,0.020833333333333332,0.08333333333333333,0.03125,0.06451612903225806,0.03636363636363636,0.15,1.0,0.12857142857142856,0.4444444444444444,0.6666666666666666,0.75,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.12857142857142856,0.5555555555555556,0.5555555555555556,0.8,0.12857142857142856,0.4444444444444444,0.4444444444444444,1.0,0.5285714285714286,0.40540540540540543,0.40540540540540543,1.0,1.0,0.42857142857142855,1.0,0.15384615384615385,0.19230769230769232,0.6,0.5,0.46153846153846156,0.7857142857142857,0.40540540540540543,0.5318357142857144,0.5797500000000001,0.5371557692307692,0.0547945205479452,0.14814814814814814,0.10344827586206896,0.3793103448275862,10.220833333333333,25.208695652173912,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626153,1610612763,Delon Wright,Delon Wright,1626153,MEM,15573.0,260,3,543,543,190,212,62,1086,26.0,40.0,13.0,5.0,21.0,1.0,3.0,,3.0,,,3.0,18.0,,1.0,1.0,4.0,32.0,64,3.0,21.0,18.0,91.0,599,,1.0,11.0,9.0,24.0,1.0,4.0,10.0,31.0,20.0,44.0,6.0,17.0,3.0,8.0,17.0,17.0,34.0,13.0,4.0,9.0,85.0,3.0,14.0,9.0,25.0,7.0,32.0,11.0,9.0,10.0,7.0,5.0,3.0,15.0,5.0,7.0,18.0,1.0,1.0,18.0,22.0,1.0,8.0,3.0,4.0,2.0,4.0,4.0,31.0,189,1.0,2.0,0.3125,0.3333333333333333,0.6666666666666666,0.14285714285714285,,0.25,0.15,0.5,0.375,0.4294117647058823,0.5714285714285714,0.375,0.4789473684210526,0.6111111111111112,0.45588235294117646,0.24705882352941178,0.125,0.125,17.839607201309327,0.6666666666666666,0.06976744186046512,0.12173913043478261,0.02727272727272727,0.0942622950819672,0.027777777777777776,0.0379746835443038,0.0425531914893617,0.045454545454545456,0.13157894736842105,0.10869565217391304,0.17391304347826086,1.0,0.47058823529411764,0.65,0.7428571428571429,0.38461538461538464,0.24705882352941178,0.23809523809523808,0.2777777777777778,0.03529411764705882,0.3333333333333333,0.3333333333333333,,0.03529411764705882,,,,0.21176470588235294,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.14285714285714285,,,0.4642857142857143,,,0.14285714285714285,0.25,0.7176470588235294,0.17647058823529413,0.5554845238095238,0.5568750000000001,0.5080339285714286,0.08695652173913043,0.11267605633802817,0.12087912087912088,0.34065934065934067,4.328125,26.447619047619046,0.34990791896869244,3.0,5.0,6.0,4.0,6.0,3.0,3.0,4.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,0.14285714285714285,0.13333333333333333,0.028169014084507043,0.08163265306122448,0.05,0.7142857142857143,0.6,0.6666666666666666,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,6969.0,116,17,221,231,59,56,22,452,12.0,19.0,8.0,5.0,7.0,2.0,4.0,,1.0,,,1.0,1.0,,,,,19.0,30,1.0,2.0,1.0,42.0,227,,,6.0,5.0,10.0,,,,10.0,26.0,12.0,3.0,1.0,1.0,2.0,8.0,1.0,9.0,1.0,,8.0,19.0,,10.0,13.0,26.0,8.0,34.0,2.0,,,,2.0,,2.0,1.0,1.0,6.0,,,8.0,3.0,1.0,2.0,,,,,,10.0,59,2.0,,0.6842105263157895,0.8125,1.0,0.5,,,0.5,0.6333333333333333,0.5,0.640625,0.75,0.5,0.6363636363636364,0.75,0.5,0.0625,0.06666666666666667,0.10526315789473684,14.227642276422765,,0.2549019607843137,0.18518518518518517,,0.21904761904761905,0.07920792079207921,,0.35714285714285715,0.1111111111111111,0.3157894736842105,0.21428571428571427,0.08333333333333333,,0.59375,0.631578947368421,0.7058823529411765,0.75,0.21875,0.7142857142857143,0.7142857142857143,0.125,0.5,0.5,1.0,0.03125,,,,0.03125,1.0,1.0,1.0,,,,0.8,,,,,0.65625,1.0,0.503028125,0.554825,0.56653,0.06060606060606061,0.06451612903225806,0.14285714285714285,0.23809523809523808,5.213333333333334,24.3,0.2669683257918552,3.0,4.0,4.0,3.0,4.0,,,6.0,,,,8.0,3.0,1.0,2.0,1.0,1.0,,,,,0.75,,0.3,0.11594202898550725,0.08695652173913043,0.1111111111111111,1.0,0.75,,0.5,1.0,0.14285714285714285,0.1111111111111111,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628416,1610612763,Tyler Dorsey,Tyler Dorsey,1628416,MEM,3152.0,53,6,112,111,29,41,10,223,1.0,2.0,,1.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,9.0,,,1.0,2.0,4.0,8,6.0,13.0,2.0,28.0,121,1.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,10.0,6.0,2.0,12.0,9.0,3.0,,4.0,,4.0,,,4.0,8.0,2.0,3.0,6.0,9.0,5.0,14.0,2.0,2.0,,,1.0,,1.0,,,3.0,,,3.0,4.0,,1.0,1.0,1.0,,1.0,,10.0,29,2.0,1.0,0.75,0.75,0.6666666666666666,0.46153846153846156,1.0,0.5,0.46153846153846156,0.5,1.0,0.6190476190476191,1.5,0.8,0.6086956521739131,1.5,0.7142857142857143,0.6190476190476191,,,19.51219512195122,,0.21428571428571427,0.15,0.09090909090909091,0.1875,0.0851063829787234,0.05555555555555555,0.14285714285714285,0.2727272727272727,0.2,0.14285714285714285,0.16666666666666666,,0.09523809523809523,0.5,0.5,1.0,0.09523809523809523,0.5,0.5,0.19047619047619047,0.5,0.5,1.0,0.19047619047619047,0.75,0.75,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.4,0.5,0.4,0.5,0.7142857142857143,0.3333333333333333,0.5181952380952382,0.6003,0.5167499999999999,0.045454545454545456,0.1111111111111111,0.10714285714285714,0.35714285714285715,11.5375,25.39230769230769,0.25892857142857145,,,,,,,6.0,,,,,2.0,,1.0,,,,1.0,,,1.0,,,,0.08,,0.09090909090909091,,,,,1.0,0.2,,,1.0,1.0,1.0,0.5,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,
201149,1610612763,Joakim Noah,Joakim Noah,201149,MEM,41552.0,693,4,1392,1402,415,496,177,2794,97.0,160.0,46.0,9.0,36.0,4.0,16.0,,,,,,1.0,,,,1.0,110.0,212,,1.0,78.0,298.0,1484,,,51.0,28.0,53.0,,1.0,39.0,95.0,162.0,58.0,,,,24.0,67.0,22.0,89.0,15.0,7.0,37.0,200.0,23.0,77.0,86.0,180.0,58.0,238.0,20.0,9.0,28.0,16.0,22.0,12.0,50.0,13.0,45.0,96.0,3.0,9.0,83.0,109.0,4.0,45.0,12.0,30.0,22.0,31.0,19.0,95.0,412,13.0,9.0,0.7363636363636363,0.8350515463917526,,,,,,0.5188679245283019,0.5283018867924528,0.5164319248826291,0.4878048780487805,0.5185185185185185,0.5601503759398496,0.53125,0.5864197530864198,0.004694835680751174,0.11320754716981132,0.1,19.823788546255507,0.56,0.2529411764705882,0.2391304347826087,0.09055118110236221,0.24622356495468278,0.07894736842105263,0.0797872340425532,0.2517985611510791,0.26548672566371684,0.23863636363636365,0.24081632653061225,0.23376623376623376,0.6129032258064516,0.7511737089201878,0.60625,0.6736111111111112,0.7319587628865979,0.16901408450704225,0.25,0.32142857142857145,0.07511737089201878,0.25,0.25,0.75,,,,,0.004694835680751174,,,,,,,0.8518518518518519,,,0.018518518518518517,,0.755868544600939,,0.5578485849056604,0.5787764705882353,0.5623811320754719,0.17716535433070865,0.17786561264822134,0.17114093959731544,0.3187919463087248,3.6764150943396223,56.5,0.29813218390804597,20.0,36.0,27.0,20.0,41.0,11.0,,26.0,1.0,13.0,17.0,31.0,17.0,3.0,11.0,1.0,,5.0,,,8.0,0.4878048780487805,0.2222222222222222,0.4594594594594595,0.07209302325581396,0.08108108108108109,0.038461538461538464,0.8780487804878049,0.5555555555555556,0.25,0.5869565217391305,8.0,0.07262569832402235,0.05825242718446602,0.7777777777777778,,,4.0,0.09090909090909091,0.12121212121212122,,,,3.0,5.0,6.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,True,,,
1628975,1610612763,Jevon Carter,Jevon Carter,1628975,MEM,7953.0,133,13,270,261,79,87,34,531,,4.0,1.0,2.0,7.0,2.0,12.0,2.0,7.0,,1.0,3.0,16.0,1.0,2.0,2.0,6.0,4.0,23,5.0,23.0,5.0,28.0,269,1.0,2.0,5.0,,4.0,2.0,7.0,2.0,8.0,2.0,6.0,9.0,15.0,3.0,,12.0,4.0,16.0,4.0,,9.0,36.0,1.0,4.0,7.0,11.0,1.0,12.0,11.0,4.0,2.0,1.0,3.0,1.0,5.0,1.0,6.0,16.0,1.0,,7.0,8.0,,3.0,1.0,4.0,1.0,5.0,2.0,8.0,79,2.0,1.0,0.25,0.25,0.6,0.21739130434782608,0.5,0.2857142857142857,0.22727272727272727,0.17391304347826086,,0.25,0.625,0.2727272727272727,0.28,0.625,0.3333333333333333,0.5,,,17.915309446254074,0.4,0.08974358974358974,0.09302325581395349,0.02,0.09090909090909091,0.007352941176470588,,0.08571428571428572,0.09523809523809523,0.09090909090909091,0.12121212121212122,,0.4,0.08695652173913043,,,,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.2608695652173913,0.16666666666666666,0.16666666666666666,0.5,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.34782608695652173,0.1875,0.1875,0.3333333333333333,0.5,0.5,,0.09090909090909091,0.09090909090909091,,0.5454545454545454,0.3333333333333333,0.5869565217391305,0.2,0.4776133333333335,0.47915,0.459985,0.061224489795918366,0.11538461538461539,0.17857142857142858,0.2857142857142857,13.091304347826087,25.926086956521736,0.29259259259259257,,,,1.0,2.0,,6.0,,1.0,1.0,2.0,,,,7.0,1.0,,,,,3.0,0.5,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,True,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,19469.0,324,-3,647,655,165,220,94,1302,19.0,33.0,6.0,26.0,54.0,13.0,26.0,3.0,7.0,,2.0,16.0,50.0,3.0,8.0,5.0,18.0,58.0,113,19.0,57.0,65.0,238.0,734,4.0,9.0,29.0,15.0,30.0,5.0,20.0,20.0,65.0,32.0,84.0,33.0,50.0,16.0,7.0,45.0,17.0,62.0,10.0,7.0,33.0,141.0,2.0,13.0,12.0,25.0,13.0,38.0,13.0,8.0,8.0,5.0,2.0,3.0,10.0,4.0,14.0,21.0,,,73.0,76.0,9.0,25.0,5.0,6.0,4.0,6.0,1.0,62.0,162,2.0,2.0,0.27586206896551724,0.2857142857142857,0.5789473684210527,0.3333333333333333,0.4444444444444444,0.25,0.3333333333333333,0.5132743362831859,0.5,0.5088235294117647,0.6875,0.45,0.5939086294416244,0.7631578947368421,0.525,0.3352941176470588,0.061946902654867256,0.12121212121212122,27.636849132176234,0.8,0.08955223880597014,0.07975460122699386,0.01639344262295082,0.08417508417508418,0.040372670807453416,0.011363636363636364,0.05263157894736842,0.15555555555555556,0.0625,0.09016393442622951,0.04878048780487805,0.16666666666666666,0.19411764705882353,0.5757575757575758,0.6551724137931034,0.42105263157894735,0.3176470588235294,0.48148148148148145,0.5098039215686274,0.15294117647058825,0.5,0.5,0.23076923076923078,0.041176470588235294,0.42857142857142855,0.42857142857142855,1.0,0.29411764705882354,0.32,0.32,0.5,0.5,0.375,0.6666666666666666,0.12,0.04,,0.36,0.2777777777777778,0.5294117647058824,0.32,0.48379558823529417,0.4840363636363637,0.46777499999999994,0.171875,0.1937984496124031,0.12184873949579832,0.27310924369747897,9.155752212389384,25.664912280701753,0.2550231839258114,2.0,2.0,4.0,5.0,7.0,7.0,24.0,4.0,,6.0,6.0,11.0,,8.0,5.0,,,1.0,9.0,5.0,2.0,0.7142857142857143,0.05555555555555555,,0.055,0.0641025641025641,0.09523809523809523,0.125,1.0,0.5,0.6666666666666666,1.0,0.037037037037037035,0.07317073170731707,0.19230769230769232,1.0,1.0,,,0.029411764705882353,0.0625,1.0,1.0,1.0,,1.0,,,,,1.0,2.0,8.0,0.12698412698412698,,,,,,,,True,,,
202340,1610612763,Avery Bradley,Avery Bradley,202340,MEM,10386.0,173,-1,352,364,105,173,38,716,4.0,12.0,4.0,5.0,17.0,11.0,23.0,5.0,8.0,,1.0,7.0,19.0,,1.0,,4.0,20.0,52,12.0,27.0,10.0,86.0,400,,2.0,4.0,5.0,14.0,,5.0,6.0,16.0,28.0,12.0,24.0,18.0,7.0,12.0,14.0,5.0,19.0,5.0,,11.0,43.0,,8.0,3.0,11.0,6.0,17.0,3.0,,8.0,8.0,3.0,,11.0,3.0,5.0,12.0,,,15.0,11.0,1.0,4.0,2.0,,,,,14.0,102,3.0,1.0,0.7,0.7777777777777778,0.6666666666666666,0.4444444444444444,,,0.46153846153846156,0.38461538461538464,0.35714285714285715,0.4810126582278481,0.2222222222222222,0.2631578947368421,0.5119047619047619,0.2222222222222222,0.36363636363636365,0.34177215189873417,0.23076923076923078,0.4166666666666667,23.631840796019905,0.7272727272727273,0.0375,0.08602150537634409,,0.06358381502890173,0.03389830508474576,,,0.03571428571428571,0.09090909090909091,0.0821917808219178,0.1,,0.1518987341772152,0.3333333333333333,0.5714285714285714,0.5,0.21518987341772153,0.29411764705882354,0.5,0.2911392405063291,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.10126582278481013,0.625,0.625,0.6,0.24050632911392406,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.1111111111111111,,,0.21052631578947367,0.05263157894736842,,0.21052631578947367,,0.4936708860759494,0.3888888888888889,0.48967012987013,0.5030875,0.5044941176470588,0.04878048780487805,0.07272727272727272,0.046511627906976744,0.18604651162790697,12.017307692307696,26.274074074074072,0.29829545454545453,2.0,3.0,1.0,2.0,7.0,,12.0,4.0,1.0,2.0,1.0,6.0,,,3.0,2.0,1.0,,3.0,,,0.2857142857142857,0.4117647058823529,,0.05,0.06666666666666667,,0.3333333333333333,0.6666666666666666,,0.25,,0.02040816326530612,0.07692307692307693,1.0,,1.0,,,,0.1111111111111111,,,,1.0,,1.0,,,,,,,,,,,,,,,True,,,
202718,1610612763,Chandler Parsons,Chandler Parsons,202718,MEM,9406.0,157,24,320,318,103,138,40,638,6.0,11.0,5.0,5.0,8.0,1.0,7.0,,9.0,,1.0,9.0,20.0,1.0,1.0,3.0,3.0,12.0,26,9.0,29.0,4.0,55.0,331,1.0,2.0,5.0,5.0,12.0,3.0,4.0,2.0,21.0,20.0,4.0,24.0,20.0,9.0,3.0,9.0,4.0,13.0,,4.0,7.0,30.0,1.0,17.0,8.0,25.0,2.0,27.0,9.0,6.0,4.0,4.0,4.0,,8.0,1.0,9.0,16.0,1.0,,8.0,5.0,1.0,3.0,,,,,,21.0,103,3.0,,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.3103448275862069,0.5,0.75,0.3103448275862069,0.46153846153846156,0.4166666666666667,0.4636363636363636,0.5,0.59375,0.4824561403508772,0.625,0.6176470588235294,0.5272727272727272,0.11538461538461539,0.18181818181818182,17.857142857142858,0.5,0.09523809523809523,0.21518987341772153,0.01694915254237288,0.15337423312883436,0.012903225806451613,0.02564102564102564,0.034482758620689655,0.10344827586206896,0.15384615384615385,0.21875,0.2,,0.2,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.14545454545454545,0.625,0.625,0.12727272727272726,0.14285714285714285,0.16666666666666666,1.0,0.16363636363636364,,,,0.36363636363636365,0.45,0.45,0.8888888888888888,0.3333333333333333,1.0,,0.3125,0.0625,,0.1875,1.0,0.7272727272727273,0.45,0.4996963636363637,0.5767249999999999,0.4998593749999999,0.05263157894736842,0.10714285714285714,0.09090909090909091,0.38181818181818183,8.553846153846154,25.36551724137931,0.321875,,1.0,3.0,,1.0,2.0,3.0,,,,2.0,1.0,,,3.0,,,,1.0,,,,,,0.010416666666666666,,,0.3333333333333333,,,0.6,1.0,,0.038461538461538464,1.0,,1.0,,,,0.3333333333333333,,,2.0,,1.0,1.0,,,,,,,,0.14285714285714285,,,,,,,True,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,3979.0,66,9,125,124,27,31,12,249,4.0,9.0,1.0,6.0,11.0,1.0,1.0,,,,,3.0,8.0,,,2.0,4.0,11.0,21,3.0,8.0,2.0,33.0,124,,,4.0,4.0,5.0,2.0,4.0,1.0,15.0,12.0,10.0,6.0,8.0,3.0,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,,4.0,10.0,14.0,4.0,18.0,3.0,1.0,,,3.0,,3.0,,2.0,6.0,,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,15.0,27,,1.0,0.5454545454545454,0.6,0.6666666666666666,0.375,,0.5,0.375,0.5238095238095238,0.8,0.5344827586206896,0.5,0.7777777777777778,0.55,0.5,0.75,0.27586206896551724,,,23.741007194244606,,0.2777777777777778,0.13793103448275862,,0.2153846153846154,0.06451612903225806,,0.17647058823529413,0.2727272727272727,0.5,0.16666666666666666,,,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.25,0.3793103448275862,0.5454545454545454,0.5454545454545454,0.034482758620689655,1.0,1.0,1.0,,,,,0.27586206896551724,0.375,0.375,0.6666666666666666,,,,0.1111111111111111,,,0.4444444444444444,0.5,0.5862068965517241,0.375,0.4809327586206897,0.650975,0.40745000000000003,0.034482758620689655,0.047619047619047616,0.12121212121212122,0.45454545454545453,5.9714285714285715,26.7375,0.216,2.0,4.0,,2.0,4.0,,3.0,2.0,,,,4.0,,1.0,2.0,,,,,,,0.5,,,0.0975609756097561,0.125,0.07142857142857142,1.0,0.5,,,2.0,0.11764705882352941,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
