EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,FTOffRebounds,Charge Fouls Drawn,OffFTReboundPct,on,OffensiveGoaltends,BlockedCorner3
1626143,1610612740,Jahlil Okafor,Jahlil Okafor,1626143,NOP,17493.0,292,-3.0,627,633,175,142.0,64,1260,39.0,58.0,6.0,9.0,18.0,22.0,19.0,47.0,1.0,2.0,1.0,4.0,1.0,2.0,59.0,107,1.0,4.0,19.0,140.0,696,11.0,17.0,1.0,4.0,26.0,21.0,37.0,2.0,3.0,45.0,54.0,64.0,3.0,6.0,4.0,1.0,10.0,10.0,5.0,15.0,2.0,3.0,7.0,2.0,1.0,35.0,4.0,11.0,29.0,29.0,6.0,64.0,15.0,79.0,1.0,3.0,3.0,8.0,9.0,8.0,3.0,17.0,2.0,5.0,17.0,29.0,1.0,2.0,4.0,24.0,3.0,28.0,5.0,16.0,13.0,8.0,5.0,13.0,9.0,1.0,1.0,2.0,45.0,175,0.4576271186440678,0.48214285714285715,1.0,0.25,0.25,0.5514018691588785,0.6470588235294118,0.5675675675675675,0.545045045045045,0.6111111111111112,0.5384615384615384,0.5737704918032787,0.65,0.5625,0.036036036036036036,0.09345794392523364,0.08620689655172414,0.10638297872340426,20.08670520231214,0.47058823529411764,0.46153846153846156,0.16201117318435754,0.06666666666666667,0.2265625,0.031746031746031744,0.18892508143322476,0.05154639175257732,0.016129032258064516,0.12857142857142856,0.030303030303030304,0.030612244897959183,0.03571428571428571,0.14864864864864866,0.16176470588235295,0.1891891891891892,0.2018348623853211,0.3684210526315789,0.02564102564102564,0.6923076923076923,0.5225225225225225,0.6724137931034483,0.7358490566037735,0.5384615384615384,0.42342342342342343,0.40425531914893614,0.4523809523809524,0.2631578947368421,0.018018018018018018,0.5,0.5,1.0,0.036036036036036036,0.25,0.25,1.0,0.5,0.6666666666666666,0.3333333333333333,0.05555555555555555,0.5641025641025641,0.8181818181818182,0.05128205128205128,0.5585585585585585,0.25,0.5102963636363635,0.5231833333333333,0.525578947368421,0.13114754098360656,0.13559322033898305,0.18571428571428572,0.32142857142857145,4.53644859813084,29.025000000000002,0.27910685805422647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626150,1610612740,Andrew Harrison,Andrew Harrison,1626150,NOP,213.0,4,3.0,8,7,8,1.0,2,15,,1.0,,,,1.0,,,,,,,,,,1,,,,,8,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.3766,,0.3766,,,,,2.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,21630.0,360,-18.0,773,771,252,220.0,92,1544,43.0,63.0,11.0,17.0,16.0,23.0,21.0,41.0,6.0,13.0,1.0,2.0,,2.0,70.0,117,1.0,2.0,16.0,159.0,843,13.0,21.0,,4.0,30.0,27.0,41.0,2.0,6.0,63.0,106.0,34.0,3.0,18.0,1.0,1.0,10.0,10.0,5.0,15.0,4.0,1.0,7.0,,3.0,35.0,18.0,19.0,35.0,57.0,9.0,101.0,37.0,138.0,1.0,10.0,2.0,7.0,7.0,4.0,2.0,14.0,1.0,5.0,32.0,50.0,1.0,3.0,1.0,24.0,2.0,21.0,3.0,10.0,15.0,13.0,2.0,15.0,12.0,,,,63.0,252,0.7571428571428571,0.8688524590163934,1.0,0.5,1.0,0.5982905982905983,0.6190476190476191,0.6585365853658537,0.6008403361344538,0.6190476190476191,0.6627906976744186,0.62109375,0.625,0.6847826086956522,0.01680672268907563,0.08547008547008547,0.09523809523809523,0.0975609756097561,16.28440366972477,0.5,0.4090909090909091,0.2579185520361991,0.09405940594059406,0.24647887323943662,0.10843373493975904,0.2534435261707989,0.10054347826086957,0.1095890410958904,0.10126582278481013,0.06,0.11510791366906475,0.07407407407407407,0.2441860465116279,0.19767441860465115,0.3877551020408163,0.24778761061946902,0.2413793103448276,0.02702702702702703,0.8,0.5294117647058824,0.6825396825396826,0.7543859649122807,0.6976744186046512,0.3445378151260504,0.5121951219512195,0.5675675675675675,0.8571428571428571,0.1092436974789916,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.01680672268907563,0.5,0.5,1.0,0.8095238095238095,0.6470588235294118,,,0.5348837209302325,0.6956521739130435,0.046511627906976744,0.5462184873949579,1.0,0.5060538135593221,0.5727333333333333,0.4832535714285714,0.07936507936507936,0.08064516129032258,0.18867924528301888,0.39622641509433965,6.029914529914529,51.2,0.3260025873221216,1.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202325,1610612740,Wesley Johnson,Wesley Johnson,202325,NOP,3812.0,64,-35.0,131,134,31,45.0,13,265,1.0,1.0,,,,,,,2.0,7.0,3.0,8.0,,3.0,3.0,8,4.0,12.0,1.0,19.0,163,,1.0,1.0,,3.0,,1.0,4.0,,6.0,,6.0,6.0,,8.0,3.0,,2.0,,2.0,,,2.0,,,4.0,,,3.0,3.0,,6.0,,6.0,,3.0,1.0,,,,,,,,4.0,7.0,,,,1.0,,3.0,,,1.0,,1.0,1.0,,,,,6.0,31,,,0.5,0.3333333333333333,0.3333333333333333,0.375,,,0.45,0.75,0.6,0.4523809523809524,0.75,0.6,0.6,,,,14.0,,,0.09375,,0.10714285714285714,,0.1,,,,,,,0.1111111111111111,0.09090909090909091,0.08333333333333333,0.14285714285714285,,,,0.05,1.0,1.0,,,,,,0.35,0.2857142857142857,0.2857142857142857,,0.4,0.375,0.375,0.3333333333333333,,,,,,,0.6,0.65,0.375,0.502925,0.45947499999999997,0.47395000000000004,0.047619047619047616,,0.15789473684210525,0.3157894736842105,16.025,24.45,0.2366412213740458,2.0,2.0,,2.0,,,,,,1.0,,0.5,0.6666666666666666,1.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.2,0.25,0.25,1.0,0.5,1.0,1.0,0.2,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,True,,
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,58351.0,973,-55.0,2092,2087,707,659.0,250,4179,32.0,55.0,3.0,4.0,11.0,20.0,36.0,82.0,17.0,44.0,47.0,152.0,13.0,53.0,85.0,181,66.0,202.0,33.0,401.0,2348,8.0,16.0,15.0,4.0,41.0,22.0,54.0,64.0,16.0,123.0,98.0,72.0,168.0,6.0,152.0,47.0,15.0,72.0,22.0,94.0,14.0,8.0,46.0,19.0,7.0,210.0,5.0,8.0,36.0,39.0,1.0,76.0,13.0,89.0,6.0,22.0,10.0,36.0,22.0,18.0,2.0,58.0,5.0,13.0,38.0,95.0,2.0,1.0,4.0,39.0,7.0,37.0,2.0,9.0,7.0,3.0,3.0,8.0,4.0,,,,123.0,701,0.5764705882352941,0.5975609756097561,0.8484848484848485,0.32673267326732675,0.32673267326732675,0.4696132596685083,0.5,0.4074074074074074,0.4804177545691906,0.5967741935483871,0.4533898305084746,0.4962121212121212,0.609375,0.4801587301587302,0.5274151436031331,0.08287292817679558,0.14545454545454545,0.07317073170731707,19.148038802193167,0.6206896551724138,0.018867924528301886,0.06878306878306878,0.014388489208633094,0.08591885441527446,0.011363636363636364,0.07606490872210954,0.013052208835341365,0.004464285714285714,0.0273972602739726,0.008849557522123894,0.014124293785310734,,0.05829596412556054,0.07352941176470588,0.07857142857142857,0.09337349397590361,0.05747126436781609,0.028846153846153848,0.5,0.14360313315926893,0.5818181818181818,0.6808510638297872,0.6875,0.21409921671018275,0.43902439024390244,0.47368421052631576,0.4444444444444444,0.11488250652741515,0.38636363636363635,0.3953488372093023,0.6470588235294118,0.3968668407310705,0.3092105263157895,0.3219178082191781,0.7872340425531915,0.12903225806451613,0.75,0.6666666666666666,0.41935483870967744,0.1694915254237288,0.55,0.4491525423728814,0.6710182767624021,0.3092105263157895,0.5070156657963445,0.4837760869565217,0.5086122881355931,0.023076923076923078,0.047872340425531915,0.10224438902743142,0.30673316708229426,8.982872928176795,25.261881188118824,0.33795411089866156,16.0,21.0,,12.0,9.0,18.0,3.0,5.0,6.0,12.0,6.0,0.328125,0.3018867924528302,19.0,50.0,2.0,2.0,11.0,7.0,30.0,,0.4666666666666667,0.13054830287206268,0.38,0.38,1.0,0.06451612903225806,1.0,1.0,0.09322033898305085,,5.0,5.0,6.0,2.0,9.0,1.0,1.0,1.0,0.0297029702970297,0.022727272727272728,0.039473684210526314,0.38461538461538464,1.0,0.45454545454545453,,,,,,,True,,
1626169,1610612740,Stanley Johnson,Stanley Johnson,1626169,NOP,7061.0,118,,260,258,89,76.0,30,518,8.0,16.0,1.0,3.0,4.0,6.0,2.0,5.0,2.0,4.0,2.0,8.0,3.0,4.0,12.0,25,6.0,18.0,4.0,46.0,268,1.0,3.0,4.0,,8.0,4.0,8.0,7.0,2.0,19.0,8.0,16.0,18.0,,7.0,2.0,5.0,6.0,8.0,14.0,4.0,4.0,4.0,2.0,,36.0,,3.0,9.0,5.0,1.0,15.0,3.0,18.0,,7.0,2.0,8.0,2.0,1.0,1.0,10.0,1.0,5.0,2.0,5.0,,,,5.0,,5.0,1.0,3.0,,,,,,,,,19.0,89,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.35294117647058826,0.48,0.3333333333333333,0.5,0.4883720930232558,0.5714285714285714,0.5666666666666667,0.5111111111111111,0.5714285714285714,0.59375,0.4186046511627907,0.2,0.25,0.2,18.771331058020476,0.8,0.14285714285714285,0.07042253521126761,0.04285714285714286,0.15,,0.10687022900763359,0.022900763358778626,0.037037037037037035,0.07407407407407407,,,,0.06896551724137931,0.11538461538461539,,0.16666666666666666,0.08333333333333333,,,0.37209302325581395,0.5,0.6666666666666666,0.25,0.11627906976744186,0.4,0.5,0.5,0.09302325581395349,0.5,0.5,0.5,0.18604651162790697,0.25,0.25,1.0,0.42857142857142855,0.3333333333333333,,0.42857142857142855,0.4,0.6666666666666666,0.26666666666666666,0.7906976744186046,0.2857142857142857,0.527942857142857,0.5487,0.5338964285714286,0.06666666666666667,0.1111111111111111,0.17391304347826086,0.41304347826086957,5.856,26.177777777777774,0.3423076923076923,1.0,3.0,1.0,5.0,1.0,7.0,,,,,,0.42857142857142855,0.25,4.0,10.0,,1.0,3.0,2.0,,,0.5,0.23255813953488372,0.4,0.4,1.0,0.14285714285714285,,,0.2,,2.0,2.0,,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,,,,,,,True,,
1626174,1610612740,Christian Wood,Christian Wood,1626174,NOP,7089.0,118,6.0,264,262,109,104.0,35,526,19.0,29.0,4.0,8.0,12.0,16.0,5.0,11.0,2.0,6.0,3.0,11.0,2.0,4.0,26.0,46,4.0,14.0,25.0,89.0,292,4.0,8.0,2.0,7.0,18.0,14.0,21.0,6.0,11.0,42.0,36.0,16.0,12.0,6.0,11.0,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,4.0,8.0,11.0,17.0,3.0,31.0,12.0,43.0,3.0,3.0,2.0,4.0,1.0,,,5.0,,1.0,5.0,8.0,,,,20.0,2.0,32.0,3.0,12.0,5.0,3.0,2.0,6.0,3.0,1.0,,1.0,42.0,109,0.6923076923076923,0.782608695652174,1.0,0.2857142857142857,0.2857142857142857,0.5652173913043478,0.5,0.6666666666666666,0.5333333333333333,0.55,0.5740740740740741,0.6013513513513513,0.6428571428571429,0.6363636363636364,0.23333333333333334,0.021739130434782608,0.034482758620689655,,25.986842105263158,0.8,0.3333333333333333,0.2698412698412698,0.0975609756097561,0.19298245614035087,0.08333333333333333,0.23333333333333334,0.09230769230769231,0.15625,0.08571428571428572,,0.058823529411764705,0.14285714285714285,0.3157894736842105,0.18181818181818182,0.3181818181818182,0.1836734693877551,0.25,0.10714285714285714,0.5,0.48333333333333334,0.6551724137931034,0.6785714285714286,0.6842105263157895,0.18333333333333332,0.45454545454545453,0.45454545454545453,0.8,0.1,0.3333333333333333,0.3333333333333333,0.5,0.18333333333333332,0.2727272727272727,0.2727272727272727,1.0,0.8,0.5,0.25,0.2,0.5925925925925926,0.75,0.14814814814814814,0.7166666666666667,0.2727272727272727,0.5354475000000001,0.561075,0.5716888888888888,0.18571428571428572,0.21818181818181817,0.20224719101123595,0.47191011235955055,5.093478260869565,25.050000000000004,0.4128787878787879,1.0,1.0,,1.0,,4.0,1.0,1.0,4.0,2.0,2.0,0.16666666666666666,0.25,1.0,3.0,,,2.0,1.0,,1.0,0.5,0.05,0.3333333333333333,0.3333333333333333,1.0,,,,0.07407407407407407,0.06666666666666667,,1.0,,,,1.0,1.0,,,,,0.5,1.0,,,,,,,,True,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,25697.0,428,-45.0,926,924,333,334.0,118,1850,2.0,4.0,,,,,6.0,11.0,7.0,12.0,30.0,78.0,5.0,27.0,15.0,27,37.0,94.0,13.0,154.0,1060,,1.0,7.0,,9.0,5.0,7.0,34.0,5.0,48.0,18.0,12.0,102.0,,77.0,30.0,,32.0,16.0,48.0,11.0,5.0,19.0,10.0,3.0,112.0,1.0,4.0,16.0,14.0,,30.0,5.0,35.0,1.0,6.0,3.0,9.0,11.0,1.0,3.0,20.0,2.0,9.0,16.0,44.0,,,2.0,16.0,3.0,21.0,,3.0,3.0,2.0,1.0,3.0,3.0,,,,48.0,327,0.6,0.6,0.918918918918919,0.39361702127659576,0.3978494623655914,0.5555555555555556,,0.7142857142857143,0.5826446280991735,0.5625,0.524390243902439,0.6015625,0.5625,0.5454545454545454,0.7768595041322314,,,,14.068441064638783,0.45,,0.056,0.01680672268907563,0.08648648648648649,0.005,0.06896551724137931,0.01141552511415525,0.030927835051546393,0.010752688172043012,,0.006289308176100629,,0.046296296296296294,0.046511627906976744,0.08928571428571429,0.08,0.11428571428571428,0.016666666666666666,1.0,0.03305785123966942,0.5,0.5,,0.09090909090909091,0.5454545454545454,0.5454545454545454,0.5,0.09917355371900827,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.6446280991735537,0.38461538461538464,0.410958904109589,0.9,,,,0.625,,,0.6585365853658537,0.8099173553719008,0.38961038961038963,0.5121095833333336,0.49987999999999994,0.5001587500000001,0.07936507936507936,0.1,0.05844155844155844,0.3116883116883117,11.811111111111108,25.577659574468086,0.3596112311015119,7.0,11.0,1.0,3.0,4.0,8.0,1.0,2.0,2.0,5.0,2.0,0.3235294117647059,0.25925925925925924,7.0,16.0,1.0,2.0,7.0,3.0,9.0,7.0,0.42857142857142855,0.1322314049586777,0.4375,0.4666666666666667,1.0,0.25,0.5,1.0,0.17073170731707318,0.07291666666666667,4.0,2.0,6.0,1.0,,,,,0.06382978723404255,,0.0641025641025641,0.4,1.0,0.5714285714285714,5.0,0.0625,,,,,True,,
1628402,1610612740,Frank Jackson,Frank Jackson,1628402,NOP,10049.0,167,20.0,366,361,146,116.0,44,727,19.0,27.0,2.0,3.0,4.0,9.0,1.0,6.0,3.0,9.0,1.0,17.0,2.0,4.0,23.0,42,4.0,28.0,4.0,62.0,391,2.0,5.0,3.0,,4.0,5.0,15.0,8.0,2.0,18.0,28.0,18.0,12.0,2.0,17.0,1.0,3.0,4.0,4.0,8.0,3.0,1.0,1.0,1.0,2.0,20.0,2.0,2.0,10.0,10.0,,20.0,4.0,24.0,3.0,3.0,1.0,3.0,1.0,,,4.0,,2.0,8.0,14.0,1.0,2.0,,14.0,3.0,10.0,1.0,4.0,,,,,,,,,18.0,144,0.6086956521739131,0.6363636363636364,1.0,0.14285714285714285,0.14285714285714285,0.5476190476190477,0.4,0.3333333333333333,0.4142857142857143,0.25,0.34782608695652173,0.4189189189189189,0.25,0.36,0.4,0.07142857142857142,0.037037037037037035,0.3333333333333333,18.84057971014493,0.75,,0.09523809523809523,0.021505376344086023,0.15151515151515152,0.023809523809523808,0.11695906432748537,0.022598870056497175,0.027777777777777776,0.027777777777777776,,0.014492753623188406,0.06666666666666667,0.12195121951219512,0.09090909090909091,0.05,0.14545454545454545,0.18181818181818182,0.07894736842105263,,0.38571428571428573,0.7037037037037037,0.7307692307692307,0.631578947368421,0.08571428571428572,0.16666666666666666,0.25,,0.12857142857142856,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.24285714285714285,0.058823529411764705,0.058823529411764705,1.0,0.375,0.6666666666666666,0.5,0.25,0.391304347826087,0.4444444444444444,0.17391304347826086,0.7857142857142857,0.058823529411764705,0.5383485714285714,0.48579,0.5127673913043479,0.0547945205479452,0.08888888888888889,0.06451612903225806,0.2903225806451613,6.178571428571429,24.657142857142855,0.3989071038251366,1.0,2.0,,2.0,,3.0,,,1.0,3.0,1.0,0.25,0.25,3.0,11.0,,1.0,4.0,,,,,0.15714285714285714,0.2727272727272727,0.2727272727272727,1.0,0.125,,,0.17391304347826086,,1.0,,,,1.0,,,,,,,,,0.25,,,,,,,True,,
1629026,1610612740,Kenrich Williams,Kenrich Williams,1629026,NOP,19806.0,330,11.0,695,698,200,161.0,82,1393,17.0,25.0,3.0,3.0,7.0,9.0,2.0,6.0,1.0,6.0,16.0,37.0,2.0,9.0,20.0,37,20.0,49.0,4.0,104.0,770,3.0,3.0,2.0,,9.0,7.0,12.0,11.0,,29.0,28.0,12.0,54.0,4.0,34.0,15.0,6.0,18.0,15.0,33.0,9.0,6.0,13.0,2.0,3.0,81.0,6.0,6.0,22.0,32.0,2.0,56.0,13.0,69.0,3.0,15.0,3.0,12.0,2.0,2.0,,14.0,3.0,4.0,14.0,29.0,,2.0,,14.0,,5.0,,1.0,8.0,7.0,1.0,10.0,8.0,1.0,,,29.0,200,0.7,0.7777777777777778,0.9,0.40816326530612246,0.40425531914893614,0.5405405405405406,1.0,0.5833333333333334,0.5813953488372093,0.9,0.6304347826086957,0.5909090909090909,0.9,0.6304347826086957,0.5697674418604651,0.16216216216216217,0.24,,12.977099236641221,0.8571428571428571,0.1111111111111111,0.17204301075268819,0.03468208092485549,0.15492957746478872,0.04081632653061224,0.16463414634146342,0.0375,0.04,0.03125,0.029411764705882353,0.02564102564102564,0.1,0.14285714285714285,0.10294117647058823,0.34146341463414637,0.1592920353982301,0.13793103448275862,0.07692307692307693,0.8,0.29069767441860467,0.68,0.8947368421052632,0.6470588235294118,0.06976744186046512,0.3333333333333333,0.3333333333333333,1.0,0.06976744186046512,0.16666666666666666,0.16666666666666666,1.0,0.43023255813953487,0.43243243243243246,0.43243243243243246,0.875,0.6,1.0,0.3333333333333333,0.4,0.391304347826087,0.7777777777777778,0.391304347826087,0.8604651162790697,0.4411764705882353,0.5454333333333331,0.5358,0.530904761904762,0.022727272727272728,0.02631578947368421,0.08653846153846154,0.27884615384615385,5.564864864864865,25.844897959183676,0.28776978417266186,4.0,5.0,2.0,12.0,1.0,10.0,1.0,3.0,,2.0,,0.45454545454545453,0.4444444444444444,4.0,12.0,,,2.0,1.0,6.0,1.0,0.5,0.13953488372093023,0.3333333333333333,0.3333333333333333,1.0,,,,0.08695652173913043,0.02,1.0,1.0,,,,2.0,2.0,,,,,0.5,1.0,0.5,,,1.0,1.0,4.0,0.05555555555555555,True,,
