EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefRebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3FGA,FG3A,DefTwoPtRebounds,Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Avg3ptShotDistance,Fg2aBlocked,LostBallSteals,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedCorner3,3SecondViolations,OffFTReboundPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,478.0,8,15,19,19,10.0,17,1.0,38,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,15,2.0,3.0,1.0,5.0,4.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,10.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,0.625,25.0,1.0,0.5,0.25,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6092666666666667,0.6092666666666667,0.25,0.25,1.0,1.8333333333333333,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,149.0,2,2,6,6,,4,,12,,,,,,,,,,2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628769,1610612751,Tahjere McCall,Tahjere McCall,1628769,BKN,478.0,8,15,19,19,10.0,17,1.0,38,2.0,2.0,1.0,1.0,,2.0,2.0,,4.0,15,1.0,1.0,,2.0,4.0,,,,,,,,,1.0,,,,,,,3.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,15.0,,,,,,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,1.0,0.5829,0.466,0.3333333333333333,0.5,0.5,1.6,0.5263157894736842,,1.0,,0.2,,1.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,478.0,8,15,19,19,10.0,17,1.0,38,1.0,2.0,,,,1.0,2.0,3.0,5.0,15,,,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,,,1.0,,1.0,,,,,3.0,4.0,2.0,2.0,10.0,1.0,1.0,0.5,,0.5,,0.625,1.0,20.0,,,,,,1.0,0.5,1.0,1.0,,,,1.0,0.7058,,0.5,0.5,0.4,0.8,0.5263157894736842,1.0,1.0,0.3333333333333333,0.2,0.5,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,478.0,8,15,19,19,10.0,17,1.0,38,2.0,2.0,1.0,1.0,,3.0,3.0,4.0,13.0,15,1.0,1.0,4.0,9.0,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,9.0,10.0,,,1.0,1.0,0.9,1.25,1.0,1.3333333333333333,35.0,,,,,,0.4,1.0,1.0,,,0.5,1.0,0.8,0.5692,0.640975,0.2,0.3333333333333333,0.6923076923076923,7.699999999999999,0.5263157894736842,,,,,,,2.0,,1.0,1.0,1.0,0.4,,,,25.549999999999997,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.2,1.0,1.0,0.4,0.5,0.5,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201162,1610612751,Jared Dudley,Jared Dudley,201162,BKN,329.0,5,13,13,13,10.0,13,1.0,26,,,,,,,,,3.0,13,,,,3.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,3.0,10.0,,,,,1.5,1.5,1.5,1.5,7.142857142857142,,,,,,,,,,,,,1.0,0.5523,0.5523,,,1.0,,0.7692307692307693,,,,,,,1.0,,1.0,,,1.0,,,,24.8,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.5,1.5,1.0,1.0,1.0,0.5523,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,146884.40000000002,2448,22,5120,5094,1021.0,1005,579.0,10214,131.0,240.0,42.0,62.0,383.0,425.0,882.0,160.0,1712.0,5628,92.0,171.0,70.0,404.0,132.0,367.0,196.0,563.0,146.0,311.0,1322.0,36.0,53.0,315.0,22.0,100.0,70.0,171.0,57.0,253.0,188.0,205.0,54.0,398.0,1001.0,0.15529411764705883,0.15789473684210525,0.481859410430839,0.5380116959064327,0.5115359261700725,0.5548172757475083,0.5294301815904822,0.586764705882353,31.806440502841397,0.6758893280632411,0.027210884353741496,0.02160619649408887,0.03065134099616858,0.027160493827160494,0.15820698747528017,0.5458333333333333,0.5954545454545455,0.22900763358778625,0.2524719841793013,0.2059800664451827,0.6774193548387096,0.5767963085036256,0.49425705804749315,0.49083299999999996,0.04145408163265306,0.05856832971800434,0.23598130841121495,9.696825396825393,0.1994140625,103.0,262.0,0.11051502145922747,0.104,0.10957004160887657,52.0,635.0,157.0,141.0,10.0,14.0,0.4185893210283454,0.10012755102040816,0.10387323943661972,0.034278180619644036,25.712125984251966,43.0,30.0,3.0,18.0,22.0,0.048752834467120185,0.08333333333333333,117.0,259.0,209.0,583.0,40.0,112.0,234.0,50.0,130.0,718.0,372.0,582.0,209.0,82.0,46.0,12.0,22.0,29.0,0.5299145299145299,0.36850393700787404,0.38461538461538464,0.36908517350157727,0.17073170731707318,0.4517374517374517,0.4588235294117647,0.3843111404087014,0.3584905660377358,0.359106529209622,0.4880382775119617,0.37209302325581395,0.35714285714285715,0.359106529209622,21.0,55.0,25.0,63.0,127.0,0.3968253968253968,0.527027027027027,0.5431034482758621,0.4954954954954955,0.38181818181818183,0.5714285714285714,0.5085500000000002,0.0741822429906542,False,8.0,18.0,177.0,25.0,4.0,8.0,10.0,18.0,21.0,48.0,10.0,330.0,14.0,1.0,1.0,50.0,44.0,12.0,17.0,2.0,36.0,114.0,17.0,3.0,6.0,10.0,54.0,3.0,5.0,1.0,11.0,17.0,3.0,3.0,10.0,1.0,6.0,20.0,8.0,1.0,0.4375,0.0015748031496062992,0.04960835509138381,0.015444015444015444,0.0017152658662092624,0.017391304347826087,0.01504424778761062,0.029411764705882353,0.013452914798206279,0.014099783080260303,0.019230769230769232,0.07973421926910298,0.12562814070351758,0.11374407582938388,0.4,0.4621409921671018,0.48626373626373626,0.12429378531073447,0.11965811965811966,0.4807692307692308,0.4807692307692308,0.88,0.16216216216216217,0.4444444444444444,0.125,0.07207207207207207,0.5,1.0,0.059800664451827246,0.5555555555555556,0.017027863777089782,,,,,,,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,73566.0,1226,-24,2583,2604,802.0,897,314.0,5187,138.0,268.0,40.0,75.0,146.0,189.0,435.0,117.0,522.0,2817,54.0,120.0,44.0,158.0,268.0,40.0,53.0,93.0,37.0,34.0,239.0,53.0,82.0,309.0,20.0,43.0,27.0,38.0,20.0,67.0,160.0,181.0,90.0,155.0,796.0,0.708994708994709,0.7701149425287356,0.43448275862068964,0.45,0.41838842975206614,0.42857142857142855,0.46113074204946997,0.4876543209876543,21.494057724957557,0.5671641791044776,0.07454289732770746,0.06345381526104418,0.06115107913669065,0.0851063829787234,0.5537190082644629,0.5149253731343284,0.5702479338842975,0.7028985507246377,0.30165289256198347,0.5639097744360902,0.5333333333333333,0.6549586776859504,0.5039824016563147,0.4914064393939395,0.1615798922800718,0.17716535433070865,0.30268199233716475,4.656321839080459,0.31049167634533487,84.0,227.0,0.17796610169491525,0.1625615763546798,0.16893732970027248,35.0,49.0,114.0,107.0,14.0,17.0,0.1012396694214876,0.15281501340482573,0.14022140221402213,0.07231404958677685,24.11020408163265,46.0,16.0,5.0,14.0,6.0,0.10574712643678161,0.09701492537313433,5.0,21.0,1.0,14.0,,5.0,9.0,2.0,13.0,110.0,27.0,13.0,1.0,29.0,14.0,11.0,,9.0,1.0,0.1836734693877551,0.15384615384615385,0.1875,0.04338842975206612,0.23809523809523808,0.23809523809523808,0.028925619834710745,0.07142857142857142,0.07142857142857142,1.0,0.03759398496240601,,0.07692307692307693,,2.0,1.0,7.0,69.0,0.14285714285714285,0.4295774647887324,0.45394736842105265,0.028169014084507043,,,0.535261320754717,0.13218390804597702,False,25.0,49.0,46.0,8.0,1.0,5.0,2.0,8.0,29.0,64.0,8.0,,30.0,1.0,,16.0,3.0,3.0,26.0,29.0,1.0,18.0,7.0,,3.0,5.0,39.0,6.0,7.0,2.0,,23.0,4.0,3.0,16.0,,7.0,27.0,15.0,,0.453125,,0.136986301369863,,,0.4027777777777778,0.04868913857677903,0.0990990990990991,0.03,0.0477326968973747,0.05217391304347826,0.13108614232209737,0.1971153846153846,0.20952380952380953,0.5555555555555556,0.3150684931506849,0.36507936507936506,0.717391304347826,0.8,0.22857142857142856,0.22857142857142856,1.0,0.6901408450704225,0.5102040816326531,0.28,0.07042253521126761,0.2,1.0,0.06015037593984962,0.25,,3.0,1.0,1.0,0.031914893617021274,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,42920.0,715,29,1520,1531,287.0,328,171.0,3051,12.0,23.0,2.0,2.0,36.0,26.0,63.0,18.0,184.0,1673,4.0,6.0,7.0,21.0,34.0,19.0,15.0,34.0,11.0,13.0,83.0,9.0,23.0,107.0,4.0,13.0,8.0,5.0,1.0,17.0,39.0,22.0,10.0,21.0,281.0,0.6538461538461539,0.68,0.4126984126984127,0.6666666666666666,0.43455497382198954,0.30434782608695654,0.4577114427860697,0.3888888888888889,12.623045744064852,0.29411764705882354,0.024128686327077747,0.02894736842105263,0.031446540880503145,0.034482758620689655,0.12041884816753927,0.5217391304347826,0.631578947368421,0.6666666666666666,0.18848167539267016,0.08695652173913043,1.0,0.7905759162303665,0.5169139473684212,0.50545,0.05025125628140704,0.14084507042253522,0.11413043478260869,7.144444444444445,0.18881578947368421,37.0,84.0,0.12211221122112212,0.1087248322147651,0.1125,41.0,128.0,44.0,68.0,8.0,2.0,0.6701570680628273,0.09954751131221719,0.10404624277456648,0.21465968586387435,25.214062500000004,8.0,5.0,6.0,7.0,2.0,0.12698412698412698,0.17391304347826086,,4.0,30.0,87.0,2.0,12.0,38.0,2.0,17.0,18.0,114.0,86.0,30.0,12.0,4.0,,,2.0,1.0,0.296875,0.11764705882352941,0.2992125984251969,0.020942408376963352,,,0.45549738219895286,0.3448275862068966,0.3448275862068966,1.0,0.5217391304347826,0.16666666666666666,0.3488372093023256,4.0,8.0,5.0,12.0,22.0,0.4166666666666667,0.4318181818181818,0.4782608695652174,0.36363636363636365,0.5,1.0,0.5191575,0.11956521739130435,False,2.0,6.0,14.0,8.0,1.0,4.0,,5.0,2.0,10.0,3.0,,2.0,1.0,,4.0,5.0,1.0,13.0,3.0,2.0,4.0,1.0,5.0,1.0,1.0,31.0,3.0,3.0,4.0,,6.0,1.0,1.0,5.0,,1.0,7.0,3.0,,0.2,,0.1111111111111111,,,0.11538461538461539,0.03359173126614987,0.0189873417721519,0.017857142857142856,0.02903225806451613,0.05194805194805195,0.08552631578947369,0.1111111111111111,0.15873015873015872,0.42857142857142855,0.3888888888888889,0.4375,0.6428571428571429,,0.1951219512195122,0.1951219512195122,1.0,0.2727272727272727,0.3333333333333333,0.5,0.18181818181818182,0.25,1.0,0.21739130434782608,,,1.0,,,0.024390243902439025,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,63623.0,1060,-14,2204,2217,600.0,601,242.0,4421,105.0,179.0,29.0,52.0,130.0,159.0,329.0,85.0,547.0,2457,47.0,88.0,32.0,156.0,100.0,76.0,80.0,156.0,67.0,54.0,392.0,21.0,35.0,150.0,11.0,42.0,28.0,44.0,14.0,69.0,111.0,123.0,61.0,156.0,600.0,0.31446540880503143,0.32679738562091504,0.48328267477203646,0.5340909090909091,0.4782608695652174,0.47692307692307695,0.5112149532710281,0.5234899328859061,24.208416833667336,0.6376811594202898,0.03770197486535009,0.03295668549905838,0.04504504504504504,0.04526748971193416,0.37060041407867494,0.5865921787709497,0.6521739130434783,0.3619047619047619,0.2691511387163561,0.4,0.5576923076923077,0.6894409937888198,0.5084474120082816,0.4902734615384615,0.11619047619047619,0.16442048517520216,0.2851919561243144,5.31398176291793,0.27223230490018147,42.0,115.0,0.105,0.10516605166051661,0.0981012658227848,16.0,154.0,72.0,77.0,11.0,19.0,0.3188405797101449,0.10526315789473684,0.0846774193548387,0.033126293995859216,25.422727272727272,28.0,14.0,6.0,9.0,9.0,0.0851063829787234,0.1005586592178771,4.0,20.0,42.0,138.0,9.0,40.0,48.0,10.0,42.0,218.0,66.0,138.0,42.0,25.0,20.0,2.0,,10.0,0.4583333333333333,0.3116883116883117,0.23809523809523808,0.3116883116883117,0.041407867494824016,0.2,0.2,0.2857142857142857,0.30434782608695654,0.30434782608695654,0.38095238095238093,0.3076923076923077,0.225,0.30434782608695654,2.0,14.0,2.0,14.0,47.0,0.14285714285714285,0.4634146341463415,0.5,0.34146341463414637,0.14285714285714285,,0.5118645833333334,0.08592321755027423,False,11.0,15.0,50.0,6.0,,,1.0,2.0,16.0,27.0,9.0,78.0,12.0,,,13.0,18.0,4.0,14.0,1.0,6.0,30.0,4.0,1.0,7.0,5.0,36.0,4.0,4.0,3.0,,12.0,2.0,2.0,6.0,,6.0,14.0,4.0,,0.5925925925925926,,0.07692307692307693,,,0.021739130434782608,0.027722772277227723,0.0311284046692607,0.038461538461538464,0.0267639902676399,0.031914893617021274,0.09328358208955224,0.15476190476190477,0.13095238095238096,0.2857142857142857,0.38461538461538464,0.4166666666666667,0.22,0.25,0.375,0.375,1.0,0.36585365853658536,0.7333333333333333,0.18181818181818182,,,,0.015384615384615385,0.5,,,,,,,,,,,
