EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,SecondChanceCorner3FGM,HeaveMakes,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,3SecondViolations
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,1165.0,19,-4.0,42,40,24,9,2,82,1.0,4,3.0,3.0,1.0,4.0,1.0,2,9,2.0,6,44,3.0,1.0,7,2.0,4.0,2,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,3,1.0,6,3,9,2.0,2.0,1.0,1.0,1.0,1.0,3,1.0,1.0,2,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,24,1.0,0.5,0.5,0.2222222222222222,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.3,0.25,0.1111111111111111,0.25,28.26086956521739,0.6666666666666666,0.5,0.5,0.25,0.16666666666666666,0.25,0.25,0.1111111111111111,0.5,0.375,0.3333333333333333,0.4,0.4444444444444444,0.25,0.25,1.0,0.4444444444444444,0.25,0.3333333333333333,0.1111111111111111,1.0,0.42857142857142855,0.4444444444444444,0.4295,0.45426666666666665,0.4130285714285714,0.6666666666666666,7.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,28073.0,468,26.0,977,990,306,499,143,1967,52.0,75,33.0,22.0,2.0,13.0,19.0,64,107,16.0,144,1120,37.0,23.0,33,9.0,55.0,82,46.0,8.0,25.0,9.0,34.0,7.0,9.0,77.0,47.0,4.0,17.0,44,9.0,70,69,139,8.0,10.0,,7.0,9.0,3.0,19,5.0,39.0,66,27.0,,26.0,2.0,15.0,6.0,16.0,55.0,306,2.0,0.640625,0.82,0.5981308411214953,0.696969696969697,0.5871559633027523,0.6764705882352942,0.5950413223140496,0.6875,0.07476635514018691,0.23076923076923078,12.173913043478262,0.5263157894736842,0.1956521739130435,0.16666666666666666,0.16117216117216118,0.17028985507246377,0.08673469387755102,0.1300639658848614,0.13131313131313133,0.21839080459770116,0.15625,0.09333333333333334,0.22857142857142856,0.6880733944954128,0.6933333333333334,0.7428571428571429,0.5961538461538461,0.11926605504587157,0.15384615384615385,0.2,0.1743119266055046,0.868421052631579,0.6470588235294118,0.7064220183486238,0.5296083333333333,0.5531866666666667,0.5187969696969698,0.3819444444444444,5.081308411214954,0.3132036847492323,19.0,16.0,10.0,2.0,1.0,1.0,2.0,19.0,1.0,5.0,43.0,1.0,28.0,1.0,1.0,2.0,5.0,11.0,18.0,17.0,9.0,8.0,1.0,1.0,2.0,1.0,3.0,6.0,1.0,3.0,2.0,12.0,1.0,1.0,1.0,8.0,12.0,4.0,0.5135135135135135,0.5,0.5119047619047619,0.01834862385321101,0.06666666666666667,0.0821917808219178,0.1650485436893204,0.12790697674418605,0.07514450867052024,0.10869565217391304,0.17391304347826086,0.1509433962264151,0.06521739130434782,0.75,0.5,0.5263157894736842,0.5263157894736842,0.9,0.01834862385321101,0.5757575757575758,0.02631578947368421,0.7272727272727273,0.029411764705882353,0.10084033613445378,0.10256410256410256,0.2986111111111111,45.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,19755.0,329,-107.0,677,685,214,334,84,1362,27.0,50,11.0,13.0,15.0,31.0,31.0,57,112,9.0,195,790,14.0,14.0,34,3.0,49.0,36,78.0,10.0,37.0,8.0,45.0,5.0,18.0,98.0,7.0,,22.0,24,,46,10,56,1.0,12.0,5.0,9.0,11.0,3.0,23,6.0,3.0,19,12.0,,13.0,1.0,,,,49.0,214,1.0,0.3157894736842105,0.3157894736842105,0.5089285714285714,0.4117647058823529,0.5,0.42592592592592593,0.5105263157894737,0.4375,0.08928571428571429,0.16129032258064516,27.37789203084833,0.5217391304347826,,,0.13953488372093023,0.031818181818181815,0.17886178861788618,0.15593220338983052,0.028328611898016998,0.02564102564102564,0.17333333333333334,0.18556701030927836,0.010526315789473684,0.26881720430107525,0.54,0.6,0.4444444444444444,0.16666666666666666,0.4838709677419355,0.5769230769230769,0.16666666666666666,0.55,0.24074074074074073,0.6666666666666666,0.4918432795698923,0.4984428571428571,0.4861796296296295,0.2512820512820513,8.725,0.31610044313146235,5.0,6.0,15.0,61.0,4.0,13.0,74.0,6.0,6.0,1.0,16.0,20.0,,,61.0,3.0,5.0,14.0,3.0,8.0,5.0,3.0,3.0,,3.0,,,2.0,,,4.0,7.0,,,,,,6.0,0.42857142857142855,0.375,0.4,0.3978494623655914,0.1,0.022556390977443608,0.030303030303030304,0.039473684210526314,0.02830188679245283,,0.0967741935483871,0.14285714285714285,0.15384615384615385,,0.06666666666666667,0.4838709677419355,0.4838709677419355,0.3333333333333333,0.3279569892473118,0.45454545454545453,0.2,0.46153846153846156,0.24074074074074073,0.037037037037037035,0.06086956521739131,0.08205128205128205,25.793243243243243,6.0,13.0,2.0,4.0,7.0,18.0,1.0,2.0,24.0,1.0,6.0,57.0,15.0,18.0,1.0,1.0,0.7916666666666666,0.32432432432432434,0.16666666666666666,0.3,0.32432432432432434,0.06989247311827956,0.46153846153846156,0.46153846153846156,1.0,0.29508196721311475,0.29508196721311475,0.7222222222222222,0.6,0.1,0.25,1.0,0.12962962962962962,0.5714285714285714,0.15384615384615385,0.29508196721311475,,,,,,,,,,,,,,,,,True,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,60207.0,1003,11.0,2112,2125,560,873,255,4237,79.0,118,37.0,29.0,9.0,25.0,14.0,92,157,27.0,337,2348,40.0,25.0,40,8.0,97.0,132,52.0,19.0,17.0,14.0,31.0,12.0,11.0,76.0,39.0,1.0,72.0,76,18.0,166,81,247,7.0,14.0,1.0,10.0,16.0,4.0,30,6.0,66.0,134,48.0,1.0,48.0,5.0,15.0,8.0,15.0,97.0,560,5.0,0.717391304347826,0.868421052631579,0.5859872611464968,0.625,0.5636363636363636,0.6095890410958904,0.5711864406779661,0.60625,0.12101910828025478,0.16,13.463131731565866,0.4666666666666667,0.23684210526315788,0.021739130434782608,0.1366906474820144,0.06794425087108014,0.16744186046511628,0.15010141987829614,0.07881773399014778,0.08121827411167512,0.1593625498007968,0.17941176470588235,0.058333333333333334,0.4290909090909091,0.6694915254237288,0.7669902912621359,0.7215189873417721,0.09090909090909091,0.36,0.42857142857142855,0.05090909090909091,0.7708333333333334,0.3972602739726027,0.8581818181818182,0.553732727272727,0.5600603448275862,0.5424863013698631,0.2878338278931751,4.354140127388535,0.26515151515151514,22.0,20.0,4.0,55.0,5.0,16.0,118.0,23.0,8.0,4.0,62.0,33.0,32.0,,55.0,2.0,1.0,5.0,41.0,18.0,15.0,3.0,,6.0,10.0,2.0,8.0,3.0,5.0,3.0,8.0,23.0,,,,7.0,8.0,24.0,0.575,0.6041666666666666,0.5961538461538461,0.4290909090909091,0.1271186440677966,0.09297052154195011,0.054945054945054944,0.06666666666666667,0.09329446064139942,0.09183673469387756,0.09239130434782608,0.15702479338842976,0.12222222222222222,0.5333333333333333,0.5555555555555556,0.2857142857142857,0.2857142857142857,1.0,0.2,0.5945945945945946,0.10416666666666667,0.6896551724137931,0.2191780821917808,0.07931034482758621,0.13372093023255813,0.18397626112759644,24.378813559322037,22.0,63.0,3.0,6.0,17.0,20.0,4.0,7.0,42.0,4.0,13.0,126.0,,20.0,2.0,,1.0,0.3559322033898305,0.5,0.3939393939393939,0.3559322033898305,0.2290909090909091,0.3492063492063492,0.3548387096774194,1.0,0.36363636363636365,0.36363636363636365,1.0,0.13636363636363635,0.0625,0.8,1.0,0.2328767123287671,0.35294117647058826,0.4375,0.36363636363636365,1.0,1.0,2.0,1.0,0.00847457627118644,0.015873015873015872,,,,,,,,,,,True,
201973,1610612744,Jonas Jerebko,Jonas Jerebko,201973,GSW,24459.0,408,-59.0,856,851,257,363,120,1707,23.0,38,11.0,10.0,7.0,9.0,15.0,35,62,26.0,153,963,15.0,7.0,13,10.0,45.0,60,10.0,5.0,20.0,16.0,36.0,12.0,8.0,88.0,12.0,,28.0,37,9.0,74,19,93,1.0,11.0,2.0,9.0,9.0,2.0,20,6.0,24.0,48,28.0,1.0,37.0,5.0,7.0,5.0,8.0,45.0,257,4.0,0.8571428571428571,0.9375,0.5645161290322581,0.5384615384615384,0.5204918032786885,0.5645161290322581,0.5543478260869565,0.6081081081081081,0.08064516129032258,,15.895372233400403,0.55,0.32142857142857145,,0.16972477064220184,0.048,0.1686746987951807,0.16927083333333334,0.04439252336448598,0.08641975308641975,0.13,0.17647058823529413,0.01639344262295082,0.3114754098360656,0.6052631578947368,0.696969696969697,0.8260869565217391,0.07377049180327869,0.7777777777777778,0.7777777777777778,0.12295081967213115,0.44,0.3225806451612903,0.8032786885245902,0.5209640495867767,0.5082233333333331,0.5386033333333332,0.29411764705882354,6.998387096774193,0.3002336448598131,5.0,6.0,5.0,49.0,8.0,16.0,60.0,7.0,10.0,8.0,28.0,18.0,6.0,1.0,48.0,4.0,5.0,7.0,7.0,13.0,8.0,5.0,2.0,,3.0,1.0,2.0,3.0,3.0,4.0,5.0,16.0,1.0,1.0,,2.0,3.0,4.0,0.4666666666666667,0.4,0.4827586206896552,0.4918032786885246,0.13157894736842105,0.03932584269662921,0.028169014084507043,0.030612244897959183,0.04195804195804196,0.02857142857142857,0.1323529411764706,0.3,0.13333333333333333,0.375,0.8571428571428571,0.3333333333333333,0.3333333333333333,1.0,0.4016393442622951,0.45454545454545453,0.32,0.6,0.5161290322580645,0.12030075187969924,0.2191780821917808,0.1830065359477124,26.148333333333326,2.0,11.0,2.0,,2.0,17.0,2.0,7.0,19.0,2.0,7.0,57.0,,17.0,1.0,,1.0,0.31666666666666665,0.2,0.3888888888888889,0.3220338983050847,0.09016393442622951,0.18181818181818182,0.18181818181818182,1.0,0.3469387755102041,0.3469387755102041,1.0,0.6,0.08,0.25,1.0,0.06451612903225806,,0.4375,0.3541666666666667,,1.0,,,,,,,,,,,,,,,True,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,16724.0,279,-90.0,574,582,209,338,72,1156,22.0,30,6.0,9.0,6.0,16.0,38.0,42,84,3.0,87,679,8.0,14.0,22,2.0,30.0,56,28.0,1.0,22.0,9.0,31.0,6.0,10.0,71.0,7.0,1.0,15.0,20,7.0,42,13,55,1.0,1.0,3.0,,9.0,1.0,10,3.0,14.0,24,14.0,1.0,10.0,1.0,20.0,11.0,21.0,30.0,209,,0.6666666666666666,0.717948717948718,0.5,0.6363636363636364,0.49411764705882355,0.6086956521739131,0.4887640449438202,0.6,0.011904761904761904,0.0625,15.045592705167174,0.1,0.2916666666666667,0.058823529411764705,0.13333333333333333,0.03932584269662921,0.15306122448979592,0.14112903225806453,0.04285714285714286,0.07017543859649122,0.1267605633802817,0.15789473684210525,0.025,0.35294117647058826,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.18823529411764706,0.375,0.4,0.4470588235294118,0.75,0.391304347826087,0.36470588235294116,0.4834916666666667,0.5877285714285714,0.48530454545454554,0.3448275862068966,10.516666666666666,0.3641114982578397,6.0,8.0,14.0,1.0,,1.0,1.0,7.0,,,14.0,1.0,6.0,1.0,,3.0,6.0,6.0,5.0,5.0,4.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,,9.0,13.0,1.0,0.875,0.875,0.875,0.011764705882352941,,0.049019607843137254,0.04,0.014084507042253521,0.05194805194805195,0.04,0.11764705882352941,0.17857142857142858,0.13636363636363635,0.6190476190476191,0.5,0.3684210526315789,0.3684210526315789,0.6428571428571429,0.011764705882352941,1.0,,0.8888888888888888,0.043478260869565216,0.056818181818181816,0.05747126436781609,0.16091954022988506,50.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,17641.0,294,74.0,626,620,202,310,83,1246,16.0,21,2.0,7.0,2.0,7.0,10.0,21,38,9.0,72,670,3.0,6.0,12,5.0,26.0,30,12.0,1.0,36.0,19.0,55.0,14.0,28.0,129.0,7.0,,20.0,20,1.0,41,13,54,1.0,5.0,4.0,5.0,6.0,,11,3.0,9.0,17,13.0,2.0,13.0,1.0,7.0,2.0,7.0,26.0,202,1.0,0.7142857142857143,0.75,0.5526315789473685,0.5,0.4701492537313433,0.5,0.5,0.5416666666666666,0.02631578947368421,0.14285714285714285,11.479944674965422,0.45454545454545453,0.05555555555555555,,0.11695906432748537,0.0472972972972973,0.15625,0.13377926421404682,0.045936395759717315,0.11538461538461539,0.09090909090909091,0.15151515151515152,0.030303030303030304,0.31343283582089554,0.7619047619047619,0.7619047619047619,0.6875,0.1044776119402985,0.2857142857142857,0.3333333333333333,0.14925373134328357,0.5,0.3333333333333333,0.746268656716418,0.5079930769230769,0.4789375,0.4477947368421052,0.3611111111111111,7.55263157894737,0.3226837060702875,1.0,4.0,3.0,24.0,1.0,9.0,29.0,1.0,1.0,,2.0,9.0,2.0,1.0,23.0,5.0,1.0,7.0,6.0,10.0,6.0,4.0,,,1.0,,,,,2.0,3.0,7.0,,,,5.0,4.0,2.0,0.3333333333333333,0.25,0.25,0.43283582089552236,,0.044444444444444446,,0.018518518518518517,0.019417475728155338,0.125,0.0847457627118644,0.22857142857142856,0.1724137931034483,0.5714285714285714,0.5,0.3,0.3,1.0,0.3582089552238806,0.5,0.25,0.5714285714285714,0.42857142857142855,0.09859154929577464,0.16666666666666666,0.027777777777777776,27.255172413793108,1.0,5.0,,,,6.0,,3.0,7.0,,3.0,18.0,3.0,6.0,2.0,,0.8571428571428571,0.2413793103448276,,0.3333333333333333,0.25,0.07462686567164178,0.2,0.2,1.0,0.25,0.25,0.8333333333333334,,,,,,,0.3333333333333333,0.2608695652173913,,,,,,,,,,,,,,,,,True,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,4970.0,83,-6.0,180,181,72,95,17,361,5.0,6,2.0,4.0,3.0,8.0,6.0,11,20,10.0,50,193,3.0,8.0,10,5.0,24.0,12,10.0,4.0,5.0,2.0,7.0,2.0,5.0,16.0,,,5.0,8,,13,2,15,,,,,2.0,,2,1.0,5.0,10,13.0,1.0,11.0,2.0,,,,24.0,72,1.0,0.5454545454545454,0.5454545454545454,0.55,0.8,0.5714285714285714,0.5588235294117647,0.625,0.631578947368421,0.2,0.375,21.0,,,,0.14814814814814814,,0.16129032258064516,0.15294117647058825,0.02247191011235955,,0.2,0.12,,0.17142857142857143,0.8333333333333334,0.8333333333333334,0.4,0.22857142857142856,0.375,0.6,0.17142857142857143,0.4,0.23529411764705882,0.6,0.47943571428571435,0.47502500000000003,0.48196176470588237,0.48,10.735000000000001,0.4,1.0,4.0,3.0,11.0,2.0,5.0,15.0,2.0,2.0,,7.0,7.0,,,11.0,,,,2.0,2.0,2.0,,,,,,1.0,2.0,,,1.0,4.0,,,,,,1.0,0.6666666666666666,0.7,0.7,0.42857142857142855,,0.047619047619047616,,,0.058823529411764705,,0.16666666666666666,,0.3333333333333333,,0.3333333333333333,0.5,0.6,1.0,0.3142857142857143,0.5,0.4,1.0,0.29411764705882354,0.10526315789473684,0.17391304347826086,0.14,25.700000000000003,2.0,4.0,,,2.0,4.0,1.0,1.0,6.0,1.0,1.0,15.0,3.0,4.0,,,0.8333333333333334,0.4,0.5,0.14285714285714285,0.4,0.11428571428571428,0.5,0.5,1.0,0.36363636363636365,0.36363636363636365,0.75,,,0.5,1.0,0.11764705882352941,,0.2,0.36363636363636365,,,,,,,0.16666666666666666,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,29476.0,491,153.0,1054,1050,234,400,127,2104,33.0,58,4.0,13.0,13.0,31.0,50.0,65,139,57.0,457,1125,13.0,11.0,34,25.0,116.0,44,86.0,8.0,43.0,40.0,83.0,26.0,30.0,206.0,6.0,,32.0,29,,61,12,73,5.0,34.0,6.0,20.0,20.0,14.0,54,12.0,13.0,32,53.0,3.0,63.0,7.0,7.0,1.0,8.0,116.0,234,7.0,0.3384615384615385,0.3384615384615385,0.4676258992805755,0.3235294117647059,0.5730659025787965,0.5290697674418605,0.6132075471698113,0.5858585858585859,0.05755395683453238,0.0967741935483871,34.97942386831276,0.6296296296296297,,,0.10211267605633803,0.024691358024691357,0.1415929203539823,0.11960784313725491,0.02414486921529175,0.02,0.09230769230769231,0.16666666666666666,0.0273224043715847,0.166189111747851,0.5689655172413793,0.6111111111111112,0.36363636363636365,0.08882521489971347,0.41935483870967744,0.4642857142857143,0.14326647564469913,0.11428571428571428,0.1511627906976744,0.7679083094555874,0.5087103746397692,0.49815312500000003,0.4953261904761905,0.2538293216630197,9.717266187050361,0.222011385199241,3.0,8.0,19.0,180.0,19.0,45.0,210.0,7.0,22.0,3.0,47.0,52.0,,1.0,178.0,14.0,8.0,5.0,6.0,20.0,15.0,5.0,4.0,1.0,3.0,,1.0,3.0,2.0,1.0,8.0,18.0,1.0,1.0,,6.0,4.0,6.0,0.5384615384615384,0.6285714285714286,0.6527777777777778,0.6017191977077364,0.06896551724137931,0.023622047244094488,0.014705882352941176,0.04,0.03125,,0.1,0.125,0.057692307692307696,0.5,0.3076923076923077,0.38,0.3877551020408163,0.3157894736842105,0.5157593123209169,0.75,0.5428571428571428,0.6153846153846154,0.5232558139534884,0.07417582417582418,0.12080536912751678,0.10284463894967177,26.566190476190478,10.0,30.0,3.0,2.0,7.0,80.0,9.0,21.0,90.0,10.0,23.0,165.0,105.0,79.0,6.0,2.0,0.6111111111111112,0.42857142857142855,0.45454545454545453,0.4423076923076923,0.4258373205741627,0.08595988538681948,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.449438202247191,0.5625,0.3333333333333333,0.08571428571428572,0.47368421052631576,0.4444444444444444,0.08139534883720931,0.2857142857142857,0.4666666666666667,0.4438202247191011,2.0,,,,0.009523809523809525,,0.02,1.0,1.0,4.0,9.0,0.011111111111111112,0.3333333333333333,1.0,0.04186046511627907,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,23767.0,396,98.0,834,847,132,248,85,1681,21.0,32,2.0,4.0,6.0,12.0,8.0,31,52,8.0,106,870,6.0,4.0,7,4.0,18.0,42,20.0,3.0,55.0,29.0,84.0,25.0,38.0,197.0,7.0,1.0,27.0,41,4.0,72,13,85,1.0,20.0,5.0,16.0,13.0,4.0,33,6.0,18.0,38,21.0,2.0,14.0,3.0,13.0,7.0,19.0,18.0,132,3.0,0.6774193548387096,0.6774193548387096,0.5961538461538461,0.5714285714285714,0.550561797752809,0.4666666666666667,0.5520833333333334,0.5,0.057692307692307696,0.08333333333333333,13.841201716738198,0.6060606060606061,0.17391304347826086,0.06666666666666667,0.1872146118721461,0.03626943005181347,0.13636363636363635,0.1630695443645084,0.03225806451612903,,0.22340425531914893,0.13125,0.024390243902439025,0.3595505617977528,0.65625,0.7,0.6190476190476191,0.1348314606741573,0.5,0.5454545454545454,0.0898876404494382,0.25,0.26666666666666666,0.7752808988764045,0.5240301136363636,0.506725,0.5360214285714286,0.16981132075471697,6.098076923076922,0.15827338129496402,,3.0,4.0,35.0,2.0,8.0,37.0,4.0,2.0,,11.0,8.0,,1.0,34.0,4.0,7.0,10.0,5.0,21.0,8.0,13.0,1.0,,,,,4.0,3.0,1.0,,4.0,6.0,4.0,,6.0,12.0,4.0,0.6666666666666666,0.6875,0.6111111111111112,0.4157303370786517,0.0625,0.027932960893854747,0.03333333333333333,0.08928571428571429,0.028169014084507043,0.02702702702702703,0.2028985507246377,0.10714285714285714,0.15789473684210525,0.631578947368421,0.6666666666666666,0.5,0.5,1.0,0.39325842696629215,,0.25,0.75,0.5333333333333333,0.043010752688172046,0.07142857142857142,0.10377358490566038,27.462162162162162,,2.0,,,,12.0,1.0,2.0,12.0,1.0,2.0,33.0,3.0,12.0,2.0,,0.9166666666666666,0.32432432432432434,0.5,0.25,0.3333333333333333,0.02247191011235955,,,,0.34285714285714286,0.35294117647058826,0.9166666666666666,,,0.5,1.0,,,0.25,0.35294117647058826,1.0,,1.0,1.0,0.02702702702702703,,,,,,,0.02857142857142857,,,,2.0,True,
