EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Loose Ball Fouls,3SecondViolations,PenaltyCorner3Accuracy,Corner3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceTurnovers,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,Corner3PctBlocked,OffensiveGoaltends,Blocked3s,BlockedCorner3,BlockedLongMidRange,HeaveAttempts,on,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls
1626150,1610612763,Andrew Harrison,Andrew Harrison,1626150,MEM,271.0,5,-4.0,9,9,9.0,9.0,1,18,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,2,10,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,20.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5436,0.5436,1.0,2.2,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,1766.0,29,-1.0,57,59,25.0,34.0,5,116,3.0,4.0,2.0,2.0,1.0,,5,8,2.0,10,64,2.0,3.0,1.0,4.0,,1.0,7.0,4.0,25.0,1.0,0.625,0.6666666666666666,0.5,0.5,0.5,0.5,0.2,22.580645161290324,0.4,0.75,0.75,0.1,0.5,1.0,,0.6,0.46591499999999997,0.4800375,0.4,7.425,25.200000000000003,0.43859649122807015,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,10.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,3.0,1.0,3.0,4.0,7.0,4.0,11.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26666666666666666,0.07692307692307693,0.21428571428571427,0.3,0.2413793103448276,0.17391304347826086,0.3333333333333333,0.25,0.5,0.3333333333333333,0.5,0.25,1.0,0.2,1.0,1.0,1.0,0.2,0.1,0.5,1.0,1.0,0.25,0.51515,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,2829.0,47,-1.0,91,88,42.0,27.0,11,179,3.0,5.0,,,2.0,2.0,6,12,3.0,19,102,2.0,4.0,3.0,9.0,4.0,2.0,5.0,9.0,42.0,2.0,0.5,0.5,0.5,0.5,0.5588235294117647,0.5625,0.2,18.095238095238095,0.3333333333333333,0.6,0.6,0.13333333333333333,,,0.2857142857142857,0.5333333333333333,0.48850000000000005,0.44465714285714286,0.47368421052631576,8.108333333333333,25.400000000000002,0.46153846153846156,,1.0,2.0,4.0,3.0,1.0,1.0,,1.0,,8.0,1.0,,1.0,,1.0,,2.0,,2.0,3.0,2.0,5.0,2.0,7.0,1.0,,2.0,,2.0,,4.0,,,,,0.6666666666666666,0.6666666666666666,,,,0.09090909090909091,0.07692307692307693,0.13636363636363635,,0.11363636363636363,0.047619047619047616,0.05555555555555555,,,,0.125,0.11764705882352941,0.6666666666666666,0.26666666666666666,0.5,0.5,1.0,0.2,0.06666666666666667,0.5,,,0.14285714285714285,0.572,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.2,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,0.5,0.5,0.17647058823529413,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629139,1610612763,Yuta Watanabe,Yuta Watanabe,1629139,MEM,975.0,16,-2.0,34,34,16.0,26.0,1,68,,,,,1.0,,1,2,1.0,4,32,1.0,2.0,,4.0,,1.0,,4.0,16.0,,0.5,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,14.285714285714286,,,,0.3333333333333333,,,,0.3333333333333333,0.41929999999999995,0.3762,1.0,18.25,27.0,0.47058823529411764,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,2.0,3.0,5.0,,5.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.2727272727272727,,0.2222222222222222,,0.25,,,,,0.2857142857142857,,0.125,,,,,,0.6666666666666666,,,,,,,0.5,1.0,,,,,2.0,,,2.0,,,,,,,1.0,,,2.0,,1.0,,,,,,,0.5,1.0,0.5,0.5,,,,,,,0.25,0.3333333333333333,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
202705,1610612763,MarShon Brooks,MarShon Brooks,202705,MEM,23204.0,387,-23.0,759,748,265.0,253.0,80,1507,33.0,43.0,12.0,13.0,48.0,14.0,61,115,54.0,190,815,18.0,34.0,14.0,63.0,88.0,48.0,33.0,63.0,265.0,5.0,0.5304347826086957,0.5294117647058824,0.4940828402366864,0.53125,0.5163043478260869,0.5526315789473685,0.31952662721893493,24.08930669800235,0.25443786982248523,0.7674418604651163,0.8461538461538461,0.28402366863905326,0.2708333333333333,0.9230769230769231,0.2916666666666667,0.5739644970414202,0.4962784023668639,0.49471145833333335,0.33157894736842103,8.190434782608696,25.729629629629628,0.34914361001317523,9.0,10.0,21.0,48.0,24.0,6.0,,10.0,13.0,24.0,34.0,18.0,7.0,25.0,7.0,15.0,1.0,57.0,2.0,9.0,19.0,12.0,33.0,12.0,45.0,9.0,4.0,21.0,11.0,12.0,,29.0,,4.0,4.0,4.0,0.2786885245901639,0.30357142857142855,0.7692307692307693,0.6388888888888888,0.6666666666666666,0.06417112299465241,0.03896103896103896,0.125,0.014184397163120567,0.09144542772861357,0.02956989247311828,0.07291666666666667,0.009009009009009009,0.03333333333333333,0.041666666666666664,0.05357142857142857,0.1206896551724138,0.30303030303030304,0.28402366863905326,0.4375,0.4666666666666667,0.19047619047619047,0.14201183431952663,0.03550295857988166,0.5555555555555556,0.9,0.1111111111111111,,0.5735266666666666,0.12631578947368421,7.0,13.0,3.0,5.0,15.0,23.0,5.0,5.0,12.0,24.0,13.0,9.0,5.0,4.0,12.0,,7.0,2.0,33.0,2.0,12.0,0.5333333333333333,0.2777777777777778,0.35714285714285715,0.2777777777777778,0.5714285714285714,0.02564102564102564,0.14285714285714285,0.1388888888888889,0.2916666666666667,0.30434782608695654,0.2708333333333333,0.2708333333333333,0.46153846153846156,0.16666666666666666,0.35714285714285715,0.2708333333333333,0.07222222222222222,0.096,1.0,0.42857142857142855,2.0,2.0,1.0,1.0,21.0,10.0,8.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,0.2,0.06956521739130435,0.09302325581395349,0.0625,0.041666666666666664,0.125,0.047619047619047616,0.012048192771084338,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,1.0,0.01818181818181818,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627782,1610612763,Wayne Selden,Wayne Selden,1627782,MEM,8845.0,147,-6.0,294,289,105.0,97.0,34,583,5.0,14.0,1.0,8.0,17.0,5.0,9,28,21.0,34,315,2.0,11.0,6.0,10.0,10.0,17.0,14.0,10.0,105.0,1.0,0.32142857142857145,0.18181818181818182,0.30612244897959184,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.42857142857142855,17.313432835820894,0.2857142857142857,0.35714285714285715,0.45454545454545453,0.3469387755102041,0.47058823529411764,0.125,0.29411764705882354,0.7142857142857143,0.5074806122448979,0.5073529411764706,0.29411764705882354,7.053571428571429,25.676190476190477,0.35714285714285715,,,4.0,10.0,4.0,4.0,1.0,,2.0,,8.0,7.0,2.0,9.0,2.0,4.0,2.0,20.0,,1.0,3.0,4.0,7.0,1.0,8.0,2.0,,7.0,2.0,3.0,,5.0,,2.0,2.0,2.0,0.4444444444444444,0.4444444444444444,,,,0.056338028169014086,0.01020408163265306,0.05172413793103448,,0.05426356589147287,0.006711409395973154,0.022727272727272728,,,0.02564102564102564,0.045454545454545456,0.046511627906976744,0.6,0.20408163265306123,0.4,0.4,0.25,0.08163265306122448,0.08163265306122448,,,,0.058823529411764705,0.44881666666666664,,,2.0,2.0,1.0,4.0,4.0,2.0,2.0,,9.0,2.0,3.0,2.0,1.0,5.0,,,1.0,4.0,,2.0,0.75,0.19047619047619047,0.3333333333333333,0.19047619047619047,0.7142857142857143,,0.2,0.06666666666666667,,,0.11764705882352941,0.11764705882352941,0.5,0.5,0.2,0.11764705882352941,0.0392156862745098,0.06666666666666667,,,2.0,,,,3.0,,3.0,1.0,,,,5.0,,1.0,,,,2.0,,,,0.10714285714285714,0.21428571428571427,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,
202714,1610612763,Shelvin Mack,Shelvin Mack,202714,MEM,13660.0,228,-21.0,442,435,165.0,143.0,51,877,8.0,21.0,3.0,8.0,21.0,10.0,14,44,26.0,52,481,4.0,15.0,13.0,19.0,14.0,21.0,15.0,19.0,165.0,2.0,0.3181818181818182,0.26666666666666666,0.30714285714285716,0.25,0.34,0.3064516129032258,0.37142857142857144,17.4,0.3,0.38095238095238093,0.6666666666666666,0.3,0.2857142857142857,0.375,0.35714285714285715,0.6714285714285714,0.5127657142857144,0.5295392857142857,0.36538461538461536,7.570454545454546,25.692307692307693,0.3733031674208145,,1.0,4.0,13.0,10.0,5.0,3.0,,3.0,,14.0,26.0,13.0,39.0,10.0,15.0,7.0,91.0,1.0,5.0,10.0,5.0,15.0,6.0,21.0,4.0,2.0,12.0,7.0,6.0,,10.0,,,,,0.5,0.5,,,,0.04672897196261682,0.03546099290780142,0.10204081632653061,0.0136986301369863,0.07317073170731707,0.028037383177570093,0.08333333333333333,0.017241379310344827,,0.05555555555555555,0.05714285714285714,0.10810810810810811,0.75,0.18571428571428572,0.3076923076923077,0.36363636363636365,,0.14285714285714285,0.07142857142857142,0.2,,,0.10714285714285714,0.46187999999999996,,2.0,5.0,1.0,2.0,5.0,9.0,2.0,2.0,5.0,,5.0,9.0,5.0,4.0,8.0,,2.0,,14.0,1.0,3.0,,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.6666666666666666,,,0.08333333333333333,0.2,0.2,0.23809523809523808,0.23809523809523808,,0.2,0.2,0.23809523809523808,0.06756756756756757,0.06521739130434782,,0.5,,1.0,,,15.0,,11.0,4.0,,,1.0,6.0,,1.0,2.0,2.0,1.0,,,1.0,,0.25,0.42857142857142855,0.15384615384615385,,,,0.02631578947368421,,,,,0.2,,,0.07142857142857142,,2.0,,,3.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,
203937,1610612763,Kyle Anderson,Kyle Anderson,203937,MEM,7177.0,120,-26.0,238,231,108.0,77.0,33,469,6.0,8.0,1.0,3.0,1.0,1.0,11,19,1.0,29,254,3.0,8.0,1.0,8.0,12.0,1.0,11.0,8.0,108.0,1.0,0.5789473684210527,0.375,0.55,0.3333333333333333,0.58,0.4,0.05,11.678832116788321,0.4,0.75,0.8571428571428571,0.05,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.45,0.50322,0.4723333333333334,0.27586206896551724,8.489473684210525,26.6,0.453781512605042,2.0,2.0,1.0,5.0,6.0,,,3.0,4.0,6.0,10.0,10.0,3.0,13.0,1.0,7.0,2.0,29.0,2.0,4.0,10.0,7.0,21.0,6.0,27.0,5.0,4.0,7.0,3.0,5.0,,7.0,,1.0,1.0,1.0,0.45454545454545453,0.5555555555555556,0.75,0.75,0.75,0.1346153846153846,0.04938271604938271,0.22727272727272727,0.041666666666666664,0.17708333333333334,0.046511627906976744,,0.05405405405405406,,0.08,0.06666666666666667,0.2857142857142857,0.5,0.25,0.2,0.2,1.0,0.3,,0.5,1.0,,,0.5007666666666667,0.20689655172413793,4.0,,,,,7.0,,,2.0,,,2.0,1.0,1.0,2.0,1.0,1.0,,10.0,,5.0,,,,,0.2857142857142857,0.10344827586206896,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,,,,,,0.2,0.20833333333333334,,0.25,,,,,,4.0,1.0,1.0,,4.0,1.0,1.0,,,1.0,,,1.0,,,,0.05263157894736842,0.125,,,0.6666666666666666,,0.14285714285714285,1.0,,,,,,,,,,,,2.0,,,1.0,0.07142857142857142,,,,,,,,,,,True,,,,,,,
201956,1610612763,Omri Casspi,Omri Casspi,201956,MEM,7303.0,122,18.0,242,238,60.0,82.0,23,480,17.0,19.0,5.0,5.0,8.0,2.0,19,28,8.0,64,250,5.0,6.0,2.0,13.0,8.0,8.0,6.0,13.0,60.0,,0.6785714285714286,0.8333333333333334,0.7361111111111112,0.625,0.7111111111111111,0.5909090909090909,0.2222222222222222,18.867924528301888,0.5277777777777778,0.8947368421052632,0.9444444444444444,0.2222222222222222,0.625,1.0,0.25,0.75,0.5391847222222221,0.5413,0.203125,3.4535714285714287,26.562500000000004,0.24793388429752067,5.0,5.0,2.0,9.0,,,,5.0,6.0,13.0,30.0,5.0,1.0,6.0,1.0,3.0,,13.0,1.0,1.0,14.0,11.0,26.0,2.0,28.0,3.0,,6.0,1.0,3.0,,16.0,1.0,4.0,4.0,4.0,0.7894736842105263,0.7894736842105263,0.8333333333333334,0.9285714285714286,0.9285714285714286,0.1896551724137931,0.014285714285714285,0.27450980392156865,0.027777777777777776,0.22935779816513763,0.018867924528301886,,0.03333333333333333,,0.10344827586206896,0.2857142857142857,0.3235294117647059,0.8823529411764706,0.25,0.2222222222222222,0.2857142857142857,,,,0.7142857142857143,1.0,0.8,,0.5589999999999999,0.203125,,5.0,1.0,,5.0,11.0,1.0,,3.0,15.0,5.0,1.0,1.0,,3.0,3.0,2.0,,17.0,,8.0,1.0,0.625,,0.625,0.5,0.04,0.26666666666666666,0.17647058823529413,,,0.625,0.7142857142857143,1.0,0.14285714285714285,,0.625,0.18181818181818182,0.2222222222222222,,,,,1.0,1.0,,,3.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,0.10714285714285714,0.05263157894736842,0.2222222222222222,,0.3333333333333333,,0.125,0.25,,,,,1.0,1.0,,,2.0,,,,,,,,1.0,0.125,0.125,,,,,,,,True,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,8931.0,149,-36.0,292,291,98.0,83.0,32,583,16.0,24.0,3.0,5.0,6.0,2.0,22,43,9.0,72,305,4.0,10.0,3.0,18.0,18.0,6.0,18.0,18.0,98.0,1.0,0.5116279069767442,0.4,0.5096153846153846,0.4230769230769231,0.5714285714285714,0.5,0.17307692307692307,21.08433734939759,0.46153846153846156,0.6666666666666666,0.7619047619047619,0.11538461538461539,0.38461538461538464,0.6,0.15384615384615385,0.6346153846153846,0.49935673076923087,0.4780076923076923,0.25,5.048837209302326,24.92222222222222,0.3356164383561644,1.0,3.0,5.0,16.0,3.0,3.0,1.0,1.0,4.0,8.0,26.0,8.0,1.0,9.0,1.0,6.0,1.0,19.0,1.0,8.0,8.0,10.0,18.0,9.0,27.0,4.0,1.0,7.0,2.0,9.0,,26.0,6.0,12.0,8.0,12.0,0.5909090909090909,0.6190476190476191,0.25,0.2,0.5,0.1388888888888889,0.0761904761904762,0.12903225806451613,0.0196078431372549,0.13432835820895522,0.057692307692307696,0.10638297872340426,0.02564102564102564,,0.1951219512195122,0.043478260869565216,0.13043478260869565,0.5,0.3076923076923077,0.3125,0.3333333333333333,0.8,0.057692307692307696,0.057692307692307696,0.6,0.3333333333333333,,0.07692307692307693,0.468275,0.1111111111111111,1.0,3.0,,1.0,3.0,19.0,1.0,1.0,7.0,9.0,3.0,6.0,3.0,3.0,3.0,1.0,1.0,,24.0,2.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.05405405405405406,0.125,0.125,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.5,0.5,0.15254237288135594,0.18,6.0,1.0,,1.0,,,,2.0,4.0,1.0,,,3.0,2.0,,2.0,,,4.0,6.0,,4.0,,0.09302325581395349,0.125,0.0625,,,,0.13043478260869565,0.5,,,,0.2,,,,,2.0,,,,,,,0.047619047619047616,,,,4.0,,,,,,,True,,,,,,,
