EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG3M,FtPoints,Points,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,FTDefRebounds,Charge Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,SecondChanceFtPoints,OffTwoPtRebounds,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,OffLongMidRangeReboundPct,SecondChanceCorner3Frequency,ShortMidRangePctBlocked,Charge Fouls Drawn,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,HeaveMakes
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,1178.0,20.0,-14,41.0,44,7.0,4.0,6.0,85,1.0,1.0,3.0,1.0,2.0,3.0,48,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,7.0,0.6,18.75,1.0,0.0625,0.05,0.0769230769230769,0.2,0.2,0.6,1.0,0.6,0.46826,0.4365,14.7,27.933333333333334,0.1707317073170731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,1838.0,31.0,-5,65.0,67,21.0,33.0,8.0,132,1.0,,5.0,1.0,2.0,8.0,70,2.0,5.0,,,,,1.0,1.0,4.0,,,,2.0,1.0,1.0,21.0,0.8,17.105263157894736,,0.0526315789473684,0.032258064516129,0.0714285714285714,0.1,,0.5,0.5,0.9,0.541075,0.6168,7.85,24.6625,0.3230769230769231,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,6.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,0.25,1.0,0.5,0.25,1.0,0.5,1.5,0.75,0.5454545454545454,1.5,0.8333333333333334,0.0454545454545454,0.1818181818181818,0.0909090909090909,0.1111111111111111,0.1111111111111111,0.5,0.1,1.0,1.0,1.0,1.0,0.3,0.4,0.4,1.0,1.0,1.0,1.0,0.5,1.0,0.4,0.6336,0.0909090909090909,0.3333333333333333,0.25,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1629033,1610612751,Theo Pinson,Theo Pinson,1629033,BKN,4074.0,68.0,-4,145.0,148,71.0,56.0,13.0,293,,1.0,8.0,4.0,9.0,9.0,159,4.0,8.0,7.0,12.0,4.0,29.0,1.0,1.0,9.0,3.0,2.0,1.0,3.0,3.0,5.0,71.0,0.5,14.11042944785276,1.0,0.0277777777777777,0.0153846153846153,0.0344827586206896,,0.0555555555555555,0.4444444444444444,0.5714285714285714,0.9444444444444444,0.5476805555555555,0.5071428571428571,3.933333333333333,25.822222222222223,0.4896551724137931,5.0,8.0,,1.0,,1.0,,,,6.0,1.0,4.0,19.0,,,,,,4.0,10.0,,1.0,7.0,1.0,8.0,1.0,,,,,4.0,4.0,2.0,4.0,,0.1111111111111111,,,0.1111111111111111,0.6666666666666666,0.4166666666666667,,0.2857142857142857,0.475,,0.2857142857142857,0.03125,0.1891891891891892,0.1159420289855072,,0.2068965517241379,0.125,0.4444444444444444,0.625,0.7142857142857143,,,0.0555555555555555,0.125,0.125,,,,,,,0.125,,0.1,0.1818181818181818,,0.2105263157894736,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1111111111111111,0.125,0.1111111111111111,0.2,1.0,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202334,1610612751,Ed Davis,Ed Davis,202334,BKN,1384.0,23.0,-14,48.0,48,4.0,6.0,5.0,96,1.0,,,,6.0,,55,,,,,,,2.0,2.0,9.0,,,,2.0,3.0,6.0,4.0,,20.754716981132077,,0.1538461538461538,0.1052631578947368,,0.1666666666666666,,,,0.8333333333333334,0.60405,,2.1,,0.0833333333333333,4.0,5.0,,,,,,,,4.0,,5.0,13.0,,,2.0,,,,2.0,,,4.0,2.0,7.0,2.0,1.0,2.0,,,5.0,6.0,3.0,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.7222222222222222,1.0,,0.1666666666666666,0.4,0.2727272727272727,0.4,0.375,0.5,0.8333333333333334,0.8,0.8,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.1538461538461538,,,,,,,6.0,,,,,,,,1.0,0.75,1.0,,,,,0.75,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
202702,1610612751,Kenneth Faried,Kenneth Faried,202702,BKN,7065.0,118.0,-20,251.0,251,101.0,101.0,31.0,502,6.0,1.0,1.0,1.0,37.0,5.0,273,1.0,1.0,2.0,2.0,2.0,4.0,4.0,15.0,44.0,4.0,3.0,1.0,6.0,3.0,8.0,101.0,0.119047619047619,19.09722222222222,0.6666666666666666,0.0634920634920634,0.1176470588235294,0.08,0.1428571428571428,0.0238095238095238,0.0238095238095238,0.0555555555555555,0.8333333333333334,0.5824488095238095,0.5936555555555556,2.497297297297297,23.880000000000003,0.4023904382470119,21.0,30.0,2.0,4.0,,,,,,24.0,1.0,10.0,61.0,,,17.0,,3.0,27.0,14.0,3.0,,9.0,20.0,29.0,2.0,2.0,2.0,,3.0,11.0,16.0,9.0,27.0,1.0,0.2,,,0.2,0.6486486486486487,0.6071428571428571,0.6153846153846154,0.6666666666666666,0.6224489795918368,0.6071428571428571,0.6428571428571429,0.3571428571428571,0.1698113207547169,0.2660550458715596,0.3809523809523809,0.1666666666666666,0.1818181818181818,0.7142857142857143,0.7,0.75,0.3333333333333333,0.3333333333333333,0.0952380952380952,,,,,,,,,,0.6002636363636363,0.1836734693877551,0.2045454545454545,0.2786885245901639,0.4426229508196721,11.0,13.0,1.0,12.0,17.0,34.0,,2.0,,,,,,,0.7083333333333334,1.0,0.7058823529411765,0.054054054054054,0.0666666666666666,0.35,0.6666666666666666,1.0,1.0,0.7222222222222222,0.8461538461538461,8.0,13.0,8.0,13.0,14.0,,,1.0,4.0,3.0,4.0,0.6153846153846154,,,1.0,0.6153846153846154,1.0,1.0,10.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0714285714285714,0.1785714285714285,0.375,0.0384615384615384,0.3333333333333333,0.2,0.75,1.0,1.0,0.25,0.25,1.0,0.125,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,5640.0,94.0,-5,201.0,197,92.0,90.0,26.0,398,9.0,5.0,14.0,7.0,20.0,15.0,212,8.0,14.0,12.0,15.0,10.0,33.0,,1.0,10.0,4.0,3.0,1.0,8.0,2.0,4.0,92.0,0.4285714285714285,22.943722943722943,0.5,,0.0105263157894736,,0.2571428571428571,0.1428571428571428,0.4,0.3333333333333333,0.6,0.4787228571428571,0.4538142857142856,9.11,25.72,0.4577114427860697,2.0,6.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,7.0,4.0,20.0,46.0,1.0,3.0,5.0,3.0,7.0,28.0,14.0,12.0,3.0,5.0,4.0,9.0,6.0,4.0,4.0,,2.0,14.0,25.0,8.0,28.0,1.0,0.2666666666666666,0.3333333333333333,0.375,0.2666666666666666,0.35,0.3714285714285714,0.625,0.5,0.4891304347826087,0.625,0.56,0.0909090909090909,0.1136363636363636,0.1022727272727272,0.1333333333333333,0.0857142857142857,0.2222222222222222,0.1714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0285714285714285,0.2142857142857142,0.2142857142857142,1.0,0.75,0.3333333333333333,1.0,0.0476190476190476,0.2857142857142857,0.2142857142857142,0.41705,0.2093023255813953,0.2962962962962963,0.108695652173913,0.6086956521739131,2.0,4.0,2.0,6.0,13.0,,,,3.0,3.0,,2.0,,2.0,,,0.4615384615384615,,,0.0526315789473684,,0.4,0.4,0.1904761904761904,0.5,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,0.0217391304347826,,0.0476190476190476,0.1,,1.0,,,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0625,,,,,,True,,,,,,,,,,,,,,,,,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,1936.0,32.0,-22,69.0,69,12.0,26.0,9.0,138,3.0,1.0,6.0,2.0,8.0,7.0,79,2.0,6.0,2.0,4.0,1.0,10.0,,1.0,4.0,3.0,3.0,,3.0,1.0,2.0,12.0,0.4666666666666667,26.923076923076923,1.0,,0.0277777777777777,,0.2,0.0666666666666666,0.4,0.5,0.7333333333333333,0.53181,0.597825,5.575,25.82857142857143,0.1739130434782608,4.0,4.0,2.0,1.0,,1.0,,1.0,,6.0,1.0,7.0,22.0,,2.0,,,3.0,7.0,10.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,5.0,8.0,5.0,7.0,,0.1428571428571428,,,0.1428571428571428,0.75,0.5,,0.5,0.6111111111111112,,0.7,0.125,0.0833333333333333,0.1071428571428571,,0.1,,0.2666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0666666666666666,0.1666666666666666,0.1666666666666666,,0.5,,,,,0.1666666666666666,,0.2777777777777778,0.4545454545454545,,0.3181818181818182,2.0,2.0,,2.0,2.0,2.0,3.0,,2.0,1.0,1.0,1.0,,,0.1666666666666666,0.1666666666666666,1.0,,,0.1428571428571428,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,0.05,,,0.25,0.1428571428571428,,0.5,,,,,,,,,,,,,,,1.0,0.5,0.5,,,True,,,,,,,,,,,,,,,,,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,15.0,,-3,,1,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,196.0,3.0,-8,6.0,9,,5.0,1.0,15,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,277.0,5.0,-2,10.0,10,2.0,,,20,1.0,,,,2.0,,8,,,,,,,,,2.0,,,,,,,2.0,,20.0,,,,,0.5,,,,0.5,0.35895,,4.25,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,0.2857142857142857,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
