EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedCorner3,on,Defensive 3 Seconds Violations,Corner3PctBlocked
101161,1610612755,Amir Johnson,Amir Johnson,101161,PHI,7203.0,120,-23,257,257,91.0,108.0,20.0,514,15.0,17.0,2.0,3.0,5.0,5.0,1.0,7.0,1.0,2.0,4.0,12.0,2.0,5.0,17.0,26.0,4.0,12.0,6.0,52.0,289.0,2.0,4.0,1.0,5.0,5.0,9.0,2.0,5.0,1.0,17.0,26.0,8.0,12.0,4.0,12.0,4.0,2.0,12.0,3.0,15.0,2.0,1.0,4.0,4.0,4.0,33.0,1.0,4.0,1.0,9.0,15.0,1.0,25.0,6.0,31.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,13.0,26.0,3.0,1.0,8.0,2.0,8.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,17.0,91.0,4.0,0.7647058823529411,0.8666666666666667,1.0,0.3333333333333333,0.4,0.3333333333333333,0.6538461538461539,0.5,0.5555555555555556,0.6052631578947368,0.5,0.5714285714285714,0.6341463414634146,0.5,0.5666666666666667,0.3157894736842105,0.07692307692307693,0.058823529411764705,0.14285714285714285,16.18705035971223,0.5,0.25,0.1111111111111111,0.189873417721519,0.08163265306122448,0.2727272727272727,0.014925373134328358,0.21428571428571427,0.04310344827586207,0.2727272727272727,0.038461538461538464,0.016129032258064516,0.12121212121212122,0.2222222222222222,0.2631578947368421,0.2903225806451613,0.6666666666666666,0.4473684210526316,0.8823529411764706,0.9375,0.8666666666666667,0.18421052631578946,0.14285714285714285,0.16666666666666666,0.05263157894736842,0.5,0.5,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.35714285714285715,1.0,0.35714285714285715,0.4,0.7631578947368421,0.3333333333333333,0.506482894736842,0.5060333333333333,0.5074178571428571,0.12195121951219512,0.1724137931034483,0.09615384615384616,0.3269230769230769,4.638461538461539,25.733333333333334,0.3540856031128405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627732,1610612755,Ben Simmons,Ben Simmons,1627732,PHI,18069.0,301,-1,644,645,235.0,189.0,68.0,1289,51.0,68.0,8.0,13.0,14.0,18.0,15.0,38.0,,6.0,,1.0,,1.0,66.0,112.0,,1.0,42.0,174.0,743.0,8.0,16.0,2.0,18.0,19.0,34.0,,1.0,25.0,63.0,68.0,64.0,,8.0,1.0,,2.0,44.0,19.0,63.0,13.0,6.0,36.0,4.0,4.0,145.0,8.0,11.0,,19.0,23.0,7.0,49.0,19.0,68.0,20.0,13.0,7.0,15.0,3.0,13.0,14.0,29.0,8.0,6.0,15.0,1.0,4.0,57.0,,68.0,4.0,20.0,5.0,3.0,2.0,6.0,4.0,63.0,231.0,,0.5151515151515151,0.5483870967741935,,,,,0.5892857142857143,0.5,0.5588235294117647,0.584070796460177,0.5,0.5428571428571428,0.6,0.5,0.5727272727272728,0.008849557522123894,0.017857142857142856,0.014705882352941176,0.02631578947368421,24.099722991689752,0.5172413793103449,0.35,,0.13609467455621302,0.0763888888888889,0.17592592592592593,0.06557377049180328,0.15162454873646208,0.07142857142857142,0.07272727272727272,0.0847457627118644,0.06,0.08196721311475409,0.16393442622950818,0.1702127659574468,0.19767441860465115,0.6666666666666666,0.6017699115044248,0.75,0.7611940298507462,0.5098039215686274,0.336283185840708,0.39473684210526316,0.40540540540540543,0.05309734513274336,,,0.008849557522123894,,,,0.8125,0.6153846153846154,0.5142857142857142,0.7777777777777778,0.02857142857142857,,0.6106194690265486,,0.5201800884955753,0.5472909090909092,0.503772857142857,0.15503875968992248,0.15625,0.10344827586206896,0.3620689655172414,4.728571428571428,28.6,0.36490683229813664,6.0,4.0,2.0,2.0,1.0,1.0,16.0,1.0,1.0,12.0,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,40753.0,679,60,1440,1444,552.0,500.0,151.0,2884,32.0,47.0,5.0,6.0,11.0,17.0,15.0,38.0,4.0,16.0,37.0,118.0,14.0,43.0,51.0,101.0,47.0,144.0,36.0,279.0,1585.0,9.0,13.0,2.0,32.0,18.0,35.0,17.0,53.0,20.0,107.0,66.0,36.0,138.0,14.0,114.0,37.0,9.0,30.0,22.0,52.0,16.0,6.0,21.0,8.0,1.0,126.0,4.0,12.0,,32.0,48.0,11.0,91.0,16.0,107.0,29.0,18.0,11.0,16.0,2.0,9.0,9.0,25.0,13.0,29.0,62.0,2.0,2.0,42.0,3.0,44.0,2.0,11.0,2.0,,1.0,2.0,,107.0,548.0,10.0,0.6470588235294118,0.75,0.9787234042553191,0.3263888888888889,0.32075471698113206,0.3357142857142857,0.504950495049505,0.6923076923076923,0.5142857142857142,0.4959183673469388,0.625,0.4943181818181818,0.5285171102661597,0.64,0.5463917525773195,0.5877551020408164,0.0891089108910891,0.02127659574468085,0.21052631578947367,17.97752808988764,0.64,0.275,,0.11910669975186104,0.035398230088495575,0.13445378151260504,0.014285714285714285,0.12480499219968799,0.025848142164781908,0.06837606837606838,0.030534351145038167,0.016736401673640166,0.07692307692307693,0.14012738853503184,0.14563106796116504,0.13402061855670103,,0.19183673469387755,0.6808510638297872,0.6956521739130435,0.59375,0.15510204081632653,0.39473684210526316,0.5,0.0653061224489796,0.25,0.25,0.4816326530612245,0.3135593220338983,0.3135593220338983,0.972972972972973,0.25,0.8333333333333334,0.19318181818181818,0.6470588235294118,0.48863636363636365,0.32558139534883723,0.7795918367346939,0.32456140350877194,0.5175968879668051,0.50115,0.5212125000000001,0.0625,0.1,0.11469534050179211,0.3835125448028674,7.116831683168319,26.408333333333324,0.38333333333333336,4.0,1.0,7.0,4.0,2.0,,7.0,,,6.0,,,0.13636363636363635,0.030534351145038167,0.7333333333333333,,10.0,26.0,3.0,10.0,4.0,11.0,4.0,11.0,3.0,4.0,2.0,5.0,3.0,1.0,5.0,1.0,1.0,0.36363636363636365,0.75,0.10612244897959183,0.38461538461538464,0.38461538461538464,1.0,0.4583333333333333,0.36363636363636365,1.0,0.11363636363636363,0.3,0.03424657534246575,,,,,,,,,,,,,,,True,,
1628365,1610612755,Markelle Fultz,Markelle Fultz,1628365,PHI,5154.0,86,8,182,184,65.0,60.0,19.0,366,6.0,9.0,1.0,1.0,4.0,4.0,4.0,11.0,4.0,7.0,1.0,2.0,,1.0,14.0,27.0,1.0,4.0,4.0,35.0,184.0,2.0,3.0,1.0,5.0,8.0,11.0,,1.0,3.0,19.0,6.0,22.0,,2.0,1.0,1.0,2.0,10.0,7.0,17.0,4.0,3.0,6.0,1.0,3.0,41.0,2.0,4.0,,2.0,7.0,,9.0,6.0,15.0,1.0,,1.0,1.0,1.0,,5.0,6.0,3.0,6.0,12.0,,2.0,6.0,2.0,6.0,,2.0,1.0,1.0,,1.0,1.0,19.0,65.0,1.0,0.21428571428571427,0.23076923076923078,,0.25,,0.3333333333333333,0.5185185185185185,0.6666666666666666,0.7272727272727273,0.5,0.6666666666666666,0.6666666666666666,0.5147058823529411,0.625,0.6785714285714286,0.12903225806451613,0.07407407407407407,0.1111111111111111,0.09090909090909091,19.900497512437813,0.16666666666666666,,,0.11864406779661017,0.0784313725490196,0.06060606060606061,0.058823529411764705,0.09782608695652174,0.07058823529411765,0.14285714285714285,0.045454545454545456,0.06666666666666667,0.11764705882352941,0.15384615384615385,0.0625,0.041666666666666664,1.0,0.2903225806451613,0.6666666666666666,0.75,0.16666666666666666,0.3548387096774194,0.36363636363636365,0.4,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.06451612903225806,0.5,0.5,,0.3333333333333333,1.0,0.3333333333333333,1.0,0.08333333333333333,,0.41935483870967744,1.0,0.47715833333333335,0.3603,0.4693545454545454,0.06060606060606061,0.06896551724137931,0.14285714285714285,0.5428571428571428,8.881481481481481,34.675,0.35714285714285715,,,1.0,1.0,,,1.0,,,1.0,0.06666666666666667,,0.1111111111111111,,0.25,,,2.0,,,,,,,3.0,1.0,,,,,,,,,0.25,0.06451612903225806,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629013,1610612755,Landry Shamet,Landry Shamet,1629013,PHI,11397.0,190,-25,404,407,178.0,164.0,43.0,811,7.0,13.0,1.0,2.0,4.0,6.0,1.0,5.0,2.0,6.0,17.0,46.0,8.0,20.0,10.0,24.0,20.0,49.0,6.0,86.0,468.0,1.0,2.0,1.0,12.0,4.0,9.0,10.0,22.0,2.0,40.0,8.0,12.0,54.0,2.0,46.0,17.0,1.0,6.0,5.0,11.0,5.0,,5.0,,1.0,27.0,1.0,3.0,2.0,8.0,3.0,,11.0,6.0,17.0,6.0,4.0,2.0,2.0,2.0,1.0,3.0,5.0,,13.0,25.0,1.0,,9.0,1.0,11.0,,2.0,2.0,1.0,1.0,2.0,1.0,40.0,178.0,7.0,0.4,0.4444444444444444,0.9,0.40816326530612246,0.45454545454545453,0.40816326530612246,0.4166666666666667,0.5,0.4444444444444444,0.547945205479452,0.6111111111111112,0.6129032258064516,0.551948051948052,0.6,0.6060606060606061,0.6712328767123288,0.041666666666666664,0.07692307692307693,,18.101545253863133,0.4,,0.15384615384615385,0.02459016393442623,0.030927835051546393,0.13114754098360656,0.010526315789473684,0.060109289617486336,0.020833333333333332,0.037037037037037035,0.041666666666666664,0.011627906976744186,0.019230769230769232,0.023809523809523808,0.03571428571428571,0.1509433962264151,0.5,0.1780821917808219,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.0684931506849315,0.2,0.2,0.0821917808219178,0.3333333333333333,0.3333333333333333,0.6301369863013698,0.3695652173913043,0.3695652173913043,0.8823529411764706,0.2222222222222222,0.5,0.1935483870967742,0.6666666666666666,0.6451612903225806,0.4,0.8493150684931506,0.3695652173913043,0.5152000000000002,0.5908714285714286,0.5272048387096775,0.05194805194805195,0.07692307692307693,0.13953488372093023,0.46511627906976744,7.2875000000000005,26.238775510204082,0.4405940594059406,3.0,,1.0,1.0,,,,,,,,,,0.07142857142857142,,,3.0,3.0,2.0,2.0,2.0,6.0,3.0,7.0,6.0,,,2.0,,1.0,2.0,,,0.42857142857142855,0.5,0.0410958904109589,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.06451612903225806,1.0,0.0392156862745098,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,True,,
200755,1610612755,JJ Redick,JJ Redick,200755,PHI,19867.0,331,90,707,707,298.0,252.0,72.0,1414,11.0,18.0,,2.0,4.0,8.0,5.0,7.0,24.0,48.0,27.0,68.0,9.0,27.0,40.0,73.0,33.0,78.0,40.0,219.0,727.0,3.0,6.0,6.0,18.0,15.0,32.0,12.0,30.0,23.0,89.0,70.0,10.0,96.0,,68.0,27.0,2.0,20.0,8.0,28.0,7.0,1.0,15.0,4.0,1.0,64.0,1.0,2.0,,9.0,11.0,,20.0,3.0,23.0,5.0,3.0,2.0,7.0,5.0,5.0,10.0,17.0,7.0,10.0,18.0,1.0,2.0,31.0,,50.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,86.0,294.0,1.0,0.875,0.875,0.9696969696969697,0.4230769230769231,0.4,0.4230769230769231,0.547945205479452,0.5,0.46875,0.5927152317880795,0.75,0.532258064516129,0.6308139534883721,0.8181818181818182,0.5866666666666667,0.5165562913907285,0.0273972602739726,,,24.23076923076923,0.4117647058823529,,,0.05699481865284974,0.011976047904191617,0.07086614173228346,0.008264462809917356,0.0625,0.010416666666666666,0.015873015873015872,,0.010309278350515464,0.11666666666666667,0.023809523809523808,0.04081632653061224,0.07920792079207921,0.5,0.11920529801324503,0.6111111111111112,0.6111111111111112,0.8181818181818182,0.046357615894039736,0.7142857142857143,0.7142857142857143,0.31788079470198677,0.5,0.5217391304347826,0.4503311258278146,0.39705882352941174,0.4090909090909091,0.9629629629629629,0.25,,0.12903225806451613,0.5,0.43548387096774194,0.3333333333333333,0.6357615894039735,0.39705882352941174,0.49554635761589416,0.4749375,0.4940709677419355,0.08024691358024691,0.1111111111111111,0.0821917808219178,0.4063926940639269,14.320547945205481,25.92948717948718,0.4214992927864215,1.0,1.0,2.0,,1.0,,10.0,,,8.0,0.018518518518518517,,0.038461538461538464,0.0136986301369863,0.8,,6.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,1.0,3.0,4.0,,,1.0,0.9166666666666666,0.06622516556291391,0.6,0.6,1.0,0.25,1.0,1.0,0.04838709677419355,1.0,0.04938271604938271,,,,,,2.0,2.0,1.0,0.02564102564102564,0.041666666666666664,0.029411764705882353,,,,True,,
1628413,1610612755,Jonah Bolden,Jonah Bolden,1628413,PHI,9049.0,151,17,326,329,143.0,148.0,36.0,655,11.0,13.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,14.0,2.0,5.0,13.0,17.0,7.0,19.0,4.0,51.0,348.0,3.0,4.0,,6.0,2.0,4.0,3.0,7.0,2.0,15.0,20.0,6.0,21.0,6.0,14.0,5.0,,4.0,3.0,7.0,3.0,,,3.0,1.0,17.0,8.0,5.0,,7.0,11.0,5.0,23.0,13.0,36.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0,9.0,4.0,11.0,22.0,1.0,3.0,6.0,1.0,10.0,,5.0,5.0,2.0,3.0,5.0,2.0,15.0,143.0,4.0,0.7692307692307693,1.0,1.0,0.3684210526315789,0.42857142857142855,0.3684210526315789,0.7647058823529411,0.75,0.5,0.6527777777777778,0.75,0.5909090909090909,0.6219512195121951,0.6,0.625,0.5277777777777778,,,,13.623978201634877,0.3333333333333333,0.5555555555555556,,0.13095238095238096,0.06944444444444445,0.1206896551724138,0.11940298507462686,0.1267605633802817,0.09352517985611511,0.07407407407407407,0.1111111111111111,0.1206896551724138,0.09090909090909091,0.11538461538461539,0.2,0.10416666666666667,0.4,0.3611111111111111,0.8461538461538461,0.8461538461538461,0.7272727272727273,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.027777777777777776,1.0,1.0,0.3888888888888889,0.35714285714285715,0.35714285714285715,1.0,0.75,1.0,0.18181818181818182,0.5,0.45454545454545453,0.4,0.8888888888888888,0.35714285714285715,0.5676902777777778,0.5591333333333334,0.5403454545454545,0.12195121951219512,0.22727272727272727,0.11764705882352941,0.29411764705882354,3.7764705882352945,25.636842105263156,0.4386503067484663,,,1.0,,,,,,,,,0.1111111111111111,0.2,,1.0,,2.0,5.0,1.0,2.0,,,,,,,,,,,,,2.0,,1.0,0.1388888888888889,0.4,0.4,1.0,,,,0.18181818181818182,0.5,,,,,,,,,,,,,1.0,,,True,,
204456,1610612755,T.J. McConnell,T.J. McConnell,204456,PHI,21916.0,365,3,769,779,313.0,310.0,80.0,1548,17.0,24.0,1.0,1.0,2.0,6.0,19.0,31.0,13.0,22.0,3.0,6.0,1.0,3.0,49.0,77.0,6.0,15.0,5.0,121.0,864.0,2.0,2.0,,4.0,11.0,29.0,3.0,6.0,1.0,32.0,34.0,64.0,18.0,2.0,6.0,3.0,2.0,42.0,35.0,77.0,29.0,6.0,25.0,8.0,9.0,189.0,3.0,3.0,1.0,15.0,14.0,,29.0,7.0,36.0,22.0,16.0,6.0,17.0,2.0,11.0,6.0,23.0,9.0,17.0,36.0,,,13.0,1.0,7.0,1.0,3.0,5.0,2.0,3.0,6.0,3.0,31.0,309.0,7.0,0.3469387755102041,0.3541666666666667,1.0,0.4,0.5,0.4,0.6363636363636364,1.0,0.3793103448275862,0.6304347826086957,1.0,0.44285714285714284,0.6368421052631579,1.0,0.4444444444444444,0.16304347826086957,0.025974025974025976,0.041666666666666664,0.03225806451612903,13.833528722157094,0.7391304347826086,,0.043478260869565216,0.0673076923076923,0.016216216216216217,0.12295081967213115,0.02112676056338028,0.08787878787878788,0.01834862385321101,0.017543859649122806,0.014925373134328358,0.016129032258064516,0.11428571428571428,0.03409090909090909,0.06,0.12,0.5,0.2608695652173913,0.7083333333333334,0.7391304347826086,0.4117647058823529,0.33695652173913043,0.6129032258064516,0.6333333333333333,0.2391304347826087,0.5909090909090909,0.5909090909090909,0.06521739130434782,0.5,0.5,1.0,0.5,1.0,0.17142857142857143,0.3333333333333333,0.08571428571428572,0.3333333333333333,0.42391304347826086,0.5,0.48337228260869575,0.4189,0.45600857142857143,0.031914893617021274,0.0379746835443038,0.03305785123966942,0.2644628099173554,9.063636363636364,24.346666666666668,0.4070221066319896,1.0,4.0,6.0,,2.0,,1.0,1.0,1.0,,0.01639344262295082,0.05555555555555555,0.13636363636363635,0.030303030303030304,0.21052631578947367,,3.0,9.0,2.0,3.0,,,,,,,1.0,4.0,,,,,,,0.46153846153846156,0.09782608695652174,0.3333333333333333,0.3333333333333333,1.0,,,,0.08571428571428572,0.6666666666666666,,,,,,,,,,,,,,,,True,,
201163,1610612755,Wilson Chandler,Wilson Chandler,201163,PHI,9841.0,164,15,343,340,91.0,71.0,37.0,683,7.0,10.0,1.0,2.0,4.0,6.0,,5.0,1.0,3.0,3.0,11.0,1.0,1.0,8.0,18.0,6.0,16.0,2.0,36.0,377.0,1.0,2.0,,5.0,4.0,7.0,3.0,3.0,,17.0,16.0,,18.0,,11.0,3.0,2.0,10.0,6.0,16.0,4.0,2.0,6.0,3.0,1.0,38.0,2.0,1.0,,6.0,11.0,,17.0,3.0,20.0,5.0,4.0,1.0,5.0,,5.0,3.0,8.0,2.0,8.0,23.0,1.0,,3.0,,2.0,,1.0,3.0,3.0,,3.0,3.0,17.0,91.0,3.0,1.0,1.0,1.0,0.375,1.0,0.375,0.4444444444444444,0.5,0.5714285714285714,0.5,0.8333333333333334,0.85,0.5142857142857142,0.8333333333333334,0.85,0.47058823529411764,0.1111111111111111,0.1,0.2,11.22715404699739,0.625,,,0.12087912087912088,0.011904761904761904,0.10909090909090909,0.030303030303030304,0.11643835616438356,0.02,0.03125,,0.034482758620689655,0.16216216216216217,0.0967741935483871,0.08695652173913043,0.1276595744680851,1.0,0.29411764705882354,0.7,0.7777777777777778,1.0,0.14705882352941177,,,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.3235294117647059,0.2727272727272727,0.2727272727272727,1.0,0.6666666666666666,0.5,0.6,0.6666666666666666,0.1,1.0,0.7647058823529411,0.2727272727272727,0.5215794117647059,0.6067333333333333,0.53884,0.02857142857142857,0.05263157894736842,0.1388888888888889,0.4722222222222222,7.144444444444444,25.48125,0.2653061224489796,1.0,1.0,,,,1.0,,,,,,,,0.05555555555555555,,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,0.14705882352941177,0.6,0.6,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,,,,,,,,1.0,,,,,,,,True,,
203967,1610612755,Dario Saric,Dario Saric,203967,PHI,749.0,12,-5,27,28,11.0,5.0,3.0,55,,,,,,,,,,,,2.0,,1.0,,,,3.0,,,36.0,,,,,,,,1.0,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,3.0,,4.0,,4.0,1.0,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,1.0,,,,20.0,0.3333333333333333,,,0.2727272727272727,,0.16666666666666666,,0.23529411764705882,,,,,0.5,0.4,,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,1.0,,0.5816500000000001,,0.5379,,,,,,26.2,0.4074074074074074,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,
