EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,BadPassTurnovers,AtRimPctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,ShortMidRangeAssists,Travels,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,OffThreePtRebounds,RecoveredBlocks,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls Drawn,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyTurnovers,PenaltyFtPoints,LongMidRangeAssists,Charge Fouls Drawn,on,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Corner3Assists,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,3SecondViolations,HeaveMakes
1626168,1610612743,Trey Lyles,Trey Lyles,1626168,DEN,1640.0,27,-6,54,53,5.0,5.0,6.0,107,2.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,7.0,1.0,4.0,2.0,11.0,56,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.42857142857142855,0.4090909090909091,0.4583333333333333,0.36363636363636365,21.666666666666668,1.0,0.047619047619047616,0.06666666666666667,0.1,0.06451612903225806,0.03333333333333333,0.14285714285714285,0.09090909090909091,0.125,0.36363636363636365,0.5,0.5,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,0.7272727272727273,0.3333333333333333,0.5030727272727273,0.50265,0.08333333333333333,0.125,4.1000000000000005,24.2,0.09259259259259259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627736,1610612743,Malik Beasley,Malik Beasley,1627736,DEN,1705.0,28,-5,61,58,19.0,7.0,7.0,119,1.0,2.0,,,2.0,,1.0,8.0,3.0,7.0,1.0,8.0,1.0,10.0,67,,4.0,2.0,3.0,8.0,1.0,1.0,,1.0,,1.0,2.0,2.0,,3.0,3.0,2.0,5.0,4.0,4.0,,,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,,19.0,0.6666666666666666,0.6666666666666666,1.0,0.125,0.125,0.42857142857142855,0.3,0.3,0.5333333333333333,24.999999999999996,,0.15,0.13333333333333333,,0.12,0.05555555555555555,0.14285714285714285,0.125,,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,,,,0.5333333333333333,0.125,0.125,1.0,,0.6666666666666666,0.125,0.50189,0.591,,,10.757142857142856,25.1875,0.3114754098360656,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,0.4,0.2857142857142857,0.2857142857142857,0.2,0.125,0.25,0.09090909090909091,0.2,0.6666666666666666,0.6666666666666666,0.5,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5233785714285715,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,908.0,15,-6,31,31,3.0,4.0,1.0,62,,,,1.0,1.0,,,3.0,1.0,3.0,,3.0,,2.0,41,,2.0,,,3.0,,2.0,2.0,4.0,2.0,2.0,10.0,,,2.0,3.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,3.0,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,21.875,1.0,0.14285714285714285,,,0.125,,,,,,,,,0.16666666666666666,1.0,1.0,,0.5,,,,,0.5,,0.460825,,,,13.700000000000001,25.066666666666666,0.0967741935483871,,,,2.0,,,,,1.0,,,,,,,,,,,,0.2,0.3333333333333333,,0.3333333333333333,,,,,,,,0.3183,,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612743,Monte Morris,Monte Morris,1628420,DEN,1500.0,25,-11,51,52,6.0,6.0,6.0,103,,1.0,,2.0,3.0,1.0,3.0,4.0,3.0,6.0,3.0,5.0,,15.0,55,,,6.0,9.0,4.0,3.0,3.0,4.0,7.0,4.0,3.0,18.0,,3.0,3.0,7.0,,7.0,,,1.0,,1.0,,,,1.0,,,,,,,6.0,,,1.0,0.6,0.6,0.5,0.6818181818181818,0.6818181818181818,0.45454545454545453,21.05263157894737,1.0,0.15789473684210525,,0.3333333333333333,0.21428571428571427,,,0.18181818181818182,0.14285714285714285,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.36363636363636365,0.75,0.75,1.0,,0.5454545454545454,0.75,0.48997727272727276,0.54885,,,9.916666666666666,24.9,0.11764705882352941,,,1.0,2.0,1.0,,2.0,1.0,1.0,,2.0,,,,,2.0,1.0,1.0,1.0,,,0.25,,0.18181818181818182,0.5,0.5,,0.5,,,,0.3889,0.13333333333333333,1.0,1.0,0.16666666666666666,,0.5,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201156,1610612743,Nick Young,Nick Young,201156,DEN,2228.0,37,-5,76,75,19.0,7.0,9.0,151,,,,,1.0,2.0,3.0,6.0,,1.0,3.0,8.0,,9.0,82,,,,9.0,6.0,3.0,1.0,1.0,2.0,1.0,,5.0,,1.0,,1.0,,1.0,,,1.0,,2.0,2.0,4.0,,,,,1.0,,1.0,,19.0,,,1.0,0.375,0.375,,0.5,0.5,0.8888888888888888,12.941176470588236,0.5,,,0.1,0.027777777777777776,,,,0.125,,,,,0.1111111111111111,,,0.2222222222222222,0.6666666666666666,0.5,0.5,1.0,,0.8888888888888888,0.5,0.5475611111111112,,,,13.2,24.6125,0.25,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203486,1610612743,Mason Plumlee,Mason Plumlee,203486,DEN,1116.0,19,-3,33,34,1.0,3.0,5.0,67,5.0,6.0,,,3.0,,,,5.0,9.0,,,1.0,11.0,43,1.0,8.0,2.0,,,,,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,4.0,2.0,6.0,1.0,1.0,,,,1.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,0.8,0.8,,,,0.5555555555555556,0.5555555555555556,0.55,,25.64102564102564,,0.08333333333333333,0.1,0.5,0.2222222222222222,0.125,0.2,,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.5151888888888889,0.4513,0.1,0.1,2.855555555555556,,0.030303030303030304,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,2.0,,0.2222222222222222,,,,,,0.16666666666666666,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628470,1610612743,Torrey Craig,Torrey Craig,1628470,DEN,307.0,5,-1,9,10,,,2.0,19,,,,,,,,,,,,,,,6,,,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,0.125,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629118,1610612743,Thomas Welsh,Thomas Welsh,1629118,DEN,584.0,10,3,22,21,13.0,,4.0,43,,,,,,,2.0,5.0,1.0,2.0,2.0,5.0,,8.0,22,,2.0,,6.0,5.0,2.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,13.0,1.0,1.0,1.0,0.4,0.4,0.5,0.5714285714285714,0.5714285714285714,0.7142857142857143,28.0,,,,,,,,,,,,,,,,,,0.7142857142857143,0.4,0.4,1.0,,0.7142857142857143,0.4,0.4909214285714286,,,,16.7,26.28,0.5909090909090909,,,1.0,2.0,,4.0,,1.0,1.0,4.0,5.0,,,,,5.0,1.0,0.5,0.5,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.8,0.5051,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.25,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,209.0,3,1,8,8,3.0,3.0,,16,2.0,2.0,,,,,,,2.0,2.0,,,2.0,6.0,5,,4.0,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,1.0,,,,1.0,2.0,1.0,,,,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,50.0,,0.6666666666666666,,0.3333333333333333,0.5,,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,0.52295,,0.3333333333333333,0.3333333333333333,2.3,,0.375,2.0,2.0,,,,,,2.0,2.0,,4.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,0.52295,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629164,1610612743,Brandon Goodwin,Brandon Goodwin,1629164,DEN,386.0,6,5,14,13,13.0,,2.0,27,,1.0,1.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,5.0,11,1.0,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,1.0,1.0,,3.0,2.0,1.0,,,,,13.0,,,1.0,1.0,1.0,,0.5,0.625,0.3333333333333333,25.0,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.32858333333333334,,0.25,0.3333333333333333,8.15,28.7,0.9285714285714286,,1.0,,,,1.0,,,2.0,1.0,5.0,,,,,5.0,,0.5,0.625,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.32858333333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
