EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Offensive Fouls Drawn,AtRimPctBlocked,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyFtPoints,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,BlockedCorner3,on,3SecondViolations,Clear Path Fouls
1626170,1610612753,Jerian Grant,Jerian Grant,1626170,ORL,14947.0,249,-52.0,517,525,191,225,51,1042,2.0,6.0,1.0,4.0,3.0,8.0,9.0,21.0,3.0,6.0,1.0,1.0,1.0,3.0,13.0,33.0,1.0,2.0,7.0,16.0,14,35,16.0,39.0,5.0,81,575,1.0,2.0,2.0,3.0,2.0,10.0,6.0,17.0,8.0,19.0,36.0,10.0,18,42.0,6.0,33.0,13.0,1.0,2.0,24.0,12.0,36.0,9.0,3.0,6.0,6.0,12.0,84.0,1.0,1.0,9.0,14.0,1.0,24.0,2.0,26,1.0,11.0,7.0,4.0,5.0,3.0,5.0,7.0,2.0,1.0,12.0,5.0,6.0,15.0,1.0,1.0,14.0,1.0,9.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,36.0,191,3.0,0.35714285714285715,0.35714285714285715,0.875,0.41025641025641024,0.6666666666666666,0.42105263157894735,0.41025641025641024,0.4,0.5,0.35294117647058826,0.5135135135135135,0.8,0.5,0.5194805194805194,0.8333333333333334,0.5,0.527027027027027,0.05128205128205128,0.02857142857142857,0.047619047619047616,0.16666666666666666,0.030303030303030304,15.424610051993069,0.4166666666666667,0.07142857142857142,0.10526315789473684,0.005847953216374269,0.08490566037735849,0.01,0.09623430962343096,0.007380073800738007,0.018867924528301886,0.012658227848101266,0.058823529411764705,0.10638297872340426,0.17142857142857143,0.0379746835443038,0.2222222222222222,0.02564102564102564,1.0,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.10810810810810811,0.375,0.375,0.6666666666666666,0.28378378378378377,0.42857142857142855,0.45,0.3333333333333333,0.08108108108108109,0.5,0.6,1.0,0.44594594594594594,0.3939393939393939,0.40625,0.8461538461538461,0.2,1.0,1.0,0.4,0.5,1.0,0.1111111111111111,0.25,0.08333333333333333,0.3333333333333333,0.4444444444444444,0.4375,0.6081081081081081,0.3939393939393939,0.4690797297297297,0.53025,0.4590416666666667,0.06493506493506493,0.13157894736842105,0.12345679012345678,0.4444444444444444,13.534285714285714,25.52564102564103,0.3694390715667311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626185,1610612753,Jarell Martin,Jarell Martin,1626185,ORL,9441.0,157,,334,336,161,159,31,670,8.0,11.0,4.0,4.0,1.0,1.0,5.0,14.0,3.0,13.0,,2.0,1.0,6.0,5.0,17.0,,,3.0,8.0,14,26,8.0,30.0,4.0,56,336,3.0,4.0,,2.0,1.0,7.0,8.0,12.0,4.0,14.0,28.0,20.0,8,24.0,,17.0,5.0,3.0,1.0,6.0,4.0,10.0,2.0,2.0,1.0,2.0,3.0,24.0,4.0,3.0,14.0,14.0,2.0,30.0,7.0,37,,1.0,,1.0,1.0,2.0,1.0,2.0,,,3.0,2.0,12.0,18.0,2.0,,7.0,,6.0,2.0,,4.0,5.0,3.0,2.0,5.0,1.0,28.0,161,4.0,0.7142857142857143,0.7692307692307693,1.0,0.26666666666666666,,0.2857142857142857,0.26666666666666666,0.5384615384615384,0.75,0.6666666666666666,0.4642857142857143,0.5,0.5384615384615384,0.4827586206896552,0.5,0.5384615384615384,0.5357142857142857,0.03333333333333333,0.11538461538461539,0.07142857142857142,0.07692307692307693,,16.442048517520217,0.3333333333333333,0.2857142857142857,0.16279069767441862,0.02830188679245283,0.2028985507246377,0.06349206349206349,0.18064516129032257,0.04142011834319527,0.03125,0.0625,0.21621621621621623,0.09375,0.17647058823529413,0.19298245614035087,0.25,,0.2,0.19642857142857142,0.7272727272727273,0.8888888888888888,0.017857142857142856,1.0,1.0,,0.25,0.35714285714285715,0.38461538461538464,1.0,0.23214285714285715,0.23076923076923078,0.25,1.0,0.30357142857142855,0.29411764705882354,0.29411764705882354,1.0,0.3333333333333333,,,,,,0.15384615384615385,1.0,0.23076923076923078,0.16666666666666666,0.3076923076923077,0.375,0.7321428571428571,0.29411764705882354,0.5190330357142857,0.5345666666666666,0.5217019230769231,0.06896551724137931,0.14285714285714285,0.125,0.5,11.399999999999999,24.943333333333335,0.4820359281437126,2.0,3.0,2.0,1.0,0.18181818181818182,0.07407407407407407,0.06666666666666667,0.625,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628411,1610612753,Wes Iwundu,Wes Iwundu,1628411,ORL,73987.0,1233,34.0,2532,2552,806,659,268,5084,55.0,104.0,17.0,33.0,14.0,39.0,15.0,52.0,10.0,32.0,1.0,4.0,3.0,9.0,19.0,47.0,2.0,7.0,7.0,17.0,84,195,29.0,79.0,84.0,339,2691,16.0,27.0,3.0,11.0,11.0,52.0,29.0,64.0,10.0,26.0,116.0,86.0,82,87.0,,46.0,19.0,24.0,1.0,47.0,26.0,73.0,20.0,6.0,25.0,11.0,11.0,172.0,18.0,19.0,75.0,66.0,6.0,147.0,37.0,184,6.0,28.0,19.0,9.0,26.0,5.0,18.0,18.0,2.0,3.0,44.0,17.0,66.0,123.0,3.0,1.0,76.0,1.0,103.0,7.0,,46.0,21.0,8.0,10.0,22.0,13.0,116.0,804,4.0,0.5119047619047619,0.5972222222222222,1.0,0.3670886075949367,0.2727272727272727,0.38461538461538464,0.3717948717948718,0.4307692307692308,0.5925925925925926,0.453125,0.4653284671532847,0.5394736842105263,0.4888888888888889,0.5263975155279503,0.5909090909090909,0.5370370370370371,0.28832116788321166,0.012658227848101266,0.12307692307692308,,,0.02127659574468085,12.843068261787472,0.5909090909090909,0.09375,0.08847184986595175,0.024934383202099737,0.1497005988023952,0.036734693877551024,0.11307137129109864,0.029552715654952075,0.016260162601626018,0.030379746835443037,0.10320284697508897,0.06418918918918919,0.10650887573964497,0.14962593516209477,0.15,0.044444444444444446,0.5909090909090909,0.3795620437956204,0.5288461538461539,0.6547619047619048,0.14233576642335766,0.358974358974359,0.4,0.42857142857142855,0.1897810218978102,0.28846153846153844,0.28846153846153844,0.7333333333333333,0.11678832116788321,0.3125,0.3125,1.0,0.17153284671532848,0.40425531914893614,0.41304347826086957,1.0,0.10526315789473684,0.25,1.0,0.18421052631578946,0.2857142857142857,1.0,0.36666666666666664,0.5151515151515151,0.1,0.3333333333333333,0.18888888888888888,0.4117647058823529,0.6678832116788321,0.41304347826086957,0.5212716117216117,0.5612083333333333,0.5085528089887641,0.1501597444089457,0.19658119658119658,0.15339233038348082,0.3421828908554572,7.593846153846155,25.07721518987341,0.3183254344391785,15.0,23.0,24.0,4.0,0.19230769230769232,0.05241935483870968,0.06315789473684211,0.4727272727272727,0.6052631578947368,0.6521739130434783,0.06666666666666667,28.0,1.0,8.0,1.0,4.0,4.0,3.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,2.0,6.0,0.10256410256410256,0.007462686567164179,0.012658227848101266,,,,,True,,
1628505,1610612753,Troy Caupain,Troy Caupain,1628505,ORL,436.0,7,-2.0,15,14,5,8,1,29,,,,,,,1.0,2.0,,,,,,,,1.0,,,,1.0,1,2,,1.0,,2,16,,,,,,,,,,1.0,,,2,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,1.0,,1.0,,,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,18.75,,,,,0.5,0.5,0.25,0.16666666666666666,,0.5,,,,0.5,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,0.3333333333333333,,0.42205000000000004,,0.51045,,,,,19.65,23.8,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628518,1610612753,Amile Jefferson,Amile Jefferson,1628518,ORL,1837.0,31,-4.0,69,67,41,55,8,136,4.0,4.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,4,6,,,3.0,11,86,2.0,2.0,,,,4.0,3.0,5.0,,,7.0,4.0,4,,,,,,,2.0,1.0,3.0,1.0,,,1.0,1.0,7.0,,3.0,3.0,3.0,1.0,7.0,3.0,10,,2.0,2.0,,,,,,,,,,1.0,3.0,,,2.0,,4.0,,,2.0,2.0,1.0,1.0,2.0,2.0,7.0,41,2.0,0.5,1.0,,,,,,0.6666666666666666,1.0,0.6,0.6666666666666666,1.0,0.6,0.6875,1.0,0.5833333333333334,,,,,,,10.38961038961039,,0.5,0.3,0.1875,0.23076923076923078,,0.2608695652173913,0.0967741935483871,0.2857142857142857,,0.3333333333333333,0.4,,0.3,,,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.6,1.0,,,,,0.6666666666666666,,0.5137166666666667,0.5624,0.49572000000000005,0.25,0.25,0.36363636363636365,0.6363636363636364,3.4166666666666665,,0.5942028985507246,2.0,2.0,4.0,,,0.2,,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
1628515,1610612753,Isaiah Briscoe,Isaiah Briscoe,1628515,ORL,20408.0,340,21.0,705,710,278,235,70,1415,20.0,31.0,8.0,12.0,3.0,12.0,6.0,29.0,2.0,7.0,,,2.0,4.0,5.0,14.0,,2.0,3.0,7.0,29,72,7.0,21.0,10.0,89,677,,4.0,,2.0,,,10.0,28.0,5.0,11.0,42.0,10.0,48,18.0,3.0,14.0,5.0,3.0,,32.0,29.0,61.0,25.0,4.0,16.0,6.0,10.0,151.0,1.0,3.0,18.0,24.0,,42.0,4.0,46,1.0,9.0,7.0,2.0,9.0,5.0,8.0,15.0,3.0,,24.0,6.0,14.0,38.0,,1.0,34.0,5.0,21.0,3.0,,8.0,2.0,1.0,1.0,2.0,,42.0,278,6.0,0.1724137931034483,0.1724137931034483,0.8571428571428571,0.3333333333333333,,0.45454545454545453,0.3333333333333333,0.4027777777777778,,0.35714285714285715,0.42473118279569894,,0.44871794871794873,0.4362745098039216,,0.45652173913043476,0.22580645161290322,,0.041666666666666664,0.034482758620689655,,,15.949367088607595,0.375,,0.10714285714285714,0.013636363636363636,0.11688311688311688,0.007407407407407408,0.1111111111111111,0.011267605633802818,0.014705882352941176,0.009009009009009009,0.06741573033707865,0.12222222222222222,0.15555555555555556,0.1349206349206349,0.03571428571428571,0.019230769230769232,,0.3333333333333333,0.6451612903225806,0.6896551724137931,0.12903225806451613,0.25,0.25,,0.3118279569892473,0.20689655172413793,0.21428571428571427,0.16666666666666666,0.07526881720430108,0.2857142857142857,0.2857142857142857,1.0,0.15053763440860216,0.35714285714285715,0.35714285714285715,0.8,,,,0.3333333333333333,,,0.3076923076923077,0.6666666666666666,0.10256410256410256,0.5,0.1794871794871795,0.42857142857142855,0.5591397849462365,0.35714285714285715,0.49208709677419354,0.45126,0.4755448717948718,0.08163265306122448,0.1038961038961039,,0.47191011235955055,9.955555555555556,24.76666666666667,0.3943262411347518,,,,5.0,0.06451612903225806,,,0.2,,,,7.0,,1.0,2.0,2.0,3.0,,,,4.0,,,,,,3.0,,0.021505376344086023,,,,,,True,,
1628964,1610612753,Mo Bamba,Mo Bamba,1628964,ORL,9814.0,164,-63.0,337,339,120,112,33,676,11.0,15.0,3.0,4.0,1.0,11.0,8.0,13.0,,4.0,,,,2.0,2.0,9.0,1.0,2.0,,3.0,20,39,2.0,13.0,16.0,62,359,4.0,8.0,1.0,2.0,1.0,12.0,6.0,13.0,,5.0,16.0,28.0,12,6.0,,9.0,2.0,3.0,,6.0,1.0,7.0,1.0,,,4.0,2.0,15.0,3.0,8.0,8.0,24.0,7.0,39.0,11.0,50,,3.0,2.0,1.0,1.0,,1.0,7.0,1.0,,8.0,4.0,13.0,21.0,1.0,6.0,19.0,,27.0,5.0,,14.0,13.0,8.0,5.0,13.0,6.0,16.0,120,1.0,0.7,0.875,1.0,0.15384615384615385,0.5,,0.15384615384615385,0.5128205128205128,0.5,0.46153846153846156,0.4423076923076923,0.55,0.3333333333333333,0.49206349206349204,0.5454545454545454,0.4,0.25,,0.07692307692307693,,,,18.933333333333334,0.125,0.5,0.21428571428571427,0.064,0.12903225806451613,0.04838709677419355,0.1839080459770115,0.058823529411764705,0.02702702702702703,0.0392156862745098,0.21739130434782608,0.25,0.15384615384615385,0.1590909090909091,0.05555555555555555,,0.46153846153846156,0.28846153846153844,0.7333333333333333,0.8461538461538461,0.21153846153846154,0.09090909090909091,0.1,1.0,0.25,0.6153846153846154,0.6153846153846154,0.75,0.07692307692307693,,,,0.17307692307692307,0.2222222222222222,0.2222222222222222,1.0,,,,0.2,0.5,1.0,0.2222222222222222,0.75,0.1111111111111111,,0.16666666666666666,,0.5384615384615384,0.2222222222222222,0.5029538461538462,0.5546444444444445,0.5140722222222222,0.22950819672131148,0.2916666666666667,0.1935483870967742,0.25806451612903225,8.774358974358973,25.36923076923077,0.3560830860534125,4.0,6.0,8.0,,0.13333333333333333,0.12,0.09090909090909091,0.6363636363636364,0.6,0.6666666666666666,,4.0,,,,,,2.0,,,2.0,,,,2.0,,2.0,0.09090909090909091,0.06349206349206349,,,,,,True,,
203920,1610612753,Khem Birch,Khem Birch,203920,ORL,20451.0,341,3.0,710,705,305,212,86,1415,31.0,50.0,17.0,28.0,12.0,27.0,,3.0,,,,,,,,,,,,,43,80,,,19.0,105,736,11.0,23.0,,,5.0,27.0,24.0,46.0,,,57.0,60.0,26,,,,,6.0,,11.0,8.0,19.0,5.0,3.0,5.0,2.0,4.0,46.0,9.0,29.0,33.0,24.0,2.0,59.0,41.0,100,3.0,8.0,8.0,,6.0,2.0,4.0,8.0,2.0,,14.0,5.0,18.0,28.0,1.0,1.0,24.0,1.0,31.0,1.0,,13.0,14.0,9.0,5.0,14.0,6.0,57.0,305,3.0,0.6976744186046512,0.8823529411764706,,,,,,0.5375,0.4782608695652174,0.5217391304347826,0.5375,0.4782608695652174,0.5217391304347826,0.5526315789473685,0.5,0.5377358490566038,,,0.075,,,,13.49009900990099,0.42857142857142855,0.10526315789473684,0.125,0.13425925925925927,0.22916666666666666,0.06382978723404255,0.16964285714285715,0.10644257703081232,0.05714285714285714,0.0603448275862069,0.12345679012345678,0.11764705882352941,0.13953488372093023,0.2396694214876033,0.17391304347826086,0.0967741935483871,0.42857142857142855,0.625,0.62,0.6595744680851063,0.3375,0.4444444444444444,0.5,0.9166666666666666,0.0375,,,,,,,,,,,,,,,,,,0.6086956521739131,0.6071428571428571,,,,,0.625,,0.5281224999999999,0.5812799999999999,0.5290695652173913,0.14130434782608695,0.14130434782608695,0.2571428571428571,0.5428571428571428,3.752499999999999,,0.4295774647887324,10.0,19.0,18.0,1.0,0.06,0.2033898305084746,0.08,0.6129032258064516,0.8260869565217391,0.5263157894736842,,9.0,,2.0,,4.0,1.0,2.0,,,3.0,,,,2.0,,3.0,0.1111111111111111,0.14942528735632185,,3.0,1.0,0.11538461538461539,,True,,
1628982,1610612753,Melvin Frazier Jr.,Melvin Frazier Jr.,1628982,ORL,1054.0,18,-10.0,41,38,34,27,9,79,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,3,7,,2.0,,6,41,1.0,2.0,,,,2.0,3.0,6.0,,2.0,6.0,4.0,2,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,4.0,,,2.0,,,,,,,,,,,6.0,34,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.42857142857142855,0.5,0.5,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5,0.375,0.2222222222222222,,,,,,19.23076923076923,,,0.2,0.06666666666666667,0.1111111111111111,,0.14285714285714285,0.038461538461538464,0.14285714285714285,,1.0,,,0.1111111111111111,,,,0.2222222222222222,1.0,1.0,0.4444444444444444,,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,0.25,1.0,0.125,,0.125,,0.4444444444444444,,0.4955722222222223,0.3983,0.49728125,,,0.3333333333333333,1.0,8.442857142857141,24.200000000000003,0.8292682926829268,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
203082,1610612753,Terrence Ross,Terrence Ross,203082,ORL,39881.0,665,-5.0,1364,1376,482,367,141,2740,17.0,28.0,6.0,11.0,14.0,34.0,46.0,119.0,7.0,16.0,,,2.0,5.0,68.0,194.0,3.0,9.0,22.0,72.0,77,181,75.0,210.0,50.0,429,1433,5.0,14.0,3.0,9.0,,19.0,26.0,53.0,24.0,77.0,146.0,100.0,54,168.0,57.0,189.0,68.0,7.0,2.0,29.0,18.0,47.0,15.0,3.0,18.0,7.0,4.0,112.0,2.0,5.0,30.0,42.0,1.0,73.0,8.0,81,2.0,23.0,17.0,6.0,28.0,1.0,23.0,8.0,2.0,2.0,36.0,16.0,14.0,34.0,,3.0,38.0,,54.0,3.0,3.0,5.0,3.0,,1.0,5.0,1.0,146.0,482,6.0,0.6493506493506493,0.6493506493506493,0.7466666666666667,0.35714285714285715,0.3333333333333333,0.3116883116883117,0.36585365853658536,0.425414364640884,0.35714285714285715,0.49056603773584906,0.4846547314578005,0.41304347826086957,0.47692307692307695,0.5232843137254902,0.41304347826086957,0.5253623188405797,0.5370843989769821,0.009523809523809525,0.03867403314917127,0.03361344537815126,0.0625,0.005154639175257732,28.98172323759791,0.7777777777777778,0.025,0.10741687979539642,0.011961722488038277,0.10830324909747292,0.0072992700729927005,0.10778443113772455,0.010115606936416185,,0.008968609865470852,0.06293706293706294,0.09032258064516129,0.20430107526881722,0.11160714285714286,0.09433962264150944,0.00904977375565611,0.2,0.07161125319693094,0.6071428571428571,0.6296296296296297,0.08695652173913043,0.4117647058823529,0.4375,0.6428571428571429,0.30434782608695654,0.3865546218487395,0.4,0.7391304347826086,0.04092071611253197,0.4375,0.4666666666666667,1.0,0.4961636828644501,0.35051546391752575,0.35233160621761656,0.7205882352941176,,,,0.391304347826087,0.3333333333333333,1.0,0.08461538461538462,0.5454545454545454,0.038461538461538464,0.4,0.5538461538461539,0.3055555555555556,0.6086956521739131,0.35978835978835977,0.4849874025974026,0.4539000000000001,0.47604160000000006,0.04714640198511166,0.0273224043715847,0.04428904428904429,0.34032634032634035,14.291160220994474,26.560476190476194,0.3533724340175953,1.0,2.0,,,0.03571428571428571,0.01680672268907563,,0.4117647058823529,0.08695652173913043,0.5,,22.0,5.0,5.0,,,,1.0,4.0,14.0,5.0,2.0,2.0,2.0,,,5.0,0.058823529411764705,0.018404907975460124,0.06363636363636363,1.0,,0.029411764705882353,,True,,
