EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveMakes,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,BlockedCorner3,LongMidRangePctBlocked,on
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,52100.0,868,52,1814,1817,713.0,595.0,211.0,3631,38.0,60.0,2.0,8.0,12.0,17.0,5.0,17.0,4.0,19.0,42.0,3.0,7.0,15.0,15.0,44.0,3.0,5.0,17.0,43.0,81.0,34.0,86.0,16.0,204.0,1949,2.0,9.0,6.0,4.0,15.0,29.0,12.0,32.0,7.0,73.0,64.0,22.0,102.0,2.0,3.0,41.0,15.0,8.0,40.0,28.0,68.0,14.0,14.0,34.0,3.0,3.0,164.0,5.0,8.0,45.0,85.0,4.0,134.0,13.0,147.0,2.0,28.0,18.0,10.0,13.0,6.0,10.0,20.0,3.0,6.0,3.0,33.0,11.0,37.0,89.0,2.0,2.0,1.0,23.0,7.0,22.0,2.0,10.0,2.0,14.0,1.0,1.0,8.0,1.0,5.0,15.0,9.0,73.0,712.0,16.0,2.0,0.7441860465116279,0.7619047619047619,1.0,0.3953488372093023,0.375,0.40963855421686746,0.5308641975308642,0.2222222222222222,0.5172413793103449,0.562874251497006,0.13333333333333333,0.5409836065573771,0.576271186440678,0.13333333333333333,0.553030303030303,0.5149700598802395,0.09876543209876543,0.06666666666666667,0.23529411764705882,10.24390243902439,0.3939393939393939,0.07017543859649122,0.15232974910394265,0.019230769230769232,0.1485148514851485,0.011904761904761904,0.15098722415795587,0.01555023923444976,0.005555555555555556,0.039735099337748346,0.011764705882352941,0.016181229773462782,0.1319796954314721,0.15021459227467812,0.1875,0.14049586776859505,0.18032786885245902,0.02702702702702703,0.6,0.3592814371257485,0.6333333333333333,0.6785714285714286,0.7631578947368421,0.10179640718562874,0.29411764705882354,0.38461538461538464,0.6,0.023952095808383235,0.25149700598802394,0.4523809523809524,0.4523809523809524,1.0,0.2634730538922156,0.3409090909090909,0.3409090909090909,1.0,0.5333333333333333,0.25,0.5,0.2,0.2,0.2786885245901639,0.7058823529411765,0.2459016393442623,0.4666666666666667,0.2786885245901639,0.29411764705882354,0.874251497005988,0.36585365853658536,0.5436453987730061,0.5347624999999999,0.528025,0.05714285714285714,0.11235955056179775,0.0196078431372549,0.35784313725490197,3.765432098765432,25.63255813953488,0.39305402425578834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,4357.0,73,-4,153,158,74.0,62.0,10.0,311,5.0,7.0,,1.0,3.0,5.0,3.0,6.0,,,4.0,,,3.0,2.0,3.0,,,1.0,8.0,13.0,2.0,7.0,4.0,26.0,178,1.0,2.0,,2.0,4.0,8.0,,4.0,2.0,10.0,12.0,4.0,6.0,2.0,,3.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,,,14.0,2.0,,2.0,6.0,1.0,9.0,2.0,11.0,,2.0,2.0,,2.0,,2.0,3.0,,1.0,1.0,5.0,2.0,3.0,7.0,1.0,,,3.0,,4.0,2.0,3.0,,1.0,,,1.0,,,1.0,,10.0,74.0,1.0,,0.75,0.8571428571428571,1.0,0.2857142857142857,,0.2857142857142857,0.6153846153846154,0.5,0.5,0.55,0.5,0.3333333333333333,0.6190476190476191,0.5,0.4166666666666667,0.35,0.07692307692307693,0.14285714285714285,,15.757575757575758,0.4,0.14285714285714285,0.11538461538461539,,0.07692307692307693,0.07142857142857142,0.10256410256410256,0.03389830508474576,,,,0.1,0.13043478260869565,0.16666666666666666,,,0.3333333333333333,,,0.35,0.7142857142857143,0.8333333333333334,0.8,0.3,0.5,0.5,0.6666666666666666,,0.2,,,,0.15,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,0.4166666666666667,0.6,0.25,,0.08333333333333333,,0.7,0.6666666666666666,0.48021,,0.4948166666666666,0.14285714285714285,0.21428571428571427,0.07692307692307693,0.38461538461538464,4.446153846153846,24.300000000000004,0.48366013071895425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,84224.0,1404,147,2955,2931,1214.0,982.0,339.0,5886,142.0,232.0,13.0,23.0,61.0,102.0,91.0,255.0,98.0,13.0,43.0,6.0,6.0,15.0,87.0,258.0,24.0,32.0,104.0,278.0,585.0,100.0,301.0,186.0,1042.0,3206,21.0,41.0,30.0,68.0,130.0,257.0,38.0,119.0,104.0,478.0,122.0,434.0,165.0,16.0,5.0,252.0,86.0,45.0,87.0,100.0,187.0,62.0,38.0,62.0,14.0,11.0,474.0,7.0,29.0,56.0,68.0,9.0,133.0,37.0,170.0,17.0,58.0,42.0,16.0,79.0,9.0,50.0,41.0,29.0,2.0,5.0,120.0,48.0,44.0,112.0,9.0,7.0,6.0,173.0,7.0,231.0,21.0,81.0,38.0,16.0,,,9.0,,7.0,16.0,10.0,474.0,1207.0,18.0,35.0,0.21942446043165467,0.22592592592592592,0.55,0.33222591362126247,0.31932773109243695,0.3344594594594595,0.4752136752136752,0.5121951219512195,0.5058365758754864,0.48306997742663654,0.4225352112676056,0.4973404255319149,0.5273279352226721,0.4533333333333333,0.5469107551487414,0.3397291196388262,0.07692307692307693,0.11206896551724138,0.07450980392156863,33.353401565322095,0.6583333333333333,0.10344827586206896,0.07736063708759955,0.04387291981845688,0.11313131313131314,0.01046337817638266,0.09024745269286755,0.02706766917293233,0.03546099290780142,0.06343283582089553,0.018018018018018018,0.006160164271047228,0.09032258064516129,0.07219251336898395,0.06666666666666667,0.10443864229765012,0.14285714285714285,0.0387243735763098,0.625,0.2618510158013544,0.6120689655172413,0.6893203883495146,0.28169014084507044,0.2878103837471783,0.3568627450980392,0.3855932203389831,0.14285714285714285,0.11060948081264109,0.04853273137697517,0.3023255813953488,0.3023255813953488,1.0,0.291196388261851,0.3372093023255814,0.33984375,0.4827586206896552,0.323943661971831,0.5652173913043478,0.23076923076923078,0.08450704225352113,0.3380281690140845,0.2712765957446808,0.5980392156862745,0.0398936170212766,0.4,0.2765957446808511,0.3076923076923077,0.6015801354401806,0.3412698412698413,0.48471953302961285,0.49909509803921576,0.47700108401084007,0.08947368421052632,0.12558139534883722,0.06525911708253358,0.45873320537428025,7.500170940170941,26.123255813953488,0.41082910321489,45.0,1.0,5.0,6.0,8.0,135.0,1.0,2.0,1.0,10.0,9.0,2.0,2.0,4.0,2.0,0.2,0.006644518272425249,0.007751937984496124,0.010869565217391304,0.02197802197802198,0.45918367346938777,0.45918367346938777,0.17777777777777778,0.16666666666666666,1.0,0.20833333333333334,0.6,0.013114754098360656,,,,,,,,,,True
1628960,1610612762,Grayson Allen,Grayson Allen,1628960,UTA,9222.0,154,-52,313,322,96.0,117.0,33.0,635,6.0,13.0,,,4.0,4.0,2.0,6.0,2.0,6.0,12.0,3.0,1.0,5.0,5.0,19.0,1.0,1.0,5.0,8.0,21.0,11.0,31.0,7.0,56.0,371,,1.0,4.0,3.0,4.0,6.0,2.0,10.0,4.0,18.0,6.0,10.0,33.0,,,19.0,5.0,3.0,6.0,2.0,8.0,2.0,,2.0,2.0,2.0,18.0,,,2.0,4.0,,6.0,,6.0,,4.0,3.0,1.0,4.0,,3.0,4.0,1.0,,3.0,8.0,3.0,10.0,21.0,,,1.0,12.0,1.0,14.0,1.0,5.0,2.0,1.0,,,,,1.0,1.0,1.0,18.0,96.0,2.0,2.0,0.375,0.375,1.0,0.3548387096774194,0.2,0.3548387096774194,0.38095238095238093,,0.6666666666666666,0.47115384615384615,0.3,0.4375,0.4827586206896552,0.3,0.47368421052631576,0.5961538461538461,0.14285714285714285,0.23076923076923078,,18.911174785100286,0.5,,0.04597701149425287,,0.03636363636363636,,0.04225352112676056,,,,,,0.06521739130434782,,0.07692307692307693,0.045454545454545456,,,1.0,0.25,0.46153846153846156,0.6,0.5,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.038461538461538464,0.23076923076923078,0.5,0.5,1.0,0.36538461538461536,0.2631578947368421,0.2631578947368421,1.0,,,,0.6,0.2,0.25,1.0,0.3125,0.2,0.3125,0.2,0.8461538461538461,0.2631578947368421,0.5460576923076923,0.485,0.576596875,0.08928571428571429,0.2,0.05357142857142857,0.32142857142857145,5.733333333333333,24.983870967741932,0.30670926517571884,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.25,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,True
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,129951.0,2166,227,4532,4518,1828.0,1570.0,519.0,9050,111.0,182.0,12.0,18.0,39.0,57.0,10.0,37.0,56.0,46.0,134.0,10.0,18.0,52.0,127.0,388.0,26.0,39.0,131.0,145.0,275.0,173.0,522.0,142.0,951.0,4879,13.0,25.0,36.0,83.0,49.0,92.0,57.0,183.0,79.0,348.0,252.0,38.0,489.0,16.0,4.0,384.0,127.0,23.0,71.0,62.0,133.0,42.0,20.0,56.0,7.0,8.0,328.0,32.0,25.0,105.0,181.0,38.0,324.0,60.0,384.0,12.0,64.0,38.0,26.0,47.0,8.0,37.0,38.0,10.0,3.0,6.0,85.0,29.0,75.0,170.0,2.0,12.0,10.0,170.0,12.0,197.0,10.0,60.0,26.0,31.0,,,19.0,1.0,11.0,31.0,16.0,348.0,1821.0,20.0,23.0,0.8689655172413793,0.9197080291970803,0.9421965317919075,0.3314176245210728,0.3114754098360656,0.333976833976834,0.5272727272727272,0.52,0.532608695652174,0.5075282308657465,0.5081967213114754,0.4890909090909091,0.5385487528344671,0.5684931506849316,0.5337423312883436,0.6549560853199499,0.08363636363636363,0.0989010989010989,0.13513513513513514,18.937463242501472,0.5529411764705883,0.2695035460992908,0.13192419825072887,0.024366471734892786,0.13761467889908258,0.03131115459882583,0.13395784543325526,0.02783203125,0.0262582056892779,0.02295918367346939,0.022598870056497175,0.03234501347708895,0.11960784313725491,0.12788632326820604,0.1605351170568562,0.135,0.147239263803681,0.02727272727272727,0.5161290322580645,0.22835633626097868,0.6098901098901099,0.676829268292683,0.8468468468468469,0.04642409033877039,0.2702702702702703,0.3125,0.8,0.07026348808030113,0.16813048933500627,0.34328358208955223,0.3511450381679389,0.9347826086956522,0.4868255959849435,0.327319587628866,0.3281653746770026,0.9448818897637795,0.29508196721311475,0.6666666666666666,0.3333333333333333,0.16393442622950818,0.4262295081967213,0.20727272727272728,0.6842105263157895,0.1890909090909091,0.34615384615384615,0.4763636363636364,0.29770992366412213,0.8833124215809285,0.3307291666666667,0.54273407079646,0.5446360465116279,0.5406802583025831,0.08995327102803738,0.18461538461538463,0.08727655099894847,0.3659305993690852,6.48690909090909,25.09157088122606,0.40335392762577227,24.0,4.0,8.0,12.0,21.0,30.0,,4.0,3.0,7.0,11.0,7.0,1.0,17.0,,0.3333333333333333,0.007662835249042145,0.002577319587628866,0.020689655172413793,0.02857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.4,0.75,0.3076923076923077,0.875,0.032015065913371,,7.0,8.0,1.0,0.022388059701492536,,,,,True
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,43130.0,719,55,1494,1499,590.0,513.0,176.0,2993,141.0,194.0,46.0,66.0,50.0,72.0,18.0,45.0,10.0,,,,,,,,,,,162.0,249.0,,,88.0,412.0,1616,48.0,69.0,,115.0,55.0,94.0,,,41.0,151.0,228.0,96.0,,86.0,,,,17.0,15.0,22.0,37.0,13.0,9.0,12.0,1.0,2.0,96.0,34.0,75.0,54.0,89.0,16.0,159.0,109.0,268.0,14.0,22.0,18.0,4.0,24.0,4.0,15.0,25.0,9.0,,5.0,49.0,16.0,44.0,73.0,2.0,2.0,7.0,97.0,3.0,121.0,13.0,54.0,13.0,48.0,1.0,1.0,27.0,,21.0,49.0,28.0,151.0,590.0,9.0,12.0,0.7037037037037037,0.957983193277311,,,,,0.6506024096385542,0.6956521739130435,0.5851063829787234,0.6506024096385542,0.6956521739130435,0.5851063829787234,0.6798679867986799,0.71875,0.6291666666666667,,0.06827309236947791,0.07731958762886598,0.044444444444444446,20.82840236686391,0.4897959183673469,0.2962962962962963,0.20227272727272727,0.21551724137931033,0.21011673151750973,0.10089020771513353,0.20516499282639886,0.1591240875912409,0.28125,0.17037037037037037,0.1320754716981132,0.08097165991902834,0.14516129032258066,0.2392638036809816,0.25274725274725274,0.21153846153846154,0.20408163265306123,0.2028985507246377,0.5714285714285714,0.7791164658634538,0.7268041237113402,0.7877094972067039,0.6737588652482269,0.18072289156626506,0.4,0.4186046511627907,0.8888888888888888,0.040160642570281124,,,,,,,,,0.9565217391304348,0.696969696969697,0.06521739130434782,,,0.7659574468085106,0.6944444444444444,,,,,0.7791164658634538,,0.5361722891566265,0.5592320754716981,0.5286808510638298,0.18620689655172415,0.18620689655172415,0.279126213592233,0.36650485436893204,3.427710843373494,,0.3949129852744311,3.0,,,,19.0,,,,,2.0,6.0,8.0,,,3.0,,,,,0.15555555555555556,0.3,0.3,1.0,,,,,,,,,1.0,,1.0,2.0,,,True
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,82122.0,1369,185,2873,2849,1180.0,968.0,327.0,5722,233.0,319.0,68.0,101.0,93.0,131.0,10.0,35.0,2.0,,,,,,,,,,,243.0,356.0,,,202.0,688.0,3063,71.0,109.0,,191.0,95.0,143.0,,,101.0,291.0,346.0,140.0,,124.0,,,,28.0,44.0,44.0,88.0,35.0,9.0,22.0,13.0,9.0,220.0,55.0,109.0,144.0,221.0,33.0,398.0,166.0,564.0,13.0,34.0,28.0,6.0,23.0,2.0,14.0,46.0,9.0,1.0,6.0,69.0,36.0,75.0,149.0,4.0,25.0,19.0,258.0,9.0,303.0,25.0,121.0,43.0,118.0,3.0,2.0,66.0,3.0,49.0,121.0,77.0,287.0,1173.0,11.0,39.0,0.7119341563786008,0.9558011049723757,,,,,0.6825842696629213,0.6513761467889908,0.6643356643356644,0.6825842696629213,0.6513761467889908,0.6643356643356644,0.694949494949495,0.6678321678321678,0.6799065420560748,,0.07865168539325842,0.06896551724137931,0.17142857142857143,17.477533312674307,0.3333333333333333,0.4074074074074074,0.24831460674157305,0.16951788491446346,0.301255230125523,0.08461538461538462,0.266812865497076,0.1268368136117556,0.1956521739130435,0.18951612903225806,0.06722689075630252,0.09361702127659574,0.19933554817275748,0.2661498708010336,0.2871287128712871,0.3081081081081081,0.2777777777777778,0.15476190476190477,0.6363636363636364,0.8960674157303371,0.7304075235109718,0.7845117845117845,0.7081545064377682,0.09831460674157304,0.2857142857142857,0.3448275862068966,0.8,0.0056179775280898875,,,,,,,,,0.926605504587156,0.6732673267326733,0.07352941176470588,,,0.916083916083916,0.7099236641221374,,,,,0.8960674157303371,,0.5642044943820224,0.5468869047619048,0.5654111888111889,0.2676991150442478,0.2676991150442478,0.27761627906976744,0.42296511627906974,2.1410112359550566,,0.4107205012182388,,,,,49.0,,,,2.0,3.0,5.0,34.0,,,7.0,,,,0.019801980198019802,0.06111111111111111,,,,,,,,,,6.0,,7.0,,2.0,7.0,1.0,,True
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,4584.0,76,-1,161,163,57.0,86.0,16.0,324,5.0,11.0,3.0,5.0,,,2.0,3.0,,,,,,,,,,,,7.0,14.0,,,6.0,20.0,184,4.0,6.0,,8.0,1.0,2.0,,,3.0,5.0,8.0,6.0,,6.0,,,,3.0,3.0,5.0,8.0,3.0,2.0,2.0,1.0,,21.0,2.0,7.0,4.0,7.0,2.0,13.0,9.0,22.0,2.0,2.0,2.0,,2.0,,,1.0,2.0,,,3.0,1.0,9.0,10.0,,,1.0,6.0,,9.0,1.0,5.0,,6.0,,,4.0,,2.0,6.0,5.0,5.0,57.0,,,0.5714285714285714,1.0,,,,,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5555555555555556,0.6666666666666666,0.625,,0.21428571428571427,0.2727272727272727,,11.666666666666666,0.6666666666666666,0.25,0.16279069767441862,0.20588235294117646,0.14285714285714285,0.05555555555555555,0.15492957746478872,0.12857142857142856,0.19047619047619047,0.2222222222222222,0.25,0.038461538461538464,0.20833333333333334,0.07692307692307693,0.16666666666666666,0.09090909090909091,0.3333333333333333,0.5,0.8333333333333334,0.7857142857142857,0.45454545454545453,0.625,0.4,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.8333333333333334,0.6,,,,,,,,,,0.7857142857142857,,0.5225357142857143,0.5879,0.40954999999999997,0.2777777777777778,0.2777777777777778,0.4,0.25,2.5,,0.35403726708074534,,,,,,,,,,,1.0,1.0,,,1.0,,,,,0.1,,,,,,,,,,,,,,,,,,True
200757,1610612762,Thabo Sefolosha,Thabo Sefolosha,200757,UTA,531.0,9,-14,18,21,,5.0,1.0,39,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,10.526315789473685,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.513725,,,,,,,8.6,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,61099.0,1018,89,2117,2120,807.0,730.0,231.0,4237,57.0,98.0,1.0,3.0,16.0,34.0,28.0,74.0,66.0,18.0,54.0,4.0,7.0,18.0,29.0,97.0,5.0,13.0,45.0,114.0,238.0,47.0,151.0,130.0,499.0,2351,3.0,8.0,9.0,25.0,34.0,78.0,20.0,63.0,88.0,216.0,98.0,130.0,126.0,2.0,1.0,96.0,29.0,12.0,123.0,90.0,213.0,59.0,31.0,96.0,14.0,13.0,516.0,6.0,8.0,37.0,79.0,1.0,117.0,15.0,132.0,5.0,39.0,25.0,14.0,59.0,15.0,48.0,31.0,11.0,2.0,4.0,90.0,28.0,43.0,109.0,,2.0,3.0,113.0,12.0,154.0,6.0,40.0,30.0,6.0,,,2.0,,4.0,6.0,1.0,212.0,803.0,18.0,25.0,0.4298245614035088,0.4336283185840708,0.8936170212765957,0.31125827814569534,0.31746031746031744,0.31333333333333335,0.4789915966386555,0.375,0.4358974358974359,0.47429305912596403,0.5294117647058824,0.45390070921985815,0.532967032967033,0.55,0.5591397849462365,0.38817480719794345,0.05042016806722689,0.061224489795918366,0.06756756756756757,22.86919831223629,0.6555555555555556,0.017241379310344827,0.1264,0.016877637130801686,0.10422535211267606,0.012903225806451613,0.11836734693877551,0.014909478168264111,0.009950248756218905,0.015544041450777202,0.0375,0.012269938650306749,0.12162162162162163,0.1183206106870229,0.14893617021276595,0.11439114391143912,0.07142857142857142,0.023923444976076555,0.16666666666666666,0.2519280205655527,0.5816326530612245,0.6195652173913043,0.5087719298245614,0.19023136246786632,0.3783783783783784,0.4057971014492754,0.35714285714285715,0.16966580976863754,0.13881748071979436,0.3333333333333333,0.3333333333333333,0.9444444444444444,0.2493573264781491,0.29896907216494845,0.30851063829787234,0.8620689655172413,0.17647058823529413,0.3333333333333333,1.0,0.23529411764705882,0.29411764705882354,0.24113475177304963,0.47058823529411764,0.1276595744680851,0.3888888888888889,0.3191489361702128,0.28888888888888886,0.6401028277634961,0.3020833333333333,0.49723105670103096,0.4862,0.4974989285714286,0.0988235294117647,0.14705882352941177,0.050100200400801605,0.43286573146292584,8.973529411764707,24.922516556291384,0.3811998110533774,29.0,2.0,2.0,4.0,7.0,15.0,,3.0,1.0,7.0,6.0,2.0,16.0,2.0,,0.4444444444444444,0.019867549668874173,0.030927835051546393,0.012987012987012988,0.014388489208633094,0.4393939393939394,0.4461538461538462,0.3448275862068966,0.5,1.0,0.4,1.0,0.013071895424836602,,2.0,,,,,,,0.015151515151515152,True
