EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,PtsUnassisted3s,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,Charge Fouls,on,3SecondViolations,HeaveAttempts,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveMakes,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,127.0,2,4,6,2,2,10,6,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2,25.0,1.0,1.0,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,7392.0,123,258,261,84,146,519,278,9.0,23.0,29.0,1.0,1.0,1.0,,84,13.120567375886525,1.0,0.1323529411764706,0.1557377049180328,0.21428571428571427,0.32558139534883723,-23.0,23.0,10.0,13.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,15.0,21.0,2.0,9.0,9.0,45.0,3.0,4.0,1.0,1.0,9.0,5.0,7.0,2.0,4.0,5.0,21.0,20.0,10.0,6.0,6.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,10.0,4.0,6.0,3.0,2.0,1.0,1.0,7.0,17.0,2.0,11.0,2.0,15.0,3.0,6.0,3.0,1.0,1.0,1.0,21.0,2.0,3.0,0.6666666666666666,0.8333333333333334,1.0,0.2222222222222222,1.0,0.5,0.2222222222222222,0.7142857142857143,0.75,0.7142857142857143,0.6,0.9,0.7272727272727273,0.625,0.9,0.7,0.3,0.047619047619047616,0.07692307692307693,0.3076923076923077,0.125,0.05263157894736842,0.18518518518518517,0.024390243902439025,0.042735042735042736,0.047619047619047616,0.08823529411764706,0.16666666666666666,0.05,0.1,0.16666666666666666,0.25,0.43333333333333335,0.7692307692307693,0.8333333333333334,0.7,0.13333333333333333,0.75,0.75,0.3333333333333333,0.13333333333333333,0.5,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333,1.0,0.2,0.16666666666666666,0.16666666666666666,1.0,0.8,0.75,0.2,1.0,1.0,0.45454545454545453,0.6,0.09090909090909091,1.0,0.2727272727272727,0.3333333333333333,0.7333333333333333,0.16666666666666666,0.5328866666666666,0.5542625,0.5255954545454545,0.18181818181818182,0.25,0.2,0.4666666666666667,6.700000000000001,24.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628980,1610612744,Jacob Evans,Jacob Evans,1628980,GSW,12210.0,204,422,429,145,210,851,463,9.0,19.0,25.0,9.0,4.0,11.0,2.0,145,13.675213675213676,0.8181818181818182,0.08181818181818182,0.09547738693467336,0.04081632653061224,0.34360189573459715,-35.0,44.0,3.0,11.0,1.0,2.0,1.0,2.0,5.0,7.0,6.0,20.0,1.0,4.0,,1.0,3.0,11.0,2.0,2.0,2.0,4.0,14.0,38.0,4.0,15.0,,40.0,2.0,3.0,2.0,2.0,10.0,6.0,12.0,2.0,5.0,,18.0,14.0,14.0,12.0,,11.0,3.0,3.0,17.0,6.0,23.0,5.0,7.0,7.0,52.0,4.0,2.0,,10.0,,6.0,5.0,2.0,3.0,,18.0,28.0,,5.0,,1.0,1.0,1.0,,2.0,1.0,3.0,18.0,5.0,,0.5,0.5,1.0,0.26666666666666666,1.0,0.4,0.26666666666666666,0.3684210526315789,0.6666666666666666,0.5,0.37735849056603776,1.0,0.5294117647058824,0.37735849056603776,1.0,0.5294117647058824,0.2830188679245283,0.07894736842105263,0.2727272727272727,,,0.016,0.11235955056179775,0.05970149253731343,0.03125,0.03571428571428571,,0.16666666666666666,0.13333333333333333,0.0967741935483871,0.10294117647058823,0.14285714285714285,0.20754716981132076,0.2727272727272727,0.375,0.6666666666666666,0.1320754716981132,0.7142857142857143,0.7142857142857143,0.4,0.37735849056603776,0.3,0.3,0.5,0.07547169811320754,0.25,0.25,1.0,0.20754716981132076,0.2727272727272727,0.2727272727272727,1.0,0.4,0.5,0.4,1.0,1.0,0.11764705882352941,0.5,0.058823529411764705,,0.23529411764705882,0.5,0.49056603773584906,0.2727272727272727,0.4564047169811321,0.4987166666666667,0.4322235294117646,0.018867924528301886,0.02631578947368421,0.25,0.45,12.202631578947368,25.826666666666664,1.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.023255813953488372,0.03636363636363636,0.03225806451612903,0.3333333333333333,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201973,1610612744,Jonas Jerebko,Jonas Jerebko,201973,GSW,6245.0,104,217,222,73,96,439,241,14.0,23.0,25.0,3.0,1.0,5.0,,73,15.833333333333334,0.6,0.24561403508771928,0.21649484536082475,0.17391304347826086,0.33640552995391704,-16.0,24.0,6.0,11.0,1.0,2.0,2.0,2.0,,1.0,1.0,3.0,,4.0,,2.0,4.0,13.0,,1.0,2.0,4.0,7.0,15.0,4.0,17.0,2.0,28.0,1.0,2.0,,1.0,2.0,3.0,5.0,2.0,6.0,2.0,14.0,12.0,2.0,12.0,2.0,13.0,4.0,1.0,9.0,4.0,13.0,3.0,2.0,4.0,30.0,,2.0,,7.0,2.0,2.0,5.0,2.0,3.0,,5.0,8.0,,2.0,,2.0,,1.0,,2.0,2.0,2.0,14.0,1.0,,0.8571428571428571,1.0,1.0,0.23529411764705882,,0.3333333333333333,0.23529411764705882,0.4666666666666667,0.5,0.6,0.40625,0.3333333333333333,0.5454545454545454,0.42424242424242425,0.3333333333333333,0.5833333333333334,0.53125,0.06666666666666667,0.09090909090909091,0.3333333333333333,,0.031746031746031744,0.175,,0.020833333333333332,,0.037037037037037035,,0.25,0.3333333333333333,0.17647058823529413,0.16666666666666666,0.34375,0.5454545454545454,0.6,0.8333333333333334,0.03125,,,,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,0.40625,0.3076923076923077,0.3076923076923077,1.0,0.6666666666666666,0.5,0.3333333333333333,,,0.18181818181818182,1.0,0.18181818181818182,,0.36363636363636365,0.5,0.875,0.3076923076923077,0.5124546875,0.5570666666666666,0.4931863636363636,0.030303030303030304,0.0625,0.07142857142857142,0.5,5.959999999999999,25.63529411764706,1.0,3.0,,,2.0,2.0,1.0,,,,1.0,0.043478260869565216,,,0.5,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,1222.0,20,39,42,18,18,81,57,,,,,,,,18,21.42857142857143,,,,,0.46153846153846156,-9.0,4.0,1.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,1.0,4.0,,,1.0,2.0,2.0,4.0,1.0,4.0,2.0,9.0,,,,,,2.0,3.0,1.0,2.0,1.0,8.0,2.0,2.0,,,4.0,1.0,,2.0,1.0,3.0,,1.0,,7.0,,,,,,,1.0,1.0,,,,,,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,8.0,,,0.5,0.5,,0.25,,0.5,0.25,0.5,,0.6666666666666666,0.4375,,0.7,0.5,,0.8,0.5,,,,,,,,,,,,,,,,0.25,0.5,0.5,,0.25,0.5,0.5,1.0,,,,,,,,,0.5,0.25,0.25,,,,,,,0.2,1.0,,,0.4,0.5,0.75,0.25,0.49275625,,0.41605,0.2222222222222222,0.4,,0.8888888888888888,7.025,26.049999999999997,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,988.0,16,37,41,18,28,78,42,1.0,2.0,2.0,1.0,,1.0,,18,19.047619047619047,1.0,0.125,0.14285714285714285,,0.4864864864864865,10.0,5.0,,1.0,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,3.0,5.0,,,4.0,10.0,,,,,,1.0,2.0,,,2.0,4.0,2.0,4.0,,,,,,5.0,,5.0,,,3.0,10.0,,,,1.0,,,1.0,1.0,,,,,,3.0,,5.0,,,1.0,,,,4.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.6,,0.5,0.6,,0.5,0.7142857142857143,,0.6666666666666666,,,,,,,0.16666666666666666,,,,,,,1.0,0.2,,0.2,,,,0.4,0.5,0.5,,0.4,1.0,1.0,0.5,,,,,,,,,,,,,,0.5,,,,,,0.2,,0.47428,,0.524,0.16666666666666666,,,0.4,12.059999999999999,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,286.0,5,10,12,8,10,22,9,,2.0,2.0,,,,,8,41.66666666666667,,,0.4,,0.8,4.0,2.0,,,,,,,3.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,4.0,4.0,1.0,1.0,,11.0,1.0,1.0,,,2.0,3.0,3.0,1.0,1.0,,9.0,8.0,,3.0,,1.0,1.0,,1.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,9.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.125,1.1,1.0,1.125,0.2,,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,,,,,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,0.25,1.0,0.2,1.0,0.42206,0.4192,0.42562500000000003,,,0.18181818181818182,0.8181818181818182,12.375,25.8,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,3633.0,61,119,120,35,60,239,132,3.0,7.0,13.0,3.0,1.0,4.0,,35,22.46376811594203,0.75,0.10714285714285714,0.10714285714285714,,0.29411764705882354,-14.0,18.0,8.0,12.0,3.0,4.0,1.0,1.0,,1.0,7.0,12.0,,,,,,1.0,,1.0,,,15.0,25.0,,1.0,2.0,32.0,3.0,5.0,,1.0,7.0,3.0,5.0,,,1.0,7.0,20.0,10.0,,2.0,1.0,,2.0,2.0,3.0,5.0,2.0,,1.0,13.0,,6.0,,3.0,1.0,6.0,1.0,1.0,,,1.0,4.0,,3.0,,3.0,1.0,2.0,,,,,7.0,,,0.6666666666666666,0.7142857142857143,,,,,,0.6,0.6,0.6,0.5769230769230769,0.5,0.6,0.5925925925925926,0.5833333333333334,0.7,0.038461538461538464,0.08,0.16666666666666666,0.14285714285714285,,0.14634146341463414,0.10714285714285714,,0.09375,0.2,0.05263157894736842,,0.2222222222222222,0.1111111111111111,0.13636363636363635,,0.46153846153846156,0.6666666666666666,0.8,0.375,0.038461538461538464,,,,0.46153846153846156,0.5833333333333334,0.5833333333333334,1.0,,,,,0.038461538461538464,,,,0.6666666666666666,0.75,0.16666666666666666,,,0.2,1.0,,,,,0.5,,0.4784423076923077,0.5398333333333334,0.39256,0.07407407407407407,0.07692307692307693,0.21875,0.21875,10.328,26.3,1.0,1.0,1.0,,2.0,1.0,,,,,,0.25,,0.1111111111111111,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,8359.0,139,286,290,94,152,576,321,12.0,20.0,24.0,7.0,3.0,12.0,3.0,94,30.914826498422713,0.5833333333333334,0.1643835616438356,0.14705882352941177,0.10344827586206896,0.32867132867132864,-34.0,28.0,14.0,24.0,3.0,5.0,3.0,7.0,11.0,18.0,7.0,16.0,2.0,2.0,2.0,2.0,9.0,25.0,,2.0,1.0,5.0,32.0,58.0,11.0,27.0,5.0,102.0,4.0,6.0,,2.0,9.0,6.0,16.0,3.0,7.0,3.0,24.0,22.0,42.0,21.0,,25.0,9.0,2.0,13.0,2.0,15.0,2.0,7.0,5.0,32.0,2.0,2.0,,8.0,,4.0,3.0,1.0,2.0,2.0,2.0,11.0,1.0,8.0,,5.0,2.0,3.0,,,,,24.0,2.0,,0.34375,0.34375,0.6363636363636364,0.4074074074074074,,0.42857142857142855,0.4074074074074074,0.5517241379310345,0.6666666666666666,0.375,0.5705882352941176,0.5,0.45652173913043476,0.5872093023255814,0.5625,0.5,0.3176470588235294,0.034482758620689655,0.041666666666666664,,,0.024096385542168676,0.12698412698412698,0.0425531914893617,0.03076923076923077,,0.02702702702702703,,0.18181818181818182,0.22727272727272727,0.09803921568627451,0.25,0.2823529411764706,0.5833333333333334,0.6086956521739131,0.5,0.21176470588235294,0.6111111111111112,0.6470588235294118,0.18181818181818182,0.18823529411764706,0.4375,0.4375,0.2857142857142857,0.023529411764705882,1.0,1.0,1.0,0.29411764705882354,0.36,0.36,0.5555555555555556,0.625,0.6,0.25,,,0.30434782608695654,0.42857142857142855,0.08695652173913043,1.0,0.21739130434782608,0.2,0.6,0.36,0.48303529411764706,0.50743,0.47903695652173917,0.03488372093023256,0.05084745762711865,0.08823529411764706,0.23529411764705882,8.563793103448274,25.948148148148146,,1.0,1.0,2.0,4.0,5.0,1.0,,,,,0.03225806451612903,0.047619047619047616,0.025,,0.3333333333333333,,12.0,,,,1.0,2.0,1.0,0.05555555555555555,,,,,True,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,5420.0,90,185,186,72,83,371,193,6.0,15.0,17.0,2.0,,4.0,2.0,72,17.307692307692307,0.5,0.10909090909090909,0.1595744680851064,0.14285714285714285,0.3891891891891892,-15.0,20.0,2.0,4.0,,,2.0,2.0,1.0,6.0,3.0,6.0,1.0,3.0,,1.0,6.0,11.0,,,1.0,4.0,6.0,16.0,7.0,14.0,3.0,36.0,,,,,,5.0,7.0,1.0,5.0,1.0,14.0,8.0,4.0,15.0,,11.0,6.0,2.0,2.0,3.0,5.0,3.0,2.0,,13.0,1.0,1.0,,9.0,,2.0,2.0,2.0,,1.0,4.0,8.0,1.0,10.0,,4.0,,2.0,,,,,14.0,2.0,,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5,,0.2,0.5,0.375,,0.7142857142857143,0.55,,0.5416666666666666,0.5625,,0.5384615384615384,0.4666666666666667,0.125,0.25,,,0.016129032258064516,0.23076923076923078,0.03225806451612903,0.021505376344086023,,,,,0.11764705882352941,0.26666666666666666,0.1111111111111111,0.13333333333333333,0.5,0.6666666666666666,0.5,0.2,0.16666666666666666,0.2,,0.2,0.5,0.5,1.0,0.1,0.3333333333333333,0.3333333333333333,1.0,0.36666666666666664,0.5454545454545454,0.5454545454545454,0.6666666666666666,,,,,,0.16666666666666666,1.0,0.08333333333333333,,0.3333333333333333,0.25,0.6,0.5454545454545454,0.4836116666666667,,0.462775,0.0625,0.1111111111111111,,0.3888888888888889,10.9375,25.292857142857144,,,,,2.0,2.0,1.0,,,,,0.041666666666666664,0.038461538461538464,,,,,6.0,,,,,,,0.16666666666666666,1.0,,,,True,,,,,,,,,,,,,,,,,,
