EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,Travels,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Clear Path Fouls,Loose Ball Fouls,BlockedAtRim,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,3SecondViolations,ShortMidRangePctBlocked,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,HeaveAttempts,Arc3PctBlocked,OffensiveGoaltends,on,BlockedCorner3,Defensive 3 Seconds Violations
1628436,1610612752,Luke Kornet,Luke Kornet,1628436,NYK,5513.0,92,,188,188,39,68,13.0,376,5.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,4.0,,,11.0,26.0,1.0,1.0,,6.0,6.0,7,11.0,30.0,8.0,53,196,1.0,1.0,1.0,1.0,7.0,,,,6.0,2.0,2.0,10.0,2.0,33.0,,2.0,26.0,11.0,,6.0,2.0,8.0,2.0,,4.0,2.0,,18.0,1.0,3.0,11.0,4.0,18.0,2.0,20.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,,1.0,6.0,9.0,,,12.0,,1.0,11.0,,5.0,1.0,4.0,,4.0,,2.0,39,1.0,0.8333333333333334,1.0,1.0,0.36666666666666664,1.0,,0.36666666666666664,0.8571428571428571,1.0,,0.6081081081081081,1.25,,0.6309523809523809,1.1666666666666667,0.14285714285714285,0.8108108108108109,,,21.890547263681594,0.5,0.8,0.20754716981132076,0.02631578947368421,0.09375,0.16470588235294117,0.023255813953488372,0.07692307692307693,,0.10526315789473684,0.34782608695652173,0.09090909090909091,0.09523809523809523,0.09090909090909091,,,0.13513513513513514,1.0,1.0,0.8,0.02702702702702703,1.0,1.0,1.0,0.02702702702702703,,,,0.10810810810810811,0.7027027027027027,0.4230769230769231,0.4230769230769231,1.0,0.5,1.0,,0.5,1.0,1.0,,,,1.0,,0.9459459459459459,0.4230769230769231,0.537454054054054,0.538525,0.500225,0.12195121951219512,0.45454545454545453,0.1320754716981132,0.03773584905660377,4.385714285714287,25.866666666666667,0.2074468085106383,1.0,0.020833333333333332,,0.02631578947368421,,1.0,1.0,1.0,,,,2.0,1.0,,,,,3.0,0.03333333333333333,,0.25,,,,,,,,,,,,,,,,,,,,,,True,,
1629019,1610612752,Allonzo Trier,Allonzo Trier,1629019,NYK,13701.0,228,-40.0,472,471,134,169,59.0,943,16.0,36.0,1.0,2.0,3.0,8.0,2.0,8.0,9.0,21.0,3.0,1.0,1.0,10.0,20.0,,2.0,5.0,12.0,27.0,65,12.0,23.0,24.0,114,518,2.0,3.0,1.0,3.0,9.0,7.0,17.0,6.0,13.0,14.0,46.0,8.0,46.0,27.0,9.0,2.0,20.0,10.0,7.0,5.0,5.0,10.0,4.0,1.0,3.0,2.0,,25.0,1.0,11.0,8.0,3.0,22.0,4.0,26.0,1.0,3.0,3.0,,7.0,2.0,5.0,8.0,1.0,2.0,15.0,1.0,3.0,7.0,18.0,1.0,1.0,31.0,1.0,,35.0,,16.0,3.0,,,,,44.0,132,2.0,0.14814814814814814,0.15384615384615385,0.75,0.5217391304347826,0.3333333333333333,0.46153846153846156,0.5217391304347826,0.4153846153846154,0.6666666666666666,0.4117647058823529,0.5113636363636364,0.5833333333333334,0.5333333333333333,0.5480769230769231,0.6428571428571429,0.6052631578947368,0.26136363636363635,0.1076923076923077,0.16666666666666666,22.118959107806692,0.4666666666666667,0.13043478260869565,0.06557377049180328,0.006172839506172839,0.11956521739130435,0.08878504672897196,0.012987012987012988,,,0.0625,,0.15625,0.1323529411764706,0.08333333333333333,0.025,,0.4090909090909091,0.4444444444444444,0.5333333333333333,0.125,0.09090909090909091,0.25,0.2857142857142857,,0.23863636363636365,0.42857142857142855,0.42857142857142855,0.2222222222222222,0.03409090909090909,0.22727272727272727,0.5,0.5263157894736842,0.8,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,,,0.26666666666666666,0.375,0.03333333333333333,0.4,0.4166666666666667,0.6704545454545454,0.5,0.5053863636363635,0.4427125,0.47062666666666675,0.15841584158415842,0.20512820512820512,0.07894736842105263,0.40350877192982454,8.047692307692309,25.578260869565224,0.2838983050847458,2.0,0.028985507246376812,0.021739130434782608,0.023809523809523808,3.0,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,0.043478260869565216,,,0.0625,0.037037037037037035,0.6666666666666666,0.6666666666666666,0.5,,1.0,,0.125,1.0,,,1.0,,,,,1.0,,0.05,,True,,
1628995,1610612752,Kevin Knox,Kevin Knox,1628995,NYK,21115.0,352,-117.0,719,721,131,160,80.0,1440,14.0,43.0,1.0,7.0,4.0,7.0,15.0,37.0,7.0,27.0,7.0,1.0,1.0,15.0,50.0,2.0,5.0,3.0,7.0,36.0,107,17.0,57.0,27.0,150,828,4.0,11.0,2.0,6.0,20.0,8.0,16.0,4.0,8.0,12.0,40.0,32.0,40.0,39.0,12.0,4.0,50.0,15.0,15.0,6.0,5.0,11.0,5.0,,3.0,1.0,2.0,27.0,7.0,24.0,24.0,1.0,49.0,13.0,62.0,7.0,5.0,4.0,1.0,12.0,4.0,4.0,17.0,3.0,8.0,29.0,2.0,8.0,14.0,26.0,2.0,,30.0,,1.0,40.0,2.0,17.0,3.0,3.0,,3.0,,40.0,131,3.0,0.4444444444444444,0.47058823529411764,0.7647058823529411,0.2982456140350877,0.3333333333333333,0.5,0.2982456140350877,0.3364485981308411,0.36363636363636365,0.5,0.375,0.4117647058823529,0.5833333333333334,0.41208791208791207,0.47619047619047616,0.6451612903225806,0.3475609756097561,0.14018691588785046,0.23255813953488372,26.049382716049383,0.41379310344827586,0.05263157894736842,0.13186813186813187,0.030837004405286344,0.14035087719298245,0.1359773371104816,0.030848329048843187,0.047619047619047616,0.04411764705882353,0.09302325581395349,0.11666666666666667,0.25,0.13333333333333333,0.16666666666666666,0.07368421052631578,,0.2621951219512195,0.32558139534883723,0.42424242424242425,0.42857142857142855,0.22560975609756098,0.40540540540540543,0.4411764705882353,0.5333333333333333,0.16463414634146342,0.25925925925925924,0.28,0.2857142857142857,0.042682926829268296,0.3048780487804878,0.3,0.3,0.7333333333333333,0.4117647058823529,0.14285714285714285,0.058823529411764705,0.29411764705882354,0.4,1.0,0.2916666666666667,0.5714285714285714,0.041666666666666664,0.2916666666666667,0.42857142857142855,0.6097560975609756,0.3,0.4997753048780489,0.5389999999999999,0.47635625000000004,0.09497206703910614,0.13934426229508196,0.13333333333333333,0.26666666666666666,8.562616822429904,25.52631578947368,0.18219749652294853,5.0,0.030864197530864196,,0.031496062992125984,5.0,,2.0,,3.0,2.0,1.0,6.0,,1.0,1.0,,4.0,3.0,,0.07407407407407407,,0.045454545454545456,0.02857142857142857,0.2857142857142857,0.2857142857142857,1.0,,1.0,,0.08108108108108109,,,,,,,,,,,,,True,,
203098,1610612752,John Jenkins,John Jenkins,203098,NYK,4092.0,68,-54.0,134,135,25,33,10.0,269,,,,,,,1.0,2.0,3.0,7.0,4.0,,1.0,2.0,14.0,,2.0,1.0,1.0,4.0,9,2.0,18.0,5.0,19,166,,,,2.0,,,1.0,1.0,2.0,2.0,5.0,8.0,,6.0,,,14.0,2.0,,6.0,1.0,7.0,1.0,,4.0,1.0,1.0,15.0,,4.0,3.0,,7.0,1.0,8.0,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,2.0,,,5.0,,1.0,,1.0,,1.0,1.0,5.0,24,,1.0,1.0,1.0,0.1111111111111111,,0.5,0.1111111111111111,0.4444444444444444,,,0.25925925925925924,,0.5,0.3275862068965517,,0.625,0.6666666666666666,,,20.689655172413794,1.0,,0.07692307692307693,,0.14285714285714285,0.1044776119402985,0.013333333333333334,,,0.05555555555555555,,0.3333333333333333,0.14285714285714285,0.14285714285714285,,1.0,,,,,0.07407407407407407,0.5,0.5,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,1.0,0.14814814814814814,0.5185185185185185,0.14285714285714285,0.14285714285714285,1.0,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.14285714285714285,0.4943444444444445,,0.5175166666666667,0.06896551724137931,0.1,,0.2631578947368421,18.677777777777777,25.444444444444443,0.1865671641791045,1.0,0.024390243902439025,,0.03125,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,0.05263157894736842,,,,,,,True,,
203943,1610612752,Noah Vonleh,Noah Vonleh,203943,NYK,10764.0,179,-90.0,366,370,55,63,33.0,736,11.0,16.0,3.0,3.0,2.0,3.0,7.0,10.0,2.0,3.0,,,,3.0,19.0,,,,1.0,20.0,29,3.0,19.0,8.0,57,433,5.0,5.0,,,10.0,4.0,5.0,,1.0,4.0,12.0,18.0,22.0,9.0,,8.0,19.0,3.0,2.0,14.0,3.0,17.0,3.0,,5.0,2.0,7.0,37.0,11.0,18.0,24.0,3.0,45.0,13.0,58.0,1.0,2.0,2.0,,3.0,1.0,1.0,7.0,,2.0,10.0,1.0,,8.0,21.0,,3.0,13.0,,2.0,15.0,,7.0,1.0,3.0,,3.0,,12.0,55,1.0,0.45,0.5625,1.0,0.15789473684210525,,,0.15789473684210525,0.6896551724137931,1.0,0.8,0.5104166666666666,1.0,0.6666666666666666,0.5181818181818182,0.8333333333333334,0.6666666666666666,0.3958333333333333,0.06896551724137931,0.0625,16.129032258064516,0.3,0.3333333333333333,0.25263157894736843,0.09482758620689655,0.225,0.24,0.06467661691542288,0.08571428571428572,0.0967741935483871,0.25925925925925924,0.21739130434782608,0.2777777777777778,0.21875,0.25,0.043478260869565216,,0.3333333333333333,0.6875,0.7333333333333333,0.45454545454545453,0.20833333333333334,0.7,0.7777777777777778,0.42857142857142855,0.0625,0.6666666666666666,0.6666666666666666,0.5,,0.3958333333333333,0.15789473684210525,0.15789473684210525,1.0,0.6,1.0,,,,,0.5,0.6666666666666666,,0.16666666666666666,,0.7291666666666666,0.15789473684210525,0.533025,0.53595,0.5624083333333333,0.12962962962962962,0.2,0.17543859649122806,0.21052631578947367,4.789655172413793,25.826315789473686,0.15027322404371585,2.0,0.023529411764705882,0.1,0.02857142857142857,,1.0,1.0,1.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,0.1,,,,,,,,,2.0,,,1.0,True,,
1627740,1610612752,Henry Ellenson,Henry Ellenson,1627740,NYK,1271.0,21,-10.0,46,44,21,8,5.0,90,,,,,,,1.0,4.0,,,3.0,,1.0,,1.0,,,,,1.0,4,2.0,4.0,,8,50,,1.0,,,,,2.0,,1.0,,,2.0,,6.0,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,3.0,2.0,6.0,1.0,7.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,19,,1.0,1.0,1.0,0.5,,,0.5,0.25,,,0.5,,,0.5,,,0.5,,,17.307692307692307,1.0,1.0,0.5,0.0625,0.09090909090909091,0.23529411764705882,0.038461538461538464,,0.16666666666666666,0.3333333333333333,0.5,1.0,0.09090909090909091,,,,,,,,0.5,0.25,0.25,1.0,,,,,0.375,0.125,,,,,,,,,,,,0.3333333333333333,,,0.5,,0.4996625,0.444,0.4767333333333333,,,,,8.549999999999999,24.450000000000003,0.45652173913043476,,,,,,,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,True,,
1628372,1610612752,Dennis Smith Jr.,Dennis Smith Jr.,1628372,NYK,9681.0,161,-22.0,330,334,95,103,47.0,664,23.0,40.0,3.0,6.0,9.0,13.0,3.0,13.0,8.0,18.0,1.0,,1.0,8.0,24.0,1.0,3.0,1.0,1.0,34.0,71,8.0,25.0,12.0,104,371,3.0,7.0,1.0,3.0,9.0,12.0,26.0,1.0,2.0,6.0,33.0,12.0,56.0,18.0,6.0,4.0,24.0,8.0,8.0,16.0,17.0,33.0,11.0,6.0,10.0,2.0,4.0,83.0,3.0,12.0,5.0,,17.0,5.0,22.0,1.0,7.0,4.0,3.0,2.0,2.0,2.0,6.0,1.0,,8.0,,3.0,4.0,13.0,1.0,1.0,16.0,,1.0,15.0,,4.0,1.0,2.0,,2.0,1.0,33.0,95,1.0,0.17647058823529413,0.1875,0.75,0.32,0.3333333333333333,0.5,0.32,0.4788732394366197,0.42857142857142855,0.46153846153846156,0.4791666666666667,0.45,0.48214285714285715,0.5098039215686274,0.45,0.532258064516129,0.2604166666666667,0.11267605633802817,0.175,28.871391076115486,0.25,,0.056818181818181816,0.025423728813559324,0.15789473684210525,0.10365853658536585,0.02564102564102564,0.03571428571428571,,,0.037037037037037035,0.17391304347826086,0.1774193548387097,0.07142857142857142,0.022222222222222223,0.5,0.4166666666666667,0.575,0.696969696969697,0.17391304347826086,0.13541666666666666,0.23076923076923078,0.25,0.3333333333333333,0.1875,0.4444444444444444,0.4444444444444444,0.125,0.010416666666666666,0.25,0.3333333333333333,0.3333333333333333,0.75,0.6,0.5,,0.3,0.3333333333333333,1.0,0.4642857142857143,0.6923076923076923,0.03571428571428571,0.03571428571428571,1.0,0.6770833333333334,0.3333333333333333,0.5236026041666666,0.5762785714285714,0.4904553571428571,0.0594059405940594,0.05405405405405406,0.08653846153846154,0.3173076923076923,7.307042253521126,25.263999999999992,0.2878787878787879,2.0,0.025974025974025976,0.029411764705882353,0.03389830508474576,1.0,2.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,0.07692307692307693,,,2.0,,,0.07407407407407407,,,,,,,True,,
1628443,1610612752,Kadeem Allen,Kadeem Allen,1628443,NYK,7327.0,122,14.0,254,248,50,68,23.0,502,7.0,11.0,,,2.0,2.0,5.0,12.0,1.0,4.0,2.0,,1.0,5.0,10.0,1.0,1.0,1.0,1.0,13.0,27,5.0,12.0,18.0,59,263,,2.0,1.0,1.0,5.0,4.0,5.0,1.0,2.0,7.0,18.0,6.0,20.0,9.0,6.0,,10.0,5.0,1.0,11.0,9.0,20.0,9.0,,9.0,,2.0,49.0,2.0,4.0,7.0,1.0,12.0,2.0,14.0,2.0,5.0,4.0,1.0,5.0,4.0,2.0,10.0,2.0,3.0,15.0,,6.0,5.0,15.0,3.0,,17.0,,,21.0,1.0,9.0,2.0,2.0,1.0,2.0,2.0,18.0,50,,0.23076923076923078,0.23076923076923078,0.6,0.4166666666666667,1.0,0.5,0.4166666666666667,0.48148148148148145,,0.8,0.5256410256410257,0.5,0.7857142857142857,0.5918367346938775,0.625,0.85,0.3076923076923077,0.037037037037037035,0.09090909090909091,22.06405693950178,0.3333333333333333,0.1111111111111111,0.10294117647058823,0.028985507246376812,0.08,0.09322033898305085,0.017241379310344827,,0.045454545454545456,0.08571428571428572,0.125,0.11764705882352941,0.075,0.1,0.1,1.0,0.28205128205128205,0.6363636363636364,0.7,0.2857142857142857,0.3076923076923077,0.4166666666666667,0.4166666666666667,0.2,0.10256410256410256,0.25,0.25,,0.05128205128205128,0.2564102564102564,0.5,0.5,0.6,,,,0.3333333333333333,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,0.14285714285714285,1.0,0.5897435897435898,0.5,0.48262051282051277,0.38420000000000004,0.49237142857142857,0.19148936170212766,0.2571428571428571,0.0847457627118644,0.3050847457627119,7.299999999999998,25.40833333333333,0.1968503937007874,,,0.0625,,1.0,2.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,1301.0,22,-3.0,44,41,2,7,2.0,85,,,,,,,,,2.0,2.0,2.0,,,,,,,,,2.0,2,,2.0,,4,41,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,1.0,,,1.0,3.0,,,1.0,,,,,,,1.0,,1.0,1.0,,2,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,10.638297872340425,,,0.14285714285714285,,,0.08695652173913043,,,,0.2,,,,,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,0.5,,0.4289125,,,,,,,20.55,24.450000000000003,0.045454545454545456,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628656,1610612752,Billy Garrett,Billy Garrett,1628656,NYK,334.0,6,,12,10,6,5,,22,2.0,2.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,2.0,3,,1.0,,4,12,,,,,,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,6,,0.5,0.5,,,,,,0.6666666666666666,,1.0,0.5,,0.5,0.5,,0.5,0.25,,,33.333333333333336,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,0.25,,,,,0.25,,,,,,,,,,0.5,1.0,,0.5,,0.75,,0.3933875,,0.350125,,,,0.5,8.233333333333333,26.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627758,1610612752,Ron Baker,Ron Baker,1627758,NYK,448.0,7,-5.0,14,16,11,12,1.0,30,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,1,,1.0,,2,23,,,,,,1.0,1.0,,1.0,,2.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,11,,1.0,1.0,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,13.333333333333334,,,,,0.25,0.25,,,,,,,0.25,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,0.5,1.0,,0.5,,1.0,,0.528675,,0.528675,,,,1.0,2.2,25.9,0.7857142857142857,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
202083,1610612752,Wesley Matthews,Wesley Matthews,202083,NYK,373.0,6,-5.0,13,13,2,9,3.0,26,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,1,1.0,2.0,3.0,6,15,,1.0,,,3.0,,,,,,,,,3.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,3.0,,,,,,,,,2,,,,1.0,0.5,,,0.5,,,,0.5,,,0.75,0.75,,0.6666666666666666,,,25.0,,,,,0.5,0.2,,,,,,,0.5,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,1.0,0.5191666666666667,,,0.25,,0.5,,10.2,24.45,0.15384615384615385,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,True,,
1626144,1610612752,Emmanuel Mudiay,Emmanuel Mudiay,1626144,NYK,81785.0,1363,-263.0,2826,2822,737,767,333.0,5648,116.0,218.0,11.0,15.0,36.0,63.0,55.0,125.0,45.0,97.0,34.0,8.0,11.0,47.0,143.0,5.0,13.0,13.0,53.0,216.0,440,62.0,177.0,125.0,743,3333,16.0,25.0,10.0,21.0,70.0,56.0,116.0,19.0,64.0,62.0,231.0,104.0,328.0,162.0,24.0,14.0,143.0,47.0,40.0,97.0,97.0,194.0,74.0,23.0,80.0,11.0,6.0,485.0,12.0,55.0,70.0,7.0,132.0,28.0,160.0,5.0,40.0,31.0,9.0,79.0,7.0,57.0,41.0,10.0,22.0,120.0,8.0,24.0,43.0,83.0,7.0,4.0,115.0,5.0,4.0,159.0,2.0,60.0,21.0,15.0,,18.0,12.0,229.0,728,18.0,0.24074074074074073,0.24880382775119617,0.8709677419354839,0.3502824858757062,0.47619047619047616,0.296875,0.3502824858757062,0.4909090909090909,0.64,0.4827586206896552,0.5008103727714749,0.6739130434782609,0.46944444444444444,0.5385174418604651,0.6730769230769231,0.5372093023255814,0.28687196110210694,0.09090909090909091,0.13302752293577982,25.124533001245332,0.6583333333333333,0.08860759493670886,0.09186351706036745,0.014268727705112961,0.10073260073260074,0.095565749235474,0.019664967225054626,0.01652892561983471,0.01486988847583643,0.08181818181818182,0.06611570247933884,0.14210526315789473,0.11352657004830918,0.06060606060606061,0.017361111111111112,0.6666666666666666,0.353322528363047,0.5321100917431193,0.6137566137566137,0.23275862068965517,0.2025931928687196,0.44,0.4782608695652174,0.18181818181818182,0.15721231766612642,0.4639175257731959,0.46875,0.3333333333333333,0.055105348460291734,0.23176661264181522,0.32867132867132864,0.34057971014492755,0.851063829787234,0.32608695652173914,0.7333333333333333,0.17391304347826086,0.2826086956521739,0.38461538461538464,1.0,0.35,0.5714285714285714,0.06111111111111111,0.29444444444444445,0.24528301886792453,0.640194489465154,0.32867132867132864,0.5156737439222043,0.4824199999999999,0.5037747222222225,0.0944527736131934,0.12320328542094455,0.09421265141318977,0.31090174966352624,7.45090909090909,25.50734463276836,0.2607926397735315,15.0,0.02819548872180451,0.009569377990430622,0.0319634703196347,6.0,1.0,13.0,6.0,8.0,15.0,6.0,8.0,5.0,1.0,3.0,,2.0,9.0,0.02824858757062147,0.010309278350515464,,0.014492753623188406,0.010638297872340425,0.4411764705882353,0.4411764705882353,0.9333333333333333,0.18181818181818182,0.5454545454545454,,0.08,5.0,,3.0,0.625,0.8,0.016666666666666666,3.0,3.0,,,0.03496503496503497,,False,,
