EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffRebounds,BadPassSteals,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,OffTwoPtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,OffTwoPtReboundPct,OffAtRimReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,ShortMidRangeFGM,PenaltyFG2M,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,PenaltyFg2Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtShootingFoulsDrawn,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,FTDefRebounds,DefFTReboundPct,BlockedAtRim,DefensiveGoaltends,OffLongMidRangeReboundPct,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,Arc3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls
1627936,1610612747,Alex Caruso,Alex Caruso,1627936,LAL,747.0,12,5.0,28,28,11.0,10.0,2.0,56,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,11.0,26.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,1.0,0.75,0.9166666666666666,1.5,0.75,0.2,0.5,0.5,25.806451612903228,1.0,0.2857142857142857,0.16666666666666666,0.23076923076923078,0.3333333333333333,0.5,0.5,0.8,0.5,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.6043499999999999,0.578,0.570175,0.5,0.6,0.2727272727272727,0.2727272727272727,1.9500000000000002,27.1,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,569.0,9,8.0,21,19,10.0,2.0,3.0,40,1.0,3.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,,2.0,16.0,,1.0,,,1.0,,1.0,,2.0,,1.0,,1.0,4.0,5.0,3.0,11.0,1.0,2.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,10.0,1.0,1.0,,,,0.3333333333333333,,0.25,,,0.25,,,0.25,0.3333333333333333,0.3333333333333333,16.0,,0.25,0.25,0.25,0.5,,0.5,0.75,0.3333333333333333,0.5,1.0,0.25,,,1.0,,,0.5,0.5,,1.0,,0.4439,,0.46475,,,,,2.6999999999999997,24.7,0.47619047619047616,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,250.0,4,-1.0,12,10,1.0,,1.0,22,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201281,1610612747,Andre Ingram,Andre Ingram,201281,LAL,876.0,15,5.0,33,32,16.0,10.0,3.0,65,,,,,,,2.0,,1.0,,3.0,,3.0,,,28.0,,,,,1.0,,1.0,,,,2.0,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,16.0,,,,,,,,,,,,,,0.5,,,18.91891891891892,,,0.14285714285714285,0.058823529411764705,,,,,,,,0.3333333333333333,,,,,,,0.5,,0.5,,0.4506833333333334,,0.37470000000000003,,,,,11.566666666666668,24.266666666666666,0.48484848484848486,,,,,1.0,,,0.06666666666666667,,0.25,2.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,246.0,4,-1.0,11,10,,,1.0,21,2.0,2.0,1.0,1.0,,,,,,2.0,3.0,,,1.0,5.0,10.0,1.0,1.0,,2.0,,,,,4.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.625,1.0,,,,,30.769230769230766,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.6666666666666666,,0.5483333333333333,0.5416,,0.25,0.25,0.4,,5.6000000000000005,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629140,1610612747,Johnathan Williams,Johnathan Williams,1629140,LAL,443.0,7,6.0,16,16,10.0,8.0,1.0,32,,,,,,,,,,1.0,1.0,,,,2.0,16.0,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,2.0,2.0,,1.0,,,,2.0,10.0,1.0,1.0,,,,1.0,,1.0,,1.0,0.5,,1.0,,,,17.64705882352941,,,,,,,,,,,,,,,,,,,,,,,0.4,,0.4,0.5,0.5,,1.0,5.8,,0.625,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,570.0,10,7.0,21,21,10.0,4.0,2.0,42,3.0,3.0,,,2.0,,2.0,,1.0,3.0,4.0,1.0,3.0,4.0,13.0,18.0,,,,,2.0,,1.0,8.0,4.0,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,4.0,1.0,1.0,,,,8.0,10.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.75,,0.6428571428571429,,0.6666666666666666,0.8125,,1.0,0.42857142857142855,,,34.78260869565217,,0.125,,0.08333333333333333,,1.0,,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,,,,,,0.6666666666666666,0.3333333333333333,,0.8571428571428571,,0.6181571428571428,0.66,0.7283,0.25,0.25,,0.6153846153846154,3.8000000000000003,24.566666666666666,0.47619047619047616,,,,,,,,,,,1.0,,1.0,,,,,,0.14285714285714285,,0.14285714285714285,,2.0,,,,1.0,,,,2.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612747,Reggie Bullock,Reggie Bullock,203493,LAL,58.0,1,,1,2,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629021,1610612747,Moritz Wagner,Moritz Wagner,1629021,LAL,195.0,3,-1.0,7,8,6.0,8.0,,15,,,,,,,,,,,1.0,,,,,6.0,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,14.285714285714285,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,0.43,,0.43,,,,,4.1,,0.8571428571428571,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629067,1610612747,Isaac Bonga,Isaac Bonga,1629067,LAL,172.0,3,-3.0,6,6,6.0,6.0,,12,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612747,Rajon Rondo,Rajon Rondo,200765,LAL,129.0,2,,5,4,5.0,,1.0,9,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,125.0,2,,4,4,4.0,,1.0,8,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
