EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,LostBallTurnovers,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls Drawn,SecondChanceFg3Pct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,on,LongMidRangeAssists,FTOffRebounds,BlockedCorner3,BlockedLongMidRange,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,4359.0,73,6,159,157,97.0,71.0,20.0,316,10.0,17.0,4.0,9.0,7.0,14.0,5.0,7.0,15.0,24,5.0,35.0,153.0,5.0,10.0,10.0,12.0,20.0,5.0,29.0,16.0,14.0,10.0,1.0,4.0,1.0,5.0,1.0,4.0,11.0,2.0,13.0,8.0,6.0,14.0,15.0,29.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,6.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,4.0,1.0,29.0,97.0,1.0,0.5333333333333333,0.8,0.625,0.5,0.6,0.625,0.5,0.6,0.6730769230769231,0.5,0.6590909090909091,0.041666666666666664,0.058823529411764705,17.58241758241758,0.16666666666666666,0.20689655172413793,0.22807017543859648,0.18181818181818182,0.16666666666666666,0.1917808219178082,0.21739130434782608,0.2222222222222222,0.2916666666666667,0.13333333333333333,0.125,0.25,0.18181818181818182,0.3333333333333333,0.2,0.1111111111111111,0.375,1.0,0.7083333333333334,0.5882352941176471,0.625,0.4,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.8,0.9,0.4444444444444444,0.7,0.5,0.7083333333333334,0.5497583333333332,0.6294333333333334,0.544715,0.08,0.08,0.2857142857142857,0.8285714285714286,3.4000000000000004,0.610062893081761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,2024.0,34,-14,77,73,38.0,24.0,10.0,150,1.0,2.0,,,,,,2.0,2.0,10,6.0,16.0,89.0,,,3.0,1.0,3.0,5.0,13.0,2.0,2.0,,1.0,4.0,,4.0,,1.0,8.0,1.0,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,3.0,,1.0,2.0,,3.0,7.0,,1.0,1.0,,,,,,,13.0,38.0,1.0,0.5,0.5,0.2,,0.3333333333333333,0.3333333333333333,,0.5714285714285714,0.4444444444444444,1.5,0.7222222222222222,0.1,,23.595505617977526,0.6666666666666666,,,0.17647058823529413,0.14285714285714285,0.10714285714285714,0.027777777777777776,,,,0.16666666666666666,,,,0.3,,0.1111111111111111,,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,,,,,,,,0.4666666666666667,0.4705142857142858,,0.490475,0.11764705882352941,0.09090909090909091,0.1875,0.8125,13.110000000000003,0.4935064935064935,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,0.5,0.3333333333333333,0.5,0.4,0.16666666666666666,0.16666666666666666,0.06666666666666667,1.0,1.0,1.0,0.26666666666666666,0.25,0.25,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.16666666666666666,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1629002,1610612759,Chimezie Metu,Chimezie Metu,1629002,SAS,8726.0,145,-1,314,310,167.0,143.0,37.0,624,7.0,17.0,1.0,3.0,4.0,9.0,12.0,27.0,19.0,56,13.0,51.0,318.0,3.0,7.0,6.0,9.0,31.0,7.0,25.0,24.0,14.0,2.0,3.0,8.0,5.0,13.0,3.0,4.0,31.0,3.0,6.0,14.0,12.0,27.0,9.0,36.0,2.0,6.0,5.0,1.0,9.0,3.0,4.0,6.0,1.0,15.0,7.0,2.0,14.0,1.0,11.0,17.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,,25.0,167.0,2.0,0.631578947368421,0.6666666666666666,0.3392857142857143,0.42857142857142855,0.2903225806451613,0.3275862068965517,0.42857142857142855,0.2727272727272727,0.38636363636363635,0.42857142857142855,0.32894736842105265,0.05357142857142857,0.11764705882352941,22.689075630252102,0.6,0.2,0.05660377358490566,0.1686746987951807,0.08823529411764706,0.18181818181818182,0.06428571428571428,0.10344827586206896,0.045454545454545456,0.030303030303030304,0.12,,0.21739130434782608,0.13043478260869565,0.18461538461538463,0.1111111111111111,0.05555555555555555,1.0,0.29310344827586204,0.4117647058823529,0.4666666666666667,0.8571428571428571,0.46551724137931033,0.4444444444444444,0.46153846153846156,0.5,0.42857142857142855,0.3333333333333333,0.2727272727272727,0.4444444444444444,0.3275862068965517,0.45152672413793105,0.5025799999999999,0.4615863636363637,0.109375,0.11290322580645161,0.11764705882352941,0.49019607843137253,8.962500000000002,0.5318471337579618,,12.0,,,,,,2.0,,2.0,,2.0,,,2.0,,,,2.0,,4.0,5.0,1.0,,,,,,,0.034482758620689655,0.037037037037037035,0.20689655172413793,,,,,,,0.034482758620689655,,,,,0.06060606060606061,,,,25.75,2.0,1.0,1.0,1.0,2.0,3.0,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201158,1610612759,Marco Belinelli,Marco Belinelli,201158,SAS,3279.0,55,-3,115,116,48.0,51.0,12.0,231,4.0,5.0,,,1.0,1.0,2.0,3.0,7.0,12,9.0,41.0,131.0,,,3.0,2.0,2.0,7.0,20.0,8.0,6.0,,,6.0,1.0,7.0,1.0,,15.0,,,2.0,2.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,,1.0,,3.0,,1.0,4.0,,10.0,10.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,20.0,48.0,1.0,0.5714285714285714,0.5714285714285714,0.5833333333333334,,1.0,0.64,0.5,0.9285714285714286,0.7068965517241379,0.5,1.0,,,24.806201550387595,0.6666666666666666,0.09523809523809523,,0.07142857142857142,,0.08163265306122448,,,,,,,0.1111111111111111,0.16666666666666666,0.047619047619047616,0.14285714285714285,,,0.2,0.8,0.8,0.5,0.12,0.6666666666666666,0.6666666666666666,1.0,,,0.14285714285714285,1.0,0.72,0.5203416666666666,0.555075,0.549175,0.14285714285714285,0.21428571428571427,0.07317073170731707,0.4878048780487805,8.258333333333335,0.41739130434782606,1.0,4.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,4.0,6.0,13.0,,3.0,5.0,12.0,6.0,,11.0,5.0,6.0,2.0,,1.0,,0.6666666666666666,0.46153846153846156,0.6,0.46153846153846156,0.52,,0.16,0.25,0.25,0.08,0.5,0.5,1.0,0.44,0.45454545454545453,0.45454545454545453,0.14285714285714285,1.0,0.5714285714285714,0.5,0.45454545454545453,0.07142857142857142,26.17692307692308,,,,,,1.0,,,1.0,3.0,1.0,3.0,1.0,0.3333333333333333,0.6,1.0,0.3333333333333333,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202347,1610612759,Quincy Pondexter,Quincy Pondexter,202347,SAS,7159.0,119,12,259,257,143.0,114.0,30.0,516,10.0,15.0,,1.0,5.0,9.0,2.0,6.0,12.0,22,14.0,41.0,249.0,1.0,2.0,4.0,7.0,14.0,8.0,22.0,16.0,8.0,,2.0,11.0,2.0,13.0,1.0,5.0,28.0,2.0,2.0,14.0,3.0,17.0,4.0,21.0,,5.0,4.0,1.0,3.0,,3.0,1.0,,4.0,1.0,3.0,10.0,,12.0,15.0,1.0,8.0,,,,,,,,22.0,143.0,,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.5,0.5,0.48214285714285715,0.5,0.4375,0.5857142857142857,0.6666666666666666,0.55,0.09090909090909091,0.06666666666666667,13.26530612244898,0.75,0.06382978723404255,0.022988505747126436,0.2028985507246377,0.07692307692307693,0.14655172413793102,0.035398230088495575,,0.030303030303030304,0.034482758620689655,0.05263157894736842,0.14285714285714285,,0.1,0.2037037037037037,0.2,,,0.5357142857142857,0.6666666666666666,0.7142857142857143,0.6,0.21428571428571427,0.3333333333333333,0.4,1.0,0.5,,0.5625,0.5555555555555556,0.75,0.5387910714285715,0.53505,0.5338124999999999,0.22857142857142856,0.27586206896551724,0.0975609756097561,0.5365853658536586,4.513636363636365,0.5521235521235521,,1.0,,1.0,,1.0,1.0,5.0,,1.0,1.0,6.0,2.0,,2.0,3.0,,,5.0,1.0,6.0,,,,,1.0,0.16666666666666666,,0.16666666666666666,0.21428571428571427,0.16666666666666666,0.03571428571428571,,,0.03571428571428571,,,,0.17857142857142858,0.2,0.2,0.0625,,0.0625,,0.2,,25.8,1.0,,,,,1.0,,0.07692307692307693,,,,,,,1.0,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201967,1610612759,Dante Cunningham,Dante Cunningham,201967,SAS,4999.0,83,-2,180,176,106.0,80.0,22.0,356,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,9,4.0,33.0,178.0,2.0,2.0,7.0,4.0,5.0,2.0,16.0,4.0,10.0,4.0,,3.0,,3.0,,2.0,6.0,,4.0,7.0,5.0,12.0,4.0,16.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,4.0,3.0,3.0,3.0,,2.0,4.0,,2.0,,,,,,,,16.0,106.0,,0.2857142857142857,0.4,0.7777777777777778,1.0,0.8,0.7631578947368421,1.1666666666666667,0.6363636363636364,0.7857142857142857,1.1666666666666667,0.6666666666666666,,,12.195121951219512,0.75,0.1282051282051282,0.06060606060606061,0.15555555555555556,,0.14285714285714285,0.046511627906976744,,0.1,0.0625,,,0.23076923076923078,0.1,0.11428571428571428,0.3,,,0.2631578947368421,1.0,1.0,,0.10526315789473684,1.0,1.0,1.0,0.6666666666666666,1.0,0.18181818181818182,1.0,0.7894736842105263,0.5179499999999999,0.5922333333333333,0.48707727272727275,0.09523809523809523,0.18181818181818182,0.21212121212121213,0.48484848484848486,6.644444444444444,0.5888888888888889,,2.0,2.0,6.0,,3.0,3.0,4.0,2.0,3.0,5.0,10.0,,2.0,6.0,15.0,,,4.0,3.0,1.0,2.0,,,,1.0,0.5,0.3333333333333333,0.5,0.5263157894736842,,0.10526315789473684,,,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.21052631578947367,0.75,0.75,0.2727272727272727,,0.2727272727272727,0.6666666666666666,0.75,,24.22,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1766.0,29,-13,64,62,25.0,40.0,7.0,126,1.0,1.0,,,1.0,1.0,,,2.0,4,,13.0,77.0,,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,,1.0,,,2.0,1.0,,4.0,,4.0,1.0,5.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,,1.0,1.0,,1.0,,,2.0,25.0,,0.5,0.5,0.5,,1.0,0.9285714285714286,,1.0,0.9285714285714286,,1.0,,,12.5,0.5,,,0.2857142857142857,0.125,0.17391304347826086,0.03571428571428571,,,,,0.3333333333333333,,,0.16666666666666666,1.0,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,1.0,1.0,0.5714285714285714,0.47272857142857144,,0.5366,,,,0.15384615384615385,14.6,0.390625,1.0,3.0,,,,,3.0,3.0,,,3.0,3.0,,,,6.0,3.0,,3.0,3.0,1.0,,,,,0.6666666666666666,1.0,,1.0,0.42857142857142855,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,1.0,1.0,,,,,1.0,,25.5,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,3227.0,54,8,117,118,51.0,54.0,15.0,235,5.0,8.0,1.0,2.0,3.0,5.0,5.0,11.0,10.0,20,3.0,29.0,113.0,1.0,3.0,2.0,3.0,9.0,,6.0,8.0,12.0,,,7.0,2.0,9.0,1.0,5.0,20.0,,1.0,1.0,5.0,7.0,1.0,8.0,1.0,2.0,2.0,,7.0,1.0,6.0,2.0,,9.0,3.0,,,,5.0,4.0,,2.0,,,,,,,,6.0,51.0,,0.4,0.4,0.5,0.3333333333333333,0.3333333333333333,0.52,0.25,0.2727272727272727,0.5370370370370371,0.25,0.2727272727272727,,,26.865671641791042,0.7777777777777778,0.2,0.030303030303030304,0.03333333333333333,,0.10909090909090909,0.022222222222222223,,0.06666666666666667,,,,0.18181818181818182,0.1111111111111111,0.041666666666666664,,0.07692307692307693,,0.32,0.625,0.625,0.4,0.44,0.45454545454545453,0.45454545454545453,0.4,0.5,0.5,0.45454545454545453,0.6,0.52,0.5200100000000001,0.5647833333333333,0.5596454545454544,0.07407407407407407,0.09090909090909091,0.06896551724137931,0.20689655172413793,5.8500000000000005,0.4358974358974359,,1.0,1.0,1.0,,,1.0,4.0,,2.0,2.0,5.0,,,2.0,3.0,3.0,,4.0,1.0,2.0,1.0,2.0,,,0.5,0.4,,0.4,0.2,,0.04,,,0.04,1.0,1.0,1.0,0.16,0.25,0.25,,,0.18181818181818182,,0.25,,25.4,1.0,1.0,,,,,1.0,0.4,,1.0,,1.0,1.0,,,0.25,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,
1629234,1610612759,Drew Eubanks,Drew Eubanks,1629234,SAS,1838.0,31,17,64,65,49.0,38.0,5.0,129,1.0,1.0,,,1.0,1.0,5.0,8.0,6.0,9,2.0,14.0,56.0,,1.0,,5.0,8.0,2.0,12.0,10.0,2.0,,,1.0,,1.0,,,2.0,1.0,,4.0,,4.0,1.0,5.0,,,,,3.0,,2.0,,,3.0,3.0,,,,3.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,12.0,49.0,,0.8333333333333334,0.8333333333333334,0.6666666666666666,,0.625,0.6666666666666666,,0.625,0.7,,0.6666666666666666,,,18.055555555555557,1.0,,,0.21052631578947367,0.14285714285714285,0.11764705882352941,0.037037037037037035,,,,0.16666666666666666,,,,0.2,0.25,,1.0,0.1111111111111111,1.0,1.0,1.0,0.8888888888888888,0.625,0.625,0.8,,,0.125,1.0,0.1111111111111111,0.4073111111111111,,0.4114125,0.1,0.1,,0.8571428571428571,5.933333333333333,0.765625,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,2849.0,47,-4,103,100,54.0,42.0,15.0,203,4.0,4.0,1.0,1.0,2.0,2.0,,,4.0,5,2.0,22.0,106.0,1.0,1.0,2.0,2.0,3.0,,13.0,6.0,2.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,2.0,3.0,2.0,5.0,2.0,7.0,,,,,,,,,,,,,,,2.0,2.0,,1.0,,2.0,2.0,,2.0,1.0,,13.0,54.0,,0.75,1.0,0.8,1.0,0.6666666666666666,0.5882352941176471,1.0,0.65,0.6111111111111112,1.0,0.65,,,15.0,,0.13333333333333333,0.05714285714285714,0.10344827586206896,,0.11363636363636363,0.038461538461538464,,0.07692307692307693,0.09090909090909091,,,0.125,0.16666666666666666,0.12,,,0.5,0.23529411764705882,1.0,1.0,0.75,,,,,1.0,1.0,0.2,1.0,0.9411764705882353,0.5693147058823529,0.5974,0.565505,0.05555555555555555,0.16666666666666666,0.09090909090909091,0.5909090909090909,4.46,0.5242718446601942,,1.0,1.0,3.0,1.0,2.0,3.0,9.0,2.0,5.0,4.0,12.0,,3.0,7.0,12.0,,,9.0,3.0,1.0,,,,,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.7058823529411765,,0.058823529411764705,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.2,0.5,0.5,0.4,0.3333333333333333,,25.458333333333332,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,
