EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,SecondChanceFg3Pct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,3SecondViolations,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,on,BlockedCorner3
1626166,1610612741,Cameron Payne,Cameron Payne,1626166,CHI,5631.0,94,-37.0,210,206,64.0,84,14.0,416,4.0,7.0,2.0,4.0,3.0,7.0,1.0,4.0,2.0,7.0,1.0,1.0,3.0,8.0,18.0,2.0,7.0,4.0,26.0,238.0,1.0,2.0,6.0,1.0,3.0,4.0,11.0,4.0,12.0,6.0,7.0,2.0,12.0,2.0,14.0,1.0,1.0,9.0,1.0,2.0,30.0,1.0,4.0,8.0,12.0,1.0,13.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,9.0,2.0,8.0,1.0,3.0,4.0,1.0,1.0,11.0,64.0,2.0,0.25,0.25,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.4444444444444444,0.3333333333333333,0.44,0.3888888888888889,0.48148148148148145,0.5,0.28,14.222222222222221,0.8,0.13333333333333333,0.10256410256410256,0.03571428571428571,0.12121212121212122,0.01098901098901099,0.047619047619047616,0.15625,0.07142857142857142,0.14285714285714285,0.12121212121212122,0.28,0.5714285714285714,0.5714285714285714,0.25,0.28,0.42857142857142855,0.42857142857142855,0.16,0.25,0.25,1.0,0.28,0.2857142857142857,0.2857142857142857,1.0,0.4444444444444444,0.5,0.3333333333333333,0.3333333333333333,0.56,0.2857142857142857,0.4955799999999999,0.4098,0.5293055555555556,0.038461538461538464,0.05263157894736842,0.4230769230769231,7.427777777777779,25.557142857142853,0.3047619047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,4828.0,80,-16.0,171,168,22.0,61,14.0,339,4.0,12.0,,1.0,7.0,12.0,2.0,2.0,7.0,14.0,,2.0,2.0,13.0,26.0,8.0,16.0,5.0,55.0,216.0,,2.0,3.0,2.0,2.0,,10.0,18.0,8.0,,14.0,7.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,1.0,8.0,7.0,17.0,4.0,21.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,,2.0,9.0,1.0,5.0,,,10.0,4.0,1.0,10.0,22.0,3.0,0.6923076923076923,0.75,0.5,1.0,0.5,0.5,0.6666666666666666,0.5952380952380952,1.0,0.5851063829787234,0.8333333333333334,0.38095238095238093,26.486486486486484,0.5,0.22580645161290322,0.20512820512820512,0.04,0.21428571428571427,0.058823529411764705,,0.3076923076923077,0.2,0.125,0.25806451612903225,0.2857142857142857,0.3333333333333333,0.36363636363636365,0.75,0.2857142857142857,0.5833333333333334,0.5833333333333334,0.047619047619047616,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,,0.2,,0.4,1.0,0.6666666666666666,0.5,0.49504999999999993,0.5151666666666667,0.46295000000000003,0.08695652173913043,0.13333333333333333,0.18181818181818182,5.926923076923078,25.606249999999996,0.1286549707602339,1.0,2.0,1.0,2.0,3.0,4.0,1.0,7.0,24.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5833333333333334,0.038461538461538464,0.08333333333333333,0.3333333333333333,0.06976744186046512,0.07692307692307693,0.2222222222222222,0.16666666666666666,0.05,1.0,0.7142857142857143,0.047619047619047616,0.5,0.5,1.0,1.0,0.5,0.5,0.12727272727272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627853,1610612741,Ryan Arcidiacono,Ryan Arcidiacono,1627853,CHI,24816.0,414,-49.0,836,846,193.0,250,76.0,1682,8.0,16.0,2.0,4.0,16.0,24.0,8.0,11.0,16.0,36.0,1.0,3.0,8.0,32.0,51.0,21.0,49.0,17.0,144.0,973.0,2.0,7.0,9.0,4.0,11.0,6.0,32.0,18.0,46.0,9.0,36.0,16.0,47.0,20.0,67.0,10.0,10.0,31.0,10.0,6.0,154.0,1.0,13.0,13.0,27.0,5.0,32.0,9.0,7.0,2.0,6.0,3.0,5.0,3.0,,11.0,2.0,16.0,37.0,,25.0,4.0,2.0,20.0,5.0,3.0,32.0,193.0,3.0,0.28125,0.2903225806451613,0.42857142857142855,0.36363636363636365,0.42857142857142855,0.6274509803921569,0.7777777777777778,0.635,0.65,0.6666666666666666,0.6666666666666666,0.49,12.977099236641221,0.5454545454545454,0.061611374407582936,0.07647058823529412,0.007407407407407408,0.06824146981627296,0.01256281407035176,0.009708737864077669,0.07216494845360824,0.03333333333333333,0.07407407407407407,0.06569343065693431,0.16,0.5,0.5714285714285714,0.5,0.24,0.6666666666666666,0.6666666666666666,0.11,0.7272727272727273,0.7272727272727273,0.375,0.36,0.4444444444444444,0.4444444444444444,0.14285714285714285,0.2,0.5,0.4,0.375,0.65,0.4444444444444444,0.4994000000000001,0.44156249999999997,0.5133349999999999,0.06666666666666667,0.09259259259259259,0.2222222222222222,8.488235294117647,25.33061224489796,0.23086124401913877,2.0,2.0,5.0,13.0,4.0,5.0,,11.0,54.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,0.8571428571428571,0.8,0.7857142857142857,0.7857142857142857,0.0392156862745098,0.125,0.03225806451612903,0.015209125475285171,0.03571428571428571,,,0.023255813953488372,1.0,0.125,0.13,0.38461538461538464,0.38461538461538464,1.0,0.8125,0.2857142857142857,1.0,0.0763888888888889,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.009708737864077669,0.12121212121212122,0.5,0.14285714285714285,1.0,1.0,0.15,0.3333333333333333,0.0392156862745098,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628469,1610612741,Antonio Blakeney,Antonio Blakeney,1628469,CHI,49738.0,829,-148.0,1703,1710,447.0,514,160.0,3413,41.0,65.0,15.0,20.0,51.0,125.0,38.0,115.0,15.0,51.0,8.0,4.0,16.0,130.0,305.0,36.0,91.0,50.0,418.0,1944.0,10.0,41.0,78.0,8.0,23.0,24.0,130.0,100.0,160.0,18.0,50.0,15.0,25.0,17.0,42.0,17.0,,15.0,6.0,4.0,101.0,1.0,56.0,39.0,99.0,7.0,106.0,12.0,11.0,1.0,25.0,13.0,10.0,12.0,4.0,35.0,3.0,21.0,41.0,1.0,51.0,,1.0,76.0,32.0,5.0,130.0,447.0,5.0,0.38461538461538464,0.3875968992248062,0.3956043956043956,0.34782608695652173,0.4,0.4262295081967213,0.5256410256410257,0.46464646464646464,0.5247524752475248,0.4848130841121495,0.5701754385964912,0.2297979797979798,24.600638977635782,0.7142857142857143,0.08904109589041095,0.15512465373961218,0.004149377593360996,0.11889862327909888,0.007444168734491315,0.005555555555555556,0.04591836734693878,0.0703125,0.18421052631578946,0.16206896551724137,0.16414141414141414,0.6307692307692307,0.7454545454545455,0.5121951219512195,0.31565656565656564,0.408,0.45535714285714285,0.2904040404040404,0.33043478260869563,0.3486238532110092,0.3157894736842105,0.12878787878787878,0.29411764705882354,0.30612244897959184,0.27586206896551724,0.19801980198019803,0.75,0.15841584158415842,0.25,0.3939393939393939,0.3,0.47592999999999974,0.5013973684210526,0.4740520000000001,0.08274231678486997,0.09667673716012085,0.31100478468899523,10.905573770491804,24.939560439560434,0.26247798003523193,4.0,6.0,21.0,40.0,5.0,19.0,8.0,24.0,90.0,2.0,29.0,5.0,4.0,3.0,,2.0,9.0,,9.0,6.0,4.0,0.8333333333333334,0.2631578947368421,0.27586206896551724,0.3382352941176471,0.09508196721311475,0.15384615384615385,0.0851063829787234,0.008849557522123894,0.010869565217391304,,,0.015228426395939087,0.6666666666666666,0.3333333333333333,0.10101010101010101,0.525,0.525,0.9523809523809523,0.6666666666666666,0.20689655172413793,0.6666666666666666,0.05741626794258373,2.0,4.0,7.0,1.0,2.0,3.0,,,6.0,3.0,9.0,0.2,0.013157894736842105,0.1267605633802817,0.5,0.06896551724137931,0.125,1.0,0.06930693069306931,0.5714285714285714,0.03260869565217391,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,0.02197802197802198,0.104,0.05217391304347826,0.0392156862745098,0.0196078431372549,0.5,1.0,,,,,,,,,True,
203953,1610612741,Jabari Parker,Jabari Parker,203953,CHI,14584.0,243,-82.0,498,507,114.0,135,45.0,1005,36.0,53.0,11.0,13.0,6.0,25.0,7.0,21.0,6.0,20.0,3.0,,4.0,49.0,99.0,9.0,28.0,12.0,137.0,589.0,4.0,13.0,20.0,,4.0,5.0,31.0,38.0,60.0,3.0,20.0,6.0,11.0,8.0,19.0,4.0,4.0,7.0,2.0,2.0,46.0,3.0,21.0,14.0,41.0,11.0,52.0,4.0,4.0,,12.0,9.0,5.0,3.0,1.0,17.0,2.0,10.0,13.0,1.0,15.0,,1.0,18.0,10.0,2.0,31.0,114.0,,0.3877551020408163,0.4222222222222222,0.32142857142857145,,0.32142857142857145,0.494949494949495,0.65,0.4921259842519685,0.5416666666666666,0.5150375939849624,0.5740740740740741,0.2204724409448819,27.624309392265197,0.7058823529411765,0.10606060606060606,0.19626168224299065,0.0379746835443038,0.14644351464435146,0.046413502109704644,0.04918032786885246,0.06153846153846154,0.17647058823529413,0.12121212121212122,0.19047619047619047,0.41732283464566927,0.6792452830188679,0.75,0.4722222222222222,0.1968503937007874,0.24,0.2857142857142857,0.16535433070866143,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.15748031496062992,0.3,0.3,0.23076923076923078,0.5416666666666666,0.8461538461538461,0.16666666666666666,,0.6377952755905512,0.3,0.516286220472441,0.5452307692307693,0.5044270833333333,0.07633587786259542,0.0970873786407767,0.22627737226277372,7.2585858585858585,25.028571428571432,0.2289156626506024,6.0,8.0,3.0,8.0,6.0,9.0,1.0,19.0,24.0,8.0,9.0,8.0,6.0,3.0,3.0,1.0,4.0,,4.0,3.0,2.0,0.8888888888888888,0.6666666666666666,0.6923076923076923,0.6785714285714286,0.09090909090909091,0.09433962264150944,0.4,0.05063291139240506,0.07407407407407407,0.0196078431372549,,0.05172413793103448,0.75,,0.06299212598425197,0.375,0.375,1.0,0.8333333333333334,0.6153846153846154,0.75,0.1386861313868613,1.0,,,2.0,2.0,,,,6.0,,4.0,0.5,0.05660377358490566,0.21739130434782608,0.16666666666666666,0.07692307692307693,0.6666666666666666,1.0,,,,,,,,1.0,1.0,,,,,0.16,,,,,,1.0,1.0,,,,,,,True,
1628976,1610612741,Wendell Carter Jr.,Wendell Carter Jr.,1628976,CHI,6527.0,109,-20.0,218,219,52.0,69,18.0,437,11.0,16.0,7.0,9.0,3.0,9.0,1.0,5.0,,3.0,,,1.0,15.0,30.0,,5.0,7.0,37.0,257.0,,7.0,10.0,,1.0,5.0,19.0,22.0,8.0,,3.0,,5.0,7.0,12.0,6.0,1.0,4.0,1.0,,31.0,2.0,12.0,10.0,23.0,8.0,31.0,2.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,9.0,19.0,2.0,13.0,,,7.0,3.0,2.0,19.0,52.0,,0.7333333333333333,0.9166666666666666,,,,0.5,0.7,0.42857142857142855,0.6363636363636364,0.5,0.7307692307692307,0.14285714285714285,16.949152542372882,0.3333333333333333,0.18867924528301888,0.3076923076923077,0.06060606060606061,0.2391304347826087,0.07920792079207921,0.043478260869565216,0.19047619047619047,0.25,,0.28125,0.45714285714285713,0.6875,0.7333333333333333,0.7272727272727273,0.2571428571428571,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.2,0.2,1.0,0.08571428571428572,,,,0.8181818181818182,0.7777777777777778,0.09090909090909091,,0.6,,0.5201228571428571,0.609875,0.6131590909090909,0.08571428571428572,0.1,0.5135135135135135,6.140000000000001,25.42,0.23853211009174313,3.0,4.0,,2.0,4.0,5.0,5.0,13.0,,6.0,1.0,6.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,,0.8,0.8,0.9285714285714286,0.03333333333333333,0.0625,0.1111111111111111,0.08823529411764706,0.10526315789473684,0.09090909090909091,0.1,0.05263157894736842,0.75,0.6666666666666666,0.05714285714285714,,,,,0.8,0.75,0.35135135135135137,,,,,,1.0,,,3.0,,,,0.07407407407407407,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203200,1610612741,Justin Holiday,Justin Holiday,203200,CHI,10321.0,172,-54.0,365,365,97.0,151,30.0,730,3.0,5.0,1.0,1.0,1.0,4.0,4.0,9.0,12.0,35.0,3.0,4.0,10.0,8.0,18.0,15.0,43.0,9.0,70.0,404.0,3.0,4.0,5.0,4.0,12.0,5.0,25.0,12.0,4.0,9.0,35.0,12.0,8.0,4.0,12.0,2.0,2.0,8.0,,,28.0,,10.0,11.0,25.0,3.0,28.0,8.0,7.0,1.0,4.0,4.0,3.0,,,7.0,3.0,8.0,12.0,,17.0,,,10.0,3.0,2.0,25.0,97.0,1.0,0.75,0.75,0.3488372093023256,0.3333333333333333,0.3488372093023256,0.4444444444444444,0.8,0.5,0.5882352941176471,0.5390625,0.6578947368421053,0.7049180327868853,17.794486215538846,0.5714285714285714,0.11,0.13157894736842105,,0.11931818181818182,0.016216216216216217,,0.04,0.10714285714285714,0.2727272727272727,0.12903225806451613,0.08196721311475409,0.6,0.6,0.6666666666666666,0.06557377049180328,0.25,0.3333333333333333,0.14754098360655737,0.4444444444444444,0.5,1.0,0.5737704918032787,0.34285714285714286,0.34285714285714286,1.0,0.058823529411764705,1.0,0.5882352941176471,0.4,0.7868852459016393,0.34285714285714286,0.504967213114754,0.4749,0.48967352941176473,0.06451612903225806,0.15789473684210525,0.35714285714285715,11.149999999999999,25.102325581395352,0.26575342465753427,,,3.0,8.0,,,,,36.0,,2.0,3.0,4.0,1.0,2.0,,2.0,,2.0,1.0,2.0,0.8,,,,0.1111111111111111,,0.3333333333333333,0.025,0.03571428571428571,0.05263157894736842,,0.02857142857142857,0.5,,0.13114754098360656,0.375,0.375,1.0,0.75,,,,,,2.0,,,,1.0,,2.0,1.0,2.0,,,0.14285714285714285,,,,,0.11764705882352941,,0.023255813953488372,,,,,,,,1.0,1.0,,0.25,0.1111111111111111,,,,,,1.0,,,,,,,True,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,10100.0,168,-48.0,337,332,80.0,103,26.0,669,27.0,37.0,9.0,12.0,5.0,17.0,5.0,15.0,6.0,17.0,,3.0,8.0,37.0,69.0,7.0,18.0,27.0,122.0,425.0,,10.0,16.0,3.0,8.0,7.0,36.0,22.0,52.0,6.0,17.0,6.0,14.0,9.0,23.0,5.0,4.0,5.0,8.0,1.0,55.0,,16.0,7.0,24.0,1.0,25.0,,,,9.0,6.0,5.0,3.0,2.0,14.0,5.0,6.0,11.0,,21.0,,,29.0,15.0,1.0,36.0,80.0,2.0,0.2972972972972973,0.2972972972972973,0.3888888888888889,0.375,0.3888888888888889,0.5362318840579711,0.625,0.5459770114942529,0.6041666666666666,0.6134020618556701,0.6481481481481481,0.20689655172413793,30.494505494505493,0.6428571428571429,0.07865168539325842,0.2318840579710145,,0.14556962025316456,0.006896551724137931,,0.023255813953488372,0.10714285714285714,0.16666666666666666,0.23636363636363636,0.42528735632183906,0.7297297297297297,0.84375,0.3333333333333333,0.19540229885057472,0.29411764705882354,0.4166666666666667,0.1724137931034483,0.3333333333333333,0.3333333333333333,0.4,0.19540229885057472,0.35294117647058826,0.35294117647058826,,0.5,0.75,0.3333333333333333,0.375,0.632183908045977,0.35294117647058826,0.4963040229885058,0.5009333333333333,0.4970124999999999,0.15625,0.19230769230769232,0.29508196721311475,7.028985507246378,26.105555555555554,0.23738872403560832,3.0,3.0,1.0,1.0,5.0,6.0,1.0,11.0,15.0,,10.0,1.0,1.0,1.0,1.0,,4.0,1.0,4.0,2.0,1.0,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.14492753623188406,0.13513513513513514,0.08333333333333333,0.01020408163265306,,,,0.03225806451612903,0.5,,0.011494252873563218,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.09016393442622951,,,,,,,,,6.0,,3.0,,0.027777777777777776,0.21428571428571427,0.6666666666666666,,,,,,,,,,,,1.0,,,3.0,,0.29411764705882354,,,,,,,,,,,,,,True,
1628990,1610612741,Chandler Hutchison,Chandler Hutchison,1628990,CHI,16532.0,276,-37.0,564,571,156.0,200,47.0,1135,21.0,32.0,6.0,9.0,6.0,16.0,1.0,2.0,3.0,12.0,,,4.0,28.0,50.0,5.0,22.0,9.0,80.0,612.0,,7.0,14.0,2.0,7.0,4.0,24.0,34.0,22.0,,10.0,3.0,6.0,7.0,13.0,5.0,2.0,3.0,1.0,2.0,33.0,3.0,16.0,25.0,44.0,7.0,51.0,8.0,6.0,2.0,7.0,6.0,6.0,1.0,3.0,13.0,,15.0,20.0,,16.0,1.0,3.0,15.0,8.0,,24.0,156.0,1.0,0.6071428571428571,0.6296296296296297,0.22727272727272727,0.2857142857142857,0.25,0.56,0.5,0.4930555555555556,0.47619047619047616,0.5063291139240507,0.5217391304347826,0.3055555555555556,14.959349593495935,0.5384615384615384,0.16891891891891891,0.12213740458015267,0.04411764705882353,0.14695340501792115,0.026923076923076925,0.06666666666666667,0.12121212121212122,0.15,0.2619047619047619,0.11607142857142858,0.4444444444444444,0.65625,0.7,0.6190476190476191,0.2222222222222222,0.375,0.4,0.027777777777777776,0.5,0.5,,0.16666666666666666,0.25,0.25,,0.42857142857142855,0.6666666666666666,0.19047619047619047,,0.75,0.3,0.5478014285714284,0.4774333333333334,0.5496774999999999,0.10126582278481013,0.14035087719298245,0.3,4.234,27.572727272727274,0.2765957446808511,3.0,4.0,2.0,10.0,3.0,5.0,2.0,8.0,15.0,2.0,3.0,4.0,3.0,1.0,,1.0,2.0,,2.0,2.0,,1.0,0.6,0.6,0.5714285714285714,0.06,0.0625,0.23076923076923078,0.020833333333333332,0.047619047619047616,,,0.029411764705882353,1.0,0.6666666666666666,0.1388888888888889,0.2,0.2,1.0,1.0,0.8,0.75,0.1,,2.0,3.0,,,1.0,,1.0,1.0,,2.0,,0.01282051282051282,0.15789473684210525,0.6666666666666666,,,,0.14285714285714285,0.6666666666666666,,,2.0,,,1.0,1.0,,,,,0.0625,,,,,,,,,,,,,,True,
201577,1610612741,Robin Lopez,Robin Lopez,201577,CHI,18005.0,300,-77.0,607,610,108.0,173,55.0,1217,13.0,21.0,5.0,7.0,25.0,46.0,3.0,13.0,1.0,5.0,1.0,,1.0,41.0,80.0,1.0,5.0,10.0,95.0,692.0,1.0,8.0,14.0,,1.0,5.0,21.0,50.0,32.0,,5.0,1.0,17.0,7.0,24.0,6.0,1.0,6.0,6.0,5.0,55.0,8.0,2.0,18.0,20.0,20.0,40.0,3.0,3.0,,13.0,4.0,15.0,9.0,4.0,28.0,1.0,9.0,30.0,5.0,25.0,1.0,2.0,18.0,7.0,4.0,21.0,108.0,5.0,0.6097560975609756,0.6578947368421053,0.2,,0.2,0.5125,0.5714285714285714,0.5,0.5333333333333333,0.510752688172043,0.5526315789473685,0.058823529411764705,17.91044776119403,0.4642857142857143,0.10909090909090909,0.013793103448275862,0.1038961038961039,0.06451612903225806,0.06756756756756757,0.08928571428571429,0.11428571428571428,0.16666666666666666,0.05660377358490566,0.017391304347826087,0.24705882352941178,0.6190476190476191,0.6842105263157895,0.6153846153846154,0.5411764705882353,0.5434782608695652,0.5681818181818182,0.15294117647058825,0.23076923076923078,0.23076923076923078,1.0,0.058823529411764705,0.2,0.2,0.08333333333333333,0.4666666666666667,0.7142857142857143,0.06666666666666667,,0.3058823529411765,0.2,0.44306941176470593,0.5226208333333334,0.45610333333333336,0.07865168539325842,0.08333333333333333,0.22105263157894736,7.171249999999999,25.139999999999997,0.17792421746293247,3.0,8.0,,,4.0,11.0,2.0,10.0,3.0,6.0,4.0,12.0,,2.0,1.0,7.0,14.0,3.0,14.0,7.0,3.0,1.0,0.36363636363636365,0.3333333333333333,0.35714285714285715,0.05,0.09523809523809523,,0.0547945205479452,0.046875,0.016666666666666666,0.14285714285714285,0.05128205128205128,0.5,0.56,,,,,1.0,0.6666666666666666,0.375,0.10526315789473684,,,,,,,1.0,4.0,3.0,,11.0,,0.08421052631578947,,,,,,,,,,,,,,1.0,1.0,,,,0.043478260869565216,,,,,,,,5.0,,,,,,True,
