EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PtsPutbacks,FTOffRebounds,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,on,BlockedCorner3
101181,1610612765,Jose Calderon,Jose Calderon,101181,DET,15333.0,256,-75.0,514,515,153.0,138.0,49.0,1029,5.0,8.0,1.0,2.0,3.0,1.0,2.0,8.0,13.0,2.0,5.0,1.0,4.0,14.0,2.0,1.0,3.0,14.0,23.0,6.0,19.0,5.0,51.0,579.0,1.0,2.0,2.0,2.0,6.0,8.0,1.0,4.0,15.0,6.0,22.0,18.0,1.0,13.0,4.0,4.0,32.0,18.0,50.0,15.0,3.0,27.0,5.0,118.0,1.0,1.0,5.0,13.0,18.0,2.0,20.0,5.0,3.0,2.0,11.0,4.0,11.0,6.0,1.0,1.0,17.0,1.0,7.0,7.0,18.0,10.0,2.0,1.0,5.0,1.0,3.0,15.0,152.0,3.0,0.21428571428571427,0.21428571428571427,1.0,0.3157894736842105,0.25,0.3333333333333333,0.6086956521739131,0.5,0.75,0.5476190476190477,0.25,0.625,0.5795454545454546,0.25,0.625,0.4523809523809524,0.17391304347826086,0.25,0.5,0.07692307692307693,10.683012259194395,0.6470588235294118,0.09219858156028368,0.00684931506849315,0.06578947368421052,0.009259259259259259,0.08294930875576037,0.007874015748031496,0.024390243902439025,0.013333333333333334,0.06521739130434782,0.09090909090909091,0.125,0.05263157894736842,0.10526315789473684,0.19047619047619047,0.625,0.8333333333333334,0.4,0.047619047619047616,0.5,1.0,0.30952380952380953,0.6153846153846154,0.6666666666666666,0.125,0.11904761904761904,0.4,0.4,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,0.25,0.5,0.25,0.6666666666666666,0.08333333333333333,0.25,0.3333333333333333,0.6428571428571429,0.3076923076923077,0.4833914634146342,0.5073625,0.46595454545454545,0.06818181818181818,0.12,0.0392156862745098,0.29411764705882354,11.086956521739129,27.178947368421053,0.29766536964980544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,16554.0,276,-58.0,558,558,149.0,149.0,51.0,1116,13.0,28.0,5.0,3.0,5.0,8.0,20.0,1.0,5.0,3.0,14.0,3.0,9.0,30.0,6.0,2.0,10.0,22.0,53.0,12.0,44.0,14.0,94.0,579.0,4.0,8.0,9.0,20.0,5.0,12.0,3.0,13.0,19.0,18.0,26.0,36.0,1.0,29.0,9.0,11.0,5.0,12.0,17.0,7.0,5.0,1.0,2.0,46.0,1.0,4.0,25.0,22.0,51.0,5.0,56.0,15.0,12.0,3.0,6.0,2.0,3.0,5.0,,1.0,11.0,1.0,4.0,13.0,21.0,18.0,,,18.0,2.0,10.0,19.0,149.0,2.0,0.4090909090909091,0.4090909090909091,1.0,0.2727272727272727,0.23076923076923078,0.27906976744186046,0.41509433962264153,0.5,0.4166666666666667,0.41237113402061853,0.5882352941176471,0.38,0.44761904761904764,0.5882352941176471,0.38,0.4536082474226804,0.20754716981132076,0.21428571428571427,0.2,0.2,18.80064829821718,0.5454545454545454,0.1317365269461078,0.026143790849673203,0.2604166666666667,0.007936507936507936,0.17870722433460076,0.017921146953405017,,,0.13559322033898305,0.0958904109589041,0.2,0.2625,0.25,0.28865979381443296,0.4642857142857143,0.5909090909090909,0.46153846153846156,0.20618556701030927,0.4,0.5,0.05154639175257732,0.2,0.25,,0.14432989690721648,0.21428571428571427,0.21428571428571427,1.0,0.30927835051546393,0.3,0.3,1.0,0.29411764705882354,0.35294117647058826,0.2,0.6,0.12,0.4,0.2,0.7422680412371134,0.3103448275862069,0.5014104166666666,0.45871538461538464,0.4782937499999999,0.09523809523809523,0.16393442622950818,0.2127659574468085,0.20212765957446807,6.186792452830189,25.352272727272723,0.2670250896057348,3.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,5.0,3.0,2.0,5.0,4.0,1.0,0.4444444444444444,0.15384615384615385,0.05357142857142857,0.017857142857142856,0.03333333333333333,0.04081632653061224,0.8,0.375,0.6,0.3333333333333333,0.17647058823529413,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628379,1610612765,Luke Kennard,Luke Kennard,1628379,DET,86200.0,1437,52.0,2863,2827,764.0,859.0,319.0,5690,40.0,62.0,5.0,12.0,17.0,32.0,72.0,50.0,117.0,24.0,53.0,8.0,82.0,216.0,16.0,19.0,55.0,122.0,251.0,106.0,269.0,51.0,613.0,3130.0,3.0,9.0,20.0,35.0,25.0,54.0,21.0,63.0,135.0,116.0,128.0,282.0,2.0,214.0,82.0,13.0,57.0,57.0,114.0,38.0,19.0,42.0,12.0,285.0,5.0,7.0,71.0,95.0,171.0,12.0,183.0,26.0,21.0,5.0,32.0,7.0,23.0,25.0,2.0,7.0,57.0,6.0,13.0,47.0,92.0,60.0,,,61.0,4.0,13.0,132.0,756.0,6.0,0.47540983606557374,0.47540983606557374,0.8867924528301887,0.3940520446096654,0.3333333333333333,0.3970037453183521,0.4860557768924303,0.3333333333333333,0.46296296296296297,0.5403846153846154,0.5689655172413793,0.4829059829059829,0.5606617647058824,0.5833333333333334,0.5192307692307693,0.5173076923076924,0.05179282868525897,0.0967741935483871,0.06944444444444445,0.017094017094017096,18.526510480887794,0.5614035087719298,0.11979823455233292,0.009009009009009009,0.1437246963562753,0.008223684210526315,0.128982128982129,0.008664259927797834,0.005494505494505495,0.0091324200913242,0.11272727272727273,0.10714285714285714,0.15384615384615385,0.1509433962264151,0.12195121951219512,0.11923076923076924,0.6451612903225806,0.7142857142857143,0.6,0.13846153846153847,0.4444444444444444,0.47761194029850745,0.225,0.42735042735042733,0.43478260869565216,0.4,0.10192307692307692,0.4528301886792453,0.4528301886792453,1.0,0.4153846153846154,0.37962962962962965,0.3867924528301887,0.8536585365853658,0.1724137931034483,0.5517241379310345,0.1452991452991453,0.7058823529411765,0.06837606837606838,0.4700854700854701,0.34545454545454546,0.6365384615384615,0.38317757009345793,0.49309564796905236,0.4986352941176471,0.4961113043478261,0.035580524344569285,0.05,0.057096247960848286,0.22022838499184338,11.413147410358556,25.827881040892194,0.2668529514495285,1.0,2.0,4.0,2.0,7.0,9.0,3.0,5.0,7.0,9.0,,4.0,4.0,10.0,3.0,6.0,10.0,7.0,,0.45,0.053763440860215055,0.0033444816053511705,0.016891891891891893,0.0058823529411764705,0.025925925925925925,0.7,0.4375,0.2,1.0,0.13793103448275862,0.5,1.0,0.4375,0.7142857142857143,0.25,2.0,22.0,36.0,4.0,1.0,2.0,6.0,1.0,3.0,6.0,10.0,1.0,1.0,6.0,0.01486988847583643,0.018518518518518517,0.021897810218978103,,,,,,,,,True,
1628971,1610612765,Bruce Brown,Bruce Brown,1628971,DET,12330.0,206,-53.0,406,419,101.0,141.0,45.0,825,15.0,23.0,2.0,5.0,8.0,2.0,6.0,,,1.0,8.0,1.0,1.0,12.0,1.0,,4.0,17.0,29.0,2.0,20.0,9.0,49.0,489.0,1.0,2.0,2.0,4.0,5.0,9.0,,5.0,14.0,16.0,18.0,6.0,3.0,9.0,1.0,5.0,6.0,8.0,14.0,8.0,,4.0,2.0,36.0,2.0,4.0,3.0,9.0,12.0,6.0,18.0,10.0,7.0,3.0,9.0,,6.0,3.0,,2.0,12.0,,5.0,8.0,22.0,9.0,,,12.0,2.0,6.0,14.0,100.0,2.0,0.47058823529411764,0.5,1.0,0.1,,0.11764705882352941,0.5862068965517241,0.5,0.5555555555555556,0.40816326530612246,0.25,0.35714285714285715,0.4537037037037037,0.4,0.4375,0.40816326530612246,0.1724137931034483,0.13043478260869565,0.3333333333333333,,14.347826086956523,0.75,0.08737864077669903,0.035398230088495575,0.03896103896103896,0.02666666666666667,0.06666666666666667,0.031914893617021274,0.06666666666666667,0.01818181818181818,0.09302325581395349,0.10638297872340426,,0.04838709677419355,,0.46938775510204084,0.6521739130434783,0.75,0.4666666666666667,0.12244897959183673,0.3333333333333333,0.5,,,,,0.16326530612244897,0.125,0.125,1.0,0.24489795918367346,0.08333333333333333,0.08333333333333333,1.0,0.5,0.25,0.5714285714285714,0.625,0.07142857142857142,0.2857142857142857,,0.8775510204081632,0.1111111111111111,0.5198086956521738,0.437175,0.5145772727272728,0.11320754716981132,0.18181818181818182,0.08163265306122448,0.2857142857142857,2.6241379310344826,28.805,0.24876847290640394,1.0,,1.0,,,,,,1.0,3.0,1.0,,1.0,5.0,3.0,2.0,5.0,2.0,,,,0.0425531914893617,,0.05,0.045454545454545456,0.4,0.5,0.5,,0.25,,,,,,2.0,4.0,,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,True,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,48499.0,808,129.0,1623,1591,498.0,581.0,192.0,3214,145.0,235.0,85.0,44.0,80.0,32.0,89.0,,3.0,,1.0,,1.0,10.0,1.0,1.0,7.0,177.0,327.0,1.0,11.0,85.0,442.0,1758.0,50.0,98.0,1.0,122.0,49.0,103.0,1.0,7.0,124.0,236.0,118.0,3.0,4.0,6.0,1.0,21.0,20.0,14.0,34.0,8.0,6.0,14.0,5.0,82.0,33.0,86.0,102.0,148.0,274.0,122.0,396.0,40.0,28.0,12.0,24.0,3.0,5.0,30.0,4.0,2.0,54.0,6.0,11.0,45.0,92.0,105.0,1.0,4.0,141.0,14.0,70.0,124.0,494.0,11.0,0.6666666666666666,0.8489208633093526,1.0,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.5412844036697247,0.5102040816326531,0.47572815533980584,0.5281065088757396,0.5050505050505051,0.4590909090909091,0.5497512437810945,0.5169491525423728,0.4732824427480916,0.03254437869822485,0.06422018348623854,0.05106382978723404,0.10112359550561797,,24.56803455723542,0.4444444444444444,0.3333333333333333,0.19861431870669746,0.3493150684931507,0.10248447204968944,0.33967391304347827,0.1576158940397351,0.17105263157894737,0.1013215859030837,0.25,0.4148936170212766,0.3125,0.34051724137931033,0.38333333333333336,0.6952662721893491,0.6170212765957447,0.6502242152466368,0.6413793103448275,0.26331360946745563,0.3595505617977528,0.4,0.008875739644970414,,,,0.0029585798816568047,,,,0.029585798816568046,0.1,0.1111111111111111,1.0,0.8585858585858586,0.010101010101010102,0.7272727272727273,0.55,,0.06363636363636363,0.14285714285714285,0.727810650887574,0.16666666666666666,0.5184507485029939,0.5454936708860759,0.5251679245283019,0.17766497461928935,0.18276762402088773,0.27601809954751133,0.28054298642533937,3.1889908256880735,38.60909090909092,0.3068391866913124,44.0,,,,,,1.0,24.0,25.0,19.0,,6.0,4.0,41.0,24.0,16.0,42.0,27.0,4.0,,0.48,0.20670391061452514,0.20224719101123595,0.10526315789473684,0.19230769230769232,0.6428571428571429,0.78125,0.5176470588235295,0.11363636363636363,,,,,,,22.0,23.0,,1.0,,,13.0,,,,8.0,1.0,2.0,7.0,0.09090909090909091,0.1,,76.0,3.0,1.0,1.0,4.0,3.0,0.05172413793103448,,True,
2585,1610612765,Zaza Pachulia,Zaza Pachulia,2585,DET,23919.0,399,-51.0,769,773,150.0,164.0,90.0,1542,32.0,57.0,24.0,5.0,11.0,5.0,17.0,4.0,16.0,,,,,2.0,,,2.0,41.0,90.0,,2.0,46.0,128.0,866.0,14.0,28.0,,32.0,6.0,17.0,,2.0,25.0,44.0,38.0,,2.0,,,8.0,36.0,14.0,50.0,10.0,4.0,19.0,7.0,114.0,10.0,31.0,23.0,43.0,74.0,43.0,117.0,8.0,6.0,2.0,4.0,2.0,3.0,26.0,,2.0,30.0,2.0,7.0,22.0,79.0,65.0,2.0,5.0,61.0,5.0,26.0,25.0,150.0,5.0,0.5365853658536586,0.7586206896551724,,,,,0.45555555555555555,0.5,0.35294117647058826,0.44565217391304346,0.5,0.3157894736842105,0.5333333333333333,0.5161290322580645,0.43103448275862066,0.021739130434782608,0.08888888888888889,0.10526315789473684,0.11764705882352941,,17.162471395881006,0.13333333333333333,0.1902654867256637,0.13963963963963963,0.17829457364341086,0.057803468208092484,0.18591549295774648,0.10379746835443038,0.09210526315789473,0.05426356589147287,0.23880597014925373,0.21052631578947367,0.109375,0.1595744680851064,0.22857142857142856,0.6195652173913043,0.5614035087719298,0.6274509803921569,0.46875,0.18478260869565216,0.29411764705882354,0.3333333333333333,0.17391304347826086,0.25,0.25,0.75,,,,,0.021739130434782608,,,,0.8571428571428571,,0.5789473684210527,0.45454545454545453,,0.10526315789473684,,0.6413043478260869,,0.5015922222222221,0.556715,0.47659999999999997,0.23008849557522124,0.23423423423423423,0.25,0.1953125,5.655555555555557,60.1,0.19505851755526657,13.0,,,,,,10.0,8.0,8.0,1.0,,7.0,1.0,10.0,5.0,4.0,10.0,7.0,,,0.2857142857142857,0.18666666666666668,0.14084507042253522,0.06818181818181818,0.2,0.7,0.8,0.5416666666666666,,,,,,,,4.0,13.0,,,,,18.0,,,,7.0,1.0,2.0,7.0,,,,24.0,2.0,,,,3.0,0.15384615384615385,,True,
1629017,1610612765,Khyri Thomas,Khyri Thomas,1629017,DET,4799.0,80,25.0,163,158,76.0,78.0,25.0,321,4.0,7.0,,2.0,3.0,1.0,5.0,,2.0,3.0,9.0,3.0,2.0,8.0,,1.0,3.0,5.0,14.0,5.0,17.0,1.0,26.0,154.0,,,,1.0,2.0,7.0,2.0,6.0,11.0,6.0,4.0,15.0,,8.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,3.0,5.0,2.0,7.0,4.0,3.0,1.0,1.0,,,,,,1.0,,,7.0,8.0,1.0,,,2.0,,,11.0,76.0,,0.6,0.6,1.0,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.35714285714285715,,0.2857142857142857,0.4032258064516129,,0.38461538461538464,0.40625,0.5,0.39285714285714285,0.5483870967741935,0.07142857142857142,0.14285714285714285,,,17.36842105263158,1.0,0.06976744186046512,0.044444444444444446,0.07142857142857142,,0.07042253521126761,0.023809523809523808,,,,0.10526315789473684,0.09090909090909091,0.14285714285714285,,0.22580645161290322,0.5714285714285714,0.6666666666666666,0.5,0.16129032258064516,0.2,0.2,0.06451612903225806,,,,0.2903225806451613,0.3333333333333333,0.375,1.0,0.25806451612903225,0.25,0.25,1.0,,,0.23076923076923078,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.7741935483870968,0.25,0.5257435483870968,,0.5031576923076924,,,0.038461538461538464,0.4230769230769231,6.992857142857143,24.2,0.4662576687116564,,,,1.0,,,,,1.0,1.0,,,,3.0,1.0,1.0,3.0,2.0,,,,,0.10526315789473684,,0.05263157894736842,0.6666666666666666,1.0,,,,,,,,0.3333333333333333,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,0.058823529411764705,,,,,,,,,,0.1111111111111111,True,
202720,1610612765,Jon Leuer,Jon Leuer,202720,DET,10726.0,179,-35.0,363,365,95.0,77.0,32.0,728,21.0,22.0,2.0,6.0,6.0,7.0,15.0,1.0,5.0,,3.0,1.0,,2.0,,,1.0,29.0,42.0,,5.0,12.0,70.0,394.0,3.0,4.0,,6.0,8.0,10.0,,2.0,20.0,48.0,10.0,,,2.0,,2.0,4.0,2.0,6.0,2.0,,1.0,,14.0,7.0,4.0,12.0,15.0,32.0,11.0,43.0,7.0,6.0,1.0,2.0,3.0,1.0,7.0,1.0,,9.0,1.0,3.0,13.0,27.0,16.0,3.0,1.0,17.0,1.0,9.0,20.0,95.0,,0.8275862068965517,0.8888888888888888,,,,,0.6904761904761905,0.75,0.8,0.6170212765957447,0.75,0.6666666666666666,0.6363636363636364,0.75,0.7142857142857143,0.10638297872340426,0.047619047619047616,,0.13333333333333333,,16.08040201005025,0.2222222222222222,0.15789473684210525,0.041237113402061855,0.21052631578947367,0.08433734939759036,0.17763157894736842,0.06111111111111111,0.07142857142857142,0.08771929824561403,0.17647058823529413,0.15384615384615385,0.13636363636363635,0.15789473684210525,0.3157894736842105,0.46808510638297873,0.9545454545454546,0.9545454545454546,0.9047619047619048,0.3191489361702128,0.4666666666666667,0.5384615384615384,0.10638297872340426,0.2,0.2,1.0,0.06382978723404255,,,,0.0425531914893617,,,,0.5,,0.5,1.0,0.08333333333333333,0.08333333333333333,,0.574468085106383,,0.5066989361702128,0.42810000000000004,0.5786874999999999,0.16363636363636364,0.18,0.08571428571428572,0.2857142857142857,6.576190476190476,24.62,0.26170798898071623,2.0,,,,,,3.0,5.0,,1.0,,2.0,,2.0,1.0,1.0,2.0,2.0,1.0,,0.3333333333333333,,0.05,0.07692307692307693,,1.0,0.5714285714285714,1.0,,,,,,,,,4.0,,,,,3.0,,,,,,1.0,,,,,4.0,,,,,,,,True,
201933,1610612765,Blake Griffin,Blake Griffin,201933,DET,43266.0,721,15.0,1464,1422,406.0,503.0,150.0,2886,100.0,147.0,27.0,22.0,34.0,30.0,80.0,4.0,18.0,7.0,27.0,6.0,44.0,118.0,4.0,10.0,34.0,134.0,245.0,51.0,145.0,106.0,527.0,1627.0,15.0,33.0,5.0,42.0,31.0,63.0,12.0,40.0,139.0,90.0,178.0,93.0,,118.0,44.0,19.0,66.0,50.0,116.0,38.0,12.0,38.0,13.0,282.0,10.0,21.0,42.0,52.0,108.0,33.0,141.0,10.0,6.0,4.0,36.0,9.0,23.0,30.0,1.0,1.0,66.0,3.0,15.0,24.0,64.0,163.0,10.0,4.0,144.0,18.0,57.0,138.0,398.0,11.0,0.3358208955223881,0.3629032258064516,0.6078431372549019,0.35172413793103446,0.3,0.35172413793103446,0.5469387755102041,0.45454545454545453,0.49206349206349204,0.5397435897435897,0.47368421052631576,0.47572815533980584,0.5829646017699115,0.5121951219512195,0.5346153846153846,0.3717948717948718,0.07755102040816327,0.05442176870748299,0.1375,,31.31435493640218,0.5454545454545454,0.14606741573033707,0.05585106382978723,0.16091954022988506,0.03115264797507788,0.15235008103727715,0.04447632711621234,0.014492753623188406,0.03361344537815126,0.16363636363636364,0.14285714285714285,0.13043478260869565,0.16666666666666666,0.14285714285714285,0.3769230769230769,0.6802721088435374,0.7194244604316546,0.36,0.20512820512820512,0.375,0.43478260869565216,0.046153846153846156,0.2222222222222222,0.2222222222222222,0.5,0.06923076923076923,0.25925925925925924,0.25925925925925924,0.5714285714285714,0.30256410256410254,0.3728813559322034,0.3728813559322034,0.6136363636363636,0.7105263157894737,0.10526315789473684,0.3300970873786408,0.6470588235294118,0.05825242718446602,0.3300970873786408,0.29411764705882354,0.7487179487179487,0.3728813559322034,0.5069965384615385,0.5456155172413792,0.4972640776699029,0.1368909512761021,0.2007042253521127,0.07969639468690702,0.2637571157495256,4.556734693877551,25.453103448275858,0.2773224043715847,12.0,,1.0,2.0,2.0,2.0,15.0,14.0,21.0,13.0,4.0,7.0,4.0,4.0,4.0,,4.0,2.0,,0.4,0.32558139534883723,0.10416666666666667,0.03067484662576687,0.024096385542168676,0.11864406779661017,0.5,0.23333333333333334,0.4444444444444444,0.08333333333333333,0.02631578947368421,,,0.5,1.0,0.3333333333333333,6.0,41.0,60.0,,2.0,,7.0,,,2.0,21.0,,,16.0,,,0.013605442176870748,20.0,2.0,,,,2.0,0.045454545454545456,,True,
204038,1610612765,Langston Galloway,Langston Galloway,204038,DET,45040.0,751,76.0,1486,1469,389.0,423.0,159.0,2955,15.0,38.0,5.0,3.0,9.0,13.0,35.0,14.0,26.0,28.0,64.0,16.0,39.0,107.0,6.0,6.0,23.0,42.0,99.0,67.0,171.0,31.0,316.0,1606.0,3.0,11.0,10.0,29.0,7.0,21.0,11.0,39.0,50.0,70.0,14.0,201.0,1.0,106.0,39.0,13.0,28.0,11.0,39.0,6.0,5.0,18.0,10.0,89.0,8.0,13.0,18.0,21.0,40.0,22.0,62.0,18.0,11.0,7.0,5.0,1.0,2.0,4.0,,,9.0,,5.0,25.0,59.0,35.0,2.0,,35.0,1.0,9.0,49.0,384.0,5.0,0.8333333333333334,0.8536585365853658,1.0,0.391812865497076,0.28205128205128205,0.3941176470588235,0.42424242424242425,0.2727272727272727,0.3333333333333333,0.5277777777777778,0.5714285714285714,0.39166666666666666,0.5565371024734982,0.6304347826086957,0.4032258064516129,0.6333333333333333,0.13131313131313133,0.23684210526315788,0.08571428571428572,0.038461538461538464,17.422434367541765,0.5555555555555556,0.04838709677419355,0.032663316582914576,0.07058823529411765,0.025559105431309903,0.05660377358490566,0.029535864978902954,0.0297029702970297,0.022321428571428572,0.05128205128205128,0.034482758620689655,0.0673076923076923,0.0797872340425532,0.04477611940298507,0.14074074074074075,0.39473684210526316,0.5172413793103449,0.8666666666666667,0.12962962962962962,0.37142857142857144,0.40625,0.0962962962962963,0.5384615384615384,0.56,0.7142857142857143,0.23703703703703705,0.4375,0.4375,1.0,0.3962962962962963,0.3644859813084112,0.3644859813084112,1.0,0.23809523809523808,0.2857142857142857,0.15,0.3333333333333333,0.26666666666666666,0.38333333333333336,0.2608695652173913,0.774074074074074,0.36792452830188677,0.5171527985074627,0.48714999999999997,0.5086324999999999,0.05673758865248227,0.08411214953271028,0.09177215189873418,0.15822784810126583,8.283838383838383,25.278947368421058,0.2617765814266487,1.0,3.0,4.0,5.0,3.0,6.0,,1.0,8.0,3.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,,0.6,0.02040816326530612,0.026490066225165563,0.0410958904109589,0.033707865168539325,0.056338028169014086,0.75,0.9230769230769231,0.2,,0.19047619047619047,0.75,1.0,0.5,1.0,0.3125,5.0,3.0,,,,,2.0,3.0,1.0,7.0,1.0,1.0,,,,,0.04,2.0,1.0,,,,,0.02127659574468085,,True,
