EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,Charge Fouls Drawn,Loose Ball Fouls Drawn,3SecondViolations,DefFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,Blocked3s,BlockedArc3,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedCorner3,on,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,HeaveMakes
1626156,1610612751,D'Angelo Russell,D'Angelo Russell,1626156,BKN,40931.0,682.0,-19,1415.0,1416,272.0,277.0,150.0,2831,40.0,73.0,4.0,7.0,15.0,22.0,40.0,101.0,23.0,59.0,6.0,15.0,1.0,2.0,2.0,3.0,66.0,174.0,4.0,16.0,8.0,28.0,103.0,233.0,72.0,189.0,55.0,477.0,1585,5.0,14.0,5.0,18.0,2.0,27.0,29.0,51.0,10.0,31.0,27.0,115.0,38.0,168.0,147.0,69.0,4.0,1.0,173.0,66.0,9.0,97.0,43.0,140.0,34.0,9.0,83.0,12.0,2.0,323.0,2.0,9.0,30.0,45.0,75.0,11.0,86.0,6.0,28.0,16.0,12.0,39.0,10.0,26.0,23.0,5.0,13.0,3.0,62.0,7.0,11.0,15.0,40.0,1.0,2.0,3.0,67.0,4.0,72.0,8.0,5.0,19.0,6.0,10.0,6.0,3.0,1.0,2.0,6.0,3.0,1.0,115.0,272.0,6.0,8.0,0.18446601941747573,0.18811881188118812,0.6805555555555556,0.38095238095238093,0.2777777777777778,0.3225806451612903,0.3829787234042553,0.44206008583690987,0.35714285714285715,0.5686274509803921,0.5,0.390625,0.5365853658536586,0.5256124721603563,0.40625,0.5876288659793815,0.44786729857819907,0.03862660944206009,0.0410958904109589,0.04950495049504951,0.01694915254237288,31.87226048841578,0.6290322580645161,0.09740259740259741,0.024,0.12,0.006472491909385114,0.10533707865168539,0.01608187134502924,0.018867924528301886,0.031446540880503145,0.017543859649122806,0.007782101167315175,0.07065217391304347,0.11464968152866242,0.11570247933884298,0.10824742268041238,0.16071428571428573,0.02531645569620253,0.5,0.17298578199052134,0.547945205479452,0.5714285714285714,0.3,0.23933649289099526,0.39603960396039606,0.4166666666666667,0.1,0.13981042654028436,0.3898305084745763,0.39655172413793105,0.13043478260869565,0.035545023696682464,0.4,0.4,1.0,0.41232227488151657,0.3793103448275862,0.3793103448275862,0.6515151515151515,0.21875,0.5714285714285714,0.0625,0.5,1.0,0.5,0.25,1.0,0.2682926829268293,0.6818181818181818,0.036585365853658534,0.6666666666666666,0.34146341463414637,0.2857142857142857,0.6208530805687204,0.3815028901734104,0.5008509501187648,0.5181541666666667,0.49594135802469136,0.05694760820045558,0.0778688524590164,0.03076923076923077,0.05660377358490566,0.24109014675052412,8.959227467811159,25.92486772486772,0.192226148409894,,,,,,,,,,,,,,,,,,,True,,,,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,12907.0,215.0,-19,450.0,460,145.0,158.0,49.0,910,23.0,47.0,3.0,10.0,6.0,13.0,15.0,31.0,2.0,5.0,,8.0,,,,1.0,,5.0,,1.0,,2.0,40.0,83.0,,13.0,17.0,97.0,494,3.0,12.0,,1.0,1.0,7.0,10.0,24.0,,3.0,4.0,24.0,60.0,20.0,,,4.0,,5.0,,9.0,4.0,7.0,11.0,5.0,2.0,4.0,,,29.0,4.0,13.0,14.0,24.0,41.0,17.0,58.0,5.0,8.0,8.0,,5.0,1.0,3.0,6.0,1.0,2.0,1.0,11.0,1.0,2.0,7.0,16.0,2.0,,,26.0,4.0,30.0,2.0,,16.0,,,8.0,6.0,,2.0,8.0,3.0,,24.0,145.0,1.0,,0.75,0.7894736842105263,,,,,,0.4819277108433735,0.25,0.4166666666666667,0.4166666666666667,0.23076923076923078,0.37037037037037035,0.4409090909090909,0.25,0.4,0.13541666666666666,0.10843373493975904,0.1276595744680851,0.0967741935483871,,23.6328125,0.45454545454545453,0.16551724137931034,0.10483870967741936,0.2,0.04040404040404041,0.17674418604651163,0.07623318385650224,0.14285714285714285,0.10204081632653061,,0.0547945205479452,0.16071428571428573,0.16666666666666666,0.17073170731707318,0.20754716981132076,0.17647058823529413,0.10869565217391304,0.375,0.4895833333333333,0.48936170212765956,0.5609756097560976,0.7391304347826086,0.3229166666666667,0.4838709677419355,0.5357142857142857,0.7333333333333333,0.052083333333333336,0.4,0.4,1.0,0.08333333333333333,,,,0.052083333333333336,,,,0.7692307692307693,0.3,,,,0.07692307692307693,,,0.48148148148148145,0.46153846153846156,0.037037037037037035,,0.07407407407407407,,0.625,,0.50683125,0.57265,0.4949611111111111,0.14545454545454545,0.16494845360824742,,0.07216494845360824,0.24742268041237114,5.340963855421686,23.807692307692314,0.32222222222222224,3.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,,,,,,,,,,,,,True,,,,
1626203,1610612751,Treveon Graham,Treveon Graham,1626203,BKN,11948.0,199.0,-18,419.0,426,66.0,87.0,40.0,845,4.0,10.0,,2.0,,,2.0,8.0,,,1.0,9.0,,,,,14.0,38.0,2.0,2.0,1.0,6.0,6.0,18.0,15.0,47.0,,57.0,476,,2.0,2.0,2.0,,6.0,,,1.0,6.0,,3.0,6.0,6.0,45.0,,,1.0,37.0,14.0,4.0,4.0,6.0,10.0,4.0,2.0,4.0,,,26.0,5.0,3.0,7.0,15.0,22.0,8.0,30.0,2.0,4.0,2.0,2.0,1.0,,1.0,2.0,,,,3.0,1.0,1.0,5.0,15.0,,1.0,,8.0,3.0,,,,,,,2.0,1.0,,1.0,2.0,1.0,,3.0,66.0,3.0,,0.5,0.5,1.0,0.3191489361702128,1.0,0.16666666666666666,0.32608695652173914,0.3333333333333333,,,0.43846153846153846,0.75,0.25,0.43846153846153846,0.75,0.25,0.7230769230769231,0.2222222222222222,0.2,0.25,,14.468085106382977,0.3333333333333333,0.11811023622047244,0.028846153846153848,0.08333333333333333,0.043859649122807015,0.10426540284360189,0.03669724770642202,,0.061224489795918366,,0.043010752688172046,0.11538461538461539,0.10416666666666667,0.14814814814814814,0.078125,0.1,0.05128205128205128,0.5,0.15384615384615385,0.4,0.5,0.5,0.12307692307692308,0.25,0.3333333333333333,0.5,,,,,0.13846153846153847,0.1111111111111111,0.1111111111111111,1.0,0.5846153846153846,0.3684210526315789,0.3684210526315789,1.0,0.5,,,,,0.5,1.0,1.0,,,,,1.0,0.16666666666666666,0.8769230769230769,0.3783783783783784,0.5288914062500002,0.5746875,0.48249,,,,0.10526315789473684,0.05263157894736842,5.2111111111111095,25.78297872340426,0.1575178997613365,,2.0,1.0,,,,2.0,0.047619047619047616,,,,,,,,,,,True,,,,
1627747,1610612751,Caris LeVert,Caris LeVert,1627747,BKN,63772.0,1063.0,-12,2210.0,2223,600.0,605.0,242.0,4433,105.0,179.0,11.0,15.0,29.0,52.0,50.0,130.0,4.0,20.0,6.0,16.0,,,1.0,2.0,42.0,138.0,2.0,14.0,9.0,40.0,159.0,329.0,48.0,154.0,85.0,547.0,2459,16.0,27.0,2.0,14.0,9.0,47.0,47.0,88.0,10.0,42.0,32.0,156.0,100.0,218.0,66.0,78.0,12.0,,138.0,42.0,28.0,76.0,80.0,156.0,67.0,13.0,54.0,18.0,4.0,392.0,14.0,21.0,43.0,72.0,116.0,35.0,151.0,11.0,42.0,28.0,14.0,44.0,6.0,30.0,25.0,4.0,14.0,7.0,69.0,5.0,20.0,36.0,77.0,4.0,4.0,2.0,111.0,11.0,123.0,19.0,,61.0,,10.0,12.0,6.0,,6.0,14.0,4.0,,156.0,600.0,9.0,9.0,0.31446540880503143,0.32679738562091504,0.4583333333333333,0.3116883116883117,0.14285714285714285,0.23809523809523808,0.3116883116883117,0.48328267477203646,0.5925925925925926,0.5340909090909091,0.4782608695652174,0.4634146341463415,0.47692307692307695,0.5112149532710281,0.5,0.5234899328859061,0.3188405797101449,0.0851063829787234,0.1005586592178771,0.07692307692307693,,24.150339864054377,0.6376811594202898,0.10495626822157435,0.03763440860215054,0.10723192019950124,0.027613412228796843,0.10579576816927323,0.03286384976525822,0.031007751937984496,0.04504504504504504,0.038461538461538464,0.02669902912621359,0.09328358208955224,0.084,0.15476190476190477,0.10094637223974763,0.13095238095238096,0.04526748971193416,0.2857142857142857,0.37060041407867494,0.5865921787709497,0.6521739130434783,0.3619047619047619,0.2691511387163561,0.38461538461538464,0.4166666666666667,0.22,0.041407867494824016,0.2,0.2,0.25,0.033126293995859216,0.375,0.375,1.0,0.2857142857142857,0.30434782608695654,0.30434782608695654,0.38095238095238093,0.36585365853658536,0.7333333333333333,,,,0.34146341463414637,0.14285714285714285,,0.4,0.5576923076923077,0.015384615384615385,0.5,0.3076923076923077,0.225,0.6894409937888198,0.30434782608695654,0.5084474120082816,0.5118645833333334,0.4902734615384615,0.11619047619047619,0.16442048517520216,,0.08592321755027423,0.2851919561243144,5.31398176291793,25.422727272727272,0.27149321266968324,1.0,3.0,6.0,,0.021739130434782608,0.18181818181818182,1.0,0.031578947368421054,2.0,2.0,,,,,,,,,True,,,,
203925,1610612751,Joe Harris,Joe Harris,203925,BKN,36165.0,603.0,-13,1244.0,1246,323.0,290.0,125.0,2490,36.0,52.0,4.0,6.0,9.0,15.0,5.0,16.0,3.0,8.0,9.0,18.0,,1.0,,2.0,43.0,79.0,6.0,8.0,8.0,19.0,44.0,76.0,52.0,97.0,31.0,275.0,1412,5.0,8.0,6.0,9.0,7.0,35.0,11.0,19.0,8.0,21.0,18.0,64.0,70.0,18.0,150.0,6.0,2.0,,79.0,43.0,8.0,26.0,14.0,40.0,10.0,4.0,17.0,6.0,3.0,94.0,10.0,5.0,18.0,28.0,49.0,17.0,66.0,3.0,9.0,6.0,3.0,21.0,1.0,15.0,14.0,5.0,6.0,2.0,35.0,4.0,9.0,19.0,46.0,1.0,3.0,5.0,32.0,3.0,39.0,4.0,2.0,14.0,1.0,5.0,8.0,5.0,,3.0,8.0,2.0,,64.0,323.0,5.0,5.0,0.7954545454545454,0.813953488372093,0.9615384615384616,0.5360824742268041,0.6666666666666666,0.38095238095238093,0.5360824742268041,0.5789473684210527,0.625,0.5789473684210527,0.7052023121387283,0.8235294117647058,0.575,0.7248677248677249,0.875,0.63,0.5606936416184971,0.10526315789473684,0.09615384615384616,0.1875,,16.0573476702509,0.6,0.07466666666666667,0.01730103806228374,0.0782608695652174,0.03424657534246575,0.07603305785123966,0.025817555938037865,0.015503875968992248,0.008064516129032258,0.05555555555555555,0.03389830508474576,0.09722222222222222,0.07092198581560284,0.044444444444444446,0.08196721311475409,0.06382978723404255,0.045454545454545456,0.25,0.30057803468208094,0.6923076923076923,0.7659574468085106,0.7777777777777778,0.09248554913294797,0.3125,0.38461538461538464,1.0,0.046242774566473986,0.375,0.375,0.6666666666666666,0.10404624277456648,0.5,0.5,0.8888888888888888,0.45664739884393063,0.5443037974683544,0.5512820512820513,0.9767441860465116,0.35294117647058826,0.6666666666666666,0.058823529411764705,,,0.47058823529411764,0.75,1.0,0.375,0.6,0.05,,0.475,0.42105263157894735,0.861271676300578,0.5443037974683544,0.5301332369942195,0.5225416666666667,0.477515,0.08152173913043478,0.16279069767441862,0.01020408163265306,0.12727272727272726,0.23272727272727273,4.827631578947369,25.630927835051544,0.2596463022508039,3.0,,4.0,,0.10714285714285714,0.5,,0.03571428571428571,,,1.0,2.0,0.010309278350515464,0.012658227848101266,0.05405405405405406,,,,True,,,,
1628386,1610612751,Jarrett Allen,Jarrett Allen,1628386,BKN,36781.0,613.0,-41,1258.0,1267,332.0,293.0,122.0,2525,88.0,128.0,14.0,24.0,12.0,23.0,10.0,22.0,,,3.0,15.0,,2.0,2.0,5.0,,,,,,,98.0,150.0,3.0,15.0,54.0,259.0,1459,14.0,26.0,,2.0,9.0,37.0,17.0,29.0,2.0,5.0,24.0,64.0,170.0,26.0,9.0,,24.0,,,,14.0,17.0,18.0,35.0,14.0,4.0,12.0,4.0,1.0,88.0,18.0,33.0,52.0,69.0,132.0,52.0,184.0,2.0,15.0,13.0,2.0,10.0,4.0,6.0,13.0,2.0,4.0,1.0,23.0,4.0,5.0,35.0,52.0,2.0,2.0,2.0,87.0,6.0,91.0,3.0,,36.0,,11.0,42.0,32.0,,10.0,43.0,27.0,1.0,64.0,332.0,3.0,10.0,0.8673469387755102,0.9883720930232558,1.0,0.2,,0.4,0.2,0.6533333333333333,0.5384615384615384,0.5862068965517241,0.6212121212121212,0.5,0.5882352941176471,0.6196172248803827,0.5441176470588235,0.5925925925925926,0.09090909090909091,0.09333333333333334,0.0859375,0.13636363636363635,,16.512455516014235,0.43478260869565216,0.16911764705882354,0.10819672131147541,0.23214285714285715,0.06382978723404255,0.19145569620253164,0.0868824531516184,0.11188811188811189,0.11023622047244094,0.08571428571428572,0.06278026905829596,0.12209302325581395,0.19708029197080293,0.21212121212121213,0.24,0.20408163265306123,0.04,0.627906976744186,0.7757575757575758,0.6875,0.7521367521367521,0.8522727272727273,0.13333333333333333,0.45454545454545453,0.5263157894736842,1.0,,,,,0.09090909090909091,0.2,0.2,1.0,,,,,0.8571428571428571,0.5833333333333334,0.07142857142857142,,,,,,0.6764705882352942,0.5217391304347826,0.14705882352941177,0.4,,,0.8666666666666667,,0.5708266666666666,0.5591363636363637,0.5481029411764705,0.18181818181818182,0.19672131147540983,,0.14285714285714285,0.2471042471042471,2.277333333333333,23.413333333333334,0.26391096979332274,11.0,,9.0,,0.44,0.14285714285714285,1.0,0.06779661016949153,1.0,1.0,,1.0,,,0.02857142857142857,1.0,,,True,,,,
203459,1610612751,Allen Crabbe,Allen Crabbe,203459,BKN,13308.0,222.0,59,477.0,474,138.0,158.0,59.0,951,3.0,7.0,,1.0,1.0,2.0,1.0,5.0,,11.0,7.0,13.0,,,3.0,6.0,10.0,33.0,,3.0,2.0,6.0,4.0,23.0,17.0,46.0,7.0,66.0,481,,1.0,,3.0,,,1.0,6.0,5.0,12.0,2.0,19.0,8.0,,48.0,3.0,,,33.0,10.0,2.0,5.0,4.0,9.0,3.0,1.0,3.0,2.0,,22.0,1.0,,10.0,20.0,32.0,2.0,34.0,,3.0,2.0,1.0,,,,7.0,,,1.0,7.0,3.0,3.0,10.0,20.0,1.0,,4.0,6.0,2.0,9.0,,,2.0,1.0,1.0,2.0,,,2.0,2.0,2.0,,19.0,138.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.3695652173913043,,0.4166666666666667,0.3695652173913043,0.17391304347826086,,0.16666666666666666,0.427536231884058,,0.4722222222222222,0.4520547945205479,,0.5,0.6666666666666666,0.08695652173913043,0.14285714285714285,0.2,,14.652014652014651,,0.13333333333333333,,0.10989010989010989,0.010309278350515464,0.12448132780082988,0.004329004329004329,,,,0.012195121951219513,0.1016949152542373,0.1320754716981132,0.18421052631578946,0.12857142857142856,0.047619047619047616,,1.0,0.10144927536231885,0.42857142857142855,0.5,1.0,0.07246376811594203,0.2,0.25,1.0,0.15942028985507245,,,,0.18840579710144928,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.4782608695652174,0.30303030303030304,0.30303030303030304,1.0,0.25,,,,,0.75,,,0.1111111111111111,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.7681159420289855,0.30303030303030304,0.5234891304347826,0.49056666666666665,0.5256194444444444,0.041666666666666664,0.08,0.02127659574468085,,0.2878787878787879,12.191304347826087,25.047826086956526,0.2893081761006289,2.0,,,,0.2857142857142857,,1.0,,,,,1.0,,,0.09090909090909091,,,,True,,,,
203915,1610612751,Spencer Dinwiddie,Spencer Dinwiddie,203915,BKN,26330.0,439.0,-45,921.0,921,391.0,387.0,103.0,1842,35.0,52.0,2.0,4.0,10.0,17.0,8.0,21.0,3.0,6.0,6.0,17.0,1.0,3.0,3.0,10.0,23.0,78.0,5.0,14.0,14.0,46.0,46.0,79.0,29.0,95.0,65.0,244.0,1065,2.0,5.0,6.0,17.0,3.0,25.0,13.0,24.0,17.0,56.0,32.0,109.0,10.0,82.0,54.0,33.0,2.0,2.0,76.0,23.0,6.0,27.0,20.0,47.0,13.0,7.0,19.0,7.0,1.0,114.0,4.0,2.0,12.0,17.0,30.0,6.0,36.0,1.0,9.0,7.0,2.0,16.0,3.0,10.0,15.0,2.0,6.0,3.0,31.0,2.0,15.0,16.0,41.0,3.0,,4.0,54.0,4.0,77.0,9.0,4.0,32.0,6.0,1.0,4.0,2.0,,2.0,4.0,2.0,,109.0,391.0,5.0,1.0,0.10869565217391304,0.1111111111111111,0.6206896551724138,0.30526315789473685,0.35294117647058826,0.30357142857142855,0.3118279569892473,0.5822784810126582,0.4,0.5416666666666666,0.514367816091954,0.5,0.48125,0.5911330049261084,0.5208333333333334,0.5631578947368421,0.5459770114942529,0.0759493670886076,0.057692307692307696,0.14285714285714285,,22.435282837967403,0.5161290322580645,0.06319702602230483,0.0091324200913242,0.07453416149068323,0.018433179723502304,0.06744186046511629,0.013761467889908258,,0.02631578947368421,,0.023391812865497075,0.046296296296296294,0.08080808080808081,0.06451612903225806,0.07692307692307693,0.06451612903225806,0.011904761904761904,0.5,0.2988505747126437,0.6730769230769231,0.7142857142857143,0.11428571428571428,0.1206896551724138,0.38095238095238093,0.4444444444444444,,0.034482758620689655,0.5,0.5,0.3333333333333333,0.09770114942528736,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.4482758620689655,0.2948717948717949,0.2948717948717949,0.5652173913043478,0.18181818181818182,0.5,0.13636363636363635,0.3333333333333333,1.0,0.6363636363636364,0.35714285714285715,0.8,0.2125,0.5882352941176471,0.125,0.3,0.575,0.30434782608695654,0.8448275862068966,0.3026315789473684,0.5085723837209303,0.4813423076923077,0.5033993589743591,0.18811881188118812,0.3137254901960784,0.06,0.10245901639344263,0.44672131147540983,4.773417721518986,26.329473684210523,0.4245385450597177,1.0,,,,0.047619047619047616,,,,,,,,,,,,1.0,,True,,,,
1629066,1610612751,Rodions Kurucs,Rodions Kurucs,1629066,BKN,8273.0,138.0,19,306.0,305,83.0,65.0,32.0,611,8.0,15.0,,2.0,1.0,4.0,1.0,2.0,,1.0,,6.0,,1.0,,3.0,6.0,23.0,,,2.0,6.0,9.0,18.0,6.0,29.0,6.0,42.0,311,1.0,3.0,,1.0,2.0,4.0,1.0,4.0,2.0,9.0,2.0,10.0,14.0,4.0,15.0,3.0,,1.0,22.0,6.0,2.0,1.0,2.0,3.0,2.0,,1.0,,,8.0,,3.0,11.0,14.0,26.0,3.0,29.0,1.0,5.0,2.0,3.0,4.0,,3.0,1.0,1.0,1.0,,5.0,1.0,1.0,6.0,13.0,,1.0,,7.0,,10.0,,,4.0,,1.0,4.0,3.0,,1.0,6.0,1.0,,10.0,83.0,1.0,2.0,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.20689655172413793,,0.2222222222222222,0.21428571428571427,0.5,0.3333333333333333,0.25,0.3829787234042553,0.25,0.3076923076923077,0.40384615384615385,0.4,0.35714285714285715,0.6170212765957447,0.1111111111111111,0.13333333333333333,,,16.666666666666668,0.8,0.12727272727272726,0.04225352112676056,0.2037037037037037,,0.1524390243902439,0.02097902097902098,0.024390243902439025,,0.2,,0.09433962264150944,0.11428571428571428,0.22727272727272727,0.175,0.2857142857142857,0.03571428571428571,0.16666666666666666,0.3191489361702128,0.5333333333333333,0.6153846153846154,0.875,0.0425531914893617,0.5,0.5,,0.02127659574468085,,,,0.1276595744680851,,,,0.48936170212765956,0.2608695652173913,0.2608695652173913,0.8333333333333334,0.5,,0.25,,,,,,0.3076923076923077,0.25,0.23076923076923078,,0.46153846153846156,0.3333333333333333,0.9361702127659575,0.2727272727272727,0.5422989130434782,0.498725,0.5483791666666668,0.0784313725490196,0.18181818181818182,,0.09523809523809523,0.23809523809523808,3.6333333333333337,26.613793103448273,0.27124183006535946,1.0,,1.0,,0.125,,,,2.0,1.0,,,,,,,,1.0,True,,,,
203894,1610612751,Shabazz Napier,Shabazz Napier,203894,BKN,3031.0,51.0,12,105.0,109,40.0,31.0,7.0,214,2.0,3.0,,,1.0,1.0,2.0,3.0,2.0,3.0,,1.0,,,,1.0,3.0,6.0,,,1.0,2.0,6.0,9.0,3.0,7.0,,21.0,104,,,,,,,2.0,2.0,1.0,3.0,,7.0,,12.0,6.0,3.0,,,6.0,3.0,,5.0,3.0,8.0,2.0,1.0,5.0,,,19.0,1.0,1.0,4.0,1.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,7.0,40.0,,,,,0.6666666666666666,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.6666666666666666,,1.0,0.65625,,0.7,0.65625,,0.7,0.4375,,,,,15.92920353982301,0.5,0.04,0.05555555555555555,0.21052631578947367,0.04,0.11363636363636363,0.046511627906976744,,,0.2,,0.14285714285714285,,,0.1875,0.3333333333333333,0.14285714285714285,,0.1875,0.6666666666666666,0.6666666666666666,,0.1875,0.6666666666666666,0.6666666666666666,,0.1875,0.6666666666666666,0.6666666666666666,,0.0625,,,,0.375,0.5,0.5,0.6666666666666666,,,,,,,,,0.2,1.0,0.2,,0.4,0.5,0.625,0.5,0.5178906249999999,,0.5495399999999999,,,,,0.3333333333333333,10.377777777777778,25.571428571428566,0.38095238095238093,,,,,,,,0.14285714285714285,,,,,,,,,,,True,,,,
