EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,ShortMidRangePctBlocked,OffAtRimReboundPct,DefArc3ReboundPct,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,FtPoints,SecondChanceFG3M,PtsPutbacks,SelfOReb,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg3Pct,OffCorner3ReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyFtPoints,Travels,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,SecondChanceFtPoints,ShortMidRangeAssists,on,FTOffRebounds,Charge Fouls Drawn,3SecondViolations,OffFTReboundPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,HeaveMakes
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,526.0,9,-1.0,18,19,10.0,4.0,37,1.0,1.0,13,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.545454545454546,0.125,0.07142857142857142,0.2,1.0,0.3939,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,3400.0,57,-3.0,115,116,55.0,18.0,231,6.0,21.0,121,3.0,8.0,1.0,19.0,2.0,3.0,16.0,3.0,1.0,27.941176470588232,0.05263157894736842,0.046875,0.09090909090909091,0.17647058823529413,0.49649411764705886,8.423809523809524,36.0,7.0,10.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,11.0,1.0,2.0,12.0,3.0,13.0,33.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,5.0,10.0,14.0,3.0,6.0,11.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,11.0,13.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,1.0,5.0,36.0,1.0,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.5714285714285714,0.5,0.25,0.4852941176470588,0.25,0.35714285714285715,0.4852941176470588,0.25,0.35714285714285715,0.38235294117647056,0.047619047619047616,0.1,0.75,0.2972972972972973,0.09090909090909091,0.038461538461538464,0.22033898305084745,0.058823529411764705,0.047619047619047616,0.18181818181818182,0.375,0.3,0.4,0.29411764705882354,0.7,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14705882352941177,0.6,0.6,0.6666666666666666,0.058823529411764705,0.5,0.5,1.0,0.3235294117647059,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.25,0.25,0.14285714285714285,1.0,0.14285714285714285,1.0,0.2857142857142857,0.6764705882352942,0.18181818181818182,0.46965,0.48208571428571434,0.06060606060606061,0.15151515151515152,25.99230769230769,0.3130434782608696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,1558.0,26,3.0,56,56,23.0,9.0,112,3.0,6.0,56,2.0,3.0,,8.0,1.0,3.0,9.0,1.0,1.0,17.91044776119403,0.045454545454545456,0.0967741935483871,,0.2727272727272727,0.4715409090909091,12.566666666666665,20.0,,1.0,,,,,,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,1.0,,2.0,2.0,5.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,4.0,,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,4.0,6.0,,1.0,1.0,,,1.0,1.0,2.0,2.0,,,1.0,2.0,20.0,,1.0,1.0,0.5,0.4,,0.4,0.3333333333333333,1.0,1.0,0.45454545454545453,0.5,0.5,0.45454545454545453,0.5,0.5,0.45454545454545453,0.16666666666666666,,1.0,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.18181818181818182,,0.4,0.2,0.2,0.25,,0.09090909090909091,,,,,,0.18181818181818182,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,,,,,0.5,,,0.5,,,0.5454545454545454,0.5,0.41045,0.4895,0.2,0.2,24.96,0.35714285714285715,1.0,0.3333333333333333,0.14285714285714285,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628035,1610612744,Alfonzo McKinnie,Alfonzo McKinnie,1628035,GSW,2453.0,41,-2.0,82,82,50.0,14.0,164,,2.0,83,2.0,3.0,,8.0,2.0,3.0,12.0,,,5.1020408163265305,0.06896551724137931,0.058823529411764705,,,0.54159,11.0,14.0,,1.0,,,,,,,1.0,,,,,,,3.0,,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,3.0,,,1.0,2.0,1.0,,1.0,4.0,4.0,9.0,,,,,,,,3.0,7.0,2.0,,,,14.0,2.0,,,,,,,,,,,,,,,,0.6,,,,0.14285714285714285,0.36363636363636365,0.045454545454545456,0.20512820512820512,0.09090909090909091,0.05555555555555555,0.125,0.15384615384615385,0.14285714285714285,,0.2,,,,,,0.2,,,,,,,,0.6,,,,,,,,,,,,0.5,0.8,,,0.4487,,,26.03333333333333,0.17073170731707318,,,0.125,0.4444444444444444,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1629094,1610612744,Marcus Derrickson,Marcus Derrickson,1629094,GSW,4039.0,67,-10.0,138,138,68.0,20.0,276,3.0,13.0,145,1.0,1.0,,3.0,2.0,8.0,13.0,,,23.60248447204969,0.041666666666666664,0.1038961038961039,,0.09090909090909091,0.50495,11.630769230769232,36.0,2.0,3.0,1.0,2.0,,1.0,,4.0,7.0,2.0,5.0,,,,8.0,15.0,3.0,5.0,6.0,10.0,20.0,46.0,2.0,3.0,3.0,13.0,,3.0,4.0,5.0,12.0,8.0,4.0,24.0,6.0,15.0,8.0,1.0,,1.0,,,6.0,1.0,2.0,5.0,,2.0,2.0,1.0,,3.0,1.0,5.0,9.0,,1.0,3.0,12.0,36.0,,0.6666666666666666,1.0,0.8,0.5,0.8,0.5,0.46153846153846156,0.6666666666666666,,0.6363636363636364,1.0833333333333333,0.75,0.6388888888888888,1.0833333333333333,0.75,0.6060606060606061,0.07692307692307693,,0.6666666666666666,0.044444444444444446,0.037037037037037035,0.20689655172413793,0.041666666666666664,0.1,0.22727272727272727,0.07142857142857142,,0.09090909090909091,,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,,,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.75,0.15151515151515152,0.4,0.4,1.0,0.45454545454545453,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.5,,,0.5,0.125,,,,0.625,0.696969696969697,0.5333333333333333,0.5814,0.50048125,0.2826086956521739,0.2608695652173913,26.415000000000003,0.2608695652173913,1.0,0.3333333333333333,,0.05,2.0,0.2857142857142857,3.0,4.0,4.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.0625,0.75,1.0,0.6666666666666666,0.8,0.05714285714285714,0.13333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628980,1610612744,Jacob Evans,Jacob Evans,1628980,GSW,1488.0,25,-2.0,52,52,32.0,7.0,104,,4.0,53,1.0,3.0,,7.0,,,2.0,,,13.333333333333334,,,,,0.41579999999999995,11.15,25.0,,2.0,,,,1.0,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,1.0,3.0,1.0,2.0,1.0,1.0,5.0,,2.0,3.0,,1.0,1.0,2.0,2.0,1.0,,2.0,,1.0,1.0,2.0,,3.0,,,3.0,3.0,1.0,2.0,2.0,,,1.0,5.0,25.0,,,,1.0,1.0,1.0,1.0,0.25,,0.5,0.5,1.5,0.8333333333333334,0.5,1.5,0.8333333333333334,0.2,0.5,1.0,1.0,0.06666666666666667,0.07142857142857142,,0.06896551724137931,,,,,0.25,0.2,0.4,,,,,,0.4,0.5,0.5,,,,,,0.2,1.0,1.0,,,,,1.0,0.3333333333333333,,,,0.3333333333333333,0.6,1.0,0.4659,0.4261333333333333,0.6,1.0,26.0,0.4807692307692308,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,3172.0,53,,107,107,61.0,18.0,214,4.0,25.0,113,3.0,7.0,2.0,17.0,2.0,2.0,15.0,,,22.65625,0.05128205128205128,0.03278688524590164,,0.16,0.462512,12.216000000000001,34.0,5.0,7.0,1.0,1.0,2.0,3.0,2.0,2.0,14.0,,,,,,,,,,9.0,,,18.0,2.0,2.0,,4.0,2.0,6.0,,,4.0,8.0,10.0,,,,,,4.0,1.0,1.0,3.0,,5.0,5.0,13.0,,1.0,1.0,3.0,,4.0,2.0,1.0,4.0,,1.0,1.0,4.0,34.0,1.0,0.4444444444444444,0.5,,,,,0.36,1.0,0.3333333333333333,0.36,1.0,0.3333333333333333,0.36,1.0,0.3333333333333333,,,,0.25,0.16129032258064516,0.23809523809523808,,0.19230769230769232,0.05263157894736842,,,0.25,0.1111111111111111,0.14285714285714285,0.28,0.7142857142857143,0.7142857142857143,0.6,0.5,0.5,0.56,0.14285714285714285,0.14285714285714285,,,,,,,,,0.5,1.0,,,,0.5,0.6666666666666666,,,,0.28,,0.54625,0.5222166666666667,0.2222222222222222,0.2222222222222222,,0.3177570093457944,1.0,,0.1111111111111111,0.2857142857142857,3.0,0.5,,,,,2.0,,,,,3.0,1.0,3.0,,,,,,,,,,2.0,1.0,2.0,3.0,1.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,369.0,6,3.0,15,15,2.0,,30,2.0,3.0,10,,1.0,,2.0,,,,,,33.333333333333336,,,,0.6666666666666666,0.43956666666666666,9.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,0.5,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.25,,0.13333333333333333,,,,,,,,,2.0,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,247.0,4,,9,9,,,18,,2.0,9,,,,,,,,,,33.333333333333336,,,,,0.5079333333333333,11.149999999999999,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,1.0,1.0,7.0,,,,,,,,,,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,0.5,1.0,1.0,,1.0,1.0,,,1.1666666666666667,,,1.1666666666666667,,,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,,,,,27.4,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,100.0,2,-2.0,3,4,,,7,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
