EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,BadPassSteals,DefShortMidRangeReboundPct,DefCorner3ReboundPct,PtsPutbacks,Travels,BlockedShortMidRange,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,ShortMidRangePctBlocked,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffCorner3ReboundPct,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,HeaveAttempts,on,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations,HeaveMakes
1626144,1610612752,Emmanuel Mudiay,Emmanuel Mudiay,1626144,NYK,4443.0,74,-2.0,157,155,37,33,19.0,312,7.0,11.0,1.0,1.0,2.0,2.0,7.0,13.0,5.0,7.0,1.0,2.0,1.0,1.0,3.0,12.0,1.0,2.0,8.0,19.0,31.0,4.0,14.0,11.0,61.0,184,1.0,2.0,1.0,2.0,4.0,6.0,3.0,9.0,2.0,19.0,8.0,30.0,6.0,6.0,12.0,3.0,1.0,6.0,9.0,15.0,6.0,3.0,4.0,1.0,1.0,39.0,1.0,4.0,5.0,9.0,1.0,10.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,4.0,1.0,9.0,1.0,14.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,19.0,37,0.2105263157894736,0.2105263157894736,0.5,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.6129032258064516,0.5,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5666666666666667,0.5882352941176471,0.3333333333333333,0.59375,0.3111111111111111,0.032258064516129,0.0909090909090909,31.46067415730337,0.8,0.1136363636363636,0.0232558139534883,0.1818181818181818,0.1363636363636363,0.0133333333333333,0.0526315789473684,0.12,0.1666666666666666,0.2666666666666666,0.0526315789473684,0.5,0.2444444444444444,0.6363636363636364,0.7,0.4285714285714285,0.2888888888888888,0.5384615384615384,0.5384615384615384,0.1428571428571428,0.1555555555555555,0.7142857142857143,0.7142857142857143,0.0444444444444444,0.5,0.5,1.0,0.2666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.1333333333333333,1.0,0.0666666666666666,1.0,0.5333333333333333,0.25,0.5555555555555556,0.25,0.4945711111111111,0.4551,0.4777733333333334,0.1372549019607843,0.1891891891891892,0.0327868852459016,0.3114754098360656,8.64516129032258,26.121428571428577,0.2356687898089172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1626209,1610612752,Mario Hezonja,Mario Hezonja,1626209,NYK,1891.0,32,5.0,62,62,16,7,8.0,124,2.0,5.0,,1.0,,,,2.0,,2.0,,,,,1.0,1.0,,1.0,1.0,2.0,9.0,1.0,1.0,2.0,9.0,63,,1.0,,2.0,,2.0,1.0,1.0,,3.0,2.0,2.0,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,2.0,3.0,5.0,,5.0,,2.0,1.0,,,,,,,,,1.0,,3.0,,3.0,,1.0,1.0,,,,,3.0,16,0.5,0.5,1.0,1.0,1.0,1.0,0.2222222222222222,,,0.35,,0.5,0.4090909090909091,0.5,0.5,0.1,,,15.714285714285715,,0.1764705882352941,,0.1428571428571428,0.1612903225806451,,,0.1428571428571428,0.3333333333333333,,,,0.5,0.4,0.4,0.5,0.2,,,,0.2,,,,,,,0.1,1.0,1.0,1.0,1.0,,,,,,,,0.3333333333333333,1.0,0.6,1.0,0.531695,,0.4435499999999999,0.0909090909090909,0.1,0.2222222222222222,0.3333333333333333,5.833333333333334,25.7,0.2580645161290322,2.0,1.0,0.1428571428571428,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628436,1610612752,Luke Kornet,Luke Kornet,1628436,NYK,3185.0,53,15.0,107,105,18,16,8.0,212,2.0,3.0,1.0,2.0,,1.0,1.0,4.0,,1.0,1.0,1.0,,,7.0,11.0,,,,3.0,8.0,8.0,12.0,2.0,32.0,113,1.0,2.0,,2.0,,3.0,,,,,4.0,2.0,24.0,,11.0,7.0,,5.0,1.0,6.0,1.0,,2.0,1.0,2.0,13.0,2.0,2.0,2.0,4.0,2.0,6.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,,3.0,3.0,,4.0,,2.0,,,1.0,3.0,2.0,3.0,2.0,,18,0.6666666666666666,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.375,0.5,,0.75,0.5,,0.7619047619047619,0.5,,0.6,,,20.0,0.5,0.0714285714285714,0.0666666666666666,0.1,0.0833333333333333,0.0408163265306122,0.0769230769230769,0.0588235294117647,0.3333333333333333,0.1538461538461538,,0.6666666666666666,0.15,0.6666666666666666,0.6666666666666666,0.5,0.2,0.25,0.25,1.0,0.05,,,0.05,1.0,1.0,1.0,0.55,0.6363636363636364,0.6363636363636364,1.0,1.0,0.5,,,0.3333333333333333,,,,,,0.75,0.6363636363636364,0.502015,0.62565,0.4677,0.0476190476190476,0.1111111111111111,0.0625,,8.3,27.225,0.1682242990654205,,1.0,,,2.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201584,1610612752,Courtney Lee,Courtney Lee,201584,NYK,9619.0,160,-20.0,331,330,84,76,35.0,661,5.0,8.0,,,2.0,4.0,1.0,6.0,10.0,17.0,4.0,7.0,1.0,1.0,1.0,9.0,2.0,,1.0,16.0,31.0,5.0,16.0,9.0,56.0,376,,1.0,3.0,5.0,3.0,8.0,1.0,2.0,3.0,12.0,24.0,8.0,12.0,3.0,9.0,1.0,,5.0,11.0,16.0,8.0,3.0,3.0,1.0,1.0,43.0,3.0,7.0,13.0,21.0,6.0,27.0,1.0,8.0,3.0,4.0,3.0,1.0,1.0,5.0,,2.0,6.0,13.0,,12.0,2.0,14.0,1.0,2.0,5.0,2.0,1.0,2.0,2.0,12.0,84,0.75,0.75,0.8,0.3125,0.5,0.3125,0.5161290322580645,,0.375,0.5,0.375,0.45,0.5094339622641509,0.4,0.5,0.3404255319148936,,,15.405405405405403,0.8,0.1382978723404255,0.029126213592233,0.1186440677966101,0.130718954248366,0.0365853658536585,0.0263157894736842,0.1521739130434782,0.12,0.0888888888888888,0.0384615384615384,1.0,0.1702127659574468,0.625,0.625,1.0,0.1276595744680851,0.1666666666666666,0.1666666666666666,,0.3617021276595745,0.5882352941176471,0.5882352941176471,0.1489361702127659,0.5714285714285714,0.5714285714285714,0.75,0.1914893617021276,0.1111111111111111,0.1111111111111111,1.0,,,,0.5,0.4,0.5,0.1,1.0,0.1,,0.5106382978723404,0.1111111111111111,0.4953787234042552,0.526425,0.5123949999999999,0.0980392156862745,0.1428571428571428,0.0892857142857142,0.2142857142857142,12.01290322580645,24.7625,0.2537764350453172,2.0,5.0,0.1304347826086956,0.2142857142857142,,,1.0,,0.0303030303030303,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.1428571428571428,0.0491803278688524,0.03125,0.0566037735849056,0.7,0.25,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203943,1610612752,Noah Vonleh,Noah Vonleh,203943,NYK,4285.0,71,-7.0,148,152,30,25,16.0,300,7.0,7.0,1.0,1.0,1.0,1.0,,4.0,,1.0,,,,,1.0,6.0,,,1.0,7.0,12.0,1.0,6.0,5.0,22.0,177,1.0,2.0,,3.0,1.0,2.0,,1.0,,2.0,10.0,4.0,,3.0,6.0,1.0,,7.0,3.0,10.0,2.0,1.0,,1.0,6.0,23.0,4.0,6.0,15.0,22.0,5.0,27.0,,1.0,,2.0,,4.0,2.0,6.0,,,4.0,7.0,2.0,9.0,,7.0,1.0,,4.0,3.0,3.0,3.0,2.0,2.0,30,0.7142857142857143,0.8333333333333334,,0.1666666666666666,,0.1666666666666666,0.5833333333333334,0.5,0.5,0.4722222222222222,0.5,0.3333333333333333,0.5238095238095238,0.5,0.3333333333333333,0.3333333333333333,,,16.363636363636363,0.3333333333333333,0.3,0.1,0.2857142857142857,0.2957746478873239,0.0735294117647058,0.1176470588235294,0.2,0.3571428571428571,0.2777777777777778,,0.6666666666666666,0.3888888888888889,1.0,1.0,0.7142857142857143,0.2222222222222222,,,,0.0555555555555555,,,,,,,0.3333333333333333,0.1666666666666666,0.1666666666666666,,0.5,1.0,,,0.3333333333333333,1.0,,,0.3333333333333333,,0.7222222222222222,0.1666666666666666,0.5539361111111111,0.4104,0.5399833333333334,0.1904761904761904,0.2666666666666666,0.1363636363636363,0.0909090909090909,4.908333333333333,25.8,0.2027027027027027,1.0,1.0,0.4545454545454545,0.3333333333333333,2.0,1.0,,,0.1111111111111111,,,,1.0,1.0,,1.0,,,,,,0.3333333333333333,0.0357142857142857,0.0714285714285714,0.0384615384615384,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628373,1610612752,Frank Ntilikina,Frank Ntilikina,1628373,NYK,3556.0,59,-25.0,118,120,23,25,11.0,238,,1.0,,,,1.0,,5.0,3.0,7.0,2.0,3.0,1.0,1.0,2.0,8.0,,,1.0,3.0,13.0,4.0,11.0,2.0,20.0,148,,1.0,,,1.0,3.0,1.0,2.0,1.0,6.0,2.0,4.0,9.0,3.0,8.0,2.0,1.0,5.0,2.0,7.0,2.0,,3.0,1.0,1.0,16.0,1.0,2.0,4.0,7.0,1.0,8.0,,1.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,,6.0,10.0,,4.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,6.0,23,0.3333333333333333,0.3333333333333333,0.75,0.3636363636363636,0.5,0.3636363636363636,0.2307692307692307,,0.3333333333333333,0.375,,0.5,0.3846153846153846,,0.5,0.4583333333333333,0.0769230769230769,,24.806201550387595,0.3333333333333333,0.1290322580645161,0.027027027027027,0.0909090909090909,0.1132075471698113,0.0163934426229508,0.0833333333333333,0.0666666666666666,0.2,0.125,,1.0,0.0416666666666666,,,,0.2083333333333333,,,,0.2916666666666667,0.4285714285714285,0.4285714285714285,0.125,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.25,0.5,,,,,0.2,,0.2,1.0,0.2,,0.5,0.25,0.4774479166666667,0.4643,0.48114,0.04,0.0714285714285714,,0.3,13.492307692307692,25.7,0.1949152542372881,,,0.1818181818181818,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,2.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,True,,,,,,,,,,
1628995,1610612752,Kevin Knox,Kevin Knox,1628995,NYK,6163.0,103,-28.0,216,219,57,59,25.0,435,2.0,10.0,,2.0,,,3.0,8.0,3.0,7.0,,1.0,,,7.0,16.0,2.0,1.0,1.0,8.0,25.0,7.0,17.0,8.0,45.0,262,,4.0,2.0,3.0,,2.0,1.0,1.0,1.0,4.0,8.0,8.0,21.0,,16.0,7.0,6.0,2.0,1.0,3.0,,1.0,2.0,,,7.0,,6.0,7.0,15.0,,15.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,6.0,10.0,,10.0,1.0,10.0,,,5.0,1.0,1.0,1.0,1.0,4.0,57,0.5,0.5,1.0,0.4117647058823529,1.0,0.4117647058823529,0.32,,,0.4404761904761904,0.25,0.5,0.4787234042553192,0.25,0.5,0.4047619047619047,0.24,0.4,20.0,0.5,0.1166666666666666,,0.1714285714285714,0.1368421052631579,,,0.0666666666666666,0.15,0.2,,1.0,0.238095238095238,0.2,0.3333333333333333,,0.1904761904761904,0.375,0.4285714285714285,0.6666666666666666,0.1666666666666666,0.4285714285714285,0.5,0.0238095238095238,,,,0.3809523809523809,0.4375,0.4375,1.0,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,1.0,0.6428571428571429,0.4375,0.5172809523809524,0.5627083333333333,0.4881833333333333,0.1063829787234042,0.1666666666666666,0.0666666666666666,0.0888888888888888,8.844,25.74117647058824,0.2638888888888889,,1.0,0.2,,,1.0,,,,,,1.0,,2.0,,,,,1.0,,0.5,0.3333333333333333,,,,0.6666666666666666,,,,,,,,0.125,1.0,0.1428571428571428,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,
202683,1610612752,Enes Kanter,Enes Kanter,202683,NYK,2089.0,35,-35.0,72,76,19,14,12.0,148,3.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,1.0,4.0,8.0,,2.0,8.0,16.0,104,2.0,4.0,,6.0,1.0,1.0,,1.0,5.0,7.0,4.0,4.0,,,2.0,,1.0,4.0,,4.0,,,3.0,,1.0,8.0,3.0,3.0,2.0,5.0,6.0,11.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,2.0,,8.0,,9.0,1.0,,4.0,,,,,7.0,19,0.5,1.0,,,,,0.5,0.5,1.0,0.4,0.5,0.5,0.5714285714285714,0.6,0.875,0.2,0.125,0.1428571428571428,18.6046511627907,0.5,0.125,0.1428571428571428,0.2307692307692307,0.1724137931034483,0.15,0.125,,,0.2222222222222222,,,0.7,0.4285714285714285,0.5,0.6666666666666666,0.1,1.0,1.0,,,,,,,,,0.2,,,,0.75,0.3333333333333333,,,0.5,1.0,,,0.5,,0.9,,0.585685,0.5556666666666666,0.692775,0.3076923076923077,0.3636363636363636,0.375,0.4375,2.5125,25.15,0.2638888888888889,2.0,,0.4,0.25,4.0,1.0,,,0.1666666666666666,,,,3.0,,,,,1.0,,1.0,,,0.1578947368421052,0.1428571428571428,0.0666666666666666,,,,,,,3.0,,,,,,,0.5,,,,,,,,,,True,,,,,,,,,,
202498,1610612752,Lance Thomas,Lance Thomas,202498,NYK,1301.0,22,-3.0,44,41,2,7,2.0,85,1.0,1.0,,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,,,3.0,5.0,,1.0,1.0,7.0,41,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,2.0,,1.0,,2.0,,,1.0,,,,,,2,1.0,1.0,,,,,0.6,,,0.5,,,0.5,,,0.1666666666666666,,,14.893617021276595,,0.0714285714285714,,,0.0434782608695652,,,,,,,,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,0.1666666666666666,,,,,,,,,,,,,,0.3333333333333333,,0.467025,,,0.1428571428571428,0.1666666666666666,,,13.6,26.0,0.0454545454545454,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628422,1610612752,Damyean Dotson,Damyean Dotson,1628422,NYK,4337.0,72,10.0,152,150,53,43,13.0,302,3.0,5.0,1.0,2.0,,1.0,,3.0,6.0,8.0,1.0,2.0,1.0,1.0,4.0,11.0,,2.0,4.0,9.0,16.0,5.0,13.0,4.0,37.0,149,1.0,3.0,1.0,7.0,1.0,3.0,3.0,5.0,,11.0,8.0,10.0,15.0,,11.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,4.0,2.0,5.0,7.0,5.0,12.0,,4.0,1.0,2.0,1.0,,1.0,2.0,,1.0,3.0,5.0,,5.0,1.0,7.0,,,2.0,1.0,1.0,1.0,1.0,11.0,53,0.4444444444444444,0.5,1.0,0.3846153846153846,0.6,0.3846153846153846,0.5625,0.3333333333333333,0.3333333333333333,0.5689655172413793,0.625,0.6875,0.578125,0.7,0.6875,0.4482758620689655,0.0625,,20.35928143712575,1.0,0.1162790697674418,0.0909090909090909,0.0714285714285714,0.0985915492957746,0.0704225352112676,0.0625,0.0555555555555555,0.2,0.0434782608695652,,1.0,0.1724137931034483,0.6,0.6,,0.1034482758620689,,,,0.2758620689655172,0.75,0.75,0.0689655172413793,0.5,0.5,1.0,0.3793103448275862,0.3636363636363636,0.4,1.0,0.5,0.5,,,0.125,,0.125,1.0,0.5,0.5,0.6206896551724138,0.3636363636363636,0.4736034482758621,0.4963999999999999,0.4468000000000001,0.09375,0.1111111111111111,0.1891891891891892,0.2972972972972973,11.85,25.907692307692308,0.3486842105263157,2.0,3.0,0.1,0.2,2.0,,,,0.125,1.0,1.0,1.0,1.0,,,,,,,,1.0,,0.037037037037037,0.0833333333333333,0.0416666666666666,0.6666666666666666,0.25,1.0,,,,,,0.3333333333333333,,,,,,1.0,1.0,0.0769230769230769,0.0909090909090909,1.0,0.0714285714285714,,,,True,,,,,,,,,,
