EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,FTOffRebounds,SecondChanceTurnovers,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,on,HeaveMakes,Clear Path Fouls
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,62555.0,1043,219.0,2155,2170,652,517,247.0,4325,49.0,71.0,2.0,5.0,11.0,14.0,6.0,24.0,1.0,5.0,20.0,50.0,3.0,5.0,12.0,23.0,56.0,2.0,6.0,5.0,16.0,56.0,100.0,43.0,106.0,21.0,262.0,2215.0,3.0,8.0,2.0,9.0,12.0,14.0,21.0,10.0,28.0,6.0,64.0,92.0,20.0,126.0,3.0,2.0,2.0,54.0,23.0,13.0,36.0,37.0,73.0,20.0,17.0,30.0,2.0,4.0,183.0,4.0,10.0,65.0,95.0,4.0,164.0,14.0,178.0,5.0,35.0,19.0,16.0,18.0,4.0,12.0,22.0,2.0,6.0,6.0,3.0,40.0,12.0,37.0,103.0,2.0,5.0,3.0,34.0,1.0,11.0,26.0,4.0,13.0,2.0,12.0,1.0,1.0,7.0,5.0,13.0,7.0,1.0,64.0,650,20.0,2.0,0.8214285714285714,0.8363636363636363,0.9767441860465116,0.4056603773584906,0.2222222222222222,0.35714285714285715,0.41346153846153844,0.56,0.375,0.6666666666666666,0.5849514563106796,0.35294117647058826,0.5918367346938775,0.6036866359447005,0.35294117647058826,0.6037735849056604,0.5145631067961165,0.13,0.09859154929577464,0.25,10.558751027115859,0.45,0.07407407407407407,0.13513513513513514,0.01972386587771203,0.17379679144385027,0.008547008547008548,0.14856081708449395,0.014358974358974359,0.013215859030837005,0.03314917127071823,0.010101010101010102,0.008982035928143712,0.007462686567164179,0.10833333333333334,0.14666666666666667,0.15337423312883436,0.17,0.1891891891891892,0.054945054945054944,0.5384615384615384,0.3446601941747573,0.6901408450704225,0.765625,0.8571428571428571,0.11650485436893204,0.25,0.3333333333333333,0.6666666666666666,0.024271844660194174,0.2,0.2,0.24271844660194175,0.4,0.4,1.0,0.27184466019417475,0.4107142857142857,0.4107142857142857,0.9565217391304348,0.29411764705882354,0.4,0.5,0.17647058823529413,0.35294117647058826,0.3333333333333333,1.0,0.2857142857142857,0.7857142857142857,0.24489795918367346,0.4166666666666667,0.32653061224489793,0.3125,0.8592233009708737,0.42592592592592593,0.5459776960784315,0.5221576923076923,0.5452797872340425,0.06046511627906977,0.11926605504587157,0.04580152671755725,0.24427480916030533,4.05,25.146226415094333,0.3025522041763341,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,10621.0,177,24.0,373,367,120,79,37.0,740,4.0,5.0,,,2.0,2.0,6.0,8.0,,1.0,7.0,18.0,1.0,2.0,8.0,6.0,14.0,1.0,2.0,1.0,4.0,10.0,14.0,13.0,32.0,4.0,63.0,390.0,1.0,1.0,2.0,3.0,8.0,5.0,7.0,3.0,12.0,3.0,22.0,6.0,14.0,39.0,,2.0,,14.0,6.0,2.0,6.0,5.0,11.0,3.0,2.0,5.0,,1.0,27.0,1.0,1.0,17.0,12.0,3.0,32.0,3.0,35.0,,5.0,3.0,2.0,2.0,,2.0,3.0,1.0,,,1.0,5.0,1.0,10.0,18.0,,,1.0,7.0,,,6.0,,1.0,2.0,2.0,,,1.0,1.0,2.0,,,22.0,120,2.0,,0.3,0.3333333333333333,1.0,0.40625,0.6666666666666666,0.25,0.40625,0.7142857142857143,1.0,0.7142857142857143,0.6413043478260869,1.0,0.5,0.6428571428571429,1.0,0.5238095238095238,0.6956521739130435,0.14285714285714285,0.2,0.125,12.709832134292567,0.4,0.3333333333333333,0.0975609756097561,0.01282051282051282,0.26153846153846155,0.011494252873563218,0.15425531914893617,0.012121212121212121,,0.02631578947368421,,0.01694915254237288,,0.13333333333333333,0.06382978723404255,0.0967741935483871,0.22916666666666666,0.35294117647058826,,,0.10869565217391304,0.8,1.0,0.75,0.17391304347826086,0.75,0.8571428571428571,,0.021739130434782608,,,0.391304347826087,0.3888888888888889,0.3888888888888889,1.0,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,,,,0.25,0.5,0.5,1.0,0.10526315789473684,1.0,0.42105263157894735,0.25,0.21052631578947367,0.25,0.8043478260869565,0.42857142857142855,0.5345989130434782,0.594225,0.5316631578947368,0.02127659574468085,0.06666666666666667,0.12698412698412698,0.3492063492063492,6.028571428571429,24.203125,0.32171581769436997,1.0,1.0,2.0,0.125,1.0,1.0,,,,,,,,,,,,,,,,,,True,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,129878.0,2165,409.0,4508,4493,1264,979,517.0,9001,212.0,350.0,20.0,33.0,68.0,109.0,130.0,364.0,52.0,128.0,26.0,60.0,9.0,8.0,19.0,137.0,362.0,10.0,36.0,36.0,104.0,394.0,842.0,163.0,422.0,261.0,1538.0,4713.0,28.0,54.0,13.0,45.0,106.0,125.0,251.0,44.0,123.0,101.0,483.0,192.0,596.0,288.0,201.0,24.0,3.0,359.0,137.0,76.0,130.0,134.0,264.0,75.0,59.0,98.0,18.0,14.0,662.0,11.0,36.0,84.0,125.0,6.0,215.0,49.0,264.0,18.0,84.0,61.0,23.0,109.0,24.0,75.0,69.0,13.0,34.0,4.0,8.0,178.0,52.0,68.0,174.0,9.0,9.0,10.0,245.0,,10.0,325.0,25.0,117.0,39.0,24.0,1.0,,11.0,13.0,25.0,15.0,3.0,476.0,1254,19.0,34.0,0.2436548223350254,0.2513089005235602,0.588957055214724,0.3862559241706161,0.28888888888888886,0.35772357723577236,0.38902147971360385,0.4679334916864608,0.5185185185185185,0.49800796812749004,0.5051424050632911,0.4797979797979798,0.5106951871657754,0.5455840455840456,0.5047619047619047,0.5527522935779816,0.3338607594936709,0.09026128266033254,0.11142857142857143,0.09615384615384616,31.160133937364584,0.6123595505617978,0.05825242718446602,0.08922198429693076,0.03287671232876712,0.10923276983094929,0.011615628299894404,0.09631336405529954,0.023016650342801176,0.03205128205128205,0.04408352668213457,0.01020408163265306,0.0076103500761035,0.020689655172413793,0.10251046025104603,0.06984667802385008,0.10416666666666667,0.10561056105610561,0.12269938650306748,0.029315960912052116,0.6,0.27689873417721517,0.6057142857142858,0.6816720257234726,0.28773584905660377,0.2879746835443038,0.35714285714285715,0.3951367781155015,0.18461538461538463,0.10126582278481013,0.40625,0.4126984126984127,0.04746835443037975,0.43333333333333335,0.43333333333333335,0.9615384615384616,0.28639240506329117,0.3784530386740331,0.38055555555555554,0.5182481751824818,0.3333333333333333,0.6060606060606061,0.25,0.09090909090909091,0.36363636363636365,0.2777777777777778,0.5,0.2914438502673797,0.6238532110091743,0.05080213903743316,0.42105263157894735,0.27807486631016043,0.34615384615384615,0.6107594936708861,0.3816155988857939,0.4914718998410175,0.49851126760563375,0.48334295392953924,0.09304029304029304,0.1252676659528908,0.06892067620286085,0.3140442132639792,7.246793349168646,25.848341232227487,0.2803904170363798,3.0,2.0,9.0,0.013888888888888888,0.3333333333333333,1.0,11.0,2.0,3.0,1.0,10.0,10.0,1.0,1.0,0.004739336492890996,0.015625,0.0055248618784530384,0.21153846153846154,0.02320185614849188,,,,,True,,
1628960,1610612762,Grayson Allen,Grayson Allen,1628960,UTA,7225.0,120,-12.0,239,241,66,40,27.0,480,4.0,7.0,,,2.0,3.0,5.0,7.0,,2.0,3.0,9.0,1.0,,3.0,4.0,20.0,1.0,1.0,1.0,3.0,9.0,16.0,7.0,29.0,4.0,43.0,263.0,,,1.0,2.0,3.0,4.0,5.0,1.0,6.0,4.0,15.0,8.0,10.0,21.0,,,,20.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,2.0,,1.0,12.0,,,1.0,1.0,,2.0,,2.0,,3.0,1.0,2.0,3.0,,3.0,5.0,1.0,,,4.0,8.0,,6.0,11.0,,,,6.0,,,8.0,,2.0,2.0,2.0,,,1.0,1.0,2.0,,,15.0,66,2.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.2413793103448276,0.5,0.16666666666666666,0.2413793103448276,0.5625,,0.8,0.43333333333333335,0.75,0.5,0.4387755102040816,0.75,0.5357142857142857,0.6444444444444445,0.0625,0.14285714285714285,,21.428571428571427,0.375,,0.015151515151515152,,0.01818181818181818,,0.01652892561983471,,,,,,,,,0.0625,0.023809523809523808,,,,0.15555555555555556,0.5714285714285714,0.6666666666666666,0.75,0.15555555555555556,0.7142857142857143,0.7142857142857143,0.2,0.044444444444444446,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.2,0.2,1.0,,,,0.5,0.5,1.0,1.0,0.2727272727272727,0.6666666666666666,0.2727272727272727,,0.2727272727272727,0.3333333333333333,0.8,0.2,0.5118044444444445,0.5544,0.5235045454545455,0.0425531914893617,0.1111111111111111,0.06976744186046512,0.3488372093023256,7.6812499999999995,24.762068965517237,0.27615062761506276,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,True,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,154604.0,2577,383.0,5352,5333,1523,1233,612.0,10685,449.0,626.0,124.0,193.0,120.0,170.0,25.0,79.0,2.0,7.0,,,,,,,,,,,,476.0,712.0,,,332.0,1284.0,5626.0,129.0,208.0,,,339.0,124.0,186.0,,,137.0,385.0,700.0,252.0,,,218.0,,,,56.0,90.0,71.0,161.0,53.0,18.0,55.0,18.0,17.0,393.0,100.0,205.0,278.0,398.0,56.0,732.0,309.0,1041.0,32.0,66.0,54.0,12.0,60.0,3.0,27.0,69.0,8.0,33.0,1.0,11.0,129.0,40.0,120.0,231.0,6.0,39.0,27.0,468.0,7.0,17.0,522.0,50.0,230.0,56.0,184.0,3.0,2.0,101.0,79.0,187.0,123.0,8.0,381.0,1513,15.0,52.0,0.7352941176470589,0.9536784741144414,,,,,,0.6685393258426966,0.6201923076923077,0.6666666666666666,0.6685393258426966,0.6201923076923077,0.6666666666666666,0.6772151898734177,0.6396226415094339,0.6778169014084507,,0.07865168539325842,0.06549520766773163,0.189873417721519,17.860696517412936,0.46511627906976744,0.4375,0.2416514875531269,0.1585460170146945,0.3048245614035088,0.08818342151675485,0.2641656897225479,0.12566955088586731,0.19141323792486584,0.1532258064516129,0.09243697478991597,0.08897243107769423,0.08630952380952381,0.18953068592057762,0.25783475783475784,0.2864450127877238,0.3089887640449438,0.29,0.1787709497206704,0.6577540106951871,0.8792134831460674,0.7172523961661342,0.7675213675213676,0.7282850779510023,0.11095505617977527,0.31645569620253167,0.390625,0.84,0.009831460674157303,0.2857142857142857,0.2857142857142857,,,,,,,,,0.9278846153846154,0.6424870466321243,0.0967741935483871,,,,,0.9139784946236559,0.7058823529411765,,,,,0.8792134831460674,,0.5628252808988763,0.55406,0.5645612903225807,0.257847533632287,0.257847533632287,0.26401869158878505,0.2998442367601246,2.2224719101123593,,0.28456651718983555,,4.0,11.0,0.02247191011235955,,,81.0,,56.0,,,,1.0,14.0,,,,1.0,,4.0,2.0,8.0,,True,,
200757,1610612762,Thabo Sefolosha,Thabo Sefolosha,200757,UTA,17066.0,284,41.0,580,582,155,90,58.0,1162,12.0,20.0,1.0,3.0,3.0,7.0,2.0,4.0,3.0,6.0,14.0,29.0,3.0,5.0,11.0,8.0,19.0,,1.0,1.0,3.0,17.0,30.0,22.0,48.0,2.0,102.0,601.0,2.0,4.0,,4.0,4.0,4.0,10.0,6.0,14.0,1.0,27.0,28.0,6.0,66.0,,2.0,,19.0,8.0,1.0,5.0,6.0,11.0,5.0,1.0,5.0,,,28.0,1.0,3.0,12.0,29.0,4.0,45.0,4.0,49.0,,17.0,12.0,5.0,5.0,1.0,2.0,9.0,2.0,3.0,1.0,3.0,14.0,3.0,6.0,16.0,,3.0,1.0,3.0,,1.0,4.0,,2.0,,1.0,,,1.0,,1.0,,,27.0,153,2.0,,0.8235294117647058,0.875,1.0,0.4583333333333333,,0.42857142857142855,0.4583333333333333,0.5666666666666667,0.5,0.4,0.6410256410256411,0.25,0.5416666666666666,0.6375,0.25,0.54,0.6153846153846154,0.03333333333333333,0.05,,14.551083591331269,0.35714285714285715,0.4,0.16477272727272727,0.02040816326530612,0.125,0.008771929824561403,0.15073529411764705,0.01532567049808429,0.05357142857142857,,,0.01282051282051282,,0.140625,0.13043478260869565,0.2558139534883721,0.12162162162162163,0.13636363636363635,,,0.2564102564102564,0.6,0.631578947368421,0.9166666666666666,0.05128205128205128,0.5,0.5,0.5,0.07692307692307693,0.5,0.5,0.3717948717948718,0.4827586206896552,0.4827586206896552,1.0,0.24358974358974358,0.42105263157894735,0.42105263157894735,1.0,0.375,0.3333333333333333,,0.375,0.125,,,0.2916666666666667,0.42857142857142855,0.4583333333333333,0.45454545454545453,0.125,0.3333333333333333,0.8717948717948718,0.42105263157894735,0.5528660256410256,0.5124083333333334,0.5650208333333334,0.025,0.0625,0.0392156862745098,0.2647058823529412,6.0,24.031249999999996,0.2672413793103448,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,True,,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,98070.0,1634,275.0,3403,3398,871,735,374.0,6801,94.0,167.0,4.0,5.0,18.0,34.0,37.0,103.0,49.0,127.0,21.0,62.0,6.0,9.0,18.0,45.0,152.0,5.0,14.0,13.0,43.0,180.0,397.0,66.0,214.0,168.0,726.0,3572.0,7.0,17.0,7.0,20.0,42.0,37.0,81.0,22.0,61.0,99.0,239.0,144.0,216.0,171.0,27.0,2.0,,152.0,45.0,22.0,237.0,121.0,358.0,77.0,44.0,194.0,22.0,21.0,837.0,12.0,14.0,55.0,125.0,1.0,181.0,27.0,208.0,4.0,80.0,55.0,25.0,99.0,26.0,78.0,55.0,7.0,21.0,6.0,9.0,154.0,28.0,61.0,158.0,,4.0,4.0,157.0,6.0,18.0,192.0,10.0,53.0,34.0,7.0,1.0,1.0,3.0,4.0,8.0,1.0,,233.0,864,18.0,29.0,0.4,0.4022346368715084,0.8636363636363636,0.308411214953271,0.35,0.36065573770491804,0.308411214953271,0.4534005037783375,0.4117647058823529,0.4567901234567901,0.45662847790507366,0.47297297297297297,0.49295774647887325,0.5123010130246021,0.4875,0.6041666666666666,0.3502454991816694,0.055415617128463476,0.07784431137724551,0.04854368932038835,22.053431115767417,0.6428571428571429,0.013333333333333334,0.12183235867446393,0.0166270783847981,0.09306260575296109,0.01775147928994083,0.11131725417439703,0.017127799736495388,0.014005602240896359,0.015479876160990712,0.024691358024691357,0.017241379310344827,0.018867924528301886,0.11884057971014493,0.12072892938496584,0.128099173553719,0.09130434782608696,0.09923664122137404,0.011869436201780416,0.125,0.2733224222585925,0.562874251497006,0.6103896103896104,0.43617021276595747,0.1685761047463175,0.3592233009708738,0.37755102040816324,0.35135135135135137,0.2078559738134206,0.3858267716535433,0.3983739837398374,0.10147299509001637,0.3387096774193548,0.3387096774193548,0.9047619047619048,0.24877250409165302,0.29605263157894735,0.30405405405405406,0.8444444444444444,0.13513513513513514,0.8,0.75,0.16216216216216217,0.3783783783783784,0.35714285714285715,0.8,0.23943661971830985,0.5294117647058824,0.1267605633802817,0.5,0.3028169014084507,0.3023255813953488,0.6235679214402619,0.29605263157894735,0.5026327332242226,0.48991666666666667,0.5008271126760564,0.0852359208523592,0.12045454545454545,0.05785123966942149,0.32920110192837465,9.129219143576826,24.82102803738319,0.25595063179547456,2.0,1.0,11.0,0.008620689655172414,0.3333333333333333,1.0,7.0,4.0,2.0,,21.0,3.0,,,0.018691588785046728,0.031496062992125984,0.02631578947368421,0.3673469387755102,0.013824884792626729,,,,,True,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,44318.0,739,80.0,1508,1518,75,78,187.0,3026,77.0,108.0,12.0,21.0,3.0,5.0,17.0,34.0,10.0,23.0,13.0,65.0,4.0,,2.0,2.0,11.0,,1.0,,,104.0,165.0,15.0,76.0,39.0,292.0,1570.0,14.0,27.0,1.0,5.0,37.0,4.0,6.0,,2.0,2.0,10.0,182.0,26.0,45.0,,20.0,,11.0,2.0,13.0,20.0,7.0,27.0,7.0,,16.0,2.0,2.0,61.0,16.0,30.0,41.0,70.0,6.0,117.0,48.0,165.0,3.0,21.0,16.0,5.0,11.0,1.0,9.0,11.0,1.0,2.0,,2.0,22.0,1.0,32.0,58.0,3.0,,3.0,46.0,,,64.0,10.0,35.0,2.0,34.0,,,23.0,11.0,34.0,22.0,,10.0,75,1.0,2.0,0.875,0.9680851063829787,1.0,0.19736842105263158,0.2,,0.19736842105263158,0.6303030303030303,0.5185185185185185,0.6666666666666666,0.524896265560166,0.484375,0.5,0.5447761194029851,0.5138888888888888,0.5,0.3153526970954357,0.07878787878787878,0.10185185185185185,0.058823529411764705,16.86046511627907,0.5,0.21428571428571427,0.15384615384615385,0.072992700729927,0.15185185185185185,0.05460750853242321,0.15310344827586206,0.06534090909090909,0.07253886010362694,0.07801418439716312,0.06493506493506493,0.05670103092783505,0.050505050505050504,0.15436241610738255,0.14432989690721648,0.16964285714285715,0.1552511415525114,0.13725490196078433,0.027777777777777776,0.6470588235294118,0.44813278008298757,0.7129629629629629,0.7938144329896907,0.8701298701298701,0.14107883817427386,0.5,0.53125,0.8235294117647058,0.0954356846473029,0.43478260869565216,0.43478260869565216,0.2697095435684647,0.2,0.203125,1.0,0.04564315352697095,0.18181818181818182,0.18181818181818182,1.0,0.65625,0.5714285714285714,0.16666666666666666,0.125,0.03125,,,0.625,0.6,0.25,,,,0.7634854771784232,0.18181818181818182,0.5403325726141078,0.5332065217391304,0.51205,0.13157894736842105,0.18421052631578946,0.1267123287671233,0.03424657534246575,5.093939393939394,23.348684210526315,0.04973474801061008,1.0,2.0,4.0,0.043478260869565216,0.25,1.0,6.0,1.0,4.0,,,,,,0.013157894736842105,,,1.0,,,,,0.015384615384615385,True,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,82122.0,1369,185.0,2873,2849,1180,968,327.0,5722,69.0,109.0,8.0,10.0,25.0,35.0,3.0,18.0,14.0,28.0,27.0,85.0,4.0,12.0,37.0,69.0,234.0,2.0,12.0,21.0,74.0,86.0,155.0,96.0,319.0,64.0,524.0,3063.0,9.0,16.0,3.0,16.0,39.0,30.0,52.0,33.0,111.0,37.0,196.0,148.0,24.0,276.0,12.0,12.0,2.0,232.0,69.0,12.0,42.0,41.0,83.0,26.0,15.0,37.0,2.0,3.0,207.0,21.0,15.0,60.0,112.0,18.0,190.0,37.0,227.0,8.0,43.0,25.0,18.0,29.0,4.0,23.0,22.0,5.0,6.0,3.0,3.0,51.0,16.0,42.0,104.0,,9.0,6.0,84.0,4.0,9.0,89.0,2.0,28.0,12.0,14.0,,,7.0,6.0,14.0,6.0,,196.0,1173,15.0,10.0,0.8604651162790697,0.925,0.9583333333333334,0.30094043887147337,0.1875,0.2972972972972973,0.3028391167192429,0.5548387096774193,0.5625,0.5769230769230769,0.48523206751054854,0.421875,0.48773006134969327,0.5087378640776699,0.4875,0.5212765957446809,0.6729957805907173,0.07741935483870968,0.08256880733944955,0.16666666666666666,17.50852184691664,0.5686274509803921,0.2222222222222222,0.1258426966292135,0.02332814930015552,0.12552301255230125,0.03230769230769231,0.12573099415204678,0.027842227378190254,0.025362318840579712,0.016129032258064516,0.03361344537815126,0.03404255319148936,0.027777777777777776,0.11627906976744186,0.11627906976744186,0.15841584158415842,0.11891891891891893,0.14814814814814814,0.02909090909090909,0.42857142857142855,0.229957805907173,0.6330275229357798,0.69,0.8405797101449275,0.0379746835443038,0.16666666666666666,0.2,0.6666666666666666,0.05907172995780591,0.5,0.5,0.17932489451476794,0.3176470588235294,0.32926829268292684,0.9629629629629629,0.4936708860759494,0.2948717948717949,0.2948717948717949,0.9565217391304348,0.3125,0.8,0.375,0.125,0.375,0.16666666666666666,1.0,0.2147239263803681,0.7142857142857143,0.22699386503067484,0.32432432432432434,0.4539877300613497,0.28378378378378377,0.9029535864978903,0.2974137931034483,0.5491133474576272,0.5430434782608695,0.5559428571428572,0.06759443339960239,0.15469613259668508,0.07442748091603053,0.37404580152671757,5.933548387096775,24.96739811912225,0.4107205012182388,1.0,1.0,8.0,0.009900990099009901,0.25,1.0,12.0,3.0,4.0,3.0,,6.0,,1.0,0.009404388714733543,,,1.0,0.018633540372670808,1.0,,,0.03529411764705882,True,,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,8356.0,139,42.0,286,279,95,82,28.0,565,8.0,14.0,,,4.0,6.0,7.0,14.0,1.0,2.0,,3.0,,,2.0,6.0,14.0,,1.0,1.0,7.0,16.0,30.0,6.0,17.0,6.0,56.0,319.0,1.0,1.0,,1.0,2.0,6.0,8.0,1.0,9.0,6.0,21.0,6.0,26.0,12.0,6.0,,,14.0,6.0,2.0,14.0,15.0,29.0,9.0,6.0,11.0,1.0,2.0,73.0,,1.0,3.0,13.0,,16.0,1.0,17.0,1.0,2.0,,2.0,8.0,,7.0,4.0,1.0,1.0,,,12.0,3.0,6.0,16.0,,,2.0,8.0,1.0,1.0,6.0,,1.0,2.0,1.0,,,1.0,,1.0,,,21.0,95,,1.0,0.1875,0.1875,0.6666666666666666,0.35294117647058826,,0.1111111111111111,0.35294117647058826,0.5333333333333333,1.0,0.75,0.5319148936170213,0.5,0.4411764705882353,0.56,0.5,0.525,0.3617021276595745,0.06666666666666667,0.14285714285714285,,19.435736677115987,0.6666666666666666,,0.13131313131313133,0.015873015873015872,0.07894736842105263,,0.11678832116788321,0.009345794392523364,0.04,,,,,0.1935483870967742,0.11904761904761904,0.07692307692307693,0.06666666666666667,0.125,0.047619047619047616,,0.2978723404255319,0.5714285714285714,0.6666666666666666,0.125,0.2978723404255319,0.5,0.5,0.2857142857142857,0.0425531914893617,0.5,0.5,0.06382978723404255,,,,0.2978723404255319,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.5,,,0.35294117647058826,0.6666666666666666,0.11764705882352941,,0.4117647058823529,0.14285714285714285,0.6595744680851063,0.42857142857142855,0.49210638297872344,0.467,0.5278029411764706,0.020833333333333332,0.03225806451612903,0.03571428571428571,0.375,6.56,25.423529411764708,0.3321678321678322,,,,,,,,,,,,,,,,,,,,,,,,True,,
