EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,BlockedArc3,DefensiveGoaltends,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,Clear Path Fouls
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,45344.0,756,-10.0,1612,1607,366.0,239.0,181.0,3219,78.0,125.0,9.0,15.0,16.0,27.0,32.0,80.0,19.0,57.0,5.0,14.0,1.0,2.0,4.0,27.0,3.0,7.0,129.0,262.0,9.0,41.0,74.0,359.0,1691,14.0,26.0,1.0,5.0,3.0,34.0,27.0,54.0,7.0,26.0,80.0,94.0,164.0,27.0,10.0,27.0,4.0,20.0,53.0,20.0,73.0,12.0,8.0,40.0,11.0,2.0,166.0,4.0,21.0,42.0,48.0,1.0,91.0,25.0,116.0,13.0,11.0,8.0,3.0,39.0,4.0,21.0,19.0,3.0,18.0,1.0,4.0,58.0,4.0,14.0,23.0,61.0,2.0,2.0,5.0,111.0,4.0,118.0,17.0,1.0,58.0,9.0,14.0,1.0,10.0,1.0,1.0,3.0,15.0,7.0,1.0,77.0,362.0,4.0,7.0,0.3643410852713178,0.3790322580645161,1.0,0.21951219512195122,0.2,0.21951219512195122,0.49236641221374045,0.5384615384615384,0.5,0.47029702970297027,0.5,0.4426229508196721,0.5070821529745042,0.5,0.5128205128205128,0.1353135313531353,0.07633587786259542,0.088,0.0875,0.03508771929824561,22.68211920529801,0.6724137931034483,0.03125,0.09213051823416507,0.046255506607929514,0.12574850299401197,0.013888888888888888,0.10526315789473684,0.03369272237196765,0.05741626794258373,0.030864197530864196,0.04819277108433735,0.017777777777777778,0.06349206349206349,0.09433962264150944,0.15454545454545454,0.1285140562248996,0.11764705882352941,0.09027777777777778,0.4666666666666667,0.41254125412541254,0.624,0.6842105263157895,0.4358974358974359,0.264026402640264,0.4,0.4383561643835616,0.3125,0.18811881188118812,0.3333333333333333,0.34545454545454546,0.15789473684210525,0.0462046204620462,0.35714285714285715,0.35714285714285715,1.0,0.0891089108910891,0.14814814814814814,0.14814814814814814,1.0,0.4838709677419355,0.6,0.1111111111111111,0.06451612903225806,0.5,1.0,0.0967741935483871,0.4426229508196721,0.5925925925925926,0.11475409836065574,0.5478547854785478,0.14814814814814814,0.49615759075907595,0.5095,0.4902770491803279,0.1686046511627907,0.19141914191419143,0.0947075208913649,0.22284122562674094,7.448473282442746,25.080487804878047,0.22704714640198512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,11435.0,191,35.0,414,405,79.0,87.0,40.0,819,36.0,53.0,4.0,13.0,6.0,9.0,7.0,17.0,1.0,2.0,,,,,,,,,44.0,72.0,,,20.0,108.0,396,5.0,16.0,,,4.0,14.0,8.0,11.0,,4.0,20.0,78.0,10.0,,8.0,,,9.0,8.0,3.0,11.0,3.0,,6.0,,2.0,25.0,3.0,14.0,18.0,17.0,5.0,40.0,17.0,57.0,4.0,2.0,1.0,1.0,7.0,,1.0,3.0,,6.0,,,10.0,1.0,3.0,15.0,25.0,,2.0,1.0,20.0,,25.0,3.0,,13.0,1.0,10.0,,7.0,,1.0,2.0,10.0,6.0,1.0,20.0,78.0,1.0,1.0,0.8863636363636364,0.975,,,,,0.6111111111111112,0.3125,0.7272727272727273,0.6111111111111112,0.3125,0.7272727272727273,0.6506024096385542,0.3888888888888889,0.7692307692307693,,0.125,0.09433962264150944,0.23529411764705882,,20.0,0.7,0.38461538461538464,0.12686567164179105,0.125,0.21428571428571427,0.04054054054054054,0.16055045871559634,0.0913978494623656,0.11764705882352941,0.175,0.047619047619047616,0.047619047619047616,0.13636363636363635,0.06976744186046512,0.2,0.21428571428571427,0.21428571428571427,0.21052631578947367,0.6,0.7361111111111112,0.6792452830188679,0.75,0.8888888888888888,0.2361111111111111,0.4117647058823529,0.5384615384615384,0.8571428571428571,0.027777777777777776,0.5,0.5,1.0,,,,,,,,,0.8125,0.3076923076923077,0.25,,,,,0.8181818181818182,0.6666666666666666,,0.7361111111111112,,0.50315,0.5281692307692308,0.49979999999999997,0.15853658536585366,0.15853658536585366,0.12962962962962962,0.18518518518518517,3.4833333333333334,,0.19082125603864733,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,85355.0,1423,-16.0,3055,3045,747.0,513.0,324.0,6100,90.0,154.0,10.0,18.0,16.0,27.0,10.0,46.0,10.0,28.0,9.0,42.0,1.0,7.0,66.0,186.0,15.0,42.0,110.0,228.0,75.0,228.0,20.0,465.0,3287,13.0,21.0,10.0,22.0,2.0,58.0,19.0,40.0,52.0,11.0,106.0,94.0,126.0,171.0,8.0,184.0,66.0,24.0,194.0,61.0,255.0,45.0,16.0,160.0,20.0,14.0,571.0,19.0,34.0,94.0,98.0,5.0,197.0,54.0,251.0,11.0,69.0,46.0,23.0,64.0,17.0,51.0,39.0,6.0,13.0,1.0,7.0,103.0,8.0,24.0,57.0,114.0,3.0,5.0,4.0,62.0,6.0,48.0,4.0,,17.0,9.0,18.0,1.0,14.0,,1.0,3.0,19.0,7.0,1.0,105.0,736.0,9.0,7.0,0.42727272727272725,0.44339622641509435,0.76,0.32894736842105265,0.45454545454545453,0.33185840707964603,0.4824561403508772,0.6190476190476191,0.475,0.48793859649122806,0.6511627906976745,0.5163043478260869,0.48640167364016734,0.6444444444444445,0.5145631067961165,0.5,0.10526315789473684,0.12337662337662338,0.10869565217391304,,16.978922716627636,0.6213592233009708,0.09090909090909091,0.10687022900763359,0.04292929292929293,0.15771812080536912,0.03198653198653199,0.12690019828155982,0.03823953823953824,0.06596306068601583,0.021897810218978103,0.02158273381294964,0.02608695652173913,0.11031175059952038,0.09491525423728814,0.11707317073170732,0.15638766519823788,0.1619718309859155,0.045081967213114756,0.3684210526315789,0.33771929824561403,0.5844155844155844,0.6666666666666666,0.45555555555555555,0.10087719298245613,0.21739130434782608,0.24390243902439024,0.4,0.06140350877192982,0.35714285714285715,0.35714285714285715,0.2,0.09210526315789473,0.21428571428571427,0.21428571428571427,1.0,0.40789473684210525,0.3548387096774194,0.3567567567567568,0.7272727272727273,0.4186046511627907,0.5555555555555556,0.1,0.16279069767441862,0.14285714285714285,1.0,0.3488372093023256,0.29347826086956524,0.5925925925925926,0.45652173913043476,0.8377192982456141,0.358695652173913,0.5515362334801762,0.5716235294117648,0.5534188888888889,0.03624733475479744,0.07053941908713693,0.12473118279569892,0.22795698924731184,4.929385964912282,25.879385964912284,0.24451718494271685,5.0,,,3.0,10.0,9.0,16.0,19.0,54.0,2.0,1.0,1.0,1.0,1.0,0.36538461538461536,0.0043859649122807015,0.005376344086021506,0.00980392156862745,0.05223880597014925,0.6,0.7777777777777778,0.10869565217391304,0.3,0.38095238095238093,,,,,True,,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,68836.0,1147,13.0,2459,2450,573.0,348.0,258.0,4909,129.0,189.0,16.0,25.0,38.0,52.0,40.0,106.0,9.0,28.0,20.0,58.0,1.0,4.0,51.0,165.0,16.0,48.0,178.0,323.0,71.0,223.0,76.0,645.0,2642,20.0,33.0,5.0,20.0,4.0,59.0,53.0,85.0,64.0,28.0,182.0,230.0,126.0,198.0,14.0,164.0,51.0,30.0,53.0,28.0,81.0,23.0,5.0,49.0,3.0,1.0,190.0,12.0,14.0,69.0,99.0,6.0,174.0,27.0,201.0,8.0,23.0,19.0,4.0,37.0,6.0,19.0,44.0,6.0,18.0,2.0,9.0,81.0,8.0,18.0,32.0,82.0,14.0,5.0,5.0,82.0,3.0,103.0,8.0,11.0,38.0,8.0,12.0,,7.0,,,5.0,12.0,7.0,3.0,180.0,562.0,,5.0,0.6460674157303371,0.672514619883041,0.9295774647887324,0.3183856502242152,0.25,0.31981981981981983,0.5510835913312694,0.6060606060606061,0.6235294117647059,0.5210622710622711,0.5188679245283019,0.5167785234899329,0.5425894378194208,0.5363636363636364,0.5454545454545454,0.4084249084249084,0.09287925696594428,0.10052910052910052,0.10377358490566038,,24.308588064046578,0.4567901234567901,0.14285714285714285,0.13009198423127463,0.0220125786163522,0.1490280777537797,0.025806451612903226,0.13725490196078433,0.023614895549500452,0.029801324503311258,0.022321428571428572,,0.025280898876404494,0.11242603550295859,0.12890625,0.16766467065868262,0.14772727272727273,0.15315315315315314,0.03088803088803089,0.5833333333333334,0.34615384615384615,0.6825396825396826,0.7588235294117647,0.6666666666666666,0.19413919413919414,0.37735849056603776,0.42105263157894735,0.575,0.05128205128205128,0.32142857142857145,0.32142857142857145,0.6666666666666666,0.10622710622710622,0.3448275862068966,0.3448275862068966,1.0,0.3021978021978022,0.3090909090909091,0.3167701863354037,0.9019607843137255,0.4716981132075472,0.64,0.375,0.07547169811320754,0.25,1.0,0.3018867924528302,0.348993288590604,0.7307692307692307,0.3221476510067114,0.7545787545787546,0.31097560975609756,0.519146605504587,0.5226984848484849,0.4991785234899329,0.07081174438687392,0.10764872521246459,0.09147286821705426,0.28217054263565894,5.420433436532508,25.426457399103146,0.2330215534770232,4.0,,,3.0,16.0,4.0,13.0,16.0,15.0,1.0,4.0,1.0,,2.0,0.25,0.017937219730941704,0.024242424242424242,0.012048192771084338,0.027522935779816515,0.25,0.5,0.10738255033557047,0.1875,0.2708333333333333,2.0,3.0,0.01327433628318584,,True,,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,42997.0,717,-50.0,1562,1570,452.0,309.0,164.0,3132,44.0,69.0,4.0,7.0,8.0,17.0,3.0,18.0,5.0,11.0,9.0,28.0,,2.0,22.0,81.0,8.0,27.0,52.0,98.0,31.0,109.0,27.0,224.0,1677,4.0,11.0,2.0,10.0,5.0,19.0,9.0,23.0,36.0,9.0,69.0,74.0,30.0,90.0,,81.0,22.0,20.0,21.0,17.0,38.0,15.0,2.0,17.0,4.0,,93.0,2.0,7.0,44.0,63.0,5.0,112.0,9.0,121.0,3.0,34.0,29.0,5.0,14.0,3.0,6.0,9.0,2.0,8.0,,,23.0,2.0,5.0,30.0,64.0,1.0,3.0,2.0,41.0,7.0,41.0,9.0,,18.0,7.0,17.0,2.0,13.0,,1.0,3.0,19.0,9.0,,68.0,443.0,5.0,4.0,0.7115384615384616,0.7115384615384616,0.967741935483871,0.28440366972477066,0.2,0.28440366972477066,0.5306122448979592,0.36363636363636365,0.391304347826087,0.4758454106280193,0.3333333333333333,0.5084745762711864,0.5022421524663677,0.3958333333333333,0.5227272727272727,0.5265700483091788,0.20408163265306123,0.2608695652173913,0.1111111111111111,,14.008004574042312,0.6086956521739131,0.16666666666666666,0.13125,0.01699029126213592,0.1414790996784566,0.005970149253731343,0.13527180783817952,0.012048192771084338,0.01951219512195122,0.014184397163120567,0.015151515151515152,0.007662835249042145,0.13658536585365855,0.12048192771084337,0.13761467889908258,0.14754098360655737,0.11940298507462686,0.028846153846153848,0.47368421052631576,0.3333333333333333,0.6376811594202898,0.8627450980392157,0.7272727272727273,0.08695652173913043,0.16666666666666666,0.1875,0.3333333333333333,0.05314009661835749,0.45454545454545453,0.45454545454545453,0.8,0.13526570048309178,0.32142857142857145,0.32142857142857145,1.0,0.391304347826087,0.2716049382716049,0.2716049382716049,0.9545454545454546,0.3333333333333333,0.5714285714285714,0.75,0.09523809523809523,,,0.38095238095238093,0.288135593220339,0.47058823529411764,0.4576271186440678,0.8599033816425121,0.2716049382716049,0.5538248792270533,0.4800730769230769,0.5499110169491526,0.08333333333333333,0.16822429906542055,0.08482142857142858,0.3080357142857143,5.092857142857143,25.23027522935779,0.2893725992317542,3.0,1.0,,3.0,9.0,2.0,11.0,14.0,3.0,,,,2.0,,0.3888888888888889,,,,,0.25,1.0,0.15254237288135594,0.3333333333333333,0.4074074074074074,1.0,,,,True,,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,29631.0,494,-26.0,1063,1056,303.0,208.0,122.0,2119,29.0,49.0,3.0,4.0,6.0,12.0,1.0,7.0,9.0,16.0,13.0,29.0,2.0,2.0,18.0,61.0,4.0,16.0,39.0,72.0,31.0,90.0,39.0,210.0,1183,3.0,5.0,3.0,6.0,4.0,19.0,7.0,14.0,28.0,21.0,71.0,48.0,30.0,90.0,4.0,61.0,18.0,6.0,13.0,11.0,24.0,8.0,3.0,10.0,2.0,1.0,59.0,8.0,3.0,34.0,20.0,1.0,55.0,11.0,66.0,5.0,20.0,14.0,6.0,10.0,3.0,5.0,6.0,1.0,5.0,,,16.0,3.0,2.0,12.0,32.0,1.0,,,41.0,10.0,42.0,2.0,5.0,13.0,7.0,1.0,,1.0,,,,1.0,,,69.0,298.0,2.0,5.0,0.6153846153846154,0.6486486486486487,0.967741935483871,0.34444444444444444,0.5,0.34444444444444444,0.5416666666666666,0.6,0.5,0.5277777777777778,0.6818181818181818,0.5952380952380952,0.5722222222222222,0.7307692307692307,0.6730769230769231,0.5555555555555556,0.08333333333333333,0.12244897959183673,,,16.304347826086957,0.625,0.05263157894736842,0.06872852233676977,0.01195219123505976,0.17,0.03333333333333333,0.109979633401222,0.02240325865580448,0.023622047244094488,,,0.031914893617021274,0.05555555555555555,0.056179775280898875,0.10526315789473684,0.125,0.3125,0.05813953488372093,,0.30246913580246915,0.5918367346938775,0.6744186046511628,0.6206896551724138,0.043209876543209874,0.14285714285714285,0.14285714285714285,1.0,0.09876543209876543,0.5625,0.5625,0.5555555555555556,0.17901234567901234,0.4482758620689655,0.4482758620689655,1.0,0.3765432098765432,0.29508196721311475,0.29508196721311475,0.9444444444444444,0.36363636363636365,0.75,,0.18181818181818182,1.0,1.0,0.36363636363636365,0.2857142857142857,0.5,0.38095238095238093,0.8580246913580247,0.29508196721311475,0.5548487654320987,0.530975,0.5478916666666667,0.08092485549132948,0.1566265060240964,0.09047619047619047,0.3380952380952381,6.194444444444445,25.124444444444446,0.2850423330197554,3.0,,,7.0,12.0,1.0,5.0,12.0,3.0,,,,,,0.42857142857142855,,,,0.038461538461538464,0.25,1.0,0.2857142857142857,0.5833333333333334,0.3125,,1.0,0.011111111111111112,1.0,True,,
2544,1610612747,LeBron James,LeBron James,2544,LAL,49276.0,821,57.0,1761,1747,383.0,301.0,169.0,3508,135.0,190.0,15.0,18.0,24.0,35.0,20.0,62.0,27.0,57.0,3.0,8.0,1.0,1.0,45.0,119.0,6.0,27.0,182.0,309.0,48.0,127.0,107.0,615.0,1854,16.0,23.0,4.0,7.0,10.0,54.0,36.0,60.0,27.0,39.0,153.0,118.0,246.0,45.0,10.0,119.0,45.0,23.0,128.0,58.0,186.0,41.0,17.0,101.0,22.0,5.0,430.0,5.0,12.0,64.0,94.0,10.0,168.0,17.0,185.0,6.0,32.0,19.0,13.0,44.0,21.0,30.0,39.0,5.0,14.0,1.0,4.0,83.0,3.0,26.0,13.0,35.0,2.0,1.0,5.0,127.0,2.0,164.0,27.0,1.0,78.0,17.0,16.0,,14.0,,,2.0,16.0,10.0,,149.0,373.0,6.0,9.0,0.3241758241758242,0.3333333333333333,0.3125,0.3779527559055118,0.5714285714285714,0.3779527559055118,0.5889967637540453,0.6956521739130435,0.6,0.5825688073394495,0.7333333333333333,0.6551724137931034,0.6101190476190477,0.7297297297297297,0.6769911504424779,0.29128440366972475,0.0744336569579288,0.07368421052631578,0.14516129032258066,,30.102564102564102,0.5301204819277109,0.38461538461538464,0.17375231053604437,0.02727272727272727,0.191044776119403,0.015479876160990712,0.18036529680365296,0.022280471821756225,0.0430622009569378,0.020134228187919462,,0.016129032258064516,0.1171875,0.2147239263803681,0.23770491803278687,0.19215686274509805,0.1875,0.03409090909090909,0.625,0.43577981651376146,0.7105263157894737,0.7670454545454546,0.3925925925925926,0.14220183486238533,0.3225806451612903,0.37735849056603776,0.15,0.13073394495412843,0.47368421052631576,0.47368421052631576,0.1111111111111111,0.01834862385321101,0.375,0.375,0.3333333333333333,0.27293577981651373,0.37815126050420167,0.3813559322033898,0.3111111111111111,0.6,0.8333333333333334,0.26666666666666666,0.03333333333333333,1.0,,0.2,0.40229885057471265,0.6857142857142857,0.3103448275862069,0.7270642201834863,0.37815126050420167,0.5142742528735631,0.5421479166666667,0.476625,0.1601642710472279,0.21666666666666667,0.08780487804878048,0.24878048780487805,6.345307443365695,26.60236220472441,0.2174900624645088,2.0,,,,,3.0,14.0,14.0,99.0,,1.0,,,2.0,0.5185185185185185,0.007874015748031496,0.008403361344537815,,0.013333333333333334,0.5,0.6666666666666666,,,0.5185185185185185,3.0,,,,True,,
1629004,1610612747,Svi Mykhailiuk,Svi Mykhailiuk,1629004,LAL,6031.0,101,-7.0,216,221,64.0,54.0,14.0,437,3.0,5.0,1.0,1.0,1.0,1.0,,3.0,2.0,4.0,3.0,6.0,,,7.0,18.0,1.0,5.0,5.0,12.0,10.0,24.0,2.0,42.0,254,1.0,1.0,,1.0,,2.0,1.0,3.0,5.0,,8.0,8.0,2.0,30.0,,18.0,7.0,2.0,7.0,2.0,9.0,1.0,1.0,6.0,1.0,,20.0,1.0,,3.0,3.0,,6.0,1.0,7.0,,4.0,3.0,1.0,6.0,,6.0,1.0,,,1.0,,7.0,,,4.0,7.0,,1.0,,4.0,,3.0,1.0,,2.0,,,,,,,,,,,8.0,64.0,,,0.8,0.8,1.0,0.4166666666666667,,0.4166666666666667,0.4166666666666667,1.0,0.3333333333333333,0.5555555555555556,0.5,0.5,0.5675675675675675,0.5,0.5,0.6666666666666666,0.16666666666666666,0.2,0.3333333333333333,,18.884120171673818,0.8571428571428571,,0.058823529411764705,,0.06976744186046512,0.02127659574468085,0.06382978723404255,0.011235955056179775,,,,0.02702702702702703,0.06451612903225806,0.08333333333333333,,0.09090909090909091,,,,0.1388888888888889,0.6,0.75,1.0,0.08333333333333333,,,,0.1111111111111111,0.5,0.5,0.5,0.16666666666666666,0.5,0.5,1.0,0.5,0.3888888888888889,0.3888888888888889,1.0,0.5,1.0,1.0,,,,0.5,0.125,1.0,0.625,0.8055555555555556,0.3888888888888889,0.4996305555555555,0.4763,0.47940625000000003,0.05405405405405406,0.15384615384615385,0.047619047619047616,0.19047619047619047,9.450000000000001,25.566666666666663,0.2962962962962963,,,,,,,2.0,2.0,,,,,,,0.4,,,,,,,,,0.4,2.0,,,,True,,
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,39598.0,660,-51.0,1415,1410,226.0,159.0,152.0,2825,116.0,169.0,22.0,39.0,17.0,30.0,16.0,56.0,3.0,5.0,,1.0,,,,2.0,,,135.0,230.0,,3.0,32.0,302.0,1548,24.0,43.0,,,3.0,51.0,20.0,40.0,1.0,9.0,49.0,214.0,56.0,,42.0,2.0,,10.0,15.0,8.0,23.0,7.0,1.0,12.0,1.0,2.0,54.0,15.0,46.0,47.0,68.0,8.0,123.0,64.0,187.0,11.0,23.0,19.0,4.0,23.0,3.0,16.0,24.0,3.0,7.0,,3.0,47.0,7.0,6.0,29.0,63.0,1.0,6.0,11.0,55.0,1.0,51.0,3.0,,22.0,5.0,62.0,1.0,52.0,,1.0,9.0,63.0,43.0,6.0,49.0,226.0,1.0,3.0,0.7925925925925926,0.9385964912280702,,,,,0.5869565217391305,0.5581395348837209,0.5,0.5793991416309013,0.5581395348837209,0.4878048780487805,0.5875486381322957,0.5666666666666667,0.5104166666666666,0.012875536480686695,0.043478260869565216,0.03550295857988166,0.07142857142857142,,19.155639571518588,0.48936170212765956,0.4444444444444444,0.1630695443645084,0.11330049261083744,0.17279411764705882,0.06048387096774194,0.16690856313497823,0.09327217125382263,0.13829787234042554,0.09090909090909091,0.09375,0.06153846153846154,0.13043478260869565,0.1794871794871795,0.21505376344086022,0.18691588785046728,0.1206896551724138,0.12643678160919541,0.6825396825396826,0.7253218884120172,0.6863905325443787,0.7116564417177914,0.7844827586206896,0.24034334763948498,0.2857142857142857,0.3076923076923077,0.875,0.02145922746781116,0.6,0.6,0.6666666666666666,0.004291845493562232,,,,0.008583690987124463,,,,0.9069767441860465,0.5641025641025641,0.09090909090909091,,,,,0.7317073170731707,0.5666666666666667,,0.7381974248927039,,0.5380783261802576,0.5768499999999999,0.5270560975609756,0.0873015873015873,0.08835341365461848,0.16887417218543047,0.16225165562913907,3.3443478260869566,25.133333333333336,0.15971731448763252,11.0,,2.0,,1.0,,,,,,,3.0,1.0,9.0,,,,0.08108108108108109,0.05660377358490566,,,0.024390243902439025,,,,,,,True,,
1629021,1610612747,Moritz Wagner,Moritz Wagner,1629021,LAL,1526.0,25,3.0,54,55,20.0,10.0,7.0,109,1.0,7.0,,2.0,,,4.0,4.0,,,,,,,2.0,4.0,,1.0,5.0,11.0,2.0,4.0,3.0,19.0,61,,2.0,,,,,1.0,1.0,1.0,1.0,6.0,6.0,4.0,6.0,,4.0,2.0,3.0,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,2.0,2.0,2.0,,4.0,3.0,7.0,,2.0,2.0,,2.0,,2.0,,,,,,2.0,1.0,,1.0,2.0,,1.0,,2.0,,4.0,,,2.0,,1.0,,,,,1.0,1.0,1.0,,6.0,20.0,,,0.6,0.6,1.0,0.5,,0.5,0.45454545454545453,,1.0,0.5333333333333333,,1.25,0.5588235294117647,,1.0,0.26666666666666666,0.2727272727272727,0.42857142857142855,,,31.147540983606557,1.0,,0.16666666666666666,0.18181818181818182,0.13333333333333333,0.08333333333333333,0.14814814814814814,0.13043478260869565,0.125,,0.5,,0.2,0.2,,0.2,,,1.0,0.4666666666666667,0.14285714285714285,0.25,1.0,0.26666666666666666,1.0,1.0,0.5,,,,,,,,,0.26666666666666666,0.5,0.5,1.0,1.0,,,,,,,,,0.5,0.7333333333333333,0.5,0.5186933333333333,0.62605,0.4672,0.11764705882352941,0.15384615384615385,,0.3157894736842105,3.963636363636364,25.9,0.37037037037037035,,,,,,,1.0,1.0,,,,,,,1.0,,,,0.2,,,,,1.0,,,,,True,,
