EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,Fg3aBlocked,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockedAtRim,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,DefensiveGoaltends,3SecondViolations,Arc3PctBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,StepOutOfBoundsTurnovers,Charge Fouls Drawn,on,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls
101139,1610612763,CJ Miles,CJ Miles,101139,MEM,3097.0,52,1,108,109,23,52.0,10,217,2.0,4.0,1.0,6.0,2.0,2.0,1.0,1.0,8.0,2.0,5.0,12,1.0,9.0,2.0,15.0,103,1.0,2.0,2.0,2.0,8.0,2.0,3.0,8.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,23,1.0,0.8,0.8,1.0,0.1111111111111111,0.1111111111111111,0.4166666666666667,0.5,0.30952380952380953,0.25,0.3409090909090909,0.25,0.42857142857142855,0.08333333333333333,0.25,19.327731092436977,0.25,0.08333333333333333,0.1,0.08928571428571429,0.16666666666666666,0.1111111111111111,0.06666666666666667,0.2,1.0,0.19047619047619047,0.5,0.6666666666666666,1.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.09523809523809523,1.0,1.0,1.0,0.047619047619047616,0.38095238095238093,0.125,0.125,1.0,0.5,0.6190476190476191,0.125,0.5000690476190476,0.49231250000000004,0.045454545454545456,0.07692307692307693,0.13333333333333333,9.658333333333333,25.58888888888889,0.21296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626153,1610612763,Delon Wright,Delon Wright,1626153,MEM,5876.0,98,22,192,188,54,64.0,28,380,7.0,13.0,3.0,6.0,,1.0,3.0,4.0,11.0,6.0,10.0,20,4.0,14.0,9.0,41.0,193,2.0,4.0,7.0,16.0,4.0,16.0,9.0,11.0,4.0,1.0,17.0,5.0,22.0,,5.0,10.0,3.0,49.0,8.0,5.0,3.0,16.0,21.0,2.0,2.0,2.0,6.0,,11.0,1.0,13.0,5.0,,,,,16.0,54,,0.2,0.2222222222222222,0.75,0.2857142857142857,0.2857142857142857,0.5,0.5,0.47058823529411764,0.45454545454545453,0.5125,0.5333333333333333,0.4117647058823529,0.05,,18.749999999999996,0.21428571428571427,0.1111111111111111,0.19047619047619047,0.14942528735632185,0.11764705882352941,0.16666666666666666,0.21212121212121213,0.1111111111111111,,0.38235294117647056,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.17647058823529413,0.5,0.6,0.029411764705882353,,,,0.08823529411764706,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,0.5454545454545454,0.7941176470588235,0.36363636363636365,0.5466176470588234,0.4762318181818182,0.13157894736842105,0.20833333333333334,0.3902439024390244,3.9300000000000006,24.742857142857144,0.28125,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,2.0,6.0,3.0,2.0,4.0,3.0,2.0,5.0,1.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.2857142857142857,0.3333333333333333,0.2,0.35714285714285715,0.16666666666666666,0.044444444444444446,0.057692307692307696,0.05154639175257732,0.09523809523809523,0.06060606060606061,0.05263157894736842,0.0625,0.05555555555555555,0.2,0.4,0.09090909090909091,1.0,0.09090909090909091,0.3333333333333333,0.4722666666666666,0.12195121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,11688.0,195,-1,380,385,137,127.0,47,765,24.0,36.0,9.0,18.0,4.0,10.0,1.0,2.0,3.0,2.0,37.0,64,2.0,4.0,14.0,94.0,408,14.0,20.0,2.0,40.0,48.0,26.0,6.0,3.0,2.0,2.0,11.0,4.0,15.0,4.0,,10.0,1.0,34.0,26.0,16.0,,42.0,65.0,3.0,10.0,12.0,20.0,,29.0,3.0,24.0,12.0,5.0,1.0,5.0,4.0,40.0,137,,0.6486486486486487,0.8,1.0,0.5,0.5,0.578125,0.7,0.5882352941176471,0.7727272727272727,0.6025641025641025,0.7692307692307693,0.058823529411764705,0.03125,0.05555555555555555,20.0,,0.21621621621621623,0.26262626262626265,0.24277456647398843,0.15789473684210525,0.25,0.22077922077922077,0.4090909090909091,0.8,0.5294117647058824,0.6666666666666666,0.7058823529411765,0.625,0.2647058823529412,0.5,0.5,0.14705882352941177,0.4,0.4,0.75,0.014705882352941176,0.04411764705882353,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,0.5882352941176471,0.6666666666666666,0.510729411764706,0.5091477272727273,0.15789473684210525,0.16666666666666666,0.425531914893617,6.0578125,25.325,0.3605263157894737,11.0,8.0,10.0,,,2.0,8.0,13.0,,4.0,20.0,2.0,6.0,,14.0,,5.0,18.0,23.0,2.0,1.0,1.0,,,2.0,4.0,2.0,4.0,2.0,2.0,1.0,0.6153846153846154,0.6153846153846154,0.625,,0.16981132075471697,0.0641025641025641,0.125,0.13513513513513514,0.05172413793103448,0.1,0.22857142857142856,0.08,0.8461538461538461,,0.45454545454545453,0.8,,1.0,0.5985400000000001,0.2127659574468085,8.0,1.0,7.0,4.0,3.0,1.0,1.0,4.0,1.0,0.25,1.0,0.7,0.27906976744186046,0.038461538461538464,0.6666666666666666,0.7272727272727273,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628975,1610612763,Jevon Carter,Jevon Carter,1628975,MEM,34596.0,577,-89,1147,1154,378,412.0,135,2301,8.0,27.0,7.0,24.0,7.0,32.0,33.0,23.0,69.0,23.0,22.0,83,34.0,102.0,26.0,172.0,1266,6.0,26.0,30.0,50.0,10.0,34.0,69.0,67.0,23.0,6.0,42.0,27.0,69.0,24.0,3.0,27.0,7.0,165.0,23.0,28.0,1.0,52.0,66.0,15.0,33.0,24.0,55.0,3.0,28.0,,32.0,11.0,10.0,4.0,11.0,7.0,50.0,378,7.0,0.22727272727272727,0.22727272727272727,0.6764705882352942,0.3333333333333333,0.34,0.26506024096385544,0.23076923076923078,0.3945945945945946,0.32142857142857145,0.43,0.3968253968253968,0.5513513513513514,0.07228915662650602,0.14814814814814814,17.8544061302682,0.027777777777777776,0.0975609756097561,0.09623430962343096,0.09695817490494296,0.043010752688172046,0.14285714285714285,0.11413043478260869,0.03636363636363636,0.6363636363636364,0.14594594594594595,0.2962962962962963,0.34782608695652173,0.25,0.12972972972972974,0.2916666666666667,0.30434782608695654,0.17297297297297298,0.21875,0.22580645161290322,0.2857142857142857,0.1783783783783784,0.372972972972973,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.4107142857142857,0.6972972972972973,0.34328358208955223,0.5041505464480874,0.49286018518518515,0.05670103092783505,0.11956521739130435,0.29069767441860467,10.602409638554215,25.773529411764713,0.3295553618134263,,4.0,9.0,7.0,8.0,7.0,2.0,8.0,14.0,2.0,27.0,8.0,14.0,33.0,,8.0,6.0,7.0,14.0,4.0,26.0,12.0,14.0,4.0,4.0,9.0,2.0,2.0,6.0,4.0,0.26666666666666666,0.25,0.5681818181818182,0.5869565217391305,0.041666666666666664,0.0219435736677116,0.024096385542168676,0.022887323943661973,0.05172413793103448,0.016574585635359115,0.04411764705882353,0.11290322580645161,0.036036036036036036,,0.36363636363636365,0.16071428571428573,0.4444444444444444,0.125,0.30434782608695654,0.45929333333333333,0.1569767441860465,,,18.0,12.0,6.0,1.0,1.0,6.0,,,,0.5454545454545454,0.008264462809917356,,0.14285714285714285,,,11.0,3.0,6.0,1.0,4.0,7.0,2.0,1.0,4.0,2.0,1.0,1.0,0.5,0.03125,0.038461538461538464,0.3333333333333333,0.3333333333333333,0.9090909090909091,0.2727272727272727,0.5,1.0,0.5,0.25,0.14285714285714285,,,,,,,,,,,True,,,
201149,1610612763,Joakim Noah,Joakim Noah,201149,MEM,7953.0,133,13,270,261,79,87.0,34,531,21.0,34.0,2.0,5.0,,1.0,,,,,23.0,40,,,15.0,61.0,269,5.0,9.0,,18.0,34.0,12.0,,,,5.0,14.0,2.0,16.0,2.0,,9.0,2.0,34.0,10.0,22.0,4.0,36.0,48.0,3.0,12.0,6.0,14.0,2.0,11.0,1.0,17.0,7.0,5.0,2.0,5.0,3.0,18.0,79,2.0,0.7391304347826086,0.8947368421052632,,,,0.575,0.5555555555555556,0.575,0.5555555555555556,0.6354166666666666,0.6428571428571429,,0.125,0.11764705882352941,19.54397394136808,0.4,0.28205128205128205,0.23255813953488372,0.2644628099173554,0.23809523809523808,0.22727272727272727,0.24242424242424243,0.2,0.6,0.85,0.6176470588235294,0.7,0.7619047619047619,0.125,0.4,0.5,0.025,,,,,,,,,,0.85,,0.54864,0.5866444444444445,0.15217391304347827,0.15217391304347827,0.29508196721311475,2.585,,0.29259259259259257,7.0,5.0,8.0,,,,4.0,7.0,,,8.0,,8.0,,8.0,3.0,3.0,9.0,12.0,1.0,5.0,3.0,2.0,1.0,2.0,,,1.0,2.0,1.0,,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2,0.10465116279069768,0.06,0.08823529411764706,0.12,0.08333333333333333,,0.34285714285714286,0.08333333333333333,1.0,,0.8888888888888888,0.625,,,0.5980500000000001,0.13114754098360656,4.0,,9.0,4.0,5.0,1.0,,3.0,,,,0.75,0.14285714285714285,0.038461538461538464,0.5,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,
1628416,1610612763,Tyler Dorsey,Tyler Dorsey,1628416,MEM,5024.0,84,-4,166,176,64,64.0,18,342,9.0,14.0,1.0,2.0,3.0,3.0,3.0,7.0,18.0,6.0,13.0,19,7.0,21.0,6.0,53.0,186,4.0,6.0,7.0,18.0,6.0,20.0,18.0,18.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,4.0,1.0,21.0,6.0,5.0,1.0,12.0,18.0,4.0,4.0,4.0,6.0,,5.0,,7.0,2.0,,,,,18.0,64,,0.23076923076923078,0.2727272727272727,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.6842105263157895,0.6666666666666666,0.5875,0.5384615384615384,0.6162790697674418,0.6,0.525,0.10526315789473684,0.07142857142857142,24.60732984293194,0.2,0.10204081632653061,0.14634146341463414,0.12222222222222222,0.05,0.09090909090909091,0.1111111111111111,0.21428571428571427,,0.35,0.6428571428571429,0.6923076923076923,0.2222222222222222,0.05,0.5,1.0,0.075,1.0,1.0,0.3333333333333333,0.075,0.45,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.46153846153846156,0.875,0.3888888888888889,0.5393125000000001,0.5563846153846155,0.04878048780487805,0.1,0.33962264150943394,4.957894736842105,25.271428571428572,0.3855421686746988,4.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,1.0,,4.0,2.0,4.0,3.0,4.0,1.0,1.0,5.0,6.0,1.0,,,,,,,,1.0,2.0,2.0,0.2857142857142857,0.5,0.4,0.4,0.5,0.11363636363636363,0.024390243902439025,0.07058823529411765,0.15789473684210525,0.03333333333333333,,0.16666666666666666,0.058823529411764705,0.8,0.2,0.38461538461538464,0.6,0.07692307692307693,0.3333333333333333,0.4836875,0.07547169811320754,2.0,1.0,,,,,,,,0.047619047619047616,0.3333333333333333,,0.09523809523809523,,,0.5,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,8568.0,143,-48,278,286,82,99.0,29,564,12.0,20.0,11.0,18.0,2.0,2.0,5.0,5.0,14.0,7.0,25.0,40,5.0,19.0,11.0,76.0,323,5.0,8.0,7.0,23.0,28.0,22.0,12.0,14.0,5.0,4.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,16.0,8.0,9.0,,17.0,26.0,4.0,8.0,8.0,15.0,1.0,23.0,5.0,17.0,7.0,5.0,1.0,5.0,3.0,23.0,82,2.0,0.56,0.56,0.8,0.2631578947368421,0.2631578947368421,0.625,0.625,0.5508474576271186,0.6333333333333333,0.5757575757575758,0.6052631578947368,0.3220338983050847,0.1,0.15,23.642172523961662,,0.12857142857142856,0.14545454545454545,0.136,0.15,0.15384615384615385,0.16666666666666666,0.07692307692307693,0.6,0.3389830508474576,0.6,0.7058823529411765,0.5833333333333334,0.3050847457627119,0.6111111111111112,0.6470588235294118,0.03389830508474576,1.0,1.0,0.5,0.0847457627118644,0.23728813559322035,0.35714285714285715,0.4166666666666667,0.8,0.4666666666666667,0.6610169491525424,0.35714285714285715,0.5096161016949152,0.54731,0.1111111111111111,0.1590909090909091,0.3026315789473684,4.8774999999999995,24.836842105263155,0.2949640287769784,3.0,4.0,6.0,,1.0,3.0,3.0,4.0,1.0,,9.0,3.0,4.0,3.0,,1.0,4.0,5.0,9.0,,5.0,2.0,3.0,,,4.0,,3.0,3.0,3.0,0.42857142857142855,0.75,0.9,0.9,0.05555555555555555,0.06493506493506493,0.06153846153846154,0.06338028169014084,0.06451612903225806,0.0784313725490196,,0.10810810810810811,,0.6,0.2,0.4,0.6666666666666666,,0.42857142857142855,0.5547666666666666,0.11842105263157894,2.0,3.0,4.0,,4.0,,,4.0,,0.15789473684210525,0.2,0.5,0.07142857142857142,0.05555555555555555,0.5454545454545454,0.6666666666666666,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,0.14285714285714285,,,,,,,True,,,
203998,1610612763,Bruno Caboclo,Bruno Caboclo,203998,MEM,9407.0,157,-9,313,309,91,104.0,42,622,7.0,16.0,1.0,5.0,2.0,2.0,14.0,6.0,17.0,5.0,10.0,23,10.0,31.0,16.0,66.0,352,4.0,8.0,8.0,25.0,16.0,4.0,27.0,17.0,6.0,3.0,3.0,6.0,9.0,5.0,1.0,2.0,1.0,24.0,8.0,11.0,1.0,20.0,32.0,5.0,9.0,9.0,18.0,,10.0,2.0,16.0,7.0,8.0,3.0,9.0,5.0,25.0,91,1.0,0.8,0.8888888888888888,0.9,0.3225806451612903,0.3225806451612903,0.43478260869565216,0.5,0.46296296296296297,0.625,0.5409836065573771,0.6944444444444444,0.5740740740740741,0.13043478260869565,0.0625,19.28374655647383,0.08333333333333333,0.12643678160919541,0.12903225806451613,0.12751677852348994,0.125,0.1,0.08333333333333333,0.2857142857142857,0.5555555555555556,0.2962962962962963,0.4375,0.4666666666666667,0.7142857142857143,0.09259259259259259,0.2,0.3333333333333333,0.037037037037037035,1.0,1.0,1.0,0.25925925925925924,0.3148148148148148,0.35294117647058826,0.35294117647058826,1.0,0.3125,0.8703703703703703,0.35294117647058826,0.5444796296296297,0.57555,0.13114754098360656,0.2413793103448276,0.3787878787878788,4.656521739130435,24.383870967741935,0.29073482428115016,4.0,3.0,7.0,3.0,2.0,3.0,1.0,5.0,4.0,,11.0,4.0,5.0,3.0,2.0,,8.0,3.0,12.0,,3.0,3.0,,,,4.0,2.0,1.0,,,0.5,0.2,0.6111111111111112,0.6111111111111112,0.4,0.039473684210526314,0.1038961038961039,0.0718954248366013,0.03225806451612903,0.12962962962962962,0.043478260869565216,0.14285714285714285,,0.4444444444444444,0.2222222222222222,0.4375,0.42857142857142855,0.1875,0.6,0.6064,0.16666666666666666,1.0,,4.0,1.0,3.0,2.0,,4.0,,,,0.4444444444444444,0.03225806451612903,0.07142857142857142,1.0,0.25,,4.0,1.0,2.0,1.0,2.0,3.0,,1.0,2.0,1.0,1.0,1.0,0.75,,0.125,0.2857142857142857,0.2857142857142857,0.75,0.2222222222222222,0.5,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,1.0,1.0,0.03125,,,,True,,,
202340,1610612763,Avery Bradley,Avery Bradley,202340,MEM,1484.0,25,10,51,53,16,28.0,5,104,,1.0,2.0,3.0,7.0,9.0,2.0,1.0,3.0,2.0,9.0,13,3.0,5.0,2.0,29.0,58,2.0,4.0,2.0,6.0,10.0,8.0,6.0,3.0,1.0,2.0,3.0,,3.0,,,2.0,,6.0,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,,2.0,1.0,,,,,6.0,16,1.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6,0.6,0.6923076923076923,0.5,0.75,0.3333333333333333,0.7631578947368421,0.42857142857142855,0.2777777777777778,0.15384615384615385,1.0,35.71428571428571,,,0.16666666666666666,0.037037037037037035,,,0.3333333333333333,,,0.05555555555555555,,,,0.16666666666666666,0.6666666666666666,1.0,0.5,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4605058823529412,0.44566,0.05263157894736842,0.07142857142857142,0.20689655172413793,16.715384615384615,26.540000000000003,0.3137254901960784,,,,,,,,1.0,,,,,2.0,3.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.3848,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,True,,,
202718,1610612763,Chandler Parsons,Chandler Parsons,202718,MEM,7188.0,120,-5,230,230,65,85.0,24,460,7.0,12.0,3.0,7.0,2.0,6.0,3.0,8.0,21.0,6.0,12.0,25,10.0,24.0,13.0,67.0,252,2.0,8.0,6.0,15.0,12.0,12.0,15.0,21.0,8.0,,4.0,7.0,11.0,2.0,5.0,1.0,2.0,29.0,8.0,3.0,3.0,14.0,15.0,8.0,11.0,4.0,11.0,1.0,11.0,,15.0,6.0,3.0,1.0,3.0,1.0,15.0,65,2.0,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.48,0.25,0.5510204081632653,0.35714285714285715,0.5982142857142857,0.4411764705882353,0.4897959183673469,,,25.968992248062015,0.3,0.04918032786885246,0.1509433962264151,0.09649122807017543,0.043478260869565216,0.0625,0.15,0.15384615384615385,0.3333333333333333,0.24489795918367346,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.12244897959183673,0.3333333333333333,0.3333333333333333,,0.061224489795918366,0.42857142857142855,0.38095238095238093,0.38095238095238093,0.375,0.42857142857142855,0.7346938775510204,0.38095238095238093,0.5240826530612245,0.4970892857142856,0.1111111111111111,0.2,0.22388059701492538,7.043999999999999,25.40833333333333,0.2826086956521739,1.0,1.0,3.0,,2.0,2.0,,1.0,3.0,2.0,8.0,2.0,5.0,15.0,,1.0,,1.0,1.0,1.0,3.0,1.0,2.0,,,5.0,,1.0,2.0,2.0,0.3333333333333333,,0.75,0.8,,0.016129032258064516,,0.008849557522123894,,,,0.045454545454545456,0.037037037037037035,0.25,0.5,0.21428571428571427,0.3333333333333333,,0.3333333333333333,0.5775250000000001,0.11940298507462686,,,3.0,3.0,,3.0,,2.0,,,,0.2727272727272727,0.03225806451612903,,0.3333333333333333,,,2.0,,1.0,,2.0,2.0,,,7.0,,,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,1.0,0.5,,,,,,,,,,,,True,,,
