EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangeFGM,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,BlockedAtRim,Charge Fouls Drawn,3SecondViolations,DefensiveGoaltends,on,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes
1626155,1610612739,Sam Dekker,Sam Dekker,1626155,CLE,10167.0,169,-37.0,343,350,81.0,99.0,44.0,693,16.0,26.0,3.0,6.0,4.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,2.0,17.0,35.0,5.0,13.0,8.0,57.0,425.0,3.0,7.0,2.0,2.0,12.0,4.0,5.0,1.0,3.0,1.0,12.0,22.0,12.0,15.0,6.0,9.0,3.0,4.0,7.0,2.0,9.0,2.0,5.0,1.0,1.0,20.0,2.0,7.0,9.0,8.0,7.0,24.0,9.0,33.0,11.0,10.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,6.0,13.0,2.0,1.0,7.0,10.0,5.0,12.0,81.0,3.0,0.6470588235294118,0.7857142857142857,1.0,0.3846153846153846,1.0,0.3333333333333333,0.3846153846153846,0.4857142857142857,0.4285714285714285,0.8,0.5104166666666666,0.6666666666666666,0.6875,0.5377358490566038,0.6666666666666666,0.6666666666666666,0.2708333333333333,0.1142857142857142,0.1153846153846153,0.2,14.646464646464649,0.6,0.5833333333333334,0.1,0.0614035087719298,0.1451612903225806,0.0465116279069767,0.1197183098591549,0.0573248407643312,0.0612244897959183,0.1071428571428571,0.027027027027027,0.0555555555555555,0.125,0.2222222222222222,0.1333333333333333,0.1764705882352941,0.5416666666666666,0.6153846153846154,0.6956521739130435,0.625,0.1041666666666666,0.0833333333333333,0.25,0.25,1.0,0.0833333333333333,0.5,0.5,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,1.0,1.0,0.625,0.8,0.125,1.0,0.25,0.8125,0.3333333333333333,0.571553125,0.5569,0.6757875,0.0943396226415094,0.125,0.2105263157894736,0.2105263157894736,4.751428571428571,25.023076923076925,0.2361516034985422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,1852.0,31,-16.0,67,71,14.0,13.0,5.0,138,2.0,6.0,,,1.0,2.0,1.0,3.0,4.0,,,,,,,,,,,,5.0,11.0,,,3.0,13.0,85.0,,,,,,2.0,4.0,,,3.0,7.0,4.0,6.0,,,,,,2.0,3.0,5.0,3.0,2.0,,,13.0,,,2.0,3.0,1.0,6.0,,6.0,3.0,2.0,1.0,2.0,1.0,,,3.0,,5.0,10.0,1.0,,4.0,5.0,1.0,7.0,14.0,,0.4,0.4,,,,,,0.4545454545454545,,0.5,0.4545454545454545,,0.5,0.5,,0.5833333333333334,,,,,22.22222222222222,0.6666666666666666,0.5,0.1578947368421052,,0.1538461538461538,,0.15625,,,,,,0.2857142857142857,0.3333333333333333,0.2,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,0.0909090909090909,0.3636363636363636,0.75,0.75,,,,,,,,,,,,,,,,,,0.5,0.5,,,,0.5454545454545454,,0.5056454545454546,,0.516225,0.0909090909090909,0.0909090909090909,,0.5384615384615384,8.0,,0.208955223880597,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,6751.0,113,-34.0,222,229,38.0,57.0,28.0,451,8.0,15.0,,1.0,,2.0,5.0,,3.0,1.0,3.0,,,,,3.0,13.0,,1.0,2.0,9.0,23.0,4.0,16.0,9.0,39.0,278.0,,2.0,,1.0,,,4.0,,2.0,2.0,2.0,10.0,8.0,12.0,,13.0,3.0,5.0,5.0,5.0,10.0,3.0,5.0,,,25.0,2.0,,6.0,7.0,1.0,14.0,2.0,16.0,1.0,1.0,,7.0,4.0,1.0,1.0,11.0,4.0,2.0,4.0,1.0,1.0,10.0,11.0,6.0,2.0,38.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.25,,,0.25,0.391304347826087,,,0.3846153846153846,,,0.4534883720930232,,0.1428571428571428,0.4102564102564102,0.217391304347826,0.2,0.4,20.930232558139533,0.6363636363636364,0.1428571428571428,0.1346153846153846,,0.1875,0.0606060606060606,0.1547619047619047,0.0178571428571428,,,,0.0357142857142857,0.1111111111111111,0.0833333333333333,0.1818181818181818,0.2,0.3846153846153846,0.5333333333333333,0.6666666666666666,0.5,0.1282051282051282,0.0769230769230769,,,,0.0769230769230769,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2307692307692307,0.2307692307692307,1.0,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.7948717948717948,0.2307692307692307,0.5359679487179487,0.407975,0.5046416666666667,0.1428571428571428,0.2307692307692307,,0.0512820512820512,4.791304347826087,25.85625,0.1711711711711711,6.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.2,0.1818181818181818,0.0476190476190476,1.0,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,4686.0,78,-21.0,169,175,63.0,78.0,21.0,344,6.0,11.0,1.0,2.0,1.0,2.0,1.0,7.0,19.0,,,,,,,1.0,4.0,,1.0,2.0,14.0,31.0,1.0,4.0,12.0,43.0,202.0,3.0,4.0,,1.0,7.0,4.0,11.0,1.0,2.0,5.0,16.0,6.0,22.0,,,4.0,1.0,3.0,2.0,3.0,5.0,2.0,2.0,,,13.0,1.0,3.0,3.0,3.0,,6.0,4.0,10.0,1.0,1.0,,6.0,4.0,4.0,,10.0,3.0,3.0,9.0,,,13.0,13.0,6.0,16.0,63.0,1.0,0.2142857142857142,0.2142857142857142,,0.25,,0.5,0.25,0.4516129032258064,0.75,0.3636363636363636,0.4428571428571428,0.6,0.4230769230769231,0.5375,0.7,0.5,0.1142857142857142,0.0967741935483871,0.2727272727272727,,25.906735751295336,0.6,,0.0789473684210526,0.0535714285714285,0.0789473684210526,0.0625,0.0789473684210526,0.0555555555555555,0.0434782608695652,0.1,0.0434782608695652,0.0833333333333333,0.125,,0.0344827586206896,0.2222222222222222,0.3142857142857143,0.5454545454545454,0.75,0.5,0.0285714285714285,0.5428571428571428,0.3684210526315789,0.3684210526315789,,,,,,0.1142857142857142,0.25,0.25,,0.4,0.5,,,,0.2,,,0.1538461538461538,0.5,,,0.1538461538461538,0.4285714285714285,0.25,0.47373,0.5535,0.4425923076923077,0.1578947368421052,0.1764705882352941,0.1627906976744186,0.3720930232558139,12.00967741935484,25.775,0.3727810650887574,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,0.0666666666666666,0.0588235294117647,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,3702.0,62,-32.0,133,140,42.0,47.0,13.0,273,8.0,9.0,2.0,2.0,2.0,2.0,12.0,2.0,7.0,,2.0,,,,,5.0,11.0,,1.0,3.0,19.0,28.0,5.0,13.0,2.0,55.0,172.0,4.0,4.0,,1.0,8.0,4.0,8.0,,3.0,1.0,9.0,10.0,28.0,12.0,,11.0,5.0,,3.0,1.0,4.0,1.0,3.0,,,9.0,,,1.0,5.0,,6.0,,6.0,1.0,1.0,,4.0,1.0,1.0,,5.0,2.0,2.0,4.0,,,6.0,2.0,1.0,9.0,42.0,1.0,0.2631578947368421,0.2631578947368421,0.8,0.3846153846153846,,,0.3846153846153846,0.6785714285714286,1.0,0.5,0.6463414634146342,0.8,0.3636363636363636,0.6585365853658537,0.8,0.3636363636363636,0.3170731707317073,,,,31.29251700680272,0.8,,0.1724137931034483,,0.0333333333333333,,0.1016949152542373,,,,,,0.0714285714285714,0.25,0.0434782608695652,,0.2195121951219512,0.8888888888888888,0.8888888888888888,0.625,0.2926829268292683,0.1707317073170731,0.2857142857142857,0.2857142857142857,,0.048780487804878,,,,0.2682926829268293,0.4545454545454545,0.4545454545454545,0.8,0.4,1.0,,,,0.2,,,0.1818181818181818,1.0,,,0.2727272727272727,0.5365853658536586,0.4545454545454545,0.4933951219512196,0.4512125,0.4742363636363636,0.024390243902439,0.0357142857142857,0.1454545454545454,0.1636363636363636,9.014285714285714,25.446153846153848,0.3157894736842105,3.0,,1.0,,,9.0,,,,1.0,,,,,,,,0.2727272727272727,,,0.75,0.75,,,,3.0,,2.0,0.5,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,
201588,1610612739,George Hill,George Hill,201588,CLE,5655.0,94,-15.0,180,179,21.0,25.0,27.0,359,7.0,11.0,,,,1.0,4.0,5.0,8.0,1.0,1.0,,,,,5.0,8.0,1.0,1.0,1.0,13.0,23.0,6.0,9.0,7.0,51.0,230.0,1.0,3.0,1.0,1.0,5.0,,4.0,1.0,1.0,1.0,4.0,4.0,22.0,12.0,,8.0,5.0,3.0,6.0,5.0,11.0,5.0,4.0,1.0,1.0,27.0,,3.0,1.0,1.0,,2.0,3.0,5.0,4.0,4.0,,3.0,2.0,1.0,,5.0,1.0,6.0,14.0,1.0,1.0,7.0,8.0,2.0,4.0,21.0,,0.1538461538461538,0.1538461538461538,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5652173913043478,0.3333333333333333,,0.6875,0.625,0.3,0.7058823529411765,0.625,0.3333333333333333,0.28125,0.1304347826086956,0.1818181818181818,,18.22429906542056,0.6,,0.0222222222222222,0.0476190476190476,0.037037037037037,,0.0277777777777777,0.0337078651685393,0.1034482758620689,,,,,0.0833333333333333,0.0555555555555555,,0.34375,0.6363636363636364,0.7777777777777778,0.1428571428571428,0.125,0.25,0.625,0.7142857142857143,0.2,0.03125,1.0,1.0,1.0,0.25,0.625,0.625,0.6,,,,,,0.25,1.0,1.0,0.2,,,,0.2,0.625,0.625,0.5315624999999999,0.47055,0.4413,0.0606060606060606,0.0833333333333333,0.0980392156862745,0.0784313725490196,8.065217391304348,25.5,0.1166666666666666,2.0,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,0.2222222222222222,,0.25,0.25,,1.0,,6.0,,,,1.0,3.0,0.125,,,,,True,,,,,,,,,,,,,,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,6381.0,106,-21.0,210,213,41.0,42.0,27.0,423,4.0,7.0,,,,1.0,11.0,5.0,12.0,,1.0,,1.0,,,5.0,10.0,,1.0,1.0,13.0,30.0,5.0,11.0,12.0,53.0,263.0,1.0,4.0,,2.0,4.0,2.0,6.0,1.0,1.0,6.0,13.0,12.0,14.0,12.0,,10.0,5.0,1.0,6.0,3.0,9.0,1.0,4.0,1.0,1.0,21.0,,,3.0,6.0,,9.0,,9.0,5.0,4.0,1.0,2.0,1.0,1.0,,3.0,,7.0,11.0,,1.0,7.0,13.0,5.0,13.0,41.0,1.0,0.4615384615384615,0.4615384615384615,0.8,0.4545454545454545,,1.0,0.4545454545454545,0.4333333333333333,0.25,0.3333333333333333,0.5,0.1666666666666666,0.5,0.5638297872340425,0.2857142857142857,0.65,0.2682926829268293,0.0333333333333333,,0.0909090909090909,20.49180327868853,0.6666666666666666,,0.1153846153846153,,0.09375,,0.1071428571428571,,,,,,0.0454545454545454,0.25,0.0909090909090909,0.1,0.1707317073170731,0.5714285714285714,0.5714285714285714,0.75,0.2682926829268293,0.2926829268292683,0.4166666666666667,0.4166666666666667,0.4,0.024390243902439,,,,0.2439024390243902,0.5,0.5,0.8,,,0.1666666666666666,,,0.1666666666666666,,,0.1428571428571428,,,,0.1428571428571428,0.4390243902439024,0.5,0.4650390243902438,0.47619,0.4372928571428571,0.1111111111111111,0.1470588235294117,0.0754716981132075,0.2452830188679245,11.183333333333334,26.045454545454547,0.1952380952380952,1.0,,1.0,2.0,2.0,4.0,2.0,,,,,,1.0,,1.0,1.0,,0.1111111111111111,,1.0,0.3636363636363636,0.4,0.25,1.0,2.0,3.0,,1.0,,1.0,,,1.0,,,,True,,,,,,,,,,,,,,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,1815.0,30,-4.0,61,62,14.0,21.0,9.0,123,,,,,,,,,2.0,,,,,,,3.0,5.0,,,,,2.0,3.0,5.0,1.0,10.0,79.0,,,,,,,,,,1.0,1.0,,,9.0,,5.0,3.0,,5.0,,5.0,,4.0,1.0,,10.0,,,4.0,,,4.0,,4.0,1.0,1.0,,2.0,2.0,1.0,,4.0,1.0,1.0,2.0,,1.0,2.0,2.0,,1.0,14.0,,,,1.0,0.6,,,0.6,,,,0.6428571428571429,,,0.625,,0.5,0.7142857142857143,,,,17.142857142857142,0.5,,,,0.2352941176470588,,0.1290322580645161,,,,,,,,0.2857142857142857,,,,,,,0.2857142857142857,,,,,,,,0.7142857142857143,0.6,0.6,1.0,,,,,,,,,,,,,,0.7142857142857143,0.6,0.4867071428571429,,,,,,0.1,18.7,25.7,0.2295081967213114,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,436.0,7,-2.0,17,16,,,1.0,33,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,2.0,2.0,5.0,22.0,,,,,,,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,0.5,,,0.5,,,,0.75,,,0.8333333333333334,,,1.0,,,,16.666666666666668,,,,,0.25,,0.125,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,0.5,0.55545,,,0.3333333333333333,1.0,,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,1783.0,30,6.0,64,65,26.0,40.0,8.0,129,4.0,9.0,2.0,4.0,,3.0,1.0,,,,,,,,,,,,,,4.0,10.0,,,4.0,12.0,69.0,2.0,4.0,,,4.0,,3.0,,,3.0,3.0,6.0,2.0,,2.0,,,2.0,1.0,,1.0,,1.0,,,2.0,,3.0,3.0,2.0,1.0,6.0,3.0,9.0,,,,1.0,2.0,1.0,,3.0,1.0,1.0,3.0,,1.0,6.0,6.0,2.0,3.0,26.0,1.0,0.75,1.0,,,,,,0.4,0.5,,0.4,0.5,,0.4615384615384615,0.5,0.3,,0.2,0.2222222222222222,,21.62162162162162,0.3333333333333333,0.2,0.1666666666666666,0.1764705882352941,0.1764705882352941,,0.1724137931034483,0.1363636363636363,0.3,,,,0.25,0.2,0.1666666666666666,0.2,0.9,0.4444444444444444,0.5714285714285714,0.75,0.1,,,,,,,,,,,,,1.0,0.5,,,,,,,1.0,,,,,0.9,,0.59985,0.6515249999999999,0.5920666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.25,2.0,,0.40625,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,0.25,,,,,,,,,1.0,0.5,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,
