EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,PtsUnassisted3s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,SecondChanceFg2Pct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,PenaltyFg3Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,3pt And 1 Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,on,HeaveAttempts,BlockedCorner3,Clear Path Fouls
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,6170.0,103,-64,209,203,51.0,56.0,24.0,412,1.0,2.0,2.0,6.0,2.0,7.0,2.0,1.0,8.0,24.0,3.0,4.0,4.0,5.0,15.0,8.0,26.0,2.0,36.0,255.0,1.0,3.0,5.0,9.0,1.0,2.0,4.0,2.0,4.0,6.0,4.0,24.0,24.0,8.0,2.0,3.0,3.0,2.0,1.0,6.0,1.0,5.0,5.0,1.0,11.0,1.0,12.0,2.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,8.0,12.0,4.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,51.0,2.0,1.0,0.6,0.6,1.0,0.3076923076923077,0.6,0.3076923076923077,0.3333333333333333,0.5,0.4146341463414634,0.75,0.16666666666666666,0.42857142857142855,0.75,0.2857142857142857,0.6341463414634146,0.13333333333333333,0.5,0.16666666666666666,19.742489270386265,0.14285714285714285,0.11363636363636363,0.125,0.016666666666666666,0.11904761904761904,0.008333333333333333,0.02127659574468085,0.17647058823529413,0.1111111111111111,0.125,0.125,0.5,0.04878048780487805,0.5,1.0,1.0,0.14634146341463414,0.3333333333333333,0.4,0.17073170731707318,0.2857142857142857,0.2857142857142857,1.0,0.04878048780487805,0.5853658536585366,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6829268292682927,0.3333333333333333,0.4853878048780489,0.48286999999999997,0.47537499999999994,0.024390243902439025,0.06666666666666667,0.25,0.1111111111111111,12.940000000000001,25.723076923076924,0.24401913875598086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626166,1610612739,Cameron Payne,Cameron Payne,1626166,CLE,4634.0,77,16,156,157,45.0,67.0,19.0,313,6.0,7.0,2.0,4.0,2.0,5.0,2.0,,2.0,7.0,,,2.0,10.0,16.0,2.0,9.0,6.0,32.0,178.0,2.0,,,2.0,4.0,5.0,2.0,2.0,10.0,6.0,14.0,3.0,7.0,2.0,,5.0,9.0,5.0,,22.0,,5.0,3.0,,8.0,2.0,10.0,7.0,4.0,3.0,1.0,1.0,,2.0,,,3.0,5.0,4.0,,6.0,,1.0,2.0,2.0,2.0,,2.0,1.0,,,10.0,45.0,,1.0,0.3,0.3333333333333333,0.5,0.2222222222222222,,0.2222222222222222,0.625,0.8,0.52,0.5,0.5714285714285714,0.5714285714285714,0.5,0.625,0.36,,,,16.853932584269664,,0.07894736842105263,0.17857142857142858,,0.12121212121212122,0.02857142857142857,,0.125,0.07692307692307693,0.14285714285714285,0.2857142857142857,0.5,0.28,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.16,0.5,0.5,0.2,0.4,0.4,,0.08,0.28,0.2857142857142857,0.2857142857142857,0.5,,,,,0.2857142857142857,0.64,0.2857142857142857,0.479314,0.5947,0.42784999999999995,0.038461538461538464,0.058823529411764705,0.0625,0.3125,8.675,25.53333333333334,0.28846153846153844,1.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.05128205128205128,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.5,1.0,0.5,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628417,1610612739,Jaron Blossomgame,Jaron Blossomgame,1628417,CLE,26349.0,439,-43,873,874,230.0,298.0,94.0,1747,31.0,44.0,4.0,17.0,2.0,6.0,17.0,1.0,6.0,22.0,,1.0,5.0,37.0,67.0,10.0,39.0,10.0,114.0,980.0,22.0,1.0,2.0,31.0,11.0,21.0,11.0,4.0,35.0,44.0,30.0,30.0,22.0,6.0,7.0,5.0,13.0,4.0,1.0,34.0,6.0,31.0,37.0,4.0,72.0,26.0,98.0,7.0,5.0,2.0,,5.0,1.0,11.0,,3.0,10.0,20.0,17.0,4.0,13.0,1.0,6.0,1.0,7.0,6.0,1.0,8.0,5.0,,,35.0,230.0,,1.0,0.5945945945945946,0.88,1.0,0.2564102564102564,0.5,0.2564102564102564,0.5522388059701493,0.5238095238095238,0.49056603773584906,0.6458333333333334,0.484375,0.5089285714285714,0.6458333333333334,0.5,0.36792452830188677,0.1044776119402985,0.09090909090909091,0.17647058823529413,12.48730964467005,0.18181818181818182,0.15163934426229508,0.18128654970760233,0.03550295857988166,0.163855421686747,0.06046511627906977,0.022388059701492536,0.14150943396226415,0.10714285714285714,0.18796992481203006,0.15789473684210525,0.625,0.41509433962264153,0.7045454545454546,0.775,0.5806451612903226,0.16037735849056603,0.23529411764705882,0.2857142857142857,0.05660377358490566,0.3333333333333333,0.3333333333333333,1.0,0.16037735849056603,0.20754716981132076,0.2727272727272727,0.2727272727272727,1.0,0.041666666666666664,0.041666666666666664,,,0.15625,0.7830188679245284,0.2727272727272727,0.5415188679245282,0.5732523809523811,0.5526796875000001,0.05405405405405406,0.08333333333333333,0.2719298245614035,0.30701754385964913,4.329850746268658,24.83076923076923,0.2634593356242841,12.0,19.0,9.0,14.0,14.0,,24.0,8.0,8.0,,20.0,4.0,6.0,5.0,0.6363636363636364,0.5454545454545454,0.07662835249042145,0.13924050632911392,0.013888888888888888,0.08,0.5,0.7916666666666666,0.631578947368421,0.4375,0.6428571428571429,4.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.2727272727272727,0.07272727272727272,0.08571428571428572,0.24074074074074073,0.23529411764705882,0.23529411764705882,1.0,0.08333333333333333,1.0,1.0,0.1875,0.3333333333333333,0.2,,,,,,,,,,,,,,,,,True,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,12315.0,205,-39,402,404,113.0,144.0,46.0,806,10.0,16.0,4.0,24.0,12.0,41.0,2.0,,9.0,17.0,,2.0,4.0,26.0,81.0,9.0,19.0,20.0,99.0,484.0,6.0,,2.0,5.0,6.0,21.0,5.0,11.0,26.0,22.0,30.0,12.0,17.0,9.0,8.0,14.0,23.0,11.0,3.0,55.0,1.0,8.0,4.0,,12.0,7.0,19.0,4.0,4.0,,1.0,5.0,,10.0,,2.0,5.0,19.0,30.0,2.0,26.0,2.0,11.0,3.0,,,,,,,,26.0,113.0,3.0,3.0,0.4230769230769231,0.44,0.4444444444444444,0.47368421052631576,,0.47368421052631576,0.32098765432098764,0.2857142857142857,0.395,0.125,0.28846153846153844,0.4419642857142857,0.2777777777777778,0.40625,0.19,0.09876543209876543,0.1875,0.125,26.464208242950107,,0.043010752688172046,0.0963855421686747,0.013513513513513514,0.06818181818181818,0.03333333333333333,0.01639344262295082,0.02127659574468085,0.06666666666666667,0.09836065573770492,0.09090909090909091,,0.16,0.625,0.7692307692307693,0.5,0.24,0.16666666666666666,0.19047619047619047,0.41,0.2926829268292683,0.3076923076923077,0.4166666666666667,0.02,0.17,0.5294117647058824,0.5294117647058824,0.4444444444444444,,0.25,,,0.15384615384615385,0.35,0.5294117647058824,0.4618774999999999,0.504225,0.475426923076923,0.10091743119266056,0.12222222222222222,0.050505050505050504,0.26262626262626265,11.74074074074074,25.563157894736843,0.2810945273631841,1.0,2.0,2.0,5.0,1.0,15.0,2.0,9.0,9.0,,6.0,3.0,5.0,2.0,0.16666666666666666,0.5,0.04411764705882353,0.027777777777777776,0.022222222222222223,0.05357142857142857,0.25,0.25,0.5,0.19230769230769232,0.4,,,,1.0,1.0,1.0,2.0,3.0,2.0,4.0,,6.0,,,,,0.2,0.07272727272727272,,0.0625,,,,,,,0.038461538461538464,,0.25,3.0,0.04878048780487805,,,,,,,,,,,,,,,True,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,3109.0,52,-23,102,103,19.0,35.0,9.0,205,2.0,4.0,2.0,4.0,2.0,6.0,1.0,,2.0,4.0,,1.0,,6.0,14.0,3.0,5.0,9.0,30.0,133.0,1.0,,1.0,,1.0,3.0,,5.0,7.0,4.0,8.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,,5.0,,,2.0,,2.0,,2.0,2.0,2.0,,,,,2.0,,,2.0,4.0,6.0,,11.0,1.0,3.0,,,,,,,,,7.0,19.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,,0.6,0.42857142857142855,0.3333333333333333,0.5526315789473685,,0.3333333333333333,0.6521739130434783,,0.7,0.2631578947368421,0.07142857142857142,,0.25,22.32142857142857,,0.0625,,,0.0425531914893617,,,0.06666666666666667,,,,,0.21052631578947367,0.5,0.5,0.5,0.21052631578947367,0.5,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.05263157894736842,0.21052631578947367,0.5,0.5,0.5,,0.5,,,,0.47368421052631576,0.5,0.4402921052631578,0.4122,0.3594333333333333,0.21739130434782608,0.1875,,0.23333333333333334,11.207142857142857,26.820000000000004,0.18627450980392157,,,,1.0,,6.0,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,0.3333333333333333,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,2.0,0.2857142857142857,,,,,,,,,,,,,True,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,13285.0,221,-12,445,446,117.0,156.0,47.0,891,4.0,8.0,11.0,21.0,3.0,5.0,3.0,,16.0,42.0,1.0,1.0,10.0,18.0,34.0,17.0,45.0,9.0,96.0,476.0,5.0,1.0,1.0,9.0,3.0,7.0,10.0,6.0,27.0,8.0,28.0,39.0,42.0,16.0,1.0,36.0,46.0,30.0,1.0,102.0,1.0,7.0,8.0,1.0,16.0,3.0,19.0,2.0,2.0,,7.0,9.0,,23.0,,1.0,9.0,23.0,17.0,1.0,13.0,,3.0,2.0,,,,,,,,27.0,117.0,1.0,2.0,0.2222222222222222,0.2222222222222222,0.7647058823529411,0.37777777777777777,1.0,0.37777777777777777,0.5294117647058824,0.42857142857142855,0.5506329113924051,0.75,0.6176470588235294,0.5647058823529412,0.75,0.675,0.569620253164557,0.029411764705882353,,0.047619047619047616,21.686746987951807,0.08333333333333333,0.058823529411764705,0.08139534883720931,0.010101010101010102,0.06756756756756757,0.009433962264150943,0.013513513513513514,0.05555555555555555,0.022222222222222223,0.1,,,0.10126582278481013,0.5,0.5,0.25,0.26582278481012656,0.5238095238095238,0.55,0.06329113924050633,0.6,0.6,0.3333333333333333,0.0379746835443038,0.5316455696202531,0.38095238095238093,0.3902439024390244,0.75,,0.16666666666666666,1.0,,0.5882352941176471,0.6708860759493671,0.38095238095238093,0.48326075949367087,0.39882,0.4663647058823529,0.04819277108433735,0.08108108108108109,0.09375,0.28125,8.723529411764703,26.27111111111111,0.26292134831460673,,,,1.0,3.0,12.0,,10.0,6.0,4.0,1.0,2.0,14.0,13.0,0.6,0.6086956521739131,0.008849557522123894,,,0.05,0.18181818181818182,,,0.058823529411764705,,1.0,,,,5.0,5.0,1.0,1.0,1.0,3.0,,4.0,,,,,0.5,0.02040816326530612,,0.10810810810810811,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5,,,1.0,0.021739130434782608,1.0,5.0,1.0,0.022222222222222223,0.023809523809523808,0.08333333333333333,,,,,,,True,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,17310.0,288,-54,578,579,151.0,208.0,59.0,1157,24.0,43.0,12.0,30.0,4.0,13.0,11.0,2.0,16.0,56.0,,4.0,16.0,40.0,86.0,19.0,67.0,21.0,158.0,655.0,10.0,1.0,6.0,7.0,11.0,26.0,18.0,5.0,42.0,28.0,52.0,48.0,56.0,16.0,5.0,16.0,29.0,12.0,4.0,71.0,5.0,12.0,13.0,4.0,29.0,11.0,40.0,5.0,3.0,2.0,2.0,8.0,,21.0,,5.0,6.0,14.0,22.0,2.0,24.0,,6.0,3.0,1.0,1.0,,1.0,1.0,,,42.0,151.0,1.0,3.0,0.35,0.35,0.8421052631578947,0.2835820895522388,0.16666666666666666,0.2835820895522388,0.46511627906976744,0.4230769230769231,0.4477124183006536,0.21875,0.42045454545454547,0.4754601226993865,0.21875,0.44680851063829785,0.43790849673202614,0.05813953488372093,0.06976744186046512,0.03333333333333333,28.307692307692307,0.23529411764705882,0.08280254777070063,0.10344827586206896,0.04201680672268908,0.09157509157509157,0.039285714285714285,0.04395604395604396,0.05714285714285714,0.1111111111111111,0.0989010989010989,0.12,1.0,0.28104575163398693,0.5581395348837209,0.6,0.4583333333333333,0.19607843137254902,0.4,0.41379310344827586,0.08496732026143791,0.3076923076923077,0.3333333333333333,0.25,0.0718954248366013,0.3660130718954248,0.2857142857142857,0.2909090909090909,0.8125,0.125,0.25,,,0.36363636363636365,0.7189542483660131,0.2857142857142857,0.501100653594771,0.5237799999999999,0.47841022727272714,0.04375,0.06521739130434782,0.04430379746835443,0.26582278481012656,6.3639534883720925,25.714925373134328,0.26124567474048443,2.0,6.0,6.0,12.0,2.0,9.0,,13.0,12.0,1.0,6.0,4.0,13.0,9.0,0.2,0.6190476190476191,0.037267080745341616,,,0.05,0.16666666666666666,0.375,0.3333333333333333,0.2727272727272727,0.5,3.0,1.0,,2.0,5.0,5.0,1.0,4.0,1.0,,,1.0,,,,,0.2777777777777778,0.08450704225352113,0.03571428571428571,0.09090909090909091,0.2727272727272727,0.2727272727272727,1.0,,0.5,1.0,0.045454545454545456,,0.3125,,0.07692307692307693,1.0,0.014705882352941176,1.0,,,0.014925373134328358,0.017857142857142856,,1.0,3.0,3.0,,,,True,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,10528.0,175,10,348,343,79.0,90.0,36.0,691,24.0,29.0,3.0,11.0,1.0,4.0,1.0,,3.0,7.0,,,2.0,28.0,44.0,4.0,8.0,18.0,86.0,348.0,7.0,,,14.0,10.0,13.0,2.0,7.0,30.0,48.0,8.0,12.0,7.0,3.0,1.0,8.0,20.0,4.0,1.0,52.0,5.0,13.0,25.0,2.0,40.0,15.0,55.0,14.0,12.0,2.0,,1.0,,3.0,1.0,,4.0,13.0,21.0,1.0,24.0,2.0,11.0,2.0,3.0,1.0,2.0,3.0,1.0,,,30.0,79.0,1.0,2.0,0.8571428571428571,0.96,1.0,0.5,,0.5,0.6363636363636364,0.7692307692307693,0.6538461538461539,0.7142857142857143,0.7666666666666667,0.6825396825396826,0.7777777777777778,0.7894736842105263,0.15384615384615385,0.022727272727272728,,,16.751269035532996,0.25,0.23148148148148148,0.19696969696969696,0.06756756756756757,0.21839080459770116,0.08620689655172414,0.06557377049180328,0.2127659574468085,0.3142857142857143,0.17543859649122806,0.3333333333333333,0.3333333333333333,0.5576923076923077,0.8275862068965517,0.8275862068965517,0.8333333333333334,0.21153846153846154,0.2727272727272727,0.2727272727272727,0.07692307692307693,0.25,0.3333333333333333,1.0,0.019230769230769232,0.1346153846153846,0.42857142857142855,0.42857142857142855,1.0,,,,,0.13333333333333333,0.7115384615384616,0.42857142857142855,0.53205,0.6402,0.5879428571428571,0.18032786885245902,0.20754716981132076,0.16279069767441862,0.3488372093023256,4.559090909090909,27.3,0.22701149425287356,4.0,5.0,10.0,11.0,5.0,,6.0,12.0,9.0,3.0,10.0,,2.0,2.0,0.7142857142857143,0.6666666666666666,0.1,0.10714285714285714,0.038461538461538464,,1.0,0.7142857142857143,0.8,0.7333333333333333,0.9090909090909091,1.0,,,,1.0,1.0,,,1.0,3.0,,1.0,,,,,0.5,0.13043478260869565,0.07692307692307693,0.15384615384615385,1.0,1.0,1.0,0.25,,,,,0.5,4.0,0.25,,,,3.0,,,,,,,,,,,True,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,8052.0,134,-13,259,260,63.0,50.0,31.0,519,14.0,19.0,2.0,10.0,2.0,4.0,6.0,,10.0,16.0,2.0,2.0,3.0,18.0,33.0,11.0,22.0,9.0,78.0,298.0,3.0,2.0,2.0,8.0,1.0,6.0,4.0,4.0,12.0,14.0,22.0,24.0,16.0,10.0,1.0,7.0,8.0,3.0,3.0,17.0,1.0,5.0,6.0,4.0,15.0,6.0,21.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,,2.0,6.0,9.0,15.0,2.0,11.0,3.0,6.0,1.0,,,,,,,,12.0,63.0,,1.0,0.3888888888888889,0.4117647058823529,0.7272727272727273,0.5,1.0,0.5,0.5454545454545454,0.16666666666666666,0.6272727272727273,0.8,0.4,0.6610169491525424,0.8,0.5,0.4,0.030303030303030304,0.05263157894736842,,22.789115646258505,0.6666666666666666,0.06741573033707865,0.10869565217391304,0.02040816326530612,0.08148148148148149,0.03968253968253968,0.02857142857142857,0.05714285714285714,0.0625,0.11428571428571428,0.09090909090909091,,0.34545454545454546,0.7368421052631579,0.7777777777777778,0.42857142857142855,0.18181818181818182,0.2,0.2,0.07272727272727272,0.5,0.5,,0.10909090909090909,0.2909090909090909,0.625,0.625,0.7,,0.4,1.0,1.0,0.3,0.7454545454545455,0.625,0.5539372727272728,0.573375,0.516625,0.10344827586206896,0.16666666666666666,0.10256410256410256,0.15384615384615385,5.1848484848484855,25.24090909090909,0.24324324324324326,1.0,3.0,1.0,3.0,1.0,9.0,2.0,1.0,1.0,,4.0,1.0,4.0,4.0,0.3333333333333333,0.5,0.05194805194805195,0.047619047619047616,0.041666666666666664,0.041666666666666664,0.5,0.6,0.3333333333333333,0.3,0.3333333333333333,1.0,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,0.5,0.0625,,0.09090909090909091,0.16666666666666666,0.16666666666666666,1.0,,,,0.1,,0.6666666666666666,,,,,,1.0,1.0,,,0.125,,,,,,,True,,,
202692,1610612739,Alec Burks,Alec Burks,202692,CLE,11830.0,197,-25,385,388,89.0,125.0,37.0,773,11.0,19.0,5.0,15.0,1.0,8.0,1.0,,9.0,20.0,,,6.0,17.0,42.0,9.0,21.0,16.0,77.0,438.0,,,,2.0,3.0,7.0,6.0,4.0,16.0,4.0,30.0,21.0,20.0,9.0,6.0,18.0,26.0,12.0,2.0,60.0,,15.0,13.0,2.0,30.0,,30.0,7.0,4.0,3.0,1.0,3.0,,7.0,,2.0,3.0,11.0,23.0,1.0,23.0,4.0,10.0,3.0,5.0,3.0,2.0,5.0,1.0,,,16.0,89.0,2.0,3.0,0.11764705882352941,0.11764705882352941,0.7777777777777778,0.42857142857142855,,0.42857142857142855,0.40476190476190477,0.42857142857142855,0.48412698412698413,,0.46153846153846156,0.5347222222222222,1.0,0.47058823529411764,0.3333333333333333,0.14285714285714285,0.21052631578947367,0.13333333333333333,18.372093023255815,0.2,0.10833333333333334,0.19230769230769232,,0.1414141414141414,,,0.12962962962962962,0.047619047619047616,0.2033898305084746,0.15789473684210525,0.2,0.30158730158730157,0.5789473684210527,0.7333333333333333,0.18181818181818182,0.23809523809523808,0.3333333333333333,0.38461538461538464,0.12698412698412698,0.125,0.125,,0.015873015873015872,0.31746031746031744,0.45,0.45,0.7777777777777778,,,,,0.46153846153846156,0.6349206349206349,0.45,0.4829214285714285,,0.5028307692307693,0.15942028985507245,0.20833333333333334,0.025974025974025976,0.2077922077922078,7.078571428571427,25.947619047619046,0.23116883116883116,,,2.0,4.0,,6.0,,8.0,7.0,1.0,,,4.0,4.0,,0.5714285714285714,,,,,,,,0.3076923076923077,0.5,,,,,2.0,2.0,1.0,,,1.0,,2.0,,,,,0.3333333333333333,,,0.16666666666666666,,,,,,,,,0.3333333333333333,2.0,,1.0,0.047619047619047616,,4.0,,,,,,1.0,,1.0,,,True,,,
