EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,BadPassSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,AtRimPctBlocked,OffArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedLongMidRange,BlockedCorner3,on
1626143,1610612740,Jahlil Okafor,Jahlil Okafor,1626143,NOP,7614.0,127.0,-25.0,274.0,267.0,109.0,116.0,28.0,541.0,17.0,22.0,5.0,7.0,5.0,7.0,15.0,27.0,1.0,32.0,50.0,10.0,74.0,317.0,6.0,8.0,1.0,13.0,8.0,15.0,4.0,20.0,34.0,30.0,4.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,14.0,1.0,6.0,7.0,10.0,2.0,19.0,7.0,26.0,1.0,1.0,1.0,3.0,7.0,1.0,3.0,2.0,10.0,2.0,5.0,8.0,11,1.0,1.0,14.0,2.0,1.0,14.0,2.0,8.0,5.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,20.0,108.0,0.53125,0.5666666666666667,0.64,0.75,0.5333333333333333,0.64,0.75,0.5333333333333333,0.6607142857142857,0.7222222222222222,0.5882352941176471,0.04,0.07407407407407407,21.782178217821784,0.3,0.2222222222222222,0.15873015873015872,0.08695652173913043,0.1320754716981132,0.02040816326530612,0.14655172413793102,0.059322033898305086,0.13043478260869565,0.038461538461538464,0.1,0.16666666666666666,0.24,0.08,0.15384615384615385,0.11904761904761904,0.18181818181818182,0.0625,1.0,0.44,0.7727272727272727,0.7727272727272727,0.5882352941176471,0.54,0.5555555555555556,0.6,0.4666666666666667,0.02,0.875,0.7142857142857143,0.4,0.4666666666666667,0.7142857142857143,0.44,0.48589,0.6560750000000001,0.5169866666666667,0.14285714285714285,0.14285714285714285,0.17567567567567569,0.2702702702702703,5.0840000000000005,0.3978102189781022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626150,1610612740,Andrew Harrison,Andrew Harrison,1626150,NOP,1016.0,17.0,-10.0,34.0,34.0,18.0,22.0,3.0,68.0,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,,5.0,45.0,,,,,1.0,2.0,,2.0,,2.0,,,2.0,,2.0,,,2.0,,,4.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,3,,,1.0,,,,,,,,,,,,,,2.0,18.0,,,0.5,,0.5,0.4166666666666667,,0.3333333333333333,0.4166666666666667,,0.3333333333333333,,,15.789473684210526,,,,,0.14285714285714285,,0.09090909090909091,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,,,,,0.3333333333333333,,0.8333333333333334,0.45126999999999995,,0.42391666666666666,,,,0.4,7.85,0.5294117647058824,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,33.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,53734.0,896.0,-88.0,1939.0,1936.0,660.0,639.0,209.0,3875.0,102.0,142.0,25.0,38.0,32.0,44.0,53.0,96.0,29.0,167.0,267.0,50.0,387.0,2197.0,31.0,48.0,6.0,68.0,50.0,78.0,23.0,126.0,276.0,58.0,40.0,20.0,18.0,15.0,33.0,12.0,3.0,13.0,2.0,3.0,81.0,28.0,47.0,106.0,126.0,25.0,257.0,75.0,332.0,2.0,29.0,7.0,24.0,25.0,3.0,13.0,3.0,49.0,4.0,8.0,64.0,112,2.0,10.0,62.0,4.0,2.0,67.0,9.0,30.0,33.0,25.0,8.0,33.0,27.0,1.0,1.0,1.0,122.0,655.0,0.8263473053892215,0.9387755102040817,0.6254681647940075,0.6458333333333334,0.6410256410256411,0.6217712177121771,0.6458333333333334,0.64375,0.645,0.6538461538461539,0.6702127659574468,0.0749063670411985,0.09375,16.075541225241825,0.4897959183673469,0.44642857142857145,0.23863636363636365,0.09288537549407115,0.2796833773087071,0.07608695652173914,0.2557883131201764,0.08581235697940504,0.12,0.0748663101604278,0.07563025210084033,0.04285714285714286,0.20276497695852536,0.24870466321243523,0.288135593220339,0.2993421052631579,0.2,0.024390243902439025,0.8181818181818182,0.5239852398523985,0.7183098591549296,0.7786259541984732,0.7647058823529411,0.35424354243542433,0.5520833333333334,0.6091954022988506,0.9245283018867925,0.1070110701107011,0.7916666666666666,0.6578947368421053,0.12,0.55,0.7272727272727273,0.5387453874538746,0.5213153703703703,0.5914861111111112,0.5029449367088609,0.10273972602739725,0.10416666666666667,0.17571059431524547,0.32558139534883723,5.7925093632958795,0.3403816400206292,1.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,0.25,0.3333333333333333,0.014760147601476014,0.007380073800738007,0.5,0.5,1.0,0.025,1.0,36.9,12.0,2.0,1.0,1.0,22.0,3.0,11.0,2.0,10.0,2.0,8.0,2.0,7.0,0.5,0.07746478873239436,0.08389261744966443,0.41379310344827586,0.41379310344827586,0.9166666666666666,0.007380073800738007,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629026,1610612740,Kenrich Williams,Kenrich Williams,1629026,NOP,18454.0,308.0,16.0,658.0,663.0,243.0,199.0,87.0,1321.0,14.0,25.0,2.0,4.0,6.0,8.0,5.0,12.0,9.0,21.0,46.0,2.0,86.0,750.0,2.0,6.0,,4.0,7.0,14.0,,29.0,30.0,12.0,4.0,5.0,19.0,6.0,25.0,5.0,1.0,10.0,6.0,3.0,56.0,7.0,7.0,21.0,25.0,4.0,50.0,14.0,64.0,2.0,7.0,1.0,9.0,,,3.0,,9.0,2.0,6.0,10.0,20,,5.0,13.0,1.0,,3.0,,,2.0,2.0,,3.0,3.0,,,,29.0,240.0,0.7142857142857143,0.7894736842105263,0.45652173913043476,0.3333333333333333,0.5,0.4375,0.25,0.453125,0.44329896907216493,0.25,0.453125,0.10869565217391304,,14.039735099337749,1.0,0.17391304347826086,0.15060240963855423,0.04294478527607362,0.168,0.05343511450381679,0.15807560137457044,0.047619047619047616,0.015873015873015872,0.05172413793103448,0.07142857142857142,0.03333333333333333,0.14666666666666667,0.125,0.2,0.1650485436893204,0.18181818181818182,0.037037037037037035,1.0,0.2604166666666667,0.56,0.7,0.7857142857142857,0.125,0.4166666666666667,0.4166666666666667,0.4,0.09375,0.5,0.5,,0.25,0.75,0.78125,0.5207666666666666,0.48661666666666664,0.5254741379310345,0.010309278350515464,,0.046511627906976744,0.3372093023255814,7.191304347826086,0.36930091185410335,11.0,41.0,14.0,14.0,50.0,18.0,33.0,3.0,37.0,10.0,3.0,0.7857142857142857,0.28,0.2765957446808511,0.5208333333333334,0.4270833333333333,0.2682926829268293,0.2682926829268293,0.7272727272727273,0.4375,0.2702702702702703,26.42800000000001,2.0,9.0,4.0,5.0,6.0,,6.0,,,3.0,,1.0,,0.2777777777777778,0.2,0.0594059405940594,0.2222222222222222,0.2222222222222222,1.0,0.09375,0.2857142857142857,3.0,1.0,4.0,2.0,2.0,9.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.125,0.25,0.0196078431372549,,,,,,,,,,,,,,,,,,,,,,True
204025,1610612740,Tim Frazier,Tim Frazier,204025,NOP,15275.0,255.0,-10.0,531.0,528.0,167.0,206.0,60.0,1059.0,10.0,17.0,2.0,2.0,3.0,4.0,4.0,9.0,8.0,17.0,34.0,14.0,72.0,600.0,2.0,3.0,3.0,7.0,7.0,11.0,10.0,33.0,6.0,28.0,4.0,2.0,45.0,28.0,73.0,21.0,7.0,28.0,11.0,6.0,174.0,7.0,1.0,14.0,15.0,1.0,30.0,9.0,39.0,1.0,7.0,1.0,6.0,8.0,1.0,2.0,1.0,14.0,1.0,7.0,11.0,29,,1.0,25.0,1.0,1.0,19.0,1.0,6.0,,,,,,,,,33.0,165.0,0.17647058823529413,0.2,0.5,0.6666666666666666,0.6363636363636364,0.4461538461538462,0.25,0.5227272727272727,0.4864864864864865,0.35,0.5689655172413793,0.058823529411764705,0.1111111111111111,14.666666666666666,0.42857142857142855,0.08333333333333333,0.10714285714285714,0.007142857142857143,0.13861386138613863,0.06930693069306931,0.12033195020746888,0.03319502074688797,0.017543859649122806,,,0.15384615384615385,0.08064516129032258,0.13043478260869565,0.125,0.13253012048192772,0.16666666666666666,0.02702702702702703,,0.26153846153846155,0.5882352941176471,0.625,0.3,0.13846153846153847,0.4444444444444444,0.5,,0.12307692307692308,0.25,1.0,,0.18181818181818182,0.75,0.7384615384615385,0.4878084615384617,0.51509,0.4743340909090909,0.08571428571428572,0.15384615384615385,0.09722222222222222,0.4583333333333333,8.020588235294117,0.3145009416195857,4.0,25.0,9.0,8.0,31.0,11.0,18.0,,25.0,4.0,7.0,0.75,0.25806451612903225,0.25806451612903225,0.47692307692307695,0.38461538461538464,0.16,0.16,0.5,0.4090909090909091,0.16,25.351612903225806,3.0,6.0,1.0,3.0,6.0,4.0,4.0,,,2.0,4.0,,4.0,0.2727272727272727,0.058823529411764705,0.056818181818181816,0.375,0.375,,0.09230769230769231,0.1111111111111111,4.0,2.0,2.0,4.0,5.0,6.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.09090909090909091,1.0,,1.0,1.0,0.06666666666666667,0.125,,,,,,,,,,,,,,,,,,True
202325,1610612740,Wesley Johnson,Wesley Johnson,202325,NOP,2278.0,38.0,-33.0,82.0,83.0,36.0,20.0,10.0,165.0,1.0,1.0,,,,,,,4.0,2.0,5.0,1.0,14.0,111.0,,1.0,,,,1.0,,3.0,,4.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,,2.0,,2.0,,,,,2.0,1.0,1.0,3.0,3,,,1.0,,,3.0,,,1.0,1.0,,1.0,1.0,,,,3.0,35.0,,,0.4,,,0.5416666666666666,,0.75,0.5384615384615384,,0.75,,,15.789473684210527,1.0,0.3333333333333333,0.058823529411764705,0.037037037037037035,0.07692307692307693,,0.06666666666666667,0.022222222222222223,0.1,,,,,0.2,,0.09090909090909091,,,1.0,0.08333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5211625,0.3908,0.45805,0.07692307692307693,,,0.21428571428571427,14.5,0.43902439024390244,3.0,6.0,1.0,3.0,7.0,1.0,6.0,,6.0,3.0,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5833333333333334,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,25.328571428571426,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,,1.0,,,0.25,0.25,,0.08333333333333333,1.0,,,,,,3.0,,1.0,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,True
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,21630.0,360.0,-18.0,773.0,771.0,252.0,220.0,92.0,1544.0,12.0,20.0,1.0,1.0,4.0,7.0,21.0,40.0,26.0,45.0,86.0,15.0,189.0,843.0,6.0,7.0,3.0,21.0,12.0,22.0,6.0,60.0,42.0,48.0,4.0,6.0,27.0,11.0,38.0,6.0,5.0,13.0,9.0,5.0,87.0,4.0,4.0,15.0,15.0,,30.0,8.0,38.0,4.0,10.0,5.0,15.0,8.0,2.0,7.0,,23.0,1.0,3.0,17.0,35,1.0,1.0,17.0,3.0,2.0,18.0,1.0,5.0,1.0,1.0,,2.0,1.0,,,,60.0,252.0,0.4666666666666667,0.4883720930232558,0.5232558139534884,0.8571428571428571,0.5454545454545454,0.5058139534883721,0.75,0.54,0.5196629213483146,0.7692307692307693,0.5566037735849056,0.06976744186046512,0.05,23.050458715596328,0.6521739130434783,,0.06787330316742081,0.019801980198019802,0.1056338028169014,0.024096385542168676,0.08264462809917356,0.021739130434782608,0.0136986301369863,0.02531645569620253,0.02,,0.05813953488372093,0.06976744186046512,0.08163265306122448,0.11504424778761062,0.06896551724137931,0.045454545454545456,0.5,0.11627906976744186,0.6,0.75,0.6666666666666666,0.23255813953488372,0.525,0.5526315789473685,0.3333333333333333,0.1511627906976744,0.08333333333333333,1.0,1.0,0.14,0.5714285714285714,0.6162790697674418,0.4977866279069767,0.5078222222222222,0.505506,0.028409090909090908,0.05555555555555555,0.1111111111111111,0.31746031746031744,9.994186046511633,0.3260025873221216,19.0,66.0,22.0,28.0,86.0,28.0,72.0,,66.0,19.0,3.0,0.8571428571428571,0.32558139534883723,0.32558139534883723,0.5,0.38372093023255816,0.2878787878787879,0.30158730158730157,0.7894736842105263,0.44,0.2878787878787879,25.247674418604642,12.0,20.0,7.0,10.0,5.0,3.0,8.0,,2.0,,2.0,,2.0,0.35714285714285715,0.2,0.02877697841726619,0.46153846153846156,0.46153846153846156,0.5,0.11627906976744186,0.3181818181818182,9.0,3.0,6.0,5.0,5.0,12.0,,,1.0,1.0,0.45,0.45,1.0,0.4166666666666667,0.12,0.5,,,,,,2.0,2.0,3.0,5.0,0.4,0.03488372093023256,0.045454545454545456,0.4,1.0,,,,,,,,,True
1626169,1610612740,Stanley Johnson,Stanley Johnson,1626169,NOP,8247.0,137.0,-38.0,299.0,301.0,92.0,101.0,30.0,600.0,5.0,17.0,1.0,3.0,1.0,5.0,4.0,10.0,6.0,13.0,33.0,5.0,46.0,336.0,1.0,4.0,,5.0,2.0,8.0,2.0,15.0,10.0,16.0,,7.0,12.0,9.0,21.0,5.0,4.0,7.0,3.0,2.0,51.0,,5.0,9.0,5.0,2.0,16.0,5.0,21.0,2.0,8.0,4.0,11.0,3.0,,1.0,,14.0,2.0,5.0,3.0,9,1.0,,7.0,,1.0,6.0,2.0,4.0,1.0,,1.0,1.0,1.0,,,,15.0,92.0,0.38461538461538464,0.38461538461538464,0.3939393939393939,0.25,0.25,0.4019607843137255,0.4166666666666667,0.3611111111111111,0.4339622641509434,0.4166666666666667,0.39473684210526316,0.21212121212121213,,20.180722891566266,0.7857142857142857,0.2857142857142857,0.05952380952380952,0.06097560975609756,0.16981132075471697,,0.10218978102189781,0.03424657534246575,0.0625,0.1,,,0.05263157894736842,0.03571428571428571,0.1111111111111111,0.18421052631578946,0.13333333333333333,0.08695652173913043,1.0,0.3333333333333333,0.29411764705882354,0.5,0.2,0.19607843137254902,0.4,0.4,0.5,0.11764705882352941,0.5,0.3333333333333333,,0.2777777777777778,0.2,0.6862745098039216,0.5164622448979593,0.5383833333333333,0.5176343750000001,0.07547169811320754,0.11428571428571428,0.10869565217391304,0.32608695652173914,6.693939393939394,0.3076923076923077,4.0,14.0,9.0,5.0,18.0,10.0,9.0,2.0,12.0,4.0,1.0,0.6,0.2777777777777778,0.3125,0.35294117647058826,0.27450980392156865,0.2857142857142857,0.2857142857142857,0.5,0.5,0.3333333333333333,28.88888888888889,4.0,4.0,2.0,3.0,4.0,2.0,10.0,,,,,,,0.3,0.4117647058823529,,0.6666666666666666,0.6666666666666666,0.5,0.0784313725490196,0.2222222222222222,1.0,1.0,1.0,2.0,2.0,6.0,,,,,0.25,0.25,1.0,0.3333333333333333,0.05555555555555555,1.0,,,,,,1.0,1.0,,,0.5,,,0.5,1.0,,,,,,,,,True
1628402,1610612740,Frank Jackson,Frank Jackson,1628402,NOP,21243.0,354.0,-18.0,791.0,791.0,309.0,284.0,80.0,1582.0,37.0,53.0,3.0,5.0,14.0,21.0,9.0,23.0,18.0,53.0,94.0,26.0,195.0,886.0,4.0,9.0,,8.0,22.0,36.0,18.0,98.0,68.0,38.0,4.0,9.0,14.0,6.0,20.0,5.0,1.0,7.0,5.0,2.0,46.0,3.0,5.0,12.0,17.0,,29.0,8.0,37.0,3.0,7.0,1.0,8.0,7.0,2.0,,2.0,15.0,,7.0,16.0,29,1.0,1.0,27.0,2.0,1.0,33.0,2.0,12.0,1.0,,1.0,1.0,,,,,97.0,307.0,0.6415094339622641,0.6666666666666666,0.5638297872340425,0.4444444444444444,0.6111111111111112,0.5487012987012987,0.3076923076923077,0.6557377049180327,0.5803571428571429,0.3076923076923077,0.7,0.09574468085106383,0.21739130434782608,20.81911262798635,0.5333333333333333,,0.08018867924528301,0.025380710659898477,0.07947019867549669,0.02,0.07988980716253444,0.023054755043227664,0.025,0.014925373134328358,0.04,0.029411764705882353,0.10714285714285714,0.047058823529411764,0.09302325581395349,0.08403361344537816,0.0625,0.043478260869565216,,0.34415584415584416,0.6981132075471698,0.7551020408163265,0.6486486486486487,0.14935064935064934,0.391304347826087,0.5,0.7777777777777778,0.11688311688311688,0.38461538461538464,0.6,,0.3442622950819672,0.6666666666666666,0.7337662337662337,0.5315935064935066,0.5018318181818181,0.517944262295082,0.08433734939759036,0.11538461538461539,0.041025641025641026,0.5025641025641026,6.463829787234042,0.3906447534766119,17.0,40.0,17.0,21.0,60.0,25.0,57.0,,40.0,17.0,5.0,0.9047619047619048,0.35,0.35,0.38961038961038963,0.2597402597402597,0.425,0.425,0.8823529411764706,0.2786885245901639,0.425,24.805000000000003,7.0,20.0,9.0,12.0,6.0,1.0,8.0,,,,2.0,,1.0,0.48,0.07547169811320754,0.017241379310344827,0.3888888888888889,0.3888888888888889,0.42857142857142855,0.12987012987012986,0.5294117647058824,4.0,3.0,8.0,1.0,4.0,6.0,,2.0,,,0.2,0.2,1.0,0.07692307692307693,0.13114754098360656,0.375,0.03225806451612903,3.0,,,0.23076923076923078,,,,1.0,,,,,,,,,,,,,,True
202734,1610612740,E'Twaun Moore,E'Twaun Moore,202734,NOP,11766.0,196.0,-24.0,428.0,425.0,165.0,140.0,40.0,853.0,7.0,15.0,,1.0,2.0,4.0,15.0,25.0,17.0,25.0,57.0,12.0,110.0,485.0,,1.0,2.0,5.0,11.0,23.0,7.0,41.0,32.0,18.0,,5.0,10.0,5.0,15.0,4.0,1.0,8.0,1.0,1.0,35.0,3.0,2.0,5.0,7.0,1.0,13.0,5.0,18.0,2.0,3.0,1.0,6.0,5.0,,4.0,,11.0,1.0,4.0,5.0,16,2.0,,12.0,,,15.0,1.0,6.0,,,,,,,,,39.0,163.0,0.64,0.64,0.43859649122807015,,0.4782608695652174,0.5764705882352941,0.375,0.5483870967741935,0.5978260869565217,0.5,0.5857142857142857,0.08771929824561403,0.08,21.638655462184875,0.5454545454545454,0.07142857142857142,0.05511811023622047,0.017094017094017096,0.05747126436781609,0.04477611940298507,0.056074766355140186,0.02717391304347826,0.022222222222222223,0.02564102564102564,,0.07142857142857142,0.09259259259259259,0.044444444444444446,,0.057971014492753624,0.05555555555555555,0.05263157894736842,,0.17647058823529413,0.4666666666666667,0.5833333333333334,0.8571428571428571,0.29411764705882354,0.6,0.6521739130434783,0.4666666666666667,0.2,0.25,,,0.12903225806451613,0.5,0.5058823529411764,0.4862358823529411,0.603275,0.45238870967741934,0.06666666666666667,0.0967741935483871,0.045454545454545456,0.37272727272727274,10.257894736842106,0.3855140186915888,11.0,16.0,3.0,16.0,28.0,8.0,45.0,,16.0,11.0,2.0,0.9375,0.5714285714285714,0.5714285714285714,0.32941176470588235,0.18823529411764706,0.6875,0.6875,1.0,0.0967741935483871,0.6875,24.53928571428571,3.0,12.0,2.0,4.0,2.0,2.0,2.0,1.0,,,2.0,,,0.5,0.2,0.03773584905660377,0.17647058823529413,0.17647058823529413,1.0,0.1411764705882353,0.6666666666666666,5.0,2.0,5.0,1.0,3.0,3.0,,,,,0.4166666666666667,0.4166666666666667,0.8,0.25,0.16129032258064516,0.4,,2.0,,,0.5,,1.0,,,0.3333333333333333,,,,,1.0,0.5,1.0,,,,,,True
