EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,Travels,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,on,Clear Path Fouls,BlockedArc3,HeaveMakes
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,16552.0,276.0,-7.0,552,560.0,134.0,161.0,77.0,1112,16.0,34.0,2.0,3.0,4.0,9.0,29.0,3.0,5.0,5.0,11.0,2.0,1.0,3.0,5.0,17.0,4.0,2.0,5.0,28.0,68.0,10.0,28.0,13.0,99.0,561.0,4.0,6.0,6.0,1.0,9.0,3.0,10.0,3.0,8.0,3.0,18.0,26.0,30.0,30.0,2.0,17.0,5.0,7.0,23.0,12.0,35.0,6.0,6.0,18.0,5.0,82.0,6.0,7.0,8.0,28.0,2.0,38.0,13.0,51.0,4.0,5.0,1.0,4.0,12.0,6.0,9.0,13.0,4.0,3.0,25.0,1.0,3.0,10.0,25.0,2.0,5.0,1.0,21.0,1.0,2.0,1.0,20.0,2.0,9.0,2.0,3.0,3.0,3.0,3.0,1.0,18.0,130.0,4.0,1.0,0.4642857142857143,0.4814814814814814,1.0,0.3571428571428571,0.375,0.3571428571428571,0.4117647058823529,0.6666666666666666,0.3,0.4479166666666667,0.3333333333333333,0.4166666666666667,0.4714285714285714,0.3461538461538461,0.4285714285714285,0.2916666666666667,0.1029411764705882,0.1764705882352941,0.0344827586206896,20.249221183800625,0.48,0.1538461538461538,0.1564245810055866,0.0419161676646706,0.0776699029126213,0.046875,0.1276595744680851,0.0440677966101694,0.028169014084507,0.056338028169014,0.04,0.0416666666666666,0.0625,0.1891891891891892,0.119047619047619,0.1428571428571428,0.0875,0.0434782608695652,0.0784313725490196,1.0,0.3541666666666667,0.4705882352941176,0.5714285714285714,0.5625,0.3020833333333333,0.3103448275862069,0.3214285714285714,0.2222222222222222,0.0520833333333333,0.6,0.6,0.6666666666666666,0.1145833333333333,0.4545454545454545,0.4545454545454545,1.0,0.1770833333333333,0.2941176470588235,0.2941176470588235,1.0,0.25,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.3333333333333333,0.2777777777777778,0.4,0.6458333333333334,0.2941176470588235,0.51156875,0.5253142857142857,0.5015083333333332,0.087378640776699,0.12,0.0909090909090909,0.1818181818181818,5.813235294117647,24.517857142857142,0.2427536231884058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,22053.0,368.0,-20.0,748,740.0,162.0,170.0,109.0,1488,18.0,41.0,3.0,5.0,12.0,13.0,39.0,6.0,24.0,7.0,13.0,1.0,3.0,3.0,16.0,59.0,4.0,4.0,23.0,37.0,104.0,23.0,72.0,25.0,168.0,805.0,4.0,13.0,5.0,,11.0,14.0,29.0,7.0,26.0,6.0,55.0,14.0,60.0,54.0,6.0,58.0,16.0,11.0,17.0,18.0,35.0,13.0,5.0,11.0,5.0,88.0,4.0,7.0,9.0,17.0,,26.0,11.0,37.0,5.0,17.0,10.0,7.0,13.0,4.0,7.0,12.0,1.0,6.0,25.0,3.0,4.0,9.0,33.0,,3.0,4.0,37.0,,2.0,3.0,34.0,,12.0,1.0,4.0,1.0,4.0,4.0,,53.0,158.0,,,0.1891891891891892,0.2058823529411764,0.782608695652174,0.3194444444444444,0.2692307692307692,0.323943661971831,0.3557692307692308,0.3076923076923077,0.4827586206896552,0.40625,0.3055555555555556,0.4454545454545454,0.4371727748691099,0.2894736842105263,0.4661016949152542,0.4090909090909091,0.1057692307692307,0.1463414634146341,0.1025641025641025,24.65753424657534,0.52,,0.0787037037037037,0.03125,0.0652173913043478,0.0228571428571428,0.0734463276836158,0.0275689223057644,0.032258064516129,0.043010752688172,,0.0148148148148148,0.05,0.0581395348837209,0.0952380952380952,0.0895522388059701,0.048076923076923,0.1176470588235294,0.05,1.0,0.2329545454545454,0.4390243902439024,0.5142857142857142,0.2777777777777778,0.2215909090909091,0.3333333333333333,0.3714285714285714,0.1538461538461538,0.1363636363636363,0.25,0.2608695652173913,,0.0738636363636363,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.3352272727272727,0.2711864406779661,0.2758620689655172,0.75,0.2777777777777778,0.6,0.0555555555555555,0.2222222222222222,0.2181818181818181,0.0545454545454545,1.0,0.4181818181818181,0.1739130434782608,0.6420454545454546,0.2758620689655172,0.50533,0.517759375,0.5091703703703705,0.0789473684210526,0.1034482758620689,0.0654761904761904,0.3273809523809524,8.496153846153845,25.647222222222226,0.2165775401069518,7.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,0.2,0.0138888888888888,0.0416666666666666,0.0169491525423728,0.3333333333333333,1.0,0.5833333333333334,0.0405405405405405,,,,,,,,,,,,,,,True,,,
1628389,1610612748,Bam Adebayo,Bam Adebayo,1628389,MIA,10702.0,178.0,-38.0,357,369.0,137.0,154.0,51.0,726,17.0,30.0,4.0,6.0,10.0,7.0,11.0,2.0,2.0,,1.0,,,,,1.0,,,1.0,26.0,43.0,,2.0,12.0,64.0,403.0,6.0,9.0,,4.0,16.0,13.0,17.0,,1.0,8.0,34.0,40.0,12.0,,8.0,1.0,,3.0,7.0,13.0,20.0,8.0,5.0,5.0,1.0,53.0,3.0,13.0,16.0,15.0,3.0,34.0,17.0,51.0,1.0,3.0,3.0,,4.0,2.0,2.0,8.0,2.0,2.0,12.0,1.0,9.0,13.0,24.0,,1.0,2.0,19.0,,,1.0,23.0,3.0,8.0,5.0,4.0,2.0,4.0,3.0,2.0,34.0,136.0,5.0,5.0,0.7692307692307693,0.9090909090909092,,,,,0.6046511627906976,0.6666666666666666,0.7647058823529411,0.5777777777777777,0.6666666666666666,0.7222222222222222,0.5818181818181818,0.6153846153846154,0.68,0.0444444444444444,0.0697674418604651,0.1,,16.262135922330096,0.3333333333333333,0.3333333333333333,0.15,0.1413043478260869,0.25,0.0297029702970297,0.1890243902439024,0.082901554404145,0.1489361702127659,0.1379310344827586,0.125,0.0253164556962025,0.0454545454545454,0.0666666666666666,0.2692307692307692,0.1724137931034483,0.2708333333333333,0.1875,0.0625,0.75,0.6666666666666666,0.5666666666666667,0.6296296296296297,0.7058823529411765,0.2444444444444444,0.6363636363636364,0.6363636363636364,1.0,0.0444444444444444,1.0,1.0,0.5,0.0222222222222222,,,,0.0222222222222222,,,,0.6666666666666666,0.6666666666666666,,,0.5555555555555556,,,0.0555555555555555,,0.7111111111111111,,0.5216522222222223,0.5169777777777778,0.49485,0.16,0.1666666666666666,0.25,0.53125,3.790697674418605,24.7,0.3837535014005602,8.0,,,,,,1.0,1.0,,,,1.0,,,,,,,0.8,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,True,,,
201609,1610612748,Goran Dragic,Goran Dragic,201609,MIA,1692.0,28.0,-27.0,64,61.0,29.0,25.0,9.0,125,6.0,9.0,,1.0,7.0,,1.0,,2.0,,,,,,,2.0,,,,6.0,12.0,,2.0,6.0,18.0,81.0,,1.0,,2.0,2.0,5.0,10.0,,,6.0,16.0,2.0,10.0,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,2.0,,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,,6.0,,2.0,1.0,2.0,,,,4.0,,,,7.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,16.0,29.0,1.0,1.0,0.1666666666666666,0.1666666666666666,,,,,0.5,,0.5,0.4285714285714285,,0.5,0.5294117647058824,0.5,0.6153846153846154,0.1428571428571428,,,,29.87012987012987,0.5,,0.0666666666666666,0.125,,,0.04,0.0571428571428571,0.1428571428571428,0.1666666666666666,,,,,,0.25,,,0.25,1.0,0.6428571428571429,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.0714285714285714,,,,0.1428571428571428,,,,,,,,0.1428571428571428,,,,1.0,,,,0.7,,,,,0.7857142857142857,,0.5270357142857144,0.5441,0.54443,0.1875,0.2142857142857142,0.1111111111111111,0.8888888888888888,4.533333333333334,27.55,0.453125,5.0,,,,,,,,,,,,,,,,,,0.7142857142857143,,,,,,,,,,,,,,,,True,,,
201961,1610612748,Wayne Ellington,Wayne Ellington,201961,MIA,31957.0,533.0,-88.0,1082,1080.0,265.0,290.0,153.0,2162,8.0,15.0,1.0,1.0,3.0,3.0,8.0,1.0,6.0,19.0,45.0,4.0,3.0,9.0,38.0,110.0,7.0,3.0,18.0,12.0,29.0,57.0,155.0,14.0,209.0,1183.0,2.0,3.0,11.0,,19.0,2.0,5.0,6.0,27.0,5.0,27.0,18.0,6.0,165.0,,110.0,38.0,2.0,21.0,8.0,29.0,6.0,2.0,15.0,5.0,66.0,1.0,4.0,17.0,22.0,2.0,41.0,6.0,47.0,3.0,24.0,15.0,9.0,7.0,4.0,6.0,7.0,,1.0,14.0,2.0,2.0,18.0,40.0,,1.0,3.0,16.0,,1.0,2.0,16.0,,2.0,3.0,3.0,1.0,3.0,2.0,,25.0,261.0,4.0,1.0,0.75,0.75,0.9649122807017544,0.3677419354838709,0.2222222222222222,0.3677419354838709,0.4137931034482758,0.6666666666666666,0.4,0.529891304347826,0.6785714285714286,0.34375,0.5421052631578948,0.6785714285714286,0.3714285714285714,0.842391304347826,0.0689655172413793,0.1333333333333333,,16.08557844690967,0.5,0.0909090909090909,0.0698412698412698,0.0127388535031847,0.0858585858585858,0.0038022813688212,0.0760233918128654,0.0086655112651646,0.0070422535211267,0.016260162601626,0.0204081632653061,0.0050251256281407,,0.0601503759398496,0.0853658536585365,0.07,0.0612244897959183,0.1568627450980392,0.0267857142857142,0.6666666666666666,0.0815217391304347,0.5333333333333333,0.6153846153846154,0.75,0.0434782608695652,0.375,0.375,0.6666666666666666,0.0326086956521739,0.1666666666666666,0.1666666666666666,1.0,0.2445652173913043,0.4222222222222222,0.4222222222222222,0.9473684210526316,0.5978260869565217,0.3454545454545454,0.3486238532110092,0.9736842105263158,0.0714285714285714,1.0,0.2857142857142857,0.5,0.09375,0.28125,0.3333333333333333,0.5625,0.1666666666666666,0.9239130434782608,0.3454545454545454,0.5449073369565216,0.5553583333333333,0.5383109375,0.0160427807486631,0.064516129032258,0.0909090909090909,0.1291866028708134,6.965517241379311,24.934838709677415,0.2449168207024029,2.0,1.0,5.0,6.0,,1.0,1.0,,,4.0,1.0,1.0,0.4545454545454545,0.0064516129032258,,0.009090909090909,1.0,0.25,0.6666666666666666,0.0064102564102564,1.0,1.0,,,0.0263157894736842,4.0,1.0,0.5714285714285714,1.0,,,,,,True,,,
201949,1610612748,James Johnson,James Johnson,201949,MIA,10763.0,179.0,-36.0,356,358.0,55.0,51.0,58.0,714,7.0,18.0,1.0,2.0,1.0,7.0,18.0,2.0,9.0,2.0,5.0,,,,5.0,17.0,2.0,,1.0,16.0,45.0,7.0,22.0,7.0,60.0,405.0,1.0,3.0,2.0,,2.0,1.0,5.0,,1.0,2.0,4.0,8.0,24.0,12.0,2.0,17.0,5.0,3.0,10.0,14.0,24.0,9.0,5.0,7.0,2.0,62.0,1.0,4.0,6.0,8.0,,14.0,5.0,19.0,1.0,7.0,5.0,2.0,7.0,1.0,5.0,4.0,,2.0,11.0,1.0,1.0,9.0,19.0,,,,9.0,,,1.0,8.0,,3.0,1.0,1.0,1.0,1.0,,,4.0,54.0,2.0,1.0,0.25,0.2666666666666666,0.5714285714285714,0.3181818181818182,,0.3181818181818182,0.3555555555555555,0.3333333333333333,0.2,0.3955223880597014,0.2,0.1666666666666666,0.4225352112676056,0.2,0.2857142857142857,0.3283582089552239,0.0666666666666666,,0.1666666666666666,19.431279620853083,0.6363636363636364,,0.0824742268041237,0.0344827586206896,0.0869565217391304,0.0117647058823529,0.0843373493975903,0.0248756218905472,0.0408163265306122,0.0434782608695652,,0.015625,,0.0512820512820512,0.0769230769230769,0.125,0.0961538461538461,0.0588235294117647,0.024390243902439,,0.2686567164179104,0.3888888888888889,0.3888888888888889,0.4285714285714285,0.2686567164179104,0.3888888888888889,0.4666666666666667,0.1428571428571428,0.1343283582089552,0.2222222222222222,0.2222222222222222,,0.0746268656716417,0.4,0.4,0.5,0.2537313432835821,0.2941176470588235,0.2941176470588235,0.6,0.4,0.5,,0.4,0.1666666666666666,,,0.1666666666666666,,0.5970149253731343,0.2941176470588235,0.4997567164179105,0.6274666666666667,0.4591583333333333,0.0428571428571428,0.0625,0.0333333333333333,0.0666666666666666,7.6644444444444435,24.940909090909088,0.1544943820224719,,,,9.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
202355,1610612748,Hassan Whiteside,Hassan Whiteside,202355,MIA,18267.0,304.0,-65.0,619,612.0,97.0,106.0,93.0,1231,55.0,86.0,21.0,38.0,13.0,16.0,34.0,,7.0,,1.0,,,1.0,,2.0,,,,71.0,127.0,,3.0,21.0,163.0,683.0,24.0,47.0,,6.0,54.0,11.0,18.0,,1.0,11.0,33.0,76.0,66.0,,38.0,2.0,,8.0,7.0,9.0,16.0,9.0,,4.0,3.0,41.0,10.0,45.0,48.0,52.0,5.0,105.0,57.0,162.0,13.0,6.0,4.0,2.0,7.0,3.0,2.0,12.0,,5.0,19.0,2.0,2.0,21.0,39.0,,7.0,4.0,52.0,1.0,7.0,2.0,57.0,7.0,24.0,8.0,36.0,22.0,37.0,24.0,1.0,33.0,94.0,3.0,8.0,0.5352112676056338,0.7307692307692307,,,,,0.5590551181102362,0.5106382978723404,0.6111111111111112,0.5461538461538461,0.5106382978723404,0.5789473684210527,0.5258064516129032,0.4736842105263157,0.55,0.023076923076923,0.0629921259842519,0.0697674418604651,0.0588235294117647,23.705722070844686,0.3684210526315789,0.5,0.2795698924731182,0.2195121951219512,0.4210526315789473,0.072992700729927,0.3333333333333333,0.1608187134502924,0.2705882352941176,0.2159090909090909,0.09375,0.0909090909090909,0.0263157894736842,0.25,0.3061224489795918,0.2923076923076923,0.4418604651162791,0.3571428571428571,0.2549019607843137,0.6486486486486487,0.6615384615384615,0.6395348837209303,0.6875,0.5636363636363636,0.2615384615384615,0.4705882352941176,0.5,0.4375,0.0538461538461538,,,,0.0076923076923076,,,,0.0153846153846153,,,,0.8085106382978723,0.5526315789473685,,,0.6842105263157895,0.0526315789473684,,,,0.6846153846153846,,0.5313946153846154,0.5507452380952381,0.5579263157894737,0.1632653061224489,0.1666666666666666,0.3312883435582822,0.2024539877300613,3.947244094488189,24.433333333333334,0.1567043618739903,10.0,,,,,,,1.0,,,,7.0,,,,,0.0476190476190476,,0.7692307692307693,,2.0,7.0,2.0,2.0,0.0769230769230769,,,,,1.0,1.0,1.0,1.0,,True,,,
203482,1610612748,Kelly Olynyk,Kelly Olynyk,203482,MIA,9715.0,162.0,24.0,325,318.0,92.0,101.0,42.0,643,12.0,18.0,1.0,4.0,2.0,1.0,2.0,,1.0,1.0,5.0,1.0,,1.0,7.0,20.0,1.0,4.0,6.0,13.0,21.0,8.0,25.0,17.0,67.0,326.0,2.0,5.0,2.0,2.0,9.0,3.0,3.0,4.0,7.0,8.0,26.0,12.0,14.0,24.0,2.0,20.0,7.0,1.0,8.0,10.0,18.0,7.0,3.0,2.0,5.0,46.0,7.0,5.0,11.0,21.0,2.0,34.0,12.0,46.0,1.0,7.0,5.0,2.0,8.0,2.0,5.0,8.0,,3.0,16.0,2.0,3.0,12.0,18.0,,1.0,2.0,26.0,2.0,1.0,1.0,22.0,2.0,7.0,5.0,1.0,1.0,2.0,2.0,,26.0,92.0,1.0,5.0,0.4615384615384615,0.5,1.0,0.32,0.5714285714285714,0.32,0.6190476190476191,0.4,1.0,0.5434782608695652,0.5,0.9,0.5982142857142857,0.5,0.8666666666666667,0.5434782608695652,0.0476190476190476,0.0555555555555555,,19.35483870967742,0.5,0.1818181818181818,0.2333333333333333,0.0746268656716417,0.171875,0.075268817204301,0.2077922077922078,0.075,0.1025641025641025,0.0526315789473684,,0.0657894736842105,0.1176470588235294,0.2368421052631578,0.2142857142857142,0.25,0.1951219512195122,0.1304347826086956,0.0416666666666666,1.0,0.391304347826087,0.6666666666666666,0.7058823529411765,0.5,0.0434782608695652,0.5,0.5,,0.0217391304347826,,,,0.108695652173913,0.2,0.2,1.0,0.4347826086956521,0.35,0.35,1.0,0.5714285714285714,0.25,0.1428571428571428,0.1428571428571428,0.2,0.1,,0.6,0.6666666666666666,0.9347826086956522,0.35,0.5562945652173914,0.512475,0.54205,0.1372549019607843,0.2692307692307692,0.1343283582089552,0.3880597014925373,3.228571428571429,25.420000000000005,0.283076923076923,2.0,,1.0,,,,1.0,3.0,,,,,0.5,,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,True,,,
203585,1610612748,Rodney McGruder,Rodney McGruder,203585,MIA,14580.0,243.0,-68.0,499,496.0,105.0,123.0,74.0,995,13.0,23.0,2.0,3.0,5.0,13.0,31.0,1.0,1.0,2.0,12.0,1.0,,2.0,6.0,23.0,3.0,,5.0,27.0,55.0,8.0,35.0,4.0,82.0,555.0,3.0,4.0,4.0,,9.0,3.0,10.0,,7.0,2.0,8.0,16.0,38.0,18.0,2.0,23.0,6.0,6.0,14.0,7.0,21.0,7.0,,14.0,,49.0,2.0,8.0,11.0,16.0,1.0,28.0,11.0,39.0,1.0,4.0,3.0,1.0,10.0,2.0,7.0,4.0,1.0,3.0,14.0,2.0,2.0,10.0,18.0,,1.0,,12.0,,,3.0,6.0,2.0,4.0,,,,,,,8.0,104.0,1.0,,0.2962962962962963,0.3076923076923077,0.75,0.2285714285714285,,0.2285714285714285,0.4909090909090909,0.75,0.3,0.4333333333333333,0.5625,0.1764705882352941,0.4456521739130434,0.5625,0.2222222222222222,0.3888888888888889,0.109090909090909,0.0869565217391304,0.1290322580645161,17.966101694915253,0.7142857142857143,0.1111111111111111,0.0975609756097561,0.0519480519480519,0.1235955056179775,0.0176991150442477,0.1067193675889328,0.0374531835205992,0.032258064516129,0.0597014925373134,0.08,0.0123456790123456,0.03125,0.0857142857142857,0.0975609756097561,0.1132075471698113,0.1076923076923077,0.1666666666666666,0.0208333333333333,,0.2555555555555555,0.5652173913043478,0.6190476190476191,0.3846153846153846,0.3444444444444444,0.4193548387096774,0.4814814814814814,0.2307692307692307,0.0111111111111111,1.0,1.0,,0.1333333333333333,0.1666666666666666,0.1666666666666666,1.0,0.2555555555555555,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.375,0.6666666666666666,0.125,0.375,0.2941176470588235,0.1176470588235294,,0.2941176470588235,,0.6444444444444445,0.2608695652173913,0.5061594444444445,0.5497666666666666,0.4853617647058824,0.0434782608695652,0.0701754385964912,0.1097560975609756,0.0975609756097561,5.363636363636363,24.71428571428571,0.2104208416833667,2.0,,1.0,6.0,,,,1.0,,,,,0.25,,,,,,0.4,,1.0,,,,0.0526315789473684,1.0,,0.3333333333333333,1.0,,,,,,True,,,
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,10728.0,179.0,-56.0,370,369.0,116.0,130.0,43.0,739,10.0,18.0,1.0,5.0,2.0,3.0,10.0,3.0,5.0,2.0,5.0,,,,6.0,20.0,4.0,1.0,3.0,16.0,33.0,8.0,25.0,16.0,72.0,417.0,1.0,5.0,4.0,3.0,8.0,2.0,7.0,1.0,3.0,8.0,15.0,20.0,12.0,24.0,,20.0,6.0,3.0,6.0,10.0,16.0,4.0,6.0,6.0,,42.0,1.0,6.0,6.0,13.0,,19.0,7.0,26.0,,6.0,4.0,2.0,1.0,2.0,,4.0,,1.0,5.0,,2.0,5.0,11.0,1.0,,1.0,15.0,,,1.0,21.0,1.0,8.0,3.0,6.0,3.0,6.0,3.0,,15.0,116.0,3.0,3.0,0.625,0.625,1.0,0.32,0.3333333333333333,0.32,0.4848484848484848,0.2,0.2857142857142857,0.4827586206896552,0.2777777777777778,0.35,0.5294117647058824,0.3636363636363636,0.5,0.4310344827586206,0.0909090909090909,0.1111111111111111,0.1,17.422434367541765,0.2,,0.1214953271028037,0.0674157303370786,0.0923076923076923,0.0105263157894736,0.1104651162790697,0.0380434782608695,0.1363636363636363,,,0.0133333333333333,,0.1555555555555555,,0.1538461538461538,0.1041666666666666,0.0588235294117647,,0.5,0.3103448275862069,0.5555555555555556,0.625,0.7,0.1724137931034483,0.3,0.3333333333333333,0.6666666666666666,0.0862068965517241,0.6,0.6,0.3333333333333333,0.0862068965517241,0.4,0.5,1.0,0.3448275862068966,0.3,0.3,1.0,0.5555555555555556,0.2,,0.4444444444444444,0.2,,,0.3,0.3333333333333333,0.7413793103448276,0.3,0.5344077586206897,0.5782499999999999,0.48726,0.123076923076923,0.2,0.1111111111111111,0.2083333333333333,6.581818181818182,25.028,0.3135135135135135,1.0,,1.0,,,1.0,,,,,,1.0,0.25,0.04,,,1.0,,0.5,,,2.0,,,,1.0,,0.25,1.0,,,,,0.2,True,,,
