EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Loose Ball Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LongMidRangeAssists,3SecondViolations,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,OffLongMidRangeReboundPct,Loose Ball Fouls Drawn,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,Clear Path Fouls,SecondChanceArc3PctAssisted,HeaveMakes,Arc3PctBlocked,3pt And 1 Free Throw Trips
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,69.0,1,-4,3,3,3,1.0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,2335.0,39,-5,91,87,50,13.0,178,105,51.0,9.0,10.0,2.0,3.0,4.0,5.0,3.0,9.0,1.0,2.0,1.0,1.0,13.0,21.0,1.0,1.0,27.0,2.0,3.0,4.0,6.0,10.0,1.0,12.0,16.0,10.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,4.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,12.0,51.0,0.6153846153846154,0.7272727272727273,0.6190476190476191,0.6666666666666666,0.6,0.5909090909090909,0.6666666666666666,0.5454545454545454,0.5869565217391305,0.6666666666666666,0.5454545454545454,0.045454545454545456,0.09523809523809523,0.2222222222222222,22.641509433962263,1.0,0.0625,0.07692307692307693,0.15,0.05263157894736842,0.1111111111111111,0.06666666666666667,0.1111111111111111,0.25,0.2,0.2,0.45454545454545453,0.9,0.9,0.5555555555555556,0.4090909090909091,0.3333333333333333,0.42857142857142855,1.0,0.09090909090909091,0.5,0.5,0.045454545454545456,1.0,0.6666666666666666,0.45454545454545453,0.8,0.09090909090909091,0.5,0.5119681818181818,0.6245,0.47696363636363626,0.08695652173913043,0.09090909090909091,0.14814814814814814,0.4444444444444444,6.857142857142857,27.6,0.5604395604395604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628988,1610612754,Aaron Holiday,Aaron Holiday,1628988,IND,3552.0,59,-4,136,131,72,15.0,267,152,67.0,3.0,4.0,,,1.0,1.0,4.0,9.0,,1.0,17.0,8.0,7.0,14.0,19.0,6.0,32.0,1.0,1.0,2.0,2.0,5.0,10.0,19.0,6.0,8.0,,17.0,2.0,7.0,7.0,14.0,4.0,6.0,1.0,35.0,1.0,,2.0,2.0,4.0,1.0,5.0,3.0,2.0,1.0,,3.0,,2.0,5.0,3.0,8.0,,1.0,,,1.0,19.0,67.0,0.42857142857142855,0.42857142857142855,0.5,1.0,0.4,0.3939393939393939,0.2,0.43333333333333335,0.4305555555555556,0.2,0.5,0.5757575757575758,0.14285714285714285,0.1111111111111111,25.49019607843137,0.3333333333333333,0.07407407407407407,,0.05555555555555555,0.038461538461538464,0.06349206349206349,0.014925373134328358,,0.25,,0.034482758620689655,0.12121212121212122,0.75,1.0,0.6666666666666666,0.2727272727272727,0.4444444444444444,0.5,0.25,0.030303030303030304,,,0.5151515151515151,,,0.06666666666666667,1.0,0.5333333333333333,0.696969696969697,0.4909833333333333,0.47781,0.4808200000000001,0.05714285714285714,0.06666666666666667,0.0625,0.59375,6.878571428571428,26.126315789473686,0.49264705882352944,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.21052631578947367,0.3,0.21052631578947367,0.25,0.2222222222222222,0.14285714285714285,0.05,0.06060606060606061,0.23529411764705882,0.23529411764705882,0.5,0.4,0.4,0.13333333333333333,0.375,0.23529411764705882,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628993,1610612754,Alize Johnson,Alize Johnson,1628993,IND,3866.0,64,1,147,141,78,19.0,288,165,71.0,2.0,6.0,2.0,3.0,,1.0,1.0,6.0,,2.0,1.0,,3.0,14.0,2.0,4.0,13.0,2.0,3.0,7.0,1.0,9.0,1.0,7.0,,6.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,3.0,4.0,8.0,15.0,4.0,19.0,1.0,,,,,,3.0,7.0,4.0,8.0,,3.0,3.0,1.0,3.0,7.0,71.0,,,0.21428571428571427,0.6666666666666666,0.1111111111111111,0.28125,0.6666666666666666,0.25,0.325,0.7,0.2692307692307692,0.125,0.07142857142857142,,11.834319526627219,,0.23529411764705882,0.0625,0.10526315789473684,,0.16666666666666666,0.04054054054054054,0.047619047619047616,,0.2,0.12903225806451613,0.375,0.3333333333333333,0.4,,0.375,0.16666666666666666,0.16666666666666666,,0.125,,,0.0625,1.0,0.6666666666666666,0.1,,,0.5,0.478878125,0.5107,0.403195,0.15789473684210525,0.17647058823529413,0.5384615384615384,0.5384615384615384,7.542857142857144,24.7,0.48299319727891155,1.0,,1.0,,,,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,0.5,1.0,0.5,0.16666666666666666,0.2222222222222222,,0.09090909090909091,0.0625,,,,,,0.1,,,,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,0.6,0.25,0.13333333333333333,0.3,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203926,1610612754,Doug McDermott,Doug McDermott,203926,IND,1918.0,32,5,73,68,37,8.0,141,76,37.0,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,1.0,3.0,6.0,5.0,5.0,26.0,1.0,1.0,4.0,2.0,2.0,3.0,15.0,4.0,2.0,2.0,3.0,,2.0,1.0,3.0,1.0,1.0,,7.0,,2.0,,1.0,1.0,2.0,3.0,,,1.0,,1.0,1.0,2.0,2.0,3.0,5.0,,,,,,15.0,37.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.9545454545454546,1.0,1.3,1.0,1.0,1.25,0.45454545454545453,,,17.28395061728395,1.0,0.058823529411764705,0.08,,,0.027777777777777776,0.05714285714285714,0.1111111111111111,,,,0.2727272727272727,1.0,1.0,0.6666666666666666,0.09090909090909091,,,,0.18181818181818182,,,0.2727272727272727,1.0,1.0,0.4,1.0,0.2,0.7272727272727273,0.5560090909090909,0.5615,0.5793900000000001,0.08333333333333333,,0.15384615384615385,0.5769230769230769,8.799999999999999,24.860000000000003,0.5068493150684932,2.0,,2.0,3.0,,1.0,5.0,,3.0,2.0,15.0,,3.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,0.2,,,0.18181818181818182,1.0,1.0,1.0,,,0.4,1.0,1.0,0.16666666666666666,2.0,2.0,2.0,,,,,1.0,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628387,1610612754,Ike Anigbogu,Ike Anigbogu,1628387,IND,171.0,3,-6,7,6,5,,13,9,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,42.857142857142854,,,,0.3333333333333333,,0.25,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,0.40205,,,,,,,18.95,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628410,1610612754,Edmond Sumner,Edmond Sumner,1628410,IND,2504.0,42,-3,97,92,52,13.0,189,107,44.0,1.0,6.0,,1.0,,2.0,,2.0,1.0,1.0,4.0,2.0,2.0,9.0,7.0,7.0,20.0,,1.0,,,4.0,3.0,4.0,2.0,2.0,,4.0,3.0,3.0,,3.0,,1.0,1.0,6.0,,3.0,,2.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0,6.0,10.0,1.0,4.0,1.0,1.0,1.0,4.0,44.0,0.5,0.5,0.2222222222222222,,,0.40625,,,0.5,,0.2222222222222222,0.4375,0.3333333333333333,1.0,20.17543859649123,0.3333333333333333,0.09090909090909091,0.08823529411764706,,,0.046511627906976744,0.057692307692307696,0.13333333333333333,,,,0.375,0.16666666666666666,0.2,1.0,0.125,,,,0.0625,1.0,1.0,0.25,0.5,,0.2857142857142857,,0.2857142857142857,0.8125,0.5506812499999999,0.5782499999999999,0.5049,0.25,0.3333333333333333,,0.2,4.388888888888888,24.742857142857144,0.4536082474226804,3.0,,1.0,2.0,1.0,,3.0,1.0,,4.0,6.0,3.0,2.0,,,,,,2.0,,,1.0,,,,,,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.16666666666666666,0.14285714285714285,,,0.1875,0.5,0.5,0.5,,0.5,0.14285714285714285,,0.5,0.125,1.0,,,,,,,,,,,0.125,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,1.0,1.0,0.1111111111111111,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628432,1610612754,Davon Reed,Davon Reed,1628432,IND,998.0,17,1,38,36,19,3.0,74,44,11.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,3.0,1.0,1.0,4.0,3.0,,8.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,,2.0,2.0,3.0,,1.0,1.0,2.0,1.0,,,5.0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,5.0,11.0,,,0.25,1.0,0.5,0.5714285714285714,1.0,0.8333333333333334,0.5714285714285714,1.0,0.8333333333333334,0.42857142857142855,,,16.666666666666668,,0.1111111111111111,0.07692307692307693,0.09090909090909091,,0.1,0.05,,,0.16666666666666666,0.1111111111111111,0.2857142857142857,0.5,0.5,,,,,,0.2857142857142857,,,0.42857142857142855,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.7142857142857143,0.5294642857142857,0.5833,0.5097166666666667,,,0.25,0.625,10.825000000000001,25.96666666666667,0.2894736842105263,,,,2.0,,1.0,2.0,,1.0,,6.0,,2.0,,,1.0,,,,,,,,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,0.6666666666666666,,,,,,,,,,,,0.14285714285714285,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,1122.0,19,12,42,42,23,6.0,84,44,19.0,2.0,3.0,,,1.0,1.0,,,,1.0,1.0,,2.0,4.0,1.0,2.0,6.0,,,,1.0,2.0,,2.0,,4.0,,1.0,,2.0,1.0,3.0,1.0,2.0,,7.0,,,,2.0,3.0,,3.0,2.0,2.0,,,,,,,1.0,2.0,,1.0,1.0,,1.0,2.0,19.0,,,0.5,,0.5,0.4,,0.5,0.5,,0.5,0.2,,,12.5,,0.14285714285714285,,,,0.09090909090909091,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,,,0.2,,,0.5,1.0,,0.8,0.57678,,0.5165,0.16666666666666666,0.2,,0.3333333333333333,4.6,25.6,0.4523809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
203124,1610612754,Kyle O'Quinn,Kyle O'Quinn,203124,IND,2044.0,34,2,76,74,36,12.0,150,85,43.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,6.0,2.0,1.0,11.0,14.0,2.0,4.0,29.0,4.0,4.0,8.0,3.0,5.0,1.0,8.0,20.0,2.0,2.0,2.0,,3.0,1.0,4.0,,1.0,2.0,9.0,,3.0,5.0,,5.0,3.0,8.0,,,2.0,,2.0,2.0,4.0,4.0,3.0,4.0,,1.0,2.0,1.0,2.0,8.0,43.0,0.9090909090909091,1.0,0.7857142857142857,1.0,0.6,0.78125,1.0,0.5,0.8055555555555556,1.0,0.5714285714285714,0.125,,,21.978021978021978,1.0,,0.1111111111111111,0.20833333333333334,,0.125,0.075,0.06666666666666667,,,0.21052631578947367,0.25,1.0,1.0,0.75,0.25,0.5,0.5,1.0,0.375,0.8333333333333334,0.8333333333333334,0.125,0.75,1.0,0.16666666666666666,1.0,0.16666666666666666,0.375,0.50765625,0.6223666666666666,0.5056416666666667,0.058823529411764705,0.06666666666666667,0.27586206896551724,0.27586206896551724,10.328571428571427,26.2,0.5657894736842105,,,,1.0,,,1.0,,,2.0,3.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,1.0,0.5,,0.5,,,0.2,,,0.5,0.5,1.0,,,,,0.5,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
