EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,Arc3Assists,AtRimAssists,PenaltyFg3Pct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,Steals,BadPassSteals,BadPassTurnovers,SecondChanceTurnovers,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,SecondChanceArc3Frequency,LongMidRangePctBlocked,OffCorner3ReboundPct,Blocked2s,BlockedAtRim,Blocks,FTOffRebounds,OffFTReboundPct,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,HeaveAttempts,on,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,Fg3aBlocked,LongMidRangeAssists,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,Technical Free Throw Trips,3SecondViolations,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes
101141,1610612749,Ersan Ilyasova,Ersan Ilyasova,101141,MIL,358.0,6,6.0,15,13,6.0,7.0,2.0,28,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,7.0,11,2.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5833333333333334,0.5833333333333334,0.1666666666666666,41.17647058823529,1.0,0.25,0.25,0.3333333333333333,0.1,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,1.0,0.1666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5400499999999999,0.6046,0.5628666666666667,3.26,26.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626174,1610612749,Christian Wood,Christian Wood,1626174,MIL,3692.0,62,-25.0,134,136,57.0,94.0,17.0,270,7.0,13.0,3.0,5.0,2.0,6.0,3.0,5.0,9.0,20.0,3.0,5.0,37.0,149,3.0,8.0,12.0,9.0,5.0,3.0,2.0,2.0,4.0,16.0,4.0,20.0,2.0,,,3.0,3.0,3.0,8.0,,57.0,0.6666666666666666,0.8571428571428571,1.0,0.6,0.6,0.45,0.54,0.578125,0.2,22.875816993464053,,0.0588235294117647,0.1481481481481481,0.0571428571428571,0.2205882352941176,0.0579710144927536,,0.064516129032258,0.1904761904761904,0.1666666666666666,0.52,0.5384615384615384,0.5833333333333334,0.7142857142857143,0.24,0.3333333333333333,0.3333333333333333,0.5,0.2,0.6,0.6,1.0,1.0,0.625,0.72,0.6,0.509902,0.58415,0.4631375,4.12,26.360000000000003,0.4253731343283582,2.0,2.0,1.0,10.0,2.0,4.0,3.0,4.0,10.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,1.0,3.0,3.0,2.0,1.0,15.0,1.0,6.0,2.0,10.0,2.0,0.6666666666666666,0.375,0.6666666666666666,0.375,0.6666666666666666,0.4545454545454545,0.05,0.0769230769230769,0.1666666666666666,0.2682926829268293,0.1176470588235294,0.3846153846153846,0.2727272727272727,0.1764705882352941,0.04,0.6666666666666666,0.4,0.2,0.24,0.1081081081081081,0.2702702702702703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,1872.0,31,-30.0,66,67,43.0,63.0,6.0,133,2.0,2.0,,1.0,1.0,1.0,2.0,8.0,3.0,4.0,2.0,8.0,15.0,81,,2.0,6.0,6.0,8.0,2.0,1.0,,2.0,3.0,1.0,4.0,,,,,2.0,3.0,3.0,,43.0,1.0,1.0,1.0,0.25,0.25,0.75,0.5,0.5,0.6666666666666666,20.833333333333336,,,0.1428571428571428,0.0526315789473684,0.088235294117647,0.0277777777777777,,0.0588235294117647,0.1111111111111111,,0.1666666666666666,1.0,1.0,1.0,0.0833333333333333,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,,0.1428571428571428,0.8333333333333334,0.25,0.5430375,,0.5362,6.9,26.825000000000003,0.6515151515151515,,1.0,1.0,3.0,,2.0,1.0,3.0,8.0,,,,4.0,2.0,6.0,,1.0,14.0,1.0,,,,,,6.0,,2.0,1.0,8.0,1.0,,0.5,,0.3571428571428571,1.0,0.4,,,,0.05,,,,0.125,0.0833333333333333,,1.0,0.1428571428571428,0.3333333333333333,0.1333333333333333,0.5333333333333333,1.0,5.0,2.0,1.0,5.0,2.0,3.0,0.2,0.2,0.7142857142857143,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628391,1610612749,D.J. Wilson,D.J. Wilson,1628391,MIL,1553.0,26,-21.0,59,59,35.0,59.0,6.0,118,,,,,,2.0,2.0,6.0,,2.0,2.0,7.0,7.0,72,,2.0,,6.0,6.0,2.0,,1.0,,3.0,1.0,4.0,1.0,3.0,,3.0,1.0,3.0,1.0,,35.0,,,1.0,0.2857142857142857,0.2857142857142857,,0.3333333333333333,0.35,0.7777777777777778,20.0,1.0,0.0714285714285714,,,0.0833333333333333,0.037037037037037,0.1428571428571428,,,0.1428571428571428,,,,,0.2222222222222222,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,0.7777777777777778,0.3333333333333333,0.4730555555555555,0.49815,0.4737928571428571,12.5,26.785714285714285,0.5932203389830508,,,,1.0,,,,1.0,7.0,,,,,1.0,1.0,,,3.0,2.0,1.0,,,1.0,,2.0,,,1.0,7.0,1.0,,,,0.4285714285714285,,0.4375,,,1.0,0.1333333333333333,,,,0.3333333333333333,,,,,,,1.0,2.0,4.0,,2.0,5.0,1.0,,0.4,,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.1111111111111111,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628425,1610612749,Sterling Brown,Sterling Brown,1628425,MIL,2296.0,38,-20.0,83,85,32.0,62.0,11.0,168,3.0,3.0,,2.0,1.0,1.0,,6.0,4.0,5.0,1.0,7.0,12.0,88,,2.0,6.0,3.0,6.0,,1.0,1.0,4.0,6.0,2.0,8.0,1.0,1.0,,1.0,1.0,4.0,1.0,,32.0,0.75,0.75,1.0,0.1428571428571428,0.1428571428571428,0.8,0.4583333333333333,0.4615384615384615,0.5833333333333334,14.893617021276595,1.0,0.0384615384615384,0.2352941176470588,0.0454545454545454,0.1363636363636363,0.0416666666666666,,0.05,0.2727272727272727,0.1428571428571428,0.25,1.0,1.0,0.6666666666666666,0.0833333333333333,1.0,1.0,1.0,0.5,,,,,0.6666666666666666,0.8333333333333334,,0.4949333333333332,0.62985,0.5921,6.459999999999999,25.814285714285717,0.3855421686746988,,2.0,1.0,1.0,,3.0,2.0,1.0,5.0,2.0,,,3.0,2.0,5.0,2.0,,12.0,2.0,,,,,,2.0,,1.0,,5.0,,,1.0,1.5,0.6666666666666666,1.5,0.625,,,,0.074074074074074,,,,0.2,0.0833333333333333,,1.0,0.0769230769230769,0.1666666666666666,0.25,0.4166666666666667,,1.0,,,1.0,,3.0,,0.1666666666666666,0.3333333333333333,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,0.0833333333333333,1.0,,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627763,1610612749,Malcolm Brogdon,Malcolm Brogdon,1627763,MIL,215.0,4,5.0,9,8,,,2.0,17,2.0,2.0,1.0,,1.0,1.0,,,3.0,3.0,,2.0,7.0,7,1.0,,2.0,,,,,,1.0,2.0,,2.0,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,1.0,0.6,0.7,0.4,41.66666666666667,,,1.0,,0.4,,,,1.0,,0.4,1.0,1.0,0.5,0.2,1.0,1.0,,,,,,0.5,,0.8,,0.60199,0.6543,,4.9,23.0,,1.0,,,1.0,1.0,2.0,,,,4.0,,,,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,0.5,,0.5,,,,,0.25,,,,0.3333333333333333,,1.0,,0.2,0.3333333333333333,0.2857142857142857,,,,,,,1.0,,,,,,2.0,1.0,,1.0,,,,,,,0.4,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628978,1610612749,Donte DiVincenzo,Donte DiVincenzo,1628978,MIL,555.0,9,2.0,22,22,13.0,10.0,3.0,44,,,,,,,,2.0,,,,2.0,2.0,22,,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,13.0,,,,,,,,0.3333333333333333,1.0,15.384615384615383,,,,0.1428571428571428,,0.1,,0.2,,,,,,,,,,,1.0,,,,,,1.0,,0.55785,,,,26.200000000000003,0.5909090909090909,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,409.0,7,4.0,13,15,2.0,2.0,2.0,28,,1.0,,,,,,1.0,,2.0,,1.0,,13,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,0.3333333333333333,18.75,,,0.25,,0.125,,,,0.25,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,,0.4448166666666666,,,9.95,26.1,0.1538461538461538,,,1.0,,,,,,,,,2.0,2.0,1.0,3.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,626.0,10,-4.0,20,21,5.0,8.0,3.0,41,3.0,4.0,1.0,2.0,,,1.0,2.0,3.0,4.0,1.0,2.0,10.0,30,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,,1.0,2.0,,5.0,0.3333333333333333,0.5,1.0,0.5,0.5,0.75,0.75,0.625,0.3333333333333333,40.0,1.0,0.25,0.1428571428571428,0.1666666666666666,0.1818181818181818,0.2,,,0.1428571428571428,0.5,0.6666666666666666,0.75,0.75,0.3333333333333333,,,,,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,0.5,0.6044166666666667,0.6019,0.5535333333333333,1.4,25.7,0.25,1.0,1.0,,1.0,1.0,2.0,1.0,,5.0,4.0,2.0,,2.0,1.0,3.0,,1.0,7.0,1.0,1.0,,,1.0,,4.0,,2.0,,5.0,,1.0,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,,,0.5,0.25,0.5,,,0.5,,1.0,0.5,0.25,0.3333333333333333,0.2,0.5,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202339,1610612749,Eric Bledsoe,Eric Bledsoe,202339,MIL,176.0,3,-2.0,5,6,,,,11,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
