EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,on,HeaveMakes,BlockedCorner3
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,12060.0,201,-36,409,424,158,125,46.0,833,17.0,25.0,7.0,12.0,7.0,9.0,3.0,6.0,5.0,1.0,2.0,1.0,8.0,3.0,20.0,36.0,2.0,10.0,9.0,55.0,469,7.0,13.0,1.0,15.0,7.0,12.0,3.0,7.0,21.0,26.0,14.0,6.0,14.0,8.0,1.0,4.0,9.0,3.0,12.0,2.0,1.0,4.0,1.0,4.0,27.0,6.0,11.0,2.0,25.0,16.0,7.0,48.0,19.0,67.0,2.0,6.0,5.0,1.0,4.0,1.0,8.0,1.0,3.0,3.0,12.0,4.0,21.0,30.0,1.0,3.0,12.0,4.0,2.0,10.0,2.0,4.0,2.0,13.0,11.0,2.0,13.0,11.0,1.0,21.0,158,2.0,2.0,0.65,1.0,1.0,0.2,0.2,0.5555555555555556,0.5384615384615384,0.5833333333333334,0.5,0.5384615384615384,0.4666666666666667,0.55,0.5769230769230769,0.5526315789473685,0.21739130434782608,0.1111111111111111,0.12,0.2,13.419913419913419,0.3333333333333333,0.3888888888888889,0.18181818181818182,0.1523809523809524,0.1134020618556701,0.2631578947368421,0.057692307692307696,0.205,0.0845771144278607,0.12903225806451613,0.125,0.07692307692307693,0.07142857142857142,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.3230769230769231,0.13333333333333333,0.1,0.8461538461538461,0.5434782608695652,0.68,0.7727272727272727,0.5882352941176471,0.13043478260869565,0.5,0.5,1.0,0.10869565217391304,0.043478260869565216,0.5,0.5,1.0,0.17391304347826086,0.125,0.125,1.0,0.9230769230769231,0.5833333333333334,0.6,0.7777777777777778,0.2,0.7608695652173914,0.125,0.5377554347826089,0.5959199999999999,0.5374366666666667,0.08333333333333333,0.10526315789473684,0.2727272727272727,0.38181818181818183,4.708333333333334,25.18,0.3863080684596577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,46937.0,782,-76,1581,1586,475,387,205.0,3167,47.0,84.0,15.0,29.0,12.0,23.0,6.0,18.0,13.0,13.0,40.0,13.0,69.0,18.0,56.0,115.0,26.0,109.0,30.0,220.0,1767,17.0,36.0,,37.0,14.0,31.0,32.0,16.0,65.0,72.0,40.0,72.0,22.0,68.0,13.0,16.0,33.0,21.0,54.0,16.0,5.0,26.0,4.0,3.0,129.0,18.0,30.0,1.0,52.0,60.0,6.0,118.0,49.0,167.0,9.0,17.0,11.0,6.0,14.0,10.0,16.0,3.0,4.0,1.0,30.0,5.0,31.0,68.0,2.0,2.0,30.0,,3.0,40.0,4.0,18.0,4.0,15.0,11.0,4.0,15.0,10.0,,65.0,473,5.0,4.0,0.6428571428571429,0.8,0.9230769230769231,0.23853211009174313,0.24074074074074073,0.48695652173913045,0.4722222222222222,0.45161290322580644,0.42410714285714285,0.39361702127659576,0.3888888888888889,0.45454545454545453,0.3854166666666667,0.4452054794520548,0.48660714285714285,0.1391304347826087,0.11904761904761904,0.07692307692307693,14.994487320837926,0.4666666666666667,0.17647058823529413,0.020833333333333332,0.13953488372093023,0.07575757575757576,0.15339233038348082,0.044009779951100246,0.14564369310793238,0.05962732919254658,0.10416666666666667,0.06060606060606061,0.05747126436781609,0.042042042042042045,0.14012738853503184,0.14594594594594595,0.125,0.1455223880597015,0.18309859154929578,0.07377049180327869,0.6666666666666666,0.375,0.5595238095238095,0.6351351351351351,0.6595744680851063,0.08035714285714286,0.3333333333333333,0.46153846153846156,0.6666666666666666,0.05803571428571429,0.17857142857142858,0.325,0.3333333333333333,1.0,0.3080357142857143,0.18840579710144928,0.19402985074626866,0.8461538461538461,0.6170212765957447,0.5172413793103449,0.36507936507936506,0.5217391304347826,0.2857142857142857,0.8616071428571429,0.19117647058823528,0.5490410313901345,0.551219696969697,0.5285193548387096,0.07563025210084033,0.13953488372093023,0.16818181818181818,0.29545454545454547,4.3121739130434795,25.116513761467896,0.30044275774826057,3.0,2.0,3.0,14.0,1.0,9.0,4.0,1.0,11.0,7.0,6.0,1.0,3.0,4.0,1.0,4.0,5.0,1.0,2.0,1.0,0.09090909090909091,0.21875,0.027522935779816515,0.2777777777777778,0.025,0.028985507246376812,0.05263157894736842,0.23076923076923078,0.25,0.3333333333333333,0.2,0.0425531914893617,0.19148936170212766,0.1111111111111111,1.0,0.2222222222222222,0.21428571428571427,0.2222222222222222,,,,,,,,,,,,,True,,
1628372,1610612742,Dennis Smith Jr.,Dennis Smith Jr.,1628372,DAL,3120.0,52,-12,106,110,37,41,13.0,216,4.0,7.0,,,2.0,3.0,,2.0,5.0,,,2.0,6.0,3.0,5.0,14.0,2.0,6.0,6.0,22.0,126,,,,,3.0,5.0,3.0,2.0,8.0,6.0,4.0,6.0,,6.0,2.0,1.0,6.0,5.0,11.0,5.0,,4.0,1.0,1.0,27.0,1.0,1.0,,3.0,4.0,1.0,8.0,2.0,10.0,,4.0,2.0,2.0,5.0,5.0,,,,,5.0,2.0,5.0,6.0,,,3.0,,,6.0,,3.0,,1.0,1.0,,1.0,,,8.0,37,,,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,,0.6,0.4,,0.375,0.4782608695652174,,0.4444444444444444,0.3,0.07142857142857142,0.14285714285714285,,23.728813559322035,1.0,0.3333333333333333,,0.13333333333333333,0.041666666666666664,0.16666666666666666,0.047619047619047616,0.14583333333333334,0.044444444444444446,0.16666666666666666,,,,,0.15384615384615385,0.2222222222222222,0.16666666666666666,0.16666666666666666,,,0.35,0.5714285714285714,0.6666666666666666,0.5,0.1,,,,0.25,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.375,0.6666666666666666,0.375,0.65,0.3333333333333333,0.5334675000000001,,0.5668875,0.13043478260869565,0.17647058823529413,,0.36363636363636365,7.950000000000001,25.783333333333335,0.3490566037735849,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.2,0.2,1.0,,,,,,,,,,,,,,,,,,,,,True,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,45051.0,751,36,1536,1535,491,420,191.0,3071,34.0,51.0,2.0,11.0,2.0,8.0,19.0,37.0,7.0,15.0,39.0,27.0,76.0,23.0,57.0,95.0,42.0,115.0,32.0,272.0,1659,5.0,18.0,5.0,33.0,11.0,23.0,36.0,19.0,86.0,90.0,24.0,126.0,8.0,76.0,27.0,9.0,12.0,18.0,30.0,13.0,5.0,8.0,4.0,,78.0,19.0,22.0,3.0,48.0,68.0,10.0,126.0,44.0,170.0,7.0,20.0,15.0,5.0,19.0,14.0,9.0,1.0,5.0,,28.0,7.0,36.0,68.0,3.0,1.0,38.0,2.0,3.0,41.0,5.0,18.0,5.0,27.0,20.0,7.0,28.0,15.0,,86.0,488,4.0,5.0,0.7894736842105263,0.8490566037735849,1.0,0.3652173913043478,0.3652173913043478,0.6,0.2777777777777778,0.4782608695652174,0.5714285714285714,0.5,0.5677966101694916,0.5964912280701754,0.532258064516129,0.6142857142857143,0.5476190476190477,0.09473684210526316,0.13725490196078433,0.2857142857142857,14.662084765177548,0.6785714285714286,0.29411764705882354,0.06382978723404255,0.16113744075829384,0.06395348837209303,0.1563517915309446,0.049868766404199474,0.15912208504801098,0.05655172413793103,0.0625,0.051094890510948905,0.08860759493670886,0.03691275167785235,0.14838709677419354,0.16568047337278108,0.17346938775510204,0.15833333333333333,0.14925373134328357,0.06862745098039216,0.5357142857142857,0.24285714285714285,0.6666666666666666,0.7727272727272727,0.9117647058823529,0.1761904761904762,0.5135135135135135,0.5135135135135135,0.5789473684210527,0.03333333333333333,0.18571428571428572,0.38461538461538464,0.38461538461538464,1.0,0.3619047619047619,0.35526315789473684,0.35526315789473684,1.0,0.39285714285714285,0.18181818181818182,0.13559322033898305,0.25,0.3898305084745763,0.7904761904761904,0.35526315789473684,0.5351383333333333,0.5087294117647059,0.5257271186440678,0.08071748878923767,0.16666666666666666,0.1213235294117647,0.3161764705882353,6.022105263157895,24.906086956521737,0.3196614583333333,4.0,4.0,6.0,13.0,3.0,6.0,9.0,6.0,10.0,15.0,,,,1.0,2.0,4.0,3.0,,3.0,,0.6,0.4166666666666667,,,,,0.0963855421686747,0.5714285714285714,0.8,0.75,,0.14285714285714285,0.21428571428571427,0.5,1.0,0.22033898305084745,0.46153846153846156,0.391304347826087,3.0,1.0,1.0,2.0,0.75,1.0,,,,,,,True,,
1628973,1610612742,Jalen Brunson,Jalen Brunson,1628973,DAL,95474.0,1591,-83,3253,3256,975,789,382.0,6509,95.0,146.0,7.0,10.0,27.0,40.0,76.0,163.0,75.0,17.0,57.0,46.0,124.0,35.0,201.0,384.0,63.0,181.0,87.0,678.0,3672,10.0,20.0,14.0,55.0,57.0,111.0,54.0,40.0,199.0,136.0,266.0,144.0,8.0,124.0,46.0,41.0,135.0,95.0,230.0,68.0,27.0,91.0,28.0,16.0,555.0,10.0,13.0,2.0,74.0,69.0,1.0,144.0,25.0,169.0,6.0,37.0,26.0,11.0,59.0,40.0,29.0,2.0,19.0,5.0,88.0,23.0,53.0,127.0,2.0,4.0,158.0,12.0,4.0,120.0,10.0,45.0,15.0,4.0,2.0,2.0,4.0,1.0,,195.0,968,16.0,11.0,0.3383084577114428,0.34517766497461927,0.7619047619047619,0.34806629834254144,0.34806629834254144,0.5234375,0.5,0.5135135135135135,0.5230088495575221,0.5394736842105263,0.4818181818181818,0.5477346278317152,0.5978260869565217,0.5209424083769634,0.32035398230088497,0.10677083333333333,0.1780821917808219,0.013333333333333334,19.20043513734022,0.6704545454545454,0.014925373134328358,0.02,0.07931034482758621,0.016602809706257982,0.10882352941176471,0.01277139208173691,0.09225806451612903,0.014687100893997445,0.024734982332155476,0.015337423312883436,0.005747126436781609,0.01282051282051282,0.07886435331230283,0.04857142857142857,0.1330049261083744,0.1157495256166983,0.08496732026143791,0.023809523809523808,0.25,0.2584070796460177,0.6506849315068494,0.7916666666666666,0.3263157894736842,0.2884955752212389,0.4662576687116564,0.5100671140939598,0.3026315789473684,0.13274336283185842,0.10088495575221239,0.2982456140350877,0.30357142857142855,0.9411764705882353,0.21946902654867256,0.3709677419354839,0.37398373983739835,0.6956521739130435,0.2631578947368421,0.7,0.24242424242424243,0.675,0.21212121212121213,0.5787610619469027,0.3709677419354839,0.49926752212389386,0.543346153846154,0.49732909090909105,0.0812603648424544,0.10739856801909307,0.08112094395280237,0.2935103244837758,7.7447916666666705,25.038121546961335,0.2997233323086382,30.0,8.0,4.0,19.0,4.0,10.0,11.0,7.0,18.0,15.0,45.0,,2.0,11.0,1.0,3.0,1.0,,28.0,1.0,0.3888888888888889,0.2777777777777778,0.011049723756906077,0.08588957055214724,0.017543859649122806,0.008064516129032258,0.012578616352201259,0.4,0.40540540540540543,0.4666666666666667,0.2857142857142857,0.21052631578947367,0.2631578947368421,0.4,1.0,0.11515151515151516,0.21052631578947367,0.3142857142857143,3.0,,,,0.375,0.6666666666666666,1.0,1.0,4.0,0.021739130434782608,,,True,,
1629151,1610612742,Ryan Broekhoff,Ryan Broekhoff,1629151,DAL,12083.0,201,60,406,409,182,150,53.0,815,6.0,7.0,,,1.0,1.0,2.0,4.0,1.0,3.0,9.0,10.0,28.0,14.0,9.0,12.0,13.0,37.0,7.0,64.0,421,1.0,1.0,,8.0,3.0,3.0,19.0,7.0,34.0,16.0,2.0,39.0,2.0,28.0,10.0,2.0,9.0,3.0,12.0,2.0,1.0,8.0,1.0,,27.0,1.0,2.0,,11.0,9.0,,20.0,3.0,23.0,1.0,3.0,3.0,,4.0,4.0,3.0,1.0,,1.0,7.0,3.0,6.0,12.0,,,7.0,1.0,,7.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,,32.0,180,2.0,1.0,0.8888888888888888,1.0,1.0,0.35135135135135137,0.35135135135135137,0.75,1.0,1.0,0.5816326530612245,0.6666666666666666,0.6136363636363636,0.6078431372549019,0.6666666666666666,0.6666666666666666,0.7551020408163265,0.16666666666666666,0.14285714285714285,,12.581344902386116,0.5714285714285714,,,0.0743801652892562,0.0273972602739726,0.12222222222222222,0.009174311926605505,0.0947867298578199,0.016483516483516484,0.03571428571428571,0.037037037037037035,,0.011363636363636364,0.06382978723404255,0.09523809523809523,0.0625,0.10526315789473684,0.21428571428571427,0.04,1.0,0.14285714285714285,0.8571428571428571,1.0,1.0,0.08163265306122448,0.5,0.6666666666666666,0.5,0.02040816326530612,0.1836734693877551,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.35714285714285715,0.35714285714285715,1.0,,,0.045454545454545456,1.0,0.6363636363636364,0.8979591836734694,0.35714285714285715,0.5233928571428571,0.4340375,0.5330227272727271,0.02040816326530612,0.08333333333333333,0.125,0.53125,5.733333333333333,25.19189189189189,0.4482758620689655,1.0,2.0,2.0,5.0,1.0,3.0,5.0,2.0,5.0,7.0,,,,,1.0,,,,2.0,,0.4,0.3684210526315789,,0.25,,,,1.0,1.0,1.0,,0.3333333333333333,0.5,0.3333333333333333,1.0,0.22727272727272727,0.4,0.35714285714285715,1.0,,,,0.5,1.0,,2.0,,,,,True,,
203084,1610612742,Harrison Barnes,Harrison Barnes,203084,DAL,26166.0,436,-73,890,893,292,206,108.0,1783,36.0,49.0,3.0,6.0,14.0,20.0,9.0,39.0,24.0,11.0,24.0,22.0,73.0,20.0,52.0,112.0,33.0,97.0,29.0,232.0,1039,4.0,8.0,2.0,10.0,19.0,36.0,30.0,13.0,75.0,52.0,52.0,90.0,2.0,73.0,22.0,5.0,3.0,10.0,13.0,7.0,3.0,3.0,,,36.0,1.0,4.0,,16.0,17.0,2.0,35.0,5.0,40.0,1.0,3.0,2.0,1.0,10.0,4.0,8.0,3.0,6.0,1.0,18.0,4.0,9.0,21.0,1.0,2.0,25.0,1.0,1.0,33.0,3.0,13.0,2.0,4.0,4.0,,4.0,3.0,,73.0,288,1.0,1.0,0.5,0.5098039215686274,0.9090909090909091,0.3402061855670103,0.3402061855670103,0.4642857142857143,0.5,0.5277777777777778,0.48564593301435405,0.4,0.4696969696969697,0.5157657657657657,0.45454545454545453,0.5208333333333334,0.46411483253588515,0.044642857142857144,0.061224489795918366,,23.668639053254438,0.5555555555555556,0.15384615384615385,,0.06910569105691057,0.015625,0.08791208791208792,0.005434782608695652,0.07710280373831775,0.011363636363636364,0.021739130434782608,0.017699115044247787,,0.006896551724137931,0.0297029702970297,0.09473684210526316,0.1,0.08904109589041095,0.08333333333333333,0.008403361344537815,0.75,0.23444976076555024,0.7346938775510204,0.782608695652174,0.5555555555555556,0.18660287081339713,0.23076923076923078,0.24324324324324326,0.3333333333333333,0.11483253588516747,0.11483253588516747,0.4583333333333333,0.4583333333333333,1.0,0.3492822966507177,0.3013698630136986,0.3013698630136986,0.8636363636363636,0.6,0.5,0.30303030303030304,0.7,0.30303030303030304,0.6985645933014354,0.3013698630136986,0.5084188995215311,0.5817857142857142,0.5012484848484847,0.0593607305936073,0.10655737704918032,0.04310344827586207,0.3232758620689655,7.332142857142856,25.182474226804125,0.32808988764044944,7.0,1.0,4.0,10.0,,1.0,4.0,,2.0,8.0,9.0,,,1.0,,1.0,1.0,,1.0,,,0.26666666666666666,,0.05128205128205128,,,,0.2916666666666667,0.2916666666666667,0.42857142857142855,,0.1,0.1,,,0.15151515151515152,0.4,0.2,,,,,,,,3.0,1.0,,,,True,,
1628382,1610612742,Justin Jackson,Justin Jackson,1628382,DAL,17428.0,290,-10,597,599,170,169,52.0,1196,21.0,26.0,5.0,6.0,4.0,5.0,12.0,27.0,9.0,7.0,16.0,11.0,34.0,6.0,36.0,62.0,18.0,50.0,7.0,133.0,690,8.0,10.0,,19.0,7.0,16.0,10.0,,29.0,62.0,10.0,54.0,6.0,33.0,11.0,2.0,9.0,4.0,13.0,4.0,,6.0,2.0,1.0,30.0,7.0,3.0,,9.0,14.0,1.0,24.0,10.0,34.0,1.0,7.0,7.0,,2.0,1.0,,,1.0,,2.0,1.0,14.0,20.0,,,9.0,,,12.0,1.0,6.0,,,,,,,,29.0,170,2.0,,0.8611111111111112,0.9393939393939394,1.0,0.36,0.3673469387755102,0.5806451612903226,0.8,0.4375,0.5625,0.7307692307692307,0.5576923076923077,0.5683760683760684,0.7307692307692307,0.5576923076923077,0.44642857142857145,0.03225806451612903,0.038461538461538464,,18.16793893129771,1.0,0.05263157894736842,,0.08588957055214724,0.023809523809523808,0.075,0.04516129032258064,0.0812720848056537,0.03558718861209965,0.05,0.018867924528301886,,0.05555555555555555,0.12121212121212122,0.08928571428571429,0.024390243902439025,0.07777777777777778,0.06666666666666667,0.018518518518518517,,0.23214285714285715,0.8076923076923077,0.84,0.8571428571428571,0.24107142857142858,0.4444444444444444,0.46153846153846156,0.8333333333333334,0.08035714285714286,0.14285714285714285,0.4375,0.4666666666666667,1.0,0.30357142857142855,0.3235294117647059,0.3235294117647059,1.0,0.46153846153846156,0.8333333333333334,0.19230769230769232,0.8,0.23076923076923078,0.6785714285714286,0.3333333333333333,0.5281873873873874,0.50757,0.5113919999999998,0.05128205128205128,0.08955223880597014,0.14285714285714285,0.21804511278195488,6.753225806451613,25.588,0.2847571189279732,3.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,0.02,0.037037037037037035,0.0625,,,0.3333333333333333,0.3333333333333333,1.0,0.4,0.07692307692307693,0.15384615384615385,0.5,1.0,0.15384615384615385,0.5,0.5,,,,,,,,1.0,,,,,True,,
1629133,1610612742,Daryl Macon,Daryl Macon,1629133,DAL,439.0,7,8,17,16,14,12,2.0,33,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,,6.0,16,,,,,,,2.0,,6.0,,,6.0,,2.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,6.0,14,,,,,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,10.526315789473685,,,,,,0.25,,0.125,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,0.54165,,0.54165,,,,1.0,,25.45,0.8235294117647058,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,
201584,1610612742,Courtney Lee,Courtney Lee,201584,DAL,5731.0,96,-8,202,202,42,48,14.0,404,1.0,5.0,,,,,2.0,5.0,3.0,1.0,3.0,2.0,11.0,3.0,3.0,13.0,3.0,14.0,5.0,20.0,229,,1.0,,,2.0,2.0,4.0,1.0,11.0,6.0,,6.0,,11.0,2.0,2.0,2.0,2.0,4.0,2.0,,1.0,1.0,,10.0,,,,1.0,8.0,,9.0,,9.0,,4.0,4.0,,1.0,1.0,2.0,,,1.0,3.0,,4.0,8.0,,,5.0,,,7.0,,2.0,,,,,,,,11.0,42,1.0,,1.0,1.0,0.6666666666666666,0.21428571428571427,0.21428571428571427,0.23076923076923078,,1.0,0.2777777777777778,,0.8333333333333334,0.3333333333333333,,0.7857142857142857,0.5185185185185185,0.15384615384615385,0.2,,15.277777777777777,0.3333333333333333,,,0.1509433962264151,,0.02631578947368421,,0.0989010989010989,,,,,,0.18181818181818182,0.13043478260869565,0.125,0.03333333333333333,,,,0.18518518518518517,0.2,0.25,1.0,0.18518518518518517,0.4,0.5,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.4074074074074074,0.18181818181818182,0.18181818181818182,0.5,,,,,0.5,0.7037037037037037,0.18181818181818182,0.5317740740740741,0.4556,0.4800083333333333,0.1,0.13333333333333333,,0.55,8.169230769230769,24.900000000000002,0.2079207920792079,,,1.0,1.0,,,1.0,,,2.0,3.0,,,,1.0,,,,1.0,,,0.5,,0.2,,,,,,,,,,,,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,1.0,0.06666666666666667,,,True,,
