EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,BlockedLongMidRange,BlockedArc3,3SecondViolations,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,on,Clear Path Fouls,Corner3PctBlocked,HeaveMakes
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,36414.0,607,-9,1308,1298,328.0,288.0,122.0,2606,80.0,113.0,11.0,19.0,21.0,32.0,10.0,32.0,9.0,21.0,99.0,166.0,37.0,235.0,1449,11.0,24.0,4.0,26.0,26.0,45.0,17.0,69.0,158.0,40.0,16.0,15.0,30.0,16.0,46.0,12.0,4.0,13.0,10.0,7.0,108.0,15.0,28.0,76.0,67.0,9.0,152.0,43.0,195.0,6.0,26.0,16.0,10.0,7.0,3.0,2.0,8.0,1.0,5.0,2.0,15.0,5.0,8.0,37.0,59.0,3.0,2.0,53.0,1.0,3.0,2.0,68.0,8.0,25.0,13.0,19.0,12.0,7.0,19.0,14.0,1.0,68.0,323.0,1.0,7.0,0.797979797979798,0.8681318681318682,0.5963855421686747,0.4583333333333333,0.5777777777777777,0.5963855421686747,0.4583333333333333,0.5777777777777777,0.5994897959183674,0.4642857142857143,0.5847457627118644,0.0903614457831325,0.079646017699115,0.1875,14.63245492371706,0.4666666666666667,0.36,0.2036474164133738,0.0681265206812652,0.2648083623693379,0.0684931506849315,0.2321428571428571,0.0682539682539682,0.1142857142857142,0.0517241379310344,0.0309278350515463,0.0705882352941176,0.0612244897959183,0.2127659574468085,0.1791044776119403,0.2407407407407407,0.2772727272727273,0.2238805970149253,0.1153846153846153,0.7368421052631579,0.6807228915662651,0.7079646017699115,0.7692307692307693,0.8125,0.1927710843373494,0.3125,0.3846153846153846,0.8,0.1265060240963855,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.7916666666666666,0.5789473684210527,0.1818181818181818,0.7111111111111111,0.65625,0.6807228915662651,0.5441457831325301,0.564335294117647,0.5500488888888889,0.1366120218579235,0.1366120218579235,0.1106382978723404,0.2936170212765957,4.464457831325301,0.2507645259938837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1627741,1610612758,Buddy Hield,Buddy Hield,1627741,SAC,46029.0,767,24,1664,1656,502.0,459.0,178.0,3320,57.0,98.0,7.0,15.0,20.0,33.0,18.0,60.0,21.0,60.0,96.0,218.0,61.0,490.0,1861,8.0,22.0,,37.0,27.0,57.0,28.0,145.0,98.0,94.0,10.0,18.0,47.0,24.0,71.0,16.0,8.0,36.0,9.0,2.0,166.0,12.0,19.0,49.0,38.0,1.0,88.0,32.0,120.0,6.0,25.0,13.0,12.0,18.0,2.0,8.0,12.0,2.0,10.0,,30.0,6.0,7.0,28.0,64.0,1.0,3.0,39.0,,1.0,1.0,68.0,2.0,15.0,5.0,12.0,8.0,4.0,13.0,7.0,,139.0,497.0,7.0,2.0,0.5104166666666666,0.5384615384615384,0.4403669724770642,0.3636363636363636,0.4736842105263157,0.5095011876484561,0.5441176470588235,0.508695652173913,0.5382022471910113,0.5441176470588235,0.5515873015873016,0.0825688073394495,0.1020408163265306,0.1166666666666666,25.496511003757384,0.6,0.0277777777777777,0.0902612826603325,0.0356472795497185,0.1349862258953168,0.0425531914893617,0.110969387755102,0.0380368098159509,0.0572916666666666,0.027906976744186,0.0158730158730158,0.045045045045045,0.0333333333333333,0.0883977900552486,0.08125,0.1125,0.1413043478260869,0.1149425287356321,0.0276497695852534,0.5384615384615384,0.2327790973871734,0.5816326530612245,0.6477272727272727,0.6140350877192983,0.1425178147268408,0.3,0.3396226415094339,0.3888888888888889,0.1425178147268408,0.35,0.3559322033898305,0.3333333333333333,0.4411764705882353,0.4666666666666667,0.1428571428571428,0.2869565217391304,0.6060606060606061,0.7149643705463183,0.5170235714285715,0.5088624999999999,0.5157228070175439,0.0477272727272727,0.0649350649350649,0.0755102040816326,0.2959183673469387,8.288532110091744,0.3016826923076923,21.0,39.0,5.0,8.0,6.0,11.0,58.0,164.0,2.0,4.0,15.0,47.0,79.0,203.0,7.0,12.0,21.0,58.0,189.0,48.0,1.0,163.0,58.0,3.0,1.0,2.0,2.0,12.0,6.0,1.0,1.0,1.0,0.7974683544303798,0.3891625615763547,0.5833333333333334,0.3620689655172414,0.3910891089108911,0.4821852731591449,0.0147783251231527,0.0166666666666666,0.0182926829268292,0.0212765957446808,0.0926365795724465,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.3895486935866983,0.3536585365853658,0.3602484472049689,0.8448275862068966,0.2352941176470588,0.625,0.6,0.1176470588235294,0.5,1.0,0.0956521739130434,0.5454545454545454,0.408695652173913,0.3191489361702128,0.3558282208588957,0.0287081339712918,25.390147783251223,,,,,,True,,,
1627812,1610612758,Yogi Ferrell,Yogi Ferrell,1627812,SAC,8427.0,140,-3,289,288,94.0,93.0,35.0,577,6.0,8.0,,,,2.0,5.0,11.0,4.0,12.0,15.0,31.0,5.0,56.0,319,1.0,2.0,,2.0,2.0,8.0,1.0,11.0,8.0,22.0,2.0,1.0,13.0,9.0,22.0,7.0,2.0,8.0,4.0,1.0,53.0,,1.0,6.0,6.0,,12.0,1.0,13.0,1.0,8.0,6.0,2.0,4.0,1.0,2.0,1.0,,2.0,,5.0,,3.0,3.0,9.0,,,7.0,1.0,,2.0,5.0,,2.0,,,,,,,,11.0,94.0,,,0.2666666666666666,0.2857142857142857,0.4838709677419355,0.5,0.25,0.5204081632653061,0.3333333333333333,0.3571428571428571,0.5392156862745098,0.3333333333333333,0.3571428571428571,0.032258064516129,,0.0909090909090909,17.125382262996943,0.8,,0.088235294117647,0.0105263157894736,0.1,,0.09375,0.0072463768115942,,,0.0357142857142857,,,0.1,0.0869565217391304,0.0666666666666666,0.1304347826086956,,0.0416666666666666,,0.1632653061224489,0.75,0.75,0.1666666666666666,0.2244897959183673,0.4545454545454545,0.5,0.4,0.2448979591836734,0.3333333333333333,0.3333333333333333,0.25,,,,0.1428571428571428,,0.5306122448979592,0.4864406249999999,0.49955,0.4517884615384615,0.0392156862745098,0.0606060606060606,0.0357142857142857,0.1964285714285714,10.538709677419355,0.3252595155709342,1.0,2.0,,,,,6.0,16.0,,1.0,2.0,6.0,7.0,18.0,,1.0,2.0,6.0,18.0,3.0,1.0,15.0,6.0,,,,,1.0,,,,,0.8571428571428571,0.3888888888888889,,0.3333333333333333,0.4117647058823529,0.3673469387755102,,,,,0.0408163265306122,0.5,0.5,1.0,0.3265306122448979,0.375,0.375,0.8333333333333334,,,,0.3333333333333333,,,,,0.4285714285714285,0.3333333333333333,0.4,,25.76666666666667,,,,,,True,,,
1628368,1610612758,De'Aaron Fox,De'Aaron Fox,1628368,SAC,47446.0,791,48,1725,1718,527.0,472.0,184.0,3443,76.0,130.0,5.0,7.0,29.0,50.0,35.0,98.0,23.0,60.0,134.0,288.0,90.0,448.0,1907,9.0,13.0,2.0,29.0,48.0,103.0,42.0,153.0,38.0,230.0,8.0,25.0,118.0,64.0,182.0,54.0,10.0,85.0,24.0,9.0,428.0,,9.0,49.0,43.0,,92.0,9.0,101.0,4.0,40.0,24.0,16.0,33.0,10.0,21.0,21.0,2.0,12.0,2.0,54.0,2.0,16.0,25.0,62.0,1.0,4.0,107.0,,,12.0,126.0,16.0,53.0,18.0,15.0,10.0,4.0,16.0,4.0,,151.0,522.0,8.0,18.0,0.1417910447761194,0.1461538461538461,0.4652777777777778,0.6923076923076923,0.4660194174757281,0.4917582417582417,0.675,0.4512195121951219,0.5346062052505967,0.6904761904761905,0.51,0.0868055555555555,0.123076923076923,0.0918367346938775,24.457083764219234,0.6111111111111112,,0.099767981438515,0.0161870503597122,0.1243654822335025,,0.1115151515151515,0.010688836104513,0.0353535353535353,0.0086580086580086,,,,0.0815217391304347,0.0969696969696969,0.1463414634146341,0.1205211726384364,0.1379310344827586,0.0232558139534883,0.25,0.3571428571428571,0.5846153846153846,0.6666666666666666,0.1710526315789473,0.2692307692307692,0.3571428571428571,0.3932584269662921,0.1142857142857142,0.1648351648351648,0.3833333333333333,0.3833333333333333,0.0869565217391304,0.35,0.7142857142857143,,0.4065040650406504,0.58,0.5659340659340659,0.5026520604395606,0.5104911764705883,0.500240243902439,0.1321695760598503,0.163076923076923,0.0647321428571428,0.3415178571428571,7.713888888888885,0.3055072463768116,2.0,11.0,,,1.0,2.0,28.0,65.0,3.0,7.0,4.0,18.0,30.0,76.0,3.0,7.0,5.0,20.0,51.0,39.0,,65.0,28.0,,,,1.0,,,1.0,1.0,,0.5666666666666667,0.3947368421052631,0.4285714285714285,0.25,0.3947368421052631,0.2087912087912088,,,,,0.0302197802197802,0.1818181818181818,0.1818181818181818,1.0,0.1785714285714285,0.4307692307692308,0.4307692307692308,0.5357142857142857,,,,0.35,0.4285714285714285,1.0,0.016260162601626,0.5,0.1463414634146341,0.2222222222222222,0.4307692307692308,,25.385526315789477,1.0,,,,,True,,,
203084,1610612758,Harrison Barnes,Harrison Barnes,203084,SAC,56932.0,949,25,2048,2040,646.0,590.0,226.0,4088,45.0,71.0,3.0,10.0,16.0,27.0,37.0,85.0,6.0,24.0,88.0,180.0,64.0,399.0,2280,8.0,17.0,6.0,40.0,25.0,52.0,31.0,129.0,96.0,80.0,10.0,13.0,30.0,23.0,53.0,18.0,5.0,20.0,7.0,3.0,129.0,2.0,18.0,51.0,74.0,8.0,133.0,21.0,154.0,4.0,17.0,11.0,6.0,15.0,2.0,11.0,15.0,2.0,4.0,6.0,30.0,1.0,5.0,21.0,43.0,3.0,2.0,58.0,1.0,3.0,3.0,80.0,6.0,34.0,9.0,1.0,,1.0,2.0,1.0,2.0,129.0,641.0,5.0,8.0,0.5454545454545454,0.5783132530120482,0.4888888888888889,0.4705882352941176,0.4807692307692308,0.5403225806451613,0.6538461538461539,0.532608695652174,0.5749279538904899,0.6896551724137931,0.591743119266055,0.0722222222222222,0.1408450704225352,0.0352941176470588,16.369952236213635,0.5,0.1666666666666666,0.1462450592885375,0.0271084337349397,0.1118421052631579,0.0059701492537313,0.1299376299376299,0.02002002002002,0.0344827586206896,0.0252707581227436,0.0193548387096774,0.0037878787878787,0.0140845070422535,0.1355140186915887,0.1649484536082474,0.1326530612244898,0.1014084507042253,0.1485148514851485,0.0266666666666666,0.5,0.2290322580645161,0.6338028169014085,0.7377049180327869,0.7111111111111111,0.2741935483870967,0.4352941176470588,0.4512195121951219,0.3243243243243243,0.0774193548387096,0.25,0.25,0.6666666666666666,0.3846153846153846,0.3,0.3333333333333333,0.2934782608695652,0.5925925925925926,0.6483870967741936,0.4990939739413681,0.4758388888888888,0.4927061797752809,0.1005917159763313,0.1634615384615384,0.100250626566416,0.3233082706766917,6.938888888888893,0.3154296875,21.0,45.0,1.0,1.0,4.0,10.0,32.0,85.0,5.0,8.0,12.0,30.0,53.0,130.0,6.0,9.0,16.0,40.0,135.0,24.0,3.0,82.0,32.0,,1.0,1.0,2.0,,,1.0,,,0.8490566037735849,0.4076923076923077,0.6666666666666666,0.4,0.4173228346456692,0.4193548387096774,,,,0.0161290322580645,0.1451612903225806,0.4666666666666667,0.4666666666666667,0.9523809523809524,0.2741935483870967,0.3764705882352941,0.3764705882352941,0.78125,0.0384615384615384,1.0,1.0,0.3076923076923077,0.625,1.0,0.108695652173913,0.4,0.3260869565217391,0.4,0.3902439024390244,,25.633846153846147,,1.0,,,,True,,,
1628963,1610612758,Marvin Bagley III,Marvin Bagley III,1628963,SAC,20170.0,336,8,735,728,303.0,270.0,98.0,1463,33.0,55.0,16.0,26.0,14.0,24.0,23.0,59.0,10.0,23.0,66.0,137.0,40.0,208.0,818,19.0,31.0,7.0,51.0,20.0,49.0,23.0,81.0,70.0,62.0,30.0,12.0,9.0,5.0,14.0,4.0,1.0,7.0,2.0,,33.0,12.0,27.0,39.0,25.0,8.0,72.0,39.0,111.0,2.0,5.0,3.0,2.0,4.0,1.0,3.0,12.0,3.0,1.0,3.0,16.0,4.0,7.0,8.0,23.0,2.0,2.0,42.0,,5.0,,57.0,4.0,26.0,5.0,10.0,7.0,3.0,10.0,7.0,1.0,81.0,303.0,3.0,4.0,0.5303030303030303,0.6862745098039216,0.4817518248175182,0.6129032258064516,0.4081632653061224,0.525,0.6470588235294118,0.4833333333333333,0.5561497326203209,0.6891891891891891,0.525974025974026,0.0875912408759124,0.0545454545454545,0.1525423728813559,23.905325443786985,0.25,0.4210526315789473,0.1506024096385542,0.1030534351145038,0.2085561497326203,0.109090909090909,0.1813031161473088,0.1048387096774193,0.0454545454545454,0.1379310344827586,0.1206896551724138,0.108433734939759,0.1111111111111111,0.1604938271604938,0.12,0.1714285714285714,0.2080536912751678,0.2105263157894736,0.0285714285714285,0.7,0.34375,0.6,0.6346153846153846,0.4242424242424242,0.36875,0.3898305084745763,0.46,0.6086956521739131,0.14375,0.4347826086956521,0.4347826086956521,0.7,0.7647058823529411,0.6153846153846154,0.0625,0.4,0.5833333333333334,0.4875,0.4858321874999999,0.5422814814814816,0.4926216666666666,0.1428571428571428,0.1635220125786163,0.2451923076923076,0.3894230769230769,6.787591240875914,0.4122448979591837,2.0,7.0,1.0,2.0,1.0,4.0,10.0,16.0,1.0,1.0,5.0,7.0,12.0,23.0,2.0,3.0,6.0,11.0,30.0,6.0,,16.0,10.0,,,,1.0,,,,,1.0,0.8333333333333334,0.5217391304347826,0.6666666666666666,0.5454545454545454,0.5217391304347826,0.14375,,,,,0.04375,0.2857142857142857,0.2857142857142857,0.5,0.1,0.625,0.625,0.9,0.0588235294117647,0.5,,0.0294117647058823,1.0,1.0,0.0666666666666666,0.25,0.1166666666666666,0.7142857142857143,0.625,,24.778260869565216,,,1.0,,,True,,,
202357,1610612758,Nemanja Bjelica,Nemanja Bjelica,202357,SAC,23880.0,398,16,861,864,172.0,201.0,98.0,1725,31.0,55.0,13.0,26.0,1.0,3.0,12.0,24.0,2.0,5.0,45.0,84.0,18.0,171.0,984,14.0,29.0,5.0,42.0,2.0,7.0,7.0,26.0,62.0,28.0,20.0,8.0,20.0,11.0,31.0,6.0,5.0,13.0,3.0,4.0,73.0,11.0,25.0,21.0,44.0,10.0,75.0,36.0,111.0,10.0,10.0,4.0,6.0,6.0,,3.0,4.0,1.0,3.0,1.0,10.0,3.0,,23.0,44.0,3.0,,22.0,,2.0,,24.0,3.0,11.0,3.0,9.0,5.0,3.0,9.0,6.0,1.0,26.0,172.0,4.0,2.0,0.6888888888888889,0.8857142857142857,0.5357142857142857,0.4827586206896552,0.2857142857142857,0.5387323943661971,0.578125,0.5,0.5588235294117647,0.5833333333333334,0.5652173913043478,0.0952380952380952,0.109090909090909,0.0833333333333333,16.615384615384617,0.6,0.4545454545454545,0.2085308056872037,0.0950570342205323,0.1193181818181818,0.0743243243243243,0.1679586563307493,0.0875912408759124,0.0989010989010989,0.1121495327102803,0.0615384615384615,0.0840336134453781,0.0344827586206896,0.2613636363636363,0.1764705882352941,0.1578947368421052,0.1185185185185185,0.1219512195121951,0.1470588235294117,0.6666666666666666,0.3873239436619718,0.5636363636363636,0.6326530612244898,0.6129032258064516,0.1690140845070422,0.5,0.5454545454545454,0.8333333333333334,0.0352112676056338,0.4,0.4,1.0,0.8125,0.5,0.1538461538461538,0.1578947368421052,0.3333333333333333,0.795774647887324,0.5228316901408451,0.5482600000000001,0.5000210526315789,0.0733333333333333,0.1195652173913043,0.2456140350877192,0.1520467836257309,4.0,0.1997677119628339,3.0,12.0,,,,1.0,18.0,46.0,3.0,3.0,5.0,11.0,21.0,58.0,3.0,3.0,5.0,12.0,63.0,,,46.0,18.0,,,,2.0,,,,,,1.0,0.3620689655172414,1.0,0.4166666666666667,0.3620689655172414,0.4084507042253521,,,,,0.0845070422535211,0.25,0.25,1.0,0.323943661971831,0.391304347826087,0.391304347826087,1.0,,,,0.09375,1.0,1.0,0.0526315789473684,,0.5789473684210527,0.4545454545454545,0.391304347826087,,25.950000000000003,1.0,,,,,True,,,
203992,1610612758,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,SAC,26723.0,445,-19,942,939,392.0,295.0,105.0,1881,17.0,33.0,1.0,4.0,4.0,15.0,12.0,39.0,8.0,23.0,37.0,95.0,31.0,180.0,1057,5.0,11.0,4.0,23.0,10.0,37.0,17.0,79.0,28.0,46.0,2.0,6.0,24.0,25.0,49.0,18.0,7.0,15.0,5.0,4.0,123.0,2.0,11.0,24.0,19.0,3.0,46.0,13.0,59.0,4.0,16.0,13.0,3.0,15.0,4.0,11.0,10.0,1.0,4.0,3.0,25.0,3.0,11.0,16.0,33.0,,2.0,39.0,,1.0,3.0,36.0,4.0,7.0,7.0,6.0,4.0,2.0,6.0,4.0,,79.0,387.0,5.0,5.0,0.3783783783783784,0.3888888888888889,0.3894736842105263,0.4545454545454545,0.2702702702702703,0.4715189873417721,0.59375,0.4492753623188406,0.52046783625731,0.6388888888888888,0.5197368421052632,0.0631578947368421,0.0909090909090909,0.0769230769230769,18.319169027384326,0.6,0.1363636363636363,0.080168776371308,0.0355987055016181,0.1176470588235294,0.0125786163522012,0.0975056689342403,0.0277777777777777,0.02803738317757,0.0359712230215827,0.0476190476190476,0.0155038759689922,,0.08,0.0842105263157894,0.0714285714285714,0.1212121212121212,0.1025641025641025,0.0459770114942528,0.6666666666666666,0.2088607594936709,0.5151515151515151,0.5666666666666667,0.5294117647058824,0.2468354430379747,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.1455696202531645,0.3478260869565217,0.3478260869565217,0.125,0.25,0.25,1.0,0.217391304347826,0.2666666666666666,0.6075949367088608,0.4813025477707007,0.4681041666666667,0.4852117647058822,0.073170731707317,0.0714285714285714,0.1277777777777777,0.4388888888888889,8.670526315789472,0.416135881104034,2.0,5.0,,,1.0,3.0,23.0,58.0,3.0,5.0,13.0,29.0,25.0,63.0,3.0,5.0,14.0,32.0,57.0,18.0,1.0,57.0,23.0,2.0,,,,3.0,5.0,,,,0.76,0.3968253968253968,0.6,0.4375,0.4032258064516129,0.3987341772151899,0.0317460317460317,,0.0344827586206896,,0.0316455696202531,0.4,0.4,1.0,0.3670886075949367,0.396551724137931,0.4107142857142857,0.7391304347826086,,,,0.3125,0.6,1.0,0.0434782608695652,0.3333333333333333,0.4202898550724637,0.4482758620689655,0.4035087719298245,0.0757575757575757,25.95396825396825,,,,2.0,,True,,,
201147,1610612758,Corey Brewer,Corey Brewer,201147,SAC,5096.0,85,21,181,180,79.0,73.0,27.0,361,5.0,9.0,1.0,3.0,2.0,4.0,,3.0,,1.0,5.0,13.0,6.0,22.0,186,1.0,4.0,,2.0,2.0,7.0,5.0,9.0,8.0,2.0,2.0,3.0,7.0,2.0,9.0,1.0,1.0,3.0,3.0,1.0,20.0,,4.0,5.0,1.0,,6.0,5.0,11.0,1.0,3.0,2.0,1.0,3.0,,2.0,,,1.0,,3.0,1.0,1.0,6.0,11.0,1.0,,4.0,,1.0,,8.0,,2.0,2.0,1.0,1.0,,1.0,1.0,,9.0,79.0,2.0,2.0,0.8,1.0,0.3846153846153846,0.25,0.2857142857142857,0.4444444444444444,0.25,0.2222222222222222,0.5,0.25,0.375,0.2307692307692307,0.2222222222222222,0.3333333333333333,11.737089201877934,1.0,,0.0285714285714285,0.0579710144927536,0.119047619047619,,0.0779220779220779,0.0444444444444444,0.1304347826086956,,0.0769230769230769,,,,0.0555555555555555,,0.09375,0.2,0.1428571428571428,1.0,0.5,0.5555555555555556,0.7142857142857143,0.8,0.1666666666666666,,,,0.0555555555555555,,,,0.75,0.3333333333333333,,0.4444444444444444,0.5,0.7777777777777778,0.5275529411764706,0.565325,0.4930875,0.1,0.1333333333333333,0.0909090909090909,0.4090909090909091,4.046153846153846,0.43646408839779,1.0,2.0,,,,,1.0,3.0,,,,2.0,2.0,5.0,,,,2.0,6.0,,,3.0,1.0,,1.0,,,,,,,,1.0,0.4,,,0.4,0.2777777777777778,,,,0.25,0.1111111111111111,0.5,0.5,1.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.2222222222222222,,0.3333333333333333,,27.18,,,,,,True,,,
202692,1610612758,Alec Burks,Alec Burks,202692,SAC,1730.0,29,-12,63,66,16.0,15.0,3.0,129,,,,,,,1.0,1.0,1.0,2.0,2.0,3.0,,4.0,69,,,,,,1.0,,,,4.0,,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,4.0,3.0,,7.0,,7.0,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,16.0,1.0,,,,0.6666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,,,,10.606060606060606,,,0.1363636363636363,,0.4,,0.21875,,,,,,,0.2222222222222222,0.1111111111111111,,0.4444444444444444,,,,,,,,0.1666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,,,,,,0.5,0.46545,,0.4032,,,,,12.033333333333331,0.2539682539682539,,2.0,,,,,,1.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.3333333333333333,,,,0.1666666666666666,,,,,,,,,,,,,,,,23.933333333333334,,,,,,True,,,
