EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg3aBlocked,Travels,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,3pt And 1 Free Throw Trips,on,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
101139,1610612763,CJ Miles,CJ Miles,101139,MEM,5180.0,86,25.0,178,177,61,60,21,355,4.0,7.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,5.0,16.0,1.0,2.0,1.0,5.0,5.0,12,6.0,20.0,2.0,30.0,175,1.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,6.0,2.0,11.0,6.0,4.0,18.0,16.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,4.0,3.0,1.0,8.0,8.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,11.0,61,2.0,1.0,0.6,0.6,1.0,0.3,0.5,0.16666666666666666,0.3,0.4166666666666667,1.0,0.5,0.4375,0.8333333333333334,0.375,0.45454545454545453,0.8333333333333334,0.4230769230769231,0.625,0.08333333333333333,0.14285714285714285,17.67676767676768,0.25,0.057692307692307696,0.08695652173913043,0.07142857142857142,0.08333333333333333,0.125,0.08823529411764706,0.08333333333333333,0.21875,0.5714285714285714,0.6666666666666666,0.75,0.09375,0.0625,0.5,0.5,0.125,0.25,0.25,1.0,0.5,0.3125,0.3125,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,1.0,0.3333333333333333,0.5,0.08333333333333333,0.4166666666666667,0.2,0.84375,0.3125,0.536140625,0.43665,0.5210750000000001,0.16666666666666666,0.36666666666666664,6.691666666666666,25.205000000000002,0.34269662921348315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626153,1610612763,Delon Wright,Delon Wright,1626153,MEM,25078.0,418,9.0,854,860,233,180,103,1714,43.0,65.0,5.0,7.0,13.0,21.0,28.0,,7.0,2.0,7.0,2.0,11.0,32.0,1.0,4.0,3.0,12.0,52.0,100,13.0,39.0,41.0,184.0,945,6.0,10.0,3.0,7.0,22.0,14.0,31.0,3.0,14.0,19.0,56.0,32.0,72.0,33.0,29.0,11.0,10.0,38.0,34.0,72.0,19.0,15.0,7.0,178.0,35.0,27.0,5.0,67.0,85.0,24.0,16.0,8.0,6.0,23.0,4.0,8.0,22.0,1.0,46.0,55.0,10.0,56.0,231,,9.0,0.3076923076923077,0.32653061224489793,0.8461538461538461,0.3333333333333333,0.42857142857142855,0.21428571428571427,0.3611111111111111,0.52,0.6,0.45161290322580644,0.5143884892086331,0.6176470588235294,0.4111111111111111,0.5575757575757576,0.6111111111111112,0.4745762711864407,0.2805755395683453,0.1,0.13846153846153847,19.19917864476386,0.2,0.11587982832618025,0.18324607329842932,0.14622641509433962,0.0673076923076923,0.17647058823529413,0.19863013698630136,0.13333333333333333,0.4676258992805755,0.6615384615384615,0.7678571428571429,0.3488372093023256,0.2014388489208633,0.050359712230215826,,,0.050359712230215826,0.2857142857142857,0.2857142857142857,1.0,0.2302158273381295,0.34375,0.34375,0.8181818181818182,0.4117647058823529,0.7142857142857143,0.4,0.23529411764705882,0.25,1.0,0.4666666666666667,0.6190476190476191,0.044444444444444446,0.26666666666666666,0.25,0.7482014388489209,0.3793103448275862,0.5599341911764705,0.571315,0.5553104651162791,0.11956521739130435,0.30434782608695654,4.3180000000000005,27.102564102564102,0.2728337236533958,9.0,2.0,3.0,1.0,6.0,6.0,3.0,22.0,9.0,10.0,8.0,18.0,3.0,17.0,2.0,12.0,5.0,3.0,2.0,3.0,2.0,1.0,18.0,6.0,2.0,2.0,5.0,1.0,8.0,4.0,0.03571428571428571,0.7391304347826086,0.034934497816593885,0.05555555555555555,0.044009779951100246,0.04,0.023809523809523808,0.044444444444444446,0.0546875,0.057692307692307696,0.14102564102564102,0.05084745762711865,0.5,0.32142857142857145,0.3333333333333333,0.1111111111111111,0.17647058823529413,0.6666666666666666,1.0,0.11612903225806452,0.15517241379310345,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1628397,1610612763,Ivan Rabb,Ivan Rabb,1628397,MEM,13509.0,225,1.0,453,456,114,119,50,909,21.0,29.0,7.0,8.0,7.0,9.0,18.0,6.0,17.0,,2.0,,1.0,4.0,,,1.0,2.0,35.0,64,1.0,6.0,20.0,93.0,493,7.0,9.0,,,21.0,10.0,14.0,1.0,2.0,9.0,32.0,44.0,26.0,3.0,4.0,1.0,,10.0,10.0,20.0,9.0,1.0,1.0,50.0,17.0,19.0,3.0,39.0,55.0,4.0,2.0,2.0,3.0,11.0,1.0,16.0,26.0,,26.0,27.0,4.0,32.0,114,3.0,4.0,0.6285714285714286,0.7586206896551724,1.0,0.16666666666666666,,0.5,0.16666666666666666,0.546875,0.7777777777777778,0.7142857142857143,0.5214285714285715,0.7777777777777778,0.71875,0.5602409638554217,0.75,0.7619047619047619,0.08571428571428572,,,18.395303326810176,0.2727272727272727,0.15702479338842976,0.1717171717171717,0.16363636363636364,0.11538461538461539,0.25806451612903225,0.15384615384615385,0.23809523809523808,0.4142857142857143,0.7241379310344828,0.7241379310344828,0.6666666666666666,0.2571428571428571,0.24285714285714285,0.35294117647058826,0.35294117647058826,0.02857142857142857,,,,0.05714285714285714,0.25,0.25,1.0,0.8888888888888888,0.875,0.14285714285714285,,,,0.5625,0.7777777777777778,,0.125,0.5,0.5,0.25,0.4908621428571429,0.5730875,0.5513343749999999,0.22580645161290322,0.34408602150537637,7.893749999999999,24.73333333333333,0.25165562913907286,8.0,,,7.0,,12.0,,9.0,,6.0,10.0,16.0,3.0,8.0,1.0,4.0,4.0,,2.0,,1.0,,10.0,4.0,,,3.0,1.0,4.0,3.0,,0.7272727272727273,0.0847457627118644,0.06451612903225806,0.07582938388625593,0.175,0.061224489795918366,,0.058823529411764705,0.08,0.13157894736842105,0.09375,0.75,0.4444444444444444,0.4444444444444444,0.5,,,,0.12658227848101267,0.136986301369863,1.0,1.0,2.0,0.16666666666666666,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,
1628416,1610612763,Tyler Dorsey,Tyler Dorsey,1628416,MEM,14983.0,250,9.0,515,519,119,80,62,1034,9.0,17.0,2.0,2.0,1.0,2.0,13.0,5.0,12.0,2.0,6.0,1.0,15.0,41.0,1.0,3.0,4.0,8.0,19.0,42,17.0,47.0,13.0,102.0,587,3.0,3.0,1.0,3.0,9.0,3.0,6.0,5.0,9.0,8.0,29.0,14.0,24.0,48.0,41.0,15.0,6.0,15.0,11.0,26.0,5.0,6.0,1.0,63.0,10.0,14.0,,24.0,34.0,3.0,2.0,1.0,5.0,10.0,2.0,8.0,12.0,1.0,19.0,19.0,4.0,29.0,118,,4.0,0.3684210526315789,0.4117647058823529,0.9411764705882353,0.3617021276595745,0.3333333333333333,0.5555555555555556,0.3617021276595745,0.4523809523809524,1.0,0.5,0.5,0.75,0.7,0.5257731958762887,0.75,0.6904761904761905,0.5280898876404494,0.14285714285714285,0.17647058823529413,18.166383701188455,,0.1037037037037037,0.09345794392523364,0.09917355371900827,0.07692307692307693,0.15625,0.0641025641025641,0.1724137931034483,0.19101123595505617,0.5294117647058824,0.6428571428571429,0.4444444444444444,0.14606741573033707,0.1348314606741573,0.4166666666666667,0.5,0.06741573033707865,0.3333333333333333,0.3333333333333333,1.0,0.4606741573033708,0.36585365853658536,0.375,0.9333333333333333,0.3333333333333333,1.0,,0.5,0.3333333333333333,1.0,0.13333333333333333,0.5,0.06666666666666667,0.5333333333333333,0.5,0.7191011235955056,0.36585365853658536,0.5336617977528091,0.5378166666666666,0.5299733333333334,0.08823529411764706,0.28431372549019607,8.066666666666666,25.42127659574468,0.23106796116504855,5.0,,,,3.0,4.0,,11.0,3.0,6.0,4.0,10.0,1.0,5.0,2.0,2.0,3.0,,,,3.0,,7.0,,,,,,,,0.07692307692307693,0.5,0.02962962962962963,0.05825242718446602,0.04201680672268908,0.03225806451612903,0.04081632653061224,,0.06329113924050633,0.041666666666666664,0.09803921568627451,0.021739130434782608,,0.38461538461538464,0.4166666666666667,0.2,,,,0.07526881720430108,0.15217391304347827,1.0,1.0,2.0,0.02127659574468085,,0.4,1.0,1.0,1.0,1.0,0.16666666666666666,0.024390243902439025,1.0,,,,,,,,,,True,,,,
203998,1610612763,Bruno Caboclo,Bruno Caboclo,203998,MEM,47981.0,800,,1616,1626,432,428,194,3242,40.0,69.0,12.0,21.0,12.0,19.0,22.0,3.0,4.0,19.0,54.0,13.0,29.0,76.0,5.0,7.0,8.0,16.0,48.0,95,48.0,130.0,42.0,282.0,1797,13.0,27.0,7.0,12.0,49.0,14.0,24.0,12.0,29.0,15.0,79.0,64.0,32.0,141.0,75.0,29.0,14.0,30.0,20.0,50.0,15.0,5.0,2.0,120.0,50.0,61.0,5.0,116.0,158.0,14.0,10.0,4.0,16.0,38.0,10.0,43.0,81.0,2.0,37.0,50.0,5.0,78.0,425,9.0,2.0,0.6666666666666666,0.8205128205128205,0.9791666666666666,0.36923076923076925,0.5833333333333334,0.41379310344827586,0.37209302325581395,0.5052631578947369,0.48148148148148145,0.5833333333333334,0.5333333333333333,0.6025641025641025,0.6037735849056604,0.5708502024291497,0.6125,0.6370967741935484,0.5777777777777777,0.14736842105263157,0.15942028985507245,15.522875816993464,0.11627906976744186,0.13895216400911162,0.1457725947521866,0.14194373401534527,0.1388888888888889,0.14,0.15267175572519084,0.12345679012345678,0.30666666666666664,0.5797101449275363,0.6896551724137931,0.65,0.09777777777777778,0.017777777777777778,0.75,0.75,0.24,0.35185185185185186,0.35185185185185186,0.9473684210526315,0.3377777777777778,0.3815789473684211,0.3815789473684211,1.0,0.5384615384615384,0.5714285714285714,0.25,0.1794871794871795,0.7142857142857143,1.0,0.3584905660377358,0.631578947368421,0.24528301886792453,0.3018867924528302,0.5,0.8844444444444445,0.38666666666666666,0.5560168161434977,0.5958145833333333,0.5766721153846155,0.17375886524822695,0.2801418439716312,3.4642105263157883,24.756153846153843,0.26732673267326734,5.0,2.0,5.0,2.0,3.0,18.0,1.0,20.0,8.0,27.0,11.0,42.0,,22.0,4.0,12.0,10.0,5.0,4.0,2.0,4.0,,19.0,30.0,3.0,3.0,19.0,5.0,33.0,15.0,0.13636363636363635,0.5789473684210527,0.024886877828054297,0.08108108108108109,0.04903225806451613,0.03468208092485549,0.01092896174863388,0.03488372093023256,0.09090909090909091,0.054945054945054944,0.13836477987421383,,0.45454545454545453,0.22727272727272727,0.2631578947368421,0.6,0.1282051282051282,0.4,1.0,0.08677685950413223,0.17272727272727273,,1.0,4.0,,,1.0,4.0,3.0,8.0,1.0,,,0.3076923076923077,4.0,1.0,2.0,6.0,1.0,0.0851063829787234,0.015151515151515152,,,True,,,,
202718,1610612763,Chandler Parsons,Chandler Parsons,202718,MEM,9268.0,154,-10.0,318,306,105,103,37,624,7.0,12.0,,,1.0,3.0,10.0,3.0,7.0,2.0,8.0,2.0,7.0,28.0,,,3.0,5.0,15.0,29,9.0,36.0,7.0,64.0,325,1.0,1.0,,,5.0,4.0,11.0,4.0,7.0,3.0,23.0,20.0,10.0,24.0,28.0,7.0,2.0,5.0,2.0,7.0,2.0,,1.0,16.0,12.0,8.0,1.0,21.0,22.0,5.0,5.0,,3.0,9.0,2.0,4.0,10.0,,9.0,7.0,,23.0,105,2.0,,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.25,,0.5714285714285714,0.25,0.5172413793103449,1.0,0.36363636363636365,0.43846153846153846,1.0,0.5555555555555556,0.47058823529411764,1.25,0.6052631578947368,0.5538461538461539,0.06896551724137931,0.08333333333333333,21.38888888888889,0.16666666666666666,0.09195402298850575,0.15384615384615385,0.12121212121212122,0.15151515151515152,0.09523809523809523,0.13846153846153847,0.23076923076923078,0.18461538461538463,0.5833333333333334,0.6363636363636364,0.8571428571428571,0.15384615384615385,0.1076923076923077,0.42857142857142855,0.42857142857142855,0.12307692307692308,0.25,0.25,1.0,0.4307692307692308,0.25,0.25,0.8571428571428571,,,,,,,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.6,0.7384615384615385,0.25,0.5170253846153846,0.3715,0.4893194444444445,0.078125,0.359375,7.99655172413793,25.38611111111111,0.330188679245283,5.0,,,3.0,3.0,,,4.0,,1.0,,1.0,,6.0,2.0,4.0,2.0,,1.0,,1.0,,4.0,1.0,,,1.0,,1.0,,0.1,0.6666666666666666,,0.013513513513513514,0.006172839506172839,,,,0.018867924528301886,,0.030303030303030304,,,0.5,0.5555555555555556,0.6,,,,0.058823529411764705,0.125,,,,,,0.3333333333333333,1.0,,1.0,,,,0.5,,,,,,,,1.0,,True,,,,
1628975,1610612763,Jevon Carter,Jevon Carter,1628975,MEM,9407.0,157,-9.0,313,309,91,104,42,622,2.0,7.0,,,,1.0,10.0,4.0,6.0,3.0,11.0,4.0,9.0,22.0,1.0,4.0,1.0,5.0,7.0,23,12.0,33.0,13.0,63.0,352,1.0,4.0,3.0,8.0,11.0,,3.0,2.0,9.0,8.0,14.0,2.0,12.0,21.0,22.0,9.0,,14.0,11.0,25.0,11.0,,3.0,61.0,8.0,10.0,1.0,19.0,24.0,9.0,2.0,7.0,4.0,10.0,2.0,3.0,14.0,2.0,11.0,17.0,3.0,14.0,91,3.0,2.0,0.14285714285714285,0.14285714285714285,0.5833333333333334,0.36363636363636365,0.375,0.2222222222222222,0.36363636363636365,0.30434782608695654,0.25,,0.44642857142857145,0.4583333333333333,0.25,0.4921875,0.4583333333333333,0.4375,0.5892857142857143,,,20.385674931129476,0.08333333333333333,0.11494252873563218,0.12903225806451613,0.12080536912751678,0.14285714285714285,0.2,0.14583333333333334,0.07142857142857142,0.125,0.2857142857142857,0.2857142857142857,,0.17857142857142858,0.10714285714285714,0.6666666666666666,0.6666666666666666,0.19642857142857142,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.39285714285714285,0.4090909090909091,0.4090909090909091,0.5555555555555556,,,,0.3333333333333333,0.25,,0.08333333333333333,,0.3333333333333333,0.4166666666666667,0.2,0.7142857142857143,0.4090909090909091,0.507850892857143,0.522725,0.5263833333333333,0.1746031746031746,0.2222222222222222,10.208695652173912,24.896969696969695,0.29073482428115016,1.0,2.0,4.0,,15.0,,,8.0,3.0,2.0,2.0,5.0,1.0,6.0,,6.0,,,,1.0,1.0,,6.0,3.0,,,2.0,1.0,3.0,2.0,,0.6,0.02631578947368421,0.025974025974025976,0.026143790849673203,,0.06451612903225806,,0.018518518518518517,0.043478260869565216,0.03125,0.03225806451612903,0.6666666666666666,0.1,0.1,,0.3333333333333333,0.5,1.0,0.09836065573770492,0.21428571428571427,,1.0,3.0,,,0.25,1.0,1.0,,,,,0.25,1.0,,,,,0.125,,,,True,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,4736.0,79,30.0,154,154,62,69,18,308,10.0,16.0,5.0,7.0,4.0,5.0,14.0,,,,,,3.0,8.0,,,2.0,4.0,18.0,30,3.0,8.0,12.0,57.0,159,5.0,7.0,,,13.0,8.0,9.0,2.0,4.0,10.0,32.0,22.0,14.0,9.0,8.0,3.0,2.0,1.0,4.0,5.0,3.0,1.0,,14.0,4.0,8.0,1.0,13.0,20.0,3.0,,3.0,7.0,11.0,4.0,8.0,15.0,3.0,13.0,14.0,3.0,32.0,60,1.0,3.0,0.6111111111111112,0.7333333333333333,1.0,0.375,,0.5,0.375,0.6,0.7142857142857143,0.8888888888888888,0.5921052631578947,0.7142857142857143,0.8461538461538461,0.6477272727272727,0.8125,0.8421052631578947,0.21052631578947367,0.06666666666666667,0.125,31.428571428571427,0.2,0.18181818181818182,0.1,0.14285714285714285,0.1,0.2727272727272727,0.0967741935483871,0.1111111111111111,0.42105263157894735,0.625,0.7142857142857143,0.5,0.3684210526315789,,,,,,,,0.21052631578947367,0.375,0.375,1.0,1.0,0.7142857142857143,0.2,,,,0.38461538461538464,0.8,,0.3076923076923077,0.5,0.631578947368421,0.375,0.5142210526315791,0.55815,0.5302153846153846,0.22807017543859648,0.5614035087719298,5.2,25.637500000000003,0.4025974025974026,8.0,,,3.0,,6.0,,1.0,,1.0,6.0,7.0,2.0,4.0,,,4.0,2.0,1.0,,2.0,,5.0,1.0,,,1.0,,1.0,,,0.36363636363636365,0.14634146341463414,0.03333333333333333,0.09859154929577464,0.0625,0.1875,0.2222222222222222,0.04,,0.23076923076923078,0.13333333333333333,,0.5714285714285714,0.5714285714285714,0.75,,,,0.12195121951219512,0.15151515151515152,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,
201149,1610612763,Joakim Noah,Joakim Noah,201149,MEM,10961.0,183,-7.0,363,367,98,132,50,730,24.0,40.0,6.0,9.0,4.0,8.0,11.0,2.0,4.0,,,,,,,,,,33.0,55,,,16.0,82.0,389,6.0,10.0,,,13.0,5.0,10.0,,,11.0,21.0,42.0,24.0,,,,6.0,16.0,11.0,27.0,7.0,4.0,1.0,65.0,20.0,26.0,4.0,50.0,68.0,6.0,3.0,3.0,5.0,15.0,3.0,12.0,24.0,2.0,18.0,24.0,4.0,21.0,96,2.0,4.0,0.6363636363636364,0.75,,,,,,0.6,0.6,0.5,0.6,0.6,0.5,0.6119402985074627,0.5909090909090909,0.5833333333333334,,0.10909090909090909,0.1,19.71153846153846,0.5,0.2857142857142857,0.2564102564102564,0.27218934911242604,0.4,0.13636363636363635,0.2727272727272727,0.16666666666666666,0.7272727272727273,0.6,0.6666666666666666,0.5416666666666666,0.2,0.07272727272727272,0.5,0.5,,,,,,,,,0.9,0.6666666666666666,,,,,0.8,0.5,,,,0.7272727272727273,,0.56036,0.5540285714285714,0.5383500000000001,0.15853658536585366,0.25609756097560976,3.6490909090909094,,0.2699724517906336,7.0,,,1.0,,10.0,,12.0,3.0,8.0,10.0,18.0,1.0,10.0,,4.0,6.0,1.0,2.0,,,,8.0,7.0,1.0,1.0,6.0,1.0,8.0,4.0,0.18181818181818182,0.6666666666666666,0.09803921568627451,0.10256410256410256,0.1,0.11363636363636363,0.11428571428571428,0.043478260869565216,0.08928571428571429,0.13636363636363635,0.2647058823529412,0.0625,0.5,0.6363636363636364,0.7777777777777778,0.8571428571428571,,,,0.12698412698412698,0.12698412698412698,,2.0,1.0,,,1.0,,,3.0,1.0,,,,,,,,,,,2.0,,True,,,,
202685,1610612763,Jonas Valanciunas,Jonas Valanciunas,202685,MEM,17230.0,287,3.0,581,577,131,81,72,1158,38.0,66.0,18.0,27.0,6.0,13.0,68.0,4.0,8.0,,1.0,,1.0,8.0,,,,,73.0,142,1.0,9.0,39.0,188.0,662,20.0,32.0,,,46.0,14.0,28.0,,,17.0,45.0,74.0,72.0,3.0,8.0,1.0,14.0,14.0,8.0,22.0,7.0,1.0,3.0,52.0,34.0,47.0,11.0,92.0,120.0,4.0,3.0,1.0,10.0,21.0,9.0,22.0,36.0,4.0,43.0,54.0,5.0,45.0,130,,5.0,0.5068493150684932,0.6271186440677966,1.0,0.1111111111111111,,,0.1111111111111111,0.5140845070422535,0.625,0.5,0.49337748344370863,0.625,0.5,0.5310734463276836,0.6216216216216216,0.5625,0.059602649006622516,0.09859154929577464,0.12121212121212122,29.86425339366516,0.6875,0.28484848484848485,0.3008849557522124,0.29136690647482016,0.27419354838709675,0.22857142857142856,0.35526315789473684,0.1891891891891892,0.4370860927152318,0.5757575757575758,0.6551724137931034,0.5263157894736842,0.4503311258278146,0.052980132450331126,0.5,0.5714285714285714,0.006622516556291391,,,,0.052980132450331126,0.125,0.125,1.0,0.84375,0.6666666666666666,0.2222222222222222,,,,0.4642857142857143,0.46153846153846156,,,,0.4966887417218543,0.125,0.49379536423841064,0.5581736842105263,0.4981464285714285,0.24468085106382978,0.2393617021276596,5.522535211267605,25.15555555555555,0.22547332185886404,31.0,,,6.0,,28.0,,6.0,5.0,9.0,18.0,28.0,6.0,11.0,1.0,6.0,5.0,,7.0,,2.0,,23.0,16.0,,,6.0,10.0,16.0,9.0,0.07352941176470588,0.5238095238095238,0.10650887573964497,0.08333333333333333,0.09747292418772563,0.10294117647058823,0.14102564102564102,,0.09210526315789473,0.0625,0.3235294117647059,0.09836065573770492,0.5625,0.45588235294117646,0.49206349206349204,0.4838709677419355,,,,0.13372093023255813,0.1411042944785276,,2.0,1.0,,,0.5,,2.0,3.0,1.0,0.125,,,1.0,1.0,,,1.0,0.047619047619047616,,1.0,,True,,,,
