EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,on,Clear Path Fouls
1627742,1610612747,Brandon Ingram,Brandon Ingram,1627742,LAL,105629.0,1760,-59.0,3761,3751,1090.0,888.0,426,7512,184.0,291.0,14.0,27.0,44.0,74.0,84.0,191.0,63.0,153.0,14.0,41.0,2.0,4.0,4.0,9.0,17.0,53.0,1.0,5.0,4.0,16.0,331.0,635.0,31.0,94.0,195.0,950.0,4167,27.0,55.0,3.0,9.0,11.0,74.0,83.0,168.0,8.0,25.0,73.0,263.0,240.0,422.0,84.0,9.0,12.0,53.0,17.0,50.0,106.0,48.0,154.0,34.0,14.0,79.0,22.0,5.0,356.0,8.0,31.0,2.0,111.0,107.0,8.0,226.0,41.0,267.0,18.0,28.0,21.0,7.0,77.0,9.0,42.0,52.0,7.0,35.0,4.0,8.0,129.0,7.0,37.0,54.0,149.0,8.0,5.0,14.0,266.0,2.0,7.0,12.0,289.0,35.0,1.0,137.0,1.0,23.0,29.0,2.0,1.0,17.0,1.0,2.0,10.0,31.0,15.0,1.0,1.0,258.0,1075.0,11.0,20.0,0.36253776435045315,0.36923076923076925,0.9032258064516129,0.32978723404255317,0.3333333333333333,0.32,0.32978723404255317,0.521259842519685,0.4909090909090909,0.49404761904761907,0.5178326474622771,0.4921875,0.49222797927461137,0.5549707602339181,0.5,0.5456431535269709,0.1289437585733882,0.07874015748031496,0.10996563573883161,0.07853403141361257,0.0196078431372549,23.202074982315494,0.5968992248062015,0.09302325581395349,0.013513513513513514,0.09907407407407408,0.029922779922779922,0.13909774436090225,0.012364760432766615,0.11608093716719915,0.023172905525846704,0.03761061946902655,0.021621621621621623,0.028037383177570093,0.014084507042253521,0.006666666666666667,0.07421875,0.09411764705882353,0.16228070175438597,0.13893376413570274,0.13966480446927373,0.05750798722044728,0.4838709677419355,0.3991769547325103,0.6323024054982818,0.7104247104247104,0.44021739130434784,0.262002743484225,0.4397905759162304,0.4772727272727273,0.27380952380952384,0.20987654320987653,0.4117647058823529,0.42,0.25396825396825395,0.056241426611796985,0.34146341463414637,0.34146341463414637,1.0,0.07270233196159122,0.32075471698113206,0.32075471698113206,0.8235294117647058,0.421875,0.5185185185185185,0.2857142857142857,0.0625,0.5,1.0,0.078125,0.2,1.0,0.38341968911917096,0.5945945945945946,0.046632124352331605,0.4444444444444444,0.08290155440414508,0.25,0.5281207133058985,0.32075471698113206,0.49170994513031563,0.49888653846153824,0.4788246113989639,0.1658653846153846,0.18588873812754408,0.010526315789473684,0.07789473684210527,0.2768421052631579,7.929921259842517,24.72234042553192,0.28981653815474606,,,,,,,,,True,
1627826,1610612747,Ivica Zubac,Ivica Zubac,1627826,LAL,19116.0,319,-26.0,670,672,119.0,142.0,74,1342,54.0,83.0,13.0,23.0,10.0,13.0,13.0,34.0,1.0,3.0,,,,,,,,,,,,,68.0,120.0,,,32.0,168.0,761,15.0,29.0,,,6.0,36.0,12.0,17.0,,,10.0,34.0,112.0,24.0,,,18.0,,,18.0,11.0,4.0,15.0,4.0,,4.0,1.0,6.0,34.0,5.0,26.0,,29.0,26.0,4.0,59.0,31.0,90.0,5.0,3.0,1.0,2.0,10.0,,2.0,13.0,1.0,8.0,,4.0,23.0,2.0,3.0,33.0,47.0,,2.0,5.0,35.0,,3.0,,39.0,4.0,,17.0,,5.0,18.0,1.0,,12.0,1.0,1.0,5.0,19.0,8.0,,,30.0,114.0,1.0,1.0,0.8235294117647058,0.9491525423728814,,,,,,0.5666666666666667,0.5172413793103449,0.7058823529411765,0.5666666666666667,0.5172413793103449,0.7058823529411765,0.6086956521739131,0.5625,0.7391304347826086,,0.15,0.12048192771084337,0.23529411764705882,,21.164021164021165,0.43478260869565216,0.2,,0.125,0.14130434782608695,0.20422535211267606,0.04807692307692308,0.15714285714285714,0.1076388888888889,0.1927710843373494,0.125,0.034482758620689655,0.045454545454545456,0.0625,0.13829787234042554,0.08571428571428572,0.1590909090909091,0.2,0.21621621621621623,0.14705882352941177,0.42105263157894735,0.6916666666666667,0.6506024096385542,0.7397260273972602,0.7962962962962963,0.2833333333333333,0.38235294117647056,0.5,0.9230769230769231,0.025,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7931034482758621,0.5652173913043478,0.3076923076923077,,,,,,,0.7647058823529411,0.7692307692307693,,,,,0.6916666666666667,,0.4933558333333332,0.5319391304347826,0.5033117647058823,0.12781954887218044,0.12781954887218044,,0.21428571428571427,0.20238095238095238,3.4416666666666673,,0.17761194029850746,2.0,,,,,,,,True,
1628366,1610612747,Lonzo Ball,Lonzo Ball,1628366,LAL,45344.0,756,-10.0,1612,1607,366.0,239.0,181,3219,43.0,80.0,7.0,10.0,8.0,15.0,7.0,28.0,5.0,13.0,3.0,22.0,,6.0,2.0,6.0,36.0,98.0,7.0,10.0,9.0,24.0,55.0,121.0,39.0,120.0,10.0,237.0,1691,9.0,12.0,7.0,16.0,1.0,40.0,8.0,21.0,11.0,30.0,6.0,55.0,48.0,62.0,90.0,27.0,6.0,96.0,36.0,11.0,105.0,24.0,129.0,18.0,6.0,87.0,10.0,8.0,282.0,9.0,25.0,,56.0,47.0,3.0,106.0,34.0,140.0,6.0,33.0,21.0,12.0,37.0,10.0,28.0,21.0,3.0,9.0,1.0,3.0,58.0,6.0,15.0,27.0,61.0,2.0,2.0,2.0,32.0,,4.0,3.0,30.0,2.0,,10.0,,6.0,10.0,,,8.0,,,2.0,10.0,3.0,1.0,1.0,55.0,362.0,4.0,5.0,0.43636363636363634,0.46153846153846156,0.7692307692307693,0.325,0.4375,0.36666666666666664,0.3305084745762712,0.45454545454545453,0.75,0.38095238095238093,0.470954356846473,0.6964285714285714,0.4803921568627451,0.4647058823529412,0.6896551724137931,0.47413793103448276,0.4979253112033195,0.09090909090909091,0.1125,0.07142857142857142,,17.218543046357613,0.6379310344827587,0.09375,,0.09021113243761997,0.05506607929515418,0.16766467065868262,0.03125,0.12046783625730995,0.04582210242587601,0.0861244019138756,0.024691358024691357,0.03614457831325301,0.022222222222222223,0.06349206349206349,0.09523809523809523,0.08176100628930817,0.09090909090909091,0.1606425702811245,0.18823529411764706,0.045112781954887216,0.3,0.33195020746887965,0.5375,0.6056338028169014,0.4883720930232558,0.11618257261410789,0.25,0.2692307692307692,0.2857142857142857,0.05394190871369295,0.38461538461538464,0.38461538461538464,0.2,0.0912863070539419,0.13636363636363635,0.13636363636363635,1.0,0.4066390041493776,0.3673469387755102,0.3711340206185567,0.75,0.35714285714285715,0.7,,0.21428571428571427,,,0.35714285714285715,0.7,0.8571428571428571,0.29411764705882354,0.5333333333333333,0.11764705882352941,0.3333333333333333,0.47058823529411764,0.375,0.8298755186721992,0.375,0.542263179916318,0.5567695652173914,0.5392510204081632,0.040160642570281124,0.07751937984496124,,0.16877637130801687,0.2320675105485232,5.126446280991737,26.30333333333333,0.22704714640198512,,2.0,1.0,0.008333333333333333,0.01020408163265306,,,,True,
1628398,1610612747,Kyle Kuzma,Kyle Kuzma,1628398,LAL,71714.0,1195,-37.0,2553,2552,670.0,520.0,304,5105,120.0,179.0,18.0,30.0,33.0,46.0,45.0,112.0,14.0,38.0,18.0,47.0,1.0,4.0,2.0,13.0,51.0,163.0,3.0,11.0,13.0,43.0,179.0,329.0,69.0,210.0,94.0,659.0,2838,23.0,41.0,4.0,15.0,9.0,67.0,51.0,87.0,15.0,56.0,38.0,185.0,238.0,120.0,195.0,12.0,20.0,162.0,51.0,29.0,61.0,30.0,91.0,24.0,6.0,52.0,7.0,2.0,212.0,12.0,18.0,3.0,77.0,85.0,7.0,169.0,33.0,202.0,5.0,22.0,16.0,6.0,31.0,5.0,16.0,36.0,3.0,15.0,2.0,12.0,67.0,4.0,20.0,38.0,83.0,8.0,4.0,3.0,97.0,4.0,12.0,,131.0,8.0,10.0,46.0,4.0,14.0,11.0,,,10.0,,,1.0,11.0,5.0,2.0,2.0,180.0,657.0,3.0,9.0,0.664804469273743,0.7041420118343196,0.9420289855072463,0.32857142857142857,0.26666666666666666,0.26785714285714285,0.33014354066985646,0.5440729483282675,0.5609756097560976,0.5862068965517241,0.5241187384044527,0.5178571428571429,0.513986013986014,0.5496632996632996,0.5317460317460317,0.5545454545454546,0.38961038961038963,0.08814589665653495,0.1005586592178771,0.09821428571428571,,22.83246977547496,0.4626865671641791,0.12727272727272726,0.028037383177570093,0.11440107671601615,0.026124818577648767,0.14864864864864866,0.026373626373626374,0.12846946867565423,0.026223776223776224,0.026402640264026403,0.027777777777777776,0.022388059701492536,0.02556818181818182,0.02912621359223301,0.0935672514619883,0.12550607287449392,0.14285714285714285,0.155,0.1271186440677966,0.01968503937007874,0.45454545454545453,0.3320964749536178,0.6703910614525139,0.7453416149068323,0.7083333333333334,0.2077922077922078,0.4017857142857143,0.44554455445544555,0.5777777777777777,0.07050092764378478,0.3684210526315789,0.3684210526315789,0.5714285714285714,0.08719851576994433,0.3829787234042553,0.3829787234042553,0.9444444444444444,0.30241187384044527,0.3128834355828221,0.31875,0.9411764705882353,0.5357142857142857,0.6,0.3888888888888889,0.07142857142857142,0.25,1.0,0.19642857142857142,0.2727272727272727,0.6666666666666666,0.32167832167832167,0.717391304347826,0.09090909090909091,0.15384615384615385,0.3006993006993007,0.3023255813953488,0.7217068645640075,0.3148148148148148,0.5268044609665428,0.5385684210526316,0.5170048951048952,0.08620689655172414,0.12534059945504086,0.018779342723004695,0.10166919575113809,0.28072837632776937,5.659878419452888,25.48476190476191,0.26243634939287114,,1.0,3.0,0.014285714285714285,0.018404907975460124,1.0,1.0,,True,
1628404,1610612747,Josh Hart,Josh Hart,1628404,LAL,43094.0,718,5.0,1535,1546,591.0,459.0,167,3081,38.0,58.0,6.0,9.0,10.0,20.0,2.0,18.0,1.0,6.0,12.0,24.0,1.0,3.0,3.0,8.0,21.0,72.0,1.0,6.0,9.0,25.0,41.0,82.0,33.0,96.0,29.0,210.0,1651,6.0,12.0,2.0,9.0,3.0,21.0,12.0,28.0,12.0,33.0,17.0,77.0,60.0,22.0,90.0,9.0,4.0,72.0,21.0,12.0,18.0,23.0,41.0,16.0,7.0,11.0,5.0,2.0,105.0,9.0,5.0,1.0,49.0,44.0,5.0,98.0,15.0,113.0,1.0,29.0,24.0,5.0,16.0,3.0,12.0,6.0,,4.0,,1.0,22.0,,5.0,30.0,68.0,,2.0,2.0,38.0,,4.0,7.0,40.0,4.0,,15.0,2.0,5.0,21.0,,,15.0,,1.0,5.0,21.0,13.0,,,76.0,582.0,12.0,4.0,0.7317073170731707,0.7692307692307693,0.9090909090909091,0.34375,0.2222222222222222,0.36363636363636365,0.34375,0.5,0.5,0.42857142857142855,0.5084269662921348,0.42857142857142855,0.4918032786885246,0.5384615384615384,0.45652173913043476,0.5273972602739726,0.5393258426966292,0.14634146341463414,0.1896551724137931,0.05555555555555555,,12.579710144927537,0.7272727272727273,0.11904761904761904,0.015384615384615385,0.09977324263038549,0.011286681715575621,0.14497041420118342,0.03515625,0.11938382541720154,0.020028612303290415,0.016129032258064516,0.012345679012345678,,0.024630541871921183,0.07547169811320754,0.10194174757281553,0.08571428571428572,0.11578947368421053,0.14285714285714285,0.1518987341772152,0.011235955056179775,0.6190476190476191,0.3258426966292135,0.6551724137931034,0.8085106382978723,0.7631578947368421,0.10112359550561797,0.1111111111111111,0.11764705882352941,,0.033707865168539325,0.16666666666666666,0.16666666666666666,1.0,0.1348314606741573,0.5,0.5,0.9166666666666666,0.4044943820224719,0.2916666666666667,0.2916666666666667,0.9047619047619048,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.3333333333333333,,0.2857142857142857,0.16666666666666666,1.0,0.32786885245901637,0.5,0.13114754098360656,0.375,0.4098360655737705,0.36,0.8651685393258427,0.2916666666666667,0.5528797752808992,0.5104115384615384,0.5526713114754097,0.08947368421052632,0.16129032258064516,0.020618556701030927,0.1,0.36666666666666664,4.721951219512196,25.253125,0.38501628664495113,,,,,,1.0,,,True,
203484,1610612747,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,LAL,42121.0,702,-65.0,1498,1488,496.0,420.0,177,2986,30.0,49.0,9.0,12.0,9.0,16.0,9.0,16.0,12.0,32.0,19.0,38.0,2.0,2.0,11.0,20.0,23.0,96.0,2.0,7.0,7.0,36.0,51.0,97.0,42.0,134.0,49.0,277.0,1701,13.0,19.0,4.0,9.0,4.0,42.0,14.0,25.0,18.0,56.0,30.0,112.0,64.0,38.0,123.0,3.0,10.0,96.0,23.0,3.0,26.0,9.0,35.0,5.0,4.0,19.0,7.0,,79.0,6.0,17.0,1.0,39.0,21.0,1.0,61.0,24.0,85.0,7.0,29.0,19.0,10.0,16.0,1.0,14.0,9.0,3.0,2.0,1.0,,25.0,1.0,7.0,12.0,53.0,2.0,,1.0,63.0,2.0,3.0,18.0,61.0,6.0,12.0,16.0,2.0,11.0,2.0,,,,,,2.0,2.0,1.0,1.0,,109.0,487.0,9.0,8.0,0.6274509803921569,0.6956521739130435,0.9761904761904762,0.31343283582089554,0.4444444444444444,0.32142857142857145,0.31343283582089554,0.5257731958762887,0.6842105263157895,0.56,0.4935064935064935,0.6785714285714286,0.5061728395061729,0.5337301587301587,0.6612903225806451,0.5729166666666666,0.5800865800865801,0.030927835051546393,0.02040816326530612,0.0625,0.03125,16.292798110979927,0.64,0.023255813953488372,0.018518518518518517,0.05303030303030303,0.0425,0.11926605504587157,0.021897810218978103,0.08298755186721991,0.03412462908011869,0.04242424242424243,0.026490066225165563,0.07142857142857142,0.014218009478672985,0.047619047619047616,0.047619047619047616,0.0625,0.05063291139240506,0.11583011583011583,0.1323529411764706,0.05426356589147287,0.5,0.21212121212121213,0.6122448979591837,0.625,0.6,0.06926406926406926,0.5625,0.6,0.5555555555555556,0.13852813852813853,0.375,0.3870967741935484,0.75,0.1645021645021645,0.5,0.5135135135135135,0.9473684210526315,0.4155844155844156,0.23958333333333334,0.23958333333333334,1.0,0.42857142857142855,0.75,0.3333333333333333,0.07142857142857142,1.0,1.0,0.25,0.2857142857142857,1.0,0.19753086419753085,0.5625,0.24691358024691357,0.55,0.4444444444444444,0.19444444444444445,0.7922077922077922,0.23958333333333334,0.526425652173913,0.5262454545454547,0.5277956249999999,0.07468879668049792,0.14953271028037382,0.014925373134328358,0.15162454873646208,0.4043321299638989,8.579381443298969,25.30895522388059,0.3311081441922563,,,1.0,0.007462686567164179,,2.0,,0.02631578947368421,True,
2544,1610612747,LeBron James,LeBron James,2544,LAL,54645.0,911,21.0,1952,1940,506.0,432.0,203,3892,140.0,201.0,16.0,20.0,38.0,54.0,22.0,59.0,22.0,57.0,6.0,14.0,,2.0,3.0,5.0,49.0,143.0,4.0,11.0,19.0,49.0,184.0,317.0,55.0,157.0,118.0,651.0,2132,21.0,29.0,4.0,13.0,8.0,62.0,48.0,84.0,22.0,54.0,47.0,209.0,130.0,238.0,60.0,105.0,24.0,143.0,49.0,26.0,149.0,59.0,208.0,41.0,18.0,118.0,25.0,6.0,475.0,7.0,20.0,3.0,76.0,112.0,13.0,201.0,30.0,231.0,9.0,33.0,16.0,17.0,51.0,16.0,39.0,30.0,4.0,12.0,1.0,1.0,81.0,3.0,20.0,22.0,44.0,4.0,3.0,2.0,135.0,2.0,1.0,2.0,178.0,25.0,1.0,79.0,,22.0,19.0,,,15.0,,,4.0,19.0,10.0,2.0,1.0,207.0,497.0,5.0,16.0,0.3532608695652174,0.37790697674418605,0.36363636363636365,0.3503184713375796,0.3076923076923077,0.4074074074074074,0.3503184713375796,0.580441640378549,0.7241379310344828,0.5714285714285714,0.5622362869198312,0.6428571428571429,0.5869565217391305,0.5918181818181818,0.6326530612244898,0.6075581395348837,0.33122362869198313,0.08201892744479496,0.08955223880597014,0.13559322033898305,,28.89194139194139,0.6296296296296297,0.38235294117647056,0.0379746835443038,0.2014388489208633,0.03868471953578337,0.18581907090464547,0.02127659574468085,0.19481865284974093,0.031914893617021274,0.06147540983606557,0.03125,,0.028455284552845527,,0.1474820143884892,0.2422360248447205,0.27350427350427353,0.19195046439628483,0.16279069767441862,0.04411764705882353,0.5263157894736842,0.4240506329113924,0.6965174129353234,0.7650273224043715,0.40714285714285714,0.12447257383966245,0.3728813559322034,0.43137254901960786,0.22727272727272727,0.12025316455696203,0.38596491228070173,0.38596491228070173,0.13636363636363635,0.029535864978902954,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.30168776371308015,0.34265734265734266,0.3475177304964539,0.3673469387755102,0.47619047619047616,0.8,0.1875,0.047619047619047616,,,0.2619047619047619,0.36363636363636365,0.25,0.391304347826087,0.7037037037037037,0.036231884057971016,0.6,0.35507246376811596,0.3877551020408163,0.7552742616033755,0.34265734265734266,0.518529746835443,0.5181791666666666,0.5081445652173915,0.14962121212121213,0.21293800539083557,,0.09523809523809523,0.3210445468509985,6.175709779179812,26.428662420382167,0.25922131147540983,,,2.0,0.012738853503184714,0.013986013986013986,,,,True,
1629004,1610612747,Svi Mykhailiuk,Svi Mykhailiuk,1629004,LAL,5726.0,95,20.0,206,205,97.0,75.0,20,411,2.0,4.0,1.0,1.0,1.0,2.0,,,,2.0,3.0,7.0,,,1.0,1.0,5.0,16.0,,,2.0,7.0,2.0,6.0,8.0,23.0,4.0,32.0,208,1.0,1.0,,,,2.0,1.0,3.0,3.0,8.0,3.0,14.0,4.0,,24.0,,,16.0,5.0,1.0,6.0,2.0,8.0,1.0,1.0,4.0,2.0,,18.0,1.0,,,1.0,6.0,,7.0,1.0,8.0,,4.0,4.0,,2.0,,2.0,1.0,,,,1.0,3.0,,,6.0,9.0,,1.0,,5.0,1.0,2.0,,6.0,,,1.0,,2.0,,,,,,,,,,,2.0,14.0,97.0,1.0,2.0,1.0,1.0,1.0,0.34782608695652173,,0.375,0.34782608695652173,0.3333333333333333,1.0,0.3333333333333333,0.4827586206896552,1.0,0.5,0.5,1.0,0.5384615384615384,0.7931034482758621,0.16666666666666666,0.25,,,15.350877192982457,0.6666666666666666,,,0.08571428571428572,,0.02564102564102564,0.023255813953488372,0.06422018348623854,0.011235955056179775,,,,0.02857142857142857,,0.09375,0.047619047619047616,0.11764705882352941,0.034482758620689655,,,,0.13793103448275862,0.5,0.6666666666666666,1.0,,,,,0.06896551724137931,,,,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.5517241379310345,0.3125,0.3125,1.0,1.0,1.0,1.0,,,,,,,0.18181818181818182,0.5,0.09090909090909091,1.0,0.6363636363636364,0.2857142857142857,0.9310344827586207,0.3125,0.5551310344827587,0.4763,0.5204772727272727,0.03333333333333333,0.14285714285714285,,0.0625,0.4375,7.316666666666667,24.97391304347826,0.470873786407767,,,,,,,,,True,
201580,1610612747,JaVale McGee,JaVale McGee,201580,LAL,44948.0,749,-99.0,1603,1594,333.0,263.0,177,3197,134.0,193.0,28.0,50.0,19.0,34.0,30.0,75.0,3.0,8.0,,1.0,,,,1.0,,4.0,,1.0,,1.0,167.0,276.0,,5.0,36.0,370.0,1816,31.0,56.0,,1.0,5.0,67.0,26.0,52.0,,2.0,7.0,59.0,258.0,76.0,,,52.0,4.0,,13.0,17.0,7.0,24.0,6.0,1.0,14.0,2.0,1.0,55.0,17.0,65.0,5.0,60.0,83.0,11.0,154.0,87.0,241.0,13.0,20.0,16.0,4.0,20.0,4.0,13.0,29.0,2.0,7.0,,5.0,49.0,11.0,8.0,38.0,88.0,1.0,14.0,14.0,52.0,,9.0,1.0,51.0,6.0,,26.0,,3.0,70.0,1.0,1.0,61.0,,1.0,8.0,71.0,50.0,16.0,6.0,59.0,332.0,8.0,2.0,0.7724550898203593,0.9148936170212766,,,,,,0.605072463768116,0.5535714285714286,0.5,0.594306049822064,0.543859649122807,0.48148148148148145,0.6085526315789473,0.5583333333333333,0.48360655737704916,0.017793594306049824,0.04710144927536232,0.05181347150259067,0.04,,19.469026548672566,0.40816326530612246,0.39285714285714285,0.10869565217391304,0.17078189300411523,0.13829787234042554,0.1892744479495268,0.06910569105691057,0.1780821917808219,0.11452513966480447,0.1485148514851485,0.13714285714285715,0.11827956989247312,0.060109289617486336,0.09523809523809523,0.1444866920152091,0.22580645161290322,0.1717171717171717,0.18518518518518517,0.20270270270270271,0.13,0.704225352112676,0.6868327402135231,0.694300518134715,0.73224043715847,0.7835820895522388,0.2669039145907473,0.4,0.4166666666666667,0.7333333333333333,0.028469750889679714,0.375,0.375,0.6666666666666666,0.0035587188612099642,,,,0.014234875444839857,,,,0.8771929824561403,0.56,0.10714285714285714,,,,0.017543859649122806,,,0.6296296296296297,0.5588235294117647,0.018518518518518517,,0.018518518518518517,,0.7046263345195729,,0.5356069395017794,0.5721352941176472,0.5200777777777777,0.08637873754152824,0.08783783783783784,,0.1810810810810811,0.15945945945945947,3.633333333333334,25.22,0.20773549594510293,1.0,,,,,,,,True,
1629021,1610612747,Moritz Wagner,Moritz Wagner,1629021,LAL,2243.0,37,-35.0,79,82,37.0,30.0,12,161,3.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,,,1.0,1.0,6.0,,,1.0,2.0,4.0,6.0,1.0,7.0,3.0,14.0,105,,1.0,,,,,1.0,2.0,1.0,3.0,2.0,7.0,8.0,,3.0,,,6.0,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,,1.0,1.0,1.0,3.0,4.0,7.0,1.0,3.0,,3.0,2.0,,,,,2.0,,,2.0,,1.0,1.0,2.0,,1.0,,3.0,,,,6.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,7.0,37.0,,1.0,1.0,1.0,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,0.6666666666666666,,0.5,0.4230769230769231,,0.5,0.4666666666666667,,0.5833333333333334,0.5384615384615384,0.16666666666666666,,0.5,,18.085106382978726,1.0,0.25,,0.09090909090909091,0.10344827586206896,0.058823529411764705,0.06666666666666667,0.07142857142857142,0.09090909090909091,,0.16666666666666666,0.15384615384615385,0.09090909090909091,,,0.2,,0.1,,0.14285714285714285,1.0,0.3076923076923077,0.75,0.75,1.0,0.15384615384615385,0.5,1.0,1.0,,,,,0.07692307692307693,,,,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,,,0.2,1.0,0.2,,0.4,0.5,0.8461538461538461,0.16666666666666666,0.5326115384615385,0.6184,0.48663,0.14285714285714285,0.16666666666666666,0.125,,0.5,3.683333333333333,25.628571428571426,0.46835443037974683,,,,,,,,,True,
