EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ThreePtAssists,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,Offensive Fouls,Loose Ball Fouls Drawn,RecoveredBlocks,DefensiveGoaltends,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyFtPoints,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,Charge Fouls Drawn,BlockedShortMidRange,ShortMidRangeAssists,LongMidRangeFGM,Corner3FGM,SecondChanceFtPoints,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,FTOffRebounds,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Arc3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,649.0,11,-4,22,22,12.0,16.0,3.0,44,1.0,1.0,1.0,1.0,2.0,3.0,30,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.5,0.5,0.75,0.75,1.0,11.538461538461538,0.125,0.1,0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5454,24.95,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627777,1610612762,Georges Niang,Georges Niang,1627777,UTA,1883.0,31,-16,70,72,29.0,40.0,12.0,142,2.0,2.0,4.0,2.0,6.0,17.0,96,6.0,4.0,2.0,,1.0,,3.0,2.0,2.0,2.0,,,2.0,2.0,3.0,1.0,,,,29.0,1.0,0.3333333333333333,0.3333333333333333,0.47058823529411764,0.5,0.35294117647058826,23.529411764705884,0.125,0.08333333333333333,,0.11764705882352941,0.23529411764705882,0.5,0.5,1.0,0.47058823529411764,0.5,0.4539294117647059,25.850000000000005,0.4142857142857143,2.0,2.0,1.0,1.0,3.0,7.0,2.0,1.0,2.0,5.0,11.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,2.0,9.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,9.0,0.4,0.4,0.5,0.45454545454545453,1.0,0.6,1.0,0.6428571428571429,1.0,0.6428571428571429,0.09090909090909091,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.11764705882352941,1.0,1.0,0.5,0.4117647058823529,0.42857142857142855,0.5,0.3333333333333333,0.11764705882352941,0.14285714285714285,1.0,0.2857142857142857,0.5,0.443,0.44519999999999993,0.058823529411764705,0.09090909090909091,0.11764705882352941,0.5294117647058824,10.381818181818181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612762,Tony Bradley,Tony Bradley,1628396,UTA,2154.0,36,-18,79,81,34.0,45.0,13.0,160,,,,,,17.0,106,,,,,1.0,,3.0,3.0,6.0,15.0,2.0,,,3.0,3.0,2.0,2.0,2.0,2.0,34.0,,,,0.5,0.5,,21.05263157894737,0.15789473684210525,0.1724137931034483,0.14285714285714285,,,,,,0.875,,0.51560625,,0.43037974683544306,8.0,14.0,5.0,7.0,,1.0,1.0,,,8.0,16.0,1.0,3.0,6.0,6.0,5.0,8.0,,,10.0,10.0,6.0,,1.0,1.0,,,1.0,4.0,6.0,2.0,2.0,,1.0,10.0,0.625,1.0,,0.5,0.5,0.625,0.5,0.625,0.5,0.625,,,,0.14285714285714285,0.875,0.5714285714285714,0.5714285714285714,0.625,0.0625,,,,0.0625,0.875,0.7142857142857143,,,0.5818833333333333,0.506325,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.5882352941176471,3.0437499999999997,3.0,6.0,6.0,1.0,8.0,2.0,1.0,9.0,5.0,2.0,2.0,1.0,2.0,1.0,0.5,0.27586206896551724,0.2,0.07692307692307693,0.21428571428571427,0.4166666666666667,0.23076923076923078,0.1,0.2,0.2222222222222222,0.625,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628513,1610612762,Naz Mitrou-Long,Naz Mitrou-Long,1628513,UTA,1798.0,30,-20,67,69,32.0,39.0,10.0,136,,1.0,4.0,1.0,4.0,9.0,95,,4.0,1.0,7.0,9.0,6.0,20.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,,,,32.0,,0.25,0.25,0.5,0.5625,0.5714285714285714,16.455696202531644,0.058823529411764705,0.08,0.14285714285714285,,0.5714285714285714,0.25,0.25,,1.0,0.25,0.45772142857142856,27.225,0.47761194029850745,2.0,3.0,1.0,1.0,,,,,1.0,2.0,3.0,2.0,,1.0,,1.0,1.0,,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,,,3.0,6.0,3.0,2.0,,1.0,4.0,0.5,0.5,,0.6666666666666666,,1.0,,0.5,,0.6666666666666666,0.3333333333333333,,0.4,,0.42857142857142855,0.6666666666666666,1.0,0.5,,,,,,0.5,1.0,0.5,,,0.40647500000000003,0.125,0.25,,0.4444444444444444,2.4666666666666663,,1.0,,,,1.0,,,,,1.0,,,,,,0.125,,,,,,,0.14285714285714285,,,1.0,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612762,Thabo Sefolosha,Thabo Sefolosha,200757,UTA,721.0,12,-7,26,27,9.0,12.0,6.0,53,,1.0,1.0,1.0,1.0,3.0,39,3.0,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,,,9.0,1.0,1.0,1.0,0.375,0.375,0.25,11.76470588235294,0.5,0.3333333333333333,1.0,,0.25,1.0,1.0,1.0,0.25,1.0,0.4468125,27.6,0.34615384615384615,,,,,,2.0,1.0,,,,3.0,,,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,0.5,,,,0.25,,,,,0.42455,0.4124,,,,,13.066666666666668,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,516.0,9,-10,18,19,,19.0,3.0,37,,,,,,8.0,29,,,,,2.0,,6.0,,1.0,4.0,,,,,,,1.0,,1.0,,,,,0.8,0.8,,21.73913043478261,,0.14285714285714285,,,,,,,0.8,,0.60954,,,4.0,4.0,,,,1.0,,,,4.0,5.0,,3.0,3.0,6.0,,,,,,2.0,6.0,,2.0,2.0,,,,1.0,1.0,,,,,,0.25,1.0,,0.8,1.0,,1.0,,1.0,,,,,,0.8,1.0,1.0,0.25,0.2,,,,,,,,,0.6378666666666667,,,,0.75,,2.5,3.0,3.0,6.0,,3.0,1.0,,3.0,,,,,1.0,,,0.375,1.0,,0.2727272727272727,0.5,0.3333333333333333,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628463,1610612762,Tyler Cavanaugh,Tyler Cavanaugh,1628463,UTA,1107.0,18,-6,42,43,27.0,17.0,6.0,85,,1.0,2.0,1.0,2.0,3.0,50,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,4.0,,,,,,,,,,27.0,1.0,0.5,0.5,0.375,0.375,0.5,8.333333333333334,0.1111111111111111,0.11764705882352941,0.25,,0.5,0.5,0.5,1.0,0.5,0.5,0.4489875,25.3,0.6428571428571429,,,,,,2.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,2.0,3.0,,,,,,,,,2.0,3.0,,,,,3.0,,,0.5,,,,,0.5,,0.5,,,,,,,,,0.5,,,,,,,0.6666666666666666,0.5,,0.4847166666666667,,,,1.0,5.35,,,,,2.0,1.0,,2.0,1.0,,,,,,,0.15384615384615385,0.125,,0.09523809523809523,,0.4,,,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628960,1610612762,Grayson Allen,Grayson Allen,1628960,UTA,1273.0,21,1,47,47,27.0,20.0,7.0,94,1.0,1.0,7.0,2.0,8.0,22.0,49,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,3.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,27.0,0.5,0.25,0.2857142857142857,0.35294117647058826,0.5,0.47058823529411764,42.59259259259259,,0.15,,0.058823529411764705,0.4117647058823529,0.14285714285714285,0.14285714285714285,,0.8235294117647058,0.16666666666666666,0.48127,29.975,0.574468085106383,2.0,6.0,2.0,4.0,,2.0,1.0,1.0,4.0,3.0,9.0,10.0,,,2.0,2.0,5.0,1.0,4.0,14.0,,6.0,1.0,,,,,,,1.0,8.0,11.0,,4.0,14.0,,,0.25,0.3333333333333333,,0.4,,0.3888888888888889,1.0,0.5384615384615384,0.1111111111111111,,,,0.35294117647058826,0.3333333333333333,0.4,,0.11764705882352941,,,,0.058823529411764705,0.4444444444444444,0.5,0.4444444444444444,0.25,,0.48368750000000005,0.23809523809523808,0.3076923076923077,0.09090909090909091,0.6363636363636364,6.066666666666666,,,,,1.0,3.0,,1.0,1.0,,1.0,,1.0,,,0.06666666666666667,0.3333333333333333,,0.041666666666666664,0.14285714285714285,,,,0.25,0.1111111111111111,1.0,,,7.0,3.0,,,,,1.0,,0.16666666666666666,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,241.0,4,2,8,8,,4.0,2.0,16,,,,,,,6,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,97.0,2,-4,4,4,,,,8,,1.0,1.0,1.0,1.0,6.0,10,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.25,1.5,0.5,50.0,,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.503575,25.3,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
