EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Blocked2s,BlockedAtRim,Blocks,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,LostBallSteals,StepOutOfBoundsTurnovers,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls Drawn,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,PtsPutbacks,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceAtRimAccuracy,Loose Ball Fouls,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Charge Fouls,Clear Path Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockedArc3,Corner3PctBlocked
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,3243.0,54,22.0,121,122,46,27,10,243,4.0,7,1.0,1.0,2.0,5.0,4.0,7.0,2.0,9.0,1.0,2.0,10.0,19,2.0,9.0,13.0,39.0,114,1.0,1.0,1.0,2.0,4.0,6.0,2.0,6.0,14.0,10.0,10.0,3.0,3.0,9.0,2.0,4.0,4.0,3.0,1.0,8.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,10.0,15.0,1.0,8.0,14.0,44,0.5,0.5,0.5,0.2222222222222222,0.2222222222222222,0.5263157894736842,1.0,0.6666666666666666,0.4642857142857143,0.5,0.5,0.5571428571428572,0.5,0.5833333333333334,0.32142857142857145,30.0,0.75,0.07317073170731707,0.08333333333333333,0.07692307692307693,0.0625,0.06666666666666667,0.1,0.047619047619047616,0.3333333333333333,0.25,0.5714285714285714,0.5714285714285714,0.5,0.17857142857142858,0.4,0.4,1.0,0.25,0.5714285714285714,0.5714285714285714,0.25,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.5,0.5,0.125,1.0,0.25,0.5714285714285714,0.2222222222222222,0.47941964285714284,0.45255,0.45224375,0.22857142857142856,0.3076923076923077,0.05128205128205128,0.358974358974359,10.889473684210525,26.711111111111112,0.38016528925619836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,1610612746,Marcin Gortat,Marcin Gortat,101162,LAC,243.0,4,-8.0,9,9,7,7,1,18,,1,,1.0,,,,,,,,,,1,,,,,13,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,2.0,2.0,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,7,,,,,,,,,,,,,,,,9.090909090909092,,,1.0,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.4141,,0.4141,,,,,3.2,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,3189.0,53,20.0,118,119,49,30,12,237,2.0,6,1.0,2.0,2.0,4.0,1.0,1.0,,,,,5.0,11,,,6.0,16.0,112,,,,,1.0,2.0,,2.0,4.0,,10.0,,,,,4.0,8.0,4.0,,20.0,4.0,6.0,10.0,12.0,2.0,2.0,2.0,2.0,5.0,2.0,7.0,3.0,2.0,3.0,3.0,6.0,,2.0,4.0,47,,,,,,0.45454545454545453,,0.5,0.45454545454545453,,0.5,0.5714285714285714,,0.6666666666666666,,16.153846153846153,0.2857142857142857,0.15384615384615385,0.16,0.15625,0.26666666666666666,0.06666666666666667,0.1111111111111111,0.17391304347826086,,0.5454545454545454,0.3333333333333333,0.5,,0.36363636363636365,0.5,0.5,,0.09090909090909091,1.0,1.0,,,,,,,1.0,0.5,,0.5454545454545454,,0.5178454545454545,,0.6991,0.15384615384615385,0.15384615384615385,,0.25,6.227272727272728,,0.4152542372881356,2.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.18181818181818182,0.3333333333333333,0.058823529411764705,0.041666666666666664,0.047619047619047616,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,583.0,10,5.0,21,21,7,7,3,42,1.0,2,,,,,,,,1.0,,,1.0,2,,1.0,4.0,6.0,26,,,,,,,,2.0,2.0,,2.0,,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,3.0,4.0,,1.0,2.0,7,,,,,,0.5,,,0.3333333333333333,,,0.6,,1.0,0.3333333333333333,20.833333333333336,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,0.5229666666666667,,,0.25,0.3333333333333333,,0.3333333333333333,2.25,27.0,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,3660.0,61,11.0,134,138,54,40,14,272,4.0,10,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,6.0,12,2.0,6.0,2.0,20.0,140,1.0,3.0,1.0,3.0,3.0,6.0,3.0,1.0,10.0,8.0,4.0,6.0,,3.0,2.0,2.0,2.0,2.0,,4.0,2.0,3.0,5.0,7.0,1.0,,,,2.0,,2.0,1.0,2.0,8.0,3.0,5.0,1.0,3.0,10.0,52,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.25,0.5,0.5,0.375,0.5,0.3333333333333333,14.864864864864865,,0.06818181818181818,0.07692307692307693,0.07142857142857142,0.05555555555555555,0.125,,0.043478260869565216,0.3333333333333333,0.5555555555555556,0.4,0.5,1.0,0.05555555555555555,1.0,1.0,,0.05555555555555555,1.0,1.0,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.25,0.4444444444444444,0.25,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.5282777777777778,0.4951666666666667,0.5129555555555556,0.15,0.21428571428571427,0.15,0.5,3.7583333333333333,24.433333333333334,0.40298507462686567,2.0,,,1.0,2.0,1.0,,,,,0.16666666666666666,0.2,0.02702702702702703,0.018867924528301886,0.041666666666666664,,0.125,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.3333333333333333,0.2,1.0,0.16666666666666666,0.5,0.2222222222222222,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202340,1610612746,Avery Bradley,Avery Bradley,202340,LAC,548.0,9,-17.0,17,21,10,15,4,38,,2,,2.0,,,,,,1.0,,,,2,,1.0,,,34,,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,,,,10,,,,,,,,,,,,,,,0.3333333333333333,13.636363636363637,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,1.0,,0.6393166666666666,0.6913,0.6913,,,,,1.05,25.0,0.5882352941176471,1.0,,,1.0,1.0,,,,,,0.5,0.5,0.14285714285714285,0.08333333333333333,0.14285714285714285,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202699,1610612746,Tobias Harris,Tobias Harris,202699,LAC,1611.0,27,15.0,57,59,33,31,8,116,5.0,7,3.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,11,2.0,5.0,3.0,25.0,59,2.0,3.0,1.0,4.0,5.0,6.0,2.0,3.0,13.0,4.0,12.0,6.0,,4.0,2.0,2.0,3.0,,1.0,7.0,3.0,4.0,8.0,10.0,1.0,1.0,,,,,,,1.0,2.0,4.0,4.0,,1.0,12.0,31,0.25,0.25,1.0,0.4,0.4,0.7272727272727273,0.6666666666666666,0.8333333333333334,0.6875,0.5,0.625,0.6944444444444444,0.5,0.65,0.3125,27.69230769230769,,0.25,0.21428571428571427,0.23333333333333334,0.14285714285714285,0.2,0.5,0.23076923076923078,,0.4375,0.7142857142857143,1.0,0.2,0.125,1.0,1.0,0.5,0.125,0.5,0.5,,0.25,0.5,0.5,1.0,0.25,0.5,0.75,0.125,0.75,0.5,0.49492499999999995,0.524675,0.49424375,0.058823529411764705,0.08333333333333333,0.16,0.52,6.70909090909091,25.6,0.5789473684210527,2.0,1.0,1.0,,2.0,,,,1.0,,0.18181818181818182,0.2857142857142857,,0.08695652173913043,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.0625,0.25,0.125,,1.0,2.0,1.0,1.0,0.5,0.25,0.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,2097.0,35,11.0,78,80,34,20,7,158,7.0,8,2.0,3.0,1.0,4.0,,,,,,,8.0,12,,,6.0,22.0,77,1.0,1.0,,2.0,3.0,6.0,,4.0,10.0,12.0,4.0,,,,,3.0,4.0,3.0,,9.0,8.0,5.0,15.0,16.0,2.0,2.0,1.0,1.0,3.0,,4.0,2.0,5.0,7.0,4.0,7.0,1.0,2.0,10.0,34,0.75,0.8571428571428571,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.7333333333333333,1.0,0.625,,22.61904761904762,0.25,0.17857142857142858,0.5,0.29545454545454547,0.2727272727272727,0.08333333333333333,0.2,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.875,1.0,0.7142857142857143,0.3333333333333333,0.25,0.25,1.0,,,,,,,,,,0.5,0.6666666666666666,,0.6666666666666666,,0.5064416666666667,0.7009,0.46326666666666666,0.15384615384615385,0.15384615384615385,0.09090909090909091,0.45454545454545453,3.5499999999999994,,0.4358974358974359,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,0.08333333333333333,0.125,0.0625,0.041666666666666664,0.1111111111111111,,,5.0,4.0,5.0,1.0,,,,,,,,,4.0,,,,0.8,,1.0,,,,,2.0,2.0,0.6666666666666666,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626246,1610612746,Boban Marjanovic,Boban Marjanovic,1626246,LAC,1098.0,18,3.0,40,42,10,6,4,82,3.0,5,,,,1.0,1.0,1.0,,,,,4.0,7,,,5.0,13.0,41,1.0,1.0,,3.0,,,,4.0,4.0,6.0,2.0,,,,,,,,,,1.0,2.0,4.0,5.0,,,1.0,1.0,1.0,,2.0,,1.0,3.0,5.0,6.0,2.0,2.0,2.0,8,0.75,1.0,,,,0.5714285714285714,1.0,,0.5714285714285714,1.0,,0.7222222222222222,1.5,1.0,,25.0,0.5,0.15384615384615385,0.125,0.14285714285714285,,0.2,0.2,0.125,,0.7142857142857143,0.6,1.0,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,0.7142857142857143,,0.46877142857142856,0.5775,,0.2857142857142857,0.2857142857142857,0.23076923076923078,0.3076923076923077,5.0,,0.25,2.0,,,1.0,1.0,,,,2.0,1.0,0.2857142857142857,0.4,0.06666666666666667,0.05263157894736842,0.14285714285714285,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203118,1610612746,Mike Scott,Mike Scott,203118,LAC,1606.0,27,-2.0,61,63,17,9,5,124,,1,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2,1.0,1.0,,5.0,60,,,1.0,3.0,,,,,,,2.0,3.0,,1.0,1.0,3.0,3.0,3.0,,6.0,,2.0,3.0,4.0,,,,,,,,,1.0,2.0,,,,,,17,,,1.0,1.0,1.0,0.5,,,0.8333333333333334,1.5,,0.8333333333333334,1.5,,0.3333333333333333,4.545454545454545,,0.09090909090909091,,0.06060606060606061,,,0.4,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,0.6666666666666666,1.0,0.5941666666666667,,,,,0.6,,9.4,26.8,0.2786885245901639,,,,,1.0,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.3333333333333333,0.14285714285714285,0.16666666666666666,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
