EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Offensive Fouls,Charge Fouls Drawn,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,3SecondViolations,on
101150,1610612746,Lou Williams,Lou Williams,101150,LAC,96654.0,1611.0,158.0,3462.0,3424,1322.0,1301,352.0,6886,125.0,234.0,3.0,14.0,46.0,81.0,101.0,232.0,77.0,215.0,13.0,31.0,1.0,4.0,6.0,10.0,77.0,210.0,6.0,21.0,28.0,94.0,303.0,681.0,90.0,241.0,341.0,1217.0,3838,14.0,37.0,7.0,25.0,14.0,63.0,111.0,248.0,34.0,104.0,170.0,494.0,136.0,470.0,168.0,102.0,6.0,210.0,77.0,56.0,4.0,252.0,87.0,339.0,59.0,28.0,212.0,33.0,7.0,765.0,5.0,27.0,64.0,84.0,5.0,153.0,32.0,185.0,11.0,43.0,32.0,11.0,123.0,13.0,95.0,34.0,12.0,28.0,3.0,3.0,157.0,8.0,59.0,25.0,63.0,1.0,1.0,2.0,288.0,2.0,6.0,390.0,30.0,3.0,11.0,136.0,16.0,49.0,9.0,1.0,3.0,1.0,1.0,5.0,10.0,7.0,481.0,1306.0,10.0,39.0,0.22442244224422442,0.22666666666666666,0.6222222222222222,0.37344398340248963,0.28,0.3269230769230769,0.37344398340248963,0.44493392070484583,0.3783783783783784,0.4475806451612903,0.4750542299349241,0.3951612903225806,0.4602272727272727,0.5545871559633028,0.4492753623188406,0.5578231292517006,0.2613882863340564,0.016597510373443983,0.08223201174743025,0.15384615384615385,0.07327586206896551,0.013953488372093023,0.01904761904761905,32.24468636599274,0.7834394904458599,0.043478260869565216,0.08476286579212916,0.027135678391959798,0.09453471196454949,0.010416666666666666,0.08872901678657075,0.02169491525423729,0.026378896882494004,0.03081232492997199,0.02262443438914027,0.008130081300813009,0.018018018018018018,0.050505050505050504,0.1002710027100271,0.11946902654867257,0.10676156583629894,0.034782608695652174,0.023965141612200435,0.7,0.25379609544468545,0.5341880341880342,0.6313131313131313,0.2,0.25162689804772237,0.4353448275862069,0.4697674418604651,0.22772277227722773,0.23318872017353579,0.3581395348837209,0.3632075471698113,0.2597402597402597,0.033622559652928416,0.41935483870967744,0.41935483870967744,0.8461538461538461,0.227765726681128,0.36666666666666664,0.3737864077669903,0.5844155844155844,0.22580645161290322,0.21428571428571427,0.06451612903225806,0.25,1.0,0.3387096774193548,0.2857142857142857,0.8333333333333334,0.23011363636363635,0.5679012345679012,0.028409090909090908,0.6,0.26704545454545453,0.2978723404255319,0.5151843817787418,0.36666666666666664,0.47301243213897937,0.4700669811320754,0.4709897727272727,0.14601344860710855,0.17280813214739518,0.06299212598425197,0.051766639276910435,0.4059161873459326,9.507782672540383,26.329460580912862,0.38186019641825536,,,,,,,,,,,,,True
101162,1610612746,Marcin Gortat,Marcin Gortat,101162,LAC,4.0,,-1.0,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626149,1610612746,Montrezl Harrell,Montrezl Harrell,1626149,LAC,129494.3,2158.0,59.0,4577.0,4586,1774.0,1735,470.0,9163,456.0,645.0,103.0,150.0,152.0,211.0,79.0,202.0,8.0,24.0,,1.0,,,,1.0,3.0,16.0,1.0,1.0,1.0,11.0,543.0,871.0,3.0,17.0,266.0,1361.0,5160,112.0,175.0,1.0,1.0,57.0,284.0,176.0,294.0,1.0,12.0,120.0,475.0,756.0,330.0,9.0,,136.0,12.0,3.0,72.0,,105.0,57.0,162.0,36.0,21.0,58.0,23.0,24.0,381.0,33.0,151.0,116.0,190.0,45.0,351.0,184.0,535.0,27.0,71.0,56.0,15.0,69.0,16.0,32.0,63.0,4.0,37.0,1.0,9.0,132.0,4.0,43.0,136.0,255.0,12.0,,16.0,361.0,29.0,11.0,414.0,70.0,,,203.0,,40.0,108.0,2.0,84.0,,4.0,20.0,110.0,61.0,472.0,1752.0,25.0,34.0,0.6961325966850829,0.7957894736842105,1.0,0.17647058823529413,1.0,0.08333333333333333,0.23076923076923078,0.6234213547646383,0.64,0.5986394557823129,0.6165540540540541,0.6448863636363636,0.5800653594771242,0.6413760603204524,0.6604651162790698,0.6136950904392765,0.019144144144144143,,0.08266360505166476,0.08062015503875969,0.09900990099009901,,,23.305914610262434,0.5227272727272727,0.3103448275862069,0.14559386973180077,0.11336336336336336,0.13077790304396844,0.05196850393700787,0.1395985401459854,0.09354346720894764,0.1455223880597015,0.10303030303030303,0.07308970099667775,0.057971014492753624,0.03289473684210526,0.1576923076923077,0.1437371663244353,0.12751677852348994,0.13443072702331962,0.11392405063291139,0.10505836575875487,0.5545454545454546,0.7263513513513513,0.7069767441860465,0.7689713322091062,0.7258771929824561,0.22747747747747749,0.3910891089108911,0.4340659340659341,0.5316455696202531,0.02702702702702703,0.3333333333333333,0.3333333333333333,0.625,0.0011261261261261261,,,,0.018018018018018018,0.1875,0.1875,1.0,0.8522727272727273,0.6866666666666666,,,,0.005681818181818182,1.0,1.0,0.6895424836601307,0.7203791469194313,0.0032679738562091504,,0.03594771241830065,0.09090909090909091,0.7454954954954955,0.25,0.5361470588235292,0.5655273648648648,0.5311491776315789,0.19882468168462292,0.20219123505976094,,0.20867009551800147,0.349008082292432,3.351664753157287,31.935294117647057,0.3875901245357221,4.0,14.0,19.0,2.0,6.0,2.0,6.0,0.22330097087378642,,,,,True
201568,1610612746,Danilo Gallinari,Danilo Gallinari,201568,LAC,44301.3,738.0,12.0,1529.0,1525,726.0,716,156.0,3054,43.0,73.0,6.0,10.0,19.0,33.0,15.0,45.0,17.0,52.0,3.0,9.0,1.0,1.0,,2.0,51.0,110.0,3.0,8.0,19.0,47.0,75.0,170.0,54.0,119.0,135.0,447.0,1766,6.0,14.0,4.0,9.0,7.0,31.0,38.0,79.0,19.0,49.0,95.0,228.0,60.0,90.0,150.0,12.0,6.0,109.0,51.0,16.0,1.0,46.0,20.0,66.0,12.0,8.0,30.0,10.0,6.0,152.0,8.0,9.0,50.0,85.0,4.0,139.0,20.0,159.0,3.0,14.0,8.0,6.0,18.0,5.0,10.0,14.0,1.0,8.0,,5.0,32.0,1.0,14.0,22.0,46.0,,,3.0,120.0,11.0,5.0,151.0,9.0,1.0,8.0,41.0,2.0,33.0,5.0,,4.0,,,1.0,5.0,3.0,222.0,709.0,10.0,29.0,0.4,0.4166666666666667,0.9259259259259259,0.453781512605042,0.4444444444444444,0.3877551020408163,0.4576271186440678,0.4411764705882353,0.42857142857142855,0.4810126582278481,0.5397923875432526,0.5217391304347826,0.51953125,0.6183098591549295,0.5740740740740741,0.6312849162011173,0.4117647058823529,0.008403361344537815,0.09411764705882353,0.1232876712328767,0.13333333333333333,0.019230769230769232,,22.692533803644913,0.5625,0.0975609756097561,0.20190023752969122,0.01978021978021978,0.16666666666666666,0.037914691943127965,0.18723994452149792,0.025525525525525526,0.016574585635359115,0.03125,0.008771929824561403,0.04294478527607362,0.020833333333333332,0.1712707182320442,0.18243243243243243,0.29347826086956524,0.1646586345381526,0.17647058823529413,0.02112676056338028,0.6,0.25259515570934254,0.589041095890411,0.671875,0.5813953488372093,0.15570934256055363,0.3333333333333333,0.38461538461538464,0.13333333333333333,0.17993079584775087,0.3269230769230769,0.3333333333333333,0.17647058823529413,0.031141868512110725,0.3333333333333333,0.375,1.0,0.3806228373702422,0.4636363636363636,0.4636363636363636,0.9215686274509803,0.43478260869565216,0.6,0.043478260869565216,1.0,1.0,0.34782608695652173,0.375,1.0,0.2578125,0.5757575757575758,0.015625,,0.3671875,0.40425531914893614,0.6643598615916955,0.46788990825688076,0.4917199652777778,0.539015625,0.486916796875,0.13354037267080746,0.20297029702970298,0.016666666666666666,0.06935123042505593,0.5100671140939598,8.962941176470586,25.989075630252103,0.4748201438848921,1.0,3.0,6.0,,,,,0.16666666666666666,3.0,0.1111111111111111,0.06521739130434782,,True
202699,1610612746,Tobias Harris,Tobias Harris,202699,LAC,49878.3,831.0,-5.0,1731.0,1739,804.0,823,185.0,3470,57.0,93.0,9.0,10.0,23.0,40.0,43.0,90.0,25.0,54.0,11.0,20.0,3.0,4.0,1.0,6.0,33.0,81.0,3.0,8.0,13.0,31.0,125.0,237.0,44.0,101.0,84.0,466.0,1956,12.0,16.0,6.0,12.0,5.0,47.0,58.0,105.0,14.0,37.0,37.0,195.0,84.0,166.0,111.0,21.0,10.0,79.0,33.0,21.0,1.0,32.0,31.0,63.0,25.0,6.0,22.0,7.0,3.0,157.0,6.0,7.0,61.0,121.0,24.0,206.0,13.0,219.0,1.0,18.0,13.0,5.0,21.0,3.0,8.0,18.0,4.0,13.0,1.0,2.0,39.0,1.0,19.0,34.0,63.0,5.0,,2.0,63.0,1.0,,91.0,9.0,,5.0,33.0,1.0,13.0,13.0,,6.0,,,7.0,13.0,10.0,187.0,790.0,8.0,9.0,0.336,0.35,0.8409090909090909,0.43564356435643564,0.5,0.3783783783783784,0.4444444444444444,0.5274261603375527,0.75,0.5523809523809524,0.5650887573964497,0.75,0.5563380281690141,0.613031914893617,0.7580645161290323,0.610062893081761,0.2988165680473373,0.009900990099009901,0.08860759493670886,0.15053763440860216,0.06666666666666667,0.018518518518518517,0.012345679012345678,21.513737687921203,0.5384615384615384,0.4067796610169492,0.23495145631067962,0.013232514177693762,0.18154761904761904,0.024489795918367346,0.21386603995299647,0.016795865633074936,0.014778325123152709,0.015789473684210527,0.007352941176470588,0.011235955056179775,0.05970149253731343,0.20657276995305165,0.23783783783783785,0.28205128205128205,0.1696113074204947,0.24528301886792453,0.006896551724137931,0.7692307692307693,0.27514792899408286,0.6129032258064516,0.7215189873417721,0.3508771929824561,0.26627218934911245,0.4777777777777778,0.5119047619047619,0.3488372093023256,0.15976331360946747,0.46296296296296297,0.4716981132075472,0.28,0.05917159763313609,0.55,0.55,0.9090909090909091,0.23964497041420119,0.4074074074074074,0.4125,0.8181818181818182,0.35714285714285715,0.9,0.14285714285714285,0.75,0.6666666666666666,0.2857142857142857,0.375,1.0,0.28169014084507044,0.575,0.04225352112676056,0.16666666666666666,0.21830985915492956,0.41935483870967744,0.5739644970414202,0.4177215189873418,0.48750119047619045,0.4941000000000001,0.47443785714285713,0.09366391184573003,0.12643678160919541,0.00980392156862745,0.10085836909871244,0.4184549356223176,7.762025316455694,25.82673267326733,0.464471403812825,2.0,3.0,1.0,,,,,0.2222222222222222,,,,,True
1626246,1610612746,Boban Marjanovic,Boban Marjanovic,1626246,LAC,3725.0,62.0,-21.0,126.0,126,53.0,37,16.0,252,14.0,18.0,5.0,9.0,8.0,11.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,16.0,24.0,,,12.0,44.0,131,5.0,9.0,,,3.0,13.0,9.0,13.0,,,9.0,27.0,22.0,10.0,,,8.0,,,1.0,,,,,,,,,,,2.0,7.0,4.0,10.0,1.0,15.0,9.0,24.0,,3.0,2.0,1.0,3.0,,1.0,1.0,,2.0,,,4.0,,1.0,2.0,9.0,,,,16.0,,,20.0,2.0,,,5.0,,6.0,5.0,,2.0,,,3.0,5.0,5.0,27.0,53.0,2.0,6.0,0.6875,0.9166666666666666,,,,,,0.6666666666666666,0.5555555555555556,0.6923076923076923,0.6666666666666666,0.5555555555555556,0.6923076923076923,0.6666666666666666,0.65,0.675,,,0.041666666666666664,0.05555555555555555,,,,25.517241379310345,0.75,0.3333333333333333,0.23255813953488372,0.175,0.16,0.11764705882352941,0.20588235294117646,0.15789473684210525,0.25,0.18181818181818182,,0.08333333333333333,0.2,0.05263157894736842,0.4375,0.25,0.19047619047619047,,,1.0,0.75,0.7777777777777778,0.8235294117647058,0.7142857142857143,0.16666666666666666,0.25,0.25,,0.08333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,0.5555555555555556,,,,,,,0.8461538461538461,0.7272727272727273,,,,,0.75,,0.5296416666666667,0.5646285714285714,0.556876923076923,0.18518518518518517,0.18518518518518517,,0.29545454545454547,0.6136363636363636,3.9916666666666667,,0.42063492063492064,,1.0,,,1.0,,1.0,0.2,,,,,True
1628462,1610612746,Milos Teodosic,Milos Teodosic,1628462,LAC,7836.0,131.0,9.0,277.0,278,87.0,72,21.0,555,3.0,4.0,1.0,1.0,,,1.0,4.0,3.0,5.0,2.0,4.0,,,1.0,2.0,7.0,20.0,,2.0,1.0,4.0,7.0,13.0,9.0,24.0,4.0,45.0,329,1.0,1.0,,2.0,1.0,3.0,1.0,4.0,2.0,6.0,2.0,10.0,8.0,6.0,27.0,,2.0,19.0,7.0,2.0,,18.0,11.0,29.0,7.0,4.0,14.0,3.0,1.0,69.0,,1.0,7.0,6.0,,13.0,1.0,14.0,,1.0,1.0,,9.0,5.0,6.0,8.0,,3.0,,3.0,17.0,1.0,4.0,7.0,26.0,,,,9.0,1.0,2.0,7.0,,,1.0,1.0,,2.0,1.0,,,,,1.0,1.0,,10.0,87.0,3.0,2.0,0.5714285714285714,0.6666666666666666,1.0,0.375,,0.3333333333333333,0.391304347826087,0.5384615384615384,1.0,0.25,0.5540540540540541,0.3333333333333333,0.4,0.5625,0.375,0.4166666666666667,0.6486486486486487,,0.15384615384615385,0.25,,0.2,,18.75,0.5294117647058824,,0.08955223880597014,0.014925373134328358,0.11864406779661017,,0.10317460317460317,0.009433962264150943,0.041666666666666664,,,,,,0.12903225806451613,0.125,0.14285714285714285,,,,0.10810810810810811,0.75,1.0,0.3333333333333333,0.10810810810810811,0.25,0.25,1.0,0.13513513513513514,0.6,0.75,0.6666666666666666,0.10810810810810811,0.5,0.5,1.0,0.5405405405405406,0.35,0.35,1.0,0.3333333333333333,1.0,,,,0.6666666666666666,,,,,0.2,0.5,0.4,0.25,0.7567567567567568,0.3684210526315789,0.5054930555555557,0.4491,0.46544444444444444,0.02631578947368421,0.07142857142857142,,0.06666666666666667,0.2222222222222222,10.676923076923078,26.424999999999997,0.3140794223826715,1.0,,,,,,,,,,,,True
203118,1610612746,Mike Scott,Mike Scott,203118,LAC,36100.0,602.0,69.0,1291.0,1296,417.0,392,132.0,2587,11.0,26.0,3.0,5.0,2.0,5.0,10.0,27.0,8.0,20.0,17.0,33.0,,1.0,4.0,11.0,28.0,71.0,2.0,5.0,11.0,29.0,29.0,73.0,45.0,104.0,8.0,201.0,1389,4.0,12.0,2.0,6.0,2.0,16.0,4.0,18.0,15.0,40.0,,53.0,42.0,16.0,132.0,3.0,4.0,69.0,28.0,9.0,1.0,32.0,9.0,41.0,8.0,1.0,27.0,5.0,,91.0,5.0,9.0,45.0,66.0,11.0,122.0,18.0,140.0,4.0,16.0,14.0,2.0,7.0,3.0,4.0,13.0,1.0,3.0,,2.0,20.0,4.0,6.0,34.0,71.0,2.0,,10.0,14.0,,1.0,14.0,,,,6.0,,1.0,7.0,1.0,4.0,,,3.0,8.0,5.0,53.0,415.0,7.0,1.0,0.7241379310344828,0.7777777777777778,0.9777777777777777,0.4326923076923077,0.3333333333333333,0.375,0.4411764705882353,0.3972602739726027,0.3333333333333333,0.2222222222222222,0.5451977401129944,0.3888888888888889,0.45689655172413796,0.5461956521739131,0.42105263157894735,0.4491525423728814,0.5875706214689266,0.009615384615384616,0.1232876712328767,0.19230769230769232,0.1111111111111111,0.05,0.014084507042253521,14.176511466296038,0.35,0.2619047619047619,0.17232375979112272,0.024193548387096774,0.18672199170124482,0.026881720430107527,0.1778846153846154,0.025089605734767026,0.039735099337748346,0.015873015873015872,0.010526315789473684,0.027586206896551724,0.024390243902439025,0.1510791366906475,0.16083916083916083,0.21782178217821782,0.20103092783505155,0.1276595744680851,0.044444444444444446,0.625,0.14689265536723164,0.4230769230769231,0.5238095238095238,0.8181818181818182,0.15254237288135594,0.37037037037037035,0.4166666666666667,0.7,0.11299435028248588,0.4,0.42105263157894735,0.625,0.1864406779661017,0.5151515151515151,0.5151515151515151,1.0,0.4011299435028249,0.39436619718309857,0.4,0.9642857142857143,0.2777777777777778,0.6,0.05555555555555555,,,0.2777777777777778,0.4,1.0,0.08620689655172414,0.4,0.1896551724137931,0.36363636363636365,0.5,0.3793103448275862,0.7344632768361582,0.4057971014492754,0.5095108571428575,0.4996333333333333,0.5111982142857142,0.03278688524590164,0.0759493670886076,,0.07960199004975124,0.263681592039801,8.573972602739726,25.80576923076922,0.32300542215336947,2.0,4.0,,1.0,,,1.0,0.3333333333333333,4.0,,0.0784313725490196,,True
1628983,1610612746,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,LAC,50937.0,849.0,-65.0,1800.0,1807,721.0,651,176.0,3607,62.0,94.0,3.0,6.0,19.0,29.0,30.0,77.0,18.0,40.0,10.0,29.0,1.0,2.0,6.0,16.0,5.0,21.0,2.0,4.0,,8.0,110.0,211.0,15.0,50.0,69.0,334.0,2079,8.0,15.0,3.0,6.0,2.0,27.0,34.0,65.0,6.0,24.0,39.0,125.0,70.0,150.0,39.0,6.0,6.0,20.0,5.0,23.0,3.0,56.0,43.0,99.0,32.0,11.0,47.0,7.0,2.0,241.0,6.0,19.0,32.0,35.0,3.0,70.0,27.0,97.0,5.0,33.0,19.0,14.0,30.0,7.0,20.0,22.0,2.0,10.0,2.0,3.0,52.0,3.0,22.0,26.0,67.0,3.0,,4.0,75.0,2.0,2.0,84.0,12.0,,,32.0,1.0,15.0,18.0,,11.0,,1.0,6.0,18.0,12.0,123.0,714.0,10.0,12.0,0.3181818181818182,0.32710280373831774,0.8666666666666667,0.3,0.5,0.25,0.30612244897959184,0.5213270142180095,0.5333333333333333,0.5230769230769231,0.5076628352490421,0.5952380952380952,0.48314606741573035,0.5622895622895623,0.6136363636363636,0.5681818181818182,0.19157088122605365,0.06,0.10900473933649289,0.14893617021276595,0.1038961038961039,0.025,0.09523809523809523,17.393483709273184,0.5769230769230769,0.058823529411764705,0.06641366223908918,0.036053130929791274,0.10191082802547771,0.024193548387096774,0.07966706302021404,0.03225806451612903,0.05759162303664921,0.037383177570093455,,0.0213903743315508,0.03278688524590164,0.06046511627906977,0.054455445544554455,0.1,0.10196078431372549,0.1016949152542373,0.04672897196261682,0.6666666666666666,0.36015325670498083,0.6595744680851063,0.775,0.3548387096774194,0.2950191570881226,0.38961038961038963,0.43478260869565216,0.2,0.1532567049808429,0.45,0.46153846153846156,0.3888888888888889,0.1111111111111111,0.3448275862068966,0.35714285714285715,1.0,0.08045977011494253,0.23809523809523808,0.2631578947368421,0.6,0.2857142857142857,0.5,0.09523809523809523,0.5,1.0,0.19047619047619047,0.5,1.0,0.3258426966292135,0.6551724137931034,0.1797752808988764,0.375,0.0898876404494382,,0.5517241379310345,0.25,0.5022011583011583,0.473475,0.5070517045454545,0.11702127659574468,0.13852813852813853,0.0196078431372549,0.08083832335329341,0.37425149700598803,7.5327014218009465,25.44,0.40055555555555555,1.0,3.0,,,,,,0.3333333333333333,2.0,0.034482758620689655,0.030303030303030304,,True
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,2097.0,35.0,11.0,78.0,80,34.0,20,7.0,158,4.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,6.0,9.0,1.0,2.0,1.0,16.0,77,1.0,2.0,,,1.0,3.0,3.0,3.0,1.0,2.0,1.0,10.0,8.0,4.0,3.0,,,1.0,1.0,2.0,,2.0,,2.0,,,2.0,,,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,2.0,,,2.0,,2.0,,1.0,1.0,3.0,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,10.0,34.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.5,0.6666666666666666,0.5,1.0,0.6818181818181818,0.5,0.9,0.7272727272727273,0.75,1.0,0.18181818181818182,,0.2222222222222222,0.2857142857142857,,,,15.476190476190476,,,0.07142857142857142,,0.0625,,0.06818181818181818,,,,,,,0.09090909090909091,0.08333333333333333,,,0.3333333333333333,,1.0,0.6363636363636364,0.5714285714285714,0.8,1.0,0.09090909090909091,1.0,1.0,,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.5,,,,,,,,0.2,1.0,0.2,,0.2,1.0,0.8181818181818182,1.0,0.5213181818181819,0.3571,0.5076,0.09090909090909091,0.1111111111111111,,0.1875,0.625,4.155555555555555,23.950000000000003,0.4358974358974359,,,,,,,,,,,,,True
