EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,OpponentPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BadPassSteals,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassTurnovers,LongMidRangePctBlocked,3SecondViolations,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,BlockedLongMidRange,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Travels,DefensiveGoaltends,OffCorner3ReboundPct,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,972.0,16,2.0,31,31,18,15,2,62,1.0,1.0,2,39,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2,3,3,1.0,1.0,1.0,2.0,18,2.0,8.823529411764705,0.14285714285714285,0.3333333333333333,0.17647058823529413,0.1,0.25,0.3333333333333333,0.5,0.5,0.5,0.4094,8.8,0.5806451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1908,1610612755,Jumaine Jones,Jumaine Jones,1908,PHI,1444.0,24,5.0,42,44,11,11,11,86,1.0,1.0,8,47,,,,,,,,,,,2,2,4,,,,3.0,11,,19.29824561403509,0.125,,0.09523809523809523,0.16666666666666666,,,0.1,0.1,0.3,0.43815,10.1125,0.2619047619047619,1.0,1.0,6.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.25,0.5,0.2,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.2,0.08333333333333333,0.07142857142857142,0.16666666666666666,0.14285714285714285,1.0,1.0,1.0,1.0,0.6,0.16666666666666666,0.16666666666666666,1.0,0.2,0.3333333333333333,0.4470166666666667,0.09090909090909091,0.1111111111111111,0.3333333333333333,0.3333333333333333,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
248,1610612755,George Lynch,George Lynch,248,PHI,970.0,16,-5.0,27,27,5,5,6,54,1.0,1.0,4,34,1.0,,1.0,,,1.0,,,2.0,1.0,1,2,5,,,,,5,,11.11111111111111,0.25,0.25,0.25,,,0.3333333333333333,0.25,0.25,0.25,0.45594999999999997,8.8,0.18518518518518517,,2.0,2.0,,,2.0,,,4.0,,2.0,,,,,2.0,,3.0,3.0,,,,,,,,,,0.5,0.5,0.5,,0.5,,0.5,0.3333333333333333,,,0.17647058823529413,0.16666666666666666,,0.1111111111111111,,,,,0.5,1.0,1.0,0.5,,,,,,0.5,,,1.0,1.0,3.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.45616666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
761,1610612755,Matt Geiger,Matt Geiger,761,PHI,5977.0,100,-5.0,191,183,60,71,33,374,6.0,11.0,29,210,6.0,1.0,7.0,1.0,,2.0,2.0,2.0,15.0,1.0,6,8,18,2.0,,5.0,30.0,60,5.0,15.450643776824034,0.09523809523809523,0.05,0.08433734939759036,0.1388888888888889,0.0625,,0.20689655172413793,0.3793103448275862,0.20689655172413793,0.4209896551724138,11.227586206896552,0.31413612565445026,3.0,7.0,12.0,,,17.0,,4.0,38.0,,6.0,5.0,7.0,,12.0,30.0,,8.0,10.0,13.0,4.0,2.0,,,,,,12.0,0.8823529411764706,1.0,0.5862068965517241,0.7142857142857143,0.5862068965517241,0.7142857142857143,0.6129032258064516,0.42857142857142855,0.75,,0.09523809523809523,0.1,0.1875,0.05714285714285714,,0.5,0.6,0.3333333333333333,0.41379310344827586,0.5833333333333334,0.6363636363636364,1.0,,,0.4000714285714286,0.06451612903225806,0.06451612903225806,0.15789473684210525,0.3157894736842105,,4.0,3.0,7.0,4.0,0.42857142857142855,0.42857142857142855,0.09090909090909091,,0.5714285714285714,0.5214500000000001,2.0,1.0,7.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,7.0,2.0,0.06896551724137931,0.16666666666666666,0.08333333333333333,0.6,0.07142857142857142,0.125,0.13333333333333333,0.25,0.6363636363636364,0.6363636363636364,1.0,0.5,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,5662.0,94,-8.0,183,175,55,66,32,358,12.0,25.0,48,204,4.0,1.0,5.0,1.0,,,2.0,2.0,11.0,5.0,5,10,10,3.0,,7.0,7.0,55,,36.607142857142854,0.08620689655172414,0.2631578947368421,0.12987012987012986,0.0625,0.06666666666666667,0.3333333333333333,0.18181818181818182,0.3787878787878788,0.45454545454545453,0.46521060606060605,12.245833333333337,0.3005464480874317,6.0,4.0,11.0,16.0,6.0,20.0,18.0,15.0,73.0,,3.0,6.0,11.0,6.0,27.0,12.0,16.0,,,2.0,22.0,7.0,,,,,,27.0,0.3,0.3,0.4166666666666667,0.5454545454545454,0.4393939393939394,0.6176470588235294,0.48,0.375,0.6428571428571429,0.2727272727272727,,,,,,0.5,0.5454545454545454,0.3333333333333333,0.16666666666666666,0.36363636363636365,0.4,0.25,0.24242424242424243,0.35294117647058826,0.47787352941176464,0.09722222222222222,0.12962962962962962,0.0410958904109589,0.3698630136986301,26.066666666666666,,,2.0,28.0,,0.375,,0.18181818181818182,,0.4117,,3.0,10.0,6.0,,2.0,,,6.0,2.0,4.0,4.0,1.0,1.0,,3.0,0.041666666666666664,0.08333333333333333,0.09090909090909091,0.5714285714285714,,,,,0.4,0.4,0.3,,0.17647058823529413,2.0,1.0,2.0,5.0,1.0,2.0,3.0,6.0,1.0,2.0,3.0,15.0,3.0,5.0,1.0,4.0,1.0,3.0,3.0,0.8333333333333334,0.3333333333333333,0.5,0.5,0.3333333333333333,0.05555555555555555,0.0625,0.030303030303030304,0.5,0.5,1.0,0.3125,0.3333333333333333,0.8,0.5,0.5,1.0,0.6666666666666666,0.5,0.3125,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1928,1610612755,Todd MacCulloch,Todd MacCulloch,1928,PHI,641.0,11,,21,20,2,9,1,41,4.0,,4,25,,,,,,,,,,,1,2,3,,,,2.0,2,,21.73913043478261,0.125,,0.1,,,,1.0,,1.0,0.573075,,0.09523809523809523,3.0,,,,,3.0,,1.0,7.0,,2.0,,,,,4.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,0.6666666666666666,1.0,0.75,,0.75,,0.7,1.0,,,0.16666666666666666,0.1111111111111111,0.3333333333333333,,,0.75,1.0,0.6666666666666666,,,,,,,,0.2,0.2,0.2857142857142857,,,1.0,1.0,1.0,2.0,1.0,1.0,,0.25,1.0,0.5486,1.0,,,,2.0,1.0,,1.0,,,,,,,,,0.25,0.25,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,1223.0,20,1.0,39,40,12,18,3,79,2.0,1.0,4,40,1.0,,1.0,,,1.0,,,2.0,1.0,1,3,4,1.0,,1.0,1.0,12,,16.27906976744186,0.07692307692307693,0.25,0.11764705882352941,0.125,,0.5,0.4,0.2,0.6,0.45034,6.75,0.3076923076923077,1.0,,1.0,,,1.0,1.0,2.0,7.0,,,1.0,1.0,1.0,5.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,5.0,1.0,1.0,0.25,1.0,0.5,1.25,0.5833333333333334,,1.25,0.2,0.0625,0.0625,0.3333333333333333,,,0.5,0.5,1.0,0.2,,,,,,0.51065,0.16666666666666666,0.2,,0.7142857142857143,23.9,,,,,,,,,,,,1.0,,,,1.0,,1.0,3.0,2.0,,,,,,,0.25,,1.0,,0.25,,,,,,,,0.5,1.0,1.0,1.0,,,,,1.0,,,1.0,3.0,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,4469.0,74,-7.0,146,136,45,49,24,282,2.0,12.0,20,162,8.0,2.0,10.0,1.0,1.0,2.0,4.0,2.0,22.0,1.0,2,7,9,2.0,1.0,4.0,3.0,45,,16.477272727272727,0.043478260869565216,0.06666666666666667,0.04918032786885246,0.038461538461538464,0.08333333333333333,,0.08695652173913043,0.5217391304347826,0.21739130434782608,0.422958695652174,13.325,0.3082191780821918,2.0,,6.0,2.0,,4.0,3.0,4.0,21.0,2.0,4.0,1.0,5.0,1.0,9.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,9.0,0.25,0.3333333333333333,0.2,0.2,0.3695652173913043,0.4166666666666667,0.42,1.0,0.5625,0.13043478260869565,0.03225806451612903,0.0273972602739726,0.07692307692307693,,,1.0,1.0,,0.2608695652173913,,,,0.08695652173913043,,0.4596833333333333,,,0.19047619047619047,0.42857142857142855,24.03333333333333,1.0,1.0,1.0,6.0,1.0,1.0,0.037037037037037035,,1.0,0.6115,1.0,1.0,2.0,4.0,2.0,5.0,,4.0,2.0,2.0,2.0,1.0,,3.0,,1.0,0.25,,0.5,0.5,0.3333333333333333,,,0.3333333333333333,0.16666666666666666,0.2,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,2.0,,,,3.0,,,1.0,9.0,,2.0,,,,,2.0,1.0,1.0,,1.0,1.0,,,0.043478260869565216,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,
1934,1610612755,Rodney Buford,Rodney Buford,1934,PHI,398.0,7,-9.0,13,12,8,6,4,25,,1.0,1,17,1.0,,1.0,,,,1.0,,2.0,,1,1,2,1.0,,1.0,2.0,8,1.0,16.666666666666668,0.3333333333333333,,0.3333333333333333,,0.5,,,0.5,0.5,0.481275,14.4,0.6153846153846154,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.1111111111111111,,,,,,,,,,,0.5,,0.3855,,,,,24.8,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,2960.0,49,-7.0,99,95,35,40,17,194,10.0,,14,105,,1.0,1.0,,1.0,,,,3.0,4.0,7,15,24,2.0,,3.0,7.0,35,2.0,14.285714285714286,0.21875,0.4,0.2619047619047619,0.2727272727272727,0.2,0.3333333333333333,0.7142857142857143,,0.7142857142857143,0.4749214285714286,1.8357142857142856,0.35353535353535354,7.0,3.0,4.0,,,10.0,,2.0,22.0,2.0,12.0,4.0,4.0,,9.0,10.0,,9.0,9.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,9.0,0.5,0.8333333333333334,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7857142857142857,0.8571428571428571,1.125,,0.2,0.17307692307692307,0.25,0.1875,0.5,0.7,0.7777777777777778,0.42857142857142855,0.2857142857142857,0.75,0.75,0.6666666666666666,,,0.39890000000000003,0.14285714285714285,0.14285714285714285,0.5454545454545454,0.4090909090909091,,7.0,5.0,7.0,10.0,0.7142857142857143,0.7142857142857143,0.19047619047619047,,1.0,0.5814857142857142,5.0,2.0,,1.0,8.0,1.0,,4.0,1.0,,1.0,1.0,2.0,,3.0,1.0,0.07142857142857142,0.1,,0.3333333333333333,0.5,,,1.0,,,,0.7142857142857143,0.5,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.2,,,True,,,,,,,,,,,,,,,,,,,
