EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyCorner3FGA,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,PtsPutbacks,Loose Ball Fouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctBlocked,OffArc3ReboundPct,Travels,LostBallOutOfBoundsTurnovers,Offensive Fouls,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1035,1610612759,Shawnelle Scott,Shawnelle Scott,1035,SAS,344.0,6,-6.0,12,10,3,6,22,1.0,1.0,10,1.0,1.0,1,1,1.0,1,3,1.0,8.333333333333334,0.5,0.14285714285714285,0.5,1.0,1.0,0.2757,33.7,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,8487.0,141,8.0,262,260,92,62,522,13.0,16.0,238,13.0,3.0,10,10,3.0,5,92,0.35555555555555557,18.556701030927833,0.125,0.07462686567164178,0.11764705882352941,0.28888888888888886,0.6222222222222222,0.5090722222222221,24.35,0.3511450381679389,27.0,8.0,12.0,1.0,1.0,6.0,8.0,6.0,8.0,3.0,9.0,3.0,3.0,2.0,1.0,6.0,17.0,29.0,5.0,12.0,61.0,1.0,1.0,1.0,2.0,10.0,15.0,6.0,4.0,24.0,16.0,18.0,15.0,2.0,3.0,12.0,1.0,13.0,1.0,7.0,2.0,3.0,27.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,13.0,1.0,2.0,5.0,1.0,24.0,1.0,0.47058823529411764,0.47058823529411764,1.0,0.3125,0.3125,0.5862068965517241,1.0,0.6666666666666666,0.5444444444444444,0.5,0.47619047619047616,0.59,0.5,0.5217391304347826,0.10344827586206896,0.16666666666666666,0.125,0.5,0.06363636363636363,0.045454545454545456,0.07692307692307693,0.05555555555555555,0.14285714285714285,0.26666666666666666,0.6666666666666666,0.8,0.75,0.17777777777777778,0.75,0.8571428571428571,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,1.0,0.5,1.0,1.0,0.5,0.38095238095238093,0.75,0.2857142857142857,0.15384615384615385,0.54015,0.5312309523809524,0.10204081632653061,0.15151515151515152,0.03278688524590164,0.39344262295081966,7.817241379310344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
251,1610612759,Sean Elliott,Sean Elliott,251,SAS,14366.0,239,,442,439,154,106,881,9.0,22.0,424,9.0,2.0,23,26,12.0,21,154,0.43137254901960786,13.827655310621243,0.05263157894736842,0.09166666666666666,0.07407407407407407,0.17647058823529413,0.7450980392156863,0.5419186274509803,23.91818181818182,0.34841628959276016,51.0,6.0,16.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,12.0,6.0,13.0,2.0,,3.0,11.0,29.0,8.0,11.0,57.0,1.0,1.0,,2.0,4.0,13.0,6.0,2.0,10.0,14.0,8.0,24.0,2.0,2.0,12.0,2.0,14.0,1.0,7.0,1.0,4.0,30.0,20.0,5.0,3.0,2.0,11.0,2.0,7.0,2.0,4.0,13.0,11.0,1.0,,5.0,1.0,10.0,5.0,0.6363636363636364,0.6363636363636364,1.0,0.36363636363636365,0.36363636363636365,0.3793103448275862,1.0,0.3076923076923077,0.45098039215686275,1.0,0.21052631578947367,0.5089285714285714,1.0,0.25,0.06896551724137931,0.125,,0.8461538461538461,0.09900990099009901,0.061224489795918366,0.1125,0.1095890410958904,,0.3137254901960784,0.375,0.42857142857142855,0.6666666666666666,0.0196078431372549,1.0,1.0,1.0,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.2549019607843137,0.46153846153846156,0.46153846153846156,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,1.0,,0.3684210526315789,0.42857142857142855,0.15789473684210525,0.2222222222222222,0.7357,0.5461184210526315,0.09090909090909091,0.15151515151515152,0.03508771929824561,0.17543859649122806,8.727586206896552,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,9.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,4.0,0.07142857142857142,0.05,0.005917159763313609,0.025,0.009569377990430622,0.015151515151515152,0.08333333333333333,0.03333333333333333,0.6666666666666666,0.5,0.15789473684210525,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
70,1610612759,Steve Kerr,Steve Kerr,70,SAS,3429.0,57,-4.0,107,103,34,29,210,4.0,6.0,114,4.0,2.0,4,5,2.0,6,34,0.75,8.0,0.2,0.06557377049180328,,0.5,0.75,0.4775,24.316666666666666,0.3177570093457944,13.0,,,,,,,,1.0,,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,1.0,10.0,,1.0,,1.0,,1.0,2.0,1.0,4.0,,,6.0,2.0,1.0,3.0,1.0,4.0,,2.0,1.0,,9.0,2.0,2.0,1.0,1.0,2.0,,1.0,,1.0,2.0,1.0,,1.0,,,4.0,,,,0.6666666666666666,0.5,0.5,,,,0.5625,,0.5,0.5625,,0.5,0.5,,1.0,1.0,0.0392156862745098,0.11764705882352941,,,0.6666666666666666,,,,,0.125,,,,0.125,,,0.25,0.5,0.5,1.0,0.5,0.5,0.5,,,,,,,0.3333333333333333,0.5,0.3787,0.4798833333333333,,,0.1,0.4,14.05,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,0.022727272727272728,,0.018518518518518517,0.05555555555555555,,,,,0.3333333333333333,1.0,1.0,1.0,3.0,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
955,1610612759,Samaki Walker,Samaki Walker,955,SAS,2278.0,38,-22.0,69,67,22,31,136,,,94,,,5,9,1.0,6,22,,15.789473684210526,,0.16666666666666666,,,0.4444444444444444,0.4923555555555555,,0.3188405797101449,6.0,2.0,4.0,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,,,,,,4.0,9.0,,3.0,11.0,1.0,2.0,,2.0,,1.0,,,,6.0,2.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,5.0,,,,,,,,,,6.0,,,3.0,,,,0.75,1.0,,,,0.4444444444444444,0.5,,0.4444444444444444,0.5,,0.4583333333333333,0.3333333333333333,,0.1111111111111111,,0.3333333333333333,,0.2,,0.13333333333333333,0.42857142857142855,,0.4444444444444444,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,0.5,0.5,,,,,,,,1.0,0.5,,,1.0,,,,0.66795,0.7987,0.25,0.25,0.18181818181818182,,7.333333333333333,,1.0,,3.0,1.0,,4.0,,,,,,,,,,,,,0.25,0.1111111111111111,,0.0967741935483871,0.125,,,,1.0,,,,,,,,2.0,2.0,0.125,0.09090909090909091,,,,,,,,,,True,,,,,,,,,,,,,,,,
422,1610612759,Avery Johnson,Avery Johnson,422,SAS,11051.0,184,20.0,331,331,104,70,662,,,294,,2.0,10,13,10.0,17,104,,18.83289124668435,0.07692307692307693,0.05235602094240838,0.1111111111111111,,0.43333333333333335,0.47915833333333335,,0.31419939577039274,42.0,14.0,26.0,1.0,1.0,5.0,8.0,1.0,11.0,9.0,23.0,,,,,,24.0,60.0,,4.0,52.0,1.0,2.0,,2.0,8.0,19.0,,4.0,20.0,26.0,22.0,,,6.0,19.0,6.0,25.0,3.0,7.0,7.0,5.0,56.0,8.0,4.0,3.0,1.0,6.0,,2.0,1.0,4.0,7.0,8.0,,,1.0,3.0,20.0,,0.5416666666666666,0.5652173913043478,,,,0.4,0.5,0.42105263157894735,0.4,0.5,0.42105263157894735,0.40625,0.3333333333333333,0.45454545454545453,0.1,0.11538461538461539,0.18181818181818182,0.8571428571428571,0.048484848484848485,,0.015873015873015872,0.11666666666666667,,0.43333333333333335,0.5384615384615384,0.6086956521739131,0.42857142857142855,0.18333333333333332,0.09090909090909091,0.1111111111111111,,0.38333333333333336,0.391304347826087,0.4090909090909091,,,,,,,,0.5,1.0,,,0.42105263157894735,0.625,,,0.43670000000000003,0.4824789473684211,0.01639344262295082,0.01639344262295082,0.038461538461538464,0.38461538461538464,8.598333333333334,,3.0,1.0,2.0,,,3.0,1.0,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,,0.014492753623188406,0.041666666666666664,0.018518518518518517,0.01818181818181818,,0.03333333333333333,1.0,0.7777777777777778,,,,,,,,2.0,,0.02702702702702703,,0.043478260869565216,0.045454545454545456,,,,,,,,True,,,,,,,,,,,,,,,,
990,1610612759,Malik Rose,Malik Rose,990,SAS,7988.0,133,-36.0,248,248,103,80,496,1.0,2.0,243,1.0,2.0,24,37,7.0,21,103,0.05128205128205128,17.6678445229682,0.09523809523809523,0.16176470588235295,0.13333333333333333,0.02564102564102564,0.5897435897435898,0.5132166666666667,24.05,0.4153225806451613,32.0,11.0,21.0,4.0,7.0,6.0,8.0,2.0,5.0,3.0,11.0,,1.0,,,1.0,16.0,37.0,,9.0,41.0,4.0,7.0,,10.0,10.0,17.0,2.0,3.0,23.0,20.0,12.0,,,5.0,2.0,,2.0,,1.0,1.0,,4.0,20.0,2.0,2.0,,3.0,2.0,,4.0,3.0,7.0,10.0,1.0,,4.0,1.0,23.0,3.0,0.625,0.8333333333333334,,,,0.43243243243243246,0.5714285714285714,0.5882352941176471,0.41025641025641024,0.5714285714285714,0.5263157894736842,0.47674418604651164,0.625,0.575,0.13513513513513514,0.14285714285714285,0.4,0.42857142857142855,0.17391304347826086,0.1724137931034483,0.21739130434782608,0.125,,0.5384615384615384,0.5238095238095238,0.6111111111111112,0.5454545454545454,0.1282051282051282,0.4,0.6666666666666666,0.5,0.28205128205128205,0.2727272727272727,0.2727272727272727,0.02564102564102564,,,,,,,1.0,0.5714285714285714,,,0.42105263157894735,0.75,0.05263157894736842,,0.6201714285714287,0.4782921052631578,0.09523809523809523,0.1,0.24390243902439024,0.5609756097560976,6.445945945945946,1.0,,1.0,11.0,1.0,2.0,13.0,2.0,,5.0,1.0,,,1.0,,,1.0,1.0,0.2,0.1,0.10185185185185185,0.045454545454545456,0.09230769230769231,0.1282051282051282,,0.11764705882352941,1.0,1.0,0.05263157894736842,,2.0,,,,,8.0,3.0,0.038461538461538464,0.11627906976744186,,0.05555555555555555,2.0,,,,,,,True,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,10583.0,176,45.0,325,323,112,66,648,,,284,,5.0,46,67,3.0,11,112,,35.326086956521735,0.1724137931034483,0.22857142857142856,0.22727272727272727,,0.46511627906976744,0.501806976744186,,0.3446153846153846,37.0,27.0,40.0,8.0,13.0,13.0,18.0,8.0,26.0,9.0,20.0,,,,,,44.0,86.0,,25.0,113.0,9.0,16.0,,22.0,15.0,26.0,,9.0,39.0,42.0,46.0,,,9.0,12.0,4.0,16.0,1.0,7.0,,5.0,36.0,35.0,3.0,2.0,1.0,18.0,3.0,11.0,8.0,7.0,26.0,41.0,5.0,,21.0,2.0,39.0,1.0,0.4772727272727273,0.5526315789473685,,,,0.5116279069767442,0.5625,0.5769230769230769,0.5116279069767442,0.5625,0.5769230769230769,0.5432692307692307,0.5789473684210527,0.5909090909090909,0.10465116279069768,0.125,0.15384615384615385,0.6923076923076923,0.23972602739726026,0.37142857142857144,0.23076923076923078,0.1694915254237288,,0.46511627906976744,0.675,0.7714285714285715,0.5185185185185185,0.3023255813953488,0.3076923076923077,0.36363636363636365,0.375,0.23255813953488372,0.45,0.45,,,,,,,,0.8125,0.6153846153846154,0.125,,0.6923076923076923,0.7222222222222222,,,0.5967,0.572173076923077,0.20588235294117646,0.20588235294117646,0.19469026548672566,0.34513274336283184,6.432558139534884,,3.0,2.0,19.0,,6.0,21.0,2.0,4.0,9.0,10.0,,,5.0,2.0,3.0,10.0,7.0,0.75,,0.1623931623931624,0.06896551724137931,0.14383561643835616,0.2,0.1111111111111111,0.06060606060606061,0.7,0.4444444444444444,,,4.0,,,,,12.0,,0.23333333333333334,0.05405405405405406,,0.05,1.0,1.0,2.0,1.0,,,,True,,,,,,,,,,,,,,,,
198,1610612759,Danny Ferry,Danny Ferry,198,SAS,1299.0,22,-21.0,46,44,16,9,90,2.0,3.0,58,2.0,1.0,2,2,1.0,1,16,0.6,10.416666666666668,0.3333333333333333,0.1111111111111111,,0.4,0.6,0.49289000000000005,23.96666666666667,0.34782608695652173,3.0,,,,,,,,,,2.0,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,0.14285714285714285,1.0,,,,,,,,,0.4,,,0.2,,,,,,,,,,,,,,,0.3855,,,,,,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,2916.0,49,-10.0,99,98,40,34,197,3.0,5.0,116,3.0,,4,4,,3,40,0.45454545454545453,12.962962962962962,,0.08888888888888889,,0.2727272727272727,0.5454545454545454,0.4559545454545454,23.86,0.40404040404040403,8.0,,1.0,,,,1.0,,1.0,3.0,4.0,,2.0,2.0,,1.0,3.0,6.0,2.0,3.0,15.0,,,,,,2.0,1.0,,3.0,2.0,4.0,6.0,2.0,,5.0,,5.0,,4.0,,1.0,10.0,4.0,2.0,,2.0,2.0,,2.0,,,2.0,4.0,,1.0,,,3.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.5,,,0.5454545454545454,,0.5,0.5833333333333334,,0.5,,,,1.0,0.11764705882352941,,0.07142857142857142,0.23076923076923078,,0.09090909090909091,,,,0.09090909090909091,,,,0.36363636363636365,0.75,0.75,0.18181818181818182,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.48678333333333335,0.08333333333333333,,,0.2,14.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,0.16666666666666666,,True,,,,,,,,,,,,,,,,
