EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,HeaveAttempts,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LostBallSteals,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Technical Free Throw Trips,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,DefThreePtRebounds,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffensiveGoaltends,DefThreePtReboundPct,DefCorner3ReboundPct,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,DefArc3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Travels,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PtsUnassisted3s,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct
147,1610612754,Jalen Rose,Jalen Rose,147,IND,1499.0,25.0,-1.0,48,48,33.0,26,7.0,96,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,5.0,2.0,6.0,46,2.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,33.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.2222222222222222,0.4,0.3,0.4,0.5555555555555556,18.18181818181818,0.045454545454545456,0.037037037037037035,0.16666666666666666,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.5,0.5,0.2,1.0,0.4,0.6666666666666666,0.4391555555555556,0.51405,0.39120999999999995,0.1,0.2,0.6666666666666666,8.8,25.7,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1545.0,26.0,,47,50,33.0,26,10.0,97,2.0,4.0,,2.0,,1.0,3.0,1.0,,,,2.0,5.0,3.0,5.0,9.0,46,1.0,,3.0,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,5.0,8.0,11.0,2.0,4.0,1.0,6.0,3.0,,,,1.0,33.0,1.0,0.5,0.5,0.4,,0.25,,0.45,0.1,0.375,22.80701754385965,0.21739130434782608,0.17857142857142858,,0.5,0.5,0.6666666666666666,0.5,0.125,,,0.375,,0.5,,0.5,,,0.875,0.5075375,,0.4215375,0.3333333333333333,0.5,0.1111111111111111,3.4200000000000004,23.3,0.7021276595744681,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,0.5,0.75,0.2,0.25,0.6666666666666666,0.75,0.07142857142857142,0.13333333333333333,0.10344827586206896,0.2,0.2222222222222222,0.2,0.36363636363636365,0.2,0.5,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,109.0,2.0,-7.0,3,5,3.0,1,1.0,8,,,,,,,,,1.0,,1.0,,,1.0,,,7,,,,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,3.0,2.0,,,,,,,,,1.0,25.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,40.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
365,1610612754,Derrick McKey,Derrick McKey,365,IND,2109.0,35.0,-3.0,64,68,41.0,38,11.0,132,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,4.0,1.0,1.0,6.0,66,,,2.0,1.0,4.0,2.0,,1.0,3.0,4.0,,9.0,4.0,5.0,9.0,4.0,7.0,1.0,2.0,,,,,4.0,41.0,,1.0,1.0,0.25,,0.5,0.5,0.5,0.5,0.2,9.333333333333334,0.11764705882352941,0.10256410256410256,0.18181818181818182,0.4,0.5,1.0,1.0,0.2,,,,0.2,,,0.3333333333333333,,0.3333333333333333,0.6,0.44620000000000004,0.337,0.39176666666666665,,,0.6666666666666666,6.1499999999999995,25.3,0.640625,,1.0,,,1.0,,,1.0,1.0,3.0,3.0,1.0,1.0,4.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,0.25,0.5,,0.2,0.05,0.17647058823529413,0.10810810810810811,,0.09090909090909091,,0.11764705882352941,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1924.0,32.0,5.0,57,60,34.0,32,10.0,117,,,,,1.0,2.0,3.0,,6.0,,4.0,6.0,9.0,9.0,6.0,21.0,58,,4.0,7.0,6.0,16.0,6.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,6.0,1.0,,,,16.0,34.0,,0.5,0.5,0.6666666666666666,0.5714285714285714,0.4166666666666667,0.4230769230769231,0.5,0.5333333333333333,0.5,32.35294117647059,0.0625,0.05714285714285714,,,,,,0.1111111111111111,0.5,0.5,0.16666666666666666,0.3333333333333333,,,,,0.3076923076923077,0.5,0.4294694444444444,,0.40813846153846156,0.05555555555555555,0.1111111111111111,0.7619047619047619,16.333333333333332,25.07777777777778,0.5964912280701754,,,2.0,1.0,1.0,,2.0,5.0,,,,,,,,,,2.0,,2.0,,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,0.125,,,,0.15384615384615385,0.09523809523809523,,7.0,,,1.0,1.0,3.0,,,,,,1.0,0.1111111111111111,0.16666666666666666,0.1111111111111111,,,0.3888888888888889,,,,,,5.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1029.0,17.0,-8.0,29,36,16.0,22,6.0,65,2.0,3.0,,1.0,1.0,1.0,,,,,,5.0,7.0,,,10.0,33,,1.0,2.0,,2.0,6.0,4.0,,,,,,2.0,3.0,4.0,,,,,,1.0,,1.0,2.0,16.0,,0.6,0.75,0.7142857142857143,0.5,0.7142857142857143,0.5,0.7142857142857143,0.5,,25.714285714285715,0.10526315789473684,0.13636363636363635,0.125,0.42857142857142855,0.6666666666666666,1.0,0.5,0.14285714285714285,1.0,1.0,,,,,0.5,,,0.42857142857142855,0.4814142857142857,,0.41264999999999996,,,0.2,10.4,,0.5517241379310345,1.0,1.0,,1.0,1.0,,2.0,,1.0,,1.0,,,1.0,,,,,,,2.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,0.16666666666666666,0.058823529411764705,,0.25,,0.1111111111111111,,1.0,1.0,,0.2,,3.0,,,,,,,,,,,,,,,,,0.42857142857142855,,,,,,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,True,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,731.0,12.0,-2.0,24,25,15.0,19,1.0,49,,2.0,,,,,,,,,,,2.0,,,,25,,,,,,,,,1.0,1.0,,2.0,4.0,5.0,5.0,,2.0,,,,1.0,1.0,1.0,,15.0,1.0,,,,,,,,,,8.0,0.26666666666666666,0.26666666666666666,0.5,1.0,,,,,,,,,,,,,,1.0,0.49850000000000005,,,,,,2.3499999999999996,,0.625,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,
696,1610612754,Travis Best,Travis Best,696,IND,1573.0,26.0,,45,46,27.0,24,9.0,91,1.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,2.0,2.0,7.0,2.0,2.0,9.0,46,1.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,3.0,5.0,,12.0,1.0,4.0,6.0,1.0,4.0,,2.0,,,,,7.0,27.0,2.0,0.5,0.5,0.2857142857142857,0.25,0.3888888888888889,0.4166666666666667,0.45,0.5,0.2222222222222222,20.754716981132074,0.041666666666666664,0.14285714285714285,0.125,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.2222222222222222,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.4444444444444444,0.43546666666666667,0.4704,0.44821666666666665,,,0.7777777777777778,9.885714285714286,26.3,0.6,,,,,,,3.0,2.0,,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,1.5,1.5,,,1.0,,0.058823529411764705,0.09090909090909091,0.07142857142857142,,0.14285714285714285,,,,,,,0.3333333333333333,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,1.0,0.5,0.5,0.5,0.16666666666666666,,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,3.0,,,,0.75,0.6666666666666666,,,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,1.0,1.0,1.0,True,,,,,,,,,,
721,1610612754,Tyus Edney,Tyus Edney,721,IND,26.0,,1.0,3,2,3.0,2,,5,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,3,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,33.333333333333336,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,0.7335,,0.7335,,,1.0,1.6,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
147,1610612754,Jalen Rose,Jalen Rose,147,IND,8381.0,140.0,-28.0,252,247,55.0,45,33.0,499,3.0,4.0,,1.0,10.0,32.0,5.0,,6.0,1.0,2.0,23.0,59.0,11.0,5.0,66.0,276,1.0,5.0,15.0,2.0,14.0,30.0,16.0,6.0,8.0,10.0,2.0,22.0,10.0,14.0,17.0,2.0,12.0,1.0,5.0,1.0,,,,14.0,55.0,1.0,0.6521739130434783,0.7142857142857143,0.3898305084745763,0.3333333333333333,0.4357142857142857,0.29411764705882354,0.4583333333333333,0.3684210526315789,0.15714285714285714,27.83505154639175,0.09900990099009901,0.1,0.13333333333333333,0.05714285714285714,0.75,0.75,0.3333333333333333,0.45714285714285713,0.3125,0.3448275862068966,0.07142857142857142,0.08571428571428572,,0.1,0.058823529411764705,,0.11764705882352941,0.21428571428571427,0.419625,0.43850000000000006,0.38625882352941177,0.014285714285714285,0.01694915254237288,0.21212121212121213,11.650847457627119,25.79090909090909,0.21825396825396826,2.0,3.0,,4.0,9.0,1.0,9.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,6.0,4.0,4.0,,2.0,5.0,2.0,9.0,1.0,3.0,1.0,2.0,0.4444444444444444,0.4,0.45,0.06779661016949153,,0.4444444444444444,0.4,0.017857142857142856,0.037037037037037035,0.02158273381294964,,0.05,,0.09302325581395349,0.07894736842105263,0.3,0.6666666666666666,,0.13636363636363635,,23.0,2.0,,5.0,,15.0,2.0,2.0,2.0,2.0,3.0,1.0,0.45454545454545453,,0.45454545454545453,0.03389830508474576,,0.32857142857142857,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,10.0,3.0,,,0.5,0.43478260869565216,0.45454545454545453,0.9,0.6,0.6,1.0,,4.0,2.0,,,,0.10526315789473684,,,,,,,,3.0,,,,0.13333333333333333,,,False,2.0,0.09375,0.043478260869565216,0.5,,,,,,
