EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,ShortMidRangeAssists,DefensiveGoaltends,Corner3Frequency,PtsUnassisted3s,BlockedLongMidRange,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGA,LongMidRangePctBlocked,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts
124,1610612758,Vlade Divac,Vlade Divac,124,SAC,13500.0,225,-10.0,467,467,122,79,52,934,17.0,39.0,5.0,13.0,2.0,5.0,7.0,23.0,3.0,15.0,1.0,3.0,1.0,2.0,27.0,77,1.0,3.0,29.0,86.0,466,8.0,20.0,5.0,21.0,6.0,15.0,1.0,2.0,11.0,26.0,34.0,20.0,3.0,16.0,3.0,1.0,9.0,11.0,8.0,19.0,6.0,2.0,8.0,3.0,46.0,2.0,18.0,7.0,33.0,7.0,47.0,20.0,67.0,1.0,8.0,5.0,3.0,12.0,7.0,6.0,5.0,1.0,18.0,2.0,5.0,14.0,25.0,3.0,2.0,38.0,2.0,15.0,5.0,12.0,8.0,4.0,12.0,6.0,2.0,26.0,122,2.0,0.6296296296296297,0.8947368421052632,1.0,0.3333333333333333,0.5,0.3333333333333333,0.35064935064935066,0.4,0.4,0.35625,0.4,0.4411764705882353,0.4387755102040816,0.4375,0.5416666666666666,0.0375,0.11688311688311688,0.1794871794871795,0.08695652173913043,21.641791044776117,0.6666666666666666,0.4375,0.18435754189944134,0.09375,0.15555555555555556,0.04878048780487805,0.17857142857142858,0.08583690987124463,0.08620689655172414,0.11764705882352941,0.08433734939759036,0.03333333333333333,0.09090909090909091,0.08108108108108109,0.19402985074626866,0.22666666666666666,0.17647058823529413,0.09090909090909091,0.023255813953488372,0.5,0.4875,0.4358974358974359,0.53125,0.7058823529411765,0.2875,0.30434782608695654,0.3333333333333333,0.2857142857142857,0.1875,0.2,0.2,1.0,0.0375,0.3333333333333333,0.3333333333333333,1.0,0.65,0.38461538461538464,0.29411764705882354,0.4,0.11764705882352941,0.5,0.525,0.3333333333333333,0.47920187499999994,0.47751666666666676,0.4745558823529412,0.16129032258064516,0.16666666666666666,0.2441860465116279,0.3023255813953488,5.836363636363637,24.53333333333333,0.26124197002141325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1513,1610612758,Scot Pollard,Scot Pollard,1513,SAC,1014.0,17,-13.0,32,33,16,19,8,65,3.0,4.0,2.0,3.0,,,,,,,,,,,3.0,4,,,3.0,9.0,31,2.0,3.0,1.0,5.0,,,,,2.0,2.0,2.0,4.0,,4.0,,,,,,,,,,,,,4.0,2.0,1.0,1.0,4.0,4.0,8.0,,,,,1.0,1.0,2.0,,,3.0,,2.0,2.0,4.0,,2.0,4.0,,2.0,,2.0,,2.0,2.0,1.0,,2.0,16,,0.3333333333333333,1.0,,,,,0.75,0.6666666666666666,,0.75,0.6666666666666666,,0.75,0.625,1.0,,,,,21.42857142857143,0.3333333333333333,1.0,0.125,0.2,0.4,,0.23076923076923078,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.125,,,0.5,,,1.0,,,0.5,1.0,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,,0.56165,0.5455666666666666,,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.2222222222222222,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1517,1610612758,Bobby Jackson,Bobby Jackson,1517,SAC,3200.0,53,,103,106,23,28,18,209,2.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,,,6.0,11,1.0,4.0,3.0,18.0,99,1.0,2.0,,2.0,2.0,3.0,,,1.0,5.0,,12.0,3.0,2.0,1.0,1.0,,4.0,1.0,5.0,1.0,,3.0,,11.0,,2.0,1.0,5.0,,6.0,2.0,8.0,,5.0,4.0,1.0,2.0,2.0,1.0,,,3.0,,,2.0,5.0,1.0,1.0,4.0,,2.0,,,,,,,,5.0,23,,,,1.0,0.25,,0.25,0.5454545454545454,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5294117647058824,0.5,0.625,0.26666666666666666,,,,15.384615384615383,0.6666666666666666,,0.15151515151515152,0.037037037037037035,0.07142857142857142,,0.1276595744680851,0.03278688524590164,0.058823529411764705,0.05263157894736842,,,,0.2857142857142857,0.25,,0.1,,,,0.2,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.6,0.6,,0.2,0.3333333333333333,0.3333333333333333,,0.06666666666666667,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,,,0.4666666666666667,1.0,0.47469666666666666,0.54745,0.4396333333333334,0.11764705882352941,0.15384615384615385,0.1111111111111111,0.2777777777777778,7.636363636363637,23.35,0.22330097087378642,3.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2045,1610612758,Hedo Turkoglu,Hedo Turkoglu,2045,SAC,2548.0,42,17.0,86,85,32,34,12,171,,1.0,,,,1.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,2.0,7,3.0,4.0,4.0,17.0,86,,2.0,,,1.0,4.0,2.0,2.0,2.0,10.0,2.0,2.0,6.0,,3.0,3.0,1.0,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,,,2.0,7.0,,9.0,,9.0,,1.0,,1.0,2.0,1.0,,1.0,,2.0,,1.0,3.0,5.0,,,4.0,,1.0,1.0,1.0,,,1.0,1.0,,10.0,32,1.0,0.5,0.5,0.6666666666666666,0.75,1.0,0.75,0.2857142857142857,,0.25,0.5909090909090909,,0.6666666666666666,0.6538461538461539,,0.7142857142857143,0.36363636363636365,0.14285714285714285,1.0,,14.705882352941176,1.0,,0.30434782608695654,,0.25,,0.2903225806451613,,,,,,,0.4,0.125,0.4,0.16666666666666666,0.5,,1.0,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,,0.45454545454545453,0.2,0.2,1.0,0.2727272727272727,1.0,1.0,0.6666666666666666,,,0.16666666666666666,,0.3333333333333333,1.0,0.45454545454545453,1.0,0.45218636363636366,0.3468,0.44415000000000004,0.08333333333333333,0.125,,0.5882352941176471,13.300000000000002,24.6,0.37209302325581395,1.0,,,0.09090909090909091,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
468,1610612758,Jon Barry,Jon Barry,468,SAC,1037.0,17,-10.0,31,31,7,12,7,62,,,,,,,1.0,2.0,,2.0,,2.0,,1.0,1.0,4,,2.0,,2.0,40,,,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7,,1.0,1.0,,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,,,,14.285714285714286,,,,0.05555555555555555,,,,0.047619047619047616,,,0.25,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,,0.3333333333333333,,0.4120333333333333,,0.43275,,,,,12.1,25.0,0.22580645161290322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
57,1610612758,Doug Christie,Doug Christie,57,SAC,12100.0,202,-21.0,423,424,113,68,43,847,11.0,20.0,1.0,1.0,2.0,7.0,,4.0,3.0,9.0,3.0,7.0,,,14.0,33,4.0,13.0,16.0,56.0,428,1.0,1.0,2.0,4.0,3.0,11.0,,,3.0,9.0,10.0,18.0,12.0,2.0,7.0,3.0,6.0,18.0,5.0,23.0,3.0,2.0,7.0,10.0,51.0,,4.0,5.0,17.0,,22.0,4.0,26.0,1.0,15.0,7.0,8.0,6.0,4.0,4.0,2.0,,10.0,1.0,4.0,13.0,21.0,2.0,1.0,21.0,2.0,7.0,2.0,5.0,2.0,2.0,5.0,5.0,,9.0,113,2.0,0.35714285714285715,0.38461538461538464,1.0,0.3076923076923077,,0.3076923076923077,0.42424242424242425,1.0,0.2727272727272727,0.43478260869565216,0.5,0.2727272727272727,0.5,0.6666666666666666,0.3,0.2826086956521739,0.18181818181818182,0.2,0.5,13.36116910229645,0.6,,0.10303030303030303,0.023668639053254437,0.1282051282051282,,0.10784313725490197,0.019230769230769232,0.058823529411764705,0.023255813953488372,,,,0.08333333333333333,0.04918032786885246,0.16176470588235295,0.1,0.2222222222222222,0.045454545454545456,1.0,0.43478260869565216,0.55,0.6875,0.36363636363636365,0.08695652173913043,,,,0.1956521739130435,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15217391304347827,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,0.6363636363636364,0.2857142857142857,,,0.717391304347826,0.42857142857142855,0.5382217391304348,0.604425,0.5296181818181819,0.15384615384615385,0.18421052631578946,0.07142857142857142,0.16071428571428573,5.96969696969697,24.200000000000003,0.26713947990543735,6.0,1.0,,0.13043478260869565,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,0.07142857142857142,,,,,,,,,,,,True,,,,,,,,,,,,,,
978,1610612758,Peja Stojakovic,Peja Stojakovic,978,SAC,12226.0,204,-3.0,426,425,115,72,46,851,14.0,22.0,3.0,4.0,4.0,6.0,2.0,12.0,10.0,28.0,3.0,10.0,2.0,6.0,26.0,62,5.0,13.0,34.0,101.0,424,4.0,6.0,4.0,12.0,7.0,14.0,2.0,7.0,13.0,33.0,28.0,24.0,12.0,6.0,10.0,3.0,10.0,3.0,,3.0,,,1.0,1.0,6.0,2.0,8.0,4.0,20.0,1.0,25.0,10.0,35.0,2.0,2.0,2.0,,5.0,1.0,4.0,4.0,,9.0,2.0,4.0,3.0,8.0,1.0,,35.0,,14.0,2.0,2.0,1.0,1.0,2.0,2.0,,33.0,115,3.0,0.5384615384615384,0.6086956521739131,0.8,0.38461538461538464,0.2857142857142857,0.38461538461538464,0.41935483870967744,0.6666666666666666,0.5,0.44666666666666666,0.6666666666666666,0.47619047619047616,0.5489130434782609,0.75,0.6111111111111112,0.17333333333333334,0.16129032258064516,0.22727272727272727,0.3333333333333333,20.781893004115226,0.5555555555555556,0.09090909090909091,0.12048192771084337,0.046511627906976744,0.09523809523809523,0.05555555555555555,0.11538461538461539,0.04807692307692308,0.07692307692307693,0.043478260869565216,0.02702702702702703,0.06896551724137931,,0.14705882352941177,0.06451612903225806,0.15714285714285714,0.0967741935483871,0.09090909090909091,0.058823529411764705,1.0,0.29333333333333333,0.6363636363636364,0.8235294117647058,0.7142857142857143,0.16,0.16666666666666666,0.25,,0.37333333333333335,0.35714285714285715,0.37037037037037035,0.4,0.13333333333333333,0.3,0.3,0.6666666666666666,0.6666666666666666,0.75,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.4666666666666667,0.3,0.4679013333333333,0.47623999999999994,0.4958595238095238,0.16666666666666666,0.18421052631578946,0.1188118811881188,0.32673267326732675,9.866129032258065,25.03076923076923,0.2699530516431925,3.0,1.0,,0.04,3.0,,2.0,,,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,,0.07142857142857142,1.0,0.03571428571428571,0.047619047619047616,,,,,,,,,True,,,,,,,,,,,,,,
1715,1610612758,Jason Williams,Jason Williams,1715,SAC,9401.0,157,-13.0,333,330,76,23,30,663,3.0,10.0,,,,1.0,3.0,3.0,6.0,13.0,9.0,24.0,2.0,3.0,12.0,26,11.0,27.0,7.0,64.0,321,,,,3.0,1.0,3.0,2.0,3.0,5.0,13.0,8.0,16.0,21.0,,24.0,9.0,2.0,17.0,2.0,19.0,1.0,1.0,9.0,5.0,40.0,,,4.0,10.0,,14.0,,14.0,,7.0,3.0,4.0,9.0,9.0,7.0,,2.0,16.0,1.0,3.0,3.0,11.0,,2.0,7.0,1.0,3.0,1.0,,,,,,,13.0,76,2.0,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.4074074074074074,0.6666666666666666,0.4074074074074074,0.46153846153846156,,0.3333333333333333,0.5377358490566038,1.5,0.6666666666666666,0.5714285714285714,1.5,0.8125,0.5094339622641509,0.07692307692307693,0.2,,19.45945945945946,0.5625,,0.07042253521126761,,0.13793103448275862,,0.08187134502923976,,,,,,,0.034482758620689655,0.03636363636363636,0.1206896551724138,0.13636363636363635,0.14285714285714285,,,0.18867924528301888,0.3,0.375,0.6666666666666666,0.05660377358490566,1.0,1.0,,0.24528301886792453,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.4528301886792453,0.375,0.375,0.5555555555555556,,,0.16666666666666666,,0.5,0.6666666666666666,0.6981132075471698,0.375,0.5314066037735848,0.59265,0.5360333333333334,0.05454545454545454,0.10714285714285714,0.046875,0.203125,10.484615384615385,25.196296296296296,0.22822822822822822,3.0,3.0,,0.05660377358490566,12.0,,2.0,,1.0,1.0,1.0,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,
185,1610612758,Chris Webber,Chris Webber,185,SAC,12474.0,208,3.0,434,434,106,60,44,868,17.0,26.0,5.0,8.0,4.0,6.0,11.0,29.0,14.0,46.0,,,,,42.0,101,,,19.0,103.0,435,7.0,15.0,2.0,16.0,10.0,18.0,,,7.0,27.0,48.0,36.0,,10.0,,,3.0,10.0,2.0,12.0,2.0,,6.0,4.0,26.0,1.0,14.0,2.0,21.0,4.0,27.0,15.0,42.0,8.0,7.0,3.0,4.0,9.0,3.0,13.0,6.0,2.0,22.0,2.0,6.0,8.0,18.0,,4.0,27.0,5.0,14.0,2.0,2.0,1.0,1.0,2.0,2.0,,27.0,106,1.0,0.5714285714285714,0.6486486486486487,,,,,0.4158415841584158,0.4666666666666667,0.5555555555555556,0.4158415841584158,0.4666666666666667,0.5555555555555556,0.45982142857142855,0.5,0.5869565217391305,,0.0297029702970297,0.07692307692307693,0.034482758620689655,27.180527383367142,0.4090909090909091,0.26666666666666666,0.12280701754385964,0.08139534883720931,0.05,0.02702702702702703,0.10900473933649289,0.07177033492822966,0.11538461538461539,0.13333333333333333,0.02666666666666667,0.034482758620689655,,0.11428571428571428,0.13846153846153847,0.11267605633802817,0.0625,,0.14285714285714285,1.0,0.25742574257425743,0.6538461538461539,0.7083333333333334,0.47058823529411764,0.2871287128712871,0.3793103448275862,0.39285714285714285,0.2727272727272727,0.45544554455445546,0.30434782608695654,0.30434782608695654,0.9285714285714286,,,,,0.5333333333333333,0.625,0.3333333333333333,0.6666666666666666,,,0.25742574257425743,,0.43765940594059405,0.47400000000000003,0.45154444444444447,0.12727272727272726,0.12727272727272726,0.1553398058252427,0.2621359223300971,9.987128712871288,,0.24423963133640553,,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,0.2,True,,,,,,,,,,,,,,
1444,1610612758,Lawrence Funderburke,Lawrence Funderburke,1444,SAC,1017.0,17,-19.0,32,33,8,22,7,65,3.0,5.0,,2.0,1.0,1.0,,1.0,,2.0,,,,,3.0,8,,,1.0,7.0,47,,2.0,,,1.0,2.0,,,,2.0,6.0,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,2.0,4.0,6.0,,2.0,2.0,,1.0,,,1.0,,1.0,,,3.0,4.0,1.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,2.0,8,,1.0,1.0,,,,,0.375,,0.5,0.375,,0.5,0.4375,,0.5,,,,,21.951219512195124,1.0,0.5,,0.17647058823529413,0.25,0.16666666666666666,0.06666666666666667,0.17391304347826086,,0.6,,,0.3333333333333333,,,,0.3333333333333333,,,0.5,0.625,0.6,0.6,1.0,0.125,,,,0.25,,,,,,,,1.0,,0.5,1.0,,,0.625,,0.49583750000000004,0.55995,0.4579,0.125,0.125,,0.2857142857142857,5.1499999999999995,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,
