EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,DeadBallTurnovers,Travels,Turnovers,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3FGA,FG3A,LostBallSteals,FG3APct,Corner3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,PenaltyFG2M,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,AtRimAssists,ShortMidRangeAssists,BadPassTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,HeaveAttempts,PenaltyCorner3FGA,ShortMidRangePctBlocked,DefCorner3ReboundPct,PenaltyCorner3Frequency,Corner3Assists,2pt And 1 Free Throw Trips,3SecondViolations,on,SecondChanceAtRimFGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,Offensive Fouls,Blocked3s,BlockedArc3,BlockedAtRim,SecondChanceAtRimAccuracy,Technical Free Throw Trips,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,BlockedLongMidRange,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyFG3M,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffArc3ReboundPct
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,2498.0,42.0,-8.0,72.0,74.0,15.0,24.0,10.0,146.0,1.0,3.0,1.0,1.0,4.0,3.0,5.0,4.0,12.0,5.0,13.0,80.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,2.0,7.0,7.0,2.0,9.0,1.0,1.0,4.0,6.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,15.0,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.43333333333333335,0.375,0.375,0.16666666666666666,0.6666666666666666,17.441860465116278,0.2916666666666667,0.0625,0.21212121212121213,0.05,0.16666666666666666,0.05263157894736842,0.5,0.42857142857142855,0.2,1.0,0.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4166666666666667,0.6,0.6,0.6666666666666666,0.3333333333333333,0.5,0.25,0.43388333333333334,0.3699333333333333,0.5427,0.14285714285714285,0.14285714285714285,0.23076923076923078,0.23076923076923078,10.116666666666667,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1610612750,LaPhonso Ellis,LaPhonso Ellis,111,MIN,242.0,4.0,1.0,6.0,6.0,4.0,4.0,,12.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,14.285714285714285,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,258.0,4.0,-4.0,7.0,8.0,2.0,3.0,1.0,15.0,,1.0,1.0,,,,,,1.0,,,9.0,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,22.22222222222222,,0.3333333333333333,,0.2,,1.0,,,,,0.5,,,,,,,,,1.0,,1.0,0.596225,0.6241,,,,,,1.2,0.2857142857142857,,,,,,,,1.0,1.0,1.0,0.5,0.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,2399.0,40.0,-4.0,70.0,71.0,14.0,23.0,10.0,141.0,,,,,4.0,,2.0,3.0,6.0,2.0,8.0,76.0,,,,,3.0,2.0,4.0,4.0,2.0,,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,4.0,14.0,0.6666666666666666,0.6666666666666666,0.5,,0.5,,0.5714285714285714,,0.5,,,10.843373493975903,0.043478260869565216,0.0625,0.0625,0.05263157894736842,,,,,0.06666666666666667,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,0.3717833333333333,,0.3680333333333334,0.14285714285714285,0.14285714285714285,,0.5,10.15,0.2,,1.0,,2.0,,,,,,,,,,3.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.25,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,2474.0,41.0,-8.0,70.0,73.0,13.0,23.0,10.0,143.0,3.0,3.0,,,,5.0,10.0,8.0,13.0,,22.0,80.0,1.0,1.0,,2.0,,,,4.0,12.0,,,4.0,4.0,,4.0,,,2.0,3.0,,,,,,,,,,13.0,0.25,0.25,0.6153846153846154,1.0,0.55,1.0,0.55,1.0,,,,26.19047619047619,0.16666666666666666,,0.125,,,,,0.2857142857142857,0.13333333333333333,,0.15,1.0,1.0,,,0.5,0.5,0.5,0.4,,,0.5,0.5030574999999999,0.3688,0.5394,,,0.09090909090909091,,13.238461538461538,0.18571428571428572,,,,2.0,,,,3.0,7.0,,0.35,0.15,24.485714285714288,,,6.0,,6.0,,2.0,12.0,,,,2.0,,,,2.0,,,1.0,,,,,,,,,1.0,1.0,4.0,1.0,2.0,1.0,6.0,4.0,1.0,1.0,3.0,2.0,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,0.2,0.25,0.25,1.0,1.0,0.25,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,99.0,2.0,-4.0,2.0,3.0,1.0,1.0,,5.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,1.0,,1.0,,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1610612750,William Avery,William Avery,1895,MIN,12.0,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,2240.0,37.0,-4.0,65.0,66.0,13.0,21.0,9.0,131.0,,2.0,,,2.0,4.0,11.0,5.0,15.0,,10.0,71.0,2.0,4.0,,4.0,2.0,,2.0,10.0,,2.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,,2.0,13.0,1.0,1.0,0.3333333333333333,0.5,0.3125,0.5,0.3125,0.5,0.3333333333333333,0.13333333333333333,0.5,23.376623376623375,0.047619047619047616,0.10344827586206896,0.06666666666666667,0.08571428571428572,0.25,0.1111111111111111,,,0.07692307692307693,,0.125,,,,0.125,0.6875,0.36363636363636365,0.36363636363636365,1.0,,,0.1875,0.434153125,0.3728,0.45144999999999996,,,0.4,0.2,14.546666666666665,0.2,,,,2.0,,,,1.0,1.0,,0.0625,0.0625,22.6,1.0,1.0,1.0,,1.0,,,2.0,1.0,,1.0,2.0,,1.0,,,0.5,0.3333333333333333,1.0,,0.1111111111111111,,,0.1111111111111111,0.5,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,0.2,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,2256.0,38.0,-9.0,66.0,68.0,11.0,20.0,10.0,134.0,1.0,2.0,,,4.0,2.0,5.0,6.0,11.0,7.0,19.0,75.0,,1.0,,,1.0,,2.0,4.0,8.0,1.0,2.0,4.0,7.0,2.0,9.0,3.0,2.0,1.0,4.0,,7.0,4.0,,,,,,2.0,11.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.5454545454545454,,0.6785714285714286,,1.0,0.09090909090909091,0.5,20.253164556962023,0.17391304347826086,0.0625,0.23333333333333334,0.05128205128205128,,0.10526315789473684,,0.16666666666666666,0.2,,0.18181818181818182,0.5,1.0,,0.36363636363636365,0.45454545454545453,0.4,0.4,0.5,,,0.18181818181818182,0.42199090909090914,0.3957,0.3744,0.2857142857142857,0.2857142857142857,,0.10526315789473684,10.7,0.16666666666666666,,1.0,,2.0,1.0,,,,,1.0,,,,3.0,1.0,4.0,1.0,5.0,,4.0,11.0,3.0,,,1.0,,,,,1.0,1.0,0.5,,0.42857142857142855,,0.6666666666666666,,0.75,0.75,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
